propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
98510622,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/9a/64/734701216.webp,15,2,275000.0,flat,sale,52.0,True,1,1,Barrio Valdeacederas,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4682094,-3.7087087,False,https://www.idealista.com/inmueble/98510622/,"Ideal inversores, en este momento alquilado. Apartamento en segunda planta soleado en edificio, con ascensor acceso a personas con movilidad reducida de un dormitorio, con mirador y armario empotrado salón comedor con terraza. bonita cocina amueblada con electrodomésticos, . el piso dispone de un trastero, aire acondicionado, y bomba de calor, salón con terraza cubierta y baño con plato de ducha. Suelos de madera y pintura lisa. Edificio del año 2006 y al lado en la Avd de la Dirección del Nuevo RASCACIELOS.",False,good,False,True,5288.0,False,False,False,False,[],False,False,275000.0,€,flat,"Valdeacederas, Madrid",Piso,,,,,,,
108928327,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/07/91/1359215673.webp,1,4,185000.0,flat,sale,63.0,False,2,1,"CL JASPE, 27",Madrid,Madrid,Usera,es,Pradolongo,40.380994,-3.7067269,True,https://www.idealista.com/inmueble/108928327/,Alquilada.,False,good,False,False,2937.0,False,False,False,False,[],False,False,185000.0,€,flat,"Pradolongo, Madrid","Piso en Cl Jaspe, 27",,,,,,,
108293900,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/10/53/62/1339787404.webp,42,,320000.0,chalet,sale,108.0,,3,2,Centro,Madrid,Fuenlabrada,Centro,es,,40.2807329,-3.7920125,False,https://www.idealista.com/inmueble/108293900/,"""Agencia inmobiliaria de FUENLABRADA zona CENTRO Oficina Tecnocasa VENDE en exclusiva magnifica CASA DE 163M2 DE PARCELA: La casa esta distribuida en 2 plantas: En la PLANTA DE ARRIBA podemos encontrar 3 habitaciones, sala de estar, baño y balcón. En la PLANTA BAJA encontramos salón comedor, cocina, entrada y acceso al jardín. Amplio jardín donde podemos encontrar espacio para aparcar, una cocina y un aseo. MUY BUENA OPORTUNIDAD para poder tener tu casa particular con patio en pleno centro de Fuenlabrada o para CONSTRUIR. Vivienda en una zona rodeada de todo tipo de servicios. Zona muy bien comunicada a 5 minutos de Renfe, metro, autobuses.. . La zona cuenta con comercios, supermercados, centro de salud, farmacias, colegios.. . "" Posibilidad de financiación 100% con nuestro departamento financiero KIRON. "".",False,renew,False,,2963.0,False,False,False,False,[],False,False,320000.0,€,chalet,"Centro, Fuenlabrada",Chalet pareado,True,True,semidetachedHouse,,,,
108639385,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/ef/c0/1350723511.webp,36,2,660000.0,duplex,sale,147.0,True,3,3,Barrio Parque Empresarial,Madrid,Las Rozas de Madrid,Parque Empresarial,es,Parque Empresarial,40.523753,-3.8923944,False,https://www.idealista.com/inmueble/108639385/,"Ático Dúplex con Terraza en Urbanización Privada. Preciosa y acogedora vivienda tipo dúplex, IMPECABLE, distribuida como sigue: Salón comedor de orientación Oeste con gran ventanal, muy luminoso. Cocina independiente con ventana al interior de la urbanización y vistas a las zonas comunes. Espacio recibidor con aseo de cortesía y escalera de distribución al resto de plantas de la vivienda. En la planta baja se hayan tres dormitorios bastante amplios, el principal con baño en suite y armarios en pasillo. Los otros dos también cuentan cada uno con su armario y comparten el segundo baño ubicado al pie de la escalera. En la planta superior o tercera una gran terraza de 60m2, muy acogedora, parte de ella cerrada y parte abierta. Toldo extensible para cubrir toda la estancia, césped artificial y suelo de madera. Incluye trastero y una plaza de garaje cómoda para cualquier vehículo. La urbanización no puede estar más cuidada, repleta de vegetación y césped natural alrededor de la piscina, pista de pádel y servicio de conserjería.  Rodeada de todo tipo de servicios, tanto educativos como de ocio, transporte y comercio de cercanía. Acceso rápido a la A6, M50 o a la N-503.",False,good,False,True,4490.0,False,False,False,False,[],False,False,660000.0,€,flat,"Parque Empresarial, Las Rozas de Madrid",Dúplex,True,True,duplex,,,,
104923974,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/6d/c6/1236305019.webp,20,,310000.0,chalet,sale,80.0,,3,1,Manzanares el Real,Madrid,Manzanares el Real,,es,,40.7243216,-3.8654829,False,https://www.idealista.com/inmueble/104923974/,"A. S. GESTIÓN INMOBILIARIA vende bonita casa independiente con 277 metros cuadrados de jardín en el centro del pueblo, junto a la Plaza del Ayuntamiento y el arroyo Cortecero. La vivienda, (Muy cómoda), construida en piedra, en una sola planta, cuenta con recibidor, amplia cocina, salón comedor, tres dormitorios dobles, un cuarto de baño completo y amplia terraza con toldo y mesa de piedra. ¡ IDEAL COMO PRIMERA RESIDENCIA! ¡ VISÍTELA SIN COMPROMISO! En A. S. GESTIÓN INMOBILIARIA no cobramos honorarios al comprador.",False,renew,False,,3875.0,False,False,False,False,[],False,False,310000.0,€,chalet,Manzanares el Real,Casa independiente,,,independantHouse,AS-5383,,,
108887842,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/bf/e7/1357990125.webp,3,2,105000.0,penthouse,sale,94.0,,3,1,Campo Real,Madrid,Campo Real,,es,,40.3381215,-3.3796132,False,https://www.idealista.com/inmueble/108887842/,"Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo, pueden no ajustarse al estado actual. NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR  ¡Tenemos en exclusiva una vivienda para ti! Disponemos de una vivienda que puedes adquirir en propiedad, muy bien distribuida y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en Alcalá de Henares. Dispone de buenos accesos y está perfectamente comunicado.  Cuenta distribuciones de manera eficiente para garantizar un máximo aprovechamiento del espacio. Su diseño versátil y funcional la hace ideal para vivir cómodamente. Situado en una zona residencial tranquila, disfruta de una ubicación estratégica. A poca distancia, encontrarás todo lo necesario para tu día a día; supermercados, colegios, centros de salud, farmacias y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés y sus alrededores. ¡No dudes informarte y no pierdas esta oportunidad! Estaremos encantados de poder ayudarte a hacer tus sueños realidad. ¿Quieres más información sobre este inmueble? ¡Contáctanos! Visita sin compromiso, sin comisiones de intermediación. Más información rellenando el formulario de contacto o por teléfono. Estaremos encantados de atenderte. Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra, tanto a nivel particular como para inversores. Hipoges cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.",False,good,False,False,1117.0,False,False,False,False,[],False,False,105000.0,€,flat,Campo Real,Ático,,,penthouse,LIRE-05459,,,
107753523,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/cc/7d/1322331218.webp,45,,290000.0,countryHouse,sale,200.0,,5,4,Mejorada del Campo,Madrid,Mejorada del Campo,,es,,40.4115131,-3.4529647,False,https://www.idealista.com/inmueble/107753523/,"FINCAS QUIÑONES ofrece esta estupenda vivienda de unos 200 m construidos y la vivienda de 150 m en una casa en planta muy cómoda y muy bien aprovechada, dispone de un amplio porche cerrado y acristalado con aire acondicionado y calefacción, en la vivienda encontramos en la entrada un armario empotrado en el recibidor, y a continuación encontramos un amplio salón con grandes ventanales y con dos espacios muy diferenciados de comedor y salón de estar, en pocos metros encontramos una bonita cocina con ofice y trastero con zona de lavadero, la cocina esta amueblada con muebles altos y bajos, con un gran ventanal y mucha luz.  Nos dirigimos a la zona de descanso con tres habitaciones todas con armarios empotrados y en la principal con aire acondicionado, dos baños con plato de ducha. La vivienda es en una planta y a pocos metros la posibilidad de hacer dos apartamentos o juntarlo y hacer un piso uniendo las dos casas, dispone también de un garaje actualmente como trastero, dispone de una piscina, de placas solares, agua del canal y luz de la comunidad, tiene un porche. Este tipo de terrenos no se puede hipotecar por se un terreno no recalificable, esta urbanización dispone de seguridad privada, es una zona muy tranquila e ideal para quien le guste la naturaleza el campo y la paz.  NO SE HIPOTECA, ES SUELO NO URBANIZABLE, DISPONE DE LUZ Y AGUA.  PREGUNTA POR TU CASA.",False,good,False,,1450.0,False,False,False,False,[],False,False,290000.0,€,countryHouse,Mejorada del Campo,Finca rústica,True,True,countryHouse,,,,
108398475,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/88/79/1343352455.webp,13,bj,275000.0,flat,sale,56.0,True,2,1,Universidad,Madrid,Getafe,Universidad,es,,40.3117687,-3.7246081,False,https://www.idealista.com/inmueble/108398475/,"Luminoso piso a estrenar de dos dormitorios y un baño con plato de ducha, cocina amueblada con electrodomésticos excepto nevera. Aire acondicionado en salón y habitaciones, con bomba de frío/calor, y plaza de garaje en el mismo edificio e incluida en el precio. Muy buena zona, cerca de la universidad, la calle Madrid y todos los servicios. Mejor ver!",False,good,False,True,4911.0,True,False,False,False,[],False,False,275000.0,€,flat,"Universidad, Getafe",Piso,True,True,,,278000.0,3000.0,1.0
108757540,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/f8/24/1354220575.webp,33,,560000.0,chalet,sale,180.0,,4,3,Sector 3,Madrid,Getafe,Sector 3,es,,40.3016931,-3.7415838,False,https://www.idealista.com/inmueble/108757540/,"Magnífico chalet familiar con amplias estancias, reforma integral y buhardilla habitable Te presentamos esta estupenda vivienda unifamiliar distribuida en tres plantas, que combina amplitud, comodidad y una reforma actual, ideal para quienes buscan un hogar listo para entrar a vivir en una zona tranquila pero perfectamente comunicada. Al acceder a la vivienda nos encontramos con un acogedor patio delantero, perfecto como espacio de bienvenida o para personalizar con plantas. Desde ahí se accede a la planta principal, donde destaca un salón independiente, luminoso y de generosas dimensiones, ideal para crear distintos ambientes de descanso y comedor. La cocina, completamente reformada, es una de las joyas de la casa: amplia, moderna y funcional, perfecta tanto para el día a día como para los amantes de la cocina. En esta misma planta también encontramos un baño completo con plato de ducha, una práctica despensa y el acceso directo al garaje privado, con capacidad para un coche. Tanto desde la cocina como desde el salón se accede a un espectacular patio trasero, totalmente reformado y solado, pensado para disfrutarlo todo el año. Dispone de toldos, pérgolas, una caseta de PVC y espacio más que suficiente para crear un rincón chill-out, zona de comedor exterior o incluso un área de juegos. Además, existe la posibilidad de abrir la planta sótano, lo que añade un gran potencial de ampliación o almacenamiento. Subiendo a la primera planta, la zona de descanso ofrece cuatro dormitorios dobles, todos de buen tamaño y muy luminosos. El dormitorio principal cuenta con baño en suite con ducha y una agradable terraza privada que aporta un plus de independencia y relax. Esta planta se completa con un segundo baño completo con ducha, que da servicio al resto de habitaciones. En la última planta, encontramos una buhardilla totalmente habitable, revestida en madera, que aporta calidez y estilo. Se ha distribuido en dos estancias independientes, ambas equipadas con aire acondicionado con bomba de frío y calor, y ventanas tipo Velux, que garantizan luz natural durante todo el día. Un espacio versátil, perfecto como zona de trabajo, estudio, sala de juegos o incluso habitaciones adicionales. En cuanto a los acabados, los suelos de la planta principal son de gres, muy prácticos y resistentes, mientras que en la planta superior y la buhardilla se ha instalado suelo de tarima, que aporta confort y un ambiente más cálido. La ubicación es inmejorable: el chalet se encuentra en una zona residencial consolidada, con todos los servicios al alcance: colegios, supermercados, centros deportivos, centros médicos y mucho más. Cuenta con una excelente comunicación por transporte público y una salida directa a la A-42, lo que facilita el acceso rápido a Madrid y otras localidades. A escasos metros se encuentra el Centro Comercial Sector 3, ideal para compras y ocio, el Parque de los Lagos, perfecto para paseos y actividades al aire libre, y el Hospital Universitario de Getafe, garantizando tranquilidad y cercanía en caso de necesidad. En definitiva, una vivienda pensada para disfrutar en familia, con amplios espacios interiores y exteriores, múltiples opciones de uso, una reforma cuidada al detalle y una localización excelente. Una oportunidad única para quienes buscan comodidad, calidad de vida y un entorno privilegiado. Si deseas más información y/o concertar una visita llámanos al o visítanos en Avenida Ingenioso Hidalgo 7, Los Molinos. Getafe. Este anuncio puede contener errores y el precio indicado puede sufrir variación sin previo aviso.",False,good,False,,3111.0,False,False,False,False,[],False,False,560000.0,€,chalet,"Sector 3, Getafe",Chalet,True,True,,MP332025,,,
108489502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/3b/eb/1346429965.webp,16,bj,249900.0,flat,sale,70.0,True,3,1,calle de Villagarcía,Madrid,Madrid,Latina,es,Lucero,40.4059221,-3.7532423,False,https://www.idealista.com/inmueble/108489502/,"**Piso en Venta junto a Casa de Campo - Ideal para tu Nuevo Hogar** Descubre este magnífico piso de 70 m², situado en una de las zonas más tranquilas y privilegiadas de la ciudad, justo al lado de la emblemática Casa de Campo. Este acogedor y moderno espacio cuenta con tres dormitorios perfectos para adaptarse a tus necesidades, además de un baño completo que ha sido diseñado para ofrecer comodidad y funcionalidad. La cocina, recién reformada, se integra a la perfección con el salón, creando un ambiente ideal para disfrutar de momentos inolvidables con familia y amigos. Ubicado en una finca muy tranquila, este piso es perfecto para quienes buscan un refugio en medio del bullicio urbano. A solo dos minutos de la parada de metro Batán, tendrás acceso rápido a todos los servicios necesarios, desde supermercados hasta restaurantes, sin renunciar a la paz que ofrece el entorno. Además, cuenta con parking comunitario en superficie, lo que añade un extra de comodidad a tu día a día. No dejes pasar la oportunidad de vivir en un lugar que combina modernidad y tranquilidad. Este piso es una opción excelente para aquellos que buscan un hogar donde cada rincón invita a relajarse. ¡Ven a verlo y enamórate de tu nuevo hogar!",False,good,False,False,3570.0,False,False,False,False,[],False,False,249900.0,€,flat,"Lucero, Madrid",Piso en calle de Villagarcía,True,True,,VILLAGARCIA.3D,,,
