propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
108915603,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/f9/61/1358825566.webp,LCM38094,43,4,240000.0,flat,sale,77.0,True,3,1,calle de Eusebio Morán,Madrid,Madrid,Carabanchel,es,40.3882492,-3.7195282,False,https://www.idealista.com/inmueble/108915603/,"La Casa Agency presenta en exclusiva este luminoso y moderno piso de 77 m², ubicado en una tercera planta sin ascensor, ideal para quienes valoran una vivienda actualizada y lista para entrar a vivir. La distribución es práctica y acogedora: tres habitaciones amplias ofrecen el espacio perfecto para descansar, teletrabajar o crear esa estancia extra que siempre has querido. El baño, cuenta con un plato de ducha que aporta comodidad y funcionalidad. La cocina es independiente y dispone de un práctico tendedero. Además, la antigua terraza ha sido cerrada e integrada al salón, creando una zona de estar más amplia, cálida y luminosa. Gracias a su orientación y altura, el piso disfruta de una excelente entrada de luz natural durante todo el día, haciendo de cada estancia un lugar agradable y confortable. Una opción ideal para quienes buscan una vivienda actualizada, con espacio para toda la familia y una estupenda ubicación. Y aunque el edificio no cuenta con ascensor, el estado del piso y su luminosidad lo convierten en una oportunidad única.",True,good,False,False,3117.0,False,False,False,False,[],False,False,240000.0,€,,,flat,,"Opañel, Madrid",Piso en calle de Eusebio Morán,Destacado,Opañel,,,,
108443443,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/9b/70/1345025934.webp,ORIENTE,19,2,315000.0,flat,sale,92.0,True,3,1,calle Oriente,Madrid,Majadahonda,Casco Antiguo,es,40.4721809,-3.8744332,False,https://www.idealista.com/inmueble/108443443/,"""***""GARSIERRA. Amplio y luminoso piso de 92 m2 construidos, con 3 dormitorios, baño completo. Cerca de transporte público: cercanías y múltiples autobuses. Cerca de colegio y parada de múltiples rutas escolares, varias escuelas infantiles(pública y privadas), parques y tiendas, el barrio es muy seguro. conexión rápida con a6. "". "". "".",False,good,False,False,3424.0,True,False,True,False,[],False,False,315000.0,€,,,flat,,"Casco Antiguo, Majadahonda",Piso en calle Oriente,Destacado,,,,,
108880058,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/ba/b6/1357774913.webp,RP962025140349,16,7,650000.0,flat,sale,72.0,True,1,1,calle de Ibiza,Madrid,Madrid,Retiro,es,40.4193545,-3.6732719,False,https://www.idealista.com/inmueble/108880058/,"INMOBILIARIA REDPISO VENDE PISO EN BARRIO RETIRO Ático en la séptima planta, exterior con 72m2 construidos y 15m2 de terraza. Este piso cuenta con 1 habitación, 1 baño, cocina, salón - comedor, creando un espacio unificado, más amplio, luminoso y social.  Dando esa funcionalidad y modernidad donde se convierte en un área donde la familia o los invitados pueden reunirse.  Con aire acondicionado que proporciona confort térmico y una mejor calidad del aire, permitiendo mantener una temperatura estable. Excelente conexión a transporte público y rodeado de todos los servicios, estratégicamente ubicado a pocos metros del Parque del Retiro, así como de hospitales como el Gregorio Marañón y el Niño Jesús. Oportunidad ideal para disfrutar de uno de los mejores barrios de Madrid. Contáctanos para más información o para programar una visita.",False,good,False,True,9028.0,False,False,True,False,[],False,False,650000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Ibiza,Destacado,Ibiza,,,,
108664569,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/71/9a/1351514476.webp,,29,2,890000.0,flat,sale,147.0,True,4,2,"AV SANTUARIO DE VALVERDE, 86",Madrid,Madrid,Fuencarral,es,40.5093994,-3.6939681,True,https://www.idealista.com/inmueble/108664569/,"En el codiciado barrio de Montecarmelo. Descubra su nuevo hogar! . Piso exterior y muy luminoso en urbanización cerrada con seguridad 24 horas. Piscina. Zona infantil. 2 plazas de garaje contiguas y trastero incluido en el precio. Recién pintando y con reforma a estrenar. La vivienda se distribuye en Cocina independiente con tendedero cubierto. La cocina se encuentra amueblada y equipada con algunos electrodomésticos.  Salón comedor orientación suroeste con vistas a las zonas comunes y piscina.  4 dormitorios con armarios empotrados. El dormitorio principal dispone de baño en suite. La carpintería de madera está lacada en blanco. Los suelos son de parquet. Las ventanas son de aluminio lacado en gris. Aire Acondicionado y Calefacción individual de gas natural.  El barrio de Montecarmelo está muy bien ubicado y comunicado con el centro de la ciudad. Dispone de varias líneas de autobuses y metro ( linea 10). El entorno está rodeado de zonas verdes y carríl bici.  El barrio dispone además de todo tipo de servicios ( colegios, tiendas, bancos, farmacias, guarderías, etc).",False,good,False,True,6054.0,False,False,True,False,[],False,False,890000.0,€,True,True,flat,,"Montecarmelo, Madrid","Piso en Av Santuario De Valverde, 86",Destacado,Montecarmelo,,,,
107801346,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/7e/7a/1324166546.webp,RP1272025136354,17,1,178000.0,flat,sale,31.0,False,1,1,calle de Buenavista,Madrid,Madrid,Centro,es,40.4084574,-3.698154,False,https://www.idealista.com/inmueble/107801346/,"Red piso Proyecto Atocha pone a su disposición en exclusiva este maravilloso piso abuhardillado Imagina un refugio urbano con encanto en pleno corazón de Lavapiés, uno de los barrios más castizos y vibrantes de Madrid. Este piso abuhardillado de 31 metros construidos aprovecha al máximo cada rincón, ofreciendo un espacio acogedor y funcional. La cocina es independiente y con el espacio muy bien aprovechado, el baño compacto pero bien distribuido, cuenta con todo lo necesario. Ubicado en un edificio con historia, este pequeño hogar se encuentra rodeado de una oferta cultural y de ocio inigualable: bares, teatros, galerías de arte y centros sociales que hacen de Lavapiés un barrio único. A solo cinco minutos a pie, el Museo Reina Sofía y el Paseo del Arte te conectan con lo mejor de la cultura madrileña. Además, tienes todos los servicios a mano: mercados tradicionales, supermercados, transporte público y una vida de barrio que mantiene la esencia de la ciudad. Un espacio perfecto para quienes buscan autenticidad, historia y un estilo de vida bohemio en pleno centro de Madrid. El precio de venta no incluye los honorarios de intermediación inmobiliaria, los gastos de notaria, escrituración y pago de ITP.",False,renew,False,False,5742.0,True,False,True,False,[],False,False,178000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de Buenavista,Destacado,Lavapiés-Embajadores,,,,
108502638,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/10/ac/1347691071.webp,,31,,890000.0,chalet,sale,440.0,,5,4,Hispanoamérica - Comunidades,Madrid,Valdemoro,Hispanoamérica - Comunidades,es,40.1871253,-3.681173,False,https://www.idealista.com/inmueble/108502638/,"¡Descubre tu nuevo hogar en este espectacular chalet independiente! Con una construcción de 440 m², esta propiedad ofrece un diseño moderno y funcional que se adapta a todas las necesidades.   En la planta baja, te recibe una cocina americana con amplia despensa, un luminoso y amplio salón que es perfecto para disfrutar de momentos en familia, además cuenta con un dormitorio, y un baños completo, brindando comodidad y privacidad.  Subiendo a la planta primera, encontrarás tres amplios dormitorios, dos de ellos tipo suite, cada uno con baño completo y grandes vestidores. Imagina la comodidad de tener tu propio espacio personal.  Además, el sótano se convierte en un refugio adicional con un amplio salón-dormitorio, un baño completo y armarios que ofrecen un almacenamiento extra.  El exterior no se queda atrás: un gran patio con pérgola bioclimática donde vivir en total armonía con su entorno te permitirá disfrutar del aire libre en cualquier momento del año, así como un acogedor Cenador acristalado para disfrutar en cualquier estación del año, y una barbacoa. La casa está equipada con aire acondicionado en todas las estancias, luces LED y ventanas oscilobatientes con persianas y rejas que garantizan confort y seguridad. Barbacoa  Con garaje para tres coches y calefacción a gasoil, esta vivienda es perfecta para una familia que busca espacio y calidad de vida. No dejes pasar la oportunidad de visitar este hogar que combina elegancia y funcionalidad. ¡Tu nueva vida comienza aquí!",False,good,False,,2023.0,True,False,True,False,[],False,False,890000.0,€,True,True,chalet,independantHouse,"Hispanoamérica - Comunidades, Valdemoro",Casa independiente,Destacado,,,,,
108895162,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/2a/18/1358385259.webp,VPV436325,40,bj,1315000.0,flat,sale,278.0,True,2,3,camino Viejo del Cura,Madrid,La Moraleja,Encinar de los Reyes,es,40.5033361,-3.626083,False,https://www.idealista.com/inmueble/108895162/,"The Avenue Select Real Estate presenta este exclusivo bajo de 173 m² con jardín y piscina privada, ubicado en una de las urbanizaciones de lujo más prestigiosas y solicitadas de El Encinar de los Reyes. La vivienda destaca por su luminosidad y sus impresionantes vistas al campo de golf de La Moraleja, que ofrecen una inigualable sensación de amplitud y privacidad. Accedemos a la vivienda por el hall de entrada, con un armario gabanero de gran capacidad, que distribuye las diferentes estancias del piso. A continuación, encontramos un salón-comedor de grandes dimensiones con chimenea y acceso directo a un porche cerrado, que se integra con el jardín y la piscina privada.  La cocina, independiente y completamente equipada con electrodomésticos de alta gama (Gaggenau) y vinoteca tiene también una práctica zona de lavandería. La zona de descanso incluye dos dormitorios con baño en suite, el principal con un amplio vestidor y el secundario con armarios empotrados. Además, la propiedad dispone de un aseo de cortesía para invitados. Cabe destacar la gran calidad de los materiales de la vivienda, los suelos de madera y la domótica que controla la climatización, la iluminación y las persianas. La calefacción es de Gas Natural por suelo radiante, y el aire acondicionado por conductos. Dos plazas de garaje y trastero incluidos en el precio. La urbanización de diseño tiene seguridad 24 horas, gimnasio, sauna, extensas zonas ajardinadas, parque infantil, pista de pádel y piscina comunitaria. Una propiedad única para quienes buscan confort, la privacidad y un entorno natural privilegiado junto al campo de golf, cerca de los mejores colegios, centros médicos, restaurantes y zonas comerciales de La Moraleja. Muchas de nuestras propiedades no están publicadas en Idealista por motivos de confidencialidad. Visite nuestra página web para descubrir más inmuebles exclusivos disponibles.",False,good,False,True,4730.0,False,False,False,False,[],False,False,1315000.0,€,True,True,flat,,"Encinar de los Reyes, La Moraleja",Piso en camino Viejo del Cura,Destacado,,,,,
108785955,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/f8/1c/1355070200.webp,DV-5488,20,6,219999.0,flat,sale,75.0,True,3,1,avenida de Portugal,Madrid,Móstoles,Este,es,40.3306282,-3.8561613,False,https://www.idealista.com/inmueble/108785955/,"¡EMPIRE REAL ESTATE PROPERTIES VENDE LUMINOSA VIVIENDA EN LA PRESTIGIOSA ZONA DE AVENIDA DE PORTUGAL, MÓSTOLES! Ubicada en una de las zonas más consolidadas y demandadas de Móstoles, esta propiedad destaca por su amplitud, luminosidad y distribución funcional, pensada para ofrecer el máximo confort y calidad de vida. Al acceder a la vivienda, nos recibe un espacioso hall de entrada que da paso a una cocina independiente de generosas dimensiones, equipada con una práctica zona de tendedero y ventilación natural, ideal para el día a día. Desde el hall se accede a un amplio salón-comedor, perfecto para reuniones familiares o momentos de relax, que además cuenta con salida directa a una terraza exterior privada, proporcionando una excelente entrada de luz natural y ventilación cruzada. La zona de descanso se compone de un pasillo distribuidor que conduce a tres amplios dormitorios exteriores, dos de ellos equipados con armarios empotrados, ideales para un almacenaje cómodo y funcional. Esta vivienda lo tiene todo: ubicación, espacio, luz y potencial para convertirse en el hogar de tus sueños. FINANCIACION A TU MEDIDA, FINANCIAMOS HASTA EL 100% DEL VALOR. ¡VEN A VISITAR TU VIVIENDA!",True,good,False,True,2933.0,True,True,False,False,[],False,False,219999.0,€,,,flat,,"Este, Móstoles",Piso en avenida de Portugal,Destacado,,229999.0,10000.0,4.0,
108905215,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/9c/d8/1358570278.webp,,73,4,3790000.0,flat,sale,341.0,True,6,3,calle de Francisco Silvela,Madrid,Madrid,Barrio de Salamanca,es,40.4348472,-3.673597,False,https://www.idealista.com/inmueble/108905215/,"Es difícil explicarlo… hay que verlo. Pero vamos a intentarlo. Porque esta vivienda en el corazón del barrio de Salamanca no es solo un piso. Es una de esas propiedades que rara vez aparecen en el mercado. Y cuando lo hacen, vuelan. Ubicada en la cuarta planta de uno de los edificios más altos de Madrid, esta casa de más de 300 m² construidos es una joya arquitectónica, llena de posibilidades. Cuenta con dos ascensores, uno de ellos privado, que te lleva directamente desde el portal hasta la zona de servicio de la vivienda, con llave exclusiva. Un detalle que habla por sí solo del nivel de confort y privacidad que ofrece esta propiedad. Espacio para soñar, vivir o invertir Actualmente, la vivienda dispone de seis dormitorios y tres baños, pero por sus dimensiones puedes redistribuir, ampliar o transformar según tus necesidades: una vivienda familiar de lujo, una propiedad con oficinas, un alquiler por habitaciones de alto nivel, o incluso una segregación interna que multiplique tu rentabilidad. Y hablando de inversión… Salamanca no es cualquier barrio. Es uno de los más cotizados de Europa. Aquí, una habitación con baño puede alquilarse a un precio excelente. ¿Quieres saber cuánto podrías ganar al mes? Pregúntanos. Tenemos los números. Exteriores de otro nivel La vivienda hace esquina y tiene una terraza espectacular, con orientación privilegiada y vistas directas a la calle Serrano y en las mejores zonas de Madrid. Desde aquí, Madrid se abre ante ti como una postal viva: la ciudad a tus pies. Y eso no es todo. En la azotea del edificio te espera una piscina con vistas 360º a todo Madrid, incluyendo las Cuatro Torres y la sierra. Un lugar único para disfrutar de un atardecer con un cóctel, leer en una tumbona o simplemente desconectar mirando el skyline más bonito de la capital. Y sí, también hay garaje. Pero no uno cualquiera. Dos plazas de garaje enormes, donde entra cualquier coche… incluso una furgoneta. Porque cuando tienes una casa como esta, necesitas que todo encaje con el nivel que se merece. La ubicación: Salamanca, Madrid Zona premium, rodeada de los mejores servicios, boutiques, restaurantes, colegios, clínicas, y perfectamente conectada. Una dirección para presumir, una zona para vivir sin concesiones. No dejes que te la cuenten. Esta es la casa que te cambiará la vida. O que cambiará tu cartera si decides invertir. Pregúntanos. Te explicamos cómo.",True,good,False,True,11114.0,True,False,False,False,[],False,False,3790000.0,€,True,True,flat,,"Lista, Madrid",Piso en calle de Francisco Silvela,Destacado,Lista,,,,
108913081,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/fe/7f/1358750773.webp,LCM38079,31,bj,215000.0,flat,sale,42.0,True,2,1,calle de Aniceto Pérez,Madrid,Madrid,Usera,es,40.3826153,-3.6953587,False,https://www.idealista.com/inmueble/108913081/,"Excelente piso de 42m2 para entrar a vivir exterior en finca seminueva junto a Madrid Río. La vivienda consta de 2 dormitorios, uno de ellos con armario empotrado, salón con cocina americana y baño completo con plato de ducha.  El suministro de agua caliente es individual con termo eléctrico. Dispone de aire acondicionado en los dos dormitorios. La finca del año 2007, está situada en una urbanización privada, con video-vigilancia 24h. y ascensor. En el precio de venta está incluida una plaza de garaje en la misma finca.  La ubicación es excelente, rodeada de todo tipo de servicios y comercios, junto al Parque Madrid Río, frente al Centro Lúdico-Cultural Arganzuela y próximo al C. C. Plaza Río 2, quedando todo lo necesario al alcance de tu mano y sin grandes desplazamientos. Muy bien comunicado con la estación de Metro Almendrales, Estación de Renfe Doce de Octubre y distintas líneas de autobús. Fácil acceso a M30, M40 y autovía del Sur-A4 por lo que el desplazamiento, tanto al centro como al extrarradio de la ciudad, se convierte en cómodo y accesible. En consecuencia, si buscas vivir en un lugar con todo tipo de comodidades y además disfrutar de un excelente entorno, con una cómoda y accesible ubicación, ésta es tu elección sin ninguna duda.  Ven a vernos y te informaremos encantados de lo que necesites saber o si así lo quieres, te acompañamos a realizar una visita al inmueble.",True,good,False,True,5119.0,False,False,True,False,[],False,False,215000.0,€,True,True,flat,,"12 de Octubre-Orcasur, Madrid",Piso en calle de Aniceto Pérez,Destacado,12 de Octubre-Orcasur,,,,
107365121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/5e/e6/1310775549.webp,RP1402025134936,33,5,870000.0,flat,sale,167.0,False,5,2,calle de Núñez Morgado,Madrid,Madrid,Chamartín,es,40.4706621,-3.6858541,False,https://www.idealista.com/inmueble/107365121/,"Redpiso ofrece a la venta piso en zona de Chamartín. Hablamos de una quinta planta con 2 ascensores. El piso consta de 167 m2 construidos distribuidos en: 5 espaciosos dormitorios, 5 armarios, 2 baños, (uno en suite con plato de ducha y otra con bañera), y cocina independiente con zona de lavadero y puerta de servicio. Posee un amplio salón comedor con acceso a terraza acristalada. Los suelos son de parquet y la calefacción es central con contadores individuales. El edificio cuenta con un amplio hall recibidor y conserje.  La vivienda también posee trastero. Sobre la zona: perfectamente ubicado, a 5 min de las 4 torres y la Torre Caleido, mejor conocida como la 5ta torre, que alberga un Campus Universitario del Instituto de Empresa, un Centro sanitario de Quirón salud y galerías comerciales, que han traído consigo modernidad y estética a la zona. A 5 min de la Estación de Chamartín, complejo ferroviario que centraliza todas la comunicaciones desde Madrid hacia el noroeste de la península ibérica y a 200 mts el Intercambiador de Plaza de Castilla. Por más información te esperamos en nuestra oficina.",True,good,False,True,5210.0,True,False,True,False,[],False,False,870000.0,€,,,flat,,"Castilla, Madrid",Piso en calle de Núñez Morgado,Destacado,Castilla,,,,
108914051,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/d7/82/1358782005.webp,CC35,49,bj,450000.0,flat,sale,87.0,True,2,2,calle Campo,Madrid,Villaviciosa de Odón,Centro,es,40.3578682,-3.9019639,False,https://www.idealista.com/inmueble/108914051/,"NO COBRAMOS HONORARIOS AL COMPRADOR  Exclusividad, Confort y Estilo en Villaviciosa de Odón. Spacio4 Luxury Homes presenta este espectacular piso totalmente reformado a estrenar, ubicado en el corazón de Villaviciosa de Odón. Con una cuidada renovación integral, acabados de alta calidad y una distribución funcional, esta propiedad ofrece un hogar moderno, cómodo y listo para entrar a vivir. Diseño Renovado para Disfrutar al Máximo Con una reforma integral que combina estética contemporánea y funcionalidad, este piso ha sido pensado para aprovechar al máximo cada metro cuadrado, garantizando confort, luminosidad y eficiencia. Espacios que Marcan la Diferencia 2 dormitorios amplios, con excelente iluminación natural. Baño completo y aseo auxiliar, ambos con acabados modernos y diseño funcional. Salón comedor con acceso directo a terraza privada, ideal para relajarse o recibir visitas. Cocina completamente equipada, diseñada para la comodidad diaria. Plaza de garaje incluida, con acceso cómodo y seguro. Aire acondicionado en todas las estancias, para máximo confort durante todo el año. Cuota de comunidad muy baja, solo 50 € mensuales. Ventajas de un Piso Reformado a Estrenar Disfrutar de un piso recién reformado significa vivir en un espacio actualizado, sin necesidad de obras, con instalaciones modernas y materiales de última generación. Una inversión segura y sin preocupaciones. Villaviciosa de Odón: Calidad de Vida y Conexión con Madrid Situado en una de las localidades más atractivas de la Comunidad de Madrid, Villaviciosa de Odón combina un entorno residencial tranquilo con una excelente oferta de servicios: colegios, supermercados, zonas verdes y una amplia oferta gastronómica. Además, cuenta con excelente comunicación con la capital, tanto por carretera como en transporte público. Una Oportunidad Única para Estrenar Hogar No deje pasar la oportunidad de vivir en un piso moderno, listo para disfrutar desde el primer día. Contacte con nosotros para más información y concertar una visita. AVISO LEGAL: Este anuncio no incluye los gastos de impuestos, notario, registro de la propiedad, entre otros. Este anuncio es meramente informativo y no constituye una oferta vinculante ni contractual. Las fotografías y datos incluidos están sujetos a posibles modificaciones por razones comerciales, técnicas o jurídicas.",True,good,False,False,5172.0,False,False,False,False,[],False,False,450000.0,€,True,True,flat,,"Centro, Villaviciosa de Odón",Piso en calle Campo,Destacado,,,,,
108632368,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/6d/b6/1350518948.webp,06530,17,1,325000.0,flat,sale,128.0,True,2,2,CL CONCHA NUÑEZ,Madrid,El Escorial,Jardín de los Reyes - Parque Real,es,40.5924748,-4.1301119,False,https://www.idealista.com/inmueble/108632368/,"¡Descubre tu nuevo hogar! Este espectacular piso de 128 m², ubicado en una zona privilegiada, ofrece un estilo de vida cómodo y moderno. Con 2 amplios dormitorios y 2 baños, este espacio es ideal para familias o para aquellos que buscan un lugar con espacio adicional. La cocina con office es perfecta para disfrutar de momentos culinarios, mientras que la pequeña terraza te permitirá relajarte al aire libre. El piso se encuentra en excelente estado y se puede vender con o sin muebles, adaptándose a tus necesidades. Además, cuenta con armarios empotrados, trastero y plaza de garaje, lo que añade un gran valor a la propiedad. La luminosidad es uno de sus puntos fuertes, gracias a su orientación Norte y Este. Imagina disfrutar de los días de verano en la piscina o pasear por el jardín. La ubicación es inmejorable, a solo 1 minuto de un centro comercial y paradas de autobús, y a 10 minutos de la estación de Renfe. Este edificio, construido en 2005, tiene acceso adaptado para personas con movilidad reducida y cuenta con ascensor. ¡No dejes pasar esta oportunidad y ven a visitarlo!",False,good,False,True,2539.0,False,False,True,False,[],False,False,325000.0,€,True,True,flat,,"Jardín de los Reyes - Parque Real, El Escorial",Piso en Cl Concha Nuñez,Destacado,,,,,
107113959,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/3d/e1/1303387164.webp,RP312025134050,64,4,610000.0,flat,sale,119.0,True,3,2,avenida de la Aviación,Madrid,Madrid,Carabanchel,es,40.3728983,-3.7677755,False,https://www.idealista.com/inmueble/107113959/,"REDPISO LAS AGUILAS VENDE EN EXCLUSICA ESPECTACULAR VIVIENDA “A ESTRENAR”. MUY LUMINOSA CON ORIENTACIÓN SUR-OESTE. La vivienda ubicada en cuarta planta con ascensor se distribuye en 3 amplios dormitorios con armarios empotrados, salón independiente, cocina independiente, terraza cubierta con acceso desde la cocina y salón, 2 baños. El precio ofertado incluye un trastero y una plaza de garaje, anejos a la vivienda.  Altas calidades: suelo tarima laminada flotante, suelo de gres cerámico y plaqueta cerámica en las paredes de los cuartos de baño, armarios empotrados modulares con acabado en color blanco (con interior acabado en tablero laminado distribuido con maletero y barra de colgar), solado de terraza con gres antiheladizo, entre otros. Urbanización cerrada con entrada unificada con garita de vigilancia. La urbanización cuenta con la preinstalación de circuito cerrado de cámaras de televisión (CCTV), cuenta con piscina con sistema de depuración salina, iluminación nocturna y aseos, Sala de Coworking, Parking de bicicletas cubierto, gimnasio, pista de pádel acristalada con sistema de iluminación y zona de juegos infantiles. Servicio de Conserjería y cuarto de basuras. El garaje cuenta con preinstalación de recarga de coches eléctricos, según normativa. El edificio construido en 2024, cuenta CALIFICACIÓN ENERGETICA A, al haberse adoptado las siguientes medidas: Doble aislamiento térmico de fachadas. Instalación de Aerotermia. Suelo radiante-refrescante. Redpiso Las Águilas, 15º aniversario en el barrio, 2010-2025. Redpiso Las Águilas, oficina con 15 años en el barrio ofreciendo los mejores inmuebles y al mejor precio del mercado, formada por un grupo de profesionales a su servicio. Contamos con un departamento financiero propio que le puede gestionar su hipoteca con posibilidad del 100% de financiación si se cumplen las condiciones exigidas. Llámenos y le asesoramos. TOTALMENTE GRATIS. La confianza de un líder. El precio reflejado no incluye los gastos de la compraventa: ITP máximo un 6% en la CC. MM, honorarios 3% + IVA, gestoría, registro y notaría entre 3.000€ -3.500€.",False,good,False,True,5126.0,True,False,True,False,[],False,False,610000.0,€,True,True,flat,,"Pau de Carabanchel, Madrid",Piso en avenida de la Aviación,Destacado,Pau de Carabanchel,,,,
107696719,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/1d/83/1357802698.webp,W-02Z8YW,48,7,1950000.0,flat,sale,233.0,True,3,2,calle del Duque de Sesto,Madrid,Madrid,Barrio de Salamanca,es,40.4232095,-3.6754055,False,https://www.idealista.com/inmueble/107696719/,"Vivienda para reformar en Goya, con amplia terraza privativa Engel&Völkers presenta en exclusiva esta magnífica oportunidad para realizar una vivienda a su gusto en pleno corazón del barrio de Goya. La propiedad, en la séptima planta del edificio, tiene una superficie catastral de 165 m2 y le corresponde el uso privativo en la azotea de 155 m2 aproximadamente de superficie, donde poder disfrutar con sus familiares y amigos de todo tipo de encuentros y eventos, o realizar un ""chill out"", solarium o realizar ejercicios al aire libre. Dicha terraza está conectada directamente con la vivienda mediante una amplia y cómoda escalera, gozando de la mayor privacidad. Actualmente se compone de un amplio salón-comedor con orientación sur, tres dormitorios, dos de ellos en suite, y un aseo de cortesía, además de una amplia cocina con acceso independiente por el montacargas. La finca, de 1958, es una de las más emblemáticas de la calle Duque de Sesto, tiene portero físico y cuenta con un salvaescaleras para facilitar la accesibilidad. En definitiva, una magnífica oportunidad de realizar una vivienda a su gusto, con una amplia terraza en pleno centro de Madrid, muy cerca del Parque del Retiro y bien comunicada mediante transporte público. Ubicada en el distinguido barrio de Salamanca, la propiedad en Duque de Sesto 50, Madrid, ofrece un entorno de exclusividad y sofisticación para los compradores más exigentes. Este barrio es sinónimo de lujo y elegancia, conocido por sus calles arboladas y su arquitectura señorial. La proximidad a la Milla de Oro, con boutiques de alta costura y joyerías de renombre, subraya el estatus de la zona como un epicentro del lujo. La infraestructura del área es inmejorable, con una excelente red de transporte público que incluye estaciones de metro como Goya y Príncipe de Vergara a solo unos minutos a pie, facilitando el acceso a cualquier punto de la ciudad. Para quienes prefieren conducir, la ubicación ofrece conexiones rápidas a las principales arterias de Madrid, asegurando que el aeropuerto Adolfo Suárez Madrid-Barajas esté a solo 20 minutos en coche. El barrio de Salamanca también es un paraíso para los amantes de la cultura y el ocio. A poca distancia se encuentran el Parque del Retiro, un refugio verde perfecto para paseos relajantes, y el Museo del Prado, uno de los más prestigiosos del mundo. La oferta gastronómica es igualmente impresionante, con restaurantes galardonados que prometen experiencias culinarias inolvidables. Este enclave exclusivo no solo ofrece una ubicación privilegiada, sino también un estilo de vida inigualable. La combinación de lujo, comodidad y cultura hace de esta propiedad una joya en el corazón de Madrid, ideal para quienes buscan una residencia que refleje su éxito y buen gusto.",True,renew,False,True,8369.0,True,False,True,False,[],False,False,1950000.0,€,,,flat,,"Goya, Madrid",Piso en calle del Duque de Sesto,Destacado,Goya,2050000.0,100000.0,5.0,
108424088,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/50/97/1344471853.webp,RP1712025138660,41,1,305000.0,flat,sale,128.0,True,4,2,calle del Tamarindo,Madrid,Móstoles,Coimbra - Guadarrama,es,40.3095036,-3.9251153,False,https://www.idealista.com/inmueble/108424088/,"¡GRAN OPORTUNIDAD! Redpiso Arroyomolinos VENDE fantástico piso con TERRAZA GRANDE, en una de las mejores zonas de Parque Coimbra, en pleno Zoco, rodeado por una preciosa zona de árboles, césped y parque infantil. La vivienda cuenta con salón con aire acondicionado, 4 dormitorios y 2 baños, uno de ellos en suite, amplia cocina con office. También dispone de TRASTERO y plaza de GARAJE. NO LO PIENSES MAS Y ¡VEN A VISITARNOS! , estaremos ENCANTADOS de atenderte. Según el Real Decreto de 218/2005 de 11 de octubre, los precios ofertados no comprenden los tributos (Impuestos de Transmisiones Patrimoniales), ni los gastos notariales y registrales relativos a la compra-venta, ni la comisión de intermediación que satisface el comprador. Financiación ofrecida por nuestro departamento financiero DCREDIT.",False,good,False,True,2383.0,True,False,True,False,[],False,False,305000.0,€,True,True,flat,,"Coimbra - Guadarrama, Móstoles",Piso en calle del Tamarindo,Destacado,,,,,
