propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished,parkingSpace.parkingSpacePrice,highlight.groupDescription
108772485,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/8e/49/1354684584.webp,76246,33,700000.0,flat,sale,75.0,1,1,calle de la Princesa,Madrid,Madrid,Moncloa,es,40.4274022,-3.7153954,False,https://www.idealista.com/inmueble/108772485/,"Maravillosa oportunidad piso de 1 habitación y 1 baño, en Argüelles. 75 m2 construidos. 55 m2 útiles. Orientación Este. Salón de paso. Cocina independiente. Calefacción central y aire acondicionado. Armarios empotrados, suelo de cemento, ventanas de aluminio y puertas de madera. Portero físico 24 horas. Ascensor y acceso adaptado a personas con capacidad de movilidad reducida. NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA.  Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no.  INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio.  Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",True,renew,False,True,9333.0,True,False,False,False,[],False,False,700000.0,€,flat,"Argüelles, Madrid",Piso en calle de la Princesa,18,True,Argüelles,,,,,,,,,
107098690,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/e9/f2/1302926542.webp,8,15,336600.0,chalet,sale,150.0,3,3,"Hoces de Riaza, 6",Madrid,Villalbilla,,es,40.4310388,-3.2893093,True,https://www.idealista.com/obra-nueva/107098690/,"Chalets adosados de nueva construcción con las mejores calidades en aislamientos y diseño moderno, 12 exclusivos adosados en la zona residencial del mirador de villalbilla, tres plantas con zona de aparcamiento para un coche y jardín. Espacioso chalet adosado con gran jardín exterior. Planta baja con cocina, aseo y salón comedor de 26m2, planta primera con dos dormitorios dobles y baño con bañera, un dormitorio principal con armario doble y baño en suite, buhardilla espaciosa y luminosa totalmente terminada con ventana de velux. Ventanas climalit oscilobatientes, calefacción de gas por radiadores, suelos de tarima, acabados de los baños modernos, etc.",False,newdevelopment,True,,2244.0,False,False,False,False,[],False,False,336600.0,€,chalet,Villalbilla,"Chalet adosado en Hoces de Riaza, 6",,,,,,,True,True,terracedHouse,False,,
108634907,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/b5/97/1350585547.webp,0725,27,610000.0,flat,sale,161.0,3,2,CL CASTILLO DE AREVALO,Madrid,Las Rozas de Madrid,Europolis,es,40.5102789,-3.8969889,False,https://www.idealista.com/inmueble/108634907/,"VIVE SINFONÍA vende amplio y luminoso piso de 3 dormitorios en la mejor zona de Las Rozas de Madrid. Imagina un hogar de casi 110mt2, donde la luz natural inunda cada rincón, con 3 dormitorios, 2 baños completos, un salón de más de 20mt2, con una urbanización que invita a disfrutar en cualquier momento del día, con parque infantil, pista de pádel, DOS PISCINAS, un espacioso trastero y DOS PLAZAS DE PARKING, esta vivienda combina comodidad, funcionalidad y una ubicación que realmente marca la diferencia. En una segunda planta, nada más entrar nos recibe la luz que entra por los ventanales del SALÓN independiente, una estancia con abundante amplitud que permite ser aprovechada en su totalidad, las ventanas dobles aportan un aislamiento acústico y térmico que te permite disfrutar de la tranquilidad y del confort, independientemente de lo que suceda fuera de casa. El Hall de entrada, posee amplio armario vestido. A un lado tenemos LA COCINA completamente independiente, espaciosa, equipada con todos los electrodomésticos, con gran espacio de almacenaje, conectada directamente con el tendedero que aporta más área de almacenamiento. EL DORMITORIO PRINCIPAL cuenta con un amplio ventanal que inunda toda la habitación de luz, aportando una sensación de amplitud que se vive desde el primer vistazo, posee dos armarios amplios y vestidos, dispone de un espacioso y cómodo BAÑO EN SUIT. El resto de dormitorios disponen de grandes ventanas que aportan mucha luz, así como armarios empotrados completamente vestidos. El segundo baño está equipado con bañera.  Las ventanas de toda la vivienda son oscilobatientes y dobles, lo que permite mejor y mayor aislamiento térmico y acústico. Cuenta con A/C bomba frio-calor por conducto en todas las estancias del inmueble y calefacción individual. Aquí lo práctico y lo bonito conviven sin esfuerzo. Este piso no solo ofrece un gran interior. Te da acceso a una comunidad cuidada, familiar y con espacios pensados para el disfrute: Gimnasio equipado, sauna, dos pistas de pádel, PISCINAS PARA ADULTOS Y NIÑOS, abundantes zonas verdes, parque infantil y jardines, cuenta adicionalmente con DOS PLAZAS DE PARKING Y TRASTERO INCLUIDOS EN EL PRECIO. Ubicado en una de las zonas residenciales más cotizadas de Las Rozas, combina la tranquilidad con la mejor conectividad: Rápido acceso a la A-6, M-50 y M-505, autobuses en la puerta, cercanías Renfe a pocos minutos, rodeado de naturaleza: muy cerca del Parque Regional del Guadarrama y por supuesto, rodeado de colegios, supermercados, centros deportivos, comercios y zonas de ocio. Todo al alcance de la mano, en un entorno que invita a vivir mejor. VEN A VER ESTA VIVIENDA Y PONDREMOS A TU DISPOSICIÓN NUESTRO EQUIPO DE ESPECIALISTAS QUE TE ASESORARÁN DE FORMA INTEGRAL. FINANCIACIÓN 100%.",False,good,False,True,3789.0,True,False,False,False,[],False,False,610000.0,€,flat,"Europolis, Las Rozas de Madrid",Piso en Cl Castillo De Arevalo,2,True,Europolis,620000.0,10000.0,2.0,True,True,,,,
107784934,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/d8/2a/1323663025.webp,3066C,23,2800000.0,chalet,sale,580.0,5,5,Barrio Somosaguas,Madrid,Pozuelo de Alarcón,Somosaguas,es,40.4157877,-3.7833686,False,https://www.idealista.com/inmueble/107784934/,"Marta Gómez Faiña de GV | SOMOSAGUAS comercializa el siguiente inmueble: En Somosaguas, una de las mejores urbanizaciones de lujo de Madrid, se encuentra esta vivienda para reformar, de 579 metros cuadrados construidos sobre una maravillosa parcela de 2.500 metros cuadrados. Dos plazas de garaje interiores y cuatro exteriores Excelente ubicación. Seguridad 24 horas.  Distribución: Planta principal: Hall. Cuarto de baño de invitados. Salón. Despacho. Cuarto de dormir con vestidor y cuarto de baño en suite. Tres cuartos de dormir que comparten dos cuartos de baños. Cocina con Office y despensa. Habitación de servicio con cuarto de baño.  Primera planta: Cuarto de estar.  Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para mas información sobre más propiedades en esta zona entre en nuestra página web.",False,renew,False,,4828.0,False,False,False,False,[],False,False,2800000.0,€,chalet,"Somosaguas, Pozuelo de Alarcón",Casa independiente,,,Somosaguas,,,,True,True,independantHouse,,,
108325255,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/8f/dd/1340744300.webp,SV GAVIA 40,17,450000.0,penthouse,sale,86.0,2,1,avenida de la Gavia,Madrid,Madrid,Villa de Vallecas,es,40.3718403,-3.610797,False,https://www.idealista.com/inmueble/108325255/,"OCASION, ATICO EN ENSANCHE DE VALLECA, NO COBRAMOS COMISION! 2 HABITACIONES, 2 GARAJES, TRASTERO Y CASI 30 METROS DE TERRAZA. SE ACABA YA EL PERIODO DE TRANSPARENCIA; se trata de que todo el mundo pueda verlo y que nos hagan su MEJOR OFERTA. Tiene 86 metros construidos con zonas comunes. Tiene una superficie aproximada de 71 m² distribuidos en salón-comedor, cocina amueblada, 2 dormitorios con armarios empotrados, 1 baño y amplia terraza.  Dispone de zona comunitaria con piscina y jardín. Incluye dos plazas de garaje 9 y 10 de sótano 1 y trastero numero 10 de sótano 1 (casi 6 metros) Se encuentra muy bien comunicado, disponiendo a pocos metros de parada autobús con servicio de las líneas N9-145. Su cercanía a colegios, supermercados, farmacias, centro comercial y parques infantiles, convierten a esta vivienda en una propuesta inteligente a un precio accesible. A 5 minutos caminando de la estación de metro La Gavia y con fácil acceso a la M-45. [IW].",False,good,False,True,5233.0,True,False,False,False,[],False,False,450000.0,€,flat,"Ensanche de Vallecas - La Gavia, Madrid",Ático en avenida de la Gavia,8,True,Ensanche de Vallecas - La Gavia,,,,True,True,penthouse,,,
108464209,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/6d/e2/1345815758.webp,plaza,48,185000.0,flat,sale,75.0,2,2,"C/laplaza3, 4",Madrid,Fuenlabrada,Centro,es,40.2824227,-3.7924134,True,https://www.idealista.com/inmueble/108464209/,"LOZANO, vende vivienda nueva a estrenar, es un cambio de uso. Vivienda nueva a estrenar en el centro de Fuenlabrada. -2 dormitorios. -Armarios empotrados. -Calefacción por conductos frío y calor. -Cocina amueblada con muebles altos y bajos de gran capacidad. -2 baños con plato de ducha, equipados totalmente. -Carpintería exterior de aluminio con doble acristalamiento y cámara de gas deshidratada. -Horno, vitrocerámica y campana extractora. -Carpintería interior lacada en blanco, La vivienda está en planta baja, con acceso directo desde zona privativa y desde el portal, lo cual garantiza una exclusiva privacidad y seguridad. Plazas de garaje en la misma finca, es opcional y precio de 12.000€ Aislamientos térmicos y acústicos que aseguran el máximo confort durante todo el año. Este apartamento cuenta con una excelente orientación, lo que te permitirá disfrutar de la luz natural a lo largo del día, Se encuentra en una zona totalmente consolidada, a tan solo cinco minutos de la parada de metro y rodeado de todos los servicios esenciales: supermercados, colegios, institutos y un centro de salud. ¡No pierdas la oportunidad de vivir en un entorno único, con todo lo que necesitas al alcance de tu mano! Información gráfica no contractual, sujeto a posibles modificaciones y erratas.",True,good,False,True,2467.0,True,False,False,False,[],False,False,185000.0,€,flat,"Centro, Fuenlabrada","Piso en C/laplaza3, 4",bj,True,,215000.0,30000.0,14.0,True,False,,,12000.0,
104511112,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/75/0c/1222910423.webp,VMN2404006,68,2180000.0,chalet,sale,820.0,7,7,Eurovillas,Madrid,Eurovillas,,es,40.3548496,-3.2638458,False,https://www.idealista.com/inmueble/104511112/,"CHALET CON JARDIN, PISCINA, PISTA DE TENIS Y CASA DE SERVICIO EN EUROVILLAS  aProperties pone a su disposición, esta impresionante propiedad en plena naturaleza.    Se encuentra dentro de la urbanización Eurovillas perteneciente al municipio de Nuevo Baztán, conjunto histórico del Siglo XVII, a 40 Km. del centro de Madrid.  La propiedad está compuesta de dos parcelas que suman 4.900m2  La casa principal tiene 750 m2 construidos.  VIVIENDA PRINCIPAL  En la Planta Baja encontramos un amplio distribuidor que da paso al salón de 60m2 con chimenea y comedor formal. Tienen una distribución muy agradable en dos ambientes. En la misma planta se encuentra un despacho de 20m2 y el dormitorio principal de 40m2 con armarios empotrados y baño en suite.   Dispone de salida hacia el porche, el jardín, cenador y piscina. A la izquierda, baño de cortesía, garaje principal con capacidad para 2 coches, la cocina con despensa más zona de comedor de diario, y más allá se encuentran otros tres dormitorios y dos baños completos.  En la planta sótano, encontramos una bodega con capacidad para 500 botellas, un salón de 120m2 con chimenea, barra de bar, zona de juegos de naipes, ajedrez, etc. y zona de billar. Hacia la derecha, un pasillo que da paso a zona de biblioteca de 30m2, trastero, vestidor de ropa de temporadas, dormitorio, baño, gimnasio, acumuladores de agua caliente, centralita de control de calefacción, zona de lavandería y tendedero.  Dispone también de garaje para dos plazas, calefacción en toda la casa con radiadores de hierro fundido, y caldera de gasóleo instalada en el exterior de la vivienda.  Tiene persianas de seguridad, barreras detectoras perimetrales, alarma y circuito cerrado de cámaras tanto internas como externas.   Dispone de Red interna cableada de datos e internet con WiFi, a través de fibra óptica de 300Mb.  En el exterior, se encuentra, la piscina salina de 10 metros de largo por 5 metros de ancho y 2 metros de profundidad máxima con persiana de seguridad para niños, con todos sus dispositivos de control sanitario del agua, sus aseos y la depuradora, cenador, cuarto de riegos, aljibe de 36m3, parking de visitas para 6 vehículos, pista de tenis de medidas reglamentarias.  VIVIENDA DE SERVICIO  En la otra parcela, se encuentra la casa de servicio de 70m2 con dos dormitorios, un baño, salón y cocina, así como la pista de tenis y jardín.  El jardín está consolidado con una gran pradera en la que conviven una fabulosa variedad de especies tanto autóctonas como encinas, olivos, tilo, catalpas, palmeras, liquidámbar, Madroño, Membrillo, Laurel, Mimosa, pino, Ginkgo Biloba todo esto junto con las praderas de césped y zonas con tierra de albero, embellece todo el jardín y un macizo de lavanda da color a todo el conjunto. Dispone de huerto, tendedero al aire libre y leñero.   Todo el recinto se encuentra cerrado por un muro de ladrillo de tejar con forja, y en el perímetro interior se encuentran los cipreses leilandis que proporcionan intimidad en todas las estancias ajardinadas.    La Urbanización Eurovillas es una de las zonas más naturales y rústicas de Madrid. Con accesos desde las carreteras A-2 y A-3, a 40 minutos del centro de Madrid y a 15 minutos de Alcalá de Henares.    En sus proximidades se pueden encontrar, colegios como el Colegio Internacional de Eurovillas, Colegio Público Juan de Goyeneche, Universidad de Alcalá de Henares.  Cercano a la propiedad, se encuentra el centro comercial con oficina de farmacia, oficina de correos, supermercados y el nuevo centro de salud proyectado.  ¿Te imaginas vivir aquí?   Contacte con nosotros para ver más inmuebles similares.",False,good,False,,2659.0,False,False,False,False,[],False,False,2180000.0,€,chalet,Eurovillas,Casa independiente,,,,,,,True,True,independantHouse,,,
108750514,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/77/ea/1354028456.webp,23_25,27,235000.0,flat,sale,86.0,3,1,avenida de Rafaela Ybarra,Madrid,Madrid,Usera,es,40.3841979,-3.7104631,False,https://www.idealista.com/inmueble/108750514/,"Vivienda exterior de 86m2 frente a Junta Municipal y Parque Olof Palme, la vivienda es una tercera planta y cuenta con una terraza de 10m2 aproximadamente al situarse frente al parque y Junta Municipal dispone de unas vistas despejadas favoreciendo su iluminación y ventilación.  La vivienda cuenta y se distribuye en un hall de entrada, tres dormitorios, cocina con acceso a terraza, baño completo, salón independiente con acceso también a terraza, si bien sus calidades son antiguas se encuentra en muy buen estado de conservación para su uso. La vivienda al no tener muros de cargas y columnas, cuenta con la posibilidad de múltiples posibilidades de distribución adecuación y reforma.",False,good,False,False,2733.0,True,False,False,False,[],False,False,235000.0,€,flat,"Pradolongo, Madrid",Piso en avenida de Rafaela Ybarra,3,True,Pradolongo,,,,,,,,,
108707112,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/a0/03/1352979310.webp,CH-09679-0002,24,995000.0,flat,sale,106.0,2,2,calle de Castelló,Madrid,Madrid,Barrio de Salamanca,es,40.4269957,-3.6799786,False,https://www.idealista.com/inmueble/108707112/,"Grupo REIN pone a su disposición este fantástico piso en el barrio de Salamanca, en la mejor ubicación para entrar a vivir.  Finca clásica sobre la calle Castello, tercera planta con dos referencias catastrales que componen este activo, distribuido con dos habitaciones y dos baños completos, salón comedor, cocina con office y pasillo distribuidor, reformado y con mucha luminosidad. Finca clásica, con portero físico sobre la calle Castello, comercio variado acompañado de gastronomía y mucho ambiente en la zona.  Encontrará las calles Príncipe de Vergara, Goya, Serrano y Paseo de la Castellana, así como paradas de metro, tren de cercanías y autobús. Esta zona esta considerada como una de las mejores de Madrid no solo por su ubicación, el entorno ofrece comodidad y atractivos turísticos que realzan el valor económico de este piso. ¡Llámanos ahora mismo y solicita una cita, estaremos encantados de atenderte!",False,good,False,False,9387.0,True,False,False,False,[],False,False,995000.0,€,flat,"Recoletos, Madrid",Piso en calle de Castelló,3,False,Recoletos,,,,,,,,,
108856458,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/02/a3/1357132648.webp,AI2533,21,275000.0,flat,sale,60.0,2,1,Barrio San Isidro,Madrid,Madrid,Carabanchel,es,40.3967229,-3.7190545,False,https://www.idealista.com/inmueble/108856458/,"Compra directa con la propiedad! Sin comisiones de agencia. CLIKASA te presenta esta excelente oportunidad vivienda en venta ubicada en el corazón de San Isidro en pleno a escasos minutos a pie del metro y Madrid Rio. Situada en una segunda planta (sin ascensor), esta propiedad está lista para entrar a vivir y se encuentra en una de las zonas más consolidadas y con mayor proyección del distrito. En sus inmediaciones dispone de una amplia oferta de servicios, incluyendo supermercados (con un Mercadona justo al lado), farmacias, centros educativos, comercios de barrio y una inmejorable conexión con el centro de Madrid, tanto en transporte público como en vehículo privado. La vivienda se distribuye en: Dos dormitorios, uno doble y otro individual Un baño completo, equipado con plato de ducha y mampara Salón muy luminoso, con orientación tranquila Cocina independiente, funcional y bien conservada La vivienda se encuentra en muy buen estado, con una distribución cómoda y funcional, ideal tanto como residencia habitual como para aquellos que buscan una inversión rentable en una zona en constante demanda. Los datos específicos sobre la finca publicada, pueden ser aproximados, por ello no son vinculantes ni contractuales, se muestran a título informativo. Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.",False,good,False,False,4583.0,True,False,False,False,[],False,False,275000.0,€,flat,"San Isidro, Madrid",Piso,2,True,San Isidro,300000.0,25000.0,8.0,,,,,,
108817051,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/96/af/1355991735.webp,SA-4,62,875000.0,flat,sale,71.0,2,2,calle de Juan Bravo,Madrid,Madrid,Barrio de Salamanca,es,40.4317642,-3.6758229,False,https://www.idealista.com/inmueble/108817051/,"DIRECTING International Properties presenta espectacular vivienda ubicada en una de las calles más emblemáticas y deseadas del prestigioso barrio de Salamanca, esta vivienda a estrenar en la calle Juan Bravo representa una oportunidad única para quienes buscan un hogar de diseño, funcional y con una ubicación inmejorable. Completamente reformada con una estética Japandi-Nórdica, esta propiedad destaca por su equilibrio perfecto entre la sobriedad del minimalismo japonés y la calidez de los materiales y texturas escandinavas. Cada rincón ha sido cuidadosamente diseñado para transmitir serenidad, orden y bienestar, con un enfoque muy actual que prioriza la funcionalidad sin renunciar al estilo. La vivienda cuenta con 75m² útiles distribuidos de manera inteligente para optimizar cada metro cuadrado y generar una experiencia espacial fluida y armoniosa. Al acceder, nos recibe un espacio abierto que integra el salón, el comedor y la cocina, concebido como un área social luminosa, amplia y acogedora. Tres grandes ventanales bañan de luz natural toda esta zona, potenciando la sensación de amplitud y conexión con el exterior. La cocina, de diseño contemporáneo, cuenta con mobiliario a medida y una sofisticada isla central que funciona tanto como superficie de trabajo como punto de encuentro, ideal para desayunos informales o reuniones con invitados. La zona de descanso se compone de dos dormitorios. La suite principal ha sido diseñada como un auténtico refugio privado, equipada con un elegante vestidor tipo walk-in closet y un baño en suite que combina líneas puras y materiales nobles para lograr un ambiente relajante y sofisticado. El segundo dormitorio es un espacio versátil que se adapta con facilidad a diferentes necesidades: puede funcionar como habitación infantil, despacho, cuarto de invitados o incluso como zona de lectura o estudio. Además, la vivienda dispone de un segundo baño completo, con acabados de calidad y un diseño moderno que prioriza la practicidad sin renunciar a la estética. Ubicada en una planta alta de una finca señorial y tranquila, la propiedad goza de una orientación excelente que garantiza luz natural durante todo el día. Esta cualidad, sumada a la calidad de los acabados, la cuidada selección de materiales y el carácter atemporal del diseño, hacen de esta vivienda una opción ideal tanto para quienes buscan su residencia habitual como para inversores que valoren la exclusividad y la revalorización segura de un inmueble en una de las zonas más cotizadas de Madrid. El distrito de Salamanca es uno de los 21 distritos que forman el municipio de Madrid. Mandado a construir por el malagueño José de Salamanca y Mayol, marqués de Salamanca, a finales del siglo XIX, se trata de un exclusivo barrio en el que conviven las firmas más lujosas del país con impresionantes palacetes, edificios de ensueño, embajadas y todo tipo de servicios destinados tradicionalmente a hacer las delicias de la aristocracia y personalidades más destacadas de todos los rincones del mundo. Sus calles albergan las últimas tendencias de moda de más alto nivel en impresionantes boutiques en las que se dan cita las firmas más exclusivas: Loewe, Prada, Valentino, Miu Miu y Cartier, entre otras, se encuentran ubicadas en las cuidadas avenidas de la denominada Milla de Oro. DIRECTING International Properties ofrece a sus clientes nacionales y extranjeros, una amplia cartera de inmuebles (casas, pisos apartamentos, áticos, dúplex, chalets, lofts... ) situadas en las mejores zonas residenciales y más exclusivas de Madrid (barrio Salamanca, Retiro, Chamartín, Chamberí, Moncloa, Centro, Arturo Soria etc…)  Si desea comprar, vender o alquilar una propiedad en Madrid, Inmobiliaria DIRECTING Real Estate ofrece una amplia gama de servicios de intermediación y alta profesionalidad. ¿Quiere VENDER su casa? Valoración GRATUITA Viviendas Exclusivas en Madrid Encuentra más en htt.",True,good,False,True,12324.0,True,False,False,False,[],False,False,875000.0,€,flat,"Lista, Madrid",Piso en calle de Juan Bravo,3,True,Lista,,,,,,,,,
108301864,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/5f/31/1340044900.webp,a0Ncm000002sx5gEAA,5,814000.0,flat,sale,108.0,3,2,avenida Nuestra Señora del Retamar s/n,Madrid,Las Rozas de Madrid,Montecillo,es,40.5030971,-3.8876448,True,https://www.idealista.com/obra-nueva/108301864/,"AQ Querae es una exclusiva promoción de obra nueva en Las Rozas, Madrid.  Diseñada para quienes buscan una vida rodeada de naturaleza sin renunciar a las a todas las comodidades y a la conexión con la vibrante ciudad. Además, refleja el equilibrio perfecto entre exclusividad, confort y sostenibilidad.  El proyecto se compone de 108 viviendas de 2, 3 y 4 dormitorios, todas ellas con amplias terrazas, plazas de garaje y trastero. Zonas comunes inmejorables Cuenta con piscina de adultos e infantil, zonas ajardinadas y áreas de juegos infantiles, gimnasio equipado, sala coworking y gastroteca, destacando el cine al aire libre para disfrutar las noches de verano. Un entorno inigualable AQ Querae se ubica en la avenida de Retamar, frente al Carrefour Market de Las Rozas. Vivir aquí es disfrutar de la tranquilidad de un entorno natural con excelentes conexiones con el centro de Madrid a través de la A-6 y la M-50, así como de una completa red de transporte público. Comprometidos con la sostenibilidad Todas las viviendas de AQ Querae están equipadas con sistemas de aerotermia, suelo radiante – refrescante, ventanas con rotura de puente térmico y acristalamiento tipo climalit o similar garantizando la máxima eficiencia energética. Además, todos los edificios cuentan con paneles fotovoltaicos.",False,newdevelopment,True,True,7537.0,True,False,False,False,[],False,False,814000.0,€,flat,"Montecillo, Las Rozas de Madrid",Piso en avenida Nuestra Señora del Retamar s/n,bj,,Montecillo,,,,,,,False,,
108885920,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/4f/fa/1357941165.webp,,18,189000.0,flat,sale,54.0,3,1,calle de la Tierruca,Madrid,Madrid,Puente de Vallecas,es,40.3854925,-3.648598,False,https://www.idealista.com/inmueble/108885920/,,False,good,False,False,3500.0,False,False,False,False,[],False,False,189000.0,€,flat,"Portazgo, Madrid",Piso en calle de la Tierruca,1,True,Portazgo,,,,,,,,,
108574074,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/d7/a2/1348852641.webp,,36,305000.0,flat,sale,43.0,1,1,CL COLMENARES,Madrid,Madrid,Centro,es,40.4212294,-3.6957351,False,https://www.idealista.com/inmueble/108574074/,"Piso en pleno corazón de Madrid, a un paso de la Plaza de Cibeles.  Ponemos en venta una magnífica vivienda en la Calle Colmenares, junto al Ministerio de Cultura, en la zona más noble de Chueca. Se trata de un piso de una habitación, salón con gran armario empotrado, cocina muy amplia y baño de buen tamaño y luminosidad. Es un segundo piso interior, con muy buena iluminación natural.  Es una vivienda reformada, lista para entrar a vivir, ya que se entrega con cocina equipada y muebles. Cuenta con calefacción y agua caliente mediante gas natural. Igualmente es una gran oportunidad de inversión en una de las zonas más demandadas de la capital, con más oferta de ocio y gastronomía, a la vez que se ubica en una calle muy silenciosa y tranquila.  Todavía no cuenta con ascensor, pero ya está aprobado en junta de vecinos y se va a empezar a ejecutar la instalación.  Estamos listos para empezar las visitas. Precio negociable.",False,good,False,False,7093.0,True,False,False,False,[],False,False,305000.0,€,flat,"Chueca-Justicia, Madrid",Piso en Cl Colmenares,2,False,Chueca-Justicia,325000.0,20000.0,6.0,,,,,,Destacado
108732227,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/4e/72/1353501798.webp,16216,18,470000.0,flat,sale,64.0,2,1,calle de Rafael Herrera,Madrid,Madrid,Chamartín,es,40.4660201,-3.6839149,False,https://www.idealista.com/inmueble/108732227/,"Magnífico piso de 2 habitaciones y 1 baño, en Castilla.    64 m2 construidos. 54 m2 útiles. Orientación Oeste.    Cocina independiente.    Calefacción central y aire acondicionado.    Armarios empotrados, suelo de tarima, ventanas climalit oscilobatientes con rotura de puente térmico y puertas lacadas.    Piscina comunitaria en azotea.    Portero físico 24 horas.    Ascensor.    NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA.    Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no.    INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio.    Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",True,good,False,True,7344.0,True,False,False,False,[],False,False,470000.0,€,flat,"Castilla, Madrid",Piso en calle de Rafael Herrera,6,False,Castilla,,,,,,,,,
107098691,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/4a/53/1302926605.webp,20,15,348900.0,chalet,sale,150.0,3,3,"Hoces de Riaza, 6",Madrid,Villalbilla,,es,40.4310388,-3.2893093,True,https://www.idealista.com/obra-nueva/107098691/,"Chalets adosados de nueva construcción con las mejores calidades en aislamientos y diseño moderno, 12 exclusivos adosados en la zona residencial del mirador de villalbilla, tres plantas con zona de aparcamiento para un coche y jardín. Espacioso chalet adosado con gran jardín exterior. Planta baja con cocina, aseo y salón comedor de 26m2, planta primera con dos dormitorios dobles y baño con bañera, un dormitorio principal con armario doble y baño en suite, buhardilla espaciosa y luminosa totalmente terminada con ventana de velux. Ventanas climalit oscilobatientes, calefacción de gas por radiadores, suelos de tarima, acabados de los baños modernos, etc.",False,newdevelopment,True,,2326.0,False,False,False,False,[],False,False,348900.0,€,chalet,Villalbilla,"Chalet adosado en Hoces de Riaza, 6",,,,,,,True,True,terracedHouse,False,,
108873237,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/3c/69/1357597064.webp,,60,349000.0,chalet,sale,147.0,4,4,AV PRINCIPE FELIPE,Madrid,Campo Real,,es,40.3368174,-3.3779236,False,https://www.idealista.com/inmueble/108873237/,"¡Descubre tu nuevo hogar en este encantador chalet adosado de 150 m²! Con un diseño acogedor y funcional, esta propiedad cuenta con 4 habitaciones, perfectas para adaptarse a tus necesidades. La planta superior, incluye dos amplias habitaciones de matrimonio y una individual, además de un cuarto de baño en suite que proporciona privacidad y confort. El salón es el lugar ideal para relajarse y disfrutar de momentos en familia, mientras que la cocina con comedor se convierte en el corazón del hogar, ideal para compartir comidas y risas. Los dos patios, uno delantero de 30 m² y otro trasero de 40 m² con barbacoa de obra, ofrecen espacios perfectos para disfrutar del aire libre y organizar reuniones con amigos. La propiedad también cuenta con excelentes características como calefacción individual por gas natural, aire acondicionado con bomba de calor y frío, y armarios empotrados que optimizan el espacio. La puerta blindada y el buen aislamiento térmico y acústico garantizan seguridad y confort en todo momento. Ubicado en una zona con buenas comunicaciones, tendrás acceso rápido a la A3 y R3, facilitando tus desplazamientos. Además, el Hospital de Arganda del Rey está a menos de 10 minutos en coche, y encontrarás todos los servicios necesarios a tu alrededor: guarderías, colegios, institutos, centros de salud, supermercados y farmacias. No dejes pasar la oportunidad de vivir en este maravilloso chalet adosado que combina comodidad y funcionalidad. ¡Contacta ahora para más información y ven a visitarlo!",False,good,False,,2374.0,True,False,False,False,[],False,False,349000.0,€,chalet,Campo Real,Chalet adosado en Av Principe Felipe,,,,,,,True,True,terracedHouse,,,
