propertyCode,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
108508282,,0,3,1320000.0,flat,sale,120.0,True,2,2,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4306628,-3.6936363,False,https://www.idealista.com/inmueble/108508282/,"Imagina vivir en el corazón de Madrid, en un elegante piso situado en la prestigiosa zona de Almagro, Chamberí. Este sofisticado inmueble de 104 m² ha sido meticulosamente diseñado para ofrecer un estilo de vida de lujo y confort. La propiedad cuenta con dos amplios dormitorios y dos baños, una cocina completamente equipada y un salón independiente, todo ello con una orientación suroeste que garantiza una luminosidad excepcional a lo largo de todo el día. El piso ha sido renovado con materiales de alta calidad. Además, cuenta con aire acondicionado y calefacción de frío-calor, suelos de parquet, ascensor y portero automático. Ubicado en un edificio histórico construido en 1926, este piso combina el encanto del pasado con las comodidades modernas. La zona de Almagro es conocida por su elegancia y tranquilidad, con calles arboladas y magníficos edificios que albergan embajadas, galerías de arte y restaurantes de alta cocina. Además, se encuentra a pocos minutos de importantes centros educativos como el Colegio Santa María del Pilar, uno de los más prestigiosos de la ciudad, situado a menos de 10 kilómetros. Para tus compras y ocio, el Centro Comercial ABC Serrano está a un corto trayecto en coche, ofreciendo una amplia variedad de tiendas de lujo, restaurantes y servicios. La excelente ubicación del inmueble también garantiza una conectividad inmejorable con el resto de la ciudad. Las líneas de metro más cercanas son la 1 (Iglesia) y la 10 (Alonso Martínez), así como varias líneas de autobuses como la 3, 37 y 149, que facilitan el acceso a cualquier punto de Madrid. Además, la estación de cercanías de Recoletos se encuentra a poca distancia, proporcionando conexiones rápidas a las principales estaciones de tren y al aeropuerto. Desde 1983, GILMAR ha estado ayudando a sus clientes a encontrar la casa de sus sueños, ofreciendo un servicio personalizado y profesional que garantiza la máxima satisfacción. Si deseas más información sobre este exclusivo inmueble, no dudes en contactar con nuestro equipo en la oficina de Plaza de Herradores, 4, llamando al o enviando un correo electrónico a. Por favor, facilita la referencia 207849 al ponerte en contacto con nosotros.",False,good,False,True,11000.0,False,False,False,False,[],False,False,1320000.0,€,flat,"Almagro, Madrid",Piso,,,,
108381640,AE-00209725 ,0,6,450000.0,flat,sale,72.0,True,2,1,Norte,Madrid,Alcobendas,Norte,es,,40.5540538,-3.6591406,False,https://www.idealista.com/inmueble/108381640/,"Descubre este luminoso y elegante apartamento en Alcobendas, con una superficie construida de 73 m² y una distribución perfecta para el confort y la funcionalidad. Este inmueble cuenta con 2 dormitorios, 1 baño completo y una orientación sur que garantiza una magnífica entrada de luz natural durante todo el día. Además, incluye 2 plazas de garaje, un valor añadido que otorga comodidad y seguridad a tu día a día. Construido en 2009, se encuentra en un estado de conservación impecable, listo para mudarte. La vivienda está ubicada en una moderna urbanización que ofrece exclusivas zonas comunes, como jardines y piscina, ideales para disfrutar del tiempo libre y el buen clima. Además, cuenta con servicio de conserjería, lo que aporta un plus de tranquilidad y comodidad. Sobre el barrio:  Alcobendas es una de las zonas más dinámicas y demandadas del norte de Madrid, gracias a su excelente calidad de vida y su proximidad a la capital. Este barrio combina a la perfección el encanto de una zona residencial con una amplia oferta de servicios, comercios y opciones de ocio. Está muy bien conectado, con acceso rápido a la autovía A-1 y a otras vías principales, lo que facilita los desplazamientos tanto en transporte público como privado. En cuanto a la educación, a menos de 10 kilómetros se encuentran prestigiosos colegios. Para tus compras y entretenimiento, el Centro Comercial Moraleja Green está a pocos minutos en coche, ofreciendo una gran variedad de tiendas, restaurantes y servicios. En transporte público, las líneas de metro más cercanas son la L10 (estación La Moraleja) y la L4 (estación Manuel de Falla), ambas a unos minutos en coche o a un corto trayecto en autobús. En cuanto a las líneas de autobuses, destacan la 157 y 159, que conectan Alcobendas con el centro de Madrid y otras áreas cercanas. Si prefieres el tren, la estación de cercanías más próxima es Valdelasfuentes (línea C4), que te llevará al corazón de la capital en cuestión de minutos. Sobre GILMAR: Desde 1983, GILMAR se ha consolidado como un referente en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Su profesionalidad, experiencia y dedicación son la base de un servicio personalizado y de calidad, adaptado a las necesidades de cada cliente. Si deseas más información sobre este fantástico apartamento con referencia 209725, no dudes en contactar con nuestro equipo de la oficina de La Moraleja. Estamos en la Plaza de la Moraleja, s/n. Llámanos al o escríbenos a. ¡Estaremos encantados de ayudarte!",False,good,False,True,6250.0,False,False,False,False,[],False,False,450000.0,€,flat,"Norte, Alcobendas",Piso,True,True,,
106070789,sm161070,0,,4200000.0,chalet,sale,540.0,,8,5,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4517609,-3.6418747,False,https://www.idealista.com/inmueble/106070789/,"Gilmar presenta en Conde Orgaz un chalet con un formato exclusivo e independiente totalmente para reformar y con magnificas bondades.  Si deseas hacerte la casa de tus sueños no dudes que este puede ser tu hogar. Con un total de 6 dormitorios y 3 baños más uno de servicio, esta casa es perfecta para familias numerosas o aquellos que buscan espacio adicional para invitados. Además, cuenta con 2 salones, lo que proporciona amplias áreas de entretenimiento y descanso. La cocina, tiene gran tamaño al igual que el área de servicio, es el lugar perfecto para preparar deliciosas comidas y cuenta con todos los electrodomésticos necesarios. La orientación de la vivienda es medio día, lo que garantiza una gran luminosidad y aprovechamiento de la luz solar durante todo el día. Además, cuenta con 3plazas de garaje, lo que proporciona comodidad y seguridad para sus vehículos.",False,renew,False,,7778.0,False,False,False,False,[],False,False,4200000.0,€,chalet,"Conde Orgaz-Piovera, Madrid",Casa independiente,,,independantHouse,
107749642,5200-1,0,,1900000.0,chalet,sale,220.0,,4,3,Barrio Ciudad Jardín,Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4535458,-3.672164,False,https://www.idealista.com/inmueble/107749642/,"Inés Coca de GV | El VISO comercializa el siguiente inmueble: Magnifica casa independiente de 220 metros cuadrados construidos en 3 plantas, situada en Ciudad Jardín. Muy luminosa. Exterior con terraza  Cuenta con 4 cuartos de dormir y 3 cuartos de baño. Distribución: Salón- comedor, aseo de cortesía, 4 cuartos de dormir y 3 cuartos de baño, cocina con salida al jardín,  Terraza y plaza de garaje.  Por expreso deseo de la propiedad las imágenes serán ofrecidas bajo petición. Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,,8636.0,False,False,False,False,[],False,False,1900000.0,€,chalet,"Ciudad Jardín, Madrid",Casa independiente,True,True,independantHouse,
108479971,DS-P22755B,0,2,2600000.0,flat,sale,210.0,True,3,4,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4239316,-3.6794207,False,https://www.idealista.com/inmueble/108479971/,"Diseño contemporáneo, amplitud y terraza cerca del Retiro DIZA Consultores presenta esta exclusiva propiedad exterior ubicada en la segunda planta de una finca representativa de 1960. Reformada íntegramente con materiales de alta gama y una cuidada decoración, esta vivienda combina estilo, funcionalidad y una localización privilegiada. Su orientación Este potencia la entrada de luz natural, destacando especialmente su amplia terraza privada: un espacio versátil que conecta interior y exterior con sofisticación y armonía. La distribución ha sido pensada al detalle. La zona de día se presenta como un gran espacio abierto que integra salón, comedor y cocina, favoreciendo la convivencia y la amplitud visual. La cocina, de diseño exclusivo, está equipada con electrodomésticos premium y mobiliario a medida, e incluye una zona de lavandería perfectamente disimulada. La zona de descanso cuenta con tres dormitorios, todos en suite, con armarios empotrados y acabados de primer nivel. Al estar orientados hacia un gran patio abierto, gozan de una calma inmejorable y excelente ventilación. Un aseo de cortesía separa con acierto las zonas sociales de las privadas, garantizando privacidad y confort. En cuanto a calidades, la vivienda ofrece detalles de lujo: tarima de roble natural, paredes revestidas con papeles decorativos, iluminación ambiental mediante candilejas LED, ventanas de PVC con doble acristalamiento y rotura de puente térmico, y techos de pladur con luz empotrada. La climatización es integral, con calefacción central por radiadores, agua caliente centralizada y aire acondicionado por conductos con sistema Airzone independiente por estancias. Incluye además plaza de garaje en la finca y trastero, aportando comodidad a esta propuesta de alto nivel. Una vivienda de autor, lista para entrar a vivir, que redefine el concepto de hogar con elegancia y personalidad. Convertimos Sueños en Hogares.",False,good,False,True,12381.0,False,False,False,False,[],False,False,2600000.0,€,flat,"Goya, Madrid",Piso,True,True,,
100473157,24132,0,,8250000.0,chalet,sale,3015.0,,10,8,Barrio Ciudad Universitaria,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4629133,-3.7312862,False,https://www.idealista.com/inmueble/100473157/,David Salcedo de GV | PUERTA DE HIERRO comercializa el siguiente inmueble: Fabulosa propiedad en la Colonia Puerta de Hierro. Con una majestuosa vivienda de 3.015 metros cuadrados construida al estilo francés sobre una parcela de 4.824 metos cuadrados. Su situación es inmejorable y tiene una gran jardín consolidado con piscina. Tanto por su tamaño como por su localización resulta casi imposible encontrar algo de similares características en todo Puerta de Hierro. ideal para los que buscan una casa muy representativa y elegante que preserve su intimidad. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.,False,good,False,,2736.0,False,False,False,False,[],False,False,8250000.0,€,chalet,"Ciudad Universitaria, Madrid",Casa independiente,True,True,independantHouse,
100351086,24124,0,,5500000.0,chalet,sale,900.0,,8,7,Barrio Ciudad Universitaria,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4616275,-3.7302534,False,https://www.idealista.com/inmueble/100351086/,David Salcedo de GV | PUERTA DE HIERRO comercializa el siguiente inmueble: Maravillosa casa clásica de 900metros cuadrados sobre una parcela de 3.800 metros cuadrados en una tranquila y agradable calle de la Colonia Puerta de Hierro. Por la extensión de la parcela podría segregarse hasta en tres unidades manteniendo la casa actual o no según se prefiera. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.,False,renew,False,,6111.0,False,False,False,False,[],False,False,5500000.0,€,chalet,"Ciudad Universitaria, Madrid",Casa independiente,,,independantHouse,
107021163,TITA,0,4,6500000.0,penthouse,sale,470.0,True,5,6,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4298974,-3.6922665,False,https://www.idealista.com/inmueble/107021163/,Ana Bareño de GV | ALMAGRO comercializa el siguiente inmueble: Fabuloso ático con terraza espectacular en una de las calles más emblemáticas del barrio de Almagro. Se trata de una vivienda luminosa con una espléndida zona de recibo. Todas las estancias son amplias y tiene infinitas posibilidades de actualización. Todo ello en un edificio muy representativo lo que la hace especialmente atractiva para personas a las que les guste recibir en casa.  Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.,False,good,False,True,13830.0,False,False,False,False,[],False,False,6500000.0,€,flat,"Almagro, Madrid",Ático,,,penthouse,
107671967,BHHS-MAD-0621,0,,1600000.0,flat,sale,300.0,True,4,4,La Moraleja urbanización,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5066192,-3.6097095,False,https://www.idealista.com/inmueble/107671967/,"La vivienda tiene una superficie 230 metros cuadrados con vistas y una orientación estupenda. La casa cuenta con cuatro dormitorios y cuatro baños, todos los dormitorios tienen acceso a terraza. El dormitorio principal tiene su baño en suite y vestidor. La cocina, muy a luminosa totalmente equipada, abierta al salón. Cuenta con un agradable salón con salida a la terraza con espacio suficiente para tener una agradable zona de relax. Cuenta además con un sistema de climatización eficiente por Aerotermia por suelo radiante-refrescante. Dos plazas de garaje y un trastero.",False,good,False,False,5333.0,False,False,False,False,[],False,False,1600000.0,€,flat,"La Moraleja urbanización, La Moraleja",Piso,True,True,,
108616347,DS-P04014B,0,2,4200000.0,flat,sale,297.0,True,4,5,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4243344,-3.6918567,False,https://www.idealista.com/inmueble/108616347/,"DIZA Consultores presenta maravillosa vivienda de lujo en edificio histórico del siglo XIX en Almagro, junto a la Plaza de Colón. Una vivienda única de 297m2 que combina elegancia clásica con diseño contemporáneo. Se ubica en la segunda planta, cuenta con techos de más de tres metros y numerosos balcones con orientación sur que permiten la entrada de abundante luz natural. Al acceder a la vivienda se encuentra una entrada generosa que da paso a una zona de estar majestuosa formada por salón y comedor luminosos, conectados por puertas correderas a la cocina. Junto al salón se encuentra una TV room. La vivienda también dispone de aseo de invitados. La zona de noche se compone de una impresionante suite principal con baño completo, sumado a dos habitaciones adicionales cada una con su propio baño en suite y amplios armarios de almacenamiento. En la zona de servicio se incluye un cuarto de lavado y un dormitorio adicional con baño completo. El edificio conserva su fachada clásica y portal de mármol original y cuenta con ascensor, servicio de portería y una escalera central con vidrieras que refuerzan su carácter histórico. Ubicada en el triángulo de oro entre la mejor zona de Almagro, Recoletos y Justicia. La propiedad se encuentra rodeada de restaurantes de alto nivel, boutiques exclusivas, centros culturales y a escasos metros del futuro Soho House Madrid, convirtiéndose en un enclave ideal para quienes buscan lujo discreto y una ubicación privilegiada en la ciudad. Convertimos sueños en hogares.",False,good,False,True,14141.0,False,False,False,False,[],False,False,4200000.0,€,flat,"Chueca-Justicia, Madrid",Piso,,,,
108695554,7845,0,4,1870000.0,flat,sale,220.0,True,3,3,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4334571,-3.6779735,False,https://www.idealista.com/inmueble/108695554/,"Fortuny Madrid Real Estate presenta en una de las zonas más exclusivas del distrito de Salamanca, se ubica esta magnífica vivienda de lujo de 220 m², completamente reformada y amueblada con un gusto exquisito, lista para entrar a vivir. La propiedad cuenta con tres amplios dormitorios, todos con baño en suite, que ofrecen el máximo confort y privacidad. Los espacios han sido diseñados con materiales de alta calidad, cuidando cada detalle para crear un ambiente sofisticado, funcional y elegante. La zona social es amplia y luminosa, con acceso a una agradable terraza privada, perfecta para disfrutar al aire libre en un entorno urbano privilegiado. La cocina, de diseño contemporáneo, se integra con estilo y está completamente equipada con electrodomésticos de gama alta. La vivienda se encuentra en una finca representativa con portero físico, lo que aporta un plus de seguridad y comodidad. Además, incluye un trastero y ofrece la posibilidad de plaza de garaje en las inmediaciones. Una propiedad única en el corazón del barrio de Lista, rodeada de exclusivas boutiques, restaurantes, servicios y excelentes conexiones, ideal tanto como residencia principal como inversión de alta rentabilidad.",False,good,False,True,8500.0,False,False,False,False,[],False,False,1870000.0,€,flat,"Lista, Madrid",Piso,,,,
106065788,,0,,7000000.0,chalet,sale,870.0,,4,8,camino Viejo de Húmera,Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.428281,-3.7953021,False,https://www.idealista.com/inmueble/106065788/,,False,good,False,,8046.0,False,False,False,False,[],False,False,7000000.0,€,chalet,"Somosaguas, Pozuelo de Alarcón",Casa independiente en camino Viejo de Húmera,,,independantHouse,
108763134,4925,0,4,2090000.0,flat,sale,150.0,True,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4276251,-3.6850957,False,https://www.idealista.com/inmueble/108763134/,"Fortuny Madrid Real Estate presenta esta impresionante propiedad de 150 m² ubicada en una de las zonas más prestigiosas de Madrid, en pleno barrio de Recoletos. Se trata de una vivienda completamente reformada con las más altas calidades, lista para entrar a vivir. La distribución ha sido cuidadosamente diseñada para ofrecer el máximo confort y funcionalidad. Cuenta con tres amplios dormitorios en suite, todos con baño privado, lo que garantiza privacidad e independencia para cada miembro de la familia o invitados. El espacioso salón-comedor, bañado en luz natural gracias a su excelente orientación y grandes ventanales, se integra perfectamente con una cocina de diseño totalmente equipada con electrodomésticos de alta gama. La vivienda se entrega amueblada con gusto exquisito, combinando elegancia y modernidad en cada rincón. Dispone además de aire acondicionado por conductos. Incluye trastero, ideal para almacenamiento adicional. Una oportunidad única para disfrutar de una vivienda exclusiva, con acabados de primer nivel y en una de las localizaciones más codiciadas de la capital, rodeada de servicios, zonas verdes y excelentes comunicaciones. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,True,13933.0,False,False,False,False,[],False,False,2090000.0,€,flat,"Recoletos, Madrid",Piso,,,,
108828583,3949,0,1,1190000.0,flat,sale,174.0,False,4,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4258805,-3.6732128,False,https://www.idealista.com/inmueble/108828583/,"Se vende activo a reformar en entreplanta con techos de 3,5m de altura. Actualmente se encuentra el espacio diáfano dividido en tres estancias indepedientes al haberse utilizado en gran medida como oficina. El edificio en el que se sitúa la vivienda es del año 1920 y cuenta con portero físico. Situado en una de las zonas más demandadas de Goya, este inmueble está rodeado de una amplia oferta comercial, gastronómica y cultural. Su ubicación privilegiada también garantiza una excelente conexión con el transporte público.",False,renew,False,False,6839.0,False,False,False,False,[],False,False,1190000.0,€,flat,"Goya, Madrid",Piso,,,,
108518216,DS-P77751B,0,,3200000.0,chalet,sale,310.0,,5,4,Barrio El Viso,Madrid,Madrid,Chamartín,es,El Viso,40.4459806,-3.6832182,False,https://www.idealista.com/inmueble/108518216/,"DIZA Consultores les presenta chalet con mucho encanto en una de las zonas más tranquilas del Viso, muy cerca de la plaza de los Delfines. La vivienda se encuentra en una calle tranquila y arbolada. Esta tiene acceso en primer lugar atravesando la verja exterior, para pasar a continuación al pequeño jardín que bordea la casa. En planta baja se encuentra el salón con un gran espacio para recibir. A un lado del recibidor, se encuentra la zona de estar con sofás enfrentados, al otro la biblioteca y antes de la cocina el comedor con capacidad para ocho personas. La cocina es independiente, completamente equipada y con comedor de diario. Todas las estancias son muy luminosas y agradables, gracias a los grandes ventanales y vistas ajardinadas. Además en planta baja cuenta con un aseo de cortesía. Subiendo por las escaleras de paso cómodo, en la primera planta se encuentra el dormitorio principal. Este es de grandes dimensiones para las casas de la zona, con una gran zona de noche con acceso directo a una agradable terraza con orientación sur, vestidor amplio y cuarto de baño en suite con dos lavabos, bañera exenta y cabina para la ducha e inodoro.  En la segunda planta, se encuentran otros tres dormitorios, todos de buen tamaño, siendo uno especialmente grande. Estos, comparten un cuarto de baño completo. Además en esta planta se encuentra la zona de lavandería con un cuarto de baño completo para el servicio. La planta sótano ahora mismo se encuentra independizada y únicamente tiene acceso desde el exterior de la vivienda, atravesando el lateral de la parcela. Se concibió como un apartamento independiente para alquilar, aunque ahora se utiliza como trastero. Este ocupa toda la planta baja y tiene múltiples opciones de uso. Aquí es donde estaría el patio inglés de la casa, ahora techado.  Además, la casa cuenta con climatización por conductos, tarima de alta calidad y una muy buena iluminación. Esta impresionante vivienda goza de una ubicación privilegiada en una de las zonas más tranquilas de El Viso, ofreciendo un entorno de lujo y una alta calidad de vida. Rodeada de colegios y embajadas, se trata de una zona excelente donde vivir en familia en un entorno seguro, destaca por su ubicación entre las calles doctor arce y serrano. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,renew,False,,10323.0,False,False,False,False,[],False,False,3200000.0,€,chalet,"El Viso, Madrid",Casa independiente,,,independantHouse,
105515718,3293,0,3,3900000.0,flat,sale,320.0,True,4,4,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4318459,-3.6954879,False,https://www.idealista.com/inmueble/105515718/,"Descubra esta impresionante vivienda reformada de lujo ubicada en el prestigioso barrio de Almagro. Con una superficie de 320 m², esta exclusiva propiedad ha sido reformada con materiales y acabados de la más alta calidad, proporcionando un entorno de elegancia y confort en cada rincón. La vivienda dispone de cuatro amplias habitaciones, y cuatro baños, diseñados para ofrecer el máximo confort y privacidad, Todos ellos con un diseño moderno y sofisticado. El amplio salón comedor es el corazón de esta residencia, un espacio luminoso y abierto, ideal para recibir a invitados y disfrutar de momentos en familia. Grandes ventanales permiten la entrada de abundante luz natural, realzando la belleza de los acabados y la decoración interior. La cocina, completamente equipada con electrodomésticos de alta gama, combina funcionalidad y estilo. Además, la vivienda incluye una plaza de garaje, lo que añade un valor significativo a la propiedad, así como un trastero, proporcionando un espacio de almacenamiento adicional muy útil. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,True,12188.0,False,False,False,False,[],False,False,3900000.0,€,flat,"Almagro, Madrid",Piso,,,,
108445627,CC9,0,2,1890000.0,flat,sale,128.0,True,3,2,calle de Claudio Coello,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4203954,-3.6864867,False,https://www.idealista.com/inmueble/108445627/,"Belton Real Estate presenta maravilloso piso reformado en una de las zonas más cotizadas de Recoletos, junto al Parque del Retiro. Para la reforma se han utilizado materiales de primera calidad con acabados impecables, doble acristalamiento en las ventanas, suelos de madera de pino, ventanas de climalit y oscilobatientes, etc. Dispone de tres dormitorios, el principal con baño en suite y otro baño que le daría servicio a los dos dormitorios. La cocina se entrega totalmente amueblada y equipada con electrodomésticos de alta gama. Tiene aire acondicionado y calefacción individual de gas natural. El barrio de Salamanca y concretamente la zona de recoletos es un distinguido barrio residencial y se ha convertido en una de las más importantes zonas comerciales de la ciudad y uno de los barrios de mayor nivel de vida de Europa con la mayor zona de compras de lujo de Madrid en torno a las calles Serrano, Claudio Coello y Ortega y Gasset. Se encuentra en una zona que acoge algunos de los edificios de mayor belleza y representatividad de Madrid y a muy pocos pasos de la denominada Milla de Oro, el área comercial de lujo más importante de España. Sus tiendas, locales y restaurantes tienen el atractivo perfecto para disfrutar al máximo de uno de los barrios más emblemáticos de Europa. Además, cuenta con muy buena comunicación por transporte público, tanto de metro como de autobús. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,14766.0,False,False,False,False,[],False,False,1890000.0,€,flat,"Recoletos, Madrid",Piso en calle de Claudio Coello,,,,
106542424,F60,0,2,2900000.0,flat,sale,215.0,True,3,4,calle de Fortuny,Madrid,Madrid,Chamberí,es,Almagro,40.4305449,-3.6907634,False,https://www.idealista.com/inmueble/106542424/,"Belton Real Estate ofrece este estupendo piso situado en una de las mejores calles y mas representativas del barrio de Almagro. Situado en una finca representativa de principios de siglo. Dispone de un amplio salón muy luminoso debido a sus grandes ventanales y se funde en una misma estancia junto con la cocina. La zona de noche dispone de tres amplios dormitorios en suite con un bonito diseño. Además cuenta con aseo de cortesía para los invitados. Trastero incluido en el precio. Finca con un pequeño jardín de entrada al portal junto con el portero físico, calefacción central, aire acondicionado. Dicen sus vecinos que Chamberí es uno de los barrios más castizos de Madrid. Y nos les falta razón, aunque también es unos de los más elegantes. Un paseo por sus calles nos hace disfrutar de hermosísimos arbolados, de plazas acogedoras como la de Olavide y de edificios emblemáticos como el Hospital de Maudes, la Casa de las Flores o los palacetes del conocido “Triángulo de Oro”: un área donde se instaló a finales del siglo XIX y principios del XX gran parte de la aristocracia madrileña y que va desde el paseo de la Castellana hasta a las calles Génova, Almagro y Miguel Ángel. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,13488.0,False,False,False,False,[],False,False,2900000.0,€,flat,"Almagro, Madrid",Piso en calle de Fortuny,,,,
97887274,1958,0,3,3490000.0,flat,sale,315.0,True,4,4,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4319358,-3.6849754,False,https://www.idealista.com/inmueble/97887274/,"Fortuny Real Estate ofrece espectacular inmueble ubicado en una de las avenidas más emblemáticas del Barrio de Salamanca, en el corazón de la Milla de Oro madrileña, se presenta esta magnífica propiedad situada en la tercera planta de una elegante finca clásica de principios del siglo XX. El edificio destaca por su señorial portal, reflejo del carácter representativo de la zona. La vivienda ha sido reformada integralmente a estrenar con materiales de altas calidades, cuidando cada detalle para ofrecer un estilo contemporáneo con esencia clásica. Se trata de un inmueble en esquina, con 10 ventanales exteriores y 4 balcones a la calle, lo que garantiza una luz natural excepcional en todas las estancias. La zona de día ofrece un amplio y elegante hall de entrada con molduras originales, una biblioteca, salón de estar y gran comedor, todos ellos con salida a los balcones, creando un espacio único para recibir y disfrutar. La zona de descanso se compone de cuatro dormitorios, dos de ellos en suite, todos amplios y luminosos, con acabados cuidadosamente seleccionados. La cocina, moderna y funcional, dispone de zona de office, entrada de servicio independiente con montacargas, y lavadero. La vivienda incluye dos trasteros en el mismo edificio, y existe la posibilidad de plaza de garaje en el PAR de Serrano. Las imágenes corresponden al resultado final del proyecto de reforma. Una propiedad exclusiva, lista para entrar a vivir, que combina diseño, calidad y ubicación en una de las zonas más cotizadas de Madrid. Fortuny Madrid Real Estate, firma especializada en la zona Prime de la capital, está formada por un equipo dinámico de consultores con amplia experiencia, dedicados a satisfacer las necesidades de los clientes más exigentes.",False,good,False,True,11079.0,False,False,False,False,[],False,False,3490000.0,€,flat,"Castellana, Madrid",Piso,True,False,,40000.0
