propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108656209,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/3c/ea/1351265452.webp,LCM36484-Oporto,39,bj,200000.0,flat,sale,90.0,True,3,2,calle de Salasierra,Madrid,Madrid,Usera,es,Moscardó,40.3879856,-3.711567,False,https://www.idealista.com/inmueble/108656209/,"La Casa Agency pone a la venta esta propiedad para reformar. Ubicada en una planta baja sin ascensor, esta vivienda es ideal tanto como primera residencia como para inversión. La propiedad se distribuye en dos plantas, un luminoso salón, tres dormitorios uno de ellos en un altillo, dos baños con plato de ducha y cocina tipo americana. Es una excelente oportunidad para reformar a tu gusto, ya que permite diversas opciones de distribución, el inmueble es exterior cuenta con ventanas en cada lugar lo que permite mucha luminosidad y ventilación en cualquier época del año. A tan solo 6 minutos andando de la estación de metro Usera, que conecta con el centro de Madrid en solo 20 minutos. También está cerca de supermercados, farmacias y colegios, lo que garantiza comodidad y accesibilidad. ¡Una oportunidad única que no puedes dejar escapar! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,good,False,False,2222.0,False,False,False,False,[],False,False,200000.0,€,flat,"Moscardó, Madrid",Piso en calle de Salasierra,Destacado,,,,,,,
108834071,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/e4/92/1356489160.webp,KEVIN,40,4,255000.0,flat,sale,73.0,True,3,1,calle de San Elías,Madrid,Madrid,Usera,es,Zofío,40.3826515,-3.7151055,False,https://www.idealista.com/inmueble/108834071/,"Tempocasa ofrece a la venta este luminoso piso de 62 m², situado en una cuarta planta con ascensor, que destaca por su triple exposición (Norte, sur y oeste), lo que garantiza luz natural durante todo el día y una ventilación excepcional. La vivienda cuenta con una distribución funcional que incluye tres habitaciones, salón-comedor, cocina independiente y baño con ventana. Todas las estancias son exteriores, aportando amplitud y claridad a cada rincón del hogar. Superficie util: 62 m² - 3 habitaciones exteriores - Cuarta planta con ascensor - Triple orientación: Este, Sur y Oeste - Muy luminoso y bien ventilado - Gastos de comunidad: solo 50 €/mes - Precio: 255.000 € Ubicado en una zona tranquila y bien comunicada, con acceso cercano a transporte público como el Metro (líneas 6 y 11), cuya estación en Plaza Elíptica se encuentra a tan solo 3 minutos andando. También dispone de múltiples líneas de autobuses EMT con paradas en el intercambiador de Plaza Elíptica (47, 247, 60, 81, SC1, SC2, 442, 461, 463, entre otras), así como una rápida conexión por carretera con la A‑42 y la M‑30, lo que facilita desplazamientos tanto dentro de Madrid como hacia el sur de la Comunidad. En el entorno inmediato encontrarás colegios, supermercados, centros comerciales (Plaza Rio 2), parques y todos los servicios necesarios para el día a día, haciendo de esta vivienda una opción ideal para vivir con comodidad y todo al alcance. Este piso es ideal tanto para quienes buscan un hogar acogedor y lleno de luz, como para inversores que deseen revalorizar una propiedad con gran potencial. ¡No pierdas la oportunidad de convertir este espacio en un hogar perfecto, contáctanos para más información y para programar una visita!",False,good,False,True,3493.0,False,False,False,False,[],False,False,255000.0,€,flat,"Zofío, Madrid",Piso en calle de San Elías,Destacado,,,,,,,
108318683,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/67/31/1340546428.webp,,24,,375000.0,chalet,sale,145.0,,3,1,calle de la Libertad,Madrid,El Álamo,,es,,40.2314184,-3.9806144,False,https://www.idealista.com/inmueble/108318683/,"CAPITAL HOME vende esta OPORTUNIDAD de vender un chalet en planta independiente en una de las mejores zonas de el álamo. Tiene una superficie de 470 m2 de parcela completamente solada. Con puerta automática con acceso para 4 vehículos.  El chalet tiene 145 m2 construidos con una distribución ideal en una misma planta: Salón y cocina de gran tamaño e iluminación. Luego accedemos a la zona de descanso, con tres habitaciones todas con zona para armarios empotrados, dos cuartos de baño completos, con plato de ducha.  La vivienda se encuentra en estado de reforma perfecta para empezar a vivir.  Contamos con departamento financiero que te ayudara a acceder a esta vivienda. Llámanos para concertar una visita.",True,renew,False,,2586.0,False,False,False,False,[],False,False,375000.0,€,chalet,El Álamo,Casa independiente en calle de la Libertad,Destacado,True,True,independantHouse,,,,
107764421,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/c9/9f/1323752552.webp,"Exterior, garaje, trastero y piscina",82,1,359000.0,flat,sale,126.0,True,3,2,Sureste,Madrid,Torrejón de Ardoz,Sureste,es,,40.4619323,-3.4375475,False,https://www.idealista.com/inmueble/107764421/,"Te presentamos este excelente Piso a tan sólo 25km al Este de la Capital Madrileña ubicado en Torrejón de Ardoz. Esta cercanía ha convertido a Torrejón de Ardoz en un punto estratégico para comprar una vivienda por sus excelentes conexiones y por las oportunidades laborales que ofrece, sus principales motores económicos son la industria, el comercio y los servicios Teniendo en cuenta la escasa distancia con la capital, muchas personas, especialmente parejas y jóvenes, se plantean vivir en Torrejón de Ardoz y trabajar o estudiar en Madrid aprovechando las posibilidades de conexión con transporte público: 10 líneas de autobuses interurbanos y 6 líneas urbanas con las que podemos llegar cualquier parte de la ciudad o a sus localidades cercanas, además de dos estaciones de ferrocarril dentro de la línea de cercanías de Madrid (concretamente, las líneas C-2 y C-7). Zonas verdes y calidad de vida:  Quienes ya han apostado por vivir en Torrejón de Ardoz destacan la calidad de vida y la tranquilidad como uno de sus principales objetivos. De hecho, Torrejón es uno de los municipios de la Comunidad de Madrid que más ha implementado sus zonas verdes, lo que permite el esparcimiento de los ciudadanos.  El piso cuenta con todos sus espacios amplios e iluminados, entrada con recibidor amplio antes de entrar al hall del salón comedor con grandes ventanas, techos altos, suelos laminados en toda la casa, cocina totalmente amueblada con armarios altos y bajos, lavandería independiente a la cocina, 2 baños con baldosas, las tres habitaciones cuentan con armarios empotrados de madera, la habitación principal con baño en suite y plato de ducha.  Trastero amplio en la última planta del edificio, garaje para coche grande con buen espacio de maniobra, piscina, parque para niños con juegos de recreación. Mejor verlo!",False,good,False,True,2849.0,True,False,False,False,[],False,False,359000.0,€,flat,"Sureste, Torrejón de Ardoz",Piso,Destacado,True,True,,370000.0,11000.0,3.0,
107919406,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/29/d5/1328307127.webp,LHY,29,1,740000.0,flat,sale,86.0,True,2,2,Barrio Prosperidad,Madrid,Madrid,Chamartín,es,Prosperidad,40.4416806,-3.678501,False,https://www.idealista.com/inmueble/107919406/,"En pleno corazón del barrio de Prosperidad, en la conocida calle López de Hoyos, te espera una vivienda que es mucho más que cuatro paredes. Es un hogar listo para estrenarse, una historia que está a punto de comenzar. Se trata de una primera planta completamente exterior, bañada por la luz gracias a su orientación sureste y sus amplios ventanales que inundan de claridad cada rincón desde las primeras horas del día. Nada más entrar, se percibe el cuidado con el que se ha reformado, una reforma integral que se terminó hace apenas unas semanas. La vivienda está impecable, lista para entrar a vivir sin preocuparse por nada. El salón y la cocina se unifican en un único espacio abierto que invita a compartir, a disfrutar, a vivir. La cocina, tipo americana, está completamente equipada con electrodomésticos de primeras marcas y mucho espacio de almacenaje, pensada tanto para el día a día como para esos momentos especiales en los que apetece cocinar en compañía. Dispone de dos dormitorios muy bien distribuidos, con una gran ventaja: el principal incluye un vestidor que hará las delicias de quienes valoran el orden y el espacio. Ambos cuartos son cómodos, luminosos y muy tranquilos. Los dos baños también están completamente reformados, con un diseño actual y funcional. Uno de ellos cuenta, además, con lavadora y secadora perfectamente integradas, para hacer la vida más fácil sin sacrificar estética. El suelo de la vivienda es de gres imitación de madera, cálido y fácil de mantener, perfecto para quienes buscan estilo sin renunciar a la practicidad. Los techos altos, de casi tres metros (2,86 m), aportan amplitud y una agradable sensación de desahogo. Las persianas son motorizadas, detalle que se agradece en el día a día, y la calefacción es central, ideal para los meses más fríos sin complicaciones. Todo el mobiliario ha sido elegido con gusto y coherencia, y se entrega tal cual, para que puedas mudarte sin más preocupaciones. Además, cuenta con un trastero en la planta -1, un espacio adicional perfecto para guardar todo aquello que necesitas tener a mano, pero no a la vista. El edificio, construido en los años 60, está perfectamente conservado y adaptado a las necesidades actuales: dispone de ascensor y acceso para personas con movilidad reducida. Una finca que conserva el encanto de las construcciones robustas de su época, con todas las comodidades de hoy. Y si hablamos del entorno, estamos en una de esas zonas de Madrid que lo tiene todo. Prosperidad es un barrio con alma, con vida de barrio de toda la vida pero con una energía moderna y dinámica. Aquí encontrarás todo tipo de servicios: comercios, supermercados, cafeterías con personalidad, restaurantes, centros médicos, colegios… todo a pocos pasos de casa. La conexión con el resto de la ciudad es excelente: varias líneas de metro (como Prosperidad-Línea 4 y Cruz del Rayo-Línea 9), numerosas líneas de autobuses ( 9, 73, 29, 52) y fácil salida a la M-30 y la A-2. Esta vivienda es perfecta tanto para quien busca un lugar donde vivir cómodamente, como para quien desea una inversión segura y rentable en una de las zonas más atractivas de Madrid. Una oportunidad de esas que no abundan, y que cuando se encuentra, hay que aprovechar. Si quieres verla, sentirla y dejar que te conquistar, en Kason Asesores estaremos encantados de acompañarte. [IW].",True,good,False,True,8605.0,True,True,False,False,[],False,False,740000.0,€,flat,"Prosperidad, Madrid",Piso,Destacado,,,,,,,
108491897,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/9a/92/1346506837.webp,THH3403,19,bj,176000.0,studio,sale,25.0,False,0,1,calle de Zurita,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4101498,-3.6997919,False,https://www.idealista.com/inmueble/108491897/,"Este nido está recién reformado y a estrenar. Son 28m² súper bien aprovechados, con encanto y con espacio suficiente para ser ese lugar de calma antes de salir al mundo real a darlo todo. Este estudio de 28m² construidos es una planta baja reformada y a estrenar. Tiene cocina integrada, armarios empotrados y un baño completo. Cuenta con ventanas de climalit doble, aire acondicionado, bomba de frio/calor y se entrega amueblado. La finca es de 1910. Ref: THH3403.",True,good,False,False,7040.0,False,False,False,False,[],False,False,176000.0,€,flat,"Lavapiés-Embajadores, Madrid",Estudio en calle de Zurita,Destacado,,,studio,179000.0,3000.0,2.0,
108850080,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/91/31/1356939415.webp,,26,4,410000.0,flat,sale,113.0,True,4,2,calle de Nicolás Salmerón,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4175632,-3.6239068,False,https://www.idealista.com/inmueble/108850080/,"¡Descubre este piso y conviértelo en el hogar con el que siempre has soñado! Amplia y luminosa vivienda de esquina, situada en un enclave tranquilo que te ofrece la oportunidad de vivir en una de las zonas más consolidadas de la ciudad. Con una superficie construida de 113 m², este hogar es ideal para quienes buscan espacio y comodidad. La vivienda dispone de cuatro dormitorios y dos baños lo que garantiza calidad de vida. El salón, amplio y luminoso, se convierte en el corazón del hogar, con una zona de estar y comedor que se abre a una terraza de generosas dimensiones, perfecta para disfrutar de momentos al aire libre. La cocina, muy espaciosa, incluye una zona de comedor y doble comunicación, facilitando la interacción familiar. Además, los armarios empotrados distribuidos por toda la vivienda ofrecen una gran capacidad de almacenaje. La ubicación es excepcional, con acceso fácil a comercios como el centro comercial Las Rosas y servicios educativos, sanitarios y deportivos cercanos. Amplias zonas verdes invitan a disfrutar del aire libre, mientras que el transporte público, con numerosas líneas de autobuses y la estación de metro Alsacia a pocos minutos, asegura una conexión rápida con el resto de la ciudad. No dejes pasar esta oportunidad única de crear un hogar a tu medida en un entorno privilegiado. Contacta con nosotros para más información o concertar una visita.",False,renew,False,True,3628.0,False,False,False,False,[],False,False,410000.0,€,flat,"Pueblo Nuevo, Madrid",Piso en calle de Nicolás Salmerón,Destacado,,,,,,,
108878597,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/6a/9a/1357727659.webp,76260,15,7,240000.0,flat,sale,69.0,True,3,1,avenida de Lisboa,Madrid,Coslada,Ciudad 70,es,,40.4191239,-3.5405072,False,https://www.idealista.com/inmueble/108878597/,"Fabuloso piso de 3 habitaciones y 1 baño, en Coslada. 69 m2 construidos. 65 m2 útiles. Orientación Sur. Terraza. Cocina amueblada. Armarios empotrados, suelo de de parquet, ventanas climalit y puertas sapely. Amueblado negociable. Calefacción con gas natural y aire acondicionado. Dispone de trastero. Ascensor y acceso adaptado a personas con capacidad de movilidad reducida. NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA. Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no. INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio. Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",False,good,False,True,3478.0,False,False,False,False,[],False,False,240000.0,€,flat,"Ciudad 70, Coslada",Piso en avenida de Lisboa,Destacado,,,,,,,
108828788,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/c1/24/1356332882.webp,LCM37898,20,1,200000.0,flat,sale,52.0,True,1,1,calle de Jaime el Conquistador,Madrid,Madrid,Arganzuela,es,Chopera,40.3940721,-3.6985513,False,https://www.idealista.com/inmueble/108828788/,"Oportunidad de inversión en nuda propiedad en el corazón de Arganzuela, zona Chopera. Presentamos esta atractiva vivienda en el consolidado barrio de Chopera, una de las zonas más cotizadas y con mayor proyección del distrito de Arganzuela, Madrid. Se trata de una propiedad en venta bajo el régimen de nuda propiedad, lo que permite al comprador adquirir el inmueble manteniéndose el usufructo vitalicio del actual propietario. Esta fórmula, cada vez más demandada, representa una excelente oportunidad para aquellos inversores que buscan adquirir un activo inmobiliario con un importante descuento respecto al valor de mercado y sin riesgos asociados al arrendamiento. La vivienda cuenta con una superficie de 52 metros construidos y se distribuye actualmente en un dormitorio, un baño completo, salón y cocina independiente. Aunque requiere una reforma, esta característica se convierte en una ventaja para quienes deseen personalizar el espacio o proyectar una renovación con alto potencial de revalorización en una zona con gran demanda residencial. El piso se encuentra en una finca tranquila y bien mantenida, con vecinos de toda la vida y un entorno urbano consolidado. La orientación y disposición de la vivienda permiten una buena entrada de luz natural, y su tamaño es ideal tanto para un futuro hogar como para un posterior uso como inversión o alquiler cuando se consolide la nuda propiedad. La ubicación es uno de sus grandes valores: a escasos pasos del metro Legazpi, junto a zonas tan representativas como Madrid Río, Matadero Madrid, y muy cerca de la glorieta de Legazpi y el parque Tierno Galván. El barrio de Chopera ofrece un equilibrio perfecto entre vida cultural, zonas verdes y todos los servicios necesarios para el día a día: supermercados, colegios, centros de salud, restaurantes, comercio de proximidad y excelente conexión con el centro de Madrid tanto en transporte público como en vehículo privado. Esta es una excelente oportunidad para adquirir una propiedad en una zona en pleno auge, a un precio significativamente rebajado y con todas las garantías legales. Una inversión tranquila, segura y con visión de futuro. Si deseas más información sobre las condiciones de la nuda propiedad o concertar una visita informativa, no dudes en ponerte en contacto con nosotros. Estaremos encantados de asesorarte en cada paso del proceso.",False,good,False,True,3846.0,False,False,False,False,[],False,False,200000.0,€,flat,"Chopera, Madrid",Piso en calle de Jaime el Conquistador,Destacado,,,,,,,
108798073,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/ff/10/1355442416.webp,1017,32,1,475000.0,flat,sale,122.0,True,3,2,calle de Jesús de San Antonio,Madrid,Coslada,Valleaguado - La Cañada,es,,40.4256714,-3.5398583,False,https://www.idealista.com/inmueble/108798073/,"Te presentamos una vivienda única que combina diseño contemporáneo, comodidad y sostenibilidad. Ubicada en un edificio moderno y energéticamente eficiente, esta propiedad ha sido pensada para quienes valoran el bienestar sin renunciar al ahorro. � 3 dormitorios amplios, incluyendo una espectacular habitación principal con vestidor privado. � 2 baños completos con acabados actuales y de gran calidad. � Una terraza privada de 40m², ideal para disfrutar del aire libre, reuniones con amigos o simplemente relajarte. Puedes acceder desde 3 zonas distintas de la vivienda. � Sistema de aerotermia de última generación: calefacción, refrigeración y agua caliente con un consumo mínimo. � Ahorra hasta un 70% en tu factura energética y disfruta de una calificación energética A o A+. � Dos plazas de garaje subterráneas de acceso directo. � Trastero independiente a unos pasos del piso para todo lo que necesites guardar. � Cuarto de lavandería independiente (con acceso desde el patio) para una vida más práctica y organizada. � Cerramientos de Alta Gama: Máximo Confort  El piso cuenta con cerramientos de primera calidad, considerados entre los mejores del mercado. Ventanas y puertas exteriores con doble acristalamiento, que garantizan un aislamiento térmico y acústico excepcional, manteniendo la temperatura ideal en el interior durante todo el año y bloqueando completamente el ruido exterior. Además, los herrajes son de alta seguridad, con sistemas de cierre multipunto. Los materiales utilizados son resistentes, duraderos y de bajo mantenimiento, aportando una estética moderna y elegante que eleva el valor del inmueble. La vivienda cuenta con persianas de seguridad instaladas en todas las estancias, proporcionando máxima protección sin renunciar a la estética. Además incorpora mosquiteras de diseño discreto y funcional. Un detalle que marca la diferencia en confort, eficiencia energética y tranquilidad. Esta vivienda es ideal para familias que buscan espacio, tranquilidad y eficiencia, o para inversores que desean un inmueble de alta demanda en el mercado actual. Cuando el detalle realmente importa.",False,good,False,True,3893.0,False,False,False,False,[],False,False,475000.0,€,flat,"Valleaguado - La Cañada, Coslada",Piso en calle de Jesús de San Antonio,Destacado,,,,,,,
