propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,status,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108627057,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/41/93/1350356941.webp,P3 2ºB,21,2,940000.0,flat,sale,135.0,True,3,2,"Mar Mediterráneo, 41",Madrid,Majadahonda,Zona Carretera del Plantío,es,40.4710763,-3.8588731,True,https://www.idealista.com/obra-nueva/108627057/,"OBRAS INICIADAS! Residencial Monte del Pilar 64 es un proyecto ubicado en Majadahonda, en el Monte del Pilar. Descubre un entorno residencial único rodeado de zonas verdes y naturaleza con más de 800 hectáreas de bosque mediterráneo, con todos los servicios al alcance. Exclusividad y diseño en un enclave privilegiado. Pisos, áticos y bajos con jardín, con espectaculares terrazas en un complejo residencial privado con piscina, pádel, gimnasio, zona infantil, club privado gourmet con salón social y pista de running que complementan un estilo de vida excepcional. Excelentes comunicaciones con fácil acceso a la autovía A-6, a la M-503 y M-40. Amplia red de parada de autobuses, además de la estación de Renfe a 10 minutos a pie. Todas las viviendas han sido diseñadas con altas calidades y materiales seleccionados cuidadosamente. Elección de diferentes acabados y posibilidad de personalización. Monte del Pilar 64 en su compromiso con la sostenibilidad y bienestar apuesta por construcciones sostenibles además de contar con ahorro energético, paneles fotovoltaicos, consumo de agua sostenible, movilidad eficiente y sostenible con un área para aparcamiento de bicicletas y presinstalación de recarga para vehículos eléctricos. Monte del Pilar 64 auna diseño y exclusividad en un enclave privilegiado. LICENCIA DE OBRAS CONCEDIDA.",False,True,True,False,6963.0,False,False,False,False,[],False,False,940000.0,€,True,True,flat,"Zona Carretera del Plantío, Majadahonda","Piso en Mar Mediterráneo, 41",,,,,,
106792702,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/0a/2d/1294156968.webp,1º A,7,1,840000.0,flat,sale,100.0,True,2,2,"calle Hernández de Tejada, 10",Madrid,Madrid,Ciudad Lineal,es,40.447159,-3.6505592,True,https://www.idealista.com/obra-nueva/106792702/,"Bienvenidos a Hernández de Tejada 10, una exclusiva promoción residencial creada para quienes buscan algo más que una vivienda; un estilo de vida único. Situada en el corazón de Arturo Soria, al norte de Madrid, ofrece 12 viviendas únicas de 2 y 3 dormitorios que combinan diseño y funcionalidad. Cada espacio ha sido diseñado por y para las personas maximizando la comodidad y el bienestar. Cuenta con salones amplios conectados a cocinas de diseño, terrazas que abren el horizonte. de Arturo Soria, dormitorios impregnados de luz natural con dos baños – uno de ellos en suite – y, opciones de bajos con jardín privado o áticos con terraza. Todas las viviendas contaran además con plaza de garaje y trastero. Situado en el corazón de Arturo Soria, Hernández deTejada 10 ofrece una ubicación privilegiada que combina tranquilidad y accesibilidad en una de las zonas más codiciadas de Madrid. Un residencial que ofrece zonas comunes pensadas para el descanso y la privacidadad: una entrada que refleja la exclusividad del proyecto, áreas ajardinadas que invitan a desconectar del ritmo urbano y una terraza común con lámina de agua y solárium que genera una comunidad activa. Arturo Soria es sinónimo de calidad de vida; amplias zonas verdes, excelentes conesxiones de transporte y gran oferta de servicios y comodidades. Vivir aqui significa disfrutar de lo mejor de Madrid, en un entorno dinámico con tiendas y restaurantes de alto nivel, centros sanitarios de referencia y los mejores colegios públicos y privados que ofrecen una educación de calidad como el Liceo Francés, Montessori High Schollo, san José del Parque o el Colegio. Ramón y Cajal, garantizando una experiencia en todos los aspectos de la vida diaria.",False,True,True,False,8400.0,True,False,False,False,[],False,False,840000.0,€,True,True,flat,"San Pascual, Madrid","Piso en calle Hernández de Tejada, 10",San Pascual,,,,,
108002831,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/d5/aa/1330833961.webp,P2 7B,20,7,570000.0,duplex,sale,146.0,True,3,2,"del Este, 30",Madrid,Madrid,Vicálvaro,es,40.3694193,-3.5852243,True,https://www.idealista.com/obra-nueva/108002831/,"¡OBRAS INICIADAS! SOLO QUEDAN ÁTICOS ITACA es un residencial de obra nueva compuesto por 45 viviendas de 2 y 3 dormitorios con garaje y trastero, en un edificio de 8 alturas y una planta baja destinada a uso comercial. Todas las viviendas son exteriores y cuentan con terrazas, muy amplias en el caso de los áticos. Tanto el interior como el exterior del edificio han sido diseñados bajo altos estándares de sostenibilidad y calidad, incluyendo fuentes de energía renovables como paneles solares fotovoltaicos de apoyo a la producción energética del edificio y aerotermia para la producción de agua caliente, calefacción y climatización que se distribuirá mediante suelo radiante/refrescante. Además, podrás personalizar varios acabados de tu nueva casa, como el pavimento general o elegir entre distintos ambientes de baño.  La urbanización contará con zonas comunes ajardinadas, una piscina para refrescarse en verano y una sala multiusos para disfrute de la comunidad. Este nuevo proyecto, que se desarrolla en régimen de cooperativa, se ubica en la fase 1 de Los Berrocales, uno de los grandes desarrollos del sureste. Este nuevo ámbito tiene una ubicación estratégica al este de Madrid. Delimitado por la A3 y la M45, se encuentra a tan sólo 15 minutos del centro de Madrid en coche y muy próximo al Centro Comercial La Gavia, destacando también sus comunicaciones por transporte público dada su cercanía al metro y paradas de autobuses. Un nuevo barrio donde se prevé la construcción de más de 22.000 viviendas, además de destinar dos millones de metros cuadrados a zonas verdes y con espacio para comercios y servicios públicos tales como colegios, hospitales o polideportivos, sumando a esto un área dedicada a negocios. ¿Quieres formar parte de este nuevo proyecto? Visita nuestra oficina de ventas, te atendemos con cita previa en Los Berrocales (Autovía A3, Valencia-Madrid, km 11,250. 28051 – Madrid. Entrada por la vía de servicio A3, dirección Madrid).",False,True,True,False,3904.0,False,False,False,False,[],False,False,570000.0,€,True,True,flat,"Los Berrocales, Madrid","Dúplex en del Este, 30",Los Berrocales,newdevelopment,duplex,,,
108919049,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/fc/73/1358921227.webp,,11,5,338000.0,duplex,sale,95.0,True,2,2,Barrio Parque oeste - Fuente Cisneros,Madrid,Alcorcón,Parque oeste - Fuente Cisneros,es,40.3387764,-3.854739,False,https://www.idealista.com/inmueble/108919049/,"Precioso! DUPLEX de Urbanización en FUENTE CISNEROS - Parque Oeste Con Terraza y Muy LUMINOSO! DUPLEX en Urbanización Privada con Piscina, Garaje, Trastero, Zona para Niños y Servicio de Portería/Vigilancia 24 hs 5º Planta Exterior Ascensor El Piso tiene dos Plantas: Cocina independiente que está Amueblada y Equipada Completamente con TENDEDERO Salón con Acristalamiento de ventanas con climalit al igual que todo el piso Luego en la Planta Superior encontramos la Zona de Descanso Con dos cómodos Dormitorios y dos Baños Armarios Empotrados El Dormitorio Principal presenta Terraza y Baño en Suite Puerta de Entrada es de Seguridad Blindada La Urbanización se encuentra bien cercana al Transporte Público a Escasos 3 minutos en coche de la Parada del AUTOBÚS, METRO (L/12 Parque Oeste) y La RENFE de Retamas También el Acceso a la A-5 es Directo Está Rodeado de Zonas Verdes y Colegios de Excelente Calidad etc. MEJOR Ven a CONOCERLO!",False,False,True,,3558.0,False,False,False,False,[],False,False,338000.0,€,True,True,flat,"Parque oeste - Fuente Cisneros, Alcorcón",Dúplex,Parque oeste - Fuente Cisneros,good,duplex,,,
108789533,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/87/1e/1355176841.webp,2754,30,,2100000.0,chalet,sale,395.0,,6,5,Barrio Ciudad Universitaria,Madrid,Madrid,Moncloa,es,40.465025,-3.747762,False,https://www.idealista.com/inmueble/108789533/,"Laura Pérez - Hernández de GV | PUERTA DE HIERRO comercializa el siguiente inmueble: ¡Descubre este magnífico adosado de nueva construcción en Puerta de Hierro! Con una superficie construida de 395 m², esta propiedad se distribuye en 4 plantas sobre una parcela de 270 m², ofreciendo un espacio ideal para disfrutar en familia.  La excelente distribución y la abundante luz natural crean un ambiente acogedor y moderno. El amplio salón-comedor es perfecto para reuniones, mientras que la cocina, equipada con preinstalación para una isla central, invita a experimentar momentos culinarios inolvidables. Este espectacular chalet cuenta con 6 habitaciones y 5 baños, asegurando comodidad y privacidad para todos. Además, dispone de un aseo de cortesía y armarios empotrados que optimizan el espacio. La terraza es un lugar ideal para relajarse, y la piscina con depuradora garantiza diversión durante los días soleados. Con un garaje para 3 vehículos, no tendrás que preocuparte por el aparcamiento. La propiedad está equipada con aerotermia, aire acondicionado y paneles solares, lo que la convierte en una opción eficiente y sostenible. El jardín y la barbacoa ofrecen un espacio perfecto para disfrutar de reuniones al aire libre. La ubicación es inmejorable, con conexiones de transporte público cercanas y fácil acceso al centro de la ciudad y áreas metropolitanas. Además, tendrás a tu disposición supermercados, restaurantes y colegios, así como multitud de espacios verdes y parques en la zona. Ideal para familias o como inversión, este adosado es una oportunidad única que no querrás dejar pasar. Todo es nuevo al ser de nueva construcción, lo que significa que podrás disfrutar de un hogar moderno y eficiente desde el primer día. ¡Ven a visitarlo y déjate enamorar! Planta principal:  Hall de entrada, amplio salón luminoso con dos ventanales con salida directa a la terraza, jardín y piscina, cocina y aseo de cortesía. La cocina tiene la preinstalación para poner isla central. Estos espacios son perfectos para que una familia disfrute. Planta primera:  Tres habitaciones, dos de ellas dobles, cuarto de baño en suite con plato de ducha, una de ellas con un vestidor independiente y una espectacular terraza, a la que se le puede instalar una pérgola o incluso cerrar. La tercera habitación se puede utilizar de dormitorio o de cuarto de juegos Planta segunda:  Dos habitaciones, una de ellas, la habitación principal con cuarto de baño en suite y en abierto y con plato de ducha y bañera. La habitación principal cuenta con un vestidor independiente amplio, espectacular terraza solárium, donde se puede disfrutar del sol. La segunda habitación se puede utilizar de despacho o de habitación adicional Planta inferior:  Una habitación con su cuarto de baño en suite y ducha y zona de plancha, y el acceso directo a un garaje privado con puertas motorizadas y con capacidad para 3 vehículos, motos y amplio almacenaje. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para mas información sobre más propiedades en esta zona entre en nuestra página web.",False,False,,,5316.0,False,False,False,False,[],False,False,2100000.0,€,True,True,chalet,"Ciudad Universitaria, Madrid",Chalet adosado,Ciudad Universitaria,good,terracedHouse,,,
108925674,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/df/df/1359136581.webp,REF_34945,2,bj,249000.0,flat,sale,87.0,,3,1,Alpedrete,Madrid,Alpedrete,,es,40.665096,-4.029789,False,https://www.idealista.com/inmueble/108925674/,"Vive en una tranquila urbanización rodeado de naturaleza. Próximamente más fotos  Bajo con solo 6 escalones y terraza.  SIN HONORARIOS PARA EL COMPRADOR! ¿Buscas un piso para reformar a tu gusto y crear el hogar con el que siempre has soñado? ¡Esta es tu oportunidad! Desde Safti te presentamos este piso bajo de 3 habitaciones (2 con armarios empotrados), 1 baño reformado hace 2 años, 2 terrazas (una con acceso desde el salón y otra desde la cocina) y parking comunitario. El salón cuenta con estufa de leña y aire-acondicionado. Ubicado en una excelente urbanización con parada de autobús a Moncloa y Renfe muy próximos. Aquí disfrutarás de un entorno natural con zonas verdes, piscinas, canchas de tenis y pádel, parques infantiles y otros espacios deportivos. Un lugar perfecto para quienes valoran el aire libre y la calidad de vida. ¿Necesitas financiación? ¡No te preocupes, nosotros te ayudamos! Tanto si buscas tu primera vivienda como si quieres invertir en una propiedad con mucho potencial, este piso te ofrece una base sólida en una ubicación privilegiada. Nota. Próximamente subiremos más fotos.",False,False,,,2862.0,False,False,False,False,[],False,False,249000.0,€,,,flat,Alpedrete,Piso,,renew,,,,
108243000,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/2b/8e/1338381414.webp,IG210030,25,,1250000.0,chalet,sale,479.0,,6,6,paseo del Embajador,Madrid,Ciudalcampo,,es,40.6142036,-3.6128083,False,https://www.idealista.com/inmueble/108243000/,"Gilmar zona Norte presenta esta lujosa vivienda en la urbanización de Ciudalcampo, con un elegante diseño. Hay que destacar las magníficas vistas tanto desde la vivienda como del cuidado jardín privado con piscina, gran pradera y cenador, sin olvidarnos de la inmejorable orientación Sur. La vivienda cuenta con una cómoda distribución por plantas, en planta principal se accede desde el hall de entrada, amplio salón comedor con chimenea, cocina office de gran tamaño y salida directa al jardín, comedor independiente también con salida directa al jardín, aseo de cortesía, despacho, y un dormitorio en suite con baño.  La planta superior dispone de un total de cinco amplios dormitorios y tres cuartos de baño, de los cuales el dormitorio principal en suite con baño completo y zona de estar. La planta baja cuenta con otro gran salón con barra bar, ideal como sala de relax/juegos, y con entrada independiente acristalada desde la zona de parking, cuarto de lavado y plancha y bodega. Es sin duda una oportunidad única de vivir en una de las áreas residenciales de mayor lujo en Madrid. La urbanización de Ciudalcampo está considerada como una de las mejores zonas residenciales de Madrid, situada junto al Parque Regional de la Cuenca Alta del Manzanares, en los municipios de San Sebastián de los Reyes y Colmenar Viejo, en un entorno privilegiado, con impresionantes vistas a la sierra norte de Madrid. Dispone de excepcionales dotaciones y servicios dentro de la propia urbanización: Colegio internacional, Club deportivo RACE (Golf, Pádel, Tenis, Piscina, Gimnasio, Hípica, Fútbol), Servicio regular de autobuses a Madrid e interno dentro de la propia urbanización, Oficina de correos y Centro Comercial Santo Domingo. Sin olvidarnos de los 6,5 Km de circuito físico para la práctica de deporte al aire libre y 41km de viales con tráfico limitado a la propia urbanización, ideales para los amantes de paseos en plena naturaleza. Cuenta, además, con un sistema de cámaras y vallado perimetral con servicio de seguridad 24 horas, patrullas de vigilancia y control de barrera a la entrada. Además, la comunicación es inmejorable, en las proximidades de esta lujosa urbanización situada en la autovía A-1, en el kilómetro 28 sentido Burgos, se encuentra el Aeropuerto de Madrid (Adolfo Suarez) y a tan sólo 15 minutos del centro. Cuenta con los mejores y más amplios servicios con un Centro Comercial que cuenta con consultorio médico (Público y privado), oficina de Correos, bancos, farmacia, diversa restauración, veterinario, gimnasio, etc… además de Club Social con campo de entrenamiento de golf, piscina, escuela de tenis, zona de ocio para niños y adultos, etc...  Dispone también de colegios públicos (CEIPS) y privados e internacionales (SEK, Trinity College...), residencia para la tercera edad e iglesia, y a escasos minutos del Hospital Público Infanta Sofía. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles, con equipos especializados en cada zona para proporcionarles la mejor opción a su necesidad, con todas las excelencias y cuidando al máximo los detalles.",True,False,,,2610.0,False,False,False,False,[],False,False,1250000.0,€,True,True,chalet,Ciudalcampo,Casa independiente en paseo del Embajador,,good,independantHouse,,,
108908133,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/65/c3/1358584768.webp,25V011,13,1,148000.0,duplex,sale,80.0,True,2,2,"calle Arquímedes, 3",Madrid,Leganés,Valdepelayo - Montepinos - Arroyo Culebro,es,40.3116643,-3.8069546,True,https://www.idealista.com/inmueble/108908133/,"REQUISITO IMPRESCINCIBLE tener el 50% del precio ahorrado, solo se puede solicitar hipoteca por el otro 50% del precio (por estar considerado oficina y no vivienda) ESPECIAL PARA INVERSORES QUE COMPREN CON EMPRESA O AUTONOMOS.  IDEAL PARA ALQUILAR CON RENTABILIDAD DE MAS DE UN 6% (nosotros le proporcionamos el inquilino) lOFT Con 80 m² construidos y 75 m² útiles, este espacio destaca por su diseño contemporáneo y funcional. En la planta principal, encontramos un amplio salón comedor que se integra perfectamente con una cocina abierta, ideal para disfrutar de momentos con amigos. Los grandes ventanales permiten que la luz natural inunde cada rincón, creando un ambiente cálido y acogedor. En esta planta hay un aseo de cortesía. Subiendo a la planta superior, encontrarás dos dormitorios, donde la comodidad y la tranquilidad están garantizadas. Además, cuenta con un baño compartido.  Este dúplex, construido en 2009, se encuentra en excelente estado y está equipado con calefacción por bomba de frío/calor y aire acondicionado, asegurando tu confort durante todo el año. También incluye una plaza de garaje y un trastero, lo que añade aún más valor a esta increíble oferta. ¡No pierdas la oportunidad de vivir en un espacio que combina estilo y funcionalidad en una ubicación privilegiada! La edificación está en suelo terciario comercial, por lo que si necesita financiación ajena, (hipoteca) solo le van a proporcionar hasta el 50-60% del importe de compraventa. No está considerado vivienda habitual pero si se puede empadronar. No pierdas la oportunidad de comprar este exclusivo loft.",False,False,True,,1850.0,False,False,False,False,[],False,False,148000.0,€,True,True,flat,"Valdepelayo-Montepinos-Arroyo Culebro, Leganés","Dúplex en calle Arquímedes, 3",Valdepelayo-Montepinos-Arroyo Culebro,good,duplex,,,
108437914,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/f4/3d/1344864663.webp,1º A,13,1,889000.0,flat,sale,93.0,True,2,2,"calle Viriato, 25",Madrid,Madrid,Chamberí,es,40.4360923,-3.7015097,True,https://www.idealista.com/obra-nueva/108437914/,"Excepcional proyecto de rehabilitación integral de Darya Homes en Chamberí.    Viriato 25 es un edificio 19 viviendas de 2 a 4 dormitorios ubicado uno de los barrios con más encanto de Madrid.  Contará con una impresionante piscina en azotea, además de gimnasio completamente equipado, con opción garaje y trastero.  Diseñado por el reconocido estudio de arquitectura Touza Arquitectos y con el sello de la reconocida interiorista Teresa Sapey, que harán de Viriato 25 un conjunto inigualable.  Viviendas 2 dormitorios en plantas intermedias y espectaculares viviendas en una planta de 3 dormitorios y uno adicional de servicio o 4 dormitorios, todas ellas con altas calidades y acabados que buscan la elegancia y sin perder el confort. Los compradores podrán contar con nuestro servicio de Darya Custom para personalizar su vivienda.",False,True,True,False,9559.0,True,False,False,False,[],False,False,889000.0,€,,,flat,"Trafalgar, Madrid","Piso en calle Viriato, 25",Trafalgar,newdevelopment,,,,
108927043,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/ff/6f/1359178603.webp,SE-FA-034,15,3,193000.0,flat,sale,65.0,True,3,1,Barrio San Nicasio,Madrid,Leganés,San Nicasio - Campo de Tiro - Solagua,es,40.3331907,-3.7729701,False,https://www.idealista.com/inmueble/108927043/,"Luminoso piso reformado de 3 dormitorios con terraza en San Nicasio ¡REFORMADO! Se vende estupendo piso ubicado en una tercera planta sin ascensor, en el tranquilo y bien comunicado barrio de San Nicasio. La vivienda ha sido reformada íntegramente hace apenas unos años y se encuentra en perfecto estado, con pintura recién hecha, lista para entrar a vivir. Dispone de 3 dormitorios, un baño completo, salón con salida a terraza y una cocina moderna con encimera de grafito, práctica y resistente. La reforma ha incluido materiales de alta calidad, como el suelo de tarima C5, puertas de pino y ventanas de aluminio blanco con rotura de puente térmico (RPT), oscilobatientes, que aseguran un excelente aislamiento térmico y acústico. La terraza es ideal para disfrutar del aire libre o crear un pequeño espacio chill-out. La vivienda es muy luminosa y bien distribuida, perfecta tanto para familias como para inversores. Buena conexión con transporte público, zonas verdes, colegios, comercios y todos los servicios necesarios a pocos minutos. Ven a verlo, te va a encantar.",False,False,False,,2969.0,False,False,False,False,[],False,False,193000.0,€,,,flat,"San Nicasio, Leganés",Piso,San Nicasio,good,,,,
