propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,district,neighborhood,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108915321,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/cb/a2/1358819018.webp,8,975000.0,flat,sale,127.0,3,3,Barrio Pacífico,Madrid,Madrid,es,40.4042331,-3.6697797,False,https://www.idealista.com/inmueble/108915321/,"Vivienda de 127 m² en reforma integral, a pocos pasos del Parque del Retiro, en el barrio de Pacífico. Destaca por su diseño contemporáneo, distribución abierta y excelente luminosidad. Cuenta con una amplia zona social con salón, comedor y cocina abierta con isla, salida a terraza privada, dos dormitorios en suite con armarios empotrados, tres baños completos y opción a un tercer dormitorio o despacho. Reforma con materiales de alta calidad, calefacción central y aire acondicionado. Situada en finca cuidada, bien comunicada y rodeada de servicios. Características: 127 m² + terraza 3 dormitorios en suite  3 baños Cocina equipada Reforma de diseño Una oportunidad única junto al Retiro.",False,good,False,,7677.0,False,False,False,False,[],False,False,975000.0,€,flat,,"Pacífico, Madrid",Piso,,4,True,Retiro,Pacífico,True,,,,,,
108743215,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/ae/b3/1354831849.webp,33,290000.0,flat,sale,89.0,3,1,calle de Julia García Boután,Madrid,Madrid,es,40.4309271,-3.6077153,False,https://www.idealista.com/inmueble/108743215/,"Home Sell Studio vende en exclusiva este luminoso ático de 89 m² construidos, con dos terrazas privadas, ubicado en la calle Julia García Boutan, en el barrio de San Blas - Canillejas (Madrid). Ubicado en una finca de cinco plantas con solo cuatro vecinos por planta, este piso destaca por su excelente orientación y ventilación cruzada, ya que es una vivienda en esquina, lo que le proporciona luz natural durante todo el día. Distribución: Amplio hall de entrada, ideal para zona de recibidor o mueble zapatero. Cocina independiente con acceso a una terraza interior tipo lavadero, perfecta como área de lavado o despensa. Salón-comedor de forma rectangular, con acceso directo a una terraza exterior con toldo y espacio suficiente para crear una agradable zona de estar o almacenaje. Tres dormitorios exteriores: Dormitorio principal doble. Segundo dormitorio también apto para cama doble. Tercer dormitorio ideal como estudio o habitación individual. Baño completo con plato de ducha y ventana exterior para una ventilación y luz natural óptimas. Armarios empotrados en varias estancias. Extras y características: Trastero privado de aproximadamente 3x3 m y 1,70 m de altura, ideal para almacenaje adicional, bicicletas o despensa. Calefacción individual por gas natural. A/C bomba frío y calor en el salón. Ascensor aprobado en junta, cuya instalación ya ha sido financiada y quedará completamente pagada. Se entrega libre de cargas y al corriente de todos los pagos. Año de construcción: 1974. Gastos de comunidad: 50 €/mes. Ubicación inmejorable: Zona consolidada con todos los servicios a tu alcance: colegios, supermercados, parques, centros médicos, biblioteca, zonas infantiles y comercios de conveniencia. Perfecto para familias o como inversión a reformar y personalizar a tu gusto. Excelente comunicación: Metro: Las Musas (Línea 7) a solo 2 minutos andando, Las Rosas (Línea 2) a 10 minutos. Autobuses EMT: Líneas 38, E2, 140. ¿Quieres visitarlo? Se puede visitar los fines de semana sin compromiso. Además, te ofrecemos asesoría personalizada y posibilidad de financiación al 100% (previo estudio financiero). � Contáctanos y encuentra tu nuevo hogar con Home Sell Studio. Mejoramos tu forma de vida.",True,renew,False,,3258.0,True,False,False,False,[],False,False,290000.0,€,flat,,"Rosas, Madrid",Piso en calle de Julia García Boután,JGBClaudia,4,True,San Blas,Rosas,True,,,,,,
108723629,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/3b/aa/1356650823.webp,19,250000.0,flat,sale,51.0,2,1,calle de las Higueras,Madrid,Madrid,es,40.4041323,-3.7444452,False,https://www.idealista.com/inmueble/108723629/,"OBRA NUEVA EN LUCERO | 2 HABITACIONES | IDEAL INVERSIÓN Piso de 51 m² recién construido, ubicado en un edificio de obra nueva en el barrio de Lucero, una zona residencial con alta demanda de alquiler y excelente proyección de valorización. Distribución: 2 habitaciones 1 baño completo Cocina abierta integrada al salón Espacios bien aprovechados y muy luminosos Características destacadas: Obra nueva, listo para escriturar Excelentes calidades de construcción Trastero Posibilidad de adquirir plaza de garaje  Ideal para vivienda habitual o inversión Ubicación estratégica: Muy bien comunicado mediante transporte público, cerca de parques, colegios, comercios y vías principales. Precio: desde 250.000 € Disponibilidad inmediata para visitas. Contáctanos para agendar tu cita y conocer esta oportunidad.",True,good,False,,4902.0,True,False,False,False,[],False,False,250000.0,€,flat,,"Lucero, Madrid",Piso en calle de las Higueras,,bj,True,Latina,Lucero,False,True,False,15000.0,,,
108784333,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/c2/72/1355020670.webp,12,223100.0,chalet,sale,220.0,4,2,"calle Miramontes, 8",Madrid,Buitrago del Lozoya,es,40.9872422,-3.6389796,True,https://www.idealista.com/inmueble/108784333/,"Chalet independiente de 220 m² situado en la localidad de Buitrago del Lozoya, provincia de Madrid. Se trata de una vivienda unifamiliar independiente asentada sobre una parcela de 513 m² y que consta de planta sótano, planta baja y planta primera. Dispone de una superficie aproximada de 220 m² y se distribuye en salón-comedor, cocina independiente, 4 dormitorios y 3 baños. La localidad está comunicada mediante autobuses de líneas interurbanas y a través de los accesos viarios N-I, M-634 y E-5. La zona dispone de equipamiento variado, gasolinera, restaurantes, colegio, zona deportiva, etc. Con nuestros servicios podrá encontrar la vivienda que necesita. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,,1014.0,False,False,False,False,[],False,False,223100.0,€,chalet,independantHouse,Buitrago del Lozoya,"Casa independiente en calle Miramontes, 8",BUITRAGO DE LOZOYA,,,,,,True,True,,230000.0,6900.0,3.0
107901421,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/c2/cb/1328599869.webp,84,8000000.0,flat,sale,416.0,4,5,paseo de Recoletos,Madrid,Madrid,es,40.4224606,-3.6893502,False,https://www.idealista.com/inmueble/107901421/,"Cuando cada rincón emociona.eso es lujo. Bienvenidos a una propiedad única, donde cada detalle está pensado para ofrecerte una experiencia exclusiva en el corazón de Madrid, en el emblemático Paseo de Recoletos. Esta vivienda no solo es un espacio, es una vivencia que se respira, que se siente y que deja huella. Una vivienda que combina historia, elegancia y un estilo de vida. Con una imponente fachada clásica y una ubicación inmejorable, esta cuarta planta destaca por sus impresionantes doce balcones, —cinco al Paseo de Recoletos y siete a la calle Almirante— la luz natural envuelve cada estancia, potenciando una atmósfera cálida y serena. La iluminación artificial, diseñada al detalle y con mimo, resalta la nobleza de los materiales: suelos de madera maciza, carpintería artesanal, piedra natural… todo en armonía con una elegancia atemporal. El gran salón, de proporciones majestuosas, se abre al paisaje urbano con cinco balcones alineados, creando un escenario de película para la vida diaria, no es solo un lugar donde vivir, es un espacio diseñado para enriquecer tu día a día, un refugio en el que cada rincón tiene algo que ofrecer. La cocina, amplia y perfectamente equipada, moderna y funcional, incorpora una isla central y se conecta visualmente con el salón mediante elegantes puertas de cristal, aportando independencia sin perder conexión con la zona social. Su distribución y equipamiento permiten disfrutar tanto de la vida cotidiana como de grandes ocasiones. La zona privada se compone de tres dormitorios en suite, una cuidada elección de materiales y un ambiente sereno que invita al descanso, todos con luz natural y baños perfectamente equipados. El dormitorio principal destaca por su amplitud, su vestidor a medida resuelto con un gusto exquisito, y un baño en suite que invita al relax donde la piedra natural y los detalles crean una atmósfera relajante y sofisticada. Los otros dos dormitorios mantienen el mismo nivel de calidad y cuidado en cada detalle. Ambos disponen de su propio baño privado, vestidor, armarios empotrados y una distribución que ofrece privacidad y confort. Además, la vivienda cuenta con una zona de servicio independiente, con su propio dormitorio y baño, ofreciendo funcionalidad y privacidad. El recorrido culmina en un hall de entrada verdaderamente impresionante, con armarios diseñados a medida y una composición de acabados y detalles que reflejan un estilo de vida sofisticado y cuidado. Dotada de sistema de climatización por aerotermia y suelos radiantes, esta vivienda combina confort, sostenibilidad y tecnología con una estética impecable. Una oportunidad exclusiva para quienes saben que el lujo no es solo un concepto, es una emoción… y aquí se respira. De acceso exclusivo a través de nuestra agencia, contáctanos para concertar una visita privada y déjate emocionar por cada rincón de este hogar excepcional. Esta vivienda representa una oportunidad irrepetible de vivir el lujo con mayúsculas, rodeado de historia, belleza y estilo.",True,good,False,,19231.0,True,False,False,False,[],False,False,8000000.0,€,flat,,"Recoletos, Madrid",Piso en paseo de Recoletos,0015-07317,4,True,Barrio de Salamanca,Recoletos,True,,,,,,
108641381,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/29/68/1350782312.webp,19,176000.0,studio,sale,25.0,0,1,calle de Zurita,Madrid,Madrid,es,40.4086354,-3.7009942,False,https://www.idealista.com/inmueble/108641381/,"HOMEVITAE MADRID les da la Bienvenida a este magnífico inmueble reformado en el barrio de Lavapiés! Ubicado en la planta baja interior, este estudio con armario empotrado y baño completos es una oportunidad única para vivir en una de las zonas más demandadas y castizas de Madrid. El salón con cocina americana equipada es un espacio amplio y luminoso al patio de la Comunidad. Además, la vivienda se entrega amueblada y decorada, lo que la hace aún más atractiva para aquellos que buscan mudarse sin preocupaciones, o quienes quieren a modo de inversión. La finca no cuenta con ascensor, aunque está aprobado pendiente de ejecución y cuenta con servicio de conserje, y está situada en una de las principales calles del Barrio de Lavapiés, con comercios de primera necesidad en la zona y una gran variedad de restaurantes y bares para disfrutar de la gastronomía local. También hay zonas de ocio y cultura cercanas, como el Museo Reina Sofia y la Plaza de Lavapiés, ambos a 5 minutos andando. El acceso a la autopista M-30 es fácil y rápido, y las estaciones de metro Lavapiés (L3) está cerca, al igual que múltiples paradas de autobuses de la EMT en la zona. No se cobran honorarios al comprador. ¡No pierdas la oportunidad de vivir en este fantástico piso en el corazón de Madrid! Contáctanos para más información.",False,good,False,,7040.0,True,False,False,False,[],False,False,176000.0,€,flat,studio,"Lavapiés-Embajadores, Madrid",Estudio en calle de Zurita,,bj,False,Centro,Lavapiés-Embajadores,False,,,,179000.0,3000.0,2.0
108490064,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/b6/92/1347906205.webp,45,1280000.0,flat,sale,228.0,4,3,plaza Argüelles,Madrid,Madrid,es,40.4286709,-3.7198625,False,https://www.idealista.com/inmueble/108490064/,"**Piso en Venta en el Corazón de Madrid - Oportunidad Única** Descubre este espectacular piso en pleno corazón de Madrid, situado en una plaza discreta que garantiza tranquilidad y comodidad. Ubicado en la cuarta planta de un edificio con ascensor, este inmueble cuenta con una superficie total de 228 m², de los cuales 188 m² con elementos comunes, ofreciendo un amplio espacio para disfrutar de la vida urbana sin renunciar a la paz. La vivienda dispone de 4 amplios dormitorios y 3 baños, (pudiendo crear el hogar que necesites ya que es un piso para reforma total) perfecto para familias o para quienes buscan un hogar espacioso. Cada estancia está iluminada por ventanas que maximizan la luz natural, creando un ambiente cálido y acogedor. Además, cuenta con dos terrazas ideales para relajarse. Los edificios circundantes actúan como una muralla protectora, brindando un entorno seguro y apacible. Este piso ofrece la posibilidad de personalizar y reformar tanto los espacios exteriores como interiores, adaptándolo a tus gustos y necesidades. Con un portero físico en el edificio y un trastero propio con ventana, tendrás todo lo que necesitas para vivir cómodamente. Construido en 1958, este inmueble de segunda mano es la opción perfecta para quienes buscan un espacio amplio y versátil en una ubicación privilegiada.  A escasos metros de Princesa, del Parque del Oeste y de la renovada Plaza de España, esta vivienda se encuentra situada en una ubicación privilegiada, con toda la oferta gastronómica y cultural que te puede ofrecer Madrid, y por otro lado con toda la tranquilidad que encontraras al llegar a casa debido a su situación estratégica, en la plaza donde se encuentra, casi escondida del bullicio de Arguelles. No dejes pasar esta oportunidad de hacer realidad tu sueño en Madrid. ¡Contáctanos para más información y ven a visitarlo!",False,renew,False,,5614.0,True,False,False,False,[],False,False,1280000.0,€,flat,,"Argüelles, Madrid",Piso en plaza Argüelles,0015-07361,4,True,Moncloa,Argüelles,True,,,,,,
108590249,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/1f/23/1349411648.webp,52,2950000.0,flat,sale,183.0,3,4,paseo de la Castellana,Madrid,Madrid,es,40.4393454,-3.6909612,False,https://www.idealista.com/inmueble/108590249/,"*DIRECTO PROPIEDAD* ¡Descubre el lujo y la elegancia en el corazón de Madrid! Este espectacular piso en venta, ubicado en el Paseo de la Castellana, justo en la confluencia de los 3 distritos mas exclusivos de la capital, como son Chamartín-El Viso, Salamanca y Chamberí-Almagro, te ofrece la oportunidad de vivir en una de las zonas más exclusivas de la capital. Con una superficie de 183 m², esta vivienda cuenta con 3 amplios dormitorios en suite y un aseo adicional, ideal para familias o para quienes buscan espacio y confort. La gran zona de salón/living, de aproximadamente 60 m², es perfecta para recibir a amigos y familiares, mientras que la cocina de diseño se convierte en el corazón del hogar. Cada rincón ha sido rehabilitado con las mejores calidades, conservando las impresionantes molduras originales que adornan paredes y techos, creando un ambiente único y sofisticado. Además dispone de un cuarto de lavado independiente. La luz natural inunda cada habitación gracias a su orientación y a que es prácticamente exterior en su totalidad. Todo la rehabilitación se ha realizado cuidando el mas mínimo detalle, suelos de madera natural, climatización central por conductos, nuevas ventanas de madera oscilobatientes y automatizadas…. Además, podrás disfrutar de vistas a un hermoso jardín y a una tranquila calle privada, garantizando la paz y el silencio en medio de la vibrante vida madrileña. La finca regia cuenta con portero físico, asegurando un servicio exclusivo y personalizado. También incluye un gran trastero y zona de bicicletero. Con su ubicación privilegiada, estarás rodeado de los mejores restaurantes, pegado a los museos Lázaro Galdiano y al museo de ciencias, así como arterias comerciales, todo al alcance de tu mano. En pleno Paseo de la Castellana y pegado a varias de las mejores calles de Madrid, como son las Calles Serrano, Zurbano, Miguel Ángel o José Abascal. Este piso no solo es un hogar, sino un estilo de vida. No pierdas la oportunidad de vivir en un espacio donde el lujo y la comodidad se unen. ¡Contáctanos para más información y ven a verlo!",False,good,False,,16120.0,True,False,False,False,[],False,False,2950000.0,€,flat,,"El Viso, Madrid",Piso en paseo de la Castellana,,3,True,Chamartín,El Viso,True,,,,,,
108372150,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/7f/ab/1342140066.webp,20,235000.0,flat,sale,57.0,2,1,calle Sacrificio,Madrid,Madrid,es,40.4080958,-3.6045968,False,https://www.idealista.com/inmueble/108372150/,"ALIANZA MADRID INMOBILIARIA VENDE EN EXCLUSIVA vivienda en buen estado y lista para entrar a vivir en Vicalvaro. Comercializamos este magnifico inmueble con excelente ubicación y en una quinta planta con ascensor, distribuido por: - Amplio salón  - Dos dormitorios. - Cocina  - Cuarto de baño - Terraza Adicionalmente cuenta con:  - Aire acondicionado. - Electricidad y fontanería de hace 10 años - Puerta Blindada. Vivienda libre de cargas y con ITE Favorable.  Inmueble próximo a la Universidad Rey Juan Carlos de Vicálvaro.  A minutos andando de la parada de metro Línea 9 VICALVARO, paradas de autobús 4, E3, E5, Tren de Cercanías Puerta de Arganda a pocos minutos, variedad de comercios en la zona, colegios, farmacias, etc. En el precio de venta no están incluidos los gastos de compra(impuestos de trasmisión patrimonial, Notaria-Gestoría, Registro, intermediación inmobiliaria y/o financiera).   No dudes en contactar con nosotros y realizar una visita. Alianza Madrid Inmobiliaria Lo importante es la actitud, actitud de venta.",False,good,False,,4123.0,True,False,False,False,[],False,False,235000.0,€,flat,,"Ambroz, Madrid",Piso en calle Sacrificio,PROSPECT-eZT127,5,True,Vicálvaro,Ambroz,True,,,,,,
108871077,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/d2/a6/1358204697.webp,17,350000.0,flat,sale,73.0,2,1,CL ARCOS,Madrid,Madrid,es,40.4793149,-3.6462015,False,https://www.idealista.com/inmueble/108871077/,"Agencia inmobiliaria de MADRID zona PARQUE SANTA MARIA – PINAR DEL REY – HORTALEZA TECNOCASA, VENDE: Presentamos esta acogedora vivienda situada en la planta baja de un edificio con ascensor, ubicado en una de las zonas más tranquilas y demandadas del distrito de Hortaleza, a escasos metros del Metro Parque de Santa María. El inmueble se distribuye en hall de entrada, salón-comedor, cocina independiente, dos dormitorios y un baño completo con plato de ducha. La vivienda se encuentra en buen estado, ideal para entrar a vivir directamente. Características destacadas: Bajo con acceso adaptado (sin barreras arquitectónicas en el portal). 2 dormitorios. 1 baño completo. Cocina independiente amueblada. Buen estado general. Patio con uso privativo. Calefacción central. Portero físico. Trastero incluido en el mismo edificio. Comunidad bien conservada y con ascensor. Ubicación inmejorable: A tan solo unos pasos de la estación de Metro Parque de Santa María (Línea 4), con conexión directa a Príncipe de Vergara y Goya, y a tres paradas de IFEMA. Además, cuenta con múltiples líneas de autobús cercanas (9, 72, 87, 107 y N2). Rodeada de todos los servicios: supermercados (Carrefour, Mercadona, Alcampo, Lidl), centros educativos, comercios, bancos, zonas verdes y centros de salud. El barrio de Hortaleza es una de las zonas más valoradas fuera de la M-30 por su tranquilidad, servicios y excelente comunicación con el centro de Madrid y el aeropuerto de Barajas. Ideal para quienes buscan una vivienda cómoda, bien ubicada y con todos los servicios al alcance. ¡No pierdas esta oportunidad!  La presente información tiene carácter meramente informativo y no contractual. Puede estar sujeta a modificaciones.",False,good,False,,4795.0,False,False,False,False,[],False,False,350000.0,€,flat,,"Pinar del Rey, Madrid",Piso en Cl Arcos,,bj,True,Hortaleza,Pinar del Rey,True,,,,,,
108401831,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/f4/6f/1343108685.webp,44,450000.0,flat,sale,67.0,1,1,calle de Beatriz de Bobadilla,Madrid,Madrid,es,40.4490144,-3.7137836,False,https://www.idealista.com/inmueble/108401831/,"NOVA TE ASESORA AGENCIA INMOBILIARIA GESTIONA LA VENTA DE ESTE PISO para reformar, exterior, con terraza, en séptima planta con ascensor, con trastero y plaza de garaje, muy cerca del metro Guzmán el Bueno. Se trata de una vivienda de 67 m2 construidos distribuidos en un luminoso salón con acceso a una amplia terraza con toldo, 1 cocina independiente amueblada y equipada con electrodomésticos, 1 dormitorio con armario y 1 baño con ducha. Dispone de agua caliente y calefacción central, aire acondicionado, suelo de parqué, ventanas de climalit y puerta de seguridad. La finca cuenta con 3 ascensores y conserje. Dentro del precio se incluye trastero y plaza de garaje. ⚠️ Importante: al precio final de venta se le sumará los gastos de notario, registro y el Impuesto Transmisiones Patrimoniales (ITP) que es el 6 % en la Comunidad de Madrid.",False,good,False,,6716.0,True,False,False,False,[],False,False,450000.0,€,flat,,"Ciudad Universitaria, Madrid",Piso en calle de Beatriz de Bobadilla,beatrizynova,7,True,Moncloa,Ciudad Universitaria,True,,,,,,
108723469,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/6e/f7/1353215704.webp,20,1550000.0,flat,sale,192.0,5,3,calle de Diego de León,Madrid,Madrid,es,40.4333206,-3.6790451,False,https://www.idealista.com/inmueble/108723469/,"SALAMANCA Piso para reforma integral, con muchas posibilidades, semiesquina a Príncipe de Vergara 192m2 en Catastro (165 + 27m2) Tiene 3 ventanales a Diego de León. Actualmente distribuido en amplio salón comedor, cocina con tendedero. Dormitorio principal en suite, otros 4 dormitorios con 2 cuartos de baño. Techos de 2.80m. Garaje en edificio de enfrente Trastero Portero Gastos comunidad 320€ incluye calefacción central IBI 1.600€ Gas natural. Piso para reforma integral, con muchas posibilidades, semiesquina a Príncipe de Vergara 192m2 en Catastro (165 + 27m2) Tiene 3 ventanales a Diego de León. Actualmente distribuido en amplio salón comedor, cocina con tendedero. Dormitorio principal en suite, otros 4 dormitorios con 2 cuartos de baño. Techos de 2.80m. Garaje en edificio de enfrente Trastero Portero Gastos comunidad 320€ incluye calefacción central IBI 1.600€ Gas natural.",True,renew,False,,8073.0,True,False,False,False,[],False,False,1550000.0,€,flat,,"Lista, Madrid",Piso en calle de Diego de León,,1,True,Barrio de Salamanca,Lista,True,True,True,,,,
108791376,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/26/4a/1355229171.webp,20,285000.0,flat,sale,67.0,1,1,calle Villamanta,Madrid,Madrid,es,40.3653272,-3.6228126,False,https://www.idealista.com/inmueble/108791376/,"¡Times Inmobiliaria vende esta estupenda vivienda de 67 m² construidos. Recibidor amplio con armario empotrado, perfecto como almacenaje adicional. El salón es amplio y muy luminoso, gracias a los grandes ventanales que inundan la estancia de luz natural.  La vivienda dispone de 1 dormitorio con armarios empotrados de madera blanca, y un baño en suite totalmente amueblado, con plato de ducha, mampara y lavabo flotante. Una cocina totalmente amueblada y equipada con electrodomésticos de excelente calidad. Esta zona también incorpora un práctico tendedero. Equipada con calefacción individual por conductos, suelos laminados, ventanas de aluminio con Climalit y acabados modernos en baños, la vivienda garantiza confort y eficiencia durante todo el año. Plaza de garaje y trastero incluidos en el precio. Situada en una urbanización privada con completas zonas comunes, podrás disfrutar de piscina, zona infantil, espacios ajardinados, sala social y parking comunitario, además de portería y vigilancia 24 horas. Todo pensado para que disfrutes de una vida cómoda y segura. Ubicada en el Ensanche de Vallecas, una zona residencial en expansión, a pocos minutos del Centro Comercial La Gavia y con rápido acceso a la M-45. La zona dispone de colegios, institutos, centros de salud, restaurantes y todo tipo de servicios a tu alcance. Perfectamente conectada por transporte público, con la estación de metro La Gavia a pocos minutos a pie y varias líneas de autobuses en las inmediaciones, esta vivienda es ideal para quienes buscan tranquilidad, servicios y buenas comunicaciones en un entorno moderno. En Times Inmobiliaria trabajamos para ofrecer a nuestros clientes los mejores inmuebles. Nos dedicamos a la intermediación en la compra, venta, venta de la nuda propiedad, alquiler y en conseguir la mejor financiación. Para más información contacta con nosotros sin ningún tipo de compromiso y concierta una cita. Horario de atención telefónica de lunes a viernes de 10:00 a 21:00 y sábados de 9:00 a 14:00 horas.",False,good,False,,4254.0,True,False,False,False,[],False,False,285000.0,€,flat,,"Ensanche de Vallecas - La Gavia, Madrid",Piso en calle Villamanta,villa28,6,True,Villa de Vallecas,Ensanche de Vallecas - La Gavia,True,True,True,,,,
108729587,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/df/d3/1353420604.webp,17,950000.0,flat,sale,168.0,2,2,calle de Orense,Madrid,Madrid,es,40.4519111,-3.6937402,False,https://www.idealista.com/inmueble/108729587/,"¡Increíble oportunidad! Se vende luminoso piso de lujo en una ubicación privilegiada con piscinas y excelentes zonas comunes vídeo vigiladas.  Totalmente REFORMADO con productos de alta gama y diseño vanguardista. Concepto abierto, salón (70 metros) amplio con ventanales que brindan una vista espectacular.  Completamente amueblado cocina, baños y dos dormitorios con todo detalle.  Cuenta con calefacción central, aire acondicionado, accesibilidad para personas con movilidad reducida, ascensores, servicio de mantenimiento, cámaras de seguridad, conserjes 24h y plaza de garaje grande INCLUIDA. Disfruta de amplio solarium, piscinas, acceso adaptado, buena comunicación por transporte público, zona comercial, servicios cercanos y restauración de alta cocina. Cerca del paseo de la Castellana y del estadio Santiago Bernabéu.  PRECIOS: 950.000€ con plaza de garaje y completamente amueblado.  890.000 sin garaje y sin amueblar.  Atención por WhatsApp y llamadas, visitas sin compromiso y video visitas virtuales disponibles. Posibles errores u omisiones involuntarios en la información detallada. ¡No dejes pasar esta oportunidad única de vivir en un lugar excepcional!",True,good,False,,5655.0,True,False,False,False,[],False,False,950000.0,€,flat,,"Cuatro Caminos, Madrid",Piso en calle de Orense,,5,True,Tetuán,Cuatro Caminos,True,True,True,,,,
108093577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/3b/b5/1333701620.webp,25,389000.0,flat,sale,80.0,2,2,avenida de la Gran Vía del Sureste,Madrid,Madrid,es,40.3609322,-3.5900511,False,https://www.idealista.com/inmueble/108093577/,"R HOUSE ENSANCHE SUR gestiona en EXCLUSIVA esta INCREÍBLE vivienda de DOS DORMITORIOS EN URBANIZACIÓN PRIVADA, ubicada en una de las zonas más demandadas actualmente de Madrid. PISO compuesto por 2 dormitorios, 2 baños, salón independiente, cocina con tendedero, altura de primera planta, muy luminoso, totalmente exterior y a menos de un minuto andando de la parada de metro Valdecarros.   Según accedemos en la vivienda el hall de entrada nos da acceso a la cocina totalmente amueblada y equipada que dispone de un práctico tendedero y al salón, que destaca por su luminosidad gracias a sus grandes ventanales.   La zona de las habitaciones se encuentra separada, logrando así independencia del resto de la vivienda. Encontramos un amplio dormitorio principal con armario empotrado y con su baño en SUITE con plato de ducha. El otro de los dormitorios, también con armario empotrado y a este, le da servicio el segundo baño, este con bañera.  En cuanto a las calidades podemos destacar: aire acondicionado por conductos frío/calor y ventanas oscilobatientes. ORIENTACIÓN ESTE dando luz natural por la mañana y facilitando la calefacción de la vivienda.  Se encuentra en urbanización privada construida en 2015, con jardines, conserje, citibox parque infantil, PISCINA y sala comunitaria. Incluye TRASTERO y PLAZA DE GARAJE. La zona cuenta con todos los servicios necesarios para una vida tranquila y feliz con tu familia. Mercadona, Ahorra más, Factory Discount y restauración, quedando a 10 minutos andando el Centro Comercial La Gavia. Salida directa a la M40, M45, M50 y A3. Zona con varios colegios y escuelas infantiles a escasos minutos. Conexión directa de transporte público, a tan sólo 1 minuto del metro Valdecarros (L1) y parada de autobús en la puerta L145, L142 y N9 con conexión directa a MADRID CENTRO.",True,good,False,,4863.0,True,True,False,False,[],False,False,389000.0,€,flat,,"Ensanche de Vallecas - La Gavia, Madrid",Piso en avenida de la Gran Vía del Sureste,,1,True,Villa de Vallecas,Ensanche de Vallecas - La Gavia,True,True,True,,,,
