propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108375501,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/62/c4/1345533302.webp,a01Jy00000jvuWeIAI,15,6,586500.0,penthouse,sale,81.0,True,1,1,"Fernández Caro, 7",Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4424991,-3.6474042,True,https://www.idealista.com/obra-nueva/108375501/,"DESCUBRE EN MOSAIK, LA COMPOSICIÓN PERFECTA 22 VIVIENDAS EXCLUSIVAS DE OBRA NUEVA CON TERRAZA DE 1, 2 Y 3 DORMITORIOS (PLAZAS DE GARAJE Y LOCKERS INCLUIDOS EN EL PRECIO)   MOSAIK es un proyecto innovador y vanguardista, donde prima diseño y funcionalidad, que se ubica en la calle Fernández Caro, 7, a pocos metros de la calle Arturo Soria, una de las principales arterias de Madrid. El complejo residencial dispone de unos espacios comunes para hacer tu día a día más agradable: piscina, solárium panorámico, gimnasio y zona de coworking. Las viviendas están perfectamente orientadas, con amplios ventanales que garantizan una alta luminosidad, dotadas de una cuidada selección de materiales, y cocinas totalmente equipadas con elegante diseño y excelentes calidades. Además, cuentan con un innovador sistema de climatización por aerotermia y geotermia, suelo radiante y suelo refrescante, ventilación mecánica de doble flujo con intercambiador de calor, elementos que nos proporcionarán el máximo confort y eficiencia energética. MOSAIK te ofrece diseño y equipamiento con todos los servicios disponibles, en una de las mejores zonas de Madrid. Un residencial, enfocado a ofrecerte una alta calidad de vida para hacer tu día a día más cómodo y sencillo.  Para ampliar la información, puedes concertar una visita a nuestras oficinas centrales en la calle Alcalá 96, 5º-Dcha. frente a El Corte Inglés de Goya.",False,,True,True,7241.0,True,False,False,False,[],False,False,586500.0,€,flat,"Concepción, Madrid","Ático en Fernández Caro, 7",True,True,penthouse,,,,False,
107555329,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/69/51/1316017535.webp,000363,63,7,2500000.0,penthouse,sale,218.0,True,2,3,paseo del General Martínez Campos,Madrid,Madrid,Chamberí,es,Almagro,40.4345562,-3.6901165,False,https://www.idealista.com/inmueble/107555329/,"MB Urban presenta este impresionante ático reformado de 218 m² en el exclusivo barrio de Almagro, Chamberí. Situado en la última planta, este ático ofrece una abundante luz natural y total tranquilidad, en una de las zonas más cotizadas de Madrid. Reformado hace menos de un año, con materiales de alta gama, este hogar equilibra perfectamente elegancia, confort y funcionalidad. La vivienda se distribuye en dos áreas bien diferenciadas: una zona social amplia y luminosa, y una zona de noche privada, que incluye dos dormitorios, ambos con baño en suite. Zona Social - Amplio hall de entrada que da la bienvenida a la propiedad. - Aseo de cortesía para mayor comodidad de los invitados. - Salón-comedor de 55 m² con grandes ventanales que inundan de luz natural el espacio. Este ambiente diáfano es a la vez acogedor y elegante, con un toque de lujo gracias al foseado perimetral de luz que decora la estancia. - Cocina moderna y sofisticada, equipada con una encimera porcelánica Dekton Laurent Neutral, muebles lacados en gris mate y vitrinas de diseño. Los electrodomésticos de última generación y la iluminación indirecta realzan su estilo vanguardista. - Zona de lavandería independiente, completamente equipada con lavadora y secadora, optimizando el espacio para las tareas domésticas. Zona de Noche - Dormitorio principal, un auténtico refugio de tranquilidad con amplias dimensiones, vestidor independiente y un impresionante baño en suite con ducha. - Segundo dormitorio, también con baño en suite y armarios empotrados, ideal como habitación para invitados o como despacho privado. Equipamiento Premium - Suelo radiante frío/calor y un sistema de aire acondicionado con splits camuflados en la carpintería garantizan el máximo confort durante todo el año. - Suelos de gres caliza Capri, que aportan un acabado elegante y atemporal, y favorecen la climatización eficiente de la vivienda. - Dos plazas de garaje amplias en el mismo edificio, con vigilancia 24 horas y cargador para vehículo eléctrico. - Servicio de conserjería, ascensor y montacargas en finca para mayor comodidad. Ubicación Inmejorable Esta propiedad se encuentra en el distrito de Chamberí, conocido por su arquitectura señorial y su animado ambiente. Almagro ofrece una ubicación excelente, cerca del Paseo de la Castellana, con perfectas comunicaciones mediante metro y autobuses.  La zona destaca por su gran oferta cultural y gastronómica, incluyendo museos, restaurantes de renombre y exclusivos clubs sociales.  Además, sus zonas verdes, como el Parque de Santander, y su entorno residencial de alta calidad, convierten a este barrio en uno de los más demandados para vivir e invertir en Madrid. ¡No pierdas la oportunidad de visitar este maravilloso ático con nosotros!  *La superficie publicada es aproximada y basada en los datos de catastro. MB Urban no se hace responsable en el caso de existir alguna descoordinación con las superficies reflejadas en Registro o Escrituras.",True,good,False,True,11468.0,True,False,True,False,[],False,False,2500000.0,€,flat,"Almagro, Madrid",Ático en paseo del General Martínez Campos,True,True,penthouse,,,,,
108053794,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/c5/2a/1357755749.webp,RMA-CLARA5,31,2,650000.0,flat,sale,87.0,True,2,1,calle de Clara del Rey,Madrid,Madrid,Chamartín,es,Prosperidad,40.4441225,-3.6689886,False,https://www.idealista.com/inmueble/108053794/,"Vivienda exterior haciendo esquina en Clara del Rey – Luz, reforma y versatilidad en una de las mejores calles de Prosperidad ¿Buscas una vivienda luminosa, bien ubicada y con una distribución versátil en una de las zonas más deseadas de Chamartín? Esta oportunidad en la cotizada calle Clara del Rey te va a sorprender. Situada en una finca con portero físico, esta propiedad de 87m² construidos destaca por su excelente orientación, su total exterioridad (haciendo esquina) y una reforma reciente (de hace solo 3 años) que combina funcionalidad y estilo. � Distribución actual: 2 habitaciones amplias, exteriores y muy luminosas. 1 baño completo con acabados modernos. Salón-comedor de buen tamaño, con acceso directo a una acogedora terraza exterior. Cocina independiente completamente equipada. � ¿Necesitas una tercera habitación? ¡Es posible! Solo tendrías que reubicar el salón en la actual habitación principal, una opción sencilla gracias a la distribución cuadrada y la luz natural en todas las estancias. Ideal para familias, teletrabajo o inversión. ✨ Otros puntos destacados: Totalmente exterior, lo que garantiza luz natural durante todo el día. Haciendo esquina, lo que aporta aún más privacidad y ventilación cruzada. Finca con portero físico, un extra de seguridad y atención. Zona rodeada de comercios, colegios, transporte público y todos los servicios del distrito de Chamartín. � Haz de esta vivienda tu próximo hogar o inversión en Clara del Rey En caso de existir dos o más clientes interesados en la propiedad, se priorizará la oferta económica más alta, siempre que esté sujeta a la elección y aceptación de la propiedad por parte del vendedor. Esta consideración será válida incluso si dicha oferta supera el precio indicado en este anuncio. Aviso legal: Este anuncio tiene carácter meramente informativo y no es vinculante, por lo que puede estar sujeto a errores u omisiones. No constituye un documento contractual. El precio de venta al público no incluye los gastos derivados del proceso de compraventa, tales como los de notaría, registro, gestión, cancelación de cargas, impuestos, plusvalía municipal, entre otros. El mobiliario, enseres u otros bienes muebles que pudieran aparecer en las imágenes no están incluidos en el precio de transmisión, salvo que se indique expresamente lo contrario en el presente anuncio.",True,good,False,True,7471.0,True,False,True,False,[],False,False,650000.0,€,flat,"Prosperidad, Madrid",Piso en calle de Clara del Rey,,,,,,,,
108573746,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/39/e5/1358892370.webp,RSPLETI,29,bj,123000.0,flat,sale,20.0,True,1,1,calle Río San Pedro,Madrid,Madrid,Puente de Vallecas,es,Portazgo,40.3891964,-3.6522102,False,https://www.idealista.com/inmueble/108573746/,"Apartamento reformado en Puente de Vallecas – Ideal para inversores o particulares Nuevo Hogar presenta este encantador apartamento con entrada independiente desde el portal, ubicado en la calle Río San Pedro, en la zona de Pedro Laborde, uno de los barrios más consolidados y con mejor proyección de Puente de Vallecas. Se trata de una vivienda exterior con vistas a una tranquila plazoleta, ideal tanto como primera residencia para una o dos personas, como inversión para alquiler debido a la alta demanda en la zona. El apartamento cuenta con una superficie construida de 20 m², a los que se suman 3 m² de trastero de usufructo. Ha sido reformado integralmente en 2023, incluyendo un tratamiento completo contra humedades, renovación total de electricidad y fontanería, instalación de suelo laminado AC5 de alta resistencia, pintura lisa, ventanas Climalit con rotura de puente térmico y una puerta blindada que garantiza mayor seguridad. La distribución interior ha sido diseñada de forma inteligente para aprovechar al máximo el espacio. Dispone de cocina independiente con ventana y altillo, baño completo con plato de ducha y espacio de almacenaje tipo maletero, así como una zona de doble altura que permite ubicar el dormitorio en planta baja y un área adicional de almacenamiento en el altillo. Gracias a su orientación norte, el apartamento disfruta de luminosidad natural durante todo el día. El edificio, construido en 1950, cuenta con la Inspección Técnica de Edificios (ITE) favorable hasta el año 2033. Los gastos de comunidad son muy reducidos, con una cuota mensual de tan solo 35 €. La ubicación es uno de los grandes atractivos del inmueble. A escasos metros de la calle Pedro Laborde, se encuentra rodeado de todo tipo de servicios: supermercados, comercios especializados, farmacias, centros de salud, clínicas dentales, veterinarias, bancos, zonas verdes y centros culturales. Además, cuenta con una excelente conexión en transporte público, situándose a tan solo cinco minutos a pie de las estaciones de metro Alto del Arenal y Buenos Aires (Línea 1), y con amplia cobertura de autobuses. La zona también ofrece una variada oferta educativa que abarca desde infantil hasta formación profesional. Este apartamento es una excelente opción tanto para quienes buscan su primera vivienda como para inversores interesados en una propiedad lista para alquilar en una zona de alta demanda. También es ideal como pied-à-terre para quienes necesitan una base en Madrid. No dejes pasar esta oportunidad. ¡Contacta con nuestros asesores y agenda tu visita hoy mismo!",True,good,False,False,6150.0,True,False,True,False,[],False,False,123000.0,€,flat,"Portazgo, Madrid",Piso en calle Río San Pedro,,,,,,,,
108536982,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/32/d0/1347819194.webp,a01Jy00000jvuWeIAI,19,4,764500.0,flat,sale,108.0,True,2,2,"Fernández Caro, 7",Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4424991,-3.6474042,True,https://www.idealista.com/obra-nueva/108536982/,"DESCUBRE EN MOSAIK, LA COMPOSICIÓN PERFECTA 22 VIVIENDAS EXCLUSIVAS DE OBRA NUEVA CON TERRAZA DE 1, 2 Y 3 DORMITORIOS (PLAZAS DE GARAJE Y LOCKERS INCLUIDOS EN EL PRECIO) MOSAIK es una propuesta residencial moderna y rompedora, que combina a la perfección diseño y funcionalidad. Se sitúa en la calle Fernández Caro, 7, a escasos pasos de Arturo Soria, una de las vías más emblemáticas de Madrid. El complejo residencial dispone de unos espacios comunes para hacer tu día a día más agradable: piscina, solárium panorámico, gimnasio y zona de coworking. Las viviendas están perfectamente orientadas, con amplios ventanales que garantizan una alta luminosidad, dotadas de una cuidada selección de materiales, y cocinas totalmente equipadas con elegante diseño y excelentes calidades. Además, cuentan con un innovador sistema de climatización por aerotermia y geotermia, suelo radiante y suelo refrescante, ventilación mecánica de doble flujo con intercambiador de calor, elementos que nos proporcionarán el máximo confort y eficiencia energética. MOSAIK pone a tu alcance un diseño cuidado y un equipamiento completo, en una de las zonas más privilegiadas de Madrid. Un conjunto residencial pensado para brindarte una excelente calidad de vida, haciendo tu rutina diaria más fácil y confortable.  Para ampliar la información, puedes concertar una visita a nuestras oficinas centrales en la calle Alcalá 96, 5º-Dcha. frente a El Corte Inglés de Goya.",False,,True,True,7079.0,True,False,False,False,[],False,False,764500.0,€,flat,"Concepción, Madrid","Piso en Fernández Caro, 7",True,True,,,,,False,
108918078,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/60/d1/1358898529.webp,,41,bj,820000.0,flat,sale,162.0,True,4,4,Barrio Guindalera,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4355251,-3.6740656,False,https://www.idealista.com/inmueble/108918078/,"Inmobiliaria en Chamartín, Prosperidad Madrid - Tecnocasa Oficina Avenida De America Sl vende inmueble ideal como inversión. Tecnocasa Avenida América 7 presenta en exclusiva este magnífico inmueble en la calle México, una oportunidad única para vivir o invertir en una de las zonas con mayor proyección. INMUEBLE RECIEN REHABILITADO Y PARA ESTRENAR. La propiedad se distribuye en tres plantas perfectamente aprovechadas y ofrece múltiples posibilidades de uso gracias a su versatilidad: Entreplanta: acogedor apartamento totalmente equipado, que dispone de un amplio y luminoso salón-comedor, una moderna cocina americana integrada, un dormitorio confortable y un baño completo. Espacios pensados para el día a día, listos para entrar a vivir. Planta baja: desde esta planta se accede al semisótano, que actualmente está distribuido como un segundo apartamento independiente. Este espacio cuenta con dos dormitorios de buen tamaño, un salón comedor, cocina totalmente equipada y un baño completo. Su configuración permite usarlo como vivienda independiente, zona de invitados, despacho profesional o incluso destinarlo al alquiler, generando una excelente rentabilidad. Además, existe la posibilidad de adquirir dos plazas de garaje en el mismo edificio, una comodidad extra difícil de encontrar en la zona. Este inmueble es ideal tanto para familias que buscan amplitud y privacidad, como para inversores que deseen rentabilizar su compra gracias a la independencia de cada planta. Su distribución permite mantener total separación de espacios, lo que lo convierte en una vivienda multifuncional. La ubicación en la calle México ofrece proximidad a todo tipo de servicios: comercios, centros educativos, zonas verdes y excelentes conexiones con transporte público. Una zona tranquila, pero perfectamente comunicada con el centro de la ciudad. No dejes escapar esta oportunidad de adquirir una propiedad con tantas posibilidades. Solicita más información o agenda tu visita hoy mismo.",False,good,False,False,5062.0,True,False,False,False,[],False,False,820000.0,€,flat,"Guindalera, Madrid",Piso,True,False,,,,,,25000.0
102191997,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/26/d7/1147375452.webp,3688,46,1,375000.0,flat,sale,66.0,True,1,1,calle Calle de la Cava Baja,Madrid,Madrid,Centro,es,Palacio,40.4125645,-3.7100825,False,https://www.idealista.com/inmueble/102191997/,"Bonito piso reformado y para entrar a vivir en zona centro de Madrid!  La vivienda cuenta con 66m2, tiene una reforma integral  y distribuye en amplio salón comedor donde destacan dos magníficos ventanales que dan a la calle, cocina integrada en el salón, totalmente amueblada y equipada, un gran dormitorio y un baño completo.    Cuenta con aire acondicionado y calefacción mediante bomba frio- calor, las carpinterías exteriores son de aluminio con rotura de puente térmico lo que hace que la vivienda tenga muy buen aislamiento térmico y acústico. La vivienda tiene una ubicación privilegiada en pleno centro del barrio de Palacio, dentro del distrito Centro.   Aunque para los madrileños ese espacio que se forma entre la calle Segovia, las Vistillas, la Puerta de Toledo, el Rastro y la plaza de la Cebada se llama La Latina. El barrio de La Latina es uno de los barrios más carismáticos de Madrid. Sus calles conservan el trazado que ya tuvieron hace siglos, y algunos de sus nombres (puerta de Moros, plaza de la Cebada, calle de la Morería, la propia Latina) nos trasladan a un tiempo en que esta zona era el verdadero centro de la vida en la ciudad. El barrio cuenta con todo tipo de servicios, comercios, mercados, farmacias, teatros, cines y una gran selección de restaurantes y tascas. Está muy bien comunicado por transporte público, cuenta con parada de metro a escasos metros de la vivienda y con diferentes líneas de autobús. Es sin duda, una oportunidad única de vivir en una de las mejores zonas del centro de Madrid. Astondo Real Estate dispone de todas las medidas de protección y de un protocolo de actuación frente al COVID-19 tanto en sus oficinas, como en las visitas que realiza. ¡Llámanos y visita! Te ayudamos a comprar, vender y alquilar tu casa.",False,good,False,False,5682.0,True,False,True,False,[],False,False,375000.0,€,flat,"Palacio, Madrid",Piso en calle Calle de la Cava Baja,,,,,,,,
108016091,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/20/df/1331292835.webp,,18,bj,225000.0,flat,sale,75.0,True,2,1,Valdemorillo pueblo,Madrid,Valdemorillo,Valdemorillo pueblo,es,,40.5009879,-4.0693891,False,https://www.idealista.com/inmueble/108016091/,"¡Descubre tu nuevo hogar en este espectacular piso de 2 dormitorios dobles! Totalmente reformado a estrenar, este inmueble ofrece un diseño moderno y funcional, perfecto para disfrutar de cada rincón. Con armarios empotrados en los dormitorios, tendrás espacio de sobra para organizar tu ropa y accesorios. El salón es amplio y luminoso, ideal para relajarte o recibir visitas. La cocina, completamente amueblada, se convierte en el corazón del hogar, donde podrás preparar deliciosas comidas. Además, cuenta con un baño completo que añade comodidad a tu día a día. Pero lo mejor de todo es el jardín privado: un oasis donde disfrutar de momentos al aire libre. Situado en una excelente ubicación, este piso está cerca de paradas de bus, facilitando tus desplazamientos. La vivienda es apta para personas con movilidad reducida y cuenta con calefacción mediante bomba de frío/calor, asegurando el confort en cualquier estación del año. Con 75 m² construidos y orientación sur, este bajo exterior te ofrece luz natural durante todo el día. No pierdas la oportunidad de vivir en un lugar impecable y lleno de comodidades. ¡Ven a visitarlo y enamórate de tu futuro hogar!",False,good,False,False,3000.0,True,False,True,False,[],False,False,225000.0,€,flat,"Valdemorillo pueblo, Valdemorillo",Piso,,,,228500.0,3500.0,2.0,,
108120340,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/d7/56/1358347497.webp,CHA-144,20,1,1590000.0,flat,sale,295.0,True,6,4,Barrio Nueva España,Madrid,Madrid,Chamartín,es,Nueva España,40.4614151,-3.6738151,False,https://www.idealista.com/inmueble/108120340/,"Grupo inmobiliario Ares vende piso de 295 m2 en Chamartín en el barrio de Nueva España.  Situado en una primera planta en esquina totalmente exterior con orientación sureste y se compone de 6 dormitorios, 4 baños, cocina con office, amplio salon de 45m2 y zona de servicio con habitación y baño.  Dispone de una plaza de garaje con acceso directo dentro de la misma finca incluida en el precio. Se encuentra en una finca representativa. Dispone de portero que vive en la misma finca. Cuota Comunidad: 423 € Cuota IBI: 1.950 € Solicita visita sin compromiso. *Anuncio provisional no contractual, puede contener errores. Grupo Inmobiliario Ares fue fundado en 2007 y está dirigido por profesionales con más de 20 años de experiencia en el sector. Desde el principio nos hemos guiado por una idea clara: aplicar las mejores técnicas de venta, siempre basándonos en los principios de honradez, integridad y ética profesional. Apostamos por la innovación constante, incorporando herramientas tecnológicas avanzadas a través de nuestra división AresProptech, lo que nos permite ofrecer un servicio más ágil, transparente y adaptado a las nuevas necesidades del mercado. Nuestra política de mejora continua se centra en escuchar y analizar la satisfacción de cada cliente, porque entendemos que su confianza es nuestro mayor valor. Gracias a esta filosofía, hemos logrado un crecimiento sostenido en los últimos años, tanto en volumen de operaciones realizadas como en la ampliación de nuestro equipo. En Grupo Inmobiliario Ares encontrarás una empresa consolidada, eficaz y comprometida, con un método de trabajo único y avalado por nuestros clientes. Te acompañamos en todas las fases de la compraventa para garantizar tu tranquilidad y hacer que la compra de tu nueva vivienda sea una experiencia segura y satisfactoria. Te damos la bienvenida a tu nuevo hogar! [IW].",False,good,False,True,5390.0,False,False,True,False,[],False,False,1590000.0,€,flat,"Nueva España, Madrid",Piso,True,True,,,,,,
108333352,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/ae/76/1344985906.webp,,37,2,519000.0,flat,sale,129.0,True,4,2,Barrio Arcos,Madrid,Madrid,San Blas,es,Arcos,40.4195031,-3.6171144,False,https://www.idealista.com/inmueble/108333352/,"VIVIENDA DE 4 DORMITORIOS CON TERRAZA DE 12m2. Piso exterior, salón independiente de 24m2 con amplias ventanas al exterior y aire acondicionado. Cocina amueblada con muebles altos y bajos con acceso a terraza de 12m2. 2 baños completos (1 baño con ventana doble), suelo de parquet espigado, carpintería interior en  roble blanco, doble ventana climalit en toda la vivienda, aire acondicionado en entrada-salón y dormitorio, calefacción individual de g/n, 1 dormitorio con acceso desde el salón con puertas correderas y amplio ventanal al exterior.  Plaza de garaje con ascensor, 2ª planta con ascensor y llave de seguridad.  Zonas comunes con jardines y zona infantil. Vivienda situada en la calle Aquitania, cerca del centro de salud, centro comercial Carrefour  ""LAS ROSAS"", paradas de autobús en la puerta, colegio Newman, metro de la linea 2.",False,good,False,True,4023.0,True,False,True,True,[],False,False,519000.0,€,flat,"Arcos, Madrid",Piso,True,True,,,,,,
106301380,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/12/78/1278701584.webp,2304,54,,398000.0,chalet,sale,364.0,,8,3,Patones,Madrid,Patones,,es,,40.8577651,-3.481389,False,https://www.idealista.com/inmueble/106301380/,"Chalet pareado, de 364 m2 construidos. Sobre parcela de 529m2. Dispone de 2 plantas. En planta baja dispone de amplio salón-comedor con chimenea y con acceso a cocina americana con despensa y un aseo. 4 Dormitorios. 1 Baño con bañera. Un hall distribuidor. En primera planta dispone de un hall distribuidor. 4 dormitorios. Techos abuhardillados con ventanas Velux. 1 Baño completo con plato de ducha. Dispone de ventanas de aluminio, puertas sapelli, suelos de gres, paredes lisas, garaje techado para más de 2 coches, calefacción de gasoil, trastero, Patio privado con cenador, horno de leña. Piscina privada con cubierta.  Una de las ventajas del inmueble es que da acceso a dos calles.  Ubicado a pocos kilómetros de Torrelaguna y a 60 kilometros (aprox) de Madrid.",False,good,False,,1093.0,True,False,True,True,[],False,False,398000.0,€,chalet,Patones,Chalet pareado,True,True,semidetachedHouse,,,,,
108102732,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/59/50/1333899786.webp,V-1803,54,,619000.0,chalet,sale,250.0,,5,3,calle Emilia Pardo Bazán s/n,Madrid,Galapagar,Parquelagos - Puente Nuevo,es,,40.5915516,-3.9648914,True,https://www.idealista.com/inmueble/108102732/,"Presentamos en la zona residencial de Parquelagos, este estupendo chalet pareado con una superficie de 250m2 sobre un terreno de 290m2, con una distribución y arquitectura de lo mas cómoda en 3 plantas. La planta principal consta de hall-recibidor con armario empotrado a la entrada, gran salón-comedor con salida a la terraza de la entrada con barbacoa y al jardín solado, habitación de invitados con salida directa al jardín, un aseo de cortesía en el cual se podría instalar un plato de ducha debido a su tamaño, y estupenda cocina de gran tamaño con salida directa a la terraza de la entrada a la vivienda. Accedemos a la 1ª planta por una preciosa escalera con una cristalera de 4 metros de altura que nos proporciona una luz natural envidiable hacia el distribuidor. Esta planta consta de 4 habitaciones de un tamaño espectacular, techos altos, con vistas preciosas hacia el monte y armarios empotrados vestidos de aproximadamente 2,5 metros. La suite principal incorpora cuarto de baño completo y un segundo baño para dar servicio al resto de habitaciones. La planta sótano consta de sauna prácticamente a estrenar y garaje cerrado para 5 coches que ocupa la mayor parte de la superficie de la vivienda, con multitud de posibilidades. Calidades a destacar: Suelos cerámicos y parquet de madera de roble, pintura blanca, ventanas de doble vidrio con aislante térmico y acústico, calefacción y agua caliente sanitaria mediante Gas Natural. La vivienda se encuentra dentro de una preciosa urbanización con 2 piscinas, pista de pádel, parque infantil, zonas verdes, colegio y servicios de transporte publico a la entrada. Gastos de comunidad: 110€ Gastos de IBI: 1.015€.",True,good,False,,2476.0,False,False,True,True,[],False,False,619000.0,€,chalet,"Parquelagos - Puente Nuevo, Galapagar",Chalet pareado en calle Emilia Pardo Bazán s/n,True,True,semidetachedHouse,,,,,
107144066,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/74/66/1306367600.webp,31592-VTA,45,,625000.0,chalet,sale,166.0,,4,3,calle del Ebro,Madrid,Manzanares el Real,,es,,40.7303141,-3.8790904,False,https://www.idealista.com/inmueble/107144066/,"THE SIMPLE RENT OFRECE CHALET DE OBRA NUEVA EN VENTA EN C/ DEL EBRO-MANZANARES EL REAL   Si sueñas con vivir en un entorno privilegiado, rodeado de naturaleza en una zona espectacular, este chalet de acabados de alta calidad es la opción ideal para ti. Este chalet pareado, de obra nueva a estrenar, se sitúa en una parcela de 502m² y ofrece 166 m² de construcción distribuidos en dos plantas: -Planta Baja: encontraras salón comedor – una cocina independiente – un cuarto de baño completo, un dormitorio, armarios de visita, cuarto de lavado y secado. Además, disfrutarás de un solárium en el patio inglés, que cuenta con suelos de madera. Desde el salón se accede a patio exterior y al jardín con un ventanal oscilo paralelo.  -Planta Alta: En ella están ubicados tres dormitorios todos ellos con armarios empotrados y vestidos, la habitación principal cuenta con salida terraza al exterior, así como dos 2 baños completos uno de ellos en habitación principal el cual tiene un ventanal al jardín en toda su extensión y luz ambiente. La escalera cuenta con un pasamanos de cristal, diseñado para permitir el paso de la luz. Este chalet destaca por sus excelentes calidades, lograda mediante un sistema de Aerotermia para la generación de agua caliente, calefacción y Aire acondicionado controlable a distancia, así como un aislamiento térmico eficaz en fachadas y cubiertas, con cristales de seguridad laminados. -Detalles adicionales con la que cuenta el Chalet: Video portero, 2 terrazas al exterior, termómetro de temperatura ambiente en pasillo alto y bajo, luces conmutada en aparcamiento, jardín con luces solares que se encienden al paso sensor movimiento, caseta para aperos de jardín, tiro para chimenea, Cuarto de maquinarias La zona de jardines se ha dejado sin terminar, permitiendo al nuevo propietario personalizarla según sus preferencias. Además, cuenta con dos plazas de garaje exteriores y una puerta eléctrica para mayor comodidad. La amplitud de la vivienda proporciona a una familia con niños todo el espacio que necesita para crecer y disfrutar.  Ubicado en una zona tranquila y bien comunicada, la vivienda se encuentra cerca de colegio, centro médico y todos los servicios necesarios. Un inmueble de gran oportunidad que cuenta con todas las bondades para el uso de una residencia feliz y permanente.",True,good,False,,3765.0,True,False,True,False,[],False,False,625000.0,€,chalet,Manzanares el Real,Chalet pareado en calle del Ebro,True,True,semidetachedHouse,,,,,
108912002,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/37/3a/1358723416.webp,EOR45018,41,bj,3100000.0,flat,sale,337.0,True,4,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4229287,-3.6840909,False,https://www.idealista.com/inmueble/108912002/,"Estate One ofrece fantástico piso / oficina en edificio representativo y en la mejor zona del Barrio de Recoletos. Muy buen portal. En la actualidad ha sido utilizado como oficina, pero con enormes posibilidades de hacer una fantástica reforma como vivienda. Ahora mismo hay dos preciosos ventanales que dan a la calle, zona de cocina y servicio con tendedero, varias habitaciones y una gran zona diáfana con salida a magnífico patio de uso privativo. Portero en la finca.",False,renew,False,True,9199.0,True,False,False,False,[],False,False,3100000.0,€,flat,"Recoletos, Madrid",Piso,,,,,,,,
