propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108172998,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/fc/f3/1336040946.webp,W-02ZCI1,57,1725000.0,chalet,sale,308.0,4,3,Encinar de los Reyes,Madrid,La Moraleja,Encinar de los Reyes,es,40.5073944,-3.6434189,False,https://www.idealista.com/inmueble/108172998/,"Adosado a reformar en fabulosa urbanización del Encinar Engel & Völkers les presenta este magnífico adosado de aprox. 307 m² con 4 dormitorios en magnífica urbanización cerrada y fantástica ubicación en El Encinar de los Reyes. Al entrar subiendo las escaleras nos encontramos con un coqueto hall de entrada que deja a un lado una cocina práctica y con posibilidades y a la derecha un aseo de invitados. En esta misma planta se sitúa un gran salón-comedor con chimenea y grandes ventanales, que inundan de luminosidad la estancia y dan salida al jardín privado a través de un porche, muy apetecible, para mágicos momentos de reunión en un ambiente de relax. En la segunda planta se distribuye la zona de descanso en tres cómodas habitaciones, la principal con baño en suite y balcón y otras dos habitaciones que comparten baño en la misma planta.  En la buhardilla descubrimos un inmenso espacio al que pueden darse diferentes usos como zona de estar, habitación de juegos, despacho o según se desee. En la planta sótano se sitúa una habitación de servicio con su baño, zona de lavado y el acceso al garaje para 3 plazas. La casa dispone de aire acondicionado y calefacción por gas. La urbanización cuenta con varias piscinas, zonas deportivas de tenis y pádel, club social y amplias zonas verdes, además de seguridad 24 horas en recinto cerrado en una ubicación inmejorable, próxima a transportes, centro comercial y otros servicios. La propiedad se sitúa en una urbanización de El Encinar de los Reyes, a escasos minutos del centro de Madrid, goza de enorme privacidad y espacios verdes, y es ideal para las personas que buscan tranquilidad y serenidad. La vivienda está situada cerca de numerosos colegios privados e internacionales, y muy próxima a importantes centros médicos privados y hospitales públicos. Es de destacar en esta zona la amplia oferta de centros comerciales, ocio, y restauración, así como instalaciones deportivas.",False,good,False,5601.0,False,False,False,False,[],False,False,1725000.0,€,True,True,chalet,terracedHouse,"Encinar de los Reyes, La Moraleja",Chalet adosado,Top,,,,,,,
108406385,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/04/b7/1343723266.webp,LolMeq18-29-04-2025,36,399900.0,flat,sale,84.0,3,1,calle de Mequinenza,Madrid,Madrid,San Blas,es,40.4463157,-3.6055579,False,https://www.idealista.com/inmueble/108406385/,"VOhome vende espectacular piso de 3 habitaciones, muy luminoso y totalmente reformado.  Se sitúa en una cuarta planta con ascensor, todo exterior con estupendas vistas despejadas. Esta propiedad destaca por su diseño en la reforma que se ha llevado a cabo, tres habitaciones todas ellas con armarios empotrados, cocina equipada con electrodomésticos de muy buena calidad y baño completo, suelos de tarima y ventanas climalit.  Desde el salón se accede a la amplia terraza en esquina con bonitas vistas a zonas verdes. Cuenta con calefacción central y aire acondicionado.  Trastero incluido. Vivienda a 3 minutos del metro Canillejas e intercambiador de autobús, parque Juan Carlos I y El Capricho. Ubicación: El barrio de Canillejas pertenece al distrito de San Blas-Canillejas Está bordeado, al norte, por la avenida de América; al este, por la calle de Mequinenza y las cocheras del ferrocarril metropolitano; al sur, por la calle de La Ilíada; y, al oeste, por la avenida de Canillejas a Vicálvaro. Por el barrio discurre el tramo final de la calle de Alcalá. El parque de Canillejas sirve de pulmón para la zona. Dada su ubicación al lado de la autopista M-40 y la autovía A-2, el barrio es fácilmente accesible en coche. Teniendo la línea 7 de metro con sus estaciones La Musas y Estadio Metropolitano. Además de diferentes líneas de autobús (140/28/48/). La zona goza de una comunicación excelente, quedando el centro de Madrid a sólo un paso. Posee todo tipo de comercios y servicios, colegios y centro de salud, así como el estadio Metropolitano. A escasos minutos podrá disfrutar del bonito parque Juan Carlos I, uno de los más grandes de la ciudad, así como del parque El capricho o La Quinta de Los Molinos.",True,good,False,4761.0,True,False,True,False,[],False,False,399900.0,€,,,flat,,"Canillejas, Madrid",Piso en calle de Mequinenza,Top,4,True,Canillejas,True,,,
108679540,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/c7/14/1351905421.webp,6659,35,2490000.0,flat,sale,204.0,3,3,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,40.4270971,-3.6965118,False,https://www.idealista.com/inmueble/108679540/,"HousinGo presenta este atractivo piso, se encuentra en la cuarta planta de un edificio señorial de 1949, con solo dos vecinos por planta, portero físico y ascensor. Está ubicado en una de las zonas más tranquilas del exclusivo Barrio de Justicia. A tan solo unos pasos de la plaza de Alonso Martínez, rodeado de una variada oferta de restaurantes, boutiques, galerías de arte y espacios culturales, lo que lo convierte en una opción ideal tanto para familias como para quienes buscan vivir en una de las zonas más emblemáticas de la ciudad. Con una superficie de 204 m², el piso destaca por su luminosidad natural, gracias a sus cuatro ventanales y una terraza a la calle. La distribución es funcional y acogedora: un amplio salón con comedor independiente configura la zona social, ideal para reuniones y momentos de descanso. La cocina, totalmente renovada, se encuentra en la parte interior de la vivienda. Dispone de tres dormitorios, dos exteriores, el principal en suite y el segundo con un baño completo justo enfrente, y un tercer dormitorio interior, también con su propio baño. Esta distribución ofrece privacidad y confort a cada uno de los miembros del hogar. El piso está en muy buen estado de conservación, listo para entrar a vivir. Cuenta con calefacción y con orientación sur, lo que garantiza luz natural durante gran parte del día, creando un ambiente cálido y acogedor. El Barrio de Justicia limita con la calle Génova, el Paseo de Recoletos, la vibrante Gran Vía famosa por sus edificios neoclásicos, y la calle de Hortaleza llena de tiendas y boutiques. Lugares como el Museo del Romanticismo, la Plaza de Chueca, el Mercado de San Antón con la oferta gastronómica de moda, hacen de este barrio, sin duda una de las mejores zonas para los que buscan un hogar en el corazón de la capital.    HousinGo, by David de Gea.   Somos una agencia inmobiliaria especializada en la venta y alquiler de activos residenciales en zonas Prime de Madrid. Contamos con tres oficinas de atención al público, una en CALLE AYALA 62, otra en CALLE SERRANO 81, y otra en CALLE VELÁZQUEZ 117, en el Barrio de Salamanca.   Por petición de algunos clientes, no publicamos una gran parte de nuestros inmuebles en portales inmobiliarios. Aunque la mayoría de nuestra cartera está en nuestra página web, frecuentemente tenemos nuevas oportunidades de inversión que se comercializan totalmente off-market.   Si está interesado en alquilar, vender o comprar, puede contactarnos a través de nuestro teléfono fijo enviarnos un WhatsApp a o visitarnos en una de nuestras oficinas. Disponemos de un servicio de Call Center 24 horas al día, 365 días al año, para poder atenderles de manera ininterrumpida.",False,good,False,12206.0,True,False,False,False,[],False,False,2490000.0,€,,,flat,,"Chueca-Justicia, Madrid",Piso,Top,4,True,Chueca-Justicia,True,2570000.0,80000.0,3.0
106892393,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/c6/82/1306947248.webp,3956,47,757000.0,chalet,sale,211.0,4,3,El Bosque,Madrid,Villaviciosa de Odón,El Bosque,es,40.3695245,-3.9267236,False,https://www.idealista.com/inmueble/106892393/,"Espectacular chalet pareado con 299m en total de terreno y 135m libres de jardín aparte de 2 porches solados, ubicado en El Monte de la Villa cerca a las dos accesos de coche y cerca de parques, comercios y vía de autobús. La vivienda tiene 211m en total distribuidos en 2 amplias plantas, cuenta con cocina semi abierta de 16m amueblada y equipada por PORCELANOSA, salón de 39m con 3 amplios ventanales con acceso por los 3 al jardín, habitacion o despacho de 10m en la planta calle y aseo con plato de ducha y ventana. En la primera planta encontramos 3 cómodas habitaciones, siendo la principal de 16m mas 10m de terraza, vestidor y baño con ventana y plato de ducha. Las dos habitaciones secundarias de 12m y 13m comparten cuarto de baño con ventana y bañera, e igualmente encontramos un cuarto donde ubicar la lavadora y secadora. Tiene igualmente una terraza de acceso desde el pasillo, de 10m. La vivienda tiene suelos de porcelanico, carpintería interior lacada en blanco, aerotermia con posibilidad de instalar placas solares fotovoltaicas, ventanas con rotura de puente térmico, puerta de garaje corredera dando acceso a 3 plazas y una estética y acabados dignos de revista. Cuenta así mismo con zona comunitaria con amplia piscina, zona verde y ajardinada con un lago artificial, Finalización de obra estimada para finales de 2025. [IW].",True,good,False,3588.0,True,False,False,True,[],False,False,757000.0,€,True,True,chalet,semidetachedHouse,"El Bosque, Villaviciosa de Odón",Chalet pareado,Top,,,,,,,
107922850,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/a0/78/1328419712.webp,VM2504036,27,790000.0,flat,sale,80.0,2,1,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.4267957,-3.7053981,False,https://www.idealista.com/inmueble/107922850/,"PISO EXTERIOR REFORMADO CON DOS DORMITORIOS EN MALASAÑA Espectacular vivienda exterior reformada en finca clásica de preciosa fachada clásica, ubicada en una tranquila y céntrica calle de Malasaña. A escasos metros de la plaza 2 de mayo. La vivienda ha sido reformada por la propiedad con excepcional diseño y una especial atención al detalle. Se caracteriza por sus amplios ventanales a la calle, su espectacular reforma que armoniza con acierto el diseño y el confort creando espacios amplios bellos y confortables, disfruta de un gran salón comedor abierto a una magnífica cocina de diseño totalmente equipada con electrodomésticos de alta gama, dos dormitorios dobles bellísimamente diseñados, uno de ellos con acceso a un bonito patio; una práctica zona de lavandería con lavabo y un precioso baño completo.   El inmueble supone una magnífica oportunidad de inversión con altísima rentabilidad. en una de las zonas más demandadas de Madrid  y  una  elegante y confortable  vivienda  en el centro de Madrid.   ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,9875.0,False,False,False,False,[],False,False,790000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso,Top,bj,True,Malasaña-Universidad,True,,,
108436090,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/d0/9c/1354070930.webp,MV5824I,54,1250000.0,flat,sale,102.0,3,3,Barrio Sol,Madrid,Madrid,Centro,es,40.4210312,-3.7045334,False,https://www.idealista.com/inmueble/108436090/,"¡OPORTUNIDAD DE INVERSIÓN - 3 VIVIENDAS SEGREGADAS CON LICENCIA TURÍSTICA Y FINCA REGISTRALES INDEPENDIENTES PROMORA Inmobiliaria vende con LICENCIA TURÍSTICA, 3 apartamentos reformados con EXCELENTE RENTABILIDAD, en el corazón del centro histórico y turístico de Madrid, a un paso de la Plaza de Callao y de la emblemática Calle Gran Vía de Madrid. Las viviendas muy bien distribuidas y equipadas, están pensadas hasta el más mínimo detalle. Los apartamentos se venden completamente amueblados y la cocina equipada con electrodomésticos.  Buen edificio con ascensor, calefacción central ya independizada, Aire Acondicionado Frio-Calor. En definitiva, estas magníficas propiedades, brindan la gran oportunidad de ser propietario de 3 inmuebles únicos y singulares por su LICENCIA TURÍSTICA, ubicados en una de las zonas Prime y más demandadas como inversión en la capital, junto a la Gran Vía y Plaza de Callao, a unos minutos de la Plaza de España, el Palacio Real y la Puerta del Sol. Ideal para inversores que quieren invertir en un inmueble con alta rentabilidad en el casco histórico de Madrid.   El Barrio de Sol es una de las zonas más cosmopolitas y chic de Madrid. Gracias a la amplia oferta cultural y comercial, junto a las cuidadas fachadas de sus edificios, recuerda a sus vecinos a la sensación de estar en un barrio parisino. En una ubicación inmejorable en uno de los barrios más de moda de Madrid, donde disfrutarás de la mejor oferta cultural, gastronómica y de ocio de la ciudad, a tan solo pasos de GRAN VÍA. Situada en una de las zonas más codiciadas de Madrid, este inmueble está a pasos de la Plaza de la Luna, la Calle San Bernardo y la Gran Vía, por lo que podrás disfrutar de la vibrante vida urbana, con acceso a una variada oferta cultural, gastronómica y comercial. Su ubicación, en el centro de la ciudad, también garantiza una excelente conexión con el transporte público, facilitando el acceso a otras zonas de Madrid. Donde todas las calles y rincones tienen un toque especial que combina la historia del lugar, con la modernidad de una gran ciudad como Madrid. Esta vivienda cercana a los barrios de CHUECA O JUSTICIA, es una zona con gran personalidad que ha sabido reinventarse sin perder su alma. Es el lugar indicado para ir de tapas, descubrir comercios alternativos, iniciar una noche de fiesta o tomar una cerveza al sol en alguna de sus agradables terrazas. La zona es un lujo pasear por ella, especialmente comerciales son la calle Gran Vía, la calle de Preciados y la calle del Carmen; estas dos últimas conectan la plaza de la Puerta del Sol con la plaza de Callao. También está ubicado cerca del gran complejo de Canalejas, levantado sobre siete históricos edificios del Barrio y que alberga el primer Hotel Four Seasons de España, una galería comercial y 22 viviendas de lujo, lo que dota al barrio de un carácter más exclusivo. Se puede disfrutar de sus jardines, (Campo del Moro, Jardines de Sabatini, etc. ), el Palacio Real, La Plaza de Oriente, o visitar el Teatro Real, sede de la Ópera de Madrid y una de las más importantes de Europa. También encontramos los teatros Coliseum, Lope de Vega, Arlequín y Real Cinema, así como una amplia oferta de ocio, cultura, comercios y restauración con todos los servicios al alcance. Su conexión con la red de transportes públicos es de cómodo acceso, con la parada de metro Callao (L3, L5) en la puerta de la vivienda, Santo Domingo (L2), Sol (cercanías y L1, L2 y L3 de metro) Gran Vía (L1 y L5) y un amplio ramal de autobuses, teniendo fácil entrada y salida en coche a carreteras de circunvalación como la M-30. El aeropuerto de Adolfo Suárez está a 15-20 minutos en coche. Puedes ver más inmuebles en nuestra página web. Cada enclave de Madrid tiene su propia narración, su propio encanto. En el caso del barrio de Palacio, hablamos de un área por cuyas calles ha pasado toda la historia de la ciudad: desde el Medievo.",False,good,False,12255.0,True,False,False,False,[],False,False,1250000.0,€,,,flat,,"Sol, Madrid",Piso,Top,1,False,Sol,True,1300000.0,50000.0,4.0
108784247,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/83/7e/1358828785.webp,1213,36,315000.0,flat,sale,73.0,2,2,calle de Maricara,Madrid,Madrid,Villaverde,es,40.3391159,-3.6784547,False,https://www.idealista.com/inmueble/108784247/,"Presentamos esta fantástica vivienda en Villaverde, una de las zonas con mayor crecimiento y potencial de Madrid. Se trata de un piso de reciente construcción (2024), con acabados de alta calidad y una calificación energética A, lo que garantiza una excelente eficiencia energética y un bajo coste de mantenimiento. El inmueble tiene una superficie de 73 m², perfectamente distribuidos para aprovechar al máximo cada rincón. Cuenta con un amplio salón-comedor que conecta con una cocina abierta, creando un ambiente moderno y diáfano, ideal para disfrutar en familia o recibir visitas. Las dos habitaciones son luminosas y espaciosas, perfectas para descansar o como oficina en casa, según tus necesidades. Además, dispone de dos baños completos con acabados de alta gama. La vivienda cuenta con aerotermia, una tecnología innovadora que aprovecha la energía del aire para proporcionar tanto calefacción en invierno como aire acondicionado en verano. Este sistema, además de ser eficiente y respetuoso con el medio ambiente, garantiza un confort óptimo durante todo el año, manteniendo una temperatura agradable en cualquier estación. La finca ofrece unas excelentes zonas comunes que incluyen zonas verdes para disfrutar al aire libre y una sala de Fitness comunitaria, perfecta para aquellos que desean mantenerse activos sin salir de casa. La propiedad cuenta también con ascensor y una plaza de garaje amplia, lo que facilita el acceso y proporciona un espacio adicional para tu comodidad. Este inmueble es ideal para quienes buscan una vivienda moderna, sostenible y bien conectada, en una zona tranquila pero con todo tipo de servicios a su alcance. No dudes en contactar con nosotros para más información o para concertar una visita. ¡Ven a descubrir tu nuevo hogar!",False,good,False,4315.0,False,False,False,False,[],False,False,315000.0,€,True,True,flat,,"Butarque, Madrid",Piso en calle de Maricara,Top,,True,Butarque,True,,,
108397288,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/eb/6f/1342979136.webp,INM39026,29,420000.0,flat,sale,45.0,2,1,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,40.4228495,-3.6725982,False,https://www.idealista.com/inmueble/108397288/,"*****PISO CON LICENCIA TURISTICA ****Piso reformado en Goya, Salamanca, 45 m², 2 habitaciones, 1 baño. Ubicado en la emblemática Calle de Jorge Juan, 96, este acogedor piso se sitúa en pleno corazón del prestigioso Barrio de Salamanca, concretamente en la vibrante zona de Goya, uno de los enclaves más codiciados de Madrid. Goya combina la tradición señorial del distrito con una animada vida urbana, ofreciendo comercios históricos, restaurantes de alta cocina y boutiques de lujo. Además, cuenta con espacios culturales como el WiZink Center y el Mercado de Torrijos, haciendo de esta ubicación un lugar ideal para quienes buscan exclusividad sin renunciar a la comodidad del día a día. La Calle Jorge Juan, bautizada en honor al ilustre marino y científico del siglo XVIII, es hoy una de las más distinguidas de la ciudad. Conocida por su ambiente elegante y su oferta de tiendas de autor, restaurantes de renombre y galerías de arte, ha sabido conservar su esencia madrileña mientras se ha convertido en sinónimo de sofisticación y estilo. El edificio, construido en 1940, ha sido rehabilitado, cuenta con ascensor y acceso adaptado para personas con movilidad reducida, garantizando un entorno cuidado y tranquilo. La vivienda, situada en una planta baja interior, ha sido totalmente reformada con materiales de alta calidad y se entrega amueblada y equipada, lista para entrar a vivir. Dispone de 45 m² catastrales perfectamente aprovechados: -Salón luminoso, equipado con sofá cama doble, aire acondicionado y TV de 50” en pared. -Cocina tipo loft, funcional y moderna, con isla desayunador y todos los electrodomésticos empotrados (microondas, horno, vitrocerámica, lavavajillas, nevera). -2 dormitorios: el principal con cama doble de alta gama, armarios y aire acondicionado; el segundo dormitorio con cama extensible, armario aéreo y acceso a un patio interior privado, ideal como zona de desahogo o lavandería (lavadora-secadora). -Baño completo con plato de ducha y almacenaje optimizado. -Sistema de calefacción individual eléctrica. Excelente comunicación con toda la ciudad: a pocos minutos de las estaciones de Metro Goya (L2 y L4) y Príncipe de Vergara (L2 y L9), múltiples líneas de autobús, y fácil acceso a las principales vías de Madrid. ¡Una oportunidad única para vivir o invertir en uno de los barrios más exclusivos y mejor conectados de Madrid!",False,good,False,9333.0,False,False,False,False,[],False,False,420000.0,€,,,flat,,"Goya, Madrid",Piso en calle de Jorge Juan,Top,bj,False,Goya,True,430000.0,10000.0,2.0
108820198,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/cd/57/1356088353.webp,ALEJANDRO DAVILA,16,289000.0,flat,sale,64.0,2,1,avenida de Moratalaz,Madrid,Madrid,Moratalaz,es,40.404967,-3.6461259,False,https://www.idealista.com/inmueble/108820198/,"Agencia inmobiliaria de MADRID – zona MORATALAZ – CAMINO DE LOS VINATEROS - PICO DE ARTILLEROS - CORREGIDOR DE JUAN DE BOBADILLA – TECNOCASA - VENDE - GRAN OPORTUNIDAD. ¡Oportunidad única en Moratalaz! Piso amplio de 64 m², ubicado en una zona verde y muy tranquila, te ofrece todo lo que necesitas para vivir cómodamente. Con 2 habitaciones amplias y un baño, esta vivienda exterior en la planta baja cuenta cuenta con una accesibilidad perfecta y sin barreras arquitectónicas, y a solo 4 minutos andando del metro de Artilleros. La cocina y el salón, ambos espaciosos y llenos de luz natural, son ideales para compartir momentos en familia o con amigos. Perfectamente para primera vivienda o inversores, cuenta con la cocina y el baño y todas las ventanas son climalit oscilobatientes con rotura de puente térmico. Asimismo, desde la cocina, cuenta con acceso a un patio de uso comunitario solo para esta vivienda y las colindantes, disponiendo en el mismo de un tendedero independiente. La calefacción es individual con gas natural, garantizando una temperatura agradable durante todo el año. La vivienda cuenta con: - 2 Habitaciones - 1 baño Buen estado  - Salón y cocina muy amplios y zona comedor. - Planta baja con muy buena accesibilidad y sin barreras arquitectónicas. La ubicación es inmejorable: a solo 4 minutos de la estación de metro de Artilleros y con buena comunicación con transporte público. En los alrededores encontrarás supermercados, gimnasios, un centro de salud, restaurantes y bares. También está cerca del colegio Senara, lo que lo convierte en una opción perfecta para familias. ¡No dejes pasar esta oportunidad y ven a visitarlo!",False,good,False,4516.0,False,False,False,False,[],False,False,289000.0,€,,,flat,,"Vinateros, Madrid",Piso en avenida de Moratalaz,Top,bj,True,Vinateros,True,,,
108407153,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/f0/68/1343907603.webp,INM34880,52,590000.0,flat,sale,108.0,4,2,calle de la Pizarra,Madrid,Madrid,Arganzuela,es,40.4092017,-3.7193188,False,https://www.idealista.com/inmueble/108407153/,"Grupo Inmobilia pone a tu disposición en exclusiva este acogedor inmueble con terraza en la calle de la Pizarra, esquina con el Paseo de la Virgen del Puerto, barrio de Imperial. La vivienda se encuentra ubicada en una tercera planta exterior de un edificio construido en 1960, con ascensor y en excelente estado de conservación. En pleno Madrid Río, ofrece una ubicación inmejorable para quienes buscan combinar la tranquilidad de un entorno natural con la cercanía al centro de la capital. El inmueble cuenta con una superficie de 108m² escriturados y se distribuye en cuatro habitaciones, un baño completo, un aseo y un cómodo salón con una terraza que lo rodea en forma de L de unos 6m2, su orientación es este y oeste permitiendo disfrutar de la luz solar durante todo el día con vistas despejadas al entorno que lo rodea. La cocina es independiente y también tiene una pequeña terraza-lavadero para mayor comodidad.  La vivienda necesita reforma, ofreciendo la oportunidad de redistribuir los espacios según las necesidades y gustos del futuro propietario. La ventilación cruzada y la abundante luz natural en todas las estancias como se puede apreciar en el reportaje son características que aportan confort y bienestar. En cuanto a servicios, la zona dispone de una amplia oferta educativa, comercial y sanitaria, incluyendo el nuevo hospital HM Madrid. Además, cuenta con excelentes conexiones de transporte público, facilitando el acceso a cualquier punto de Madrid. El barrio Imperial, perteneciente al distrito de Arganzuela, es conocido por su ambiente tranquilo y familiar, así como por su proximidad a espacios verdes como Madrid Río, que ofrece más de diez kilómetros de zonas ajardinadas, áreas deportivas y culturales, ideales para el ocio y el deporte al aire libre. Esta propiedad representa una excelente oportunidad para quienes buscan una vivienda con potencial de personalización en una de las zonas más atractivas de Madrid. Para más información no dudes en contactar con nuestro equipo comercial y programar una visita.",False,renew,False,5463.0,True,False,True,False,[],False,False,590000.0,€,,,flat,,"Imperial, Madrid",Piso en calle de la Pizarra,Top,3,True,Imperial,True,,,
