propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,status,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
105278142,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/4b/f7/1300826735.webp,Viv 38,20,760000.0,chalet,sale,236.0,4,3,"Luis Mateo Díez, 8",Madrid,Rivas-Vaciamadrid,Rivas Futura,es,,40.3458532,-3.5176729,True,https://www.idealista.com/obra-nueva/105278142/,"OBRAS INICIADAS! ULTIMAS VIVIENDAS! ¡Descubre Auditorum II: Tu Nuevo Hogar en Rivas Vaciamadrid! Te presentamos Auditorum II, nuestra sexta promoción de viviendas en Rivas Vaciamadrid, ubicada en una de las zonas residenciales más demandadas: Rivas Futura. En las calles Luis Mateo Díez, Avenida Ángel Saavedra y Manuel Vázquez Montalbán, te espera una urbanización cerrada, privada y segura, ideal para ti y tu familia. Esta promoción consta de 39 viviendas unifamiliares en Rivas Futura, cerca del Auditorio. Cada casa cuenta con: •4 habitaciones. •Planta sótano, planta baja y planta primera. •Terraza y jardín con salida desde el salón. •Aparcamiento para dos vehículos en la parte delantera. •Diseño Sostenible y Eficiencia Energética. Enfocadas en la sostenibilidad, estas viviendas tienen Calificación energética A, asegurando bajo consumo y mínima emisión de CO2. •Sistema de calefacción y refrigeración con aerotermia de alta eficiencia y placas solares fotovoltaicas. •Suelo radiante/refrescante, para un confort óptimo durante todo el año. •Espacios amplios y luminosos: con superficies de hasta 240 m² construidos y parcelas de hasta 254 m². •Cocina amueblada. •Personalización al máximo, con opciones como piscina en el jardín y diferentes materiales para solados y alicatados. Distribución: •Sótano: Espacio amplio con patio inglés que permite la entrada de luz natural y ventilación. Opción de acondicionarlo según propuesta de la promotora. •Planta Baja: Cocina abierta integrada en el salón, techos altos y doble altura, una habitación adicional y un baño completo. Espacio exterior para aparcar dos vehículos. •Planta Primera: Tres dormitorios, uno con baño integrado, y un baño secundario para dar servicio a las otras dos habitaciones. Tu Nuevo Hogar Te Espera No dejes pasar la oportunidad de vivir en un entorno diseñado para tu bienestar y modernidad. Visítanos en nuestra oficina comercial en Rivas, en la calle Eduardo Galeano 6, esquina con calle Paco Rabal. Ven y descubre cómo puede ser tu vida en Auditorum II.",True,True,False,3220.0,True,False,False,False,[],False,False,760000.0,€,True,True,chalet,terracedHouse,"Rivas Futura, Rivas-Vaciamadrid","Chalet adosado en Luis Mateo Díez, 8",,,,,,,
108482212,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/11/5f/1352497881.webp,4247,48,410000.0,flat,sale,50.0,1,1,calle de Ercilla,Madrid,Madrid,Arganzuela,es,Acacias,40.4025936,-3.7003461,False,https://www.idealista.com/inmueble/108482212/,"Piso exterior reformado en venta en la calle Ercilla TORALIA CAPITAL vende fantástico piso exterior de 50 m² completamente reformado, situado en la calle Ercilla. Una vivienda con mucho encanto, ideal para entrar a vivir o invertir. Cuenta con un dormitorio independiente, un baño completo y un cómodo salón con cocina integrada, equipada con gas natural. La reforma ha sido realizada con materiales de calidad, optimizando cada rincón para aprovechar al máximo el espacio y la luz natural. El edificio dispone de ascensor y servicio de conserjería, lo que añade comodidad y seguridad al día a día. Ubicado en una zona consolidada y muy bien comunicada, a pocos pasos de Embajadores, Acacias y Delicias, con acceso inmediato a metro, cercanías y múltiples líneas de autobús. En los alrededores encontrarás todo tipo de servicios: supermercados, centros culturales, gimnasios, colegios, zonas verdes como el Parque de Peñuelas y una variada oferta gastronómica y comercial. ¡Una oportunidad única para vivir o invertir en una de las zonas más dinámicas de Madrid!",True,False,,8200.0,True,False,True,False,[],False,False,410000.0,€,,,flat,,"Acacias, Madrid",Piso en calle de Ercilla,1,True,good,True,440000.0,30000.0,7.0
108558005,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/e7/f7/1348415038.webp,31263,12,172745.0,penthouse,sale,68.0,2,2,"del Fresno, 141",Madrid,Loeches,,es,,40.3889525,-3.4258781,True,https://www.idealista.com/obra-nueva/108558005/,"TU PRIMERA VIVIENDA ASEQUIBLE ESTÁ MÁS CERCA DE LO QUE IMAGINAS VIVIENDAS VPPB DE 1, 2 Y 3 DORMITORIOS CON TERRAZA LICENCIA DE OBRA SOLICITADA JUNIO 2025 Descubre VÍVE Loeches, una promoción de 113 viviendas protegidas (VPPB) en régimen de cooperativa de 1, 2 y 3 dormitorios, con viviendas en planta baja con un amplio jardín, viviendas en planta tipo y áticos con magníficas terrazas.  Todas las viviendas disponen de terraza, trastero y una o dos plazas garaje en función de la tipología incluido en el precio de venta. Viviendas asequibles y eficientes donde se ha cuidado al máximo cada detalle para ofrecer un hogar cómodo y moderno, adaptado a tus necesidades y estilo de vida.  El proyecto contará con Alta Calificación energética, por lo que disfrutarás de un hogar confortable, ahorrando en tus facturas de calefacción y contribuyendo al cuidado del medio ambiente. VÍVE Loeches dispondrá de unas magníficas zonas comunes, un lugar perfecto para coleccionar momentos inolvidables gracias a sus zonas verdes y piscina para refrescarte en los días más calurosos.  Loeches: vive en un entorno tranquilo, cerca de Madrid Situado al este de Madrid, Loeches es un municipio con un encanto, rodeado de naturaleza y con una calidad de vida inmejorable. A solo 35 minutos en coche del centro de Madrid, ofrece un ambiente sereno, con todos los servicios necesarios y excelentes conexiones por carretera (M-206, R-3 y A-2) y transporte público (línea 284 con conexión en Avenida de América). Gracias a su ubicación estratégica, Loeches está rodeado de municipios como San Fernando de Henares, Alcalá de Henares, Torrejón de Ardoz, Rivas Vaciamadrid y Arganda del Rey, lo que amplía aún más la oferta de servicios, comercios y actividades. Es el lugar perfecto para quienes buscan su primera vivienda asequible en un entorno tranquilo, sin renunciar a la comodidad y la cercanía a la ciudad. Solicita una visita con nuestro comercial y descubre todos los detalles de este proyecto de vivienda asequible.  Estás a un paso de conocer tu próximo hogar asequible.",False,True,False,2540.0,True,False,False,False,[],False,False,172745.0,€,True,True,flat,penthouse,Loeches,"Ático en del Fresno, 141",3,True,newdevelopment,True,,,
108152506,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/be/e5/1215818941.webp,COOP-827@P11E,8,318742.0,flat,sale,64.0,1,1,"calle Rufino González, 59",Madrid,Madrid,San Blas,es,Simancas,40.4342056,-3.6246509,True,https://www.idealista.com/obra-nueva/108152506/,"JULIÁN CAMARILLO PASSIVHAUS (PERALEDA URBAN, S. COOP. -Fase Rufino González) Fututo residencial formado por 50 viviendas de 1 y 2 dormitorioscon plaza de garaje y trastero incluido en el coste.  Dispondrá de amplias zonas comunes: piscina, jardines, zona de juegos infantiles, sala comunitaria y conserjería.  La urbanización privada estará situada en C/ Rufino González nº 59, Barrio de Simancas (Madrid).  Tanto la eficiencia energética, como el compromiso con el ahorro y el medio ambiente son los pilares fundamentales del proyecto, en una búsqueda continuada por el confort y la calidad de vida. Es por ello, que el estándar de certificación es Passivhaus, ya que garantiza una alta eficiencia energética y un menor consumo.  Sus principios básicos son:  •Aislamiento térmico •Carpintería de altas prestaciones •Hermeticidad de las viviendas •Reducción de puentes térmicos •Recuperador de calor.  El estándar Passivhaus es el más exigente del mercado en materia de eficiencia energética y confort. Muchos países europeos lo están tomando como referencia para definir un edificio de consumo casi nulo. ¡No pierdas la oportunidad!  IVA no incluido.",False,True,False,4980.0,True,False,False,False,[],False,False,318742.0,€,True,True,flat,,"Simancas, Madrid","Piso en calle Rufino González, 59",5,True,newdevelopment,True,,,
108435933,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/a5/65/1344831417.webp,4241,64,730000.0,flat,sale,108.0,1,1,calle de la Palma,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4258684,-3.7019423,False,https://www.idealista.com/inmueble/108435933/,"¡LOFT SIN CAMBIO DE USO! CON POSIBILIDAD DE 2 HABITACIONES ¡Vive el auténtico estilo neoyorquino en pleno corazón de Malasaña! ALTOR ASESORES OFRECE espectacular loft dúplex de diseño industrial, único en la zona, con terraza privada, plaza de garaje y piscina comunitaria en una de las fincas más exclusivas del barrio. Una propiedad muy especial, ideal para quienes buscan una vivienda con carácter, diseño y todas las comodidades en una de las zonas más deseadas de Madrid. Las primeras imágenes mostradas en este anuncio son renders digitales utilizados con fines ilustrativos, para que pueda hacerse una idea de cómo podría quedar la vivienda una vez amueblada. El resto de las imágenes corresponden al estado actual del inmueble. El loft, distribuido en dos alturas, ofrece amplios espacios abiertos, techos altos, grandes ventanales y una cuidada estética que combina el estilo urbano con materiales de calidad. Es un exterior con vistas al patio de manzana que da a la piscina. La **terraza privada** es perfecta para disfrutar del aire libre en total intimidad. A pesar de estar ubicado en pleno centro de Malasaña, el inmueble es totalmente silencioso, ya que sus vistas dan a las zonas comunes ajardinadas donde se encuentra la piscina. Un auténtico oasis de paz dentro de la ciudad. Características principales: * Vivienda tipo loft dúplex de diseño * Estilo industrial / neoyorquino * Terraza privada muy aprovechable * Piscina comunitaria (rara en la zona) * Plaza de garaje incluida en el precio * Tranquilo y luminoso, orientación interior * Finca moderna y bien cuidada * Ubicación premium en Malasaña, a pocos pasos de todo Una casa de capricho, perfecta tanto como residencia habitual como inversión con alta demanda.",True,False,,6759.0,True,False,True,False,[],False,False,730000.0,€,True,True,flat,,"Malasaña-Universidad, Madrid",Piso en calle de la Palma,bj,True,good,True,790000.0,60000.0,8.0
107729962,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/94/6c/1322217734.webp,VILLA 3,25,1590000.0,chalet,sale,737.0,5,6,de Atenas s/n,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.5308893,-3.9101904,True,https://www.idealista.com/obra-nueva/107729962/,"Vivienda de 5 dormitorios en Las Rozas, Villa-Licabeto, con diseño moderno, amplios jardines privados, terrazas solárium y piscina. Lucas Fox presenta esta exclusiva promoción de obra nueva en Las Rozas, que ofrece viviendas de diseño contemporáneo con acabados de alta calidad y la posibilidad de personalizar tanto las distribuciones como los acabados según las preferencias del comprador. La planta baja alberga un amplio salón-comedor con grandes ventanales que permiten disfrutar de la luz natural durante todo el día. El salón se integra con la cocina independiente, creando un espacio perfecto para la convivencia. Desde el salón, se accede a un porche y al jardín privado, donde se puede disfrutar del aire libre en completa privacidad. En esta planta también se encuentra un dormitorio doble en suite, un aseo de cortesía y una lavandería. En la planta primera, la vivienda dispone de 4 dormitorios adicionales. Dos de ellos son dormitorios dobles con vestidor y baño en suite, mientras que los otros dos dormitorios individuales cuentan también con baño propio. Esta distribución asegura que todos los miembros de la familia tengan su propio espacio privado. La planta cubierta dispone de una terraza solárium ideal para disfrutar de las vistas y del entorno natural. Este espacio exterior se convierte en el lugar perfecto para relajarse o disfrutar de reuniones al aire libre. El sótano incluye un trastero y una amplia zona de ocio, lo que ofrece una gran versatilidad para personalizar según las necesidades del residente, ya sea como espacio de almacenamiento o para actividades recreativas. Villa-Licabeto es la combinación perfecta de lujo, confort y sostenibilidad, con viviendas energéticamente eficientes y una ubicación inmejorable, a solo unos minutos de Madrid. Por un precio adicional, ofrecemos la posibilidad de ampliar la vivienda. Para más información, no dude en ponerse en contacto con nosotros.",False,True,False,2157.0,True,False,False,False,[],False,False,1590000.0,€,True,True,chalet,independantHouse,"El Pinar- Punta Galea, Las Rozas de Madrid",Casa independiente en de Atenas s/n,,,newdevelopment,,,,
108528649,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/e5/c9/1347585285.webp,4250,64,2650000.0,flat,sale,370.0,4,5,calle Madrigal,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4626004,-3.7289424,False,https://www.idealista.com/inmueble/108528649/,"TORALIA CAPITAL presenta en Exclusiva, Impresionante vivienda de lujo de obra nueva que combina confort, diseño y tecnología, ubicada en una de las urbanizaciones más exclusivas y seguras de Madrid. La propiedad cuenta con 4 dormitorios, todos con baños en suite, además de un aseo de cortesía. La cocina está completamente equipada con electrodomésticos de alta gama y se integra perfectamente con el diseño moderno del salón-comedor, que ofrece acceso directo al jardín privado con piscina. Todas las estancias tienen salida al jardín, lo que proporciona gran luminosidad y conexión con el exterior. Los acabados son de primerísima calidad y el diseño interior ha sido cuidado al detalle. Las primeras tres fotografías son imágenes virtuales (renders) que muestran una propuesta de decoración alternativa para el inmueble. Entre sus características destacan: Materiales y acabados de primera calidad en toda la vivienda. Puerta de entrada blindada Persianas y toldos automáticos Sistema de aerotermia con suelo radiante en toda la vivienda Sistema de domótica integral 2 amplias plazas de garaje y trastero La propiedad se encuentra dentro de una elegante urbanización privada con vigilancia 24 horas, zonas verdes, piscina comunitaria y gimnasio. Una vivienda única para quienes buscan privacidad, exclusividad y calidad de vida en el corazón de Madrid.",True,False,,7162.0,True,False,True,False,[],False,False,2650000.0,€,True,True,flat,,"Ciudad Universitaria, Madrid",Piso en calle Madrigal,en,True,good,True,2750000.0,100000.0,4.0
108892488,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/c0/fe/1358133186.webp,C,8,230800.0,flat,sale,88.0,2,1,carretera Vicalvaro a Rivas del Jarama s/n,Madrid,Madrid,Vicálvaro,es,Los Ahijones,40.3899387,-3.5763422,True,https://www.idealista.com/obra-nueva/108892488/,"ATLAS Ahijones – Una oportunidad única: solo 18 VPPL en cooperativa en el Este de Madrid En ATLAS Ahijones no solo accedes a una vivienda, entras a formar parte de un proyecto único. •Solo 18 viviendas VPPL de 2 y 3 dormitorios distribuidas en 4 plantas en régimen de cooperativa, con garaje y trastero incluidos, en uno de los desarrollos con mayor proyección de Madrid. •Un residencial pensado para quienes valoran la calidad, el bienestar y el control sobre su propio hogar: tú y tus vecinos tomaréis las decisiones clave del proyecto. Promueve COOPTIMA GESTIÓN, dentro del marco del desarrollo del Sureste madrileño. ________________________________________ Una gran oportunidad, al alcance de muy pocos Tan solo 18 viviendas disponibles. •Una promoción limitada, exclusiva y con precio regulado (VPPL), que te permite acceder a una vivienda de calidad en una zona con potencial, sin renunciar a nada. •Además, al tratarse de una cooperativa, podrás participar activamente en el desarrollo del proyecto, con un mayor grado de implicación y decisión que en una promoción tradicional. ________________________________________ Diseño moderno y funcional para vivir mejor Las viviendas de ATLAS Ahijones cuentan con 2 y 3 dormitorios distribuidas en 4 plantas y han sido diseñadas para ofrecer espacios amplios, luminosos y bien distribuidos. Todas las viviendas incluyen terraza, garaje y trastero, combinando funcionalidad, confort y estilo contemporáneo en un entorno pensado para el día a día. Zonas comunes para vivir mejor Aunque es una promoción de solo 18 viviendas, ATLAS Ahijones cuenta con zonas comunes que elevan la experiencia residencial: •Piscina comunitaria •Jardines y espacios de convivencia Privacidad, tranquilidad y bienestar.  Todo, sin salir de casa. Eficiencia, sostenibilidad y confort Diseñadas con calificación energética mínima B, con posibilidad de alcanzar la A, estas viviendas están pensadas para ofrecer confort, ahorro y futuro. Un barrio en crecimiento, pensado para el bienestar Ahijones forma parte de los nuevos desarrollos del Este de Madrid, y está llamado a convertirse en un entorno residencial moderno, equilibrado y rodeado de naturaleza. Dispondrá de amplias zonas verdes, equipamientos públicos, servicios educativos, sanitarios, comerciales y deportivos. Una oportunidad perfecta para quienes buscan tranquilidad sin renunciar a las ventajas de vivir cerca del centro. ATLAS Ahijones es una oportunidad única: solo 18 familias podrán acceder a este proyecto exclusivo, personalizable y accesible. Si quieres formar parte, no lo dejes pasar.",False,True,False,2623.0,True,False,False,False,[],False,False,230800.0,€,True,True,flat,,"Los Ahijones, Madrid",Piso en carretera Vicalvaro a Rivas del Jarama s/n,2,True,newdevelopment,True,,,
108878988,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/41/3b/1357741924.webp,4300,41,290000.0,flat,sale,60.0,1,1,calle de Tabernillas,Madrid,Madrid,Centro,es,Palacio,40.4105457,-3.7093166,False,https://www.idealista.com/inmueble/108878988/,"ALTOR ASESORES pone a su disposición encantadora vivienda en el BARRIO PALACIO, Distrito Centro, rodeada de historia y tranquilidad. EN ESCRITURA FIGURA COMO LOCAL, NO DISPONE DE CÉDULA DE HABITABILIDAD. Te presentamos este acogedor INMUEBLE de 60 metros construidos, completamente reformado hace apenas un año y medio, situado en una de las zonas más emblemáticas y deseadas de Madrid: el barrio de Palacio, entre la Plaza de los Carros y la Plaza de Puerta de Moros, a tan solo 140 m del Mercado de la Cebada. Una propiedad con encanto único, perfecta para quienes buscan una vivienda funcional, con excelente ubicación y un ambiente tranquilo, ideal tanto para vivir como para invertir. La vivienda se encuentra en un bajo-sótano muy luminoso, con acceso exclusivo para solo dos vecinos y salida directa a un patio interior ajardinado que garantiza paz y privacidad. Forma parte de un edificio rehabilitado, sin cargas, y con muy pocos vecinos, lo que aporta un plus de seguridad y calidad de vida. Su distribución moderna y bien aprovechada incluye un espacio abierto de salón-cocina con muro separador que define ambientes sin perder amplitud, dormitorio con cama de matrimonio con almacenaje, armarios y zapatero, y un baño completo con plato de ducha, lavamanos, WC y radiador toallero. La cocina, completamente nueva, está equipada con electrodomésticos integrados: lavavajillas, lavadora-secadora, horno, vitrocerámica, campana extractora y caldera. Las cuatro ventanas oscilobatientes distribuidas en todas las estancias proporcionan ventilación natural y buena iluminación. Calefacción individual por gas natural. Cuenta con Certificación Energética y gastos de comunidad muy bajos, lo que convierte esta vivienda en una opción práctica, cómoda y eficiente para el día a día. Ubicación inmejorable, a tan solo 300 m del metro La Latina, con paradas autobuses, paradas de taxi en la puerta, farmacias, colegios, estancos y todo tipo de servicios a escasos metros. Una zona donde lo castizo convive con lo moderno, en pleno centro de Madrid, ideal para quienes valoran vivir rodeados de cultura, ocio y tradición. Además, al tratarse de una vivienda con alta demanda y bajo coste de mantenimiento, es una excelente oportunidad de inversión. Si estás buscando una propiedad única y exclusiva, no dudes en llamarnos para visitarla. ¡Contacta con nosotros para programar una visita!",True,False,,4833.0,True,False,True,False,[],False,False,290000.0,€,,,flat,,"Palacio, Madrid",Piso en calle de Tabernillas,st,False,good,False,,,
108916588,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/7a/27/1358863372.webp,Alcobendas. ,65,685000.0,flat,sale,132.0,3,2,calle de Isabel Colbrand,Madrid,Madrid,Fuencarral,es,Las Tablas,40.51,-3.6774648,False,https://www.idealista.com/inmueble/108916588/,"**Luz, diseño y comodidad en pleno corazón de Las Tablas** Pablos & Co. Real Estate, ofrece esta exclusiva vivienda reformada en 2022, lista para entrar a vivir, ubicada en el tranquilo y demandado barrio de Las Tablas, Alcobendas. La vivienda cuenta con una distribución moderna y funcional, destacando por su luminosidad natural todo el año gracias a su orientación noreste y su amplio mirador en el salón, favoreciendo la ventilación del inmueble. La cocina se comunica al salón a través de un elegante pasaplatos, aportando amplitud y fluidez al espacio. Dispone de 3 dormitorios con armarios empotrados, incluyendo una suite principal con baño privado, y un segundo baño completo. Reformada íntegramente con las mejores calidades: suelos de tarima, amplias ventanas de climalit, calefacción gas natural individual, y aire acondicionado recién instalados. Ubicada en una urbanización privada con piscina, parque infantil y zonas comunes cuidadas, y rodeada de todo lo que necesitas: supermercados, colegios, metro (Línea 10 a 10 min), zonas verdes y una excelente oferta de ocio y restauración. Incluye plaza de garaje y un amplio trastero a los cuales se accede desde el propio ascensor de la finca. Una oportunidad única para entrar a vivir con estilo y confort en una de las zonas más demandadas de Madrid.   ¡CONTÁCTANOS PARA UNA VISITA!",False,False,,5189.0,False,False,False,False,[],False,False,685000.0,€,True,True,flat,,"Las Tablas, Madrid",Piso en calle de Isabel Colbrand,3,True,good,True,,,
108884636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/82/47/1357901782.webp,86117416,50,1300000.0,flat,sale,211.0,4,3,calle del Doctor Juan José López Ibor,Madrid,Madrid,Moncloa,es,Valdezarza,40.470379,-3.7263057,False,https://www.idealista.com/inmueble/108884636/,"Situado en un encantador edificio con piscina y jardines en comunidad, este espacioso apartamento de 171 m² útiles en el 11º piso goza de una luminosidad excepcional gracias a su orientación y a su gran balcón que rodea casi completamente la vivienda, ofreciendo unas vistas impresionantes de Madrid. El apartamento consta de 4 dormitorios, de los cuales 2 cuentan con baño privado y 1 con balcón interior, perfectos para acoger a la familia y a los invitados con comodidad. El amplio salón-comedor, bañado de luz natural, ofrece acceso directo al balcón. La cocina, a reformar según sus gustos, da acceso a un balcón-lavadero que aporta mayor funcionalidad. Además, una plaza de garaje segura completa esta propiedad de excepción, situada en una zona tranquila y residencial, cercana a servicios y bien comunicada por transporte público. Este apartamento presenta un gran potencial de reforma, ofreciendo una oportunidad única para personalizar y realzar un gran espacio habitable en uno de los barrios más codiciados de Madrid. Las imágenes presentadas han sido creadas por BARNES Interiors mediante home staging virtual para ilustrar el potencial de la vivienda. Es importante destacar que el inmueble se vende sin amueblar. BARNES Interiors también ofrece servicios de interiorismo para esta propiedad por un coste adicional.",False,False,,6161.0,False,False,False,False,[],False,False,1300000.0,€,True,True,flat,,"Valdezarza, Madrid",Piso en calle del Doctor Juan José López Ibor,11,True,renew,True,,,
108465917,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/c3/ae/1345757806.webp,4241,64,730000.0,flat,sale,108.0,1,1,calle de la Palma,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4269753,-3.7044487,False,https://www.idealista.com/inmueble/108465917/,"¡LOFT SIN CAMBIO DE USO! CON POSIBILIDAD DE 2 HABITACIONES ¡Vive el auténtico estilo neoyorquino en pleno corazón de Malasaña! TORALIA CAPITAL OFRECE espectacular loft dúplex de diseño industrial, único en la zona, con terraza privada, plaza de garaje y piscina comunitaria en una de las fincas más exclusivas del barrio. Una propiedad muy especial, ideal para quienes buscan una vivienda con carácter, diseño y todas las comodidades en una de las zonas más deseadas de Madrid. Las primeras imágenes mostradas en este anuncio son renders digitales utilizados con fines ilustrativos, para que pueda hacerse una idea de cómo podría quedar la vivienda una vez amueblada. El resto de las imágenes corresponden al estado actual del inmueble. El loft, distribuido en dos alturas, ofrece amplios espacios abiertos, techos altos, grandes ventanales y una cuidada estética que combina el estilo urbano con materiales de calidad. Es un exterior con vistas al patio de manzana que da a la piscina. La **terraza privada** es perfecta para disfrutar del aire libre en total intimidad. A pesar de estar ubicado en pleno centro de Malasaña, el inmueble es totalmente silencioso, ya que sus vistas dan a las zonas comunes ajardinadas donde se encuentra la piscina. Un auténtico oasis de paz dentro de la ciudad. Características principales: * Vivienda tipo loft dúplex de diseño * Estilo industrial / neoyorquino * Terraza privada muy aprovechable * Piscina comunitaria (rara en la zona) * Plaza de garaje incluida en el precio * Tranquilo y luminoso, orientación interior * Finca moderna y bien cuidada * Ubicación premium en Malasaña, a pocos pasos de todo Una casa de capricho, perfecta tanto como residencia habitual como inversión con alta demanda.",True,False,,6759.0,True,False,True,False,[],False,False,730000.0,€,True,True,flat,,"Malasaña-Universidad, Madrid",Piso en calle de la Palma,bj,True,good,True,790000.0,60000.0,8.0
108577156,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/7d/ca/1348942621.webp,2º A,8,246900.0,flat,sale,83.0,2,1,"Calle de Serranillos, 13",Madrid,Fuenlabrada,Centro,es,,40.2808109,-3.797338,True,https://www.idealista.com/obra-nueva/108577156/,"“La Gema de Lourdes” – La joya del centro de Fuenlabrada Nueva promoción de obra nueva en Calle Serranillos de Fuenlabrada. Viviendas de 2 dormitorios con 1 baño, cocina amueblada, garaje y trastero comunitario desde 225.900 €. Diseño moderno con espacios amplios, armarios empotrados vestidos y aislamiento acústico superior. Climatización por aerotermia con suelo radiante-refrescante y alta eficiencia energética para mayor confort y ahorro. Puerta blindada, videoportero, preinstalación de alarma, garaje con montacoches y opción de recarga para coche eléctrico. Edificio con ascensor, zonas comunes de calidad y trastero comunitario. Ubicación privilegiada en pleno centro, junto a Metro, Renfe, autobuses, Ayuntamiento, centro comercial, colegios y todos los servicios. Un hogar pensado para disfrutar. Vive con estilo y comodidad en “La Gema de Lourdes”. ¡Te enamorará!  IVA no incluido.",False,True,False,2975.0,True,False,False,False,[],False,False,246900.0,€,True,True,flat,,"Centro, Fuenlabrada","Piso en Calle de Serranillos, 13",2,True,newdevelopment,True,,,
107887595,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/11/0c/1352030903.webp,31263,12,189853.0,flat,sale,55.0,2,2," del Fresno, 141",Madrid,Loeches,,es,,40.3889525,-3.4258781,True,https://www.idealista.com/obra-nueva/107887595/,"TU PRIMERA VIVIENDA ASEQUIBLE ESTÁ MÁS CERCA DE LO QUE IMAGINAS VIVIENDAS VPPB DE 1, 2 Y 3 DORMITORIOS CON TERRAZA LICENCIA DE OBRA SOLICITADA JUNIO 2025 Descubre VÍVE Loeches, una promoción de 113 viviendas protegidas (VPPB) en régimen de cooperativa de 1, 2 y 3 dormitorios, con viviendas en planta baja con un amplio jardín, viviendas en planta tipo y áticos con magníficas terrazas.  Todas las viviendas disponen de terraza, trastero y una o dos plazas garaje en función de la tipología incluido en el precio de venta. Viviendas asequibles y eficientes donde se ha cuidado al máximo cada detalle para ofrecer un hogar cómodo y moderno, adaptado a tus necesidades y estilo de vida.  El proyecto contará con Alta Calificación energética, por lo que disfrutarás de un hogar confortable, ahorrando en tus facturas de calefacción y contribuyendo al cuidado del medio ambiente. VÍVE Loeches dispondrá de unas magníficas zonas comunes, un lugar perfecto para coleccionar momentos inolvidables gracias a sus zonas verdes y piscina para refrescarte en los días más calurosos.  Loeches: vive en un entorno tranquilo, cerca de Madrid Situado al este de Madrid, Loeches es un municipio con un encanto, rodeado de naturaleza y con una calidad de vida inmejorable. A solo 35 minutos en coche del centro de Madrid, ofrece un ambiente sereno, con todos los servicios necesarios y excelentes conexiones por carretera (M-206, R-3 y A-2) y transporte público (línea 284 con conexión en Avenida de América). Gracias a su ubicación estratégica, Loeches está rodeado de municipios como San Fernando de Henares, Alcalá de Henares, Torrejón de Ardoz, Rivas Vaciamadrid y Arganda del Rey, lo que amplía aún más la oferta de servicios, comercios y actividades. Es el lugar perfecto para quienes buscan su primera vivienda asequible en un entorno tranquilo, sin renunciar a la comodidad y la cercanía a la ciudad. Solicita una visita con nuestro comercial y descubre todos los detalles de este proyecto de vivienda asequible.  Estás a un paso de conocer tu próximo hogar asequible.",False,True,False,3452.0,True,False,False,False,[],False,False,189853.0,€,True,True,flat,,Loeches,"Piso en  del Fresno, 141",bj,True,newdevelopment,True,,,
