propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108381389,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/dd/8f/1342418150.webp,V05,12,1,365000.0,flat,sale,114.0,True,2,2,"calle Parcela 6.18.2 Etapa, 3",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3744496,-3.5730637,True,https://www.idealista.com/obra-nueva/108381389/,"INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos bajos con jardín, áticos con amplias terrazas. Además, todas las viviendas contarán con cocina amueblada, al menos con una plaza de garaje y trastero. Con altas calidades y eficiencia energética, con sistema de climatización mediante suelo radiante/refrescante por aerotermia. El nuevo desarrollo de Los Berrocales está emplazado en una magnífica ubicación, facilita la conexión con el centro de la capital, que se encuentra a tan sólo 15 minutos en coche, y a otros barrios cercanos como El Cañaveral, Vallecas o Rivas, gracias a que delimita al este con la M-50, al sur con la autovía A-3 y al oeste con la M-45. Todos los servicios que necesitas a escasos minutos en coche como; colegios, centros comerciales, hospitales, centros educativos, etc. Los Berrocales y el Ensanche de Vallecas están conectados por 2 nuevos puentes sobre la A-3 que permiten el paso vehículos, bicicletas y peatones. ¡Estas a tiempo de elegir la mejor tipología de vivienda que se adapte a tus necesidades! Solicita más información.",False,newdevelopment,True,True,False,3202.0,True,False,False,False,[],False,False,365000.0,€,True,True,flat,"Los Berrocales, Madrid","Piso en calle Parcela 6.18.2 Etapa, 3",,,,
108356915,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/e3/05/1341684738.webp,,35,,399900.0,chalet,sale,232.0,,3,3,Velilla de San Antonio,Madrid,Velilla de San Antonio,,es,,40.3719963,-3.4826226,False,https://www.idealista.com/inmueble/108356915/,"Agencia inmobiliaria TECNOCASA ESTUDIO VELILLA DE SAN ANTONIO - VENDE EN EXCLUSIVA ESTE FABULOSO CHALET ADOSADO! ¡Descubre este chalet adosado, ubicado a pocos minutos del centro comercial Los Madroños!  Con una superficie de 232 metros cuadrados, este inmueble ofrece una distribución ideal para disfrutar de la comodidad. La buena orientación garantiza luz natural durante todo el día. El chalet cuenta con tres habitaciones completas, todas equipadas con armarios empotrados y aire acondicionado. La habitación principal destaca por su baño en suite y terraza privada.  Además de la cocina, con un amplio ventanal y tres baños totalmente completos.  Construido en 1992 y en buen estado, también incluye una ultima planta de buhardilla y plaza de garaje.  El patio con barbacoa de obra y piscina comunitaria para disfrutar del verano. Con calefacción de gas natural y bomba de frío/calor. No dejes pasar la oportunidad de financiar HASTA 100% con nuestro asesoramiento gratuito ¡CON KÍRON! ¡No pierdas la oportunidad de hacerla tuya!",False,good,False,,,1724.0,True,False,True,False,[],False,False,399900.0,€,True,True,chalet,Velilla de San Antonio,Chalet adosado,terracedHouse,,,
108381390,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/b0/7d/1342418167.webp,V07,12,1,435000.0,flat,sale,123.0,True,3,2,"calle Parcela 6.18.2 Etapa, 3",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3744496,-3.5730637,True,https://www.idealista.com/obra-nueva/108381390/,"INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos bajos con jardín, áticos con amplias terrazas. Además, todas las viviendas contarán con cocina amueblada, al menos con una plaza de garaje y trastero. Con altas calidades y eficiencia energética, con sistema de climatización mediante suelo radiante/refrescante por aerotermia. El nuevo desarrollo de Los Berrocales está emplazado en una magnífica ubicación, facilita la conexión con el centro de la capital, que se encuentra a tan sólo 15 minutos en coche, y a otros barrios cercanos como El Cañaveral, Vallecas o Rivas, gracias a que delimita al este con la M-50, al sur con la autovía A-3 y al oeste con la M-45. Todos los servicios que necesitas a escasos minutos en coche como; colegios, centros comerciales, hospitales, centros educativos, etc. Los Berrocales y el Ensanche de Vallecas están conectados por 2 nuevos puentes sobre la A-3 que permiten el paso vehículos, bicicletas y peatones. ¡Estas a tiempo de elegir la mejor tipología de vivienda que se adapte a tus necesidades! Solicita más información.",False,newdevelopment,True,True,False,3537.0,True,False,False,False,[],False,False,435000.0,€,True,True,flat,"Los Berrocales, Madrid","Piso en calle Parcela 6.18.2 Etapa, 3",,,,
108922427,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/ef/fc/1359028903.webp,,36,7,249000.0,flat,sale,80.0,True,3,2,CL BELLAVISTA,Madrid,Alcalá de Henares,Val,es,,40.4816541,-3.3564938,False,https://www.idealista.com/inmueble/108922427/,"INMOBILIARIA EN BARRIO VENECIA ALCALÁ DE HENARES-TECNOCASA ESTUIO ALCALA BARRIO VENECIA, SLU"" vente este encantador piso en el corazón de Alcalá de Henares, en la calle Bellavista. Ideal para quienes buscan comodidad y ubicación. Con 79 m², esta propiedad ofrece un ambiente acogedor y funcional. Dispone de tres dormitorios bien distribuidos y dos baños, perfectos para el confort diario. El salón, amplio y luminoso, se abre a una terraza que invita a disfrutar de momentos al aire libre con vistas panorámicas. La cocina está equipada para satisfacer las necesidades del día a día. Este piso exterior destaca por su luminosidad, gracias a sus ventanas climalit en la terraza y contraventanas en el resto de la casa, asegurando un ambiente tranquilo y eficiente. El aire acondicionado garantiza una temperatura agradable durante todo el año. Situado en un edificio señorial con ascensor, esta propiedad combina la tranquilidad de un hogar con la conveniencia de estar en una ubicación céntrica. Una oportunidad única para vivir en un entorno privilegiado.",False,renew,False,True,,3113.0,False,False,False,False,[],False,False,249000.0,€,,,flat,"Val, Alcalá de Henares",Piso en Cl Bellavista,,,,
108381374,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/08/30/1342418168.webp,V08,12,1,265000.0,flat,sale,70.0,True,1,1,"calle Parcela 6.18.2 Etapa, 3",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3744496,-3.5730637,True,https://www.idealista.com/obra-nueva/108381374/,"INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos bajos con jardín, áticos con amplias terrazas. Además, todas las viviendas contarán con cocina amueblada, al menos con una plaza de garaje y trastero. Con altas calidades y eficiencia energética, con sistema de climatización mediante suelo radiante/refrescante por aerotermia. El nuevo desarrollo de Los Berrocales está emplazado en una magnífica ubicación, facilita la conexión con el centro de la capital, que se encuentra a tan sólo 15 minutos en coche, y a otros barrios cercanos como El Cañaveral, Vallecas o Rivas, gracias a que delimita al este con la M-50, al sur con la autovía A-3 y al oeste con la M-45. Todos los servicios que necesitas a escasos minutos en coche como; colegios, centros comerciales, hospitales, centros educativos, etc. Los Berrocales y el Ensanche de Vallecas están conectados por 2 nuevos puentes sobre la A-3 que permiten el paso vehículos, bicicletas y peatones. ¡Estas a tiempo de elegir la mejor tipología de vivienda que se adapte a tus necesidades! Solicita más información.",False,newdevelopment,True,True,False,3786.0,True,False,False,False,[],False,False,265000.0,€,True,True,flat,"Los Berrocales, Madrid","Piso en calle Parcela 6.18.2 Etapa, 3",,,,
108381485,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/dd/8f/1342418150.webp,V14,12,4,280000.0,flat,sale,70.0,True,1,1,"calle Parcela 6.18.2 Etapa, 3",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3744496,-3.5730637,True,https://www.idealista.com/obra-nueva/108381485/,"INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos bajos con jardín, áticos con amplias terrazas. Además, todas las viviendas contarán con cocina amueblada, al menos con una plaza de garaje y trastero. Con altas calidades y eficiencia energética, con sistema de climatización mediante suelo radiante/refrescante por aerotermia. El nuevo desarrollo de Los Berrocales está emplazado en una magnífica ubicación, facilita la conexión con el centro de la capital, que se encuentra a tan sólo 15 minutos en coche, y a otros barrios cercanos como El Cañaveral, Vallecas o Rivas, gracias a que delimita al este con la M-50, al sur con la autovía A-3 y al oeste con la M-45. Todos los servicios que necesitas a escasos minutos en coche como; colegios, centros comerciales, hospitales, centros educativos, etc. Los Berrocales y el Ensanche de Vallecas están conectados por 2 nuevos puentes sobre la A-3 que permiten el paso vehículos, bicicletas y peatones. ¡Estas a tiempo de elegir la mejor tipología de vivienda que se adapte a tus necesidades! Solicita más información.",False,newdevelopment,True,True,False,4000.0,True,False,False,False,[],False,False,280000.0,€,True,True,flat,"Los Berrocales, Madrid","Piso en calle Parcela 6.18.2 Etapa, 3",,,,
103799788,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/84/3f/1200495927.webp,Fresno,35,,310000.0,chalet,sale,255.0,,3,3,Aldea del Fresno,Madrid,Aldea del Fresno,,es,,40.3210582,-4.2046066,False,https://www.idealista.com/inmueble/103799788/,"Espectacular chalet independiente en parcela de 412 metros. Se distribuye en 2 plantas. La principal consta de 133 metros con recibidor, salón independiente con A/A, amplia concina con salida al patio, 3 dormitorios con armarios empotrados, el principal con A/A, vestidor y baño en suite con ducha, otro cuarto de baño con gran bañera. La planta semisótano consta de 117 metros distribuidos en garaje para un coche, 1 aseo, sala de caldera, bodega, 1 habitación y amplio salón. Parcela solada en un 80% con hormigón impreso, leñera, barbacoa y horno de obra, varias tomas de agua y porche. Vivienda con excelentes calidades con calefacción de gasoil, canalones, ventanas climalit.. . Ubicada en el casco urbano junto a todos los servicios.",False,good,False,,,1216.0,True,False,True,False,[],False,False,310000.0,€,True,True,chalet,Aldea del Fresno,Casa independiente,independantHouse,,,
108381431,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/26/fc/1342418186.webp,V04,12,3,435000.0,flat,sale,121.0,True,3,2,"calle Parcela 6.18.2 Etapa, 3",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3744496,-3.5730637,True,https://www.idealista.com/obra-nueva/108381431/,"INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos bajos con jardín, áticos con amplias terrazas. Además, todas las viviendas contarán con cocina amueblada, al menos con una plaza de garaje y trastero. Con altas calidades y eficiencia energética, con sistema de climatización mediante suelo radiante/refrescante por aerotermia. El nuevo desarrollo de Los Berrocales está emplazado en una magnífica ubicación, facilita la conexión con el centro de la capital, que se encuentra a tan sólo 15 minutos en coche, y a otros barrios cercanos como El Cañaveral, Vallecas o Rivas, gracias a que delimita al este con la M-50, al sur con la autovía A-3 y al oeste con la M-45. Todos los servicios que necesitas a escasos minutos en coche como; colegios, centros comerciales, hospitales, centros educativos, etc. Los Berrocales y el Ensanche de Vallecas están conectados por 2 nuevos puentes sobre la A-3 que permiten el paso vehículos, bicicletas y peatones. ¡Estas a tiempo de elegir la mejor tipología de vivienda que se adapte a tus necesidades! Solicita más información.",False,newdevelopment,True,True,False,3595.0,True,False,False,False,[],False,False,435000.0,€,True,True,flat,"Los Berrocales, Madrid","Piso en calle Parcela 6.18.2 Etapa, 3",,,,
107610046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/c6/c0/1307483309.webp,TIPO 18 PISO DUPLEX,31,2,500500.0,duplex,sale,83.0,True,2,3,"calle Cuesta, 5",Madrid,Majadahonda,Casco Antiguo,es,,40.4724797,-3.872327,True,https://www.idealista.com/obra-nueva/107610046/,"Últimas viviendas disponibles! VO Private Real Estate presenta en Majadahonda en exclusiva, este proyecto de lujo Residencial Cuesta Descubre tu nuevo hogar, en pleno corazón de Majadahonda rodeada de todo tipo de servicios. Promoción donde la elegancia, diseño y calidades la hacen única en todo el municipio. La armonía entre el diseño clásico y moderno cobra vida, consiguiendo el máximo confort en todos los detalles. Urbanización privada con amplias zonas verdes y piscina comunitaria. 19 viviendas de 1 y 2 dormitorios con terraza, una práctica distribución, creando amplios espacios de gran luminosidad y una cuidadosa selección de materiales de la más alta calidad. Cada vivienda ha sido pensada para ofrecer la máxima funcionalidad para tu comodidad. Con las últimas y más eficientes tecnologías de construcción, incluyendo aerotermia con suelo radiante-refrescante. Calificación Energética A + Plazas de garaje y trastero incluidas en el precio. Solicita tu cita previa y te esperamos en nuestra oficina para contarte todos los detalles y condiciones. Aprovecha y ven a reservar una de las últimas viviendas que nos quedan.",False,,True,True,False,6030.0,True,False,False,False,[],False,False,500500.0,€,True,True,flat,"Casco Antiguo, Majadahonda","Dúplex en calle Cuesta, 5",duplex,,,
108381438,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/6a/2b/1342418165.webp,V13,12,2,445000.0,flat,sale,126.0,True,3,2,"calle Parcela 6.18.2 Etapa, 3",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3744496,-3.5730637,True,https://www.idealista.com/obra-nueva/108381438/,"INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos bajos con jardín, áticos con amplias terrazas. Además, todas las viviendas contarán con cocina amueblada, al menos con una plaza de garaje y trastero. Con altas calidades y eficiencia energética, con sistema de climatización mediante suelo radiante/refrescante por aerotermia. El nuevo desarrollo de Los Berrocales está emplazado en una magnífica ubicación, facilita la conexión con el centro de la capital, que se encuentra a tan sólo 15 minutos en coche, y a otros barrios cercanos como El Cañaveral, Vallecas o Rivas, gracias a que delimita al este con la M-50, al sur con la autovía A-3 y al oeste con la M-45. Todos los servicios que necesitas a escasos minutos en coche como; colegios, centros comerciales, hospitales, centros educativos, etc. Los Berrocales y el Ensanche de Vallecas están conectados por 2 nuevos puentes sobre la A-3 que permiten el paso vehículos, bicicletas y peatones. ¡Estas a tiempo de elegir la mejor tipología de vivienda que se adapte a tus necesidades! Solicita más información.",False,newdevelopment,True,True,False,3532.0,True,False,False,False,[],False,False,445000.0,€,True,True,flat,"Los Berrocales, Madrid","Piso en calle Parcela 6.18.2 Etapa, 3",,,,
