propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108682747,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/44/cb/1099960474.webp,13,2235000.0,chalet,sale,300.0,5,5,paseo de los Parques s/n,Madrid,La Moraleja,Encinar de los Reyes,es,40.5122684,-3.6492554,True,https://www.idealista.com/inmueble/108682747/,"ZAFIR REAL ESTATE Les presenta este precioso chalet distribuido en dos cómodas plantas en El Encinar de los Reyes. Magnífica ubicación, muy próximo al centro comercial de la zona y plaza de La Moraleja. Bonita parcela de 750m2. Piscina privada y zona chill-out con pérgola. La vivienda se encuentra en perfecto estado. Cuenta con 5 dormitorios y 5 baños. Terraza. Parking cubierto para dos coches Calefacción por gas natural. Zonas comunes compuestas por piscina y pádel. La situación es perfecta, a cinco minutos andando de la zona social de La Moraleja y del centro comercial del Encinar, supermercados, farmacias, bancos, etc.. . El Encinar de los Reyes es una lujosa urbanización que limita con La Moraleja. Situada a 12 kilómetros del centro de Madrid. Pertenece al término municipal de Alcobendas y otra importante parte a Madrid. Su construcción es reciente. Tiene origen en la base aérea de Torrejón de Ardoz, aquí fue donde los militares norteamericanos y sus familias vivieron durante 34 años en un contexto netamente americano. Sin embargo, en 1992 pasó a manos españolas y es entonces cuando se empieza a concebir tal como la conocemos hoy. La urbanización cuenta con seguridad 24 horas y un centro comercial “El Encinar” con todos los servicios necesarios, restaurantes, farmacias, supermercados, bancos…. Hay viviendas de varias tipologías diferentes: pisos, áticos, bajos con jardín, pareados, adosados y casas individuales, todos con grandes espacios comunes, destacar que la mayoría de viviendas están habilitadas por familias jóvenes con hijos, ya que en esta zona están los colegios privados más prestigiosos de Madrid (Highlands School).",True,good,False,7450.0,False,False,False,False,[],False,False,2235000.0,€,True,True,chalet,independantHouse,"Encinar de los Reyes, La Moraleja",Casa independiente en paseo de los Parques s/n,,,,,,,,
106562310,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/25/cb/1332319349.webp,8,1459000.0,flat,sale,97.0,2,2,calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,40.4247893,-3.6775163,False,https://www.idealista.com/inmueble/106562310/,"Homely One le ofrece una Magnífica Vivienda Reformada, Exterior con Balcón en Barrio de Salamanca! Un recorrido por la zona que posiblemente es una de las más demandadas de la Capital, dado su cercanía a el maravilloso Parque El Retiro, entre las conocidas Calles de Jorge Juan y Calle de Ayala, donde disponemos de una excelente red de transporte público. La zona dispone de todo tipo de comercios así como grandes Almacenes como el Corte Inglés entre otros.     La Finca con fachada Clásica muy bien conservada con Ascensor. Iniciamos el recorrido en la Vivienda. Consta de 97,00 m2 Hall distribuidor nos conduce a Salón Comedor con muy buena luz natural al ser una 5º Planta con Balcón. Paredes en tonalidad clara con Molduras clásicas, Foseado de techo con instalación de luces de Led de bajo consumo al igual que en toda la Vivienda proporcionado un magnífico impacto visual de las estancias y importante ahorro energético.  Preciosa Cocina en Península con materiales de 1ª calidad, equipado con electrodomésticos (Horno, Microondas, Lavavajillas, Frigorífico entre otros). Grifería en tonalidad oscura proporcionado elegancia y sofisticación. Zona de Descanso Consta de Dormitorio Principal con Baño en Suite y Armario empotrado de Suelo a Techo con mucha capacidad de almacenaje. Acceso a Balcón privado desde esta estancia de la Vivienda. Segundo Dormitorio con posibilidad de cama Doble, zona de Tocador o escritorio funcional para pequeño Despacho o Teletrabajo con buena luz natural y ventilación. Contigua a segundo Dormitorio ubicamos Baño Completo con Plato de Ducha, Mamparas instaladas y grifería en tonalidad oscura. Nota: La Vivienda se entrega totalmente amueblada con mobiliario de Diseño. Ventanas con rotura de puente Térmico que proporciona un óptimo aislamiento acústico y de temperatura Frío-Calor. Climatización frio y calor por Aerotermia. Instalación de controlador de sistema de la Vivienda por Domótica. Le invitamos a visitar con nosotros esta interesante propuesta que solo Homely One le puede ofrecer.  .",True,good,False,15041.0,True,False,False,False,[],False,False,1459000.0,€,,,flat,,"Goya, Madrid",Piso en calle del General Pardiñas,4479,5,True,Goya,True,,,
108462581,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/cd/5e/1345665260.webp,5,164000.0,studio,sale,25.0,0,1,calle de Zurita,Madrid,Madrid,Centro,es,40.4092669,-3.7010581,False,https://www.idealista.com/inmueble/108462581/,"""HMS Real Estate vende PISO BAJO INTERIOR en la calle ZURITA en LAVAPIES. una de las mejores zonas de ocio y gastronomía de la ciudad, super bien comunicado por metro y autobuses. SE PERMITE EXPLOTARLO COMO ALQUILER TURISTICO! . COMPLETAMENTE REFORMADO Y AMUEBLADO. Distribuido en zona de cocina- estar-descanso y baño. Zona de cocina completamente equipada, horno, microondas, vitrocerámica, campana extractora, frigorífico y lavadora-secadora) Zona de comedor con mesa plegable. Zona de estar con sofá y TV, Zona de descanso con cama doble y armario empotrado. Baño completo con plato de ducha y mampara. Aire acondicionado con bomba frío/calor. Recién reformado. Comunidad: 24€ IBI: no tiene  El precio es de 164.000€. No cobramos honorarios al comprador. Para cualquier cuestión, no duden en contactar. Preguntar por María de Pablo. "". Precio 164.000€.",False,good,False,6560.0,False,False,False,False,[],False,False,164000.0,€,,,flat,studio,"Lavapiés-Embajadores, Madrid",Estudio en calle de Zurita,HMS-VJN001,bj,False,Lavapiés-Embajadores,True,179000.0,15000.0,8.0
108501473,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/a8/17/1346777268.webp,5,260138.0,flat,sale,98.0,2,1,"avenida de Miguel Delibes, 35",Madrid,Madrid,Vicálvaro,es,40.4059452,-3.5610035,True,https://www.idealista.com/inmueble/108501473/,"VIVIENDA PARA PERSONAS CON MOVILIDAD REDUCIDA ENTREGA APROXIMADA EN 24 MESES OBRA NUEVA – DISEÑO, COMODIDAD Y ACCESIBILIDAD TOTAL Descubre esta exclusiva promoción de obra nueva, diseñada para ofrecer el máximo confort, amplitud y funcionalidad. Viviendas pensadas para disfrutar desde el primer día, con acabados de calidad, líneas limpias y espacios llenos de luz natural.  Piso amplio y luminoso  Distribución moderna y eficiente  Ascensor y acceso adaptado  Baño y cocina con diseño funcional  1 Garaje y trastero incluidos Ubicado en una zona residencial con todos los servicios al alcance, transporte público cercano, zonas verdes y un entorno tranquilo ideal para vivir. � ¡Reserva ya! Viviendas limitadas y gran demanda. No pierdas la oportunidad de vivir en un espacio moderno, accesible y pensado para durar.",False,good,False,2654.0,True,False,False,False,[],False,False,260138.0,€,True,True,flat,,"El Cañaveral, Madrid","Piso en avenida de Miguel Delibes, 35",,1,True,El Cañaveral,True,,,
108447151,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/e2/75/1345153434.webp,47,1675000.0,flat,sale,218.0,5,4,Barrio Valdemarín,Madrid,Madrid,Moncloa,es,40.4682924,-3.7866454,False,https://www.idealista.com/inmueble/108447151/,"MOBEN REAL ESTATE vende en exclusiva este espectacular bajo con jardín y gran terraza, ubicado en la prestigiosa zona de Valdemarín.  Esta luminosa y amplia vivienda cuenta con 5 dormitorios, 3 baños completos (dos de ellos con bañera), aseo de cortesía, trastero y 2 plazas de garaje de gran tamaño. Su gran terraza privada de 270 m² es perfecta para disfrutar del aire libre, crear una zona chill-out, montar un comedor exterior o un espacio de juegos para niños. Ubicada en una de las zonas residenciales más exclusivas de Madrid, Valdemarín ofrece tranquilidad, seguridad y una excelente calidad de vida. En sus alrededores encontrarás colegios de prestigio, restaurantes, supermercados, centros deportivos, hospitales y una excelente conexión con la A-6 y M-40, que permite llegar al centro de Madrid en pocos minutos. Una oportunidad única para vivir en una de las zonas más cotizadas de la capital, con todo el espacio, confort y servicios que su familia necesita.",False,good,False,7683.0,True,False,False,False,[],False,False,1675000.0,€,True,True,flat,,"Valdemarín, Madrid",Piso,,bj,True,Valdemarín,True,,,
105708871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/6f/8a/1260648435.webp,26,101000.0,flat,sale,74.0,3,1,Barrio Lucero,Madrid,Madrid,Latina,es,40.4060235,-3.7465652,False,https://www.idealista.com/inmueble/105708871/,"VENTA DE LA NUDA PROPIEDAD. SOLO PARA INVERSIONISTAS Inmobiliaria Eduardo Molet VENDE LA NUDA PROPIEDAD de este MAGNÍFICO piso en PASEO DE EXTREMADURA  Sus actuales propietarios de 62 y 75 años continuarán viviendo allí hasta el fin de sus días, esto es, se reservan el USUFRUCTO VITALICIO. Es una magnífica oportunidad de inversión a medio plazo. E, l inmueble tiene una superficie según catastro de 69 metros distribuidos en una amplia cocina abierta al salón-comedor con terraza, TRES dormitorios, EL DORMITORIO PRINCIPAL CON TERRAZA Y CUARTO DE BAÑO. Todo exterior, muy luminoso.  PERFECTO ESTADO.   Ubicado en una de las zonas más privilegiadas de Madrid. Rodeado de una amplia variedad de servicios como restaurantes, cafeterías, supermercados y tiendas, tendrás todo lo que necesitas a tu alcance. Además, cuenta con una excelente conexión con el transporte público, con paradas de autobús y metro a pocos pasos de distancia. Inmobiliaria Eduardo Molet es un referente en el mercado inmobiliario con más de 20 años de experiencia en el sector En el precio de la vivienda no están incluidos los siguientes gastos:   Impuesto de transmisiones patrimoniales ( 6%)  Notaria ( entre 0,2 y 0,5%)  Registro de la propiedad ( entre 0,1% y 0,3%) Estos costes se pagan aparte y deben tener en cuenta al calcular el gasto total de la compra.",False,good,False,1365.0,False,False,False,False,[],False,False,101000.0,€,True,True,flat,,"Lucero, Madrid",Piso,IEM.PEXTR.BELEN,1,True,Lucero,True,,,
108815720,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/e6/f7/1355953943.webp,27,165000.0,flat,sale,64.0,3,1,calle de Cuenca,Madrid,Parla,Calle Pinto-San Roque,es,40.2396698,-3.7670148,False,https://www.idealista.com/inmueble/108815720/,"Agencia inmobiliaria de PARLA - Oficina Tecnocasa VENDE PISO en zona Centro. VIVIENDA EN VENTA EN PARLA CENTRO. Piso en venta en Parla, situado en el centro, con excelente ubicación, muy cercano a la estación de RENFE y a una de las calles principales del municipio, la Calle Pinto. El barrio contiene una amplia variedad de comercios, centro comercial, colegios, centros médicos, parking público, galerías de alimentación, farmacias, restauración y cuenta con Tranvía cercano a la vivienda, que comunica con todo el municipio y con parada en la estación de tren de Renfe-Cercanías. VIVIENDA EN PLANTA BAJA -Bajo a pie de calle. -Cocina amueblada con acceso a patio interior. -Amplio y luminoso salón de paso. -Consta de 3 dormitorios, uno de ellos principal. - Baño con plato de ducha. -Dotado de ventanas de Aluminio y suelo de Gres. -Gas natural individual. -Comunidad 80€/mensuales. TECNOCASA, red inmobiliaria líder en el sector con más de 30 años de experiencia, presente en más de 11 países, más de 900 oficinas a nivel nacional y con más de 400 oficinas en la Comunidad de Madrid. Realizamos valoraciones de su hogar totalmente gratuitas; gestionamos el proceso de post-venta (tanto para comprador como para el vendedor); además, les daremos toda la información que necesiten sobre hipotecas, les ayudaremos a tramitar herencias, certificados, cambios de titularidad, plusvalías, permiso de venta, etc. Contamos con la colaboración del departamento de financiación de KÍRON, su experto intermediario que le asesorará gratuitamente sin ningún compromiso. Nuestros servicios: - Hipoteca 'primera vivienda'. - Hipoteca 'cambio de vivienda'. - Hipoteca 100%. Disponemos de las mejores viviendas del mercado. NO DUDE EN VISITARNOS.",False,good,False,2578.0,False,False,False,False,[],False,False,165000.0,€,,,flat,,"Calle Pinto-San Roque, Parla",Piso en calle de Cuenca,CUEN-C,bj,True,,False,,,
108532578,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/bb/3f/1347696033.webp,15,943400.0,flat,sale,104.0,2,3,"calle de Carranza, 4",Madrid,Madrid,Chamberí,es,40.4293059,-3.7030775,True,https://www.idealista.com/inmueble/108532578/,"¡Descubre este estiloso piso en el corazón de la ciudad!  Situado en una ubicación privilegiada, a un paso del metro Bilbao, este encantador inmueble en el 3er piso (SIN ascensor) ofrece unas vistas espectaculares a la calle Carranza. Con una superficie de 104 m², este hogar ha sido renovado en 2024, garantizando un estado impecable y moderno.  Dispone de dos habitaciones en suite, perfectas para disfrutar de la privacidad y comodidad. Además, cuenta con un aseo de cortesía, ideal para visitas. La cocina y el salón-comedor son espacios luminosos y acogedores. Los armarios empotrados ofrecen un amplio espacio de almacenamiento, manteniendo todo ordenado y al alcance.  La orientación Sur-Oeste permite que la luz natural inunde cada rincón del piso, creando un ambiente cálido y acogedor.  ITE favorable 2024. Abstenerse agencias.",True,good,False,9071.0,True,False,False,False,[],False,False,943400.0,€,,,flat,,"Trafalgar, Madrid","Piso en calle de Carranza, 4",,3,True,Trafalgar,False,,,
108586620,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/71/7b/1349219171.webp,23,230000.0,flat,sale,79.0,2,2,calle Sahagún,Madrid,Alcorcón,Bellasvistas - Hipercor,es,40.3534132,-3.8204373,False,https://www.idealista.com/inmueble/108586620/,"**Piso en Venta en Alcorcón - Oportunidad Única** Descubre este encantador piso en Alcorcón, ubicado a solo 200 metros de la estación de Renfe y del centro comercial Hipercor. Con una superficie construida de 79 m², este inmueble ofrece un espacio ideal para crear el hogar de tus sueños. Al entrar, te recibe un acogedor hall que da paso a un pasillo de distribución que conecta con cuatro estancias, dos de ellas equipadas con armarios empotrados, perfectos para maximizar el espacio de almacenamiento. La cocina, con un práctico tendedero, es un lugar perfecto para disfrutar de momentos culinarios. Además, el salón-comedor independiente cuenta con amplios ventanales que permiten la entrada de luz natural, creando un ambiente cálido y acogedor. La terraza añadida al salón es el lugar ideal para relajarse y disfrutar del aire libre. Este piso cuenta con dos cuartos de baño, uno completo y otro aseo, lo que proporciona comodidad para toda la familia. Situado en una zona muy tranquila, este inmueble es perfecto para quienes buscan paz y comodidad sin alejarse de los servicios esenciales.  Con calefacción por gas natural, este piso se encuentra en la segunda planta, exterior y con ascensor. Aunque necesita algunas reformas, su potencial es innegable. No pierdas la oportunidad de visitar este inmueble lleno de posibilidades. ¡Tu nuevo hogar te espera!",False,renew,False,2911.0,False,False,False,False,[],False,False,230000.0,€,,,flat,,"Bellasvistas - Hipercor, Alcorcón",Piso en calle Sahagún,DC-21-25,2,True,,True,235000.0,5000.0,2.0
108531321,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/ab/83/1347695013.webp,38,590000.0,chalet,sale,451.0,6,3,calle Juan Pablo II,Madrid,Villar del Olmo,,es,40.3416856,-3.2331943,False,https://www.idealista.com/inmueble/108531321/,"Exclusivo chalet unifamiliar con piscina y gran parcela en Villar del Olmo, uno de los lugares más bonitos de la cuenca del Tajuña, se caracteriza por su microclima y su vegetación. Este espectacular chalet independiente de tres plantas combina comodidad, amplitud y una sólida construcción en un entorno residencial muy demandado, rodeado de naturaleza y a solo unos minutos del centro del municipio. La vivienda tiene una superficie aproximada de 410 m², distribuida de forma muy funcional. Al entrar tenemos un bonito y amplio hall muy luminoso que da paso a un gran salón comedor con grandes ventanales y salida directa a una amplia terraza con acceso al jardín y a la maravillosa piscina, un lugar idílico. Destacar en el salón una increíble chimenea de mármol blanco y travertino hecha a medida donde poder disfrutar en los días fríos de invierno. La cocina, muy amplia, con zona de office y muebles de madera fabricados en Toledo con muchísimos detalles, conecta con la terraza y el jardín, facilitando la vida en familia o las reuniones con amigos, en esta misma planta encontramos un distribuidor que da paso a tres cómodos dormitorios y un baño completo. Toda la planta disfruta de luz natural y ventilación cruzada. Accedemos a la planta superior por unas espectaculares escaleras de madera, y un enorme ventanal que aporta luz y calidez, en esta planta encontramos el dormitorio principal tipo suite, con baño completo, vestidor y acceso a una terraza privada con unas vistas privilegiadas al entorno natural. Dos dormitorios adicionales, con salida a una bonita terraza y otro baño completo. Desde esta terraza se puede admirar todo el valle, así como las famosas cuevas de la peña Rondán, un verdadero lujo. Desde el hall de entrada se accede por las mismas escaleras a la planta baja, muy espaciosa, dividida entre el garaje con una capacidad para varios vehículos con trastero y la vivienda. Aquí encontramos una gran despensa, un baño completo, una habitación y una gran sala multiusos ideal como sala de juegos, gimnasio o gran salón de reuniones. El exterior de la vivienda es maravilloso, la parcela rodea toda la casa, un bonito jardín con mucha vegetación, grandes árboles y la piscina. Es un espacio perfecto para relajarse o disfrutar en familia y amigos todo el año. Toda la vivienda esta construida con los mejores materiales y acabados, aislamiento térmico y siendo la planta baja de hormigón, muy cuidada por sus propietarios. Calefacción por gasóleo con un depósito de 1000l, alarma, rejas y mosquiteras. Construcción robusta con estructura metálica, muros de ladrillo cara vista, zócalo de piedra natural y cubierta inclinada de pizarra. Todos los detalles han sido pensados para garantizar durabilidad, confort y estilo. Ubicado en una zona tranquila de Villar del Olmo, este chalet ofrece privacidad sin renunciar a la cercanía de servicios, comercios, colegios, restaurantes, centros médicos y transporte hacia Madrid. Este chalet es una oportunidad única para quienes buscan una vivienda independiente, sólida y con gran espacio tanto interior como exterior. Ideal como residencia habitual o segunda vivienda. Combinación perfecta entre el lujo de la comodidad rodeado de naturaleza.",False,good,False,1308.0,False,False,False,False,[],False,False,590000.0,€,True,True,chalet,independantHouse,Villar del Olmo,Casa independiente en calle Juan Pablo Ii,ES33319,,,,,,,
