propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106534091,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/1e/e5/1285784828.webp,45,3,558000.0,flat,sale,190.0,True,3,3,Getafe Centro,Madrid,Getafe,Getafe Centro,es,40.3112143,-3.728364,False,https://www.idealista.com/inmueble/106534091/,"ATICO de 3 dormitorios y 3 Baños en GETAFE CENTRO  FANTASTICO ATICO en el Centro de Getafe, con diseño moderno, en edificio residencial en el centro de Getafe.  Presentamos esta magnífica oportunidad de adquirir un espacioso dúplex en venta en el corazón de Getafe, situado en la codiciada zona Centro. Este elegante inmueble, construido en 1997, destaca por su amplitud y comodidad, ofreciendo 190 metros cuadrados construidos y 178 metros útiles perfectamente distribuidos para satisfacer todas sus necesidades residenciales.  El dúplex se encuentra en la planta 03 de un edificio moderno que cuenta con ascensor, asegurando así un acceso fácil y conveniente para sus residentes. Con tres habitaciones amplias, este hogar ofrece espacio suficiente para familias que buscan un entorno confortable y acogedor. Cada habitación es un santuario de tranquilidad, diseñada para proporcionar el máximo confort y privacidad.  Disfrute del aire libre en su propia terraza privada, un lugar ideal para relajarse al final del día o para disfrutar de un café por la mañana mientras contempla el entorno urbano. La terraza se convierte en una extensión natural del espacio de vida, proporcionando un ambiente extra para el esparcimiento personal o el entretenimiento de invitados.  La localización de este dúplex es privilegiada, con una excelente conexión de transporte que incluye tren, metro y autobús a pocos pasos. Esta característica asegura que el acceso al centro de Madrid y otras áreas cercanas sea rápido y eficiente, facilitando así sus desplazamientos diarios y brindando la opción de disfrutar de todo lo que la capital tiene para ofrecer.  La distribución del dúplex está diseñada para optimizar el espacio, permitiendo una circulación fluida y favoreciendo una sensación de amplitud en cada rincón de la vivienda. Toda la casa está inundada de luz natural gracias a sus ventanales bien ubicados. Estos elementos arquitectónicos no solo realzan la estética del inmueble, sino que también crean un ambiente cálido y acogedor.  El entorno del inmueble, ubicado en una de las áreas más emblemáticas de Getafe, ofrece una amplia variedad de servicios y comodidades a pocos minutos a pie. Podrá disfrutar de supermercados, colegios, centros sanitarios y una diversa gama de restaurantes y tiendas que enriquecen la vida diaria. La energía vibrante del centro de Getafe ofrece una calidad de vida inigualable.  El espacio de este dúplex está pensado para adaptarse a las necesidades de los futuros propietarios, permitiendo personalizar y hacer de este lugar su hogar ideal. Con una estructura versátil, es fácil imaginar cómo cada ambiente del dúplex puede transformarse para ajustarse a sus gustos y preferencias personales.  En conclusión, este dúplex es una inversión segura para quienes buscan confort y funcionalidad en una localización inmejorable. Le invitamos cordialmente a visitar esta propiedad y experimentar personalmente todo lo que ofrece. No pierda la oportunidad de adquirir este inmueble que combina estilo, funcionalidad y una ubicación sin igual. Contáctenos para organizar una visita y descubra el potencial de este excepcional dúplex en el centro de Getafe, donde su nuevo hogar le está esperando.  ¡Tu nuevo hogar o inversión te espera! Contáctanos al y uno de nuestros asesores en OH!KEY SERVICIOS INMOBILIARIOS te guiará para hacer realidad tu sueño.  Referencia : 7205      .",False,good,False,True,2937.0,False,False,True,False,[],False,False,558000.0,€,flat,"Getafe Centro, Getafe",Piso,,7205,,,,,,
99447659,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/72/3a/1343946944.webp,39,1,518000.0,flat,sale,162.0,,4,2,calle de Ascao,Madrid,Madrid,Ciudad Lineal,es,40.428401,-3.6406625,False,https://www.idealista.com/inmueble/99447659/,"Excelente piso en venta en Madrid, Ciudad Lineal - Pueblo Nuevo con 4 dormitorios y 2 baños, perfecto para una familia. Cuenta con una terraza, garaje de 34 mts construidos. Con una ubicación privilegiada cerca de transporte público, parques, comercios, restaurantes, colegios y más. El piso está en perfecto estado, listo para entrar a vivir. Cocina independiente y equipada con electrodomésticos. Una oportunidad única para disfrutar de una vida cómoda y conveniente en una de las mejores zonas de Madrid. ¡No dejes pasar esta oportunidad! Finca construida en 1997, al lado boca de metro y varias líneas de autobús, todos los servicios públicos al lado, supermercados, bancos, colegios, gimnasio, y toda clase de comercios a pocos pasos de la zona comercial calle Alcalá y las rosas, muy luminoso todas las habitaciones con aire acondicionado por conducto y armarios empotrados, una terraza cerrada en la cocina, baños completos, uno tipo suite en la habitación principal, salón independiente ventanas de climalit oscilobatientes, excelentes vistas, zona muy tranquila y bien comunicada.",False,good,False,True,3198.0,False,False,False,False,[],False,False,518000.0,€,flat,"Pueblo Nuevo, Madrid",Piso en calle de Ascao,Pueblo Nuevo,20200742,True,True,,,,
108662078,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/87/e9/1351437574.webp,11,bj,175000.0,flat,sale,34.0,False,2,1,calle de Juan Pantoja,Madrid,Madrid,Tetuán,es,40.4510127,-3.7048938,False,https://www.idealista.com/inmueble/108662078/,"¡Descubre esta increíble oportunidad en el corazón de Madrid! Este piso de 32 m² es perfecto tanto para quienes buscan una vivienda como para inversores que desean obtener alta rentabilidad. Con una distribución funcional en una sola planta, cuenta con dos acogedores dormitorios, un salón y una cocina separada que ofrece múltiples posibilidades para actualizar y personalizar a tu gusto. Ubicado en una finca con ascensor, este inmueble se encuentra en un entorno tranquilo, ideal para disfrutar de la vida urbana sin el bullicio constante. La cercanía a la Glorieta de Cuatro Caminos y la estación de metro Cuatro Caminos (L1, L2 y L6) facilita el desplazamiento por la ciudad. Además, múltiples líneas de autobús están disponibles a pocos pasos. La zona ofrece una amplia variedad de servicios, desde comercios y restaurantes hasta colegios y farmacias, lo que hace que la vida diaria sea cómoda y práctica. No te pierdas la oportunidad de vivir cerca del Mercado Maravillas y del complejo empresarial AZCA, así como de la estación de Nuevos Ministerios (L6, L8 y L10). ¡Este piso es una joya en una de las áreas más demandadas de Madrid!",False,good,False,True,5147.0,False,False,False,False,[],False,False,175000.0,€,flat,"Bellas Vistas, Madrid",Piso en calle de Juan Pantoja,Bellas Vistas,,,,,,,
101855007,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/9e/b3/1136112491.webp,36,,1600000.0,chalet,sale,700.0,,5,6,Fuente del Fresno,Madrid,Fuente del Fresno,,es,40.5934191,-3.5914261,False,https://www.idealista.com/inmueble/101855007/,"ATR3SHOME les presenta este magnífico chalet independiente en una ubicación privilegiada dentro de la exclusiva urbanización Fuente del Fresno, cerca de la entrada y la zona comercial! Esta impresionante propiedad se destaca por la amplitud de sus espacios. En la planta baja, encontrarás un amplio hall de entrada que conduce, por un lado, a un luminoso salón con acceso a un porche acristalado y a la zona de la piscina. También cuenta con un comedor independiente, una espaciosa cocina con salida a otro porche acristalado que da a la piscina, una sala de estar con chimenea, un aseo y un práctico gabanero. En la primera planta, disfrutarás de tres amplios dormitorios, cada uno con su propio baño incorporado. El dormitorio principal además cuenta con una sala de estar y un vestidor grande, así como un lujoso baño doble. La buhardilla ofrece un amplio espacio abierto con un baño, perfecto como otro dormitorio o sala de juegos, con vestidores incluidos. En el sótano, encontrarás una gran cantidad de metros cuadrados, con varios salones y un baño, ideales para actividades de ocio, fiestas, etc. Además, cuenta con un almacén trastero. También dispone de una completa zona de servicio y un garaje para seis coches. La propiedad cuenta con calefacción por suelo radiante mediante gasoil, con un depósito de 4.000 litros. No olvides que tenemos muchas otras propiedades similares disponibles que no están publicadas en Idealista.",True,good,False,,2286.0,False,False,False,False,[],False,False,1600000.0,€,chalet,Fuente del Fresno,Casa independiente,,,True,True,independantHouse,,,
107519918,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/a8/4c/1314874303.webp,37,5,1100000.0,flat,sale,138.0,False,4,2,calle de Eloy Gonzalo,Madrid,Madrid,Chamberí,es,40.4344422,-3.7044284,False,https://www.idealista.com/inmueble/107519918/,"Oportunidad para invertir en Trafalgar y alquilar a estudiantes. Una oportunidad única para inversores, en la mejor zona de Chamberí, junto a la Glorieta de Quevedo. Propiedad ya alquilada, en muy buen estado. La vivienda, de 138 metros cuadrados, está ubicada en la quinta planta.  Gran salón comedor con cristalera, amplia cocina con office, absolutamente equipada con todos los electrodomésticos, muchas zonas de almacenaje y menaje incluido, 2 baños con ducha y 4 dormitorios con cama de 1,35 cm, escritorio y armario empotrado vestido, además de diversos armarios empotrados en los pasillos. Dispone de calefacción central y aire acondicionado en todas sus estancias. Incluida una plaza de garaje en la planta -2 Actualmente está alquilado el piso, con contrato de larga duración. Una gran oportunidad tanto para inversores como para cualquiera que quiera tener un piso, en zona céntrica, en alquiler. La finca tiene acceso para personas de movilidad reducida, portero físico, ascensor, es muy luminoso y silencioso. Esta muy bien comunicado con el transporte público con el metro de Quevedo, cerca de Alonso Martínez y a los prestigiosos barrios de Almagro, Justicia y Malasaña. Zona en la que hoy podemos disfrutar de bellos edificios. Este prestigioso barrio cuenta con todo tipo de servicios, tanto educativos públicos, privados y concertados, así como centros sanitarios y hospitalarios, espacios culturales, museos, teatros, sin olvidar la magnífica oferta gastronómica a través de los innumerables restaurantes y bares de moda en Madrid.",False,good,False,True,7971.0,False,False,False,False,[],False,False,1100000.0,€,flat,"Trafalgar, Madrid",Piso en calle de Eloy Gonzalo,Trafalgar,,True,True,,,,
108668375,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/ae/78/1351638697.webp,25,3,450000.0,flat,sale,62.0,True,2,2,calle de San Pedro Mártir,Madrid,Madrid,Centro,es,40.4129782,-3.703118,False,https://www.idealista.com/inmueble/108668375/,"Se ofrece un piso abuhardillado ubicado en Tirso de Molina, actualmente dividido en dos apartamentos separados, son dos fincas registrales independientes. La propiedad se encuentra en perfecto estado de conservación y cuenta con un diseño luminoso y acogedor. Dispone de dos habitaciones, dos baños y dos cocinas- office, ideal para quienes buscan comodidad y funcionalidad. Además, está equipada con aire acondicionado frío y calor para mayor confort en cualquier estación del año. La vivienda se encuentra en el tercer piso, sin ascensor, en una excelente ubicación que facilita acceso y movilidad. Es ideal para inversores, ya que ofrece una fantástica rentabilidad.  Además, está a solo dos calles del metro, cerca de supermercados y a tan solo cinco minutos andando de la emblemática Puerta del Sol, lo que la convierte en una oportunidad perfecta para quienes desean invertir en una zona privilegiada y bien conectada.",False,good,False,False,7258.0,False,False,False,False,[],False,False,450000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de San Pedro Mártir,Lavapiés-Embajadores,CH006,,,,,,
108032200,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/e5/2a/1331765111.webp,2,1,180800.0,flat,sale,156.0,True,3,1,SAN JUAN s/n,Madrid,Arganda,Centro,es,40.3064291,-3.4471723,True,https://www.idealista.com/inmueble/108032200/,"VIVIENDA SIN POSESION. SOLO INVERSORES, NO SE ADMITE VISITAS  Se trata de una Vivienda situada en un edificio de dos alturas sobre rasante, ubicado en la calle San Juán, en el municipio de Arganda del Rey, en la provincia de Girona. El edificio dispone de una cierta antigüedad, por lo que carece de ascensor. La vivienda tiene la siguiente distribución un hall de entrada, que da acceso a una cocina independiente, y un pasillo que distribuye a un salón comedor, varias estancias que se considerarían dormitorios, y un cuarto de baño completo con bañera. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia.",False,renew,False,False,1159.0,False,False,False,False,[],False,False,180800.0,€,flat,"Centro, Arganda",Piso en San Juan s/n,,SV SAN JUAN ARGANDA SP ,,,,,,
107669983,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/68/ee/1319300064.webp,26,6,380000.0,flat,sale,80.0,True,1,1,Primera Fase - Nuevo Tres Cantos,Madrid,Tres Cantos,Primera Fase - Nuevo Tres Cantos,es,40.6086078,-3.7159724,False,https://www.idealista.com/inmueble/107669983/,"*****NO COBRAMOS HONORARIOS AL COMPRADOR***** ¡VIVIENDA EN RENTABILIDAD! KHAN VENDE EN EXCUSIVA estupendo ático situado en la Primera Fase de Tres Cantos, con una ubicación inmejorable, cercano a parques y a una amplia avenida donde puede encontrar distintos comercios como supermercados, bancos, restaurantes etc. Además, se encuentra muy bien comunicado con el transporte público. Dispone de una amplia superficie de 80m2 construidos y 59m2 útiles sin contabilizar la terraza, distribuidos de la siguiente forma:  -Salón-comedor con acceso a una fantástica terraza abierta que favorece a la iluminación de la estancia y donde pasar un estupendo día al aire libre.  -Cocina totalmente amueblada y equipada, con una pequeña despensa, que da paso a un pequeño tendedero descubierto. -Espacioso dormitorio con grandes ventanales y armario empotrado. Desde esta estancia también se puede acceder a la terraza. -Baño completo en suite. -Dos grandes trasteros que se encuentran en el interior de la vivienda.  Además, cuenta con una plaza de garaje en el mismo edificio.  Entre sus características, el ático cuenta con calefacción individual de gas natural, aire acondicionado, puerta blindada y suelo de parquet. El edificio cuenta con conserje, zona de juegos infantiles y piscina con jardín comunitario.  La vivienda se encuentra alquilada y ofrece una alta rentabilidad, con inquilino asegurado hasta 2027. No necesita reforma.  ¡INMUEBLE ÚNICO! ¡VIVIENDA EN RENTABILIDAD! *****NO COBRAMOS HONORARIOS AL COMPRADOR***** Ref. : 7403.",False,good,False,True,4750.0,False,False,False,False,[],False,False,380000.0,€,flat,"Primera Fase - Nuevo Tres Cantos, Tres Cantos",Piso,,7403,True,True,,,,
103679689,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/cd/13/1196968443.webp,8,,298000.0,chalet,sale,69.0,,3,2,Barrio Berruguete,Madrid,Madrid,Tetuán,es,40.4601716,-3.7039225,False,https://www.idealista.com/inmueble/103679689/,"Vivienda unifamiliar de 69 metros en solar de 100 metros cuadrados. Ubicado en la zona de Berruguete (Distrito Tetuán), barrio que cuenta con todo tipo de comercios y servicios a muy poca distancia.  Perfectamente comunicado a través de transporte público debido a su cercanía al metro de Tetuán (Línea 1) y diversas líneas de autobuses. Este es uno de los distritos donde se desarrollará el proyecto (ya aprobado) de Madrid Nuevo Norte, lo que supondrá una gran incremento del valor de las propiedades ubicadas en el barrio debido a las mejoras que se realizarán en la zona. Este vivienda actualmente está dividida en: -Una vivienda de una habitación, salón con cocina y baño. -Una vivienda de dos habitaciones, salón, cocina y baño.  -Un patio de 31 metros cuadrados con trastero. OPORTUNIDAD.",False,renew,False,,4319.0,True,False,False,False,[],False,False,298000.0,€,chalet,"Berruguete, Madrid",Casa independiente,Berruguete,,,,independantHouse,,,
35972408,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/fa/64/1339369080.webp,3,3,119000.0,flat,sale,100.0,True,3,1,"avenida de la Luz, 22 -28",Madrid,Meco,,es,40.5499822,-3.3221168,True,https://www.idealista.com/inmueble/35972408/,"***SE VENDE PISO OCUPADO ILEGALMENTE. NO HAY CONTRATO EN VIGOR. (antiguos inquilinos) TE VENDEMOS LA PROPIEDAD Y EL COMPRADOR TIENE QUE CONSEGUIR LA POSESION (LLAVES) PACÍFICAMENTE O POR EL JUZGADO, LO QUE CORRESPONDA.  NO HAY COMISION DE AGENCIA/ NO SE PUEDE VISITAR NI PEDIR HIPOTECA inmueble se encuentra ocupado ilegalmente por terceros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble. La Propiedad no responderá de/l (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) la responsabilidad en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Si a fecha de venta, la Propiedad hubiese demandado judicialmente la ocupación, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. Si en la fecha de venta, la Propiedad hubiese interpuesto una denuncia penal, que se encontrase en curso, se comunicará al Juzgado la venta, apartándose la Propiedad del procedimiento como acusación particular. Precio. [IW]. [IW].",False,renew,False,False,1190.0,False,False,False,False,[],False,False,119000.0,€,flat,Meco,"Piso en avenida de la Luz, 22 -28",,AVENIDA DE LA LUZ ( MECO),,,,,,
108793746,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/44/aa/1355300957.webp,3,,354812.0,flat,sale,293.0,,4,2,calle Géminis,Madrid,Parla,Parla Este,es,40.2212078,-3.7654552,False,https://www.idealista.com/inmueble/108793746/,"Al tratarse de una Cesión de Remate derivada de una subasta judicial, el importe de la cesión deberá ser aprobada por el juzgado competente. El inmueble se transmite en el estado en cuanto a cargas, gravámenes según información que consta en el registro de la propiedad donde radica la finca. De existir cargas o gravámenes anteriores quedará subrogadas a ellas. Todos los gastos de la venta pública y los derivados de la cancelación de cargas, así como las deudas tales como, gastos de comunidad, IBI y otros serán de cuenta y cargo del cesionario. El inmueble no se puede visitar por desconocer su estado de ocupación, así como su distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible tomándose como referencia la distribución de activos de la zona. Para más información sobre las condiciones de la cesión llámenos.  NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR Tenemos en exclusiva un piso para ti! Disponemos de un piso en edificio residencial que puedes adquirir en propiedad, muy bien distribuido y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en la localidad de Parla, provincia de Madrid. A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés. Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra, tanto a nivel particular como para inversores. Hipoges cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.",False,good,False,False,1211.0,False,False,False,False,[],False,False,354812.0,€,flat,"Parla Este, Parla",Piso en calle Géminis,,REGA-00751,,,,,,
108762664,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/23/4c/1354246015.webp,35,bj,350000.0,duplex,sale,80.0,True,2,2,Vega de la Moraleja,Madrid,San Sebastián de los Reyes,Vega de la Moraleja,es,40.5486036,-3.6218338,False,https://www.idealista.com/inmueble/108762664/,"LAS ENCINAS PROPERTIES les ofrece este preciso Dúplex muy luminoso con terraza, listo para entrar a vivir, y con una ubicación excelente, situado dentro de una urbanización privada con zonas comunes. La vivienda es un dúplex de 80 m² construidos con un estado de conservación excelente, ideal para quienes buscan comodidad, tranquilidad y buenas zonas comunes. La vivienda se distribuye en dos plantas y cuenta con 2 dormitorios, 2 baños completos, una terraza y un balcón que aportan amplitud y luz natural al espacio. El piso está completamente amueblado y dispone de cocina equipada, calefacción individual eléctrica y aire acondicionado. Su orientación norte garantiza un ambiente fresco y agradable durante todo el año. Incluye una plaza de garaje en el precio, con acceso directo desde el edificio, que cuenta con ascensor. Ubicado en una urbanización privada con piscina, amplias zonas verdes y espacios comunes bien cuidados, este dúplex ofrece un entorno ideal para disfrutar de la tranquilidad sin renunciar a la comodidad.",False,good,False,True,4375.0,False,False,False,False,[],False,False,350000.0,€,flat,"Vega de la Moraleja, San Sebastián de los Reyes",Dúplex,,VEGA72,True,True,duplex,,,
108854613,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/bf/bf/1357121891.webp,26,,178000.0,chalet,sale,160.0,,3,2,calle Dalí,Madrid,Villa del Prado,,es,40.2735838,-4.3576696,False,https://www.idealista.com/inmueble/108854613/,Encinar del Alberche se vende coqueto chalet con 3 dormitorios en planta principal salon cocina y terraza con buenisimas vistas y en planta inferior aseo bodeguita y sala o garage. tiene una rampa para adceder a la vivienda.,False,good,False,,1113.0,False,False,False,False,[],False,False,178000.0,€,chalet,Villa del Prado,Casa independiente en calle Dalí,,,True,True,independantHouse,180000.0,2000.0,1.0
108586345,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/bf/bb/1349412335.webp,25,1,295000.0,flat,sale,78.0,True,3,1,calle de Illescas,Madrid,Madrid,Latina,es,40.394437,-3.7610495,False,https://www.idealista.com/inmueble/108586345/,"INMOBILIARIA LÓPEZ & MORENO gestiona la venta de esta propiedad en una ubicación inmejorable plena calle Illescas, barrio Aluche, Latina. La vivienda todo exterior muy luminosa y con buena ventilación, se distribuye en espacioso salón independiente con terraza-comedor, 3 dormitorios, cuarto de baño completo con plato de ducha y cocina, ambos reformados recientemente.  Calidades: paredes de gotelé, suelo cerámico, ventanas de aluminio, calefacción de Gas Natural individual. EXCELENTE UBICACIÓN, en el mismo corazón del barrio Aluche, con muy buena comunicación, a solo escasos minutos andando del intercambiador de Aluche y la estación de metro Empalme (línea 5), variedad de opciones de bus, muy cercano a la Avenida de los Poblados y al Paseo de Extremadura. La zona cuenta con diversos comercios, farmacias, colegios, parques infantiles, zonas verdes, centros de salud, gimnasios, lugares de ocio y gastronómicos. ¡TE ESPERAMOS PARA HACER UNA VISITA! NO DUDES EN CONTACTARNOS Y DAR EL PRIMER PASO HACIA TU FUTURA VIVIENDA Contáctanos!",False,good,False,False,3782.0,False,False,False,False,[],False,False,295000.0,€,flat,"Aluche, Madrid",Piso en calle de Illescas,Aluche,Illescas,,,,,,
108697820,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/3f/78/1352465902.webp,1,bj,273000.0,flat,sale,73.0,True,3,1,"CL AGUILAR DE CAMPOO, 25",Madrid,Madrid,Moncloa,es,40.4644019,-3.7189342,True,https://www.idealista.com/inmueble/108697820/,"Vivienda alquilada finaliza en 18/01/2028 renta 779,10.",False,good,False,True,3740.0,False,False,False,False,[],False,False,273000.0,€,flat,"Valdezarza, Madrid","Piso en Cl Aguilar De Campoo, 25",Valdezarza,,,,,,,
108292714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/fd/73/1339756477.webp,30,3,215000.0,flat,sale,107.0,True,4,2,Centro,Madrid,Valdemoro,Centro,es,40.1899506,-3.673774,False,https://www.idealista.com/inmueble/108292714/,"DB Servicios Inmobiliarios te ofrece en exclusiva, ¡Amplio piso de 100 m² con 4 dormitorios en venta en Valdemoro! Se vende luminosa y espaciosa vivienda en Valdemoro, ubicada en una 3ª planta sin ascensor, ideal para familias que buscan amplitud y comodidad. La vivienda cuenta con una superficie de 100 m² muy bien distribuidos, con espacios amplios y bien aprovechados. Todas las estancias, excepto los baños, disponen de ventanas al exterior, lo que garantiza una excelente ventilación natural y luz durante todo el día. Distribución: 4 dormitorios, 2 de ellos con armario empotrado. Un baño completo y un aseo, para mayor funcionalidad. Salón-comedor amplio y luminoso, con salida directa a una terraza privada ideal para disfrutar del aire libre. Cocina independiente con acceso a tendedero. Trastero incluido, ideal para almacenamiento adicional. La vivienda se encuentra en una zona tranquila de Valdemoro, con buena comunicación y todos los servicios al alcance: transporte público, colegios, centros médicos y comercios. Una excelente oportunidad para quienes buscan una vivienda con mucho espacio y gran potencial de personalización. ¡Contáctanos para más información o para concertar una visita! Las imágenes, descripciones y datos del anuncio son orientativos y no tienen carácter contractual. Pueden estar sujetos a cambios, errores u omisiones. [IW].",True,good,False,False,2009.0,False,False,False,False,[],False,False,215000.0,€,flat,"Centro, Valdemoro",Piso,,PIS0166,,,,,,
103799809,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/5a/90/1200496227.webp,16,1,140000.0,flat,sale,116.0,True,2,1,Navas del Rey,Madrid,Navas del Rey,,es,40.3866241,-4.2497279,False,https://www.idealista.com/inmueble/103799809/,"¡Descubre tu nuevo hogar en el corazón de Navas del Rey! Este encantador piso, situado en una urbanización con piscina comunitaria, ofrece todo lo que necesitas para disfrutar de una vida cómoda y tranquila. Con 116 m² construidos y 83 m² útiles, este piso de segunda mano en buen estado cuenta con dos amplios dormitorios con armarios empotrados y un baño completo.  El salón independiente es el lugar perfecto para relajarte junto a la chimenea, y desde aquí, tienes acceso directo a una terraza ideal para disfrutar del aire libre. La cocina independiente está diseñada para facilitar tus tareas diarias, mientras que la calefacción eléctrica con bomba de frío/calor y el aire acondicionado garantizan confort durante todo el año. Además, este piso incluye una plaza de garaje y un trastero, ambos incluidos en el precio, proporcionando espacio adicional para tus pertenencias. Situado en la primera planta de un edificio con salida directa a la calle, este inmueble construido en 1992 es una oportunidad única para vivir en un entorno privilegiado. ¡No dejes pasar esta oportunidad y ven a visitarlo!",False,good,False,False,1207.0,False,False,False,False,[],False,False,140000.0,€,flat,Navas del Rey,Piso,,GH0056,True,True,,,,
108642860,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/3a/17/1350818837.webp,25,3,370000.0,flat,sale,80.0,True,2,1,calle y Travesía del Poeta Blas de Otero,Madrid,Madrid,Ciudad Lineal,es,40.4223344,-3.6533462,False,https://www.idealista.com/inmueble/108642860/,"Piso totalmente exterior de dos dormitorios, 1 baño completo con plato de ducha. La cocina totalmente equipada con todos los electrodomésticos se encuentra abierta a la zona del salón-comedor para así dar mayor amplitud a la vivienda. También encontraremos armarios empotrados en todas las estancias. Sabemos lo difícil y costoso que es encontrar un piso recién reformado y que se adapte totalmente a las necesidades que usted necesita, por eso nosotros te ayudamos a encontrar lo que estas buscando! Te lo ponemos fácil! ¿Quieres un piso por la zona de Ventas como el proyecto que te estamos mostrando? No lo pienses mas y contacta con nuestro equipo de profesionales, ellos te ayudaran en nuestro paso a paso para encontrar lo mejor y hacer realidad tus sueños. La cocina que siempre has soñado, el baño que tu elijas, los suelos que mas se adapten a tu diseño.. . Te ofrecemos un amplio abanico de posibilidades y flexibilidad a la hora de la elección de materiales. ¡CONTACTANOS AHORA! Ponte en contacto con nuestros comerciales y personal cualificado como director de obra, arquitectos.. . Te asesoraremos sin ningún compromiso para que su vivienda sea única.",False,good,False,True,4625.0,False,False,False,False,[],False,False,370000.0,€,flat,"Ventas, Madrid",Piso en calle y Travesía del Poeta Blas de Otero,Ventas,,,,,,,
