propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.parkingSpacePrice
107169678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/0a/65/1301937454.webp,,34,2,1495000.0,flat,sale,200.0,True,4,4,camino de los Jardines,Madrid,La Moraleja,La Moraleja urbanización,es,,40.508787,-3.6079733,False,https://www.idealista.com/inmueble/107169678/,"Sotomora Real Estate tiene el placer de presentar esta excelente vivienda, en EXCLUSIVA. Les ofrecemos una sensacional vivienda a estrenar en la prestigiosa comunidad ""The Garden La Moraleja"". Esta propiedad, diseñada para satisfacer las más altas exigencias, cuenta con 200 m² totales, distribuidos en 165 m² de vivienda y 34 m² de terrazas que rodean la casa, permitiendo disfrutar de una magnífica orientación sur con vistas a los jardines y la piscina de La Moraleja. Características principales: Distribución: 4 dormitorios: - Dormitorio principal en suite con vestidor. - Tres dormitorios secundarios, dos de ellos comparten un baño completo. Cocina de diseño con puertas correderas de cristal: Separada por elegantes puertas de cristal y equipada con zona de tendedero. Salón-comedor amplio: Espacio perfecto para una zona de estar, comedor y área de televisión, con acceso directo a las terrazas. Vestíbulo de entrada: Incluye un aseo de cortesía. Terrazas: Rodean la vivienda, ofreciendo áreas ideales para disfrutar al aire libre con total privacidad. Dos plazas de garaje y trastero: Incluidos para mayor comodidad y espacio de almacenamiento adicional. Zonas comunes: La comunidad ""The Gardens"" se distingue por sus instalaciones de lujo diseñadas para el disfrute y el bienestar de sus residentes: Piscinas: Amplias piscinas de 195 m² con iluminación nocturna, rodeadas de jardines. Chill Out: Espacio con sofás rodeados de vegetación mediterránea, ideal para relajarse o compartir momentos con amigos y familiares. Spa Climatizado y Sauna: Un espacio diseñado para el descanso, con sauna y zonas de relax. Sala de Fitness: Gimnasio de 45 m² completamente equipado con máquinas de última generación. Lobby y Kids Club: Elegante zona de recepción con un Kids Club de 80 m² y área exterior para los más pequeños. Zona de Juegos Infantiles: Área diseñada para el disfrute y la seguridad de los niños. Un entorno único: La ubicación de esta vivienda es inmejorable, situada en una de las mejores zonas de la comunidad, con privacidad y vistas despejadas. Esta propiedad representa el equilibrio perfecto entre lujo, comodidad y diseño.  Incluye 2 plazas de garaje y trastero, añadiendo funcionalidad y comodidad. Contáctenos para más información o para programar una visita.",False,good,False,True,7475.0,True,False,False,False,[],False,False,1495000.0,€,flat,"La Moraleja urbanización, La Moraleja",Piso en camino de los Jardines,,True,True,,,,,
101980315,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/bc/11/1141494710.webp,,87,,625000.0,chalet,sale,293.0,,5,3,JOAQUIN TURINA s/n,Madrid,Hoyo de Manzanares,,es,,40.60526,-3.9006673,True,https://www.idealista.com/inmueble/101980315/,"PROMOCIÓN Y GESTIÓN INMOBILIARIA HOYO DE MANZANARES vende, VIVIENDA UNIFAMILIAR AISLADA, construida sobre parcela de 1006 metros cuadrados, llana y consolidada con arboles, en la urbanización Parque de las Colinas, a 2,5 km del núcleo urbano de Hoyo de Manzanares, lindando con zona verde. En las inmediaciones se encuentra el Parque Regional de la Cuenca Alta del Manzanares. Orientación Sur.  Este chalet independiente único con excelentes vistas al monte y Madrid, de 293 m2 construidos se compone de dos plantas distribuido en cinco habitaciones y tres baños completos así como una planta para garaje para dos vehículos de motor y un trastero y una buhardilla. Planta altura calle: Garaje, habitación multifuncional, cocina, aseo y trastero donde se encuentra deposito nuevo de gasoil. Planta principal: vestíbulo por el que se accede a un aseo, cocina que comunica con el salón y éste a su vez con un porche que da a la zona de jardín y piscina.  El salón -comedor dispone de chimenea que calienta la planta principal y buhardilla. La vivienda dispone de mucha luz Planta Primera: habitación principal con armarios empotrados en suite con baño y con terraza con vistas a la montaña y Madrid. Otra habitación que podría dar uso para un vestidor y otra habitación doble con armarios empotrados y baño. Planta Bajo cubierta o Buhardilla: Amplia habitación con vistas increíbles y donde llega el calor de la chimenea. Otra habitación con ventana ojo de buey y pequeño vestidor. Y, piscina solada a su alrededor dado el amplio espacio de la parcela con orientación Sur. Hoyo de Manzanares es un municipio de la provincia y Comunidad de Madrid, situado al noroeste de dicha Comunidad, junto a la vertiente sur de la Sierra de Guadarrama. Tiene una población estable de 8.032 habitantes, cifra que aumenta en verano debido a la afluencia de familias con segunda residencia en esta localidad, si bien esta tendencia es cada vez menor al instalarse de forma permanente muchas familias. El municipio se encuentra dentro del Parque Regional de la Cuenca Alta del Manzanares que, con una extensión de 52.796 hectáreas, fue creado por la Comunidad de Madrid en 1985. Además, este espacio es Reserva de la Biosfera desde el 15 de febrero de 1993, y está catalogado como Lugar de Importancia Comunitaria en cumplimiento de la Directiva de Hábitats. El municipio está atravesado por la carretera M-618 que lo comunica con Torrelodones y Colmenar Viejo y una segunda carretera que tiene consideración de Avenida.",True,renew,False,,2133.0,True,True,False,False,[],False,False,625000.0,€,chalet,Hoyo de Manzanares,Casa independiente en Joaquin Turina s/n,independantHouse,True,True,,,,,
108774851,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/af/d2/1354744414.webp,BHA201,16,2,260000.0,flat,sale,85.0,False,2,1,Brunete,Madrid,Brunete,,es,,40.4049004,-4.000203,False,https://www.idealista.com/inmueble/108774851/,"***** B-HOME FINANCIA HASTA EL 100% DE ESTE INMUEBLE ***** ¡OPORTUNIDAD EN EL CENTRO DE BRUNETE! LUMINOSO PISO DE 2 HABITACIONES Se vende acogedora vivienda situada en pleno centro de Brunete, ideal tanto para vivir como para invertir. El piso cuenta con dos amplias habitaciones, un baño completo, y una cocina y salón muy espaciosos, perfectos para disfrutar en familia o con amigos. La vivienda destaca por su excelente entrada de luz natural durante todo el día, lo que la hace especialmente cálida y confortable. Su distribución es funcional, con estancias bien aprovechadas que ofrecen una gran sensación de amplitud. Ubicada en una zona tranquila pero muy céntrica, con todos los servicios a pocos pasos: supermercados, transporte público, colegios, zonas verdes y comercios. ¡No dejes pasar esta oportunidad! Contacta para más información o concertar una visita.",False,good,False,True,3059.0,True,False,False,False,[],False,False,260000.0,€,flat,Brunete,Piso,,,,267000.0,7000.0,3.0,,
108438300,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/14/d3/1347362940.webp,TGG-2200247,57,2,1550000.0,penthouse,sale,200.0,True,4,4,calle Doctor Balmis,Madrid,Madrid,Moncloa,es,Aravaca,40.4581325,-3.7926864,False,https://www.idealista.com/inmueble/108438300/,"TGG INMOBILIARIA VENDE espectacular ático en calle Doctor Balmis (Aravaca), en una de las mejores urbanizaciones de lujo de la zona. TANTO TERRAZA COMO DORMITORIOS DAN A LOS MARAVILLOSOS JARDINES DE LA URBANIZACIÓN.  Incluye dos plazas de garaje en la finca y un amplio trastero. ¡ NUESTRA AGENCIA ESTÁ UBICADA A UNOS 100 METROS DE LA URBANIZACION EN LA QUE SE ENCUENTRA LA VIVIENDA, PÁSESE A VERNOS! La vivienda cuenta con 195 metros cuadrados construidos y una terraza de aproximadamente 130 metros. Al entrar, les recibe un amplio vestíbulo de techos de 5 metros de altura.  En el hall hay un armario gabanero bajo las escaleras que suben a la impresionante terraza y un aseo de cortesía con encimera de mármol. El salón comedor, de 33m2, cuenta con 3 ventanales que dan a los espectaculares jardines de la urbanización.  Como el resto de esta vivienda de la promotora Single Home, cuenta con calefacción por gas natural por suelos radiantes con termostato en cada estancia, además de aire acondicionado por conductos. La cocina está totalmente equipada con electrodomésticos y muebles de la mejor calidad y cuenta con una zona de office y un tendedero. La habitación principal es en suite (su enorme baño tiene ducha y bañera) y tiene además un gran vestidor y vistas despejadas al increíble interior de la urbanización de lujo. El piso cuenta también con dos amplios dormitorios secundarios (con armarios empotrados) y vistas despejadas a los jardines y un cuarto dormitorio de servicio con baño completo independiente.  La inigualable urbanización, de la promotora SingleHome, está llena de zonas ajardinadas y una gran piscina privada. Cuenta con sala comunitaria, servicio de conserjería y seguridad 24 horas. Los gastos mensuales de comunidad son de 437 euros y el IBI anual completo 1450€. La zona nueva en la que está situada la vivienda, El Barrial, cuenta con acceso directo a la autopista A6 y a la M40, la estación de tren, los centros comerciales y de ocio de la zona oeste de Madrid, colegios, clínicas y clubes deportivos. SI ESTÁ PENSANDO EN VENDER O ALQUILAR UNA PROPIEDAD, CUENTE CON LA INMOBILIARIA MEJOR VALORADA DE NUESTRA ZONA: TGG INMOBILIARIA. Los datos de este anuncio son meramente informativos, no vinculantes ni contractuales, y pueden ser susceptibles de contener errores. Se informa al cliente que los gastos de notaría, tasación, registro, gestoría, impuesto de transmisiones, gastos financieros, gastos de gestión u honorarios de intermediación de la agencia, y/o cualquier otro gasto inherente a la compraventa, no están incluidos en el precio publicado y corresponden a la parte compradora. .",True,good,False,True,7750.0,True,False,True,False,[],False,False,1550000.0,€,flat,"Aravaca, Madrid",Ático en calle Doctor Balmis,penthouse,True,True,,,,,
108863991,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/1a/95/1357367018.webp,VO19,15,4,290000.0,penthouse,sale,98.0,True,1,1,"ronda de Valdecarrizo, 11",Madrid,Tres Cantos,Zona Industrial,es,,40.6044083,-3.6954375,True,https://www.idealista.com/inmueble/108863991/,"TENANI SERVICIOS INMOBILIARIOS, la inmobiliaria de Tres Cantos desde 1993, vende en exclusiva despacho profesional ático (no vivienda) en edificio con portero, piscina y zonas ajardinadas. Superficie construida interior: 72,37 m2. Superficie construida terraza: 26,16 m2. Distribución: sala, cocina, baño y despacho. AA + bomba de calor. Agua caliente mediante termo eléctrico. 2 plazas de garaje. NUESTROS HONORARIOS LOS PAGAN ÚNICA Y EXCLUSIVAMENTE LOS VENDEDORES.",False,good,False,True,2959.0,False,False,False,False,[],False,False,290000.0,€,flat,"Zona Industrial, Tres Cantos","Ático en ronda de Valdecarrizo, 11",penthouse,True,True,,,,,
108731039,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/c3/11/1353463485.webp,180,31,,365000.0,flat,sale,130.0,True,3,2,Hospital,Madrid,Valdemoro,Hospital,es,,40.1957173,-3.6933038,False,https://www.idealista.com/inmueble/108731039/,"INMOPLAZA SERVICIOS INMOBILIARIOS LES OFRECE EN EXCLUSIVA ZONA HOSPITAL  ****SIN COMISIÓN ADICIONAL AL COMPRADOR**** FANTASTICA VIVIENDA DE 3 DORMITORIOS EN “RESIDENCIAL TRES AGUAS”, EN URBANIZACIÓN PRIVADA CON PISCINA Y GIMNASIO.  EL PRECIO INCLUYE UNA PLAZA DE GARAJE Y UN TRASTERO EN EL MISMO EDIFICIO. (POSIBILIDAD DE COMPRAR UNA SEGUNDA PLAZA DE GARAJE OPCIONAL)  ¡Nuestra agencia no cobra honorarios de intermediación al comprador, haciendo más accesible la compra a nuestros futuros clientes! La vivienda es totalmente exterior haciendo chaflan en el edificio y con orientación Sur-este y con vistas despejadas al bulevar de Rosalía de Castro.  Considerada por nuestros clientes como una de las mejores y más completas urbanizaciones de la zona hospital de Valdemoro, con unas calidades de construcción excelentes y una zona residencial ya consolidada con zonas verdes, piscina, pista de pádel, parque infantil y zonas de recreo, muy próximo a zona de ocio y comercios y con paradas de autobús en la misma puerta.  La vivienda consta de un amplio recibidor con armario empotrado dando este, acceso a un gran salón independiente con acceso a una fantástica terraza y con espacio para crear dos ambientes, cocina totalmente amueblada con muebles altos y bajos, con placa de inducción, horno pirolítico, y campana extractora ( desde ella se accede a la terraza exterior de la vivienda, la cual tiene doble salida, cocina y salón), 3 amplios dormitorios cada uno de ellos con armario empotrado totalmente vestido, 2 baños uno tipo suite con bañera y otro de cortesía con ducha reformado (ambos con mampara de cristal y mueble de diseño).  Acceso en vivienda y zonas comunitarias para personas con movilidad reducida. La vivienda esta impecable con suelos de porcelánico imitación madera renovados, pintura lisa, carpintería interior de color blanco, aire acondicionado con bomba de calor en salón y dormitorio principal, caldera de gas natural estanca mejorada. Dobles ventanas en dormitorios. Se incluye cuarto trastero1 y una amplia plaza de garaje aneja en la misma finca. (Opcional una segunda cómoda y practica plaza de garaje en el mismo edificio … Consúltanos)  ¡EN INMOPLAZA CREEMOS QUE LA CONFIANZA SE GANA CON HONESTIDAD! ¡ADELANTE TENEMOS TÚ NUEVO HOGAR! [IW].",False,good,False,True,2808.0,True,False,False,False,[],False,False,365000.0,€,flat,"Hospital, Valdemoro",Piso,,True,True,380000.0,15000.0,4.0,,
107698494,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/cd/65/1317700742.webp,,34,1,795000.0,flat,sale,212.0,True,4,3,calle del Montón de Trigo,Madrid,Tres Cantos,Zona Industrial,es,,40.6161484,-3.7055725,False,https://www.idealista.com/inmueble/107698494/,"¡Descubre tu nuevo hogar en Tres Cantos! Este impresionante piso en venta, construido en 2022, ofrece una superficie útil de 212 m² que se distribuyen de manera perfecta. Con 4 amplios dormitorios y 3 baños completos, este espacio es ideal para familias que buscan comodidad y estilo. Las dos terrazas te permitirán disfrutar del sol durante todo el día gracias a su orientación este y oeste, creando un ambiente luminoso y acogedor. Ubicado en un exclusivo barrio residencial, tendrás acceso a todos los servicios necesarios a menos de 1 kilómetro. Además, la urbanización cuenta con una espectacular piscina, un gimnasio completamente equipado y un salón comunitario con cocina profesional, perfecto para tus eventos. Los más pequeños disfrutarán de un enorme parque cercano con campo multideportivo y área de juegos. Este piso también incluye 2 plazas de garaje de gran tamaño y un tendedero práctico. Con armarios empotrados y un trastero, tendrás todo el espacio de almacenamiento que necesitas. La clase energética B asegura eficiencia y confort. No pierdas la oportunidad de vivir en un lugar que lo tiene todo: lujo, comodidad y una excelente ubicación. ¡Sin honorarios al comprador! ¡Contáctanos para más información y ven a verlo!",True,good,False,True,3750.0,True,False,False,False,[],False,False,795000.0,€,flat,"Zona Industrial, Tres Cantos",Piso en calle del Montón de Trigo,,True,True,,,,,
108705721,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/57/c4/9b/1359105323.webp,Ático Chamberí,20,7,1300000.0,penthouse,sale,108.0,True,2,2,"CL MALAGA, 8",Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4387379,-3.6932913,True,https://www.idealista.com/inmueble/108705721/,"Ático de capricho con dos amplias terrazas abiertas (una de 50 m2 y otra de 30 m2), con las 4 orientaciones y plaza de garaje en el mismo edificio en pleno centro de Madrid. Barrio de Chamberí, muy próximo al Paseo de la Castellana.  La distribución de planta es de forma rectangular con las terrazas bordeando la vivienda. Fue acondicionada 5 años atrás, actualizando instalación eléctrica, tuberías y cerramientos exteriores. Actualmente tiene dos dormitorios y dos baños. Zona residencial exclusiva, muy bien comunicada y con todo tipo de servicios a mano. En los próximos días se facilitará reportaje fotográfico. Pero ofrecemos la posibilidad de poder visitarlo antes y verlo personalmente.",False,good,False,True,12037.0,True,False,False,False,[],False,False,1300000.0,€,flat,"Nuevos Ministerios-Ríos Rosas, Madrid","Ático en Cl Malaga, 8",penthouse,True,True,,,,,
105095861,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/64/23/1275384154.webp,TGG-2200156,43,1,998800.0,flat,sale,256.0,True,4,2,calle de Hortaleza,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4200761,-3.6992614,False,https://www.idealista.com/inmueble/105095861/,"¡IMPORTANTE, POR FAVOR LEER ATENTAMENTE!  SOLO PARA INVERSORES, YA QUE NO SE PUEDE VIVIR NI OCUPAR LA VIVIENDA HASTA EL FALLECIMIENTO DEL USUFRUCTUARIO. NO ES POSIBLE PEDIR HIPOTECA Se vende la NUDA PROPIEDAD de esta vivienda de 256 m2, valorada aproximadamente en 2.000. 000 euros, a cambio de un anticipo de 998.800 € y una renta vitalicia constante de 2.650 €/mes, es decir, hay que pagar una renta mensual por el mencionado importe, hasta que fallezca la persona que vive en ella (el usufructuario). La esperanza de vida estimada actualmente para los hombres es de 80 años. Inmueble con posibilidad de segregar en varias viviendas, ya que en el edificio hay antecedentes de segregación de otras viviendas. El Usufructuario (hombre de 74 años), continuará utilizando el inmueble hasta su fallecimiento, por lo que no es posible hacer uso de la misma mientras tanto. Se trata de dos viviendas en finca señorial con seis balcones a la calle en la misma calle Hortaleza, muy cerca de la Gran Vía en el barrio de moda de Chueca, donde la demanda de vivienda turística y residencial, posiblemente sea la mayor de Madrid.  Aunque es una sola finca registral, se encuentra dividida fisicamente en dos viviendas, lo que permite obtener una rentabilidad mayor en régimen de alquiler, o bien hacer uso de una de ellas para vivir, y alquilar la otra. SI ESTÁ PENSANDO EN VENDER O ALQUILAR UNA PROPIEDAD, CUENTE CON LA INMOBILIARIA MEJOR VALORADA DE NUESTRA ZONA: TGG INMOBILIARIA. Los datos de este anuncio son meramente informativos, no vinculantes ni contractuales, y pueden ser susceptibles de contener errores. Se informa al cliente que los gastos de notaría, tasación, registro, gestoría, impuesto de transmisiones, gastos financieros, gastos de gestión u honorarios de intermediación de la agencia, y/o cualquier otro gasto inherente a la compraventa, no están incluidos en el precio publicado y corresponden a la parte compradora.",True,good,False,True,3902.0,True,False,True,False,[],False,False,998800.0,€,flat,"Chueca-Justicia, Madrid",Piso en calle de Hortaleza,,,,,,,,
105291486,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/50/ef/1293053115.webp,ESC 3 1º A,9,1,312900.0,flat,sale,158.0,True,4,2,calle ALISO s/n,Madrid,Guadalix de la Sierra,,es,,40.7866284,-3.6962228,True,https://www.idealista.com/obra-nueva/105291486/,"Promoción exclusiva en Guadalix de la Sierra Ya en construcción ¡Últimas viviendas a la venta! Presentamos su nueva promoción Residencial Violeta. El proyecto está compuesto por 51 viviendas de 2, 3 y 4 dormitorios. Bajos con amplios jardín privado y primeras plantas con maravillosas terrazas y áticos de ensueño. Única vivienda de 4 dormitorios en 1ª planta, trastero incluido en el precio La urbanización cuenta con piscina, zona ajardinada, salón social y gimnasio. Las viviendas cuentan con trastero incluido en el precio y 51 Plazas de garaje. Plaza de garaje opcional por 14.990€ (la plaza de garaje nº 13: 17.000€) Las viviendas están equipadas con la última tecnología en sistemas de climatización, Aerotermia para el agua caliente y con suelo radiante caliente con sistema de caldera de gas central y contadores independientes. El diseño elegante y moderno de la urbanización, unido al desarrollo del proyecto en busca de la máxima eficiencia energética a través del equipamiento del edificio, hacen de Residencial Violeta sea la mejor elección para disfrutar de su nuevo hogar. Zona exclusiva por ubicación y tranquilidad con servicio de Autobuses, y su situación próxima a todos los supermercados, centro de salud y zona de ocio.",False,newdevelopment,True,True,1980.0,True,False,False,False,[],False,False,312900.0,€,flat,Guadalix de la Sierra,Piso en calle Aliso s/n,,True,False,,,,False,14990.0
108794987,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/f1/7e/1355341140.webp,,27,3,229900.0,duplex,sale,56.0,True,2,2,"calle de Sierra Gádor, 45",Madrid,Madrid,Villa de Vallecas,es,Casco Histórico de Vallecas,40.3802581,-3.621772,True,https://www.idealista.com/inmueble/108794987/,"� Dúplex reformado con encanto en el Casco Histórico de Vallecas Precio: 229.900 € Superficie construida: 56 m² Distribución: 1 dormitorio + entreplanta con 2º dormitorio tipo estudio y 2 baños Ubicación: Calle de Sierra Gádor, 45 – Madrid (Casco Histórico de Vallecas) Planta: 3ª exterior (sin ascensor) ✨ Descripción ¡Última unidad disponible! Te presentamos este acogedor y funcional dúplex reformado, ubicado en una finca histórica completamente rehabilitada del corazón de Vallecas. El piso tiene una distribución muy bien aprovechada: En la planta baja encontrarás un dormitorio principal, un baño completo, cocina equipada integrada en el salón, y una zona de lavado. En la entreplanta abierta, con techo inclinado y buena iluminación natural, se encuentra un espacio tipo estudio/dormitorio secundario con un segundo baño completo en suite. Superficie total construida: 56 m². Ten en cuenta que la entreplanta tiene techos más bajos, lo que lo hace ideal como dormitorio ocasional, despacho o zona de relax. �️ Una finca con historia, totalmente renovada El edificio, construido en 1940, ha sido objeto de una reforma integral que respeta su valor arquitectónico: Rehabilitación completa de zonas comunes: escaleras, fachada, portal, instalaciones de agua y luz, contadores nuevos. Vivienda completamente renovada con acabados de calidad y diseño moderno. Calefacción y aire acondicionado por bomba de frío/calor. � Ideal para vivir o invertir Este dúplex es perfecto tanto para particulares como para inversores: Rentabilidad estimada: 6–7% en alquiler tradicional / hasta 10–12% en alquiler temporal. Zona con alta demanda de alquiler por su buena conexión y encanto. � Excelente ubicación y conexiones Metro línea 1 (Villa de Vallecas) a pocos pasos: Atocha en 10 estaciones, Sol en 14. Cercanías Renfe (C2, C7): conecta con Aeropuerto en aprox. 50 min. Líneas de bus (54, 56, 103, 142) y parada de taxis en la puerta. � Detalles del inmueble Superficie construida: 56 m² / Útiles: 52 m² 2 dormitorios (uno tipo estudio en entreplanta) 2 baños completos Balcón / Trastero Aire acondicionado Orientación sur 3ª planta exterior sin ascensor Certificado energético: E (Consumo: 275 kWh/m², Emisiones: 47 kg CO2/m²) � ¿Quieres más información o agendar una visita? Contacta con MI PROYECTO por chat o mensaje privado.  Observaciones para visitas El piso es compacto pero está muy bien distribuido. La entreplanta, aunque acogedora, tiene techo inclinado y una altura reducida, por lo que recomendamos tenerlo en cuenta según el uso que se le quiera dar.",True,good,False,False,4105.0,True,False,False,False,[],False,False,229900.0,€,flat,"Casco Histórico de Vallecas, Madrid","Dúplex en calle de Sierra Gádor, 45",duplex,,,,,,,
108694190,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/04/ef/1197221392.webp,8061,18,bj,169700.0,flat,sale,48.0,True,1,1,calle la Colonial,Madrid,Pinto,Centro - Ayuntamiento,es,,40.2447739,-3.7018796,False,https://www.idealista.com/inmueble/108694190/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. ¿Te imaginas disfrutando de tu hogar en propiedad en una excelente ubicación en Pinto? ¡Testa Homes lo hace realidad! *La vivienda y fotos publicadas corresponden a una vivienda tipo, para más información consulte a su gestor comercial. Vivienda de 48 m² construidos en el centro de Pinto, lista para entrar a vivir. Esta propiedad sin amueblar se encuentra en perfecto estado de alquiler y ofrece una distribución funcional con 1 dormitorio con armario empotrado, un baño completo y una cocina totalmente amueblada y equipada con horno, campana extractora y vitrocerámica. Los suelos de gres aportan durabilidad y fácil mantenimiento. Incluye plaza de garaje en el precio y se aceptan mascotas, para que todos los miembros del hogar se sientan bienvenidos. La comunidad ha sido recientemente renovada y ofrece zonas comunes cuidadas y funcionales. Un entorno tranquilo y seguro, ideal para quienes valoran la comodidad del día a día en un espacio moderno y bien mantenido. Ubicada en pleno centro de Pinto, con todos los servicios esenciales a pocos pasos. Colegios, centro médico, supermercados, restaurantes y zonas verdes conforman un entorno urbano consolidado. Excelente conexión mediante transporte público gracias a la estación de cercanías Pinto, y acceso rápido a la M-506 para quienes se mueven en vehículo privado. Una oportunidad perfecta para vivir con calidad, cercanía y buena conectividad. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas.  Consulte condiciones y disponibilidad.  *Imágenes orientativas sin carácter vinculante.  **Las imágenes corresponden a un apartamento tipo.  **Viviendas sujetas a disponibilidad y viviendas no amueblada. En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,3535.0,False,False,False,False,[],False,False,169700.0,€,flat,"Centro - Ayuntamiento, Pinto",Piso en calle la Colonial,,,,,,,,
106696737,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/38/d7/1291265019.webp,FP204172,40,,1489000.0,chalet,sale,361.0,,8,7,Portillo de la Mina,Madrid,Collado Villalba,Fontenebro - Altavista,es,,40.6528498,-3.9710977,False,https://www.idealista.com/inmueble/106696737/,"Gilmar pone en venta chalet exclusivo en urbanización ""Dominio de Fontenebro "" Collado Villalba. Con Vigilancia 24 h, club social, restaurantes y vistas de la Sierra. La vivienda esta distribuida en tres plantas y consta de ocho habitaciones y seis baños. El edificio esta construido por estructura y cimentación de hormigón armado, la fachada es de enfoscado a la tirolesa, la cubierta de teja árabe. Con garaje y trastero, se divide en planta baja con un gran hall, salón comedor de amplias dimensiones y chimenea, despacho y cocina, comedor exterior y porche acristalado, zona lavandería, dormitorio de servicio con baño incorporado, suelos de mármol, el el otro ala de la vivienda tres habitaciones una de ellas con baño en suite mas un baño. Escalera de caracol en salón que distribuye la casa, en la primera planta encontramos salón, tres habitaciones más y une de ellas con baño en suite más terraza. Pista de tenis y zona de barbacoa. parcela de tres mil novecientos metros y elementos diferenciales óptimos.",False,good,False,,4125.0,False,False,False,False,[],False,False,1489000.0,€,chalet,"Fontenebro - Altavista, Collado Villalba",Casa independiente en Portillo de la Mina,independantHouse,True,True,,,,,
107901586,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/31/f4/1359020616.webp,3610-00804,32,4,390000.0,duplex,sale,81.0,True,1,2,calle Elvira Lindo,Madrid,Getafe,El Bercial,es,,40.3277857,-3.7303821,False,https://www.idealista.com/inmueble/107901586/,"Duplex con dos terrazas, piscina, garaje, trastero y pista de Paddel Esta exclusiva e impecable vivienda ha sido diseñada con un enfoque en la comodidad y la funcionalidad ya que se ha diseñado con la posibilidad de incorporar dos habitaciones adicionales en la planta dúplex, lo que te permite personalizar el espacio según tus necesidades. Posibilidad de añadir dos habitaciones a la vivienda. Al entrar, nos recibe un acogedor hall que nos da la bienvenida a un espacio lleno de luz y estilo. En la planta de entrada, el amplio salón-comedor es el corazón de la casa, perfecto para disfrutar de momentos en familia o con amigos, y cuenta con acceso a una encantadora terraza donde podrás relajarte al aire libre.  La cocina americana, abierta al salón, crea un ambiente social y moderno, ideal para aquellos que disfrutan de cocinar y compartir. Dispone de zona de lavadero y tendedero. En esta planta también encontraremos un aseo de cortesía, ideal para tus visitas. Accedemos a la zona de noche situada en la planta superior a través de unas cómodas escaleras. En esta planta se ubica el dormitorio principal que dispone de amplios armarios empotrados, baño completo en suite ofreciendo privacidad y confort.  De esta planta cabe destacar:  - una segunda terraza que se extiende hacia el exterior. Es un espacio acogedor, ideal para disfrutar de la tranquilidad de la mañana o relajarte al atardecer  - una zona preparada arquitectónicamente preparada para poder incluir dos dormitorios más a la vivienda. De la vivienda cabe destacar: - sus terrazas con vistas panorámicas - su luminosidad - su inmejorable ubicación, está próxima a todos los servicios, corte ingles y, cercanías renfe en la puerta. Y para completar esta oferta, el precio incluye una plaza de garaje y un trastero, brindándote la comodidad y el espacio extra que tanto necesitas.  ¡No dejes pasar la oportunidad de hacer de este lugar tu nuevo hogar!",True,good,False,True,4815.0,True,False,False,False,[],False,False,390000.0,€,flat,"El Bercial, Getafe",Dúplex en calle Elvira Lindo,duplex,True,True,,,,,
