propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108746248,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/6c/6d/1353897461.webp,,23,4,225000.0,flat,sale,66.0,True,2,1,Barrio Ambroz,Madrid,Madrid,Vicálvaro,es,Ambroz,40.4065681,-3.6088844,False,https://www.idealista.com/inmueble/108746248/,"Alfa pone a la venta, precioso piso de 2 habitaciones (antes 3) de 66 m2 en 4º planta con ascensor, reformado integralmente hace 4 años, en Vicalvaro. DISTRIBUCIÓN DEL PISO: * 2 amplias habitaciones (antes 3), todas exteriores y la mas grande con salida a la terraza * Cómodo salón comunicado con la cocina a través de puerta corredera * Cocina en forma cuadrada, dotada de muebles y electrodomésticos * Baño completo con plato de ducha y mampara de cristal * Terraza de 6 m2 con 2 armarios, barandilla, toldo y solado nuevo, con sol de mañana por su orientación Sureste A TENER EN CUENTA: - Todas las ventanas de PVC, con apertura oscilobatiente, puente térmico, con aislamiento térmico y acústico total - Todos el techo de la casa y algunas paredes tienen aislamiento con fibra de vidrio y falso techo/pared de pladur, que aporta a la eficiencia Energética del interior del inmueble y con ello, el ahorro en el hogar. - La disposición del piso y su doble orientación, permite tener una ventilación cruzada e iluminación. - Dos máquinas de A/A ¡MUY IMPORTANTE! El piso se vende en rentabilidad, con inquilino solvente y responsable (se darán mas detalle de las condiciones y enviará video para luego gestionar visita) No dudes en ponerte en contacto con nosotros y aprovechar esta gran oportunidad, estaremos encantados de atenderte, con toda la Transparencia, Profesionalidad y Amabilidad que nos caracteriza.",False,good,False,True,3409.0,False,False,False,False,[],False,False,225000.0,€,flat,"Ambroz, Madrid",Piso,,,,,,
107538183,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/95/99/1315436925.webp,FHOG-2959,6,3,144000.0,flat,sale,74.0,True,3,1,calle el Almendro,Madrid,El Molar,,es,,40.7286404,-3.5830106,False,https://www.idealista.com/inmueble/107538183/,"***Sin comisión de agencia*** Inmueble Ocupado Sin Posesión. No Se Puede Visitar. La oportunidad perfecta para la entrada a la inversión inmobiliaria. Magnífico apartamento en venta en el Molar, Madrid. La vivienda cuenta con una superficie de 74 m2, distribuidos en 2 amplios dormitorios y un cuarto de baño, amplio y luminoso salón comedor, cocina y hall recibido.  La vivienda es de moderna construcción que cuenta y está ubicado en una zona residencial muy consolidada del Molar, muy próxima a la E5 y cerca del ayuntamiento del Molar. En los alrededores podemos encontrar servicios como Ayuntamiento del Molar, Biblioteca Municipal, centro cultural, oficinal de turismo y centro de saludo.  La vivienda esta bien conectada con el Molar con líneas principales 191 – 191A-193 vía autobús a tan solo 45 minutos de la capital y con línea de cercanías C-4. Se recomienda que el comprador consulte con un asesor legal y que se considere todos los aspectos legales y prácticos asociados a la adquisición de un inmueble. Soluciones a su medida.",False,good,False,False,1946.0,False,False,False,False,[],False,False,144000.0,€,flat,El Molar,Piso en calle el Almendro,,,,,,
108480311,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/3b/2a/1351676346.webp,,16,,422500.0,chalet,sale,106.0,,4,3,paseo de los Olivos,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4051221,-3.7341592,False,https://www.idealista.com/inmueble/108480311/,"**Chalet Adosado en Venta en Madrid - Oportunidad Única** Descubre este encantador chalet adosado, totalmente reformado en 2007, ubicado en una tranquila zona de Madrid. Con un total de 106 m² construidos y 106 m² útiles, este hogar se distribuye en tres plantas que ofrecen un espacio ideal para disfrutar en familia. Las cuatro habitaciones son amplias, iluminadas y ventiladas, perfectas para el descanso y la comodidad. El interior de las 4 habitaciones destaca por sus paredes con revestimiento en laminado tipo madera y moderno estucado, creando un ambiente acogedor y contemporáneo. Los armarios empotrados con puertas correderas en melamina aportan funcionalidad y estilo. Además, cuenta con tres baños, uno de ellos en suite, lo que garantiza privacidad y comodidad para todos los miembros del hogar. La cocina, equipada y amueblada con armarios de gran capacidad, es perfecta para los amantes de la gastronomía. El sistema de calefacción individual a gas natural asegura un ambiente cálido durante los meses más fríos. La excelente iluminación y ventilación natural, gracias a su orientación Norte-Sur, hacen de este chalet un lugar ideal para vivir. Construido en 1960 y en excelente estado, este inmueble combina el encanto de lo clásico con las comodidades modernas. No pierdas la oportunidad de vivir en un entorno tranquilo sin renunciar a las ventajas de la ciudad. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,,3986.0,False,False,False,False,[],False,False,422500.0,€,chalet,"Puerta del Ángel, Madrid",Chalet adosado en paseo de los Olivos,,,,,,terracedHouse
103785896,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/a2/94/1200066345.webp,0100574,37,,150000.0,chalet,sale,160.0,,5,3,Cadalso de los Vidrios,Madrid,Cadalso de los Vidrios,,es,,40.3029983,-4.4452339,False,https://www.idealista.com/inmueble/103785896/,"103-DELEGACIÓN PRINCIPAL. _Vivienda unifamiliar adosada de 151 m2 útiles, desarrollada en tres plantas, distribuida en planta de acceso con vestíbulo y acceso al garaje, salón-comedor, cocina independiente amueblada y un baño planta primera con tres dormitorios con armarios empotrados, dos baños y terraza planta segunda con una amplia terraza de 22,76 m2. A la vivienda le corresponde el uso privativo de la zona de patio/jardín a la que tiene acceso al fondo de la casa.",False,good,False,,938.0,False,False,False,False,[],False,False,150000.0,€,chalet,Cadalso de los Vidrios,Casa independiente,,,,,,independantHouse
108579366,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/5a/7d/1349009439.webp,,16,bj,250000.0,flat,sale,39.0,False,1,1,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4103588,-3.7104593,False,https://www.idealista.com/inmueble/108579366/,"Magerit Homes ofrece este estupendo piso en la zona de Palacio. Juan al mercado de ""La Cebada"", al lado de la calle Toledo y del Rastro, del Teatro de la Latina, se ubica este piso que es ideal para iniciar la vida en Madrid o incluso para invertir. Recién reformado, con las mejores calidades, no han escatimado en ningún detalle. La zona de día tiene una super cocina con todos los electrodomésticos, con espacio suficiente para una mesa comedor y una zona de estar muy cómoda. El acceso al dormitorio en la planta alta es por unas escaleras tipo industrial muy cómodas. La altura del dormitorio es de más de dos metros haciendo de este espacio una zona cómoda y versatil.  El baño está puesto con muy buen gusto con todo lo necesario para su perfecta funcionalidad. Todo ello lo combinamos con una comunidad muy económica y tranquila, que hace que vivir en el centro de Madrid sea una experiencia muy placentera. Mejor ver!",False,good,False,True,6410.0,False,False,False,False,[],False,False,250000.0,€,flat,"Palacio, Madrid",Piso,,,,,,
107398588,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/09/67/1311708495.webp,,2,,247500.0,chalet,sale,231.0,,4,3,"calle venecia, 4",Madrid,Aranjuez,La Montaña-El Cortijo,es,,40.0606213,-3.5962657,True,https://www.idealista.com/inmueble/107398588/,Exclusivo chalet en esquina. Viviendas alquilada hasta 20/02/2027 imposibilidad de visita interior. Se estudian ofertas.,False,good,False,,1071.0,False,False,False,False,[],False,False,247500.0,€,chalet,"La Montaña-El Cortijo, Aranjuez","Chalet pareado en calle venecia, 4",,,,True,True,semidetachedHouse
107288745,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/3f/78/1311848810.webp,FHOG-2936,6,bj,181000.0,flat,sale,90.0,True,3,1,via Lusitana,Madrid,Madrid,Carabanchel,es,Abrantes,40.3768052,-3.7330748,False,https://www.idealista.com/inmueble/107288745/,"INMUEBLE OCUPADO. ¡Gran oportunidad PARA INVERSORES en Carabanchel Bajo! No cobramos comisión al comprador.  Piso exterior con ASCENSOR de 90,6 m², distribuido en: - Salón de 16 m² con salida a una terraza cerrada de 3,5 m². - Cocina independiente. - 4 dormitorios, dos de ellos con acceso a una segunda terraza cerrada de 4 m². - 1 baño completo de 4 piezas con bañera. - Despensa para mayor comodidad. El Inmueble se transmite ocupado por tercero no pudiendo hacer visitas físicas al inmueble. El precio ha sido determinado teniendo en cuenta que el activo se transmite con ocupante/ocupantes. Ubicación destacada: - En una zona residencial tranquila, rodeada de parques, áreas infantiles y deportivas. - A menos de 4 minutos del excepcional Parque de la Emperatriz María de Austria, con senderos, zonas arboladas, lago y cafetería. - Rodeado de todos los servicios esenciales y una variada oferta de comercios de proximidad. Excelentes conexiones: - Rápido acceso por carretera gracias a la cercanía a Via Lusitana, Avenida de los Poblados, M-42 y M-40. - Parada de autobús a 1 minuto andando y estación de metro Línea 11 a solo 2 minutos. - Próximo a los centros comerciales Isla Azul (5 minutos en coche) y Parquesur (8 minutos en coche). ¡No dejes escapar esta oportunidad única! Contáctanos ahora para más información sobre este piso ideal para inversores. Recuerda, ¡no cobramos comisión al comprador! - LA PROPIEDAD NO GARANTIZA LA DISPONIBILIDAD DE ACCESO A LA FINCA, PUDIENDO ESTAR OCUPADA POR TERCERO.",False,good,False,False,2011.0,False,False,False,False,[],False,False,181000.0,€,flat,"Abrantes, Madrid",Piso en via Lusitana,,,,,,
104607091,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/a3/00/1225884084.webp,centro madrid,1,2,5680000.0,flat,sale,370.0,True,6,6,"calle Gran Vía, 41",Madrid,Madrid,Centro,es,Palacio,40.4203977,-3.7066203,True,https://www.idealista.com/inmueble/104607091/,"ESTUDIO EFE VENDE EXCLUSIVA VIVIENDA en plena Gran Vía de Madrid.  Cuenta con 370 m² construidos y 300 m² útiles. 6 habitaciones 6 baños  Completamente reformada a todo lujo. Edificio espectacular. Ascensor. La Gran Vía de Madrid es una de las calles más emblemáticas de la ciudad, conocida por su animada vida comercial, teatros, cines y arquitectura destacada. Construida entre 1910 y 1931, combina estilos como el neoclásico, art decó y racionalista. Es un centro turístico y cultural, con edificios icónicos como el Edificio Telefónica o el Edificio Capitol. * Este anuncio no es vinculante y puede contener errores; se muestra a título informativo y no contractual.",False,good,False,True,15351.0,False,False,False,False,[],False,False,5680000.0,€,flat,"Palacio, Madrid","Piso en calle Gran Vía, 41",,,,,,
108728331,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/d1/a6/1352245100.webp,,52,bj,255000.0,flat,sale,55.0,True,1,1,Barrio Comillas,Madrid,Madrid,Carabanchel,es,Comillas,40.3954945,-3.7144301,False,https://www.idealista.com/inmueble/108728331/,"Art&Home VENDE espectacular LOFT recién reformado con puerta independiente y complemente a estrenar! Se vende completamente amueblado y equipado con aire acondicionado (dormitorio + salón-comedor), frigorífico, lavavajillas, lavadora, microondas, horno con air fryer, armarios empotrados a medida, cama de 1,50cm, dos (2) Smart TV, persianas motorizadas, termo eléctrico muy eficiente.. . muy buenas calidades! Muy bien comunicado. Se ubica junto al metro de Marques de Vadillo en Madrid Rio, la zona mas revalorizada de Madrid que suma a la misma en nuevo proyecto de la linea 11 de metro. ¡Infórmate sin compromiso!",False,good,False,False,4636.0,False,False,False,False,[],False,False,255000.0,€,flat,"Comillas, Madrid",Piso,,,,,,
108214944,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/c6/a0/1342491029.webp,IE9-AU-PINPICA9,6,bj,175000.0,studio,sale,45.0,True,0,1,Norte - Universidad,Madrid,Móstoles,Norte - Universidad,es,,40.3317519,-3.8601786,False,https://www.idealista.com/inmueble/108214944/,"Inmobiliarias Encuentro vende ACOGEDOR Y MODERNO LOFT totalmente reformado en la Zona de ESTORIL II MÓSTOLES. Consta de cocina amueblada y equipada tipo americana, salón con aire acondicionado con bomba de calor, baño con plato de ducha y mampara con espejo de tira led, fontanería y electricidad están nuevos, Ventanas de aluminio lacadas en blanco con cristal climalit, Suelos de gres, paredes en liso. Calefacción por bomba de calor, agua con termo eléctrico. Cada una de las viviendas que presentamos en esta publicación es fruto de creatividad y diseño. Algunas son espacios reales embellecidos con inteligencia artificial para explorar nuevas posibilidades decorativas. Otras han sido concebidas desde cero mediante IA y diseño digital, dando vida a conceptos arquitectónicos únicos. Nuestro objetivo es inspirar, imaginar y redefinir el arte de la vivienda. En cuanto a la oferta comercial N. P, la zona está rodeada de diversos comercios, supermercados, restaurantes y servicios, lo que asegura que tendrás todo lo que necesitas al alcance de la mano. Es una excelente opción para quienes buscan una vivienda cómoda, recatada y bien conectada. ¡Una verdadera oportunidad para comenzar una nueva etapa en este bonito hogar! En Inmobiliarias Encuentro intentamos mejorar cada día, simplificando los trámites relacionados con la compra de tu nueva vivienda. Ya puedes reservar cualquiera de nuestros inmuebles a través de la web, de una manera rápida y sencilla, mediante un proceso totalmente seguro y transparente. ¡No pierdas esta oportunidad y ven a visitarla cuanto antes! Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: “CAMBIA Y DESCANSA”. La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble ¡Financiación a tu medida! Con Finmoo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! ¡Sin complicaciones, sin esperas! ¡Contáctenos y comience el camino hacia su nuevo hogar!",False,good,False,False,3889.0,True,False,False,False,[],False,False,175000.0,€,flat,"Norte - Universidad, Móstoles",Estudio,,,,,,studio
