propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108494005,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/c3/8f/1346570573.webp,,32,6,3300000.0,flat,sale,174.0,True,4,4,"calle de Leganitos, 18",Madrid,Madrid,Centro,es,40.4219557,-3.7100377,True,https://www.idealista.com/inmueble/108494005/,"Exclusivo piso exterior en Calle Leganitos – Centro de Madrid Ubicado en una 6ª planta exterior, este magnífico piso en Calle Leganitos ofrece una combinación ideal de amplitud, luminosidad y confort en pleno centro de Madrid. Con 157 m² construidos, la vivienda cuenta con 4 amplios dormitorios y 4 baños completos, perfectamente distribuidos para ofrecer funcionalidad y comodidad tanto a familias como a quienes buscan una propiedad con gran potencial. Situado en un edificio con ascensor y piscina comunitaria, el piso dispone además de calefacción comunitaria, patio o terraza, cocina equipada y se entrega totalmente amueblado. Todo ello lo convierte en una opción lista para entrar a vivir o para destinar a alquiler de alta rentabilidad.",False,good,False,True,18966.0,False,False,False,False,[],False,False,3300000.0,€,,,flat,"Palacio, Madrid","Piso en calle de Leganitos, 18",Palacio,,,,,
108575640,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/18/76/1348900688.webp,ESCO758,22,,758000.0,chalet,sale,225.0,,3,3,"calle Huelva, 12",Madrid,El Escorial,Pinosol - El Alcor - Peralejo,es,40.5537599,-4.1213499,True,https://www.idealista.com/inmueble/108575640/,"**Casa Independiente en Venta en Pinosol, El Escorial** Sígusta Inversiones vende esta impresionante casa a estrenar en la exclusiva urbanización de Pinosol, en El Escorial. Con una parcela plana de 1.228 m², esta vivienda destaca por su diseño bioclimático y su orientación sur, que garantiza un aprovechamiento óptimo del sol durante todo el año. La construcción de 178,62 m² se distribuye en dos alturas, ofreciendo un amplio y luminoso salón con doble altura y caset de leña, ideal para disfrutar de momentos acogedores en familia. La planta baja cuenta con una moderna cocina-comedor, un cuarto de lavado y un aseo, además del dormitorio principal que incluye un vestidor y un baño con bañera y ducha. En la segunda planta, encontrarás dos dormitorios ampliados con zonas elevadas habitables y una acogedora biblioteca que se asoma al salón. Todos los espacios han sido diseñados con materiales de primera calidad y cumplen con los criterios de passivhaus, asegurando eficiencia energética. El exterior no se queda atrás; disfruta de un porche con barbacoa de 42 m² y una pérgola de 16 m², perfectos para reuniones al aire libre. La propiedad también cuenta con calefacción por aerotermia, sistema de ventilación con recuperación de calor y una solera elevada ventilada, garantizando confort durante todo el año. Además, es apta para personas con movilidad reducida y dispone de plaza de garaje. No pierdas la oportunidad de vivir en este hogar único que combina modernidad y confort en un entorno natural privilegiado.  ¡Contacta ahora para más información!",False,good,False,,3369.0,True,False,False,False,[],False,False,758000.0,€,True,True,chalet,"Pinosol - El Alcor - Peralejo, El Escorial","Casa independiente en calle Huelva, 12",,independantHouse,,,,
108560744,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/4c/6e/1357912451.webp,Francisco Pizarro,25,1,158000.0,flat,sale,78.0,True,3,1,calle de Francisco Pizarro,Madrid,Alcalá de Henares,Reyes Católicos,es,40.4739224,-3.3801584,False,https://www.idealista.com/inmueble/108560744/,"Se vende alquilado y al corriente de pago. Contrato de alquiler hasta junio de 2029.    Piso en Alcala de Henares, Madrid, Inmueble alquilado. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.  Piso en Alcala de Henares, Madrid, La vivienda dispone de una superficie de 83 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. Está situado en el centro de Alcala de Henares, en sus alrededores encontramos la escuela CEIP Santos Niños, supermercados, bancos, bibliotecas, farmacias, oficinas de correos y centros deportivos.",True,good,False,False,2026.0,True,False,False,False,[],False,False,158000.0,€,,,flat,"Reyes Católicos, Alcalá de Henares",Piso en calle de Francisco Pizarro,,,,,,
108278721,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/41/95/1339328698.webp,,32,ss,179900.0,flat,sale,56.0,True,1,1,calle del Molino de Viento,Madrid,Madrid,Centro,es,40.4260119,-3.70322,False,https://www.idealista.com/inmueble/108278721/,"Agencia inmobiliaria de Madrid-Tecnocasa Consulting Estudio Tribunal Centro vende planta baja/semisótano en el corazón de Madrid, en el barrio de Malasaña-Universidad. La vivienda está distribuida en la parte de la entrada por un pasillo que nos conecta con el resto de estancias. Siguiendo por el pasillo nos encontramos con el baño, completo con plato de ducha y recientemente reformado.  Dispone de un dormitorio amplio sin amueblar, que nos ofrece muchas posibilidades.  Por último, nos encontramos con el salón- cocina, con el mobiliario a estrenar, con placa vitrocerámica pero no equipada de electrodomésticos. Dispone de una ventana hacia el exterior a la misma calle Molino de Viento Es una gran oportunidad de tener una vivienda en pleno centro de Madrid la cual puede ofrecer una gran rentabilidad. En cuanto a los servicios que nos ofrece el edificio, cabe destacar que es una de las zonas mas demandadas de la capital. Donde todas las calles y rincones tienen un toque especial que combina la historia del lugar, con la modernidad de una gran ciudad como Madrid. Esta vivienda ubicada en plena zona de Malasaña, situada en el corazón de Madrid, cercana a las calles Gran Vía, Fuencarral, San Bernardo, Carranza, es una zona con gran personalidad que ha sabido reinventarse sin perder su alma. Es el lugar indicado para ir de tapas, descubrir comercios alternativos, iniciar una noche de fiesta o tomar una cerveza al sol en alguna de sus agradables terrazas. Comunicado por las estaciones de TRIBUNAL (L1 y L10), GRAN VÍA (L1 y L5) y CALLAO (L3 y 5), BILBAO (L4 Y L1) SAN BERNARDO (L2 y L4) y con todos los servicios próximos a la vivienda como líneas de autobús, bancos, comercios etc. Es sin duda, una oportunidad única de vivir en una de las mejores zonas del centro de Madrid. Para más información del inmueble no dude en contactarnos.",True,good,False,False,3213.0,True,False,True,False,[],False,False,179900.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso en calle del Molino de Viento,Malasaña-Universidad,,,,,
107857473,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/b6/75/1326399100.webp,apar1cas,31,bj,260000.0,flat,sale,49.0,True,1,1,calle del Castillo,Madrid,Villaviciosa de Odón,Castillo - Campodón,es,40.3556896,-3.895869,False,https://www.idealista.com/inmueble/107857473/,"INMODON VENDE APARTAMENTO DE 1 DORMTORIO ¡Descubre este encantador apartamento en VENTA en la exclusiva Urb. El Castillo! Con un diseño acogedor y funcional, este piso de 49 m² construidos cuenta con 1 dormitorio y 1 baño, ideal para disfrutar de la tranquilidad y comodidad que ofrece la zona. La cocina amueblada se integra perfectamente con el salón comedor en dos alturas, creando un espacio luminoso y acogedor. Además, podrás relajarte en la terraza o el balcón mientras contemplas las impresionantes vistas al Castillo de Villaviciosa de Odón. Situado a solo 5 minutos a pie del casco urbano, este apartamento ofrece la combinación perfecta de tranquilidad y accesibilidad. La calefacción por bomba de calor y el aire acondicionado garantizan un ambiente agradable durante todo el año. Incluye una plaza de garaje en el precio, lo que añade un plus de comodidad. La vivienda está en buen estado y lista para entrar a vivir, con armarios empotrados que optimizan el espacio. Actualmente esta alquilado.  Este piso es ideal para quienes buscan un hogar en una zona privilegiada y muy tranquila, rodeada de naturaleza, ya que está junto al jardín histórico y el forestal. No dejes pasar la oportunidad de vivir en este maravilloso apartamento. ¡Contáctanos para más información y ven a verlo!",True,good,False,False,5306.0,True,False,False,False,[],False,False,260000.0,€,True,True,flat,"Castillo - Campodón, Villaviciosa de Odón",Piso en calle del Castillo,,,,,,
104002385,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/d3/04/1206849345.webp,M Torrero,40,4,705000.0,penthouse,sale,107.0,True,2,2,"muñoz torrero, 4",Madrid,Madrid,Centro,es,40.4211129,-3.7024047,True,https://www.idealista.com/inmueble/104002385/,"Ático en edificio moderno con terraza orientación Sur, trastero y plaza de garaje en el mismo edificio. ¿Se puede mejorar? En edificio de Obra Nueva del año 2006 en la 4ª planta se vende este ático con una distribución ideal, luz que entra por todos los rincones de la casa y terraza como continuación del salón.  Entramos en la vivienda a través de un Hall de entrada distribuidor.  Si seguimos de frente, nos encontramos con un amplio salón comedor con cocina americana pero separada por una barra muy cómoda.  El salón cuadrado que con unas amplias puertas acristaladas dan acceso a la terraza como continuación del salón. La orientación de la terraza es sur mediodía, donde se podrá disfrutar de sol casi todo el centro del día.  La cocina con todos los electrodomésticos, de diseño italiano.  Encontramos en esta misma planta un dormitorio con armarios empotrados y ventanas al jardín de la finca, con muchísima luz y muy tranquilo. Junto a éste un cuarto de baño de mármol completo con ducha.  Subimos a la planta superior a través de una escalera de caracol muy cómoda y llegamos al dormitorio principal con armarios empotrados y luz natural con dos velux muy grandes y cuarto de baño muy amplio de mármol con ducha.  La vivienda está en perfecto estado, para entrar a vivir. Paredes lisas, suelos de parquet industrial barnizado mate y ventanas con carpinterías de Technal.  La vivienda incluye trastero en el sótano -1 y opcional plaza de garaje en el mismo edificio no incluida en el precio.  El edificio consta de gran zona de acceso con un jardín al fondo, monta coches con plataforma giratoria y portero físico.",False,good,False,True,6589.0,True,False,False,False,[],False,False,705000.0,€,True,False,flat,"Malasaña-Universidad, Madrid","Ático en muñoz torrero, 4",Malasaña-Universidad,penthouse,,,,40000.0
108474613,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/44/bf/1347065026.webp,5178,36,5,5000000.0,flat,sale,418.0,True,5,6,calle de María de Molina,Madrid,Madrid,Chamartín,es,40.4388706,-3.6904393,False,https://www.idealista.com/inmueble/108474613/,"Homely One pone a la venta en exclusiva, lujosa vivienda de altísimas calidades con Terraza, Garaje y Trastero. La vivienda tiene unas dimensiones de nada menos que 400,00m2, los cuales se distribuyen en estancias amplias y confortables. Toda la vivienda ha sido diseñada por nuestro equipo de Arquitectos y Decoradores, donde las calidades y acabados han sido elegidos de manera selectiva.  Contará con un maravilloso pavimento de Madera Natural con variación en la dirección de lamas según la estancia, molduras semi clásicas en paramentos verticales, iluminación indirecta y un sistema de Domotización que nos permite controlar los elementos de iluminación y persianas, las cuales están todas motorizadas. Aire por conductos. Toda la carpintería exterior incluye el sistema de RPT, el cual nos aporta un elevado aislamiento térmico acústico, del conocido Fabricante de alta gama Cortizo. Accedemos a este singular inmueble mediante un Hall recibidor con pavimento de mármol que nos da paso a un enorme y luminoso Salón exterior de enormes dimensiones con acceso a una amplia Terraza de mas de 20,00m2 con orientación Sur. Debido a sus dimensiones de la estancia y ha varios ventanales de gran formato a la calle, nos garantiza una gran entrada de luz natural en todas las estaciones del año. En uno de los extremos del Salón nos encontramos con una impresionante mueble de Bodega retroiluminado totalmente revestido en madera natural junto a un elegante Comedor. Desde el Hall recibidor tenemos el acceso directo a un lujoso Despacho Exterior con varios frentes panelados en Madera natural, dispone de salida directa a la Terraza. Cocina de diseño contemporáneo con dos frentes de mobiliario de alta calidad y una elegante Isla de grandes dimensiones, donde todos los electrodomésticos están panelados y ocultos a la vista. La zona de descanso ha sido distribuida minuciosamente por nuestros técnicos, donde la confortabilidad de las estancias y la practicidad para el día a día juega un papel importante. En total dispone de 5 Dormitorios, siendo 4 de ellos en Suite con elegantes baños totalmente revestidos en piedra natural de primera calidad, grifería empotrada y una estudiada luz indirecta.  Cabe destacar la impresionante Master Suite, la cual cuenta con un imponente vestidor diseñado y fabricado a medida con gran capacidad de almacenaje. Dormitorio se beneficia de las dimensiones del Baño, contando con un amplio plato de ducha enrasado y una maravillosa bañera exenta.  El 5º Dormitorio corresponde a servicio interno, donde dispone de una sala de plancha y ropa blanca. ALTAS CALIDADES: Suelos de Madera Natural, Sistema de Aire por Conductos con AirZone, Ventanas Cortizo con alto Aislamiento con vidrio laminado, Baños revestidos de piedra Natural con Grifería empotrada, Carpintería interior totalmente fabricada a medida, Cocina de primera Marca con electrodomésticos de gama alta panelados, Vinoteca de gran capacidad de almacenaje de vino. Los Renders del anuncio corresponden con la obra que se esta ejecutando, incluida en el precio, terminación total para el mes de Diciembre. No lo dejes escapar y llámanos, te encantará NOTA: Tanto la distribución como los acabados y calidades pueden tener variaciones por la Dirección Facultativa. (solicita la memoria de calidades y acabados a tu asesor asignado).",True,good,False,True,11962.0,True,False,False,False,[],False,False,5000000.0,€,True,True,flat,"El Viso, Madrid",Piso en calle de María de Molina,El Viso,,,,,
108364281,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/d7/59/1341906760.webp,AIC-2002,30,,499000.0,chalet,sale,297.0,,4,2,calle del Pozo,Madrid,Mataelpino,,es,40.7308019,-3.9548274,False,https://www.idealista.com/inmueble/108364281/,"Vivienda unifamiliar independiente de dos alturas sobre rasante, ubicado en el municipio de El Boalo, provincia Madrid. Construido en 2004, este chalet independiente se asienta sobre una parcela de 1085 m² y consta de planta sótano y planta baja. Cuenta con una superficie aproximada de 297 m² y se distribuye en salón-comedor, cocina independiente amueblada con armarios altos y bajos, 4 dormitorios con armarios empotrados, 2 baños y porche. La parcela no edificada se destina a zonas ajardinadas y piscina. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de las carreteras M-615 y M-617. No deje escapar esta oportunidad!",False,good,False,,1680.0,True,False,False,False,[],False,False,499000.0,€,True,True,chalet,Mataelpino,Casa independiente en calle del Pozo,,independantHouse,,,,
108861846,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/71/d0/1357296316.webp,,34,1,410000.0,flat,sale,74.0,True,2,1,calle de la Paloma,Madrid,Madrid,Centro,es,40.4095222,-3.7108173,False,https://www.idealista.com/inmueble/108861846/,"Inmobiliaria en La latina - Puerta de Toledo - El Rastro - Palacio - Madrid - Tecnocasa Consulting Estudio Puerta de Toledo SL Vivienda reformada con encanto en la Calle Paloma, en pleno corazón de Madrid En una de las calles más deseadas del barrio de Palacio, esta acogedora vivienda destaca por su luminosidad, su estilo actual y su ubicación privilegiada. Situada en una finca con encanto tradicional, ofrece la combinación perfecta entre lo clásico y lo moderno. Al entrar, nos recibe un amplio salón-comedor lleno de luz natural gracias a sus dos balcones exteriores a la Calle Paloma, una vía tranquila pero llena de vida madrileña. El espacio cuenta con suelo de tarima gris, que aporta un toque contemporáneo y elegante. La distribución abierta y la orientación hacen de este salón un lugar perfecto para disfrutar tanto del día a día como de momentos de descanso o reunión. La vivienda cuenta con: •Dos dormitorios, uno de ellos abuhardillado, ideal como dormitorio principal, despacho o espacio polivalente. •Cocina independiente y completamente reformada, funcional y moderna. •Baño con ducha multifuncional, pensada para relajarte tras un día intenso. •Tres unidades de aire acondicionado, distribuidas en las estancias principales. •Calefacción individual de gas natural. Situada a menos de 3 minutos a pie de la Basílica de San Francisco el Grande, del Mercado de la Cebada y del Centro Deportivo La Latina. Rodeada de bares con encanto, restaurantes, teatros y el animado ambiente del Rastro de los domingos. A 15 minutos andando de la Plaza Mayor y del Palacio Real, en una zona que combina historia, cultura y vida de barrio. Muy bien comunicada con metro (Puerta de Toledo y La Latina) y varias líneas de autobús. Una vivienda ideal tanto para vivir como para invertir, en una de las zonas más vibrantes y auténticas del centro de Madrid.",True,good,False,False,5541.0,True,False,True,False,[],False,False,410000.0,€,,,flat,"Palacio, Madrid",Piso en calle de la Paloma,Palacio,,,,,
107203312,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/0d/ba/1306039510.webp,9681,26,1,668700.0,flat,sale,115.0,True,3,2,calle de Torrelaguna,Madrid,Madrid,Ciudad Lineal,es,40.4423938,-3.6553205,False,https://www.idealista.com/inmueble/107203312/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. ¿Te imaginas tu vivienda en propiedad en Madrid? ¡Testa Homes lo hace posible!  *La vivienda y fotos publicadas corresponden a una vivienda tipo, para más información consulte a su gestor comercial. Vivienda premium en Ciudad Lineal con terraza, garaje y zonas comunes de ensueño Te presentamos esta espectacular vivienda de 115 m² construidos, ubicada en el corazón del distrito de Ciudad Lineal, en Madrid. Una propiedad sin amueblar, perfectamente acondicionada y lista para entrar a vivir. Cuenta con 3 amplios dormitorios con armarios empotrados, 2 baños totalmente equipados con mamparas de vidrio, y un luminoso salón-comedor con acceso directo a una agradable terraza privada, ideal para disfrutar del aire libre sin salir de casa. El confort está asegurado gracias a los suelos de tarima y el aire acondicionado. La cocina está completamente amueblada y equipada con electrodomésticos de primeras marcas, lista para que la estrenes desde el primer día. Y por supuesto, plaza de garaje incluida en el precio, porque sabemos que tu tiempo y tu comodidad son importantes. Mascotas bienvenidas: este hogar también es para ellos. La vivienda se integra en una urbanización privada con servicio de portería física, donde disfrutarás de amplias y cuidadas zonas comunes ajardinadas, una piscina adaptada para todas las edades y un parque infantil, perfecto para los más pequeños del hogar. Un entorno tranquilo y seguro pensado para tu bienestar y el de tu familia. Situada en la calle Torrelaguna 65 y 67, en pleno barrio de San Pascual, esta zona se encuentra totalmente consolidada y rodeada de todos los servicios: colegios, supermercados, centros deportivos, zonas verdes, y una completa oferta de ocio y restauración. Además, está a tan solo diez minutos del Centro Comercial Alcalá Norte. La comunicación es otro de sus grandes atractivos: a tan solo 5 minutos de la estación de metro Barrio de la Concepción, con varias líneas de autobuses en las inmediaciones. Y si te mueves en coche, accederás rápidamente a las principales vías de la ciudad como la M-30, A-2, Arturo Soria o la calle Alcalá. Una oportunidad única de vivir en una zona tranquila, perfectamente conectada y en una vivienda que lo tiene todo. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas.  Consulte condiciones y disponibilidad. *Imágenes orientativas sin carácter vinculante. **Viviendas sujetas a disponibilidad y viviendas no amueblada. En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles.  *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,5815.0,False,False,False,False,[],False,False,668700.0,€,True,True,flat,"San Pascual, Madrid",Piso en calle de Torrelaguna,San Pascual,,,,,
108805988,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/d8/13/1355683062.webp,11762,23,2,139000.0,studio,sale,37.0,True,0,1,calle del Concejo,Madrid,Miraflores de la Sierra,,es,40.8118295,-3.7642006,False,https://www.idealista.com/inmueble/108805988/,"""SOLFAI PONE A SU DISPOSICIÓN, ESTUPENDO ESTUDIO EXTERIOR EN LA CALLE DEL CONCEJO Se trata de una 2ª planta, de 37 m² construidos, 33 m² útiles.  Distribuidos en: Salón- Dormitorio, Cocina, 1 Cuarto de baño con Plato de ducha, Plaza de Garaje y Trastero. El inmueble dispone de: Calefacción y agua caliente individual a gas. Situado en una buena zona en Miraflores De La Sierra. Gastos de comunidad: 51.82 €/mes ****Si necesita ampliar información puede ponerse en contacto con nosotros y con gusto le atenderemos****. ""  ¿Quieres saber más de nosotros?                             ¿Quieres saber más de nosotros?",False,good,False,True,3757.0,False,False,False,False,[],False,False,139000.0,€,True,True,flat,Miraflores de la Sierra,Estudio en calle del Concejo,,studio,,,,
108607880,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/28/b4/1349830545.webp,,11,1,400000.0,flat,sale,90.0,True,3,2,calle de la Sierra de Javalambre,Madrid,Madrid,Puente de Vallecas,es,40.3967526,-3.6689492,False,https://www.idealista.com/inmueble/108607880/,"Finca seminueva, inmueble exterior, dispone de trastero individual, 3 dormitorios de los cuales uno de ellos es individual para cama de 90cm. Dos baños completos con plato rectangular de pizarra y mampara. Salón con grandes ventanales de doble acristalamiento. Cocina con electrodomésticos integrados, suelo pordelánico, puertas blancas lacadas y armarios empotrados. Aire acondicionado inverter. A un paso de la Avenida de la Albufera, estación de metro Puente de Vallecas, gran variedad de comercios, ocio y restauración. M 30y buena comunicación diversas líneas de autobuses.",False,good,False,False,4444.0,True,False,False,False,[],False,False,400000.0,€,,,flat,"Numancia, Madrid",Piso en calle de la Sierra de Javalambre,Numancia,,,,,
107583708,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/98/f2/1316874392.webp,,10,bj,192900.0,flat,sale,74.0,True,2,1,calle Constitución,Madrid,Daganzo de Arriba,,es,40.5456295,-3.4602137,False,https://www.idealista.com/inmueble/107583708/,"¡Descubre tu nuevo hogar en este fantástico piso bajo a estrenar! Situado en pleno casco urbano de Daganzo.  Esta vivienda se compone de 65 metros útiles. Al entrar, te recibirá un amplio salón comedor con cocina americana de 29,27 metros cuadrados.  Este piso dispone de 2 dormitorios 1 baño completo con plato de ducha.  El dormitorio principal con 16,14 metros cuadrados con una amplia zona destinada a armarios. Segundo dormitorio, de 12,29 metros cuadrados. Calefacción individual eléctrica y aires acondicionados con bomba de calor. Todas las estancias de las viviendas disponen de ventanas oscilobatientes con cristal de espejo. *Las fotos que se adjuntan son de otro apartamento similar en el que se visualizan los acabados que se emplean.  *La compra de la vivienda va con ITP. Descripción detallada de acabados:  Aislamiento acústico y contra humedades - Tela asfáltica - Lana de Roca - Pladur hidrofugo  - Todo sellado perfectamente para que no haya filtraciones Ventana - Climalit oscilobatientes, muy buenas de insonorización y mantenimiento térmico - Con vinilos espejos (no quita luz desde dentro y puedes ver, en cambio desde fuera ven un espejo y no se ve la parte interior) - Rejas de seguridad echas a medida - AC y calefacción con Split y también calefacción con radiadores eléctricos - Puertas lacadas en blanco - Armarios empotrados en dormitorios principales siempre que el espacio lo permita.  Cocina: Amueblada con vitro, campana, nevera, horno, lavadora/secadora.  Con mobiliario en blanco o madera y encimera/barra en laminado hidrofugo imitación mármol Suelos En gres porcelánico color gris o madera. Baño En gres porcelánico en el estilo ya utilizado anteriormente, en paredes y suelo. Con mueble baño, espejo Led, toallero eléctrico y jabonero integrado en la pared de la ducha) Iluminación Combinación de lámparas con luces pequeñas empotradas en el techo para un ambiente más luminoso. Además, Luces Leds para dar ambiente acogedor y diferente a la zona principal de salón-cocina Colocación de chimenea eléctrica (si la estancia lo permite) Puerta de entrada blindada de seguridad. No pierdas la oportunidad de vivir en este espacio único que combina estilo y funcionalidad a la perfección. ¡Llámanos para más información!  En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",True,good,False,False,2607.0,True,False,False,False,[],False,False,192900.0,€,,,flat,Daganzo de Arriba,Piso en calle Constitución,,,,,,
108531742,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/55/e0/1348844619.webp,5073,25,7,4600000.0,penthouse,sale,342.0,True,3,4,calle de Casado del Alisal,Madrid,Madrid,Retiro,es,40.413943,-3.691653,False,https://www.idealista.com/inmueble/108531742/,"Homely One pone a la venta exclusivo Ático en Jerónimos, 2 Terrazas con vistas al Parque El Retiro, siendo una de ellas de 93,00m2, Garaje para 3 coches incluido en la misma Finca. Se encuentra ubicado en el maravilloso y lujoso Barrio de Jerónimos, distinguido barrio residencial de la alta nobleza donde las Fincas clásicas, paseos y jardines hace de este singular barrio posiblemente el mas exclusivo de la capital. Nos encontramos entre el Jardín Botánico, Museo del Prado y el emblemático Parque El Retiro, pulmón vegetal de la ciudad. La vivienda dúplex tiene unas dimensiones de 343,00 m2, los cuales se distribuyen en zonas amplias y confortables. Dado que necesita Reforma integral, disponemos de un lienzo en blanco a desarrollar en todos los sentidos, nuestro equipo de Arquitectos y Decoradores adaptarán el inmueble totalmente a su gusto y necesidad. En la futura reforma, plano de distribución del anuncio, se combinan estancias de enormes dimensiones donde cabe destacar el área social compuesto por un impresionante Salón Comedor Cocina con conexión directa mediante puestas retractiles a la increíble Terraza de casi 100,00m2, donde se planea tener diferentes zonas de disfrute, como son la zona de Barbacoa con Cenador/comedor de verano y una lujosa Piscina de uso totalmente privado. La zona de descanso se plantea con 3 impresiones Dormitorios en Suite con Vestidor, siendo 2 de ellas Master Suite con Terraza privada. Homely One, somos una empresa de servicios 360º, donde le facilitamos el diseño, ejecución de la obra con la menor molestia ¡eso si!   100% adaptado a su gusto y necesidad. Solicita Información sin compromiso ¡Te Encantará! NOTA: Los Renders del anuncio corresponde con la futura obra a realizar, la cual no esta incluida en el precio. Solicita información ampliada.",True,good,False,True,13450.0,True,False,False,False,[],False,False,4600000.0,€,True,True,flat,"Jerónimos, Madrid",Ático en calle de Casado del Alisal,Jerónimos,penthouse,,,,
108884641,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/b5/62/63/1357903050.webp,,16,bj,175000.0,flat,sale,70.0,False,2,1,calle de Pío XII,Madrid,Colmenar Viejo,El Olivar - La Magdalena,es,40.658666,-3.7700177,False,https://www.idealista.com/inmueble/108884641/,"CRUZ&ASOCIADOS VENDE ¡Descubre tu nuevo hogar en el corazón de Colmenar Viejo! Este piso en planta baja, totalmente reformado en 2004, ofrece una distribución perfecta para disfrutar de la vida cotidiana. Con 70 m² construidos y 65 m² útiles, cuenta con un acogedor salón, una cocina amueblada con muebles altos y bajos, un baño moderno con bañera y ducha y dos dormitorios equipados con armarios empotrados.  Ubicado en una de las zonas más céntricas, tendrás todos los servicios a tu alcance: colegios, comercios y una excelente conexión con líneas de autobuses y la estación de tren, todo a pocos minutos. Además, la urbanización incluye una zona infantil con columpios, ideal para familias con niños. Cuenta con zona de parking gratuito a poca distancia No te pierdas la oportunidad de vivir en un lugar que combina comodidad y ubicación. ¡Ven a visitarlo! Cruz&Asociados NO COBRA HONORARIOS AL CLIENTE COMPRADOR. Agente de la Propiedad Inmobiliaria 1.367. Miembro de del Registro de Agentes Inmobiliarios de la Comunidad de Madrid 353. Contamos con seguro de Caución y de Responsabilidad Civil para tu tranquilidad.",False,good,False,False,2500.0,False,False,False,False,[],False,False,175000.0,€,,,flat,"El Olivar - La Magdalena, Colmenar Viejo",Piso en calle de Pío Xii,,,,,,
