propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108913719,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/3e/5d/1358770251.webp,11,3,240000.0,flat,sale,65.0,True,2,1,calle de Carabelos,Madrid,Madrid,Usera,es,San Fermín,40.3758054,-3.6917483,False,https://www.idealista.com/inmueble/108913719/,"¡Descubre este espectacular piso en la Calle Carabelos! Con un amplio salón que invita a disfrutar de momentos inolvidables, este hogar es perfecto para quienes buscan comodidad y estilo. La cocina, totalmente equipada, es el lugar ideal para dar rienda suelta a tu creatividad culinaria. Con 2 acogedores dormitorios y un baño moderno, cada rincón de este piso ha sido diseñado para ofrecer funcionalidad y confort. La terraza es un verdadero oasis donde podrás relajarte al aire libre, disfrutando de la orientación sur que garantiza luz natural durante todo el día. Ubicado en una finca con ascensor, este piso en la tercera planta combina la comodidad de un acceso fácil con la tranquilidad de un entorno privilegiado.  La entrada directa a la M30 te permitirá moverte con facilidad por la ciudad, mientras que la cercanía a farmacias, colegios y supermercados asegura que tengas todo lo que necesitas a un paso. Con 65 m² construidos y armarios empotrados, este inmueble de segunda mano se encuentra en buen estado, listo para convertirse en tu nuevo hogar. ¡No pierdas la oportunidad de visitarlo!",False,good,False,True,3692.0,False,False,False,False,[],False,False,240000.0,€,flat,"San Fermín, Madrid",Piso en calle de Carabelos,,,,
108780084,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/ac/a8/1354908262.webp,20,5,285000.0,flat,sale,29.0,False,2,1,PS DELICIAS,Madrid,Madrid,Arganzuela,es,Delicias,40.3933422,-3.6961745,False,https://www.idealista.com/inmueble/108780084/,"TU CASA INMOBILIARIA VENDE:  Tu Casa Inmobiliaria presenta en exclusiva esta acogedora vivienda, situada a escasos metros de la Plaza de la Beata, en pleno Paseo de las Delicias. Una zona con excelente comunicación y todos los servicios al alcance, incluyendo estación de metro justo en la puerta. La vivienda se distribuye en dos dormitorios, un luminoso salón con cocina americana integrada y un baño completo. Cuenta con suelos de tarina y sistema de aire acondicionado por conductos, lo que aporta una mayor comodidad y calidez al hogar. El edificio no dispone actualmente de ascensor, pero estructuralmente es posible la instalación, lo que incrementaría notablemente el valor de la propiedad en el corto / medio plazo. Una oportunidad ideal tanto como primera vivienda como para inversores, en una zona con alta demanda y gran proyección. ¡No dejes escapar esta oportunidad! (Este anuncio es informativo y no vinculante. Los precios de venta no incluyen impuestos legales ni gastos de escrituración. ).",False,good,False,False,9828.0,False,False,False,False,[],False,False,285000.0,€,flat,"Delicias, Madrid",Piso en Ps Delicias,,,,
108741035,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/a1/7d/1353761811.webp,43,,420000.0,chalet,sale,189.0,,4,3,CR IRUN,Madrid,Venturada,,es,,40.7954865,-3.6214556,False,https://www.idealista.com/inmueble/108741035/,"Chalet pareado (sólo comparte la pared de la cocina), reformado con excelentes calidades. Dispone de dos plantas, en planta principal (reformada el año pasado) tiene un dormitorio, cuarto de baño con plato de ducha, armarios empotrados, cocina ámplia y salón con acceso al jardín. En planta pirmera, a la que se accede por escalera volada sobre un espacio diáfano con barandilla de cristal, tres dormitorios con armarios empotrados (dormitorio principal con baño en suite, vestidor y terraza). Calefaccion por gas oil. Suelos de madera exclusivos, cerrajería con rotura de puente térmico con un año de antiguedad. Diseño moderno y posibilidad de ampliar el bajo cubierta. Puertas lacadas en blanco, puerta blindada, armarios roperos muy altos. Cocina amueblada sin electrodomésticos. Todas las estancias son ámplias. Pueblo con todos los servicios, colegio, polideportivo con piscina, tiendas de alimentación, bares, . etc, y sobre todo muy buen acceso a Madrid, ya que es el Km 50 de la carretera de Burgos y no hay que desplazarse por pequeñas carreteras. Muy buenas calidades. Ducan Inmobiliaria.",False,good,False,,2222.0,False,False,False,False,[],False,False,420000.0,€,chalet,Venturada,Chalet pareado en Cr Irun,Venturada Pareado,True,True,semidetachedHouse
108930559,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/11/ce/1359276980.webp,15,1,275000.0,flat,sale,57.0,True,2,1,avenida del Marqués de Corbera,Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4239065,-3.6558985,False,https://www.idealista.com/inmueble/108930559/,"TECNOCASA MARQUÉS DE CORBERA VENDE; avenida Marques de Corbera, 57m2, distribuidos en 2 dormitorios, salón, cocina, baño completo, 1 terraza interior, A/C en el salón y calefacción de G/N individual. El edificio está situado a escasos metros de la calle Ricardo Ortiz, con todos los servicios a tu alcance: centro comercial, supermercados, colegios, centros médicos y transporte público (metro línea 2 La Elipa y autobuses). Además, su proximidad a parques y zonas verdes añade un valor añadido para los amantes de la naturaleza. Si buscas un hogar cómodo y bien ubicado en Madrid, esta es tu oportunidad. ¡Contacta con nosotros para más información o para concertar una visita!",False,good,False,True,4825.0,False,False,False,False,[],False,False,275000.0,€,flat,"Ventas, Madrid",Piso en avenida del Marqués de Corbera,,,,
106643860,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/a8/d0/1350445988.webp,13,1,1309000.0,flat,sale,170.0,True,3,3,calle Mayor,Madrid,Madrid,Centro,es,Sol,40.415629,-3.7055496,False,https://www.idealista.com/inmueble/106643860/,"Exclusiva vivienda ubicada en finca de 1900, en la Calle Mayor, en el Distrito Centro de Madrid (Sol), con reforma integral a estrenar. Esta propiedad combina, la arquitectura histórica con todas las comodidades modernas. Con 170m2 catastrales, 143m2 construidos y 113m2 útiles, dispone de 3 amplios dormitorios y 3 baños, ofreciendo un espacio perfecto para familias o, quienes buscan amplitud y funcionalidad en pleno centro de Madrid. El diseño creado para este inmueble optimiza cada metro para brindar luminosidad y comodidad en todas las estancias. Los detalles clásicos de la finca, como sus techos altos, se complementan con acabados modernos, creando un ambiente único y acogedor. Situado a pocos pasos de la Plaza Mayor, el Palacio Real y la Puerta del Sol, esta magnífica propiedad disfruta de una ubicación privilegiada, rodeado de una rica oferta cultural y gastronómica, y con excelentes conexiones de transporte, que lo convierten en un lugar ideal para disfrutar del Madrid más auténtico o para realizar una inversión de alta rentabilidad en la capital. Contacte para agendar su visita, donde conocerá todos los detalles que nos quedan por describir en estas líneas. [IW].",False,good,False,True,7700.0,True,False,False,False,[],False,False,1309000.0,€,flat,"Sol, Madrid",Piso en calle Mayor,MADBF202527,,,
107986222,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/ae/d6/1330290116.webp,18,3,185500.0,flat,sale,74.0,True,3,1,calle María Cristina,Madrid,Parla,Reyes,es,,40.2349896,-3.7626223,False,https://www.idealista.com/inmueble/107986222/,"PISOFÁCIL. NET VENDE PISO EN PARLA ZONA REYES – 3ª PLANTA EXTERIOR SIN ASCENSOR Exclusivo piso en venta en Parla en una 3ª planta sin ascensor (a la altura de una 4ª planta), de 74m² construidos según catastro. Cuenta con salón comedor de paso con acceso a la terraza de 4m2, 3 dormitorios, armario empotrado en la habitación principal, 1 baño completo con bañera y mampara, cocina integran amueblada con muebles altos y bajos, campana, horno y vitrocerámica, suelos en cerámica y gres en cocina y baños, carpintería exterior en aluminio, carpintería interior en madera, puerta blindada, calefacción independiente a gas natural, A/A bomba frio calor en algunas estancias de la casa, gastos de comunidad 60€, con todos los servicios cerca ( centro de salud, colegios, supermercados, transporte público, a pocos minutos andando de la estación de la Renfe, y de la salida hacia la A42, parada de autobuses, centro comercial, entre otros). ** LA VIVIENDA SE ENCUENTRA ALQUILADA CON CONTRATO EN VIGOR E INQUILINO PAGANDO CON NORMALIDAD ** CARACTERISTICAS BASICAS 74m² construidos Salón comedor de paso Cocina Integral amueblada 3 dormitorios 1 baño completos Suelos en cerámica y gres Ventanas y persianas en aluminio Puertas de madera Calefacción y agua caliente Año de construcción 1981 *El precio de la oferta puede ser modificado o darse de baja sin previo aviso. Todos los datos expuestos son meramente orientativos. El precio no incluye impuestos ni gastos. Se debe añadir a la compra en viviendas de segunda mano el ITP, en viviendas de Obra Nueva el IVA y AJD y en ambos casos los honorarios de la agencia, notaria y registro. SOLICITE MÁS INFORMACIÓN SIN COMPROMISO EN EL TELÉFONO, TAMBIÉN POR WHATSAPP   SERVICIOS AL COMPRADOR - Estudio de solvencia totalmente gratuito - Financiación al 100%, previo estudio - Acuerdos de colaboración con entidades bancarias para conseguir las mejores condiciones económicas de tu préstamo hipotecario - Asistencia profesional durante todo el proceso de compra-venta de tu vivienda, incluso después de la firma de escrituras y entrega de llaves - Más de 15 años de experiencia en el sector inmobiliario REFERECIA: 3563.",False,good,False,False,2507.0,False,False,False,False,[],False,False,185500.0,€,flat,"Reyes, Parla",Piso en calle María Cristina,3563,,,
103326512,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/aa/3c/1185879662.webp,21,5,1189000.0,penthouse,sale,164.0,True,4,4,calle de la Montera,Madrid,Madrid,Centro,es,Sol,40.4176048,-3.7044078,False,https://www.idealista.com/inmueble/103326512/,"***Inmonisan 2.010 S. L. no cobra honorarios a la parte compradora*** Maravillosa vivienda exterior ático. Gran terraza independiente. 164 metros construidos, distribuidos en amplio salón con cocina totalmente equipada de electrodomésticos, cuatro habitaciones dobles con armarios empotrados y cuatro baños incluidos en suite. Reformado y amueblado con altas calidades, acabados en madera e iluminación led en toda la vivienda. Buena finca construida en el año 1.880, rehabilitada. En pleno centro de Madrid, a escasos metros de Gran Vía y Sol. Perfecto como inversión. Puede llamarnos y se lo enseñaremos sin ningún compromiso.",False,good,False,True,7250.0,False,False,False,False,[],False,False,1189000.0,€,flat,"Sol, Madrid",Ático en calle de la Montera,,,,penthouse
108102777,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/11/af/1333917563.webp,25,bj,240000.0,flat,sale,112.0,True,3,2,calle Linares,Madrid,Cercedilla,,es,,40.7398372,-4.0578345,False,https://www.idealista.com/inmueble/108102777/,"¡Descubre este magnífico piso en venta en Cercedilla!  El piso cuenta con 112 m² construidos y 107 m² útiles, se distribuye en hall de entrada con armario empotrado, que da paso a un amplio salón-comedor, ideal para disfrutar de momentos en familia o con amigos, fantástica cocina con terraza tendedero, tres dormitorios equipados con armarios empotrados, lo que garantiza un amplio espacio de almacenamiento. El dormitorio principal es un auténtico lujo, ya que incluye un vestidor y un baño en suite que proporciona total privacidad y comodidad.  Además, el inmueble dispone de un segundo baño, calefacción eléctrica con posibilidad de instalación de gas y ventanas de PVC con doble acristalamiento, lo que asegura un excelente aislamiento térmico y acústico. Los suelos de tarima aportan calidez y estilo a cada rincón.  Este piso, construido en 2006, se encuentra en muy buen estado de conservación y es ideal para quienes buscan un hogar listo para entrar a vivir. Incluye una plaza de garaje y un trastero, lo que añade aún más valor a la propiedad.  No pierdas la oportunidad de vivir en un entorno tranquilo, pero cercano a todos los servicios que necesitas. ¡Ven a verlo y enamórate de tu nuevo hogar! NO COBRAMOS HONORARIOS AL COMPRADOR.",False,good,False,False,2143.0,False,False,False,False,[],False,False,240000.0,€,flat,Cercedilla,Piso en calle Linares,CER716,True,True,
108100160,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/38/1b/1333813291.webp,33,,600000.0,chalet,sale,464.0,,6,2,"calle de la Fuente, 4",Madrid,El Boalo,,es,,40.717239,-3.920631,True,https://www.idealista.com/inmueble/108100160/,"**Casa / Chalet Independiente en Venta - Oportunidad Única en el Corazón del Municipio** Descubre esta impresionante propiedad de dos plantas, ideal para quienes buscan un espacio versátil y acogedor en el casco urbano. Con un total de 464 m² construidos, este edificio ha sido utilizado como restaurante, pero ofrece la posibilidad de transformarse en viviendas, un hotel o una encantadora casa rural. La planta baja cuenta con 240 m², donde se encuentra una cocina industrial completamente equipada, ideal para los amantes de la gastronomía, y un amplio salón comedor que invita a disfrutar de momentos inolvidables. En la planta alta, de 196 m², se encuentran tres salones que ofrecen múltiples posibilidades de uso, además de otra cocina y baños para mujeres. La propiedad también dispone de amplias terrazas en ambas plantas, perfectas para relajarse y disfrutar de las vistas a la sierra. Con calefacción independiente por gas natural, este inmueble se encuentra en buen estado y listo para ser adaptado a tus necesidades.  No dejes pasar esta oportunidad excepcional de adquirir un nuevo hogar o realizar una inversión en una ubicación privilegiada. ¡Ven a visitarlo y déjate sorprender por su potencial!",False,good,False,,1293.0,False,False,False,False,[],False,False,600000.0,€,chalet,El Boalo,"Casa independiente en calle de la Fuente, 4",,,,independantHouse
104456479,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/d9/6d/1221312252.webp,60,,393000.0,chalet,sale,170.0,,3,2,avenida Jerez,Madrid,Eurovillas,,es,,40.3539432,-3.262037,False,https://www.idealista.com/inmueble/104456479/,"¡HOMLI PRESENTA ESTA INCREIBLE CHALET UNIFAMILIAR CON 2000 METROS DE PARCELA! Esta extraordinaria casa unifamiliar está ubicada en un barrio tranquilo de Nuevo Baztán, en el centro de la lujosa urbanización de Eurovillas, con una ubicación privilegiada y una vista increíble. Tiene una superficie de 170 m² todos distribuidos en una planta, construido en 1975 y cuenta con calefacción autónoma de gas con instalación individual.  El chalet cuenta con una parcela de 2.000 m2, repleta de árboles centenarios de más de 30 metros de altura y gran cantidad de árboles frutales. Cuenta con un garaje de más de 30 metros cuadrados totalmente cubierto, y un amplio espacio para almacenaje. A esta preciosa parcela tenemos que añadir una espectacular piscina de 12 x 6 metros, y un espacio con un cenador pegado a una barbacoa de obra rodeado de un amplio jardín, este jardín dispone de riego automático  El chalet se encuentra situado en el centro de la urbanización, muy cerca de todo tipo de servicios, como varios supermercados, una oficina de correos, distintos colegios bilingües y zonas verdes donde practicar deporte y disfrutar de la urbanización Es ideal para uso profesional, familiar o como inversión. ¡No pierdas esta increíble oportunidad a escasa media hora de Madrid!  HOMLI, código de propiedad 7826, contáctenos vía telefónica al 2104402950.",False,good,False,,2312.0,False,False,True,False,[],False,False,393000.0,€,chalet,Eurovillas,Casa independiente en avenida Jerez,7826,True,True,independantHouse
