propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
98669434,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/d3/37/1351919499.webp,,18,1,398000.0,flat,sale,115.0,True,3,2,calle José María Pereda,Madrid,Alcalá de Henares,Ensanche,es,40.4959166,-3.3620314,False,https://www.idealista.com/inmueble/98669434/,"Inmobiliaria Cervantes Queremos ser tu opción preferente. Venta de piso en Alcalá de Henares en una de las zonas mas demandadas por los compradores. Muy luminoso y excelente ubicación. Distribución de la vivienda: hall y cocina integrados en el salón, tendedero, salón-comedor con balcón, tres dormitorios y dos baños. Excelente estado, reforma reciente. Características de la vivienda - Calefacción individual por gas - Aire acondicionado. - Toldos  Características de la Finca. - Jardín comunitario - Ascensor  Trastero y Plaza de garaje incluidos en el precio. Zona tranquila con todos los servicios.",False,good,False,True,3461.0,False,False,False,False,[],False,False,398000.0,€,flat,"Ensanche, Alcalá de Henares",Piso en calle José María Pereda,Destacado,,True,True,,,,,
108895913,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/29/63/1358228757.webp,GPT465,11,3,248000.0,flat,sale,124.0,True,3,2,calle María Cristina,Madrid,Parla,Reyes,es,40.2325251,-3.7646251,False,https://www.idealista.com/inmueble/108895913/,"SI! CASA INMOBILIARIA 买房， 卖房， 找欧乘房产！ VENDEMOS: amplio piso SEMINUEVA, de 3 DORMITORIOS, el principal con baño en suite, además de otro baño común con plato de ducha, COCINA amueblada y equipada con acceso a tendedero, SALÓN-COMEDOR con ventanas panorámicas y un balcón. La vivienda incluye una PLAZA DE GARAJE y UN TRASTERO. CALIDADES DE LA VIVIENDA: suelos de tarima y de gres en los baños y la cocina, armarios empotrados, calefacción individual, aire acondicionado, puertas de madera, ventanas climalit. UBICACIÓN LA VIVIENDA: está en una de las mejores zonas, ya que en el entorno hay diversidad de servicios adicionales, lugares de ocio, zonas infantiles, etc. La vivienda está a escasos minutos de la estación de RENFE, paradas de tranvía y varias paradas de autobuses interurbanos. Parla 公寓出售 127平米的3房2卫的精美公寓。该房子格局方正，采光充足，卧室和客厅宽敞明亮，非常重要的是厕所带有窗户，通风良好，让您的日常生活更加舒适。 该房子的地理位置非常便利，靠近公园、多所学校和医疗中心，楼下就是电车站isabel ii 为您提供了便捷的生活条件。 此外，该房子还带有一个储藏室和车库。 添加微信或电话了解更多信息 0034  Para solicitar más información nuestra oficina Parla, calle Real 2, TEL:  COMERCIAL ENCARGADO: Feiyan, TEL:.",False,good,False,False,2000.0,False,False,False,False,[],False,False,248000.0,€,flat,"Reyes, Parla",Piso en calle María Cristina,Destacado,,,,,,,,
107666752,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/f4/27/1320034416.webp,15398,27,,299000.0,chalet,sale,170.0,,3,2,Centro,Madrid,Arganda,Centro,es,40.3003224,-3.4427687,False,https://www.idealista.com/inmueble/107666752/,"La vivienda está pensada para ofrecer una gran calidad de vida a sus habitantes. Todos los espacios están bien distribuidos, aprovechando al máximo cada metro cuadrado para que puedas disfrutar de un hogar cómodo, acogedor y práctico. Esta propiedad de tres plantas te ofrece un hogar espacioso y cómodo, ideal para toda la familia. Con un total de 170 m² construidos y 150 metros útiles, se divide en varias estancias perfectamente aprovechadas que brindan un gran confort. En la planta baja, con 59 m² cuenta con salón independiente de 26 m², baño con plato de ducha, una cocina de 11 m² totalmente equipada donde da paso a un maravilloso patio de 17 m². La primera planta cuenta con tres dormitorios, una iluminación natural, armarios empotrados en algunas de las estancias, un baño con bañera. Planta sótano con 52 metros, destinado para garaje con capacidad para 3 vehículos. La vivienda está muy bien comunicada con parada de autobús cercanas junto con parques infantiles y supermercados. Esta casa se presenta como una oportunidad única en la zona. Si buscas estancias amplias, bien distribuidas, con gran luminosidad y situada en una ubicación estratégica, esta es la opción perfecta para ti y tu familia. ¿NECESITAS FINANCIACIÓN? TE HACEMOS UN ESTUDIO GRATUITAMENTE. ¡LLÁMANOS! *Certificación Energética: ""E"" *Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.",False,good,False,,1759.0,False,False,False,True,[],False,False,299000.0,€,chalet,"Centro, Arganda",Chalet adosado,Destacado,,True,True,terracedHouse,,,,
104242946,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/da/a4/1214200534.webp,1337,44,,950000.0,chalet,sale,590.0,,6,4,Las Marías,Madrid,Torrelodones,Las Marías,es,40.5711625,-3.9455104,False,https://www.idealista.com/inmueble/104242946/,"Chalet independiente de 590 m2 en parcela de 1.550 m2 en la prestigiosa urbanización Las Marías, en Torrelodones. La vivienda se divide en 3 plantas pero se puede hacer vida en la planta baja, ya que la misma consta de 3 dormitorios más otro de servicio. En total, la planta baja consta de 4 dormitorios, 2 baños completos, cocina con vitro y despensa y un amplio salón de 60 m2 con chimenea y salida al porche y al jardín. En la planta superior se encuentras otros 2 dormitorios y un baño completo. El dormitorio principal con salita de estar y terraza. Además hay una zona abierta en el hall, para colocar si se quiere un despacho.  En la planta semisótano hay un salón de 38 m2 con Cocinita, chimenea, baño con ducha, antiguo garaje para trastero y salida a la parcela.  Tiene un bonito jardín con piscina y vistas al Parque Natural. Cercano a la zona comercial de la Colonia y a Renfe.",False,renew,False,,1610.0,False,False,False,True,[],False,False,950000.0,€,chalet,"Las Marías, Torrelodones",Casa independiente,Destacado,,True,True,independantHouse,,,,
105706102,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/e9/c9/1260834605.webp,S-2009,37,,425000.0,chalet,sale,252.0,,4,2,Bustarviejo,Madrid,Bustarviejo,,es,40.8648837,-3.6988616,False,https://www.idealista.com/inmueble/105706102/,"S-2009 ¡Rayan Consulting Inmobiliario VENDE en EXCLUSIVA! Chalet independiente con impresionantes vistas en un entorno natural único. Ideal para los amantes de la naturaleza y el senderismo, se encuentra a pocos minutos de la Ruta Mondalindo.  Ubicado sobre una gran parcela de 1.240 m², con acceso desde dos calles y espacio suficiente para varios vehículos. Cuenta con una piscina que requiere reforma y un pozo con depósito para riego. La vivienda se distribuye en dos plantas comunicadas entre sí: Planta sótano: garaje y varias estancias con múltiples posibilidades, como leñera, cuarto de caldera, aseo, trasteros y sala de juegos. Planta baja: recibidor, salón con chimenea de leña, 4 dormitorios de generosas dimensiones y 2 baños (uno de ellos en suite), cocina y una terraza de gran tamaño, accesible desde el salón y la cocina. Vistas espectaculares desde cualquier rincón. La propiedad dispone de calefacción y agua caliente por gasoil, garantizando confort durante todo el año. Situado en Bustarviejo, un encantador pueblo de la Sierra de Madrid, este chalet ofrece una excelente calidad de vida en plena naturaleza, pero con todas las comodidades de la vida moderna: transporte público (la parada de autobús 725 a Madrid se encuentra a solo 10 minutos a pie), escuela infantil, colegio, restaurantes, bancos, supermercados y centro de salud. A tan solo 60 km de Madrid, es el lugar perfecto tanto para vivir todo el año como para disfrutar de una segunda residencia. ¡MEJOR VER!  Para más información contacte con su asesor inmobiliario Sara García.",True,renew,False,,1687.0,False,False,False,True,[],False,False,425000.0,€,chalet,Bustarviejo,Casa independiente,Destacado,,True,True,independantHouse,,,,
107968067,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/b4/24/1331304343.webp,1070RS069030B,37,3,495000.0,flat,sale,64.0,True,2,2,ronda de Segovia,Madrid,Madrid,Centro,es,40.4079288,-3.7131178,False,https://www.idealista.com/inmueble/107968067/,"VELBRANCH Inversores comercializa este luminoso piso con reforma a estrenar, de inmejorables vistas, en el barrio de Palacio. Vivienda de espacios modernos y muy luminosa en todas sus estancias, potencian su amplitud y luz los techos de casi 3 metros de altura, destacando las hermosas y despejadas vistas a zonas ajardinadas. El salón de estupendo tamaño está conectado mediante una gran isla comedor a una cocina equipada, moderna y funcional, de líneas limpias y con mucho espacio de almacenaje. La vivienda cuenta con dos habitaciones, una doble con baño en suite, y otra individual, más un segundo baño, ambas con estupendos armarios empotrados, luminosas y con lindas vistas. Los baños completos, de suelos porcelánicos y encimeras de piedra natural a medida, incorporan una estupenda grifería y funcionalidad de primer nivel. Ideal para vivir o invertir ya que se encuentra en pleno centro de Madrid, pero en una calle tranquila y en una finca moderna, con ascensor y muy cuidada. La ubicación del inmueble es excelente próximo al Parque de la Cornisa, los Jardines de San Francisco y la Puerta de Toledo. Se trata de una de las zonas del centro de Madrid que mejor ha conservado su aspecto tradicional y que al día de hoy presume de la solera de su ambiente. Rodeada de edificios históricos de esencia castiza, característicos de la zona noble de Madrid, tales como la Basílica de San Francisco el Grande, con su enorme cúpula mostrando a Zurbarán y Goya a todo aquel que quiera acercarse a contemplarlos, o el Palacio Real y sus jardines, la Catedral de la Almudena, el Teatro Real y la Plaza de Oriente, con sus distinguidas terrazas.",True,good,False,True,7734.0,False,False,False,True,[],False,False,495000.0,€,flat,"Palacio, Madrid",Piso en ronda de Segovia,Destacado,Palacio,,,,520000.0,25000.0,5.0,
103428246,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/84/22/1189209851.webp,202311028-FV,41,,2450000.0,chalet,sale,500.0,,5,6,Ciudalcampo,Madrid,Ciudalcampo,,es,40.6247416,-3.6099876,False,https://www.idealista.com/inmueble/103428246/,"Xclusive Real Estate presenta esta magnífica casa de lujo, ubicada en una parcela de mas de 2.500 m2 en una excelente ubicación dentro de la urbanización Ciudalcampo.  La vivienda consta de dos plantas: Planta principal: Amplio hall distribuidor que comunica con un extenso espacio abierto que incluye un gran salón, el comedor, la muy moderna cocina que está totalmente equipada. El salón está a doble altura. De todos los ámbitos hay salida a la terraza. Una terraza de grandes dimensiones con barra, cocina, parrilla, cenador y zona de descanso. De la cocina se entra en la zona de servicio que incluye lavandería, sala de maquinas y el dormitorio de servicio con su baño.  En la misma planta se encuentra el aseo de invitados, un dormitorio de gran tamaño y su baño. Hay armarios empotrados, así como un espacio cerrado tipo terraza que ahora alberga una sala técnica. Planta alta: Al subir encontramos un espacio abierto tipo despacho con biblioteca y escritorio, después pasando un largo pasillo con vistas al salón encontramos la zona privada correspondiente al dormitorio principal. El área del dormitorio principal está compuesta de un gran dormitorio con su baño en suite y un espectacular vestidor del cual se entra en un salón privado con chimenea.  En la misma planta hay dos dormitorios mas de gran tamaño que tienen armarios empotrados y que comparten baño. Uno de ellos tiene acceso a la terraza.  Construcciones anexas: Con acceso del jardín se llega al nuevo gimnasio, que corresponde a un semisótano es una amplia zona que incluye además una sauna, baño. Existe ademas en el jardín un gran anexo, una casita, que podrá ser destinada a las visitas o uso de zona de almacenamiento.  La casa construida en 2012 ha tenido una importante reforma en el ultimo año y cuenta con suelo radiante frio/calor, persianas automáticas, places solares, electrodomésticos de alta gama en la cocina. La urbanización de Ciudalcampo es una de las mejores zonas residenciales de Madrid. Excepcional emplazamiento dentro del Parque Regional de la Cuenca Alta del Manzanares, ubicada en los municipios de San Sebastián de los Reyes y Colmenar Viejo. Entorno privilegiado y con impresionantes vistas a la sierra norte de Madrid. Espacio que mantiene el equilibrio entre el desarrollo urbanístico y la conservación del medio natural.  ref: 202311028-FV.",True,good,False,,4900.0,False,True,False,True,[],False,False,2450000.0,€,chalet,Ciudalcampo,Casa independiente,Destacado,,True,True,independantHouse,,,,
107976250,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/d9/9f/1329978273.webp,LCM36151,35,2,336000.0,flat,sale,80.0,True,3,1,travesía Juan Francisco,Madrid,Madrid,Carabanchel,es,40.3846674,-3.7322419,False,https://www.idealista.com/inmueble/107976250/,"¡La Casa Agency se complace en presentar esta increíble y exclusiva vivienda! Situada en una 2da planta exterior sin ascensor, esta propiedad destaca por su luminosidad, cuenta con 3 habitaciones, 1 baño y trastero. Con una superficie construida de 80m², la distribución del inmueble incluye un amplio salón-comedor con salida a la terraza, ventilación cruzada con la cocina que es independiente y está equipada, baño con bañera y la habitación principal cuenta c armario empotrado. El sistema de calefacción es central, dispone de gas natural. Los suelos son de gres y las ventanas son de aluminio, En el precio se incluye el trastero. La propiedad está excelentemente comunicada por transporte público, con las líneas de autobús 34, 35 y 119, así como la estación de metro Oporto (Líneas 5 y 6), lo que facilita el acceso al centro de la ciudad. Contamos con un departamento financiero, FINANZATE (Intermediación Financiera Eurocredit MAD S. L. ), donde podrás recibir asesoramiento gratuito y sin compromiso para explorar tus opciones y aumentar tus posibilidades al momento de comprar. No pierdas la oportunidad de vivir en este maravilloso piso. ¡Contáctanos hoy mismo para programar una visita! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",True,good,False,False,4200.0,False,False,False,False,[],False,False,336000.0,€,flat,"Puerta Bonita, Madrid",Piso en travesía Juan Francisco,Destacado,Puerta Bonita,,,,,,,
108458222,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/ab/63/1345508323.webp,00192,68,,350000.0,chalet,sale,723.0,,6,6,"calle del Pozo de las Nieves, 14",Madrid,Chinchón,,es,40.1349781,-3.4222779,True,https://www.idealista.com/inmueble/108458222/,"Oportunidad única para inversores o para quienes buscan una segunda residencia en un entorno de tranquilidad y naturaleza. Este espectacular chalet más apartamento independiente en Chinchón, Madrid, ofrece 723 m² de superficie construida sobre una amplia parcela de 1.000 m², para reformar. La vivienda principal dispone de 4 plantas: el sótano que tiene una zona que se podría habilitar como sala de juegos y bodega disponiendo de barra de bar. Primera planta con amplio salón con chimenea, cocina, un dormitorio y baño completo. Segunda planta con 4 habitaciones, dos con baño en suit competo y un tercer baño completo independiente. La tercera y última planta está distribuida en una zona diáfana además de dos aseos y una habitación independiente.  El apartamento tiene una única planta con salón, cocina, baño completo y un dormitorio, además de un amplio garaje junto a el con capacidad de hasta 3 coches. Perfecto tanto para uso personal como para inversión, ofrece un panorama único con vistas al catillo de Chinchón. Ubicado en un espacio natural, es el refugio ideal para desconectar del ruido de la ciudad sin renunciar a la comodidad. Contáctanos para más información y descubre esta joya en plena naturaleza. Aviso legal: recordamos a nuestros señores clientes que la información facilitada no constituye una autentica oferta vinculante no contractual. Este anuncio publicitario es provisional, las fotografías y datos en el incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de los propietarios.",False,renew,False,,484.0,False,False,False,False,[],False,False,350000.0,€,chalet,Chinchón,"Casa independiente en calle del Pozo de las Nieves, 14",Destacado,,,,independantHouse,,,,
104755203,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/9a/a9/1231884848.webp,,80,,950000.0,chalet,sale,924.0,,15,14,calle Álamo Blanco,Madrid,Cubas de la Sagra,,es,40.1925966,-3.8378493,False,https://www.idealista.com/inmueble/104755203/,"""Agencia inmobiliaria de Torrejón de la Calzada - zona Torrejón de la Calzada, Cubas de la Sagra y Torrejón de Velasco vende HOTEL RURAL/COLIVING con todas las habitaciones ocupadas en pleno rendimiento. IDEAL PARA INVERSORES. El edificio está dividido en cuatro plantas. Planta calle: consta de hall-recibidor con recepción y oficina, una sala de estar con televisión, una cocina-comedor, unos aseos de señoras y caballeros; además hay una estancia para discapacitados que se compone de dos habitaciones y un baño completo adaptado. Planta primera: encontramos 10 habitaciones de las cuales nueve son dobles con baño y la décima es una suite. Todas las habitaciones son exteriores con balcón y están dotadas de calefacción, aire acondicionado y armarios empotrados. En la segunda planta o planta bajo cubierta existe una vivienda compuesta por tres dormitorios, dos baños un salón comedor, una cocina una zona de lavandería y terraza. Por último, en el sótano se encuentra la zona de lavandería, un trastero y una sala de máquinas. En el exterior hay un gran jardín y zona de aparcamiento. IMPORTANTE: - Posibilidad de ampliar en 5 estancias/habitaciones más - La ordenanza municipal permite la construcción de otro hotel con los mismos metros de construcción - Regido por la normativa de hospedaje o cesión temporal de uso, evitando así el riesgo de impago por parte de los ""colivers"" - Este inmueble ofrece la posibilidad de invertir en un negocio en auge, en una zona en expansión, con alta rentabilidad y evitando el riesgo de impagos. Cubas de La Sagra cuenta con todos los servicios de uso diario: bancos, farmacias, supermercados, restaurantes, etc. Además está a escasos 5km del Hospital Infanta Cristina y con acceso inmediato a carreteras de largo recorrido como la a-42. También dispone de servicio de taxi y autobús interurbano. "".",False,good,False,,1028.0,False,False,False,False,[],False,False,950000.0,€,chalet,Cubas de la Sagra,Casa independiente en calle Álamo Blanco,Destacado,,True,True,independantHouse,,,,
108514674,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/9a/78/1347182164.webp,OM103 - SORAYA,17,ss,1350000.0,flat,sale,160.0,True,2,3,calle de Alfonso XII,Madrid,Madrid,Retiro,es,40.4194403,-3.6881749,False,https://www.idealista.com/inmueble/108514674/,"Os presentamos una vivienda exclusiva, consta de 160 m², en una semisótano. Con grandes ventanales, totalmente equipado, una ubicación excelente, recién reformado. CON REFORMA INTEGRAL. Se distribuye en un amplio hall recibidor con armarios empotrados, un gran salón con comedor, un aseo, una cocina con electrodomésticos de bajo consumo triple A, una zona de servicio, lavandería y despensa. Tiene 2 dormitorios 2 baños completos, 1 de ellos en suite. Todos los dormitorios tienen armarios empotrados. Una gran oportunidad, con todos los servicios en la puerta. Listo para entrar a vivir. Orientación SUR recibe luz durante todo el día. Tiene espacios muy amplios con grandes posibilidades de distribución. Es exterior, muy luminosa, con techos altos, molduras, luces indirectas, frisos, paredes lisas y puertas anchas. La fachada del edificio está muy cuidada. El portal tiene ascensor y está reformado Comunidad: 200 €/mes (incluye portero). IBI: 600 €/año. Ubicación inmejorable. Próximo AL RETIRO. Buena comunicación con transporte: Metro Línea 2 Colegios: King’s College Soto. Farmacia a escasos metros. Centro de salud el retiro. Biblioteca pública municipal del RETIRO Parque DEL RETIRO. Todos los servicios en la puerta para ir andando. Es una casa preciosa y decorada con mucho gusto. Sin duda, es una oportunidad para vivir y disfrutar en un barrio residencial, familiar y muy tranquilo cerca del centro de Madrid. Disponemos de las llaves de la propiedad. Puedes ponerte en contacto para consultar la disponibilidad de las visitas. Negociación flexible y con la propiedad. LA PROPIEDAD ACTUALMENTE ESTA ALQUILADA. Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es solo orientativo y no está sujeto a ningún compromiso establecido. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación. Te ayudamos a REFORMAR tu vivienda y te enviamos presupuesto en 48h. Atendemos también vía WhatsApp.",False,good,False,True,8438.0,False,False,False,False,[],False,False,1350000.0,€,flat,"Jerónimos, Madrid",Piso en calle de Alfonso Xii,Destacado,Jerónimos,,,,,,,
108221383,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/f4/0f/1353496542.webp,16177,19,3,615000.0,flat,sale,132.0,False,3,2,avenida de la Ermita,Madrid,La Moraleja,Arroyo de la Vega,es,40.5368807,-3.6383123,False,https://www.idealista.com/inmueble/108221383/,"Maravilloso piso de 3 habitaciones y 2 baños, en Alcobendas.    132 m2 construidos. 107 m2 útiles. Orientación Sur - Este.    Terraza de 5 m2 con acceso desde salón y habitación principal.    Cocina con office.    Calefacción con gas natural y aire acondicionado por conductos.    Dispone de una plaza de garaje y trastero.    3 piscinas, gimnasio, zona ajardinada, parque infantil y sala común.    Portero físico 24 horas.    Ascensor y acceso adaptado a personas con capacidad de movilidad reducida.    NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA.    Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no.    INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio.    Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",False,good,False,True,4659.0,False,False,False,False,[],False,False,615000.0,€,flat,"Arroyo de la Vega, La Moraleja",Piso en avenida de la Ermita,Destacado,,True,True,,,,,
108697848,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/7b/f0/1352466758.webp,,37,6,269000.0,flat,sale,77.0,True,2,2,CL PUERTO DE POZAZAL,Madrid,Madrid,Villa de Vallecas,es,40.3800758,-3.6321646,False,https://www.idealista.com/inmueble/108697848/,"Magnífico piso exterior 2 hab/2 baños (uno en suite) | Planta 6 con garaje, piscina, pádel, gimnasio, lavandería y zona infantil de playa Piso exterior en sexta planta, ubicado en una finca excepcional en Calle Puerto de Pozazal 37, Villa de Vallecas (Madrid). Un hogar ideal para vivir o usar como inversión turística. 2 dormitorios amplios, uno en suite con baño privado + segundo baño completo. Sexta planta, con luz natural y condiciones exteriores privilegiadas. Plaza de garaje incluida (sin tener que buscar aparcamiento). Urbanización completa con: Piscina fantástica Zona infantil con arena de playa Gimnasio equipado Lavandería comunitaria Cancha de pádel Instalaciones modernas y perfecta para familias o usuarios activos. Metro más cercano: Sierra de Guadalupe (línea M‑1), a solo 9 minutos a pie. Cercanías: estación Vallecas (líneas C2, C7), a 8–11 minutos caminando. Autobuses: Paradas cercanas (5–8 min andando) de líneas 130, 143, T31, 54, 58, 103, 142, N9…. Acceso rápido a grandes vías: A‑3, M‑45, M‑40, M‑50, ideal para moverse en coche. Servicios en zona: supermercados, colegios (Esc. Infantil Luisa Fernanda, Sagrado Corazón), polideportivo Palomeras, zonas verdes y locales de barrio. Actualmente alquilado por inquilinos responsables, con contrato en vigor que se respetará hasta su finalización — ideal tanto para inversores como para compradores que aprecien estabilidad desde el inicio. Piso listo para entrar a vivir o continuar generando renta, sin imprevistos.  Perfecto para Familias que buscan tranquilidad, comodidad y comunidad Inversores que quieran entrada de alquiler inmediata Personas que valoran un estilo de vida saludable, cercano a transporte y servicios Contrato de alquiler en curso, con respeto total al actual. Visitas posibles con cita previa. Precio competitivo y alineado con la calidad de la urbanización y barrio. Contacta ya para más información del contrato y agendar una visita; ).",True,good,False,True,3494.0,False,False,False,False,[],False,False,269000.0,€,flat,"Ensanche de Vallecas - La Gavia, Madrid",Piso en Cl Puerto De Pozazal,Destacado,Ensanche de Vallecas - La Gavia,True,True,,289000.0,20000.0,7.0,
108686739,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/74/50/1352136007.webp,22335594,17,2,230000.0,flat,sale,98.0,True,3,1,puerta del Parque,Madrid,Arganda,Centro,es,40.301557,-3.4443171,False,https://www.idealista.com/inmueble/108686739/,"Nethome. es SIN COMISIONES ELEVADAS (sólo 2.990€ + IVA al vendedor ya incluidos y 990€ + IVA al comprador) evitando así incrementar el precio de su futura casa. Increíble oportunidad, inmueble para entrar a vivir aunque necesita actualización, perfectamente situado, siendo exterior y luminoso. Tu futuro hogar destaca en: -Piso de 3 dormitorios, baño, salón con acceso a terraza abierta, cocina office con tendedero y estancia que se puede usar como almacén o se puede usar para ampliar la cocina u otra de las estancia del piso. -Vivienda a 5 minutos andando de la parada de Metro Arganda del Rey, cerca de paradas de autobuses, colegios, institutos, centro de salud y supermercados por lo que esta perfectamente situado para tener todos los servicios a un solo paso.  ¿NECESITAS VENDER TU CASA? NetHome. es te puede ayudar. Sin Comisiones de agencias es mucho más rápido y ventajoso. Nos encargamos de la gestión completa por 2.990€ más IVA.  Sin desdés! Acortamos los tiempos de venta gracias a no tener intermediarios costosos. Te ayudamos con la financiación, mejoramos en el 86% de los casos las condiciones hipotecarias que te ofrecen de forma particular gracias a acuerdos a nivel nacional con entidades financieras, y si, completamente GRATIS! . NOTA: Estas características son meramente informativas. No tienen ningún valor contractual. NetHome. es, tu Compañía para particulares.",False,good,False,True,2347.0,False,False,False,False,[],False,False,230000.0,€,flat,"Centro, Arganda",Piso en puerta del Parque,Destacado,,,,,,,,
108839874,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/84/9d/1356639943.webp,GPT464,43,,1450000.0,chalet,sale,810.0,,8,4,calle del Enebro,Madrid,Torrelodones,Los Robles,es,40.5831718,-3.9198804,False,https://www.idealista.com/inmueble/108839874/,"SI! CASA INMOBILIARIA - 买房， 卖房， 找欧乘房产！ Este espectacular chalet independiente con 810 m² construidos, se encuentra en una urbanización exclusiva con un diseño pensado para ofrecer el máximo confort y privacidad. DISTRIBUCIÓN Y CARACTERÍSTICAS PRINCIPALES: Planta principal: Hall de entrada amplio y luminoso, con un diseño elegante que distribuye los espacios de manera funcional. Salón-comedor dividido en dos ambientes con salida al jardín y piscina privada. Cocina con zona de comedor, con acceso a zona cuarto de lavanderia y planchado, salida al jardín, además dispone de una amplia despensa. También el planta baja dispone de un dormitorio con salida directa a la parte trasera del jardín, así como a una sala de juegos con barra de bar, billar etc. Aseo. Y acceso a garaje y zona de calderas Planta primera: Seis dormitorios dobles, uno de ellos con baño en suite y plato de ducha una gran terraza solarium, dos baños más de uso común con jacuzzi, todos los dormitorios disponen de amplios armarios empotrados de alta calidad.    Una de las estancias actualmente utilizada como despacho. Posibilidad de construir una tercera planta ""buhardilla"".   Calefacción de gas-oil con suelo radiante La propiedad tiene una superficie total de 2276M2, con amplias zonas verdes de jardìn y arbolado, así como una enorme piscina particular y además de pista de tenis privada. SERVICIOS EXCLUSIVOS DE SI! CASA: En SI! CASA estamos comprometidos en ofrecer un servicio integral y personalizado. Al adquirir esta propiedad, te ofrecemos: Búsqueda de opciones que se adapten a tus necesidades individuales. Evaluación de tu situación financiera y asesoramiento en soluciones de financiación. Tramitación de todos los procesos relacionados con la compra. Acompañamiento y asistencia en cada paso de la adquisición de tu vivienda. MÁS INFORMACIÓN Y CONTACTO: Oficina: Parla, Calle Real 2. Teléfono:  Comercial encargado: Roberto.",False,good,False,,1790.0,False,False,False,False,[],False,False,1450000.0,€,chalet,"Los Robles, Torrelodones",Casa independiente en calle del Enebro,Destacado,,True,True,independantHouse,,,,
