propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108212801,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/cd/2b/1337282326.webp,16,5,950000.0,flat,sale,133.0,True,3,2,calle de Donoso Cortés,Madrid,Madrid,Chamberí,es,40.435677,-3.7192844,False,https://www.idealista.com/inmueble/108212801/,"Exclusiva vivienda en venta en Donoso Cortés, Chamberí Se ofrece en exclusiva este fantástico piso SEGREGABLE en alquiler de 133 m² construidos según Catastro, de los cuales 118 m² corresponden a superficie de vivienda. La vivienda se distribuye de forma eficiente y destaca por su amplitud y luminosidad. - Tres dormitorios de gran tamaño, ideales para familias o quienes valoran el espacio adicional. - Dos baños completos, muy amplios y cómodos. -Cocina independiente, totalmente equipada, con zona de lavadero separada para mayor funcionalidad. La finca cuenta con servicio de portería y ha sido recientemente renovada la fachada, aportando un aspecto moderno y cuidado al edificio. Ubicación privilegiada en Chamberí Situado en la calle Donoso Cortés, este inmueble se encuentra en el barrio de Chamberí, uno de los distritos más representativos, elegantes y residenciales de Madrid. Excelente comunicación mediante transporte público (varias líneas de metro y autobús). Cercanía a universidades, centros culturales, zonas verdes y una amplia oferta de comercios, restaurantes y servicios de proximidad. Una opción ideal para quienes desean vivir en una de las zonas más demandadas de Madrid, con la comodidad de una vivienda amplia y bien conservada.",True,good,False,True,7143.0,False,False,False,False,[],False,False,950000.0,€,flat,"Gaztambide, Madrid",Piso en calle de Donoso Cortés,,,,,Gaztambide,,,
108302537,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/9f/dc/1340634984.webp,1,ss,790000.0,flat,sale,91.0,True,2,3,calle de Castelló,Madrid,Madrid,Barrio de Salamanca,es,40.4242203,-3.6812499,False,https://www.idealista.com/inmueble/108302537/,"Exclusivo Piso de Lujo Reformado en Castelló con Jorge Juan – The Selection Homes The Selection Homes presenta en exclusiva esta joya inmobiliaria situada en una de las zonas más codiciadas de Madrid, en la confluencia de las calles Castelló y Jorge Juan. Se trata de un elegante piso exterior completamente reformado con calidades premium, ideal para quienes buscan un hogar sofisticado y listo para entrar a vivir. La vivienda ha sido reformada íntegramente con acabados de alta gama de Porcelanosa, reflejando una estética contemporánea, funcional y atemporal. Con una distribución pensada para el máximo confort, cuenta con dos amplios dormitorio, uno de ellos en suite con baño privado, además de una zona de lavandería independiente, y un espacioso salón-comedor perfectamente diferenciado. La luz natural, la orientación exterior y los detalles de diseño convierten este piso en una propiedad única. Existe además la posibilidad de adquirirlo completamente amueblado, con piezas seleccionadas cuidadosamente para complementar el estilo moderno y elegante del espacio. Una oportunidad inmejorable para vivir o invertir en uno de los enclaves más prestigiosos del Barrio de Salamanca, rodeado de boutiques exclusivas, restaurantes de autor y todos los servicios. Características destacadas: * Reforma integral de lujo con materiales Porcelanosa * 2 dormitorios (1 en suite) * Zona de lavandería * Espacios amplios y luminosos * Posibilidad de venta con mobiliario de diseño * Ubicación privilegiada en Castelló con Jorge Juan Para más información o concertar una visita privada, no dude en ponerse en contacto con The Selection Homes.",False,good,False,False,8681.0,False,False,False,False,[],False,False,790000.0,€,flat,"Recoletos, Madrid",Piso en calle de Castelló,1387,,,,Recoletos,,,
104360242,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/a9/6b/1313491439.webp,1,10,138600.0,flat,sale,109.0,,3,2,avenida de Rafaela Ybarra,Madrid,Madrid,Usera,es,40.3736535,-3.712193,False,https://www.idealista.com/inmueble/104360242/,"Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Vivienda situada en la Avenida Rafaela Y Barra, en la localidad de Madrid, en la provincia de Madrid. La vivienda tiene una superficie construida de 109.21 m2 y está distribuida en un amplio hall de entrada, que da acceso a una cocina independiente muy luminosa, y un pasillo que distribuye a un gran salón comedor, dormitorios siendo una de ellas habitación doble, y cuarto de baño completo.Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia.Con los servicios de Solvia podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se encuentra gravado con una o varias cargas, la/s cual/es se encuentra/n pendiente/s de su cancelación. Consultar su situación actual, así como, sus posibles limitaciones y la asunción de su cancelación. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra. El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mism.",False,good,False,True,1272.0,False,False,False,False,[],False,False,138600.0,€,flat,"Orcasitas, Madrid",Piso en avenida de Rafaela Ybarra,CL-01056-0001,,,,Orcasitas,,,
108319668,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/56/c0/1340579780.webp,27,,285000.0,chalet,sale,82.0,,3,2,calle Leiza,Madrid,Madrid,Usera,es,40.371448,-3.7149252,False,https://www.idealista.com/inmueble/108319668/,"Chalet adosado junto a Rafaela Ybarra, en mejor zona, sol de mañana, dos plantas, 3 dormitorios, 2 baños, patio, libre de cargas, entrega inmediata, gran oportunidad!",False,renew,False,,3476.0,False,False,False,False,[],False,False,285000.0,€,chalet,"Orcasitas, Madrid",Chalet adosado en calle Leiza,,,,,Orcasitas,,,terracedHouse
107717668,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/b1/6a/1320723596.webp,5,,131100.0,chalet,sale,925.0,,1,1,"calle de los Molinos Baja, 1",Madrid,Chinchón,,es,40.1403773,-3.423715,True,https://www.idealista.com/inmueble/107717668/,"**** NO SE PUEDEN REALIZAR VISITAS *** Vivienda ubicada en el casco histórico de Chinchón.  Necesita rehabilitación integral. Su estado de conservación no permite visita interior. Casa baja a 50 metros de la plaza de Chinchón.  Por reconstruir, con parte de la segunda planta ya construida.  Cuevas en buen estado, y sótano recién construido. Grandes posibilidades. **** NO SE PUEDEN REALIZAR VISITAS ***.",False,renew,False,,142.0,False,False,False,False,[],False,False,131100.0,€,chalet,Chinchón,"Casa independiente en calle de los Molinos Baja, 1",C6-04897-0001,,,,,,,independantHouse
107702440,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/f9/b1/1340137278.webp,25,3,252000.0,flat,sale,136.0,True,3,2,Centro,Madrid,Parla,Centro,es,40.2381405,-3.7668266,False,https://www.idealista.com/inmueble/107702440/,"PARLA Alquilada.  Contrato desde mayo 2023. Buenos pagadores (demostrable con certificado de pagos bancarios mensuales) En el centro de Parla, a 4 minutos andando de Renfe. Precioso piso de 3 dormitorios y 2 baños (uno en suite).  Urbanización privada con piscina y zonas comunes. Vistas desde el piso a plaza y a piscina, según dormitorio. Garaje y trastero dentro del precio Primeras calidades, climalit, madera de roble, perfecto estado. Rentabilidad entre el 4% y el 6%.",False,good,False,True,1853.0,False,False,False,False,[],False,False,252000.0,€,flat,"Centro, Parla",Piso,,,,,,True,True,
108866819,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/14/c4/1357452390.webp,4,1,149990.0,flat,sale,44.0,True,2,1,Barrio San Diego,Madrid,Madrid,Puente de Vallecas,es,40.3915999,-3.6698719,False,https://www.idealista.com/inmueble/108866819/,"¡oportunidad solo para inversores, venta con POSESION. Condiciones especiales de compra: En este tipo de adquisiciones se requieren una serie de requisitos detallados a continuación. 1º. - no permite hipoteca sobre el inmueble, los bancos no financian estas operaciones. 2º. -en caso de interés por la propiedad, se le pedirán una serie de datos y se le pasará la información necesaria, de acuerdo a la protección de datos y su tratamiento. 3. No se escucharan ofertas por debajo del precio. 4. Siempre se visitara la propiedad por parte del cliente, SIEMPRE. El precio de venta está sujeto a la aprobación definitiva por parte de la entidad. Contáctenos para más información.",False,good,False,False,3409.0,False,False,False,False,[],False,False,149990.0,€,flat,"San Diego, Madrid",Piso,DJ1237S,,,,San Diego,,,
108522608,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/ed/2b/1347418561.webp,2,bj,68000.0,flat,sale,73.0,True,2,1,Reyes Católicos,Madrid,Alcalá de Henares,Reyes Católicos,es,40.4767312,-3.3801194,False,https://www.idealista.com/inmueble/108522608/,"INMUEBLE SIN POSESION Y SIN ACCESO AL INTERIOR. INMUEBLE SIN POSESION Y SIN ACCESO AL INTERIOR. Las fotografías y las características del activo, pueden no ajustarse al estado actual. Ideal para Invertir. NO COBRAMOS HONORARIOS AL COMPRADOR. Dado que el inmueble no puede ser visitado impide que puedan realizarse la tasación oficial, por lo que mientras perdure la situación, no podrá ser hipotecado. En consecuencia, se recomienda que el interesado se asesore con un profesional antes de adoptar la decisión de compra. No se puede realizar visita al interior de la propiedad, sin embargo representa una excelente oportunidad de inversión, piso ubicado en el Alcalá de Henares, Madrid. No dejes pasar la oportunidad, para más información puedes contactarnos por teléfono, correo, mediante el portal inmobiliario y/o páginas web. Somos una empresa Inmobiliaria con posicionamiento en España y en el Mundo, estas cordialmente a conocer más de nosotros. Estamos en +84 países con +134.000 Agentes inmobiliarios. Es una propiedad de procedencia bancaria. Cualquier duda pueden consultar con nosotros, será un placer atenderles. El Propietario de la Vivienda Puede Realizar Ajustes de Precios sin previo aviso (pueden bajar o subir de acuerdo a condiciones del mercado). No dejes pasar la oportunidad, mañana puede ser tarde. ¡Te esperamos! Los datos indicados son de carácter informativo, sin valor contractual. Los impuestos no están incluidos...",False,renew,False,False,932.0,False,False,False,False,[],False,False,68000.0,€,flat,"Reyes Católicos, Alcalá de Henares",Piso,TNTCL-0025,,,,,,,
105815056,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/a0/d8/1263836087.webp,3,,315000.0,chalet,sale,277.0,,4,2,A-5,Madrid,Móstoles,Norte - Universidad,es,40.3358551,-3.8814523,False,https://www.idealista.com/inmueble/105815056/,"Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Casa adosada de segunda mano en venta situado en Móstoles (Madrid). Cuenta con una superficie de 276,63m² distribuidos en varias dependencias. En sus inmediaciones dispone de centro comercial, zonas verdes, centro educativo y zonas de ocio y comercio. Tiene buena comunicación a través de la A-5. Con los servicios de Solvia podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,renew,False,,1137.0,False,False,False,False,[],False,False,315000.0,€,chalet,"Norte - Universidad, Móstoles",Chalet adosado en A-5,CK-02248-0001 SOLVIA STORE ALCOBENDAS,,,,,,,terracedHouse
108602951,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/fd/1c/1349705761.webp,23,2,185000.0,flat,sale,59.0,True,2,1,calle Sierra Aitana,Madrid,Madrid,Villa de Vallecas,es,40.3754909,-3.6200945,False,https://www.idealista.com/inmueble/108602951/,"Prime houses vende magnífico piso de dos dormitorios, SIN ascensor. Listo para vivir, el inmueble consta de salón, cocina independiente, dos dormitorios, un baño completo. El inmueble cuenta con todos loa servicios tanto públicos como privados como lo son farmacias, supermercados, metro, etc. Si quieres más información no dudes en contactar con nosotros.",False,good,False,False,3136.0,False,False,False,False,[],False,False,185000.0,€,flat,"Casco Histórico de Vallecas, Madrid",Piso en calle Sierra Aitana,,,,,Casco Histórico de Vallecas,,,
108751579,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/bc/ea/1354061122.webp,3,3,665000.0,flat,sale,90.0,True,2,2,Barrio Ventilla-Almenara,Madrid,Madrid,Tetuán,es,40.4742289,-3.6967384,False,https://www.idealista.com/inmueble/108751579/,"Bonito piso de 90 m², ubicado en una zona privilegiada, ofrece todo lo que necesitas para disfrutar de la vida en la ciudad. Con 2 amplios dormitorios y 2 baños, es perfecto tanto para parejas como para familias. La luminosidad inunda cada rincón gracias a su orientación este y su ubicación en la tercera planta, lo que garantiza vistas despejadas y un ambiente acogedor. Imagina relajarte en tu balcón después de un largo día, mientras disfrutas de la tranquilidad que ofrece el cercano parque de La Ventilla. Además, estarás a un paso de las emblemáticas 4 Torres y del Paseo de La Castellana, con todas las comodidades y servicios al alcance de tu mano. Este piso está listo para entrar a vivir, con armarios empotrados y calefacción eléctrica que aseguran confort en cualquier época del año. No dejes pasar esta oportunidad única de vivir en una de las mejores zonas de Madrid.",False,good,False,True,7389.0,False,False,False,False,[],False,False,665000.0,€,flat,"Ventilla-Almenara, Madrid",Piso,BH JL7.25.002,,,,Ventilla-Almenara,,,
108386434,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/be/9e/1342567481.webp,13,7,970000.0,flat,sale,90.0,False,2,2,calle del Conde de Peñalver,Madrid,Madrid,Barrio de Salamanca,es,40.4276179,-3.6757834,False,https://www.idealista.com/inmueble/108386434/,"Vive con estilo en el corazón de Conde de Peñalver. En una de las calles más deseadas del barrio de Salamanca, este exclusivo piso de 90 m² ofrece el equilibrio perfecto entre diseño, funcionalidad y ubicación. Recién renovado con materiales de alta calidad, cuenta con dos dormitorios y dos baños completos, incluyendo una habitación principal con baño en suite, ideal para disfrutar de tu propio espacio de confort y privacidad. Su distribución inteligente y acabados contemporáneos crean un ambiente acogedor y luminoso en cada rincón. Además, el edificio dispone de portero y ascensor, garantizando comodidad y seguridad en tu día a día. Con un IBI de 1.379 € y gastos de comunidad 121€. Esta propiedad representa una inversión inteligente tanto para vivir como para rentabilizar. Descubre una nueva forma de vivir en Conde de Peñalver, rodeado de servicios, tiendas exclusivas y una excelente conexión con toda la ciudad.",False,good,False,True,10778.0,False,False,False,False,[],False,False,970000.0,€,flat,"Lista, Madrid",Piso en calle del Conde de Peñalver,,,,,Lista,,,
107800231,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/1a/a9/1324132633.webp,10,3,170000.0,flat,sale,55.0,True,2,1,calle Papelería,Madrid,Madrid,San Blas,es,40.4237053,-3.6208883,False,https://www.idealista.com/inmueble/107800231/,"Piso exterior con 2 habitaciones y 1 baño por la zona de Simancas. Te ofrecemos este espectacular piso de 55 m² en céntrica zona de Simancas, una ubicación ideal para quienes buscan su primera vivienda. Características principales: Buena distribución: 2 habitaciones, ideales para tu familia o como espacio de trabajo. Todo exterior: luz natural en todas las estancias, creando un ambiente cálido y agradable. Buen estado: Listo para entrar a vivir. Entorno y servicios: Ubicado en una buena zona, perfectamente conectada. A un paso de todo tipo de servicios: supermercados, centro de salud, colegios y zonas de ocio. Bien comunicado: fácil acceso al transporte público y principales vías de conexión. Información adicional: Situado en una segunda planta sin ascensor. El edificio cuenta con la ITE favorable, garantizando el buen estado de la finca. Este piso es una excelente oportunidad para disfrutar de una vivienda luminosa, y en una buena ubicación. De acuerdo con el RD 515/1989, del 21 de Abril, se informa al cliente que los gastos notariales, registrales, I. T. P. o equivalente, gastos financieros y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. ¡No lo dejes escapar! Contacta con nosotros para más información o concertar una visita.",False,good,False,False,3091.0,False,False,False,False,[],False,False,170000.0,€,flat,"Amposta, Madrid",Piso en calle Papelería,,,,,Amposta,,,
108605417,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/f5/84/1349770429.webp,4,1,195000.0,flat,sale,83.0,True,3,1,plaza Aldehuela,Madrid,Fuenlabrada,El Arroyo - La Fuente,es,40.2756919,-3.7974388,False,https://www.idealista.com/inmueble/108605417/,"piso en venta ubicado en la localidad de Fuenlabrada. Con una superficie total de 83 metros cuadrados, esta propiedad cuenta con tres habitaciones y un baño. Este inmueble es exterior, l. La finca dispone además de ascensor, brindando comodidad adicional a los residentes. Situado en una zona donde se encuentran todos los servicios esenciales cercanos—como supermercados, transporte público y centros educativos excelente ubicación dentro del mercado inmobiliario local.",False,good,False,True,2349.0,False,False,False,False,[],False,False,195000.0,€,flat,"El Arroyo - La Fuente, Fuenlabrada",Piso en plaza Aldehuela,60733570,,,,,,,
108777962,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/c8/66/1354843670.webp,7,4,260000.0,flat,sale,54.0,True,1,1,calle de Embajadores,Madrid,Madrid,Centro,es,40.4086136,-3.7063208,False,https://www.idealista.com/inmueble/108777962/,"MJ PROPERTY Ofrece este estupendo piso, muy luminoso y en buen estado. Se encuentra en Calle Embajadores, en pleno distrito Centro de Madrid. Es la planta 4 y última, de un edificio construido en el año 1900. Tiene 43 mts² construidos, distibuidos en un salon comedor con mucha luz, con balcon a la calle. Cocina americana moderna con todos los electrodomésticos necesarios.  Dormitorio independiente y baño. El barrio está muy bien comunicado con varias estaciones de Metro (Antón Martín, Estación del Arte, Embajadores, Lavapiés y Tirso de Molina). Muy cerca de Cercanías Renfe (Embajadores y Atocha Renfe) y con paradas de varias líneas de autobuses de la EMT. *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría-Gestoría / Registro / intermediación inmobiliaria. Llame para concertar su cita y visítenos sin compromiso.",False,good,False,False,4815.0,False,False,False,False,[],False,False,260000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Embajadores,,,,,Lavapiés-Embajadores,,,
105768144,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/c1/1c/1262420450.webp,1,bj,151900.0,flat,sale,43.0,True,2,1,calle de Embajadores,Madrid,Madrid,Centro,es,40.4087285,-3.7046026,False,https://www.idealista.com/inmueble/105768144/,"PISO OCUPADO. Se trata de una Vivienda situada en un edificio de cinco alturas sobre rasante, ubicado en la calle Embajadores, en la ciudad de Madrid. El edificio dispone de una cierta antigüedad, por lo que carece de ascensor. La vivienda tiene la siguiente distribución un hall de entrada, que da acceso a una cocina independiente, y un pasillo que distribuye a un salón comedor, varias estancias que se considerarían dormitorios, y un cuarto de baño completo con bañera. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia.",False,renew,False,False,3533.0,False,False,False,False,[],False,False,151900.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Embajadores,CL-02151-0001 SOLVIA STORES ALCOBENDAS,,,,Lavapiés-Embajadores,,,
108163624,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/53/11/1335752575.webp,9,,144900.0,flat,sale,63.0,,3,1,calle de Santa Alicia,Madrid,Madrid,Puente de Vallecas,es,40.3865057,-3.6675907,False,https://www.idealista.com/inmueble/108163624/,"Piso de 63 m² ubicado en el barrio de Puente de Vallecas, Madrid. Se trata de un piso de 63 m² distribuidos en salón-comedor, cocina, tres dormitorios y un baño, ofreciendo un espacio funcional y cómodo para la vida familiar. La vivienda se encuentra en un edificio residencial situado en una zona consolidada del núcleo urbano de Madrid, concretamente en la calle Santa Alicia, una vía tranquila y bien comunicada dentro del distrito de Puente de Vallecas. El piso destaca por su luminosidad y su distribución eficiente, lo que permite aprovechar al máximo cada estancia. La estructura del edificio es sólida y cuenta con los servicios básicos necesarios para garantizar el confort de sus residentes. La ubicación es uno de los principales atractivos de este inmueble. El barrio de Puente de Vallecas dispone de excelentes conexiones mediante transporte público, con varias líneas de autobús (como la 54, 58, 103, 136, 141, entre otras) y la estación de metro Nueva Numancia (Línea 1) a pocos minutos a pie, lo que facilita el acceso rápido al centro de Madrid y a otras zonas de la ciudad. Además, la zona cuenta con salidas directas a la M-30 y la A-3, permitiendo una movilidad ágil tanto en transporte privado como público. En el entorno inmediato se encuentran numerosos servicios esenciales, como supermercados, farmacias, centros educativos (CEIP Javier de Miguel, IES Vallecas I), instalaciones deportivas (Polideportivo Municipal de Palomeras), y una amplia oferta de comercios y restauración. Destacan también la proximidad al Hospital Universitario Infanta Leonor y al Centro de Salud Federica Montseny, lo que aporta tranquilidad y seguridad en el ámbito sanitario. Para el ocio y el esparcimiento, el Parque de la Asamblea de Madrid y el Parque Azorín ofrecen amplias zonas verdes y espacios para actividades al aire libre. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se encuentra gravado con una o varias cargas, la/s cual/es se encuentra/n pendiente/s de su cancelación. Se debe consultar su situación actual, así como sus posibles limitaciones y la asunción de su cancelación. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,False,2300.0,False,False,False,False,[],False,False,144900.0,€,flat,"San Diego, Madrid",Piso en calle de Santa Alicia,C6-05874-0001,,,,San Diego,,,
107115044,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/54/91/1303422746.webp,1,1,180000.0,flat,sale,60.0,False,2,2,calle de San Nicolás,Madrid,Valdemoro,Centro,es,40.1913432,-3.6783738,False,https://www.idealista.com/inmueble/107115044/,"VALDEMORO - INVERSIONISTAS  Vendo 8 pisos de reciente construcción de 1, y 2 dormitorios, 2 baños, áticos. Buenas calidades. Con plaza de garaje. Actualmente se encuentran todos alquilados, con inquilinos. Precios de venta a partir de 180.000€.",False,good,False,True,3000.0,False,False,False,False,[],False,False,180000.0,€,flat,"Centro, Valdemoro",Piso en calle de San Nicolás,,,,,,,,
108565155,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/df/cc/1348618268.webp,16,,210000.0,chalet,sale,110.0,,3,1,plaza del Romano,Madrid,Valdemoro,Centro,es,40.1911862,-3.6792255,False,https://www.idealista.com/inmueble/108565155/,"Piso en venta en el centro de valdemoro 100mts, 3 dormitorios dobles (dormitorio principal con vestidor)1 baño de 9 mts completo con ducha y mampara, calefaccion, acumuladores y termo de gran capacidad para agua caliente, suelos gress, cocina amueblada, salon individual con terraza de 1x5, orientacion sur-este, muy luminoso. Esta vivienda esta ubicada en el corazon de valdemoro, perfecta para una vivienda familiar con todos los servicios ( supermercados, farmacias, centro de salud, parada de autobus y comercios). El inmueble tiene posibilidad de instalar un pequeño ascensor para el acceso a la vivienda desde la planta baja. Una vivienda en la mejor zona de valemoro ideal para su familia.",False,good,False,,1909.0,False,False,False,False,[],False,False,210000.0,€,chalet,"Centro, Valdemoro",Chalet pareado en plaza del Romano,,,,,,,,semidetachedHouse
107801940,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/8a/58/1337403777.webp,11,ss,230000.0,flat,sale,72.0,True,2,1,calle Madres Plaza de Mayo,Madrid,Madrid,Ciudad Lineal,es,40.4326608,-3.6414552,False,https://www.idealista.com/inmueble/107801940/,"Piso exterior con 2 habitaciones y 1 baño por la zona de Pueblo Nuevo. Te ofrecemos este espectacular piso de 72 m² en céntrica zona de Pueblo Nuevo, una ubicación ideal para quienes buscan su primera vivienda. Características principales: Buena distribución: 2 habitaciones, ideales para tu familia o como espacio de trabajo. Todo exterior: luz natural en todas las estancias, creando un ambiente cálido y agradable. Buen estado: Listo para entrar a vivir. Entorno y servicios: Ubicado en una buena zona, perfectamente conectada. A un paso de todo tipo de servicios: supermercados, centro de salud, colegios y zonas de ocio. Bien comunicado: fácil acceso al transporte público y principales vías de conexión. Información adicional: Situado en una segunda planta sin ascensor. El edificio cuenta con la ITE favorable, garantizando el buen estado de la finca. Este piso es una excelente oportunidad para disfrutar de una vivienda luminosa, y en una buena ubicación. De acuerdo con el RD 515/1989, del 21 de Abril, se informa al cliente que los gastos notariales, registrales, I. T. P. o equivalente, gastos financieros y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. ¡No lo dejes escapar! Contacta con nosotros para más información o concertar una visita.",False,good,False,False,3194.0,False,False,False,False,[],False,False,230000.0,€,flat,"Pueblo Nuevo, Madrid",Piso en calle Madres Plaza de Mayo,,,,,Pueblo Nuevo,,,
