propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
88932162,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/42/c4/760809238.webp,,34,,1190000.0,chalet,sale,335.0,,5,5,Maria Benitez,Madrid,Pozuelo de Alarcón,Zona norte,es,Zona norte,40.4503769,-3.8042411,False,https://www.idealista.com/inmueble/88932162/,"DOMUS VENDI presenta, sin comisión al comprador, un MAGNIFICO CHALET ADOSADO en urbanización privada. En la planta baja dispone de gran salón-comedor con chimenea que da a estupendo jardín, cocina con office y terraza, aseo de cortesía. La primera planta contiene los dormitorios: tres estupendas suites con cuartos de baño y armarios empotrados, una de ellas con un bonita terraza. La segunda planta alberga una estupenda habitación en suite con vestidor y dos terrazas, una de ellas contiene la maquinaria de los A/C.  La planta sótano cuenta con una sala multiusos con salida al jardín, habitación de servicio, cuarto de baño, despensa, cuarto de calderas y plazas de garaje externa. Situado en urbanización privada con piscina, muy buena comunicación, cerca de Renfe.",False,good,False,,3552.0,True,False,True,False,[],False,False,1190000.0,€,chalet,"Zona norte, Pozuelo de Alarcón",Chalet adosado en Maria Benitez,Top,True,True,,terracedHouse,,,
108891585,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/21/fd/1358110616.webp,5A,14,5,3600000.0,duplex,sale,290.0,True,3,4,"calle Padilla, 66",Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4309112,-3.6745024,True,https://www.idealista.com/obra-nueva/108891585/,"Forma parte de Be Grand Distrito Salamanca, un exclusivo residencial de obra nueva en un edificio clásico de los años 30 rehabilitado integralmente. La vivienda cuenta con 3 dormitorios, 4 baños, cocina equipada, 2 plazas de garaje, trastero y una terraza privada con jacuzzi. Destaca por su doble altura en el salón y el dormitorio principal, y por su gran luminosidad. El edificio ofrece zonas comunes con piscina y gimnasio, ideales para disfrutar de un estilo de vida sofisticado en una de las zonas más exclusivas de Madrid.",False,newdevelopment,True,True,12414.0,True,False,False,False,[],False,False,3600000.0,€,flat,"Lista, Madrid","Dúplex en calle Padilla, 66",Top,True,True,False,duplex,,,
107009572,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/fe/18/1322325221.webp,,19,1,379000.0,flat,sale,112.0,True,3,2,calle Uruguay,Madrid,Getafe,El Bercial,es,,40.3236352,-3.7407301,False,https://www.idealista.com/inmueble/107009572/,"¡Descubre tu nuevo hogar en El Bercial, Getafe! Este espectacular piso de 112 m² construidos te ofrece todo lo que necesitas para vivir cómodamente. Con 85 m² útiles, la vivienda cuenta con 3 amplios dormitorios y 2 baños, perfectos para familias o quienes buscan espacio adicional. Disfruta de la comodidad de los armarios empotrados y un trastero para almacenamiento extra. Construido en 2007, este piso de segunda mano se encuentra en excelente estado y está listo para entrar a vivir. Ubicado en la planta 1 de un edificio con ascensor, este piso orientado al este garantiza luz natural durante todo el día. La calefacción por gas natural y el aire acondicionado aseguran tu confort en cualquier estación del año. Además, incluye una plaza de garaje y trastero en el precio, eliminando preocupaciones de aparcamiento y espacio.  La ubicación es inmejorable: a un paso del Centro Comercial del Bercial y rodeado de todos los servicios necesarios como colegios, tiendas y supermercados. Y lo mejor de todo, ¡sin comisión de venta al comprador! No dejes pasar esta oportunidad única de vivir en una zona privilegiada con excelentes calidades. ¡Ven a visitarlo y enamórate!",False,good,False,True,3384.0,True,False,True,False,[],False,False,379000.0,€,flat,"El Bercial, Getafe",Piso en calle Uruguay,Top,True,True,,,,,
108797235,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/e5/67/1352016352.webp,1 C,17,1,850000.0,flat,sale,102.0,True,2,2,"José Silva, 17",Madrid,Madrid,Ciudad Lineal,es,San Juan Bautista,40.4541006,-3.6590158,True,https://www.idealista.com/obra-nueva/108797235/,"TU NUEVO HOGAR CON 2.646€ AL MES. TERRAZA CON ORIENTACIÓN SUR Y RELAJANTES VISTAS A LA PISCINA. Estrena tu casa después del verano y prepara tu terraza para unas deliciosas noches de otoño, disfrutando un vino o leyendo un libro.  Te invitamos a conocer esta vivienda y sorprenderte con la luz que entra sin disimulo iluminando todas las estancias a través de sus grandes ventanales y dando calidez en todos los rincones. En José Silva 17 tienes amplias áreas comunes para la relajación y el disfrute entre el azul del cielo, la transparencia del agua y los verdes jardines, para vivir cualquier día como un día extraordinario. ¡La ubicación de José Silva 17 es insuperable! Cuenta con una innumerable oferta de colegios tanto privados como concertados, está a 10 minutos, andando cerca del Polideportivo San Juan Bautista que tiene pistas de tenis y piscina, muy cerca un campo de Fútbol 11, diferentes clínicas y el Hospital Nuestra Señora de América, también Iglesias y el Parque Feliz Rodríguez de la Fuente a 7 minutos. Las más importantes cadenas de supermercados están a menos de 5 minutos en coche. En relación con la conectividad, José Silva está a 4 minutos andando, de la estación de metro Avenida de La Paz y en el entorno inmediato tiene líneas de autobús que lo conectan con todas las diferentes zonas de la ciudad. Igualmente, cuenta con importantes arterias viales a poca distancia que permiten llegar a cualquier punto de Madrid con facilidad y rapidez, así como salir de Madrid, con mucha facilidad. Y si lo que quieres es una interesante oferta de ocio y restauración, José Silva 17 está a 10 minutos en coche del recién estrenado Estadio Santiago Bernabéu, lo que lo sitúa muy cerca de la amplia oferta que, cada vez con más fuerza y variedad, se posiciona en su entorno. Un proyecto del prestigioso estudio OLALQUIAGA ARQUITECTOS. Y una promoción de ORINOQUIA PROMOCIONES. Toda la experiencia y trayectoria de GRAN ROQUE PROMOCIONES, en una nueva marca. Hemos ejecutado más de 25 proyectos inmobiliarios en Madrid y todas nuestras promociones se han convertido en referentes del mercado inmobiliario. ENTREGA DE LLAVES PREVISTA PARA OCTUBRE DE 2025.",True,,True,True,8333.0,True,False,False,False,[],False,False,850000.0,€,flat,"San Juan Bautista, Madrid","Piso en José Silva, 17",Top,True,True,False,,,,
106143454,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/c6/d8/1273812434.webp,,56,11,3700000.0,duplex,sale,311.0,True,3,4,via Gran Vía,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4239785,-3.7100557,False,https://www.idealista.com/inmueble/106143454/,"¡Descubre el lujo en las alturas de Madrid con este espectacular ático-dúplex! Ubicado en el corazón de la ciudad, ofrece impresionantes vistas que te dejarán sin aliento. Distribuido en dos plantas, cuenta con un amplio salón-comedor adornado con elegantes balcones, una moderna cocina con terraza y un aseo de cortesía. El dormitorio principal es un oasis de confort con baño en suite y balcones privados. En la planta terraza, encontrarás dos dormitorios adicionales, ambos con baño en suite, y una cocina adicional ideal para disfrutar de las maravillosas vistas a la Sierra de Madrid, el Palacio Real y la Gran Vía. Este exclusivo inmueble también incluye dos plazas de garaje con acceso directo, y zonas comunes que cuentan con piscina, gimnasio y una terraza-solárium para relajarte. La seguridad está garantizada con portero 24 horas. Además, dispone de aire acondicionado y calefacción por suelo radiante para tu máximo confort. Con 311 m² construidos, este dúplex es perfecto para quienes buscan un hogar elegante y bien comunicado, gracias a su fácil acceso a metro, autobuses y cercanías. ¡No pierdas la oportunidad de vivir en el epicentro del lujo madrileño! Contacta con nuestros comerciales para más información o visitas.",False,good,False,True,11897.0,True,False,True,False,[],False,False,3700000.0,€,flat,"Malasaña-Universidad, Madrid",Dúplex en via Gran Vía,Top,True,True,,duplex,,,
107827828,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/1f/a3/1325244856.webp,V11638.2,18,2,699500.0,flat,sale,146.0,True,3,2,Casco Antiguo,Madrid,Majadahonda,Casco Antiguo,es,,40.4682883,-3.8741466,False,https://www.idealista.com/inmueble/107827828/,"MAJADAHONDA, ZONA LOS ALCALDES. MAGNÍFICO PISO. Descubre este espectacular piso en venta en la codiciada zona de Los Alcaldes, Majadahonda. Con una generosa superficie de 146 m², este hogar ofrece un amplio recibidor que da paso a un luminoso salón independiente de 33 m², ideal para disfrutar de momentos inolvidables con familia y amigos. Desde aquí, accede a una encantadora terraza exterior, perfecta para relajarte al aire libre. La cocina, completamente amueblada y con una práctica despensa, cuenta con un office que incluye una acogedora zona de comedor. Este piso cuenta con 3 dormitorios, todos equipados con armarios empotrados, y un dormitorio principal en suite que incorpora un baño completo para mayor comodidad. Además, hay un segundo baño completo adicional. Disfruta de las excelentes zonas comunes que incluyen jardines, piscina y pista de tenis, todo ello rodeado de estupendas vistas. La propiedad también incluye una plaza de garaje en el precio, con opción a una segunda plaza. Con suelos de parquet, calefacción individual de gas natural y aire acondicionado en el salón y el dormitorio principal, este piso combina confort y estilo. Ubicado cerca de supermercados como Mercadona y Ahorramás, así como del centro médico privado Averroes y colegios como el IES José Saramago, este piso es ideal para familias que buscan calidad de vida. ¡No pierdas la oportunidad de visitarlo!",False,good,False,True,4791.0,True,False,True,False,[],False,False,699500.0,€,flat,"Casco Antiguo, Majadahonda",Piso,Top,True,True,,,720000.0,20500.0,3.0
106257066,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/7e/0c/1305545263.webp,VIS-364,78,,1190000.0,chalet,sale,360.0,,4,3,Santo Domingo,Madrid,Santo Domingo,,es,,40.6271043,-3.575453,False,https://www.idealista.com/inmueble/106257066/,"VISTA HOMES presenta un espectacular CHALET INDEPENDIENTE en la exclusiva Urbanización Santo Domingo.  Esta impresionante vivienda cuenta con 360 m² construidos en una amplia parcela de 1756 m². PLANTA BAJA: Al ingresar, nos recibe un amplio recibidor que conecta con un luminoso salón comedor, donde los techos altos y los amplios ventanales crean un ambiente acogedor y lleno de luz natural. Este espacio cuenta con una chimenea que añade un toque cálido y elegante. La planta baja también alberga una espaciosa cocina abierta al salón, ideal para disfrutar de momentos en familia, dos cómodos dormitorios, cuarto de baño alicatado con mármol natural y un garaje cubierto que actualmente se utiliza como lavadero y área de almacenamiento. PRIMERA PLANTA: En esta planta se encuentra el dormitorio principal, que incluye un vestidor y un cuarto de baño privado. Además, hay un acogedor salón destinado a biblioteca y un dormitorio más. Todas las estancias tienen acceso a una espectacular terraza de 130 m², perfecta para disfrutar de las vistas. La casa está equipada con calefacción individual por gas natural, con caldera recientemente instalada, chimenea empotrada en el salón y aire acondicionado en los dormitorios de la primera planta, asegurando un confort óptimo durante todo el año. La parcela se distribuye en tres alturas, siendo la parte donde se ubica la vivienda la más elevada, lo que proporciona vistas impresionantes sin sacrificar la privacidad. En la segunda altura, encontrarás una amplia piscina, un salón de verano con zona de bodega, aseo y porche cubierto, ideal para disfrutar de barbacoas y momentos al aire libre. La entrada de la parcela cuenta con espacio para seis vehículos, y todos los exteriores están ajardinados con árboles consolidados que aportan belleza y sombra. Ciudad Santo Domingo es una urbanización situada al noreste de Madrid, a la que se accede directamente desde la A1, en la salida del Km 28. Fue fundada en 1976 por un conjunto de ingenieros de caminos con una indudable visión técnica y de futuro, que le ha permitido convertirse en el actual conjunto residencial, muy apreciado y consolidado. Santo Domingo cuenta con su propio equipo de seguridad 24/7 y vigilancia perimetral, así como con la presencia de una patrulla policía municipal de proximidad. En su zona comercial, sin salir de la urbanización, los vecinos encuentran múltiples servicios: supermercado, frutería, pescadería, banco, clínica veterinaria, consultorio de seguros médicos, oficina de correos y centro médico de atención primaria de la Seguridad Social, entre otros, así como una amplia oferta de hostelería. ¿HABLAMOS? Nosotros te ayudamos en todo el proceso de compra. ¡Llámanos o déjanos tu teléfono! En VISTAHOMES. ES disponemos de viviendas en venta privada no publicadas en Idealista. ¡CONÉCTATE A LA WEB!",True,good,False,,3306.0,True,False,True,True,[],False,False,1190000.0,€,chalet,Santo Domingo,Casa independiente,Top,True,True,,independantHouse,,,
106893158,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/be/d7/1296938576.webp,9-303,41,3,1723150.0,duplex,sale,190.0,True,2,3,"calle Javier Ferrero, 1",Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4482864,-3.6713983,True,https://www.idealista.com/obra-nueva/106893158/,"Caledonian Javier Ferrero es un nuevo y ambicioso proyecto en el centro de Madrid resultado de la colaboración de CALEDONIAN con el prestigioso arquitecto brasileño Marcio Kogan y su Studio MK27 Se trata de un proyecto innovador y contemporáneo, ubicado en la calle Javier Ferrero, que reconvertirá la zona actualmente industrial en una zona residencial con gran potencial de desarrollo. Como en la gran mayoría de proyectos de CALEDONIAN, los exteriores tendrán una gran importancia en la concepción del proyecto, así como las soluciones tecnológicas e infraestructurales para hacer más fácil la vida a sus propietarios. A esta máxima se sumará la última tecnología para facilitar la vida a sus propietarios, tales como huella dactilar para acceder a la casa, láminas inteligentes autorregulables para controlar mejor la entrada de luz, calefacción mediante suelo radiante y refrigeración mediante techo frío, control monitorizado de todas las luces, enchufes y otros equipamientos electrónicos de la casa. Además, el proyecto se realizará siguiendo las directrices de diseño del estándar Passivhaus mediante distribuciones inteligentes, prácticas y eficientes. La instalación de calefacción, refrigeración y agua caliente son además centralizadas para todo el edificio con la combinación de sistemas más eficientes y ecológicos del mercado: Sistema de bomba de calor con geotermia y Sistema fotovoltaico de generación de energía. El conjunto residencial se compone de tres edificios diferenciados por la fachada con ventanales de suelo a techo y ventanales con madera y aluminio. Se ubica en un recinto cerrado y vigilado 24 h con servicios de valor. La exclusiva urbanización ofrece diferentes tipologías de vivienda, de 1 a 4 dormitorios y para cada tipología diferentes opciones de tamaños. Incluye la comercialización de bajos en una y dos alturas con jardín, así como áticos con terraza. No faltarán tampoco las zonas comunes, especialmente equipadas con espacios dignos de las mejores urbanizaciones del extrarradio de la ciudad tales como gimnasio acristalado totalmente equipado, zonas verdes firmadas por Isabel Duprat, una de las mejores paisajistas del mundo con piscina exterior de 25m lineales, SPA dotado de sauna, piscina interior, hammam, caldarium, jacuzzi, sala de relajación con chimenea, sala de masajes, piscina de agua helada, circuito de duchas de sensaciones etc. Garaje y trastero incluidos en el precio.",False,newdevelopment,True,True,9069.0,True,False,False,False,[],False,False,1723150.0,€,flat,"Ciudad Jardín, Madrid","Dúplex en calle Javier Ferrero, 1",Top,True,True,False,duplex,,,
104903093,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/13/26/1237811472.webp,P2 1ºB,21,1,409000.0,flat,sale,99.0,True,3,2,"calle Provisional Berrocales Ochenta y Uno, 10",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3723506,-3.5826795,True,https://www.idealista.com/obra-nueva/104903093/,"Obras iniciadas. En DOMUS hay viviendas disponibles de 1, 2 y 3 dormitorios en diferentes alturas, pero en este momento solo están a la venta las viviendas detalladas. Célere Domus está ubicado en el nuevo desarrollo urbanístico de los Berrocales, situado en el sureste de Madrid, entre Ensanche de Vallecas y Santa Eugenia. Esta promoción de obra nueva, es un conjunto residencial formado por 74 viviendas de 1, 2 y 3 dormitorios distribuidas en altura, bajos y áticos, repartidas en tres portales. Todas las viviendas cuentan con terraza, trastero y una o dos plazas de garaje. La urbanización contiene también un local comercial. La fecha de entrega está prevista para el último trimestre del 2026. El proyecto cuenta con una agradable piscina para adultos y otra para niños, zona de aseos, estancia para bicicletas, sala social-gourmet y zona exterior de calistenia en la última planta. Además, la promoción ha incluido una zona ajardinada y de juegos para niños, donde pueden disfrutar en un entorno protegido. Y como siempre pensamos en la seguridad, la urbanización es completamente privada, cerrada con control de accesos y conserjería. En Vía Célere apostamos por innovar e implantar sistemas cada vez más eficientes, consiguiendo edificios más sostenibles y comprometidos con el medio ambiente. El residencial Célere Domus dispone de calificación energética A, lo que supone un ahorro estimado del 83% disminuyendo las emisiones de CO2 y una reducción significativa de la demanda energética del complejo (refrigeración y agua caliente sanitaria). Célere Domus es un conjunto residencial equipado para cubrir todas tus necesidades en un espacio cómodo para ti y los tuyos, creando un lugar idóneo donde vivir con tu familia. *Las imágenes de la promoción son orientativas y no definitivas. ** Las viviendas anteriormente identificadas y sus condiciones económicas y comerciales están sujetas a disponibilidad y a variaciones por motivos administrativos o comerciales. Consulte con la oficina de ventas.",False,newdevelopment,True,True,4131.0,True,False,False,False,[],False,False,409000.0,€,flat,"Los Berrocales, Madrid","Piso en calle Provisional Berrocales Ochenta y Uno, 10",Top,True,True,False,,,,
107329086,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/1c/55/1309731873.webp,,26,1,2350000.0,flat,sale,201.0,True,4,4,"Avenida de Luis García Cereceda, 9",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4056432,-3.7981778,True,https://www.idealista.com/obra-nueva/107329086/,"•PRIMERA PLANTA 4 DORMITORIOS SUPERFICIES 201 m2 +53 m2 de terrazas PRECIO: 2.350. 000 € Vivienda de 4 dormitorios ubicada en la planta primera.  Cuenta con el disfrute exclusivo de las terrazas situadas en fachada norte y sur, perfectas para estar en cualquier estación del año. ZONA DE DÍA Y DE NOCHE: Se accede a la vivienda a través del recibidor, en donde encontramos un aseo de cortesía y un cuarto de ropa, que a su vez, se comunica con el tendedero. Damos paso a un amplio salón-comedor orientado a sur, con salida a la terraza, en donde también se encuentra la cocina abierta al comedor. La zona de noche se compone por cuatro dormitorios, a los cuales se accede a través del distribuidor. El dormitorio principal, con terraza privada, cuenta con vestidor y un cómodo cuarto de baño con ducha, doble lavabo. Los dos dormitorios individuales comparten baño en suite. El otro dormitorio secundario cuenta con baño privado. Todos disponen de terraza en norte. La vivienda cuenta con 3 plazas de garaje y trastero.",False,newdevelopment,True,True,11692.0,True,False,False,False,[],False,False,2350000.0,€,flat,"La Finca, Pozuelo de Alarcón","Piso en Avenida de Luis García Cereceda, 9",Top,True,True,False,,,,
105623286,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/b8/cb/1258026121.webp,a01Jy00000XTivWIAT,57,,870000.0,chalet,sale,329.0,,5,3,"Francisco Pizarro, 8",Madrid,Boadilla del Monte,Valenoso,es,,40.4154463,-3.9105277,True,https://www.idealista.com/obra-nueva/105623286/,"OBRA TERMIANDA- LLAVE EN MANO - FINANCIADA POR BBVA - FORMA DE PAGO FLEXIBLE Las Fuentes de Valenoso, es una promoción de 52 viviendas unifamiliares de 5 dormitorios, en una urbanización cerrada con conserjería y vigilancia con circuito cerrado de televisión, que comparten unas zonas comunes espectaculares, libres de coches, con amplias zonas ajardinadas, entre las que destacan sus dos piscinas desbordantes de cloración salina y su gran pradera solárium, pista de pádel con paredes de vidrio e iluminación, gimnasio equipado, sala polivalente con Gastro Bar, zona de juegos infantiles y múltiples zonas de esparcimiento y paseo. Todas las viviendas disponen de dos plazas de garaje en parking subterráneo que están conectadas con el interior de las viviendas. La parcela se sitúa en un alto, y desde ella se domina el paisaje circundante. En la promoción, las viviendas se disponen alrededor de las zonas comunes, volcando los salones hacía los jardines privativos que se orientan todos hacia el exterior para garantizar en todo lo posible su privacidad. Las viviendas disponibles son de 5 dormitorios y se desarrollan en tres plantas (baja, primera y sótano. Son distribuciones con amplias estancias pensadas para la vida familiar. La planta sótano, dispone de una versátil sala de gran tamaño que se encuentra conectada a un amplio patio inglés-terraza de más de 18 m2 que la inunda de luz. A través de esta planta, la vivienda se conecta con sus dos plazas de aparcamiento en garaje subterráneo. La planta baja da acceso al jardín privativo y a las zonas comunes del conjunto. En ella se ubican la cocina con office, el salón-comedor de más de 36 m2 con vistas al jardín de la vivienda, un baño y un despacho-dormitorio. En la planta primera se ubican los cuatro dormitorios, con un amplio dormitorio principal en suite, con gran superficie de armarios, y tres dormitorios dobles con otro baño completo. Las viviendas se han proyectado para obtener una Calificación Energética A. Para conseguirlo, se han reforzado los aislamientos térmicos mediante mejora considerable de la envolvente de las viviendas con incremento de aislantes en fachada y cubierta, carpinterías exteriores con rotura de puente térmico y mejoras de sus vidrios. La promoción, tiene contratados controles de Calidad con empresas independientes en proyectos y ejecución de las obras y de calidad. Mientras lo permita el ritmo de ejecución de las obras, se admitirán mejoras propuestas en paquetes de personalización con coste, en los acabados de la vivienda, tales como color de pintura, solado general de la vivienda, solados y alicatados de baños y cocina, mamparas de ducha, sustitución de bañera por ducha, etc. Las obras se encuentran muy avanzadas, estando prevista su finalización para el último trimestre de este año 2024. La promoción está financiada por la entidad bancaria BBVA; las cantidades entregadas a cuenta se encuentran garantizadas mediante contrato de seguro de caución suscrito con la entidad aseguradora. Si lo desea, puede ampliar su información solicitando una visita a nuestras oficinas centrales en Madrid, de la calle Alcalá, 96, 5º-D, frente a El Corte Inglés de Goya.",False,newdevelopment,True,,2644.0,True,False,False,False,[],False,False,870000.0,€,chalet,"Valenoso, Boadilla del Monte","Chalet adosado en Francisco Pizarro, 8",Top,True,True,False,terracedHouse,,,
107489312,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/ef/82/1239463508.webp,P1 4ºB,21,4,417900.0,flat,sale,87.0,True,2,2,"calle Provisional Berrocales Ochenta y Uno, 10",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3723506,-3.5826795,True,https://www.idealista.com/obra-nueva/107489312/,"Obras iniciadas. En DOMUS hay viviendas disponibles de 1, 2 y 3 dormitorios en diferentes alturas, pero en este momento solo están a la venta las viviendas detalladas. Célere Domus está ubicado en el nuevo desarrollo urbanístico de los Berrocales, situado en el sureste de Madrid, entre Ensanche de Vallecas y Santa Eugenia. Esta promoción de obra nueva, es un conjunto residencial formado por 74 viviendas de 1, 2 y 3 dormitorios distribuidas en altura, bajos y áticos, repartidas en tres portales. Todas las viviendas cuentan con terraza, trastero y una o dos plazas de garaje. La urbanización contiene también un local comercial. La fecha de entrega está prevista para el último trimestre del 2026. El proyecto cuenta con una agradable piscina para adultos y otra para niños, zona de aseos, estancia para bicicletas, sala social-gourmet y zona exterior de calistenia en la última planta. Además, la promoción ha incluido una zona ajardinada y de juegos para niños, donde pueden disfrutar en un entorno protegido. Y como siempre pensamos en la seguridad, la urbanización es completamente privada, cerrada con control de accesos y conserjería. En Vía Célere apostamos por innovar e implantar sistemas cada vez más eficientes, consiguiendo edificios más sostenibles y comprometidos con el medio ambiente. El residencial Célere Domus dispone de calificación energética A, lo que supone un ahorro estimado del 83% disminuyendo las emisiones de CO2 y una reducción significativa de la demanda energética del complejo (refrigeración y agua caliente sanitaria). Célere Domus es un conjunto residencial equipado para cubrir todas tus necesidades en un espacio cómodo para ti y los tuyos, creando un lugar idóneo donde vivir con tu familia. *Las imágenes de la promoción son orientativas y no definitivas. ** Las viviendas anteriormente identificadas y sus condiciones económicas y comerciales están sujetas a disponibilidad y a variaciones por motivos administrativos o comerciales. Consulte con la oficina de ventas.",False,,True,True,4803.0,True,False,False,False,[],False,False,417900.0,€,flat,"Los Berrocales, Madrid","Piso en calle Provisional Berrocales Ochenta y Uno, 10",Top,True,True,False,,,,
108579024,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/3b/44/1348999006.webp,,32,bj,1245000.0,duplex,sale,100.0,True,2,3,"calle Javier Ferrero, 1",Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4482865,-3.6713984,True,https://www.idealista.com/obra-nueva/108579024/,"Caledonian Javier Ferrero es un nuevo y ambicioso proyecto en el centro de Madrid resultado de la colaboración de CALEDONIAN con el prestigioso arquitecto brasileño Marcio Kogan y su Studio MK27 Se trata de un proyecto innovador y contemporáneo, ubicado en la calle Javier Ferrero, que reconvertirá la zona actualmente industrial en una zona residencial con gran potencial de desarrollo. Como en la gran mayoría de proyectos de CALEDONIAN, los exteriores tendrán una gran importancia en la concepción del proyecto, así como las soluciones tecnológicas e infraestructurales para hacer más fácil la vida a sus propietarios. A esta máxima se sumará la última tecnología para facilitar la vida a sus propietarios, tales como huella dactilar para acceder a la casa, láminas inteligentes autorregulables para controlar mejor la entrada de luz, calefacción mediante suelo radiante y refrigeración mediante techo frío, control monitorizado de todas las luces, enchufes y otros equipamientos electrónicos de la casa. Además, el proyecto se realizará siguiendo las directrices de diseño del estándar Passivhaus mediante distribuciones inteligentes, prácticas y eficientes. La instalación de calefacción, refrigeración y agua caliente son además centralizadas para todo el edificio con la combinación de sistemas más eficientes y ecológicos del mercado: Sistema de bomba de calor con geotermia y Sistema fotovoltaico de generación de energía. El conjunto residencial se compone de tres edificios diferenciados por la fachada con ventanales de suelo a techo y ventanales con madera y aluminio. Se ubica en un recinto cerrado y vigilado 24 h con servicios de valor. La exclusiva urbanización ofrece diferentes tipologías de vivienda, de 1 a 4 dormitorios y para cada tipología diferentes opciones de tamaños. Incluye la comercialización de bajos en una y dos alturas con jardín, así como áticos con terraza. No faltarán tampoco las zonas comunes, especialmente equipadas con espacios dignos de las mejores urbanizaciones del extrarradio de la ciudad tales como gimnasio acristalado totalmente equipado, zonas verdes firmadas por Isabel Duprat, una de las mejores paisajistas del mundo con piscina exterior de 25m lineales, SPA dotado de sauna, piscina interior, hammam, caldarium, jacuzzi, sala de relajación con chimenea, sala de masajes, piscina de agua helada, circuito de duchas de sensaciones etc. Garaje y trastero incluidos en el precio.",False,,True,True,12450.0,True,False,False,False,[],False,False,1245000.0,€,flat,"Ciudad Jardín, Madrid","Dúplex en calle Javier Ferrero, 1",Top,True,True,False,duplex,,,
