propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
102233469,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/c2/f0/1148793747.webp,78,6,2075000.0,penthouse,sale,284.0,True,4,4,Barrio Mirasierra,Madrid,Madrid,Fuencarral,es,Mirasierra,40.4947427,-3.7004727,False,https://www.idealista.com/inmueble/102233469/,"De Salas Luxury Homes, (Referencia MIV01957) tiene el placer de poder ofrecerle este imponente ATICO DÚPLEX en Mirasierra. Con una superficie de 284 m², cuenta con un diseño único e impresionante terraza de 126m², con piscina privada e inigualables vistas panorámicas. La vivienda cuenta con un cuidado diseño de interiores, con acabados y materiales de alta calidad.  La luz es su principal protagonista. Se distribuye en dos plantas y cuenta con ascensor propio. A la planta baja se accede por un hall de entrada que da paso al salón abierto al exterior a través de grandes ventanales que aportan una gran luminosidad a la estancia. La cocina se encuentra totalmente amueblada y equipada con electrodomésticos de alta gama Siemens. Aseo de cortesía. La zona de descanso de esta planta cuenta con dos dormitorios muy completos y funcionales que comparten un baño y un amplio dormitorio principal con baño en suite y vestidor amueblado con luz interior. A la segunda planta se accede por unas escaleras o a través del ascensor privado de la vivienda. Cuenta con un dormitorio con baño en suite y vestidor. En esta planta se ubica la terraza, con la piscina de diseño elegante, zona de solárium y otra zona ideal para porche o zona de comedor exterior. Una combinación perfecta de confort y privacidad. Dos plazas de garaje y un trastero. Ubicado en un edificio con diseño vanguardista obra de Bueso-Inchausti & Rein, con zonas ajardinadas, parque infantil, piscina comunitaria, sala fitness y seguridad 24 horas. Cuenta además con un innovador sistema de geotermia muy silencioso y de gran eficiencia energética así como con un sistema de domótica avanzado. Localizado en una de las calles más emblemáticas de Mirasierra con una amplia oferta educativa tanto escolar como universitaria. Fácil acceso y cercanía al centro de Madrid a través de transporte público ( metro y autobuses ) o privado.",True,good,False,True,7306.0,True,True,False,True,[],False,False,2075000.0,€,,,,flat,"Mirasierra, Madrid",Ático,Top,MIV01956,True,True,penthouse,
37508988,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/9a/4f/1319209242.webp,86,,2480000.0,chalet,sale,1080.0,,8,6,Ciudalcampo,Madrid,Ciudalcampo,,es,,40.616328,-3.6064944,False,https://www.idealista.com/inmueble/37508988/,"Chalet en venta con increibles vistas Ciudalcampo E&V vende chalet de campo con espectaculares vistas al encinar sur y a la sierra de Madrid y muy intimo y privado ya que linda con la finca de La pesadilla. Se encuentra situada en una arbolada parcela de 5200m² e incluye una pista de pádel y una preciosa zona de jardín con piscina. La casa cuenta con tres niveles. La planta baja dispone de un patio interior que distribuye las estancias y aporta luz natural a través de una amplia claraboya, la cual se puede abrir permitiendo un sistema de ventilación cruzada por toda la vivienda. A ambos lados del hall de entrada encontramos dos despachos, uno de los cuales incluye una librería hecha a medida. En esta planta de la villa encontramos un aseo de cortesía, además de los 4 dormitorios principales, todos ellos con baño en suite. Destaca la suite principal, en la cual hallamos un amplio dormitorio de 32m² con techos altos, una sala de estar de 24m², una zona de vestidor con armarios y un baño equipado con ducha y bañera. Este dormitorio dispone de salida directa al jardín. En la planta alta de la casa se ubican los altillos de dos dormitorios, una biblioteca que se asoma sobre el salón y una pequeña sala de té marroquí con mucho encanto y vistas al patio central de la planta baja. En el sótano, además de una enorme sala multiusos de 150m² equipada con barbacoa interior, cocina y comedor, encontramos una zona de gimnasio con sauna, baño turco y jacuzzi para 8 personas. El sótano de esta villa ubicada en Ciudalcampo ofrece zona de servicio, lavandería, trasteros y garaje para 4 coches. La urbanización de Ciudalcampo es una de las mejores zonas residenciales de Madrid. En este excepcional emplazamiento se encuentra esta villa a la venta a través de Engel&Völkers, dentro del Parque Regional de la Cuenca Alta del Manzanares, entre los municipios de San Sebastián de los Reyes y Colmenar Viejo. Se trata de un entorno privilegiado y con impresionantes vistas a la sierra norte de Madrid, además de ser un espacio que mantiene el equilibrio entre el desarrollo urbanístico y la conservación del medio natural. Ciudalcampo dispone de un cómodo y rápido acceso en el Km 28 de la N-1, además de contar con la ventaja de encontrarse cercana al aeropuerto de Madrid Barajas, IFEMA, a un parque empresarial con múltiples empresas multinacionales, y a tan solo 10 minutos de uno de los mejores hospitales de la zona Norte, el Hospital Infanta Sofía. Ciudalcampo ofrece a sus habitantes excepcionales dotaciones y servicios dentro de la propia urbanización: Colegio internacional SEK, Club deportivo RACE (Golf, Paddle, Tenis, Piscina, Gimnasio, Hípica, Fútbol), servicio regular de autobuses a Madrid e interno dentro de la propia urbanización y oficina de correos, además del Centro Comercial Santo Domingo, equipado con farmacia, supermercado, frutería, carnicería, pescadería, estanco, servicios de restauración, etc. Ciudalcampo dispone de un sistema de cámaras y vallado perimetral, además de servicio de seguridad 24 horas con patrullas de vigilancia y control de barrera a la entrada.",True,good,False,,2296.0,True,True,False,False,[],False,False,2480000.0,€,,,,chalet,Ciudalcampo,Casa independiente,Top,W-02926M,True,True,independantHouse,
107072524,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/1d/82/1338516106.webp,63,,1680000.0,chalet,sale,495.0,,6,5,Ciudalcampo,Madrid,Ciudalcampo,,es,,40.6167705,-3.6102287,False,https://www.idealista.com/inmueble/107072524/,"Magnífico chalet independiente en Ciudalcampo Magnífico chalet independiente de 495m2 en Ciudalcampo, para entrar a vivir con las mejores calidades y equipamientos. Con una parcela de 2.500 m2, la casa se encuentra en la zona alta, con una excelente orientación que inunda de luz natural el interior y exterior. Su jardín, con piscina cubierta removible para usar todo el año, cuenta con majestuosos árboles, una gran variedad de flores, frutales, setos y zonas diferenciadas. La vivienda está distribuida de manera funcional y elegante con suelos de mármol travertino. En la planta principal se puede hacer vida, cuenta con un imponente hall de entrada con doble altura que da paso a un salón-comedor amplio y luminoso con chimenea cassette de leña, en diferentes ambientes y acceso directo a porches cubiertos con acristalamiento removible, ideales para usar en cualquier época del año. La cocina, luminosa y bien comunicada con el comedor, está diseñada para garantizar comodidad y eficiencia. En esta planta se encuentra un despacho en dos ambientes con sala de juntas incorporada, con chimenea de pellets, perfecto para quienes valoran un espacio de trabajo en casa. Además, un baño de cortesía completo y un dormitorio principal en suite con vestidor y chimenea de pellets. Subiendo por una elegante escalinata, encontramos cuatro dormitorios espaciosos, uno es en suite, mientras que los otros comparten un baño.  La planta baja ofrece un amplio garaje cubierto con capacidad para 6 coches, junto con una sala de plancha y almacen. También dispone de un dormitorio de servicio en suite, sala de máquinas y una encantadora bodega. Destaca por su eficiente sistema de climatización, que incluye suelo radiante con caldera de gasoil, dos bombas de calor Daikin, una estufa de pellets y una estufa de leña en el porche. La carpintería es de PVC oscilobatiente y con rotura de puente térmico, garantizando un óptimo aislamiento. Jardín con riego automático de diez fases, piscina iluminada de 10x5 metros con cubierta removible y un moderno sistema de clorador salino con regulación de pH automática. Además, la parcela dispone de iluminación en todo su perímetro, una zona de huerto con riego automatizado y barbacoa exterior. Puertas de entrada y del garaje blindadas, portero automático. Su edificabilidad no está agotada se podría ampliar. Ciudalcampo ofrece una vida en plena naturaleza sin sacrificar la seguridad y los servicios de la ciudad. Situada en el excepcional Parque Regional de la Cuenca Alta del Manzanares, situada en los municipios de San Sebastián de los Reyes y Colmenar Viejo destaca por su entorno privilegiado con vistas impresionantes a la sierra norte de Madrid. Con un cómodo acceso en el Km 28 de la N-1 y cercanía al aeropuerto de Madrid Barajas, IFEMA y a un parque empresarial con múltiples empresas multinacionales, Ciudalcampo combina la comodidad de la vida urbana con la tranquilidad de la naturaleza. Las propiedades independientes en parcelas con una media de 3.200 m2 ofrecen total intimidad, mientras que las urbanizaciones de pisos, chalets adosados e independientes cuentan con amplias zonas verdes y servicios comunes. Destacan el prestigioso Colegio Internacional SEK y el Club Deportivo RACE, que ofrece una amplia gama de instalaciones deportivas y sociales. Además, los residentes pueden disfrutar de 6.5 km de circuito físico para la práctica de deportes al aire libre y 41 km de viales con tráfico limitado, ideales para paseos en plena naturaleza. La seguridad es primordial en Ciudalcampo, con un sistema de cámaras, vallado perimetral y servicio de seguridad 24 horas. Además, el servicio regular de autobuses que comunica con Plaza Castilla y Alcobendas/San Sebastián de los Reyes, junto con una línea de minibuses internos, garantizan una excelente movilidad dentro y fuera de la urbanización. En resumen, Ciudalcampo es una zona residencial en auge, similar a la Moraleja, donde se dema.",True,good,False,,3394.0,True,True,False,False,[],False,False,1680000.0,€,,,,chalet,Ciudalcampo,Casa independiente,Top,W-02UH00,True,True,independantHouse,
108291893,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/5c/4e/1339723277.webp,55,,3950000.0,chalet,sale,600.0,,4,4,Las Lomas,Madrid,Boadilla del Monte,Las Lomas,es,,40.4369699,-3.9051845,False,https://www.idealista.com/inmueble/108291893/,"Sofisticado chalet unifamiliar en Las Lomas Engel&Völkers presenta esta exquisita propiedad, fundida en medio de la naturaleza, que consta de 600 metros cuadrados en dos plantas y sobre una parcela de 2.235 metros cuadrados.  En la vivienda se distribuyen cuatro amplísimos dormitorios, cada uno con su cuarto de baño en suite, salón con chimenea, salita de estar, un original comedor junto a la espléndida cocina, sala-trabajo-estudio, gimnasio, sala de limpieza, aseo y un cómodo garaje para cuatro vehículos grandes.  Tanto el diseño interior como exterior crean un flujo armonioso en todo el espacio y los enormes ventanales enmarcan las vistas verdes y exuberantes, proporcionando luz natural y tranquilidad en cada rincón. Además cuenta con una impecable piscina de cloración salina. Se trata de una propiedad que no solo ofrece un hogar, sino una experiencia de vida incomparable, donde la sostenibilidad se fusiona con el lujo gracias a la combinación de paneles solares y aerotermia, reduciendo el impacto ambiental y produciendo ahorro energético. No pierda la oportunidad de adquirir un pedazo del paraíso donde cada día se vive en total plenitud. La vivienda está ubicada en la exclusiva urbanización Las Lomas en Boadilla del Monte, población que se encuentra a tan sólo 15 minutos en coche de Madrid. Consta de un entorno natural envidiable con todos los servicios e infraestructuras para facilitar una vida cómoda. La urbanización cuenta con servicio de seguridad 24 horas, dos centros comerciales y el Club Premium David Lloyds, que combina deporte, relajación y diversión en familia, con pistas de tenis de alta gama, gimnasio de primera generación, un exclusivo spa y un fantástico club room donde socializar. Los reconocidos colegios St Michael´s, Virgen de Europa, Eurocolegio Casvi, Mirabal Internacional, Trinity College, y Highlands School Los Fresnos, están ubicados en la misma urbanización o en las proximidades. La zona está bien comunicada con autobuses, metro ligero y cercanía a la M-50, A-6 y A-5.",True,good,False,,6583.0,True,True,False,False,[],False,False,3950000.0,€,,,,chalet,"Las Lomas, Boadilla del Monte",Casa independiente,Top,W-02ZZMJ,True,True,independantHouse,
108410099,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/23/58/1344913076.webp,43,3,665000.0,flat,sale,128.0,True,3,2,calle Severo Ochoa,Madrid,Boadilla del Monte,Sector B,es,,40.4092978,-3.8926632,False,https://www.idealista.com/inmueble/108410099/,"Descubre esta magnífica oportunidad en el Sector B de Boadilla del Monte, una de las zonas más demandadas del noroeste de Madrid. Este piso de 128 m² construido se encuentra ubicado en una urbanización que ofrece todas las comodidades necesarias para disfrutar de una calidad de vida excepcional. Con 3 dormitorios, 2 baños, una plaza de garaje y una amplia gama de servicios comunitarios como piscina, pista de tenis-pádel, gimnasio y conserje, este inmueble es perfecto tanto para familias como para inversores que busquen rentabilidad tras una reforma. El inmueble, construido en 2010, cuenta con calefacción individual de gas natural, aire acondicionado, suelo de tarima flotante y puerta blindada. Además, incluye un trastero y tendedero, haciendo de este piso una opción funcional y práctica. El Sector B de Boadilla del Monte es una zona residencial consolidada, conocida por su ambiente familiar, seguridad y excelente conectividad. A menos de 10 kilómetros encontrarás el prestigioso colegio Highlands School Los Fresnos, ideal para aquellos que valoran la cercanía de centros educativos de calidad. Si buscas opciones de ocio y compras, el Centro Comercial El Palacio está a pocos minutos en coche, ofreciendo una amplia variedad de tiendas, restaurantes y servicios. En cuanto al transporte público, esta zona está bien comunicada con la capital gracias a las líneas de autobús 573, 574 y 575, así como la cercanía a la estación de metro ligero ""Infante Don Luis"" (Línea ML3). El entorno de Boadilla del Monte destaca por su equilibrio entre naturaleza y urbanismo. Sus grandes avenidas, zonas verdes y parques hacen de este barrio un lugar ideal para vivir o invertir. Además, su proximidad a la autovía A-6 y a la M-50 garantiza un acceso rápido y cómodo tanto al centro de Madrid como a otras localidades de la Comunidad. Desde 1983, en GILMAR hemos ayudado a miles de personas a encontrar la casa de sus sueños o a maximizar la rentabilidad de sus inversiones inmobiliarias. Nuestro equipo de expertos en Boadilla del Monte está a tu disposición para brindarte un asesoramiento personalizado y acompañarte en todo el proceso. Si deseas más información sobre esta propiedad, por favor, facilítanos la referencia 210429. Puedes contactar con nuestro equipo en la oficina de Boadilla, ubicada en la Glorieta Virgen María, 7. Llámanos al o envíanos un correo a. ¡Estaremos encantados de ayudarte!",True,good,False,True,5195.0,True,True,False,False,[],False,False,665000.0,€,,,,flat,"Sector B, Boadilla del Monte",Piso en calle Severo Ochoa,Top,NM210429,True,True,,
107808845,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/cd/4a/1324399564.webp,62,,2180000.0,chalet,sale,786.0,,5,6,Ciudalcampo,Madrid,Ciudalcampo,,es,,40.6195687,-3.6229053,False,https://www.idealista.com/inmueble/107808845/,"Magnífico chalet en urbanización Ciudalcampo Engel&Volkers les ofrece esta vivienda de diseño original que gira alrededor de una preciosa escalera de caracol, como eje central y protagonista. El salón de casi 50m2, con dos ambientes en los que destaca la bonita chimenea de laja, da salida a un magnífico porche que recorre tanto el salón como la cocina con una superficie total de 80m2. La cocina alrededor del semicírculo que forma por la parte de atrás la escalera cuenta con comedor de diario y un cuarto de lavandería y plancha. El hall en la parte central de la vivienda tiene su armario y aseo de cortesía, y completan la planta al otro lado de la escalera un espacioso dormitorio en suite. En la planta superior se encuentran los 4 dormitorios principales de la casa, todos ellos en suite. A uno de los lados el dormitorio principal con casi 30m2 de superficie, incluye un pasillo con armarios vestidos en madera haciendo las veces de vestidor y un baño completo con bañera triangular y ducha. En el centro dos dormitorios con la forma semicircular de la escalera en su interior, y al otro lado un dormitorio cuadrado de 25m2 con muchas ventanas que ahora se utiliza de despacho pero que cuenta igualmente con baño en suite con ducha de hidromasaje. La planta sótano de la vivienda se habilitó posteriormente con un enorme salón multiusos de 110m2 que integra barra americana y varios ambientes para un billar, sala de reuniones o de juegos. En esta planta se halla también el garaje de 60m2 con puertas automáticas, cuartos de máquinas, jardinería, trastero, etc. Completa esta propiedad un precioso jardín orientación sur con multitud de árboles frutales (membrillo, cerezas, peras, melocotones, etc.) huerto, zona de barbacoa y una piscina con una pequeña isla central decorativa. Desde el jardín se puede acceder directamente al pasillo verde de un parque natural. Cuenta con paredes de estuco con doble aislamiento, ventanas de aluminio en el exterior y madera en el interior con persianas eléctricas con mosquiteras, oscilobatientes y con rotura de puente térmico. La calefacción es de gas natural por suelo radiante y aire acondicionado por splits. La urbanización de Ciudalcampo es una de las mejores zonas residenciales de Madrid. Excepcional emplazamiento dentro del Parque Regional de la Cuenca Alta del Manzanares, ubicada en los municipios de San Sebastián de los Reyes y Colmenar Viejo. Entorno privilegiado y con impresionantes vistas a la sierra norte de Madrid. Espacio que mantiene el equilibrio entre el desarrollo urbanístico y la conservación del medio natural. Cómodo y rápido acceso en el Km 28 de la N-1. Próxima al aeropuerto de Madrid Barajas, IFEMA y a parque empresarial con múltiples empresas multinacionales, y a tan solo 10 minutos de uno de los mejores hospitales de la zona Norte el Hospital Infanta Sofía. Excepcionales dotaciones y servicios dentro de la propia urbanización: Colegio internacional SEK, Club deportivo RACE (Golf, Paddle, Tenis, Piscina, Gimnasio, Hípica, Fútbol), Servicio regular de autobuses a Madrid e interno dentro de la propia urbanización, Oficina de correos y Centro Comercial Santo Domingo, con farmacia, supermercado, frutería, carnicería, pescadería, estanco, restauración, etc. Dispone de un sistema de cámaras y vallado perimetral. Servicio de seguridad 24 horas con patrullas de vigilancia y control de barrera a la entrada. Cuenta además con 6,5Km de circuito físico para la práctica de deporte al aire libre y 41km de viales con tráfico limitado a la propia urbanización, ideales para los amantes de paseos en plena naturaleza.",True,good,False,,2774.0,True,True,False,False,[],False,False,2180000.0,€,,,,chalet,Ciudalcampo,Casa independiente,Top,W-02YOKF,True,True,independantHouse,
108619636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/cd/41/1350903673.webp,35,5,460000.0,flat,sale,67.0,True,1,1,Barrio Prosperidad,Madrid,Madrid,Chamartín,es,Prosperidad,40.4413347,-3.6727809,False,https://www.idealista.com/inmueble/108619636/,"Piso en Prosperidad En el corazón del barrio de Prosperidad, una de las zonas más demandadas del distrito de Chamartín, se encuentra esta luminosa y versátil vivienda, ideal tanto para quienes buscan su primera residencia como para aquellos interesados en una inversión con gran potencial. Su ubicación, en una de las calles más valoradas de la zona, ofrece una combinación perfecta entre tranquilidad, servicios de proximidad y una excelente conexión con el resto de Madrid. La vivienda, ubicada en una planta alta, cuenta con 67 m² construidos y una distribución cuadrada que permite fácilmente la posibilidad de habilitar un segundo dormitorio. Su espléndida terraza de 6 m², un auténtico desahogo en plena ciudad, recibe abundante luz natural durante todo el día gracias a su orientación abierta, creando un ambiente cálido y acogedor. El edificio, construido en 1968, dispone de ascensor y un portal cuidado, reflejo del buen mantenimiento de la finca. Pero lo que realmente convierte esta propiedad en una oportunidad única es su entorno: Prosperidad y Ciudad Jardín son barrios llenos de vida, conocidos por su ambiente familiar, su excelente tejido comercial y su amplia oferta de servicios. Aquí es fácil encontrar pequeñas tiendas de toda la vida, panaderías artesanales, fruterías, farmacias, centros deportivos, mercados tradicionales y una gran variedad de cafeterías y restaurantes con encanto, donde vecinos y comerciantes se conocen por su nombre. La zona cuenta además con agradables espacios verdes como el Parque de Berlín o el cercano Parque Félix Rodríguez de la Fuente, ideales para pasear, hacer deporte o simplemente desconectar sin salir del barrio. A nivel educativo y sanitario, la oferta es amplia y de calidad, con colegios, centros de salud y clínicas privadas a muy poca distancia. En cuanto a la movilidad, la vivienda está excepcionalmente bien comunicada. Las líneas de metro 4, 6, 7 y 9 —con estación en Avenida de América— se suman a las de cercanías (C1 y C10) y a múltiples líneas de autobús urbano como la 9, 73, 120, 29 o 52, que garantizan desplazamientos cómodos y rápidos en cualquier dirección. El acceso directo a la M-30 completa este excelente conjunto de conexiones. Prosperidad y Ciudad Jardín son barrios que combinan lo mejor de la vida urbana con un espíritu de comunidad difícil de encontrar en otras zonas de Madrid. Una mezcla equilibrada de tradición, modernidad y calidad de vida que convierte esta ubicación en una apuesta segura. En GILMAR llevamos desde 1983 ayudando a nuestros clientes a encontrar la casa de sus sueños. Con más de 40 años de experiencia en el sector inmobiliario, te ofrecemos un servicio profesional, cercano y totalmente personalizado. Para más información, contacta con nuestro equipo en la oficina de Avenida de América, en C/ López de Hoyos esquina Corazón de María. Llámanos al o escríbenos a indicando la referencia 206484. Estaremos encantados de ayudarte.",True,renew,False,True,6866.0,True,True,False,False,[],False,False,460000.0,€,,,,flat,"Prosperidad, Madrid",Piso,Top,jg206484,,,,
107694886,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/7d/f6/1320038418.webp,26,6,1690000.0,flat,sale,140.0,True,3,2,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4361906,-3.682957,False,https://www.idealista.com/inmueble/107694886/,"Ubicada en la prestigiosa zona de Castellana, en el barrio de Salamanca, esta espectacular vivienda en una 6ª planta exterior ofrece gran luminosidad en todas sus estancias y unas vistas despejadas que la convierten en un espacio único. Se encuentra en una elegante finca clásica de 1950 con servicio de portería, fusionando el encanto de la arquitectura tradicional con las comodidades de una reforma de lujo, donde cada detalle ha sido diseñado a medida. Los techos altos y las molduras aportan sofisticación a esta vivienda, que ha sido concebida con un concepto abierto. La amplia cocina con isla, equipada con electrodomésticos de alta gama, se integra a la perfección con el salón y la zona de comedor, creando un espacio moderno, funcional y acogedor. La zona de noche cuenta con tres dormitorios, destacando el dormitorio principal, que dispone de un baño en suite y disfruta de vistas despejadas. Los otros dos dormitorios comparten un segundo baño completo, diseñado con materiales de alta calidad. Castellana: Elegancia y Exclusividad El barrio de Castellana, dentro del distrito de Salamanca, es sinónimo de exclusividad, lujo y sofisticación. Rodeado de amplias avenidas, embajadas y algunos de los edificios más representativos de la ciudad, ofrece una gran oferta gastronómica, comercial y cultural. Su proximidad a Paseo de la Castellana y a zonas verdes como El Retiro, además de su excelente comunicación con el resto de la ciudad, lo convierten en una de las mejores ubicaciones de Madrid para vivir. [IW].",True,good,False,True,12071.0,True,True,False,False,[],False,False,1690000.0,€,,,,flat,"Castellana, Madrid",Piso,Top,cas553NR,,,,
108251046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/83/1b/1340309129.webp,34,8,630000.0,flat,sale,142.0,True,3,2,Barrio Marroquina,Madrid,Madrid,Moratalaz,es,Marroquina,40.408829,-3.6336825,False,https://www.idealista.com/inmueble/108251046/,"**Exclusiva oportunidad en Moratalaz** En el emblemático barrio de Moratalaz, específicamente en la zona de Marroquina, se encuentra este magnífico piso en altura que destaca por su excelente distribución. Con una superficie construida de 142 m², esta propiedad cuenta con tres amplios dormitorios, dos baños completos y dos terrazas que ofrecen unas vistas privilegiadas hacia las Cuatro Torres Business Area. Cada metro cuadrado está aprovechado al máximo, mostrando una distribución funcional que invita a imaginar el hogar perfecto. Ubicada en la mejor finca del barrio, esta vivienda está en un edificio que ofrece comodidades premium: piscina comunitaria, zonas ajardinadas y vigilancia las 24 horas, garantizando seguridad y tranquilidad. La finca también dispone de ascensor, jardines y áreas comunes ideales para disfrutar de momentos de relax. El barrio de Moratalaz es conocido por ser uno de los más seguros y verdes de Madrid, con una gran cantidad de zonas ajardinadas que aportan calidad de vida a sus residentes. Además, su proximidad al Parque de la Cuña Verde de O'Donnell lo convierte en un lugar ideal para quienes desean disfrutar de la naturaleza sin salir de la ciudad. Este parque es perfecto para paseos, actividades deportivas y momentos de desconexión en un entorno natural. En términos de servicios, la ubicación es privilegiada. Con salidas a la M30 y M40. A menos de 10 kilómetros, se encuentra el prestigioso Colegio Montserrat, que ofrece una educación de calidad y es reconocido en la capital. Para las compras y el ocio, el Centro Comercial Alcalá Norte está a pocos minutos en coche, con una amplia oferta de tiendas, restaurantes y entretenimiento. En cuanto al transporte público, la vivienda está excelentemente conectada: la estación de Metro más cercana es Artilleros y Vinateros (Línea 9), mientras que las líneas de autobuses disponibles en la zona incluyen la 20, 30, 32, 8 Y 100, facilitando el acceso rápido al centro de Madrid y otros puntos estratégicos. Con un precio competitivo de 630.000 €, esta propiedad se presenta como una oportunidad para quienes buscan tanto vivir como invertir en un barrio consolidado y en crecimiento. La vivienda, construida en 1993, cuenta con características que la hacen destacar, como su luminosidad gracias al suelo de parquet, armarios empotrados y puerta blindada, garantizando confort y seguridad. **Sobre GILMAR**  Desde 1983, GILMAR se ha posicionado como líder en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Con más de 40 años de experiencia, nuestro equipo de expertos trabaja con pasión y profesionalismo para ofrecer las mejores soluciones inmobiliarias, siempre adaptándose a las necesidades de cada cliente. **Contacto**  Si deseas más información sobre este inmueble, no dudes en contactarnos. Facilítanos la referencia **186727** y nuestro equipo de la oficina de Jerónimos-Retiro estará encantado de atenderte.  � Dirección: Avda. del Mediterráneo, 44  � Teléfono:  � Email:.",True,good,False,True,4437.0,True,True,False,False,[],False,False,630000.0,€,,,,flat,"Marroquina, Madrid",Piso,Top,AM186727,,,,
108371539,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/02/e5/1345409576.webp,31,bj,361270.0,studio,sale,50.0,True,0,1,Barrio Guindalera,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4373509,-3.6667613,False,https://www.idealista.com/inmueble/108371539/,"Estudio en Guindalera Gilmar presenta en Exclusiva este excelente estudio exterior, perfecto para entrar a vivir. Se encuentra en la planta baja de un edificio residencial y cuenta con trastero y plaza de garaje opcional (Plaza de garaje fuera del precio). Ideal como primera vivienda o inversión. El estudio es muy luminoso, tiene grandes ventanales y se distribuye en recibidor, dormitorio, salón-comedor, cocina independiente, totalmente equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora y un espacioso baño. Dispone de suelos cerámicos en toda la vivienda. Calefacción por conducto Frío/Calor y agua caliente por termo eléctrico. Se encuentra ubicado en el emblemático barrio de Guindalera. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Cartagena y Parque de las Avenidas, se encuentra a pocos minutos andando.  La zona cuenta con todo tipo de servicios básicos, el hospital más cercano se encuentra a pocos metros, farmacias, supermercados, bancos, diversos parques, restaurantes, comercios. La vivienda está ubicada en una zona muy bien comunicada con múltiples opciones de transporte público y un rápido acceso a la M-30 y la A-2, estando a pocos minutos del Aeropuerto Internacional de Madrid Barajas. Además, ofrece una amplia oferta de ocio y servicios, tiendas de todo tipo, gran variedad de restaurantes y cafeterías, parques y áreas verdes para disfrutar del aire libre. La ubicación de este piso es inmejorable. El barrio de Guindalera ofrece una gran variedad de servicios y comodidades. En sus proximidades se encuentra el Parque de las Avenidas, la Plaza de Toros de las Ventas y la Estación Avenida de América. También cuenta con una amplia oferta de parques, comercios, supermercados, centros educativos y deportivos. Además, dispone de una excelente selección de bares y restaurantes con terrazas que invitan a disfrutar de un ambiente relajado y familiar. En cuanto a las comunicaciones, este barrio cuenta con varias estaciones de metro cercanas, como Manuel Becerra, Diego de León y Ventas. También hay paradas de autobús en las inmediaciones, que ofrecen acceso directo a distintas zonas de Madrid. Además, la ubicación del piso permite un fácil acceso a la M30, lo que facilita los desplazamientos en coche. No dudes en contactarnos para obtener más información sobre esta propiedad. Desde 1983, Gilmar Consulting Inmobiliario ha estado ayudando a sus clientes a encontrar la casa de sus sueños, brindando un servicio profesional y personalizado. Nuestro equipo está disponible para responder a todas tus preguntas y acompañarte en todo el proceso de compra. Nos encontramos en la calle Corazón de María esquina con López de Hoyos. Puedes contactarnos a través del teléfono o por correo electrónico. ¡Esperamos poder ayudarte a encontrar tu nuevo hogar!",True,good,False,True,7225.0,True,True,False,False,[],False,False,361270.0,€,,,,flat,"Guindalera, Madrid",Estudio,Top,AA210624,True,False,studio,28000.0
