propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
107982206,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/67/e8/1342244112.webp,9,bj,350000.0,flat,sale,54.0,False,2,1,calle de Blasco de Garay,Madrid,Madrid,Chamberí,es,Arapiles,40.4349158,-3.7114022,False,https://www.idealista.com/inmueble/107982206/,"OPORTUNIDAD EN ARAPILES – PLANTA BAJA CON GRAN POTENCIAL Redpiso ofrece esta interesante propiedad ubicada en el barrio de Arapiles, dentro del distrito de Chamberí, en una planta baja con muchas posibilidades de reforma. La vivienda cuenta con 54 m² y actualmente se distribuye en: •2 dormitorios •Salón-comedor con cocina integrada •1 baño completo Destaca por su altura interior de 4 metros, lo que ofrece la posibilidad de habilitar un altillo o incluso un espacio tipo dúplex, aumentando así el aprovechamiento del espacio. Se encuentra totalmente para reformar, ideal para diseñar a medida, tanto como vivienda habitual como para inversión. Además, contamos con propuestas de redistribución para ayudarte a visualizar todo su potencial. Ubicada en una excelente finca, tranquila y bien conservada, en una de las zonas más demandadas de Chamberí, con todo tipo de servicios, comercios y excelente comunicación.",False,renew,False,True,6481.0,True,False,False,False,[],False,False,350000.0,€,flat,"Arapiles, Madrid",Piso en calle de Blasco de Garay,Destacado,RP752025136685,,,,,,,
108331425,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/05/1a/1342328559.webp,19,,375000.0,chalet,sale,145.0,,3,2,calle de la Libertad,Madrid,El Álamo,,es,,40.2330519,-3.9810764,False,https://www.idealista.com/inmueble/108331425/,"Sin Límites Servicios incorpora a su cartera de inmuebles, en una de las mejores zonas de El Alamo, este magnífico chalet Independiente en una sola planta, en pleno proceso de reforma para que pueda entrar a vivir.. . la vivienda tiene 145 m2 construidos en una parcela de 470 m2 con piscina. Se distribuye en hall de entrada con un armario empotrado, dando este el acceso a un amplio salon, muy luminoso con salida directa a la parcela y zona de piscina, cocina con zona de comedor y también con salida a la parcela, la vivienda dispone de tres habitaciones espaciosas con armarios empotrados, dos baños completos con plato de ducha, uno de ellos en suite en la habitación principal, suelos de gres, ventanas de aluminio. Garaje exterior para unos tres o cuatro coches, cuarto trastero y de depuradora en la parcela. Mejor verlo! [IW].",False,good,False,,2586.0,False,False,False,False,[],False,False,375000.0,€,chalet,El Álamo,Casa independiente en calle de la Libertad,Destacado,CHA0539,True,True,independantHouse,,,,
108849165,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/8d/4a/1356910799.webp,21,1,245000.0,flat,sale,67.0,True,3,1,calle del Gallo,Madrid,Madrid,Vicálvaro,es,Ambroz,40.4079231,-3.6154791,False,https://www.idealista.com/inmueble/108849165/,"VISITAS INMUEBLE: a partir del 06/08/25 Homes by Pegasus comercializa en exclusiva esta vivienda con enorme potencial, ubicada en la calle Gallo, en el municipio de Fuenlabrada, a escasos metros del Campus de la Universidad Rey Juan Carlos (URJC). Una oportunidad perfecta tanto para inversores que buscan rentabilidad alquilando por habitaciones, como para familias que desean una vivienda amplia para reformar a su gusto en una zona consolidada y con todos los servicios. Con 67 m² construidos, esta propiedad se sitúa en una primera planta en edificio con ascensor, dentro de una finca bien conservada. Su distribución actual se compone de tres habitaciones, un baño completo, cocina independiente con ventana exterior y salón-comedor. Gracias a su forma rectangular y a la buena entrada de luz natural, la vivienda ofrece múltiples opciones de redistribución. Una de sus grandes ventajas es que, mediante una reforma sencilla, es posible crear una cuarta habitación en el salón, lo que maximiza el potencial para obtener una alta rentabilidad si se opta por alquilarla por habitaciones a estudiantes de la URJC o jóvenes profesionales. La vivienda necesita una reforma integral, lo que permite al comprador adaptarla completamente a sus necesidades, ya sea para explotarla como inversión o como vivienda habitual. La estructura es sólida y su distribución funcional facilita la creación de espacios cómodos y optimizados. La finca dispone de ascensor, lo que mejora la accesibilidad y añade valor al inmueble. Además, los gastos de comunidad son razonables, convirtiéndola en una opción muy atractiva tanto a nivel residencial como de inversión. La ubicación es uno de sus principales atractivos: situada a muy poca distancia de la Universidad Rey Juan Carlos, rodeada de supermercados, centros educativos, instalaciones deportivas, zonas verdes y con excelente comunicación mediante transporte público, tanto autobuses como metro y cercanías. También cuenta con rápido acceso a la M-506, A-42 y R-5. Una propiedad ideal para quienes buscan una primera vivienda con muchas posibilidades de personalización o para inversores que desean obtener una excelente rentabilidad en una zona con alta demanda de alquiler por estudiantes. No dejes pasar esta oportunidad de transformar esta vivienda en el proyecto que estás buscando. Contacta con Homes by Pegasus y agenda tu visita.",False,renew,False,True,3657.0,False,False,False,False,[],False,False,245000.0,€,flat,"Ambroz, Madrid",Piso en calle del Gallo,Destacado,HBP-10048,,,,,,,
97421971,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/a2/c3/978947565.webp,15,,215000.0,chalet,sale,163.0,,6,2,calle de Stuart,Madrid,Aranjuez,Centro,es,,40.0329389,-3.6050282,False,https://www.idealista.com/inmueble/97421971/,"""ARANKEY REAL ESTATE S. LU VENDE: Arankey Servicios Inmobiliarios vende casa baja ubicada en la zona centro de Aranjuez, calle Stuart, consta de 226 m2 distribuidos en 3 plantas, 1ª planta 2 dormitorios, salón, cocina y 1 baño, 2ª planta 4 dormitorios y 1 baño, plata bajo cubierta, cerca de los Jardines del príncipe, parques infantiles, centro de salud y comercios.  ¡ PARA REHABILITAR! En Arankey trabajamos para ofrecer a nuestros clientes los mejores inmuebles, con equipos especializados en cada zona para proporcionarles la mejor opción a su necesidad, con todas las excelencias y cuidado al máximo de los detalles. ¡ NO DUDE EN INFORMARSE SIN COMPROMISO!",True,renew,False,,1319.0,False,False,False,False,[],False,False,215000.0,€,chalet,"Centro, Aranjuez",Chalet adosado en calle de Stuart,Destacado,,,,terracedHouse,,,,
107617580,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/21/12/1328386514.webp,6,4,236000.0,flat,sale,45.0,True,1,1,calle de Moratín,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4125504,-3.695176,False,https://www.idealista.com/inmueble/107617580/,"Excelente oportunidad en el Barrio de las Letras!  Redpiso Atocha- Antón Martín pone a la venta excelente oportunidad para adquirir esta vivienda de 45 m2 para reformar a tu gusto y convertirla en una excelente oportunidad de inversión o para vivir. La vivienda, ofrece la posibilidad de hacer salón con cocina americana, un dormitorio y un baño. La ITE se encuentra favorable.  Ubicada en la calle Moratín, en una cuarta planta sin ascensor, la situación del piso es excelente, no sólo por estar en el centro de Madrid, junto a los grandes museos, sino porque está dentro del circuito con más oferta gastronómica y de servicios de la ciudad. Muy cerca de los museos del Prado, Thyssen-Bornemisza y Centro de Arte Reina Sofía, conocido como el Paseo o Triángulo del Arte, así como del Jardín Botánico, y del parque del Retiro, lo que lo hace perfecto para quienes quieren vivir en el centro de Madrid pero sin dejar de lado el contacto con la naturaleza. El nivel de infraestructuras y servicios en la zona es excelente. Muy bien comunicado, a 1 minuto metro Antón Martín, estación de ATOCHA RENFE-AVE y cercanías y muy próximo a numerosas paradas de autobús. Posee una amplia dotación de pequeños locales de moda: restaurantes, bares, cafés, librerías, tiendas, galerías de arte y talleres coworking. También colegios, cines, teatros etc; El precio de venta no incluye los honorarios por intermediación inmobiliaria que son del 3% +IVA sobre el precio final de venta, ni los gastos de notaría, escrituración y pago del ITP.",False,renew,False,False,5244.0,True,False,False,False,[],False,False,236000.0,€,flat,"Huertas-Cortes, Madrid",Piso en calle de Moratín,Destacado,RP1272025135688,,,,249000.0,13000.0,5.0,
108711324,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/17/5f/1352861773.webp,25,2,290000.0,flat,sale,61.0,True,2,1,Barrio Vista Alegre,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3852448,-3.7421327,False,https://www.idealista.com/inmueble/108711324/,"Entre Vista Alegre y Carabanchel se sitúa esta vivienda única. Y no lo decimos por decir. Hay hogares que nacen de un plano.. . y otros que se transforman con alma. Este piso fue uno de esos: un lienzo en blanco que su dueño reinventó con mimo, pensando en disfrutar de cada rincón como si fuera el último. Imagina empezar el día con luz natural colándose a raudales en un salón amplio y abierto, de esos que invitan a quedarse un rato más en el sofá, a poner música bajita mientras desayunas o a montar cenas improvisadas con amigos. La cocina es otra historia. O mejor dicho, el escenario perfecto para escribirla tú. Reformada, equipada y con espacio para que puedas cocinar a gusto, charlar mientras preparas algo rico, o simplemente disfrutar de tener todo en su sitio. Hasta el tendedero cerrado tiene su encanto: orden, funcionalidad y esa tranquilidad que da saber que aquí todo está pensado para hacerte la vida fácil. ¿Dormitorios? Dos. Ni más ni menos. Cada uno con ese toque cuidado que te hace pensar “aquí me quedaría”. Espacios pensados para descansar, trabajar, o soñar en grande. Y el baño… completo, con plato de ducha moderno y práctico. Porque no necesitas más, solo que esté bonito, cómodo y funcione. Subirás dos plantas, sí, pero cuando cruces la puerta te darás cuenta de que ha merecido la pena. El aire acondicionado en las estancias principales, la calefacción de gas natural, los suelos de tarima, las ventanas oscilobatientes que aíslan del ruido y del frío.. . Todo está hecho con cariño y buen gusto. Y si te lo preguntas: sí, la comunidad es tranquila, los gastos son bajos y la fachada ya tiene su dictamen favorable. Aquí, las sorpresas solo son buenas. La zona no se queda atrás. Transporte, comercios, vida de barrio y la comodidad de seguir dentro de la capital sin renunciar a espacio ni calidad. Perfecto si estás buscando tu primera casa o si quieres una inversión lista para rentar desde el minuto uno. Ya sabes, hay pisos que se enseñan y otros que se cuentan. Este es de los segundos. ¿Te vienes a verlo y a escribir tu propia historia?",False,good,False,False,4754.0,False,False,False,False,[],False,False,290000.0,€,flat,"Vista Alegre, Madrid",Piso,Destacado,VJM117,,,,,,,
108662938,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/3b/4f/1351462040.webp,26,5,545000.0,flat,sale,95.0,True,2,2,calle Tintín y Milú,Madrid,Madrid,Barajas,es,Alameda de Osuna,40.4630324,-3.5828814,False,https://www.idealista.com/inmueble/108662938/,"QUINTA PLANTA - TODO EXTERIOR. MUY LUMINOSO. URBANIZACIÓN IDEAL FAMILIAS Esta espectacular vivienda de 95 metros, cuenta con TRASTERO incluido, y gran PLAZA DE GARAJE opcional.  Se encuentra en una URBANIZACIÓN de reconocido prestigio en la zona, ideal para familias, gracias a sus PISCINAS, cancha de BALONCESTO y FUTBOL, pista de PADEL, y diversos PARQUES INFANTILES con columpios, además de amplias salas de FIESTAS.  La urbanización cuenta con PORTERO FÍSICO y VIGILANCIA 24 HORAS. Servicio de recogida de PAQUETES, y servicio de recogida de BASURAS.  La vivienda se distribuye en: Amplio hall de entrada con armario empotrado, cocina con lavandería independiente y ventana exterior, gran salón con vistas a las zonas comunes, espacioso dormitorio doble con baño en suite, y una segunda habitación, también exterior, y, por útlimo, otro cuarto de baño completo en pasillo. La vivienda, además, dispone de AIRE ACONDICIONADO CENTRALIZADO POR CONDUCTOS, calefacción individual, y zona de tendedero en la azotea.  Los cuartos de baño han sido reformados recientemente.  ZULUETA CONSULTORES Trabajamos sábados y domingos.",False,good,False,True,5737.0,False,False,False,False,[],False,False,545000.0,€,flat,"Alameda de Osuna, Madrid",Piso en calle Tintín y Milú,Destacado,MILUP5,True,False,,,,,23000.0
108199783,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/22/7b/1336993113.webp,30,,217000.0,chalet,sale,156.0,,3,3,calle San Marcos,Madrid,Valdemaqueda,,es,,40.5128659,-4.3054463,False,https://www.idealista.com/inmueble/108199783/,"¡Descubre tu nuevo hogar en Valdemaqueda! Este encantador chalet adosado, ubicado en una parcela de 250 m², ofrece un estilo de vida cómodo y acogedor. Con 156 m² construidos distribuidos en tres alturas, la vivienda cuenta con un amplio garaje independiente y un portón grande que facilita la entrada de vehículos. La parcela está completamente vallada, brindando privacidad y seguridad. La casa, muy soleada, dispone de una cocina amueblada con salida al exterior, ideal para disfrutar de las comidas al aire libre. Sus tres dormitorios son amplios y luminosos, perfectos para toda la familia. Además, cuenta con un baño completo y un trastero que ofrece espacio adicional para almacenamiento. Aunque la vivienda está lista para entrar a vivir, solo necesita una mano de pintura para personalizarla a tu gusto. El exterior no se queda atrás: una terraza y un amplio jardín te esperan para disfrutar del buen tiempo. Situada en el corazón del pueblo, estarás a solo 3 minutos a pie del ayuntamiento y la plaza principal, rodeado de servicios como centro médico, colegio, farmacia, supermercado, correos, tiendas y bares. También podrás disfrutar de la proximidad al río Cofio, donde encontrarás zonas de recreo, mesas para picnic y rutas de senderismo. Con una excelente comunicación con Madrid, a tan solo 60 km por autovía y autobuses directos a Moncloa desde Robledo de Chavela, este chalet adosado combina la tranquilidad del entorno natural de la Sierra de Guadarrama con las comodidades modernas. ¡No dejes pasar la oportunidad de hacer de este lugar tu nuevo hogar!",True,good,False,,1391.0,False,False,False,False,[],False,False,217000.0,€,chalet,Valdemaqueda,Chalet adosado en calle San Marcos,Destacado,,True,True,terracedHouse,,,,
108730028,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/5c/42/1353433394.webp,27,5,1390000.0,flat,sale,208.0,True,4,3,Barrio Nuevos Ministerios-Ríos Rosas,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4447452,-3.6983577,False,https://www.idealista.com/inmueble/108730028/,"THE AVENUE Select Real Estate presenta esta excelente oportunidad de inversión: un amplio y luminoso piso en rentabilidad, situado en una de las fincas más destacadas de la zona. La propiedad se vende con alquiler acordado entre las partes. Ubicado junto a Nuevos Ministerios, a escasos metros de El Corte Inglés de Castellana y muy cerca del Estadio Santiago Bernabéu, este inmueble goza de una localización inmejorable en el corazón financiero y comercial de Madrid. La vivienda se encuentra en una urbanización cerrada con zonas ajardinadas, lo que garantiza tranquilidad y privacidad. Se distribuye en cuatro dormitorios y tres baños, uno de ellos en suite, además de una cocina independiente y un amplio salón, ideal para disfrutar de la luz natural durante todo el día. La propiedad incluye una plaza de garaje en la misma finca, un valor añadido indispensable en esta zona. Además, existe la posibilidad de adquirir una segunda plaza de garaje opcional, con precio a negociar. Una oportunidad única para quienes buscan un activo de calidad con rentabilidad asegurada en una de las áreas más cotizadas de la capital.",False,good,False,True,6683.0,False,False,False,False,[],False,False,1390000.0,€,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso,Destacado,VPV402325,True,True,,,,,
107991494,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/6f/e7/1330467908.webp,16,3,290000.0,studio,sale,40.0,False,0,1,calle de Fuente del Saz,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4530191,-3.6822324,False,https://www.idealista.com/inmueble/107991494/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Este estudio reformado de 40 m², ubicado en la Calle correspondiente al código postal 28016, es ideal para quienes buscan comodidad y estilo en un mismo lugar. Con una orientación suroeste, disfrutarás de luminosos atardeceres y de un ambiente cálido y acogedor. El inmueble cuenta con una cocina americana totalmente equipada, perfecta para compartir momentos con amigos o disfrutar de una cena en solitario. Además, está amueblado y presenta un suelo de grés que combina con su diseño moderno. La calefacción y el agua caliente son individuales, garantizando confort todo el año. El edificio, en buen estado, dispone de cinco plantas y un total de nueve pisos por planta, proporcionando un ambiente tranquilo en una de las zonas más dinámicas de la ciudad.  No dejes pasar esta oportunidad y ven a conocer tu futura vivienda. ¡Te encantará! [IW].",False,good,False,True,7250.0,False,False,False,False,[],False,False,290000.0,€,flat,"Bernabéu-Hispanoamérica, Madrid",Estudio en calle de Fuente del Saz,Destacado,TUEST0003,,,studio,,,,
107921960,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/91/3c/1328390691.webp,16,bj,235000.0,flat,sale,44.0,False,2,1,"calle de Bravo Murillo, 225",Madrid,Madrid,Tetuán,es,Berruguete,40.4570442,-3.7021117,True,https://www.idealista.com/inmueble/107921960/,"FUNCIONA INMOBILIARIA vende EN EXCLUSIVA fantástico piso en la CALLE BRAVO MURILLO. La vivienda actualmente se encuentra distribuida en dos dormitorios, un cuarto de baño, salón comedor y cocina independiente. Se encuentra en un edificio con ITE FAVORABLE y en perfecto estado de conservación, en una de las calle más demandada de nuestra capital.  Situada en la Calle Bravo Murillo, a escasos metros de la parada de Metro Estrecho y varias líneas de autobús ( 128,126, 64,66, 43,3, N23). En la misma calle encontramos todo tipo de negocios y servicios (Centros de salud, universidades, supermercados, gimnasios, colegios.. . ), se trata de una de las zonas más céntricas y comerciales de Madrid, con posibilidad de ir a cualquier punto de la capital en transporte público, multitud de opciones gastronómicas y zonas de ocio. NO DUDE EN LLAMARNOS DE LUNES A DOMINGO DE 9:00 a 21:00, PARA MÁS INFORMACIÓN O VISITAS.",True,good,False,True,5341.0,False,False,False,False,[],False,False,235000.0,€,flat,"Berruguete, Madrid","Piso en calle de Bravo Murillo, 225",Destacado,,,,,250000.0,15000.0,6.0,
108791093,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/b4/a5/1355220893.webp,13,4,170000.0,studio,sale,15.0,False,0,1,calle de Canarias,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.4027614,-3.6939054,False,https://www.idealista.com/inmueble/108791093/,"NEGOHOME MADRID, ofrece estudio en una cuarta planta con ascensor, de unos 15 metros construidos según catastro, en la calle Canarias, a cuatro minutos de la estación del metro Palo de la Frontera (línea 3) a dos minutos de la cercanía Renfe Delicias (C-10) y a diez minutos caminando a la estación de Atocha. El estudio consta con cocina amueblada y equipada, baño con bañera y ventana que da un patio interior y la otra a un patio de manzana.  Ventilación cruzada. Tiene Aire acondicionado y calefacción central. IBI 80€ al año. Tiene suelo de tarimas flotante, paredes lisas y ventanas de aluminio. Tiene portero físico. La zona está rodeada de colegios, centros de salud, zonas verdes, mercados, bancos, tiendas, bares y restaurantes para deleite de visitantes y residentes. Para más información o visitarlo no dude en contactar con nuestro departamento comercial NEGOHOME MADRID GESTIÓN INMOBILIARIA.",False,renew,False,True,11333.0,False,False,False,False,[],False,False,170000.0,€,flat,"Palos de la Frontera, Madrid",Estudio en calle de Canarias,Destacado,EMB-59,,,studio,,,,
107988266,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/cb/3e/1330361131.webp,11,,449000.0,chalet,sale,289.0,,5,3,calle de Fuente Grande,Madrid,Bustarviejo,,es,,40.858956,-3.711504,False,https://www.idealista.com/inmueble/107988266/,"Ics Inmobiliaria presenta! esta magnifica casa independiente en la tranquila localidad de Bustarviejo. Descubre esta espectacular casa independiente en Bustarviejo, un rincón de tranquilidad que te enamorará. Con una construcción de 289 m², esta propiedad cuenta con un amplio y luminoso salón que se convierte en el corazón del hogar, perfecto para disfrutar de momentos inolvidables con familia y amigos. La cocina, totalmente equipada, es un sueño para los amantes de la gastronomía. Con 5 habitaciones y armarios empotrados, hay espacio suficiente para cada miembro de la familia. Los 3 baños ofrecen comodidad y privacidad, mientras que la calefacción individual asegura un ambiente acogedor durante todo el año. Construida en 1993 y en buen estado, esta casa es ideal para quienes buscan un hogar listo para entrar a vivir. La casa cuenta con un garaje con espacio suficiente para dos coches. La parcela de 278 m² ofrece un espacio exterior donde disfrutar de la naturaleza y la paz que brinda la orientación sur. No dejes pasar la oportunidad de vivir en esta maravillosa casa en Bustarviejo, donde cada rincón está pensado para tu confort. ¡Ven a visitarla y déjate seducir por su encanto!",False,good,False,,1554.0,False,False,False,False,[],False,False,449000.0,€,chalet,Bustarviejo,Casa independiente en calle de Fuente Grande,Destacado,,True,True,independantHouse,,,,
108156029,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/a0/77/1335540205.webp,10,bj,110000.0,flat,sale,60.0,True,3,1,calle de los Monegros,Madrid,Leganés,Zarzaquemada,es,Zarzaquemada,40.3376629,-3.7482301,False,https://www.idealista.com/inmueble/108156029/,"LÍNEA 12 PROYECTOS INMOBILIARIOS VENDE: LOCAL COMERCIAL EN ZARZAQUEMADA (LEGANÉS) IDEAL PARA CAMBIO DE USO. Nos ocupamos de todos los tramites: - Proyecto de ejecución, suscrito por técnico competente y visado por el colegio profesional correspondiente. - Dirección Facultativa de las obras, suscrita por técnico competente y visada por el colegio profesional correspondiente. - Aportación de documentación gráfica (planos, fotografías, etc.. . ), con el objeto de definir la composición de la fachada existente, así como de la resultante, teniendo en cuenta, que en aquellos edificios que dispongan de una configuración arquitectónica definida en el proyecto de construcción de la edificación principal, se deberá mantener la proporción de huecos y macizos establecidos en la configuración de la planta baja. - Aportación, si fuese preciso, de acta notarial. - En el caso, de que se pretenda realizar el acceso a la nueva vivienda, desde la zona común del portal, acuerdo de la comunidad de vecinos para abrir la nueva puerta, con certificado de no haber sido impugnado y acreditación de la representación de quien certifica.  - En el supuesto de que se decida acceder desde la fachada según acuerdo del Pleno de fecha 27/01/2022 lo orientaríamos de esta forma. Así como las obras necesarias para su materialización, tramitadas mediante la presentación de la correspondiente Declaración Responsable Urbanística.",False,renew,False,False,1833.0,True,False,False,False,[],False,False,110000.0,€,flat,"Zarzaquemada, Leganés",Piso en calle de los Monegros,Destacado,L12Monegros,,,,,,,
108899164,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/3f/2a/1358361942.webp,24,1,237000.0,flat,sale,76.0,True,2,1,Centro,Madrid,Arganda,Centro,es,,40.3024339,-3.4397096,False,https://www.idealista.com/inmueble/108899164/,� INMOBILIARIA TAGONIA VENDE � Piso en Arganda del Rey Piso reformado de 2 habitaciones con armarios empotrados Salón comedor 1 baño completo Cocina individual  Aire acondicionado Plaza de garaje incluida ¡Listo para entrar a vivir! � Ubicación: Arganda del Rey � Contacta con Inmobiliaria Tagonia para más información [IW].,False,good,False,True,3118.0,False,False,False,False,[],False,False,237000.0,€,flat,"Centro, Arganda",Piso,Destacado,PIS0462,True,True,,,,,
108389410,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/49/6b/1342651705.webp,22,2,345000.0,duplex,sale,80.0,True,1,2,calle de Manuel Pombo Angulo,Madrid,Madrid,Hortaleza,es,Sanchinarro,40.5052217,-3.6573636,False,https://www.idealista.com/inmueble/108389410/,"Presentamos este exclusivo loft dúplex en una de las zonas más demandadas de Sanchinarro, ideal para quienes buscan diseño, comodidad y ubicación. La vivienda ha sido completamente reformada con materiales de calidad, lista para entrar a vivir sin necesidad de realizar ninguna mejora. Distribuido en dos plantas, el espacio cuenta con una habitación amplia y luminosa, un baño completo, un aseo de cortesía y una cocina funcional perfectamente integrada. Su diseño moderno y abierto crea un ambiente acogedor, con techos altos y gran luminosidad. Está equipado con calefacción por radiadores y aire acondicionado, garantizando confort en todas las estaciones. Incluye plaza de garaje en el precio, un valor añadido imprescindible en la zona. Ubicado en la conocida zona de lofts de Sanchinarro, con excelente comunicación y todos los servicios a pocos minutos, este inmueble es perfecto tanto para parejas como para personas solteras que buscan estilo de vida urbano con personalidad. Una oportunidad única de vivir o invertir en una propiedad con carácter y diseño.",True,good,False,True,4313.0,False,False,False,False,[],False,False,345000.0,€,flat,"Sanchinarro, Madrid",Dúplex en calle de Manuel Pombo Angulo,Destacado,,True,True,duplex,,,,
97251001,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/3f/65/973664488.webp,72,,769000.0,chalet,sale,340.0,,7,3,Valdemorillo pueblo,Madrid,Valdemorillo,Valdemorillo pueblo,es,,40.5001393,-4.0610972,False,https://www.idealista.com/inmueble/97251001/,"Inmobiliaria R2 vende chalet súper especial, en zona residencial y apartada, dentro del pueblo de Valdemorillo, con gran construcción, cocina y baños reformados. ¡Gran oportunidad! Chalet individual con una parcela de 1.500 m2, con piscina en la mejor zona de Valdemorillo. La vivienda consta de:  - Planta entrada: recibidor, gran salón con una terraza muy grande con cerramiento de climalit, cocina moderna reformada, 3 dormitorios y 1 baño completo. - Primera planta: 1 habitación muy grande de unos 20 metros con baño incorporado y otra habitación en suite de baño incorporado y terraza. - Semisótano: 2 dormitorios, mas un baño y bodega muy grande reformada para cumplir esa función. - Garaje con capacidad para dos coches  - Jardín llano, con gran piscina de escaleras romanas y zona de solarium, con caseta exterior amplia.",True,good,False,,2262.0,False,False,False,False,[],False,False,769000.0,€,chalet,"Valdemorillo pueblo, Valdemorillo",Casa independiente,Destacado,,True,True,independantHouse,799000.0,30000.0,4.0,
108295996,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/cf/74/1344651798.webp,104,,359900.0,chalet,sale,197.0,,5,3,calle Regimiento de Asturias,Madrid,El Molar,,es,,40.7404967,-3.5831201,False,https://www.idealista.com/inmueble/108295996/,"Atika Inversiones vende magnífico chalet adosado en El Molar. Se caracteriza por su amplitud y excepcional ubicación cerca de todos los servicios, colegios, jardines, polideportivo, biblioteca, centro de salud. Con una superficie total de 197 m² y 180 m² útiles, se distribuye en dos plantas más buhardilla y además, a parte, tiene la posibilidad de aprovechar un gran espacio con superficie de 70 m2 y 3,30 metros de altura bajo la vivienda para hacer bodega. En planta baja consta de un acogedor recibidor, distribuidor, cocina amueblada con tendedero, amplio salón comedor con superficie de 30 m2, un dormitorio y un baño completo. Tanto desde la cocina, como desde el espacioso salón comedor se accede al bonito jardín con barbacoa. En total cuenta con 5 habitaciones dobles, una de ellas en suite, y 3 baños. En planta primera se ubican 4 de los dormitorios y 2 baños completos, el dormitorio principal en suite. En la buhardilla actualmente usada como salón de juegos hay un espacio con muchas posibilidades de uso. Entre sus comodidades, destacan el aire acondicionado, la calefacción de gas natural, los armarios empotrados y la chimenea. La vivienda se encuentra en buen estado de conservación y dispone de suelos de tarima flotante y vidrios dobles (climalit). Además, cuenta con una amplia buhardilla, dormitorio y baño completo en la planta baja y no tiene gastos de comunidad. No pierdas la oportunidad de vivir en esta acogedora propiedad en una zona tranquila y a la vez cerca de todos los servicios.",False,good,False,,1827.0,False,False,True,False,[],False,False,359900.0,€,chalet,El Molar,Chalet adosado en calle Regimiento de Asturias,Destacado,6772,,,terracedHouse,,,,
