propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107096672,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/da/d2/1302866669.webp,,58,1,250000.0,studio,sale,55.0,False,0,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4098673,-3.7027699,False,https://www.idealista.com/inmueble/107096672/,"NO SE COBRA COMISIÓN AL COMPRADOR Se venden estos dos maravillosos estudios cada uno por 250.000€. Están recién reformados y están completamente equipados. Sus 50 metros cuadrados son amplios, bien organizados y luminosos. No te va a faltar ninguna comodidad. El inmueble esta completamente equipado; el área principal cuenta con un sofá-cama doble, una zona comedor o office y aire acondicionado con bomba de frio y calor. La cocina, amplia y con espacio de trabajo tiene un horno, una lavadora y una nevera grande. Existe una despensa o vestidor y armarios empotrados. El baño tiene mucho espacio, la ducha es grande y tiene ventilación. Es una magnifica oportunidad para comprar tu vivienda a estrenar en el centro neurálgico de Lavapiés, no pierdas la oportunidad y ponte en contacto con nosotros.",False,good,False,True,4545.0,False,False,False,False,[],False,False,250000.0,€,flat,"Lavapiés-Embajadores, Madrid",Estudio,,,studio,,,,
108527903,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/3c/9b/1347567116.webp,AN025,15,6,300000.0,flat,sale,90.0,True,3,2,avenida de la Virgen de Loreto,Madrid,Torrejón de Ardoz,Noroeste,es,,40.4608219,-3.4772371,False,https://www.idealista.com/inmueble/108527903/,"¡Descubre tu nuevo hogar en Torrejón de Ardoz! Piso en venta – Zona Centro – 3 habitaciones – 2 baños Te presentamos esta excelente oportunidad de adquirir un piso listo para entrar a vivir, ubicado en el corazón de Torrejón de Ardoz, una ciudad moderna y bien conectada, con todos los servicios a tu alcance. � Características del piso: •Superficie construida: 90 m² •Última planta del edificio con ascensor •Reformado recientemente •Amplio salón comedor con terraza incorporada y gran ventanal con vistas despejadas •Cocina independiente, amueblada y equipada, con terraza tendedero acristalada •3 habitaciones (2 dobles + 1 individual) •2 baños completos con plato de ducha •Suelos de parquet, ventanas Climalit, pintura gotelé •Calefacción central y agua caliente incluidas en los gastos de comunidad •Aire acondicionado por conducto con bomba de calor/frío en salón y una habitación •Orientación oeste, lo que garantiza una excelente iluminación natural por la tarde �️ Zona y Servicios: Vivir en el centro de Torrejón de Ardoz significa disfrutar de todas las comodidades de una ciudad consolidada, ideal tanto para familias como para quienes buscan calidad de vida sin renunciar a la cercanía con Madrid. A tu alrededor encontrarás: •Centros educativos (públicos y privados, colegios e institutos) •Guarderías y escuelas infantiles •Centros de salud y hospitales de referencia •Gran variedad de supermercados, tiendas de proximidad y centros comerciales •Restauración y ocio: cafeterías, restaurantes, cines, parques y zonas deportivas •Instalaciones deportivas y gimnasios •Bibliotecas, centros culturales y servicios municipales •Zonas verdes  La ubicación es inmejorable, con excelente comunicación tanto en transporte público como privado: •Líneas de autobuses urbanos e interurbanos •Fácil acceso en coche a la A-2 (Autovía de Barcelona), M-45 y M-50 •Proximidad al Aeropuerto Adolfo Suárez Madrid-Barajas (a menos de 15 minutos) •RENFE Cercanías (Líneas C-2 y C-7), con conexión directa a Atocha, Chamartín y otros puntos clave de Madrid ¡No dejes pasar la oportunidad de hacer de este piso tu nuevo hogar! Contáctanos para más información o para agendar una visita personalizada. Este anuncio es informativo y no vinculante. El precio no incluye impuestos ni gastos de escrituración.",False,good,False,True,3333.0,False,False,False,False,[],False,False,300000.0,€,flat,"Noroeste, Torrejón de Ardoz",Piso en avenida de la Virgen de Loreto,,,,,,,
108813756,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/4c/6a/dd/1355883606.webp,,13,5,245000.0,flat,sale,95.0,True,3,2,calle Ruiz de Alda,Madrid,Valdemoro,Centro,es,,40.1928149,-3.6865803,False,https://www.idealista.com/inmueble/108813756/,"Precioso piso en zona centro de valdemoro, 90 mts utiles, distribuidos en hall muy amplio, salon independiente con doble comunicacion y mirador(antes terraza), suelos de gress, 3 dormitorios grandes, 1 baño completo y 1 aseo, cocina con terraza, contraventanas en toda la vivienda, calefaccion individual g/n, completamente exterior, muy luminoso, orientacion sur-oeste, 5 planta con ascensor. La vivienda se entrega completamente pintada con mueble de pladur en salon de 26 mts. El inmueble esta situado en una zona privilegiada de valdemoro, rodeada de todos los servicios, centro medico, supermercados, zonas de ocio, farmacias. , colegios, ideal para su familia.",False,good,False,True,2579.0,False,False,False,False,[],False,False,245000.0,€,flat,"Centro, Valdemoro",Piso en calle Ruiz de Alda,,,,,,,
107652104,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/ae/7f/1318788116.webp,,14,2,250000.0,flat,sale,38.0,False,1,1,Barrio Imperial,Madrid,Madrid,Arganzuela,es,Imperial,40.4108953,-3.7202793,False,https://www.idealista.com/inmueble/107652104/,"Exclusivo apartamento reformado con techos altos en el Barrio Imperial Ubicado en el prestigioso Barrio Imperial, presentamos este elegante apartamento de 38 m² construidos y 36 m² útiles, completamente reformado y situado en una segunda planta interior de un edificio con ascensor. La vivienda destaca por sus techos altos, que aportan una mayor sensación de amplitud y luminosidad, creando un espacio sofisticado y funcional. La distribución ha sido optimizada para ofrecer el máximo confort. El salón-comedor con cocina abierta genera un ambiente diáfano y moderno, con una cocina totalmente equipada, diseñada con mobiliario de alta gama y electrodomésticos integrados. El dormitorio independiente cuenta con un espacio bien aprovechado para almacenamiento, mientras que el baño, completamente renovado, presenta acabados contemporáneos y plato de ducha. La reforma integral ha dotado a la vivienda de materiales de primera calidad, incluyendo suelos de alta resistencia, carpintería renovada y un excelente aislamiento térmico y acústico, garantizando el máximo confort. Situado en una de las zonas más codiciadas de Madrid, el Barrio Imperial se caracteriza por su excelente ubicación y calidad de vida. A escasos minutos de Madrid Río, ofrece amplias zonas verdes ideales para el ocio y el deporte, además de una amplia oferta cultural y gastronómica. Su cercanía a puntos clave como la Puerta de Toledo, el Palacio Real y La Latina, así como su excelente conexión con transporte público, lo convierten en una opción inmejorable tanto para vivir como para invertir. Para más información o concertar una visita, no dude en contactarnos.",False,good,False,True,6579.0,False,False,False,False,[],False,False,250000.0,€,flat,"Imperial, Madrid",Piso,,,,,,,
108509443,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/45/ee/d1/1347027887.webp,HH0720,11,,115000.0,chalet,sale,221.0,,4,2,calle Elena Fraile,Madrid,Villarejo de Salvanés,,es,,40.167109,-3.2799474,False,https://www.idealista.com/inmueble/108509443/,"Oportunidad Única: Casa Amplia con Gran Parcela de 304 m2, en zona tranquila para DERRIBAR. ¿Buscas una propiedad con mucho potencial? Esta casa de 221 m² construidos sobre una generosa parcela de 304 m² es ideal para quienes desean espacio y posibilidades de reforma a su gusto. Características destacadas: En su origen disponía de: 4 dormitorios. 2 baños Trastero incluido para hacer de nuevo Edificio de 2 plantas más buhardilla, construido en 1920 Calidad de construcción en piedra y ladrillo, perfecta para personalizar Disfruta de la tranquilidad y el espacio de esta vivienda con carácter. Ya sea como proyecto de construcción, inversión o tu próximo hogar, esta propiedad ofrece una base sólida con mucho margen de mejora. ¡Ven a visitarla y descubre todas sus posibilidades! Contáctanos para más información o agendar una visita.",False,renew,False,,520.0,False,False,False,False,[],False,False,115000.0,€,chalet,Villarejo de Salvanés,Chalet adosado en calle Elena Fraile,,,terracedHouse,,,,
107457506,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/27/8d/1313172972.webp,HD-88,9,3,207000.0,flat,sale,85.0,True,2,1,calle Dúrcal,Madrid,Madrid,Usera,es,12 de Octubre-Orcasur,40.368873,-3.7004112,False,https://www.idealista.com/inmueble/107457506/,"¡POSIBILIDAD DE FINANCIACION 100%! HIPODREAMS SERVICIOS FINANCIEROS VENDE Estupendo piso cerca de todos los servicios, zona muy tranquila. La vivienda esta ubicada en una tercera planta Se distribuye de la siguiente manera: Dos maravillosos dormitorios, una estupenda cocina con tendedero, baño completo, gran salón independiente y terraza cerrada con climalit.  Para acceder a la zona ya sea en transporte público o vehículo propio -Acceso en vehículo: A4, M-30 y M-40. -Acceso transporte público líneas de autobuses: 6, y 85. -Acceso transporte público línea de metro: San Fermín-Orcasur. Renfe: Orcasitas. Para nuestros pequeños la zona dispone de Guarderías, Colegios y Parques. Guarderías: - Escuela infantil Carricoche. -Escuela infantil Juan Simón y San Judas. Colegios públicos, concertados, bilingües, católicos y laicos: - Colegio Ciudad de Jaén. -Colegio Ponce de León. -Colegio Maria Cristina.  -Colegio Monserrat. También hay que destacar la gran biblioteca pública Gabriel Garcia Márquez. Para nuestros mayores también la zona dispone de las Residencias San Joaquín y Santa Ana y Residencia Orcasur. Supermercados: -Mercadona. -Coviran. -Carrefour. Ya para terminar la descripción de la zona no hay que olvidarse que dispone de bares, restaurantes, pizzeria, kebab y restaurantes chinos. No dudes en visitar la vivienda sin ningún tipo de compromiso. Olvidate de pagar un alquiler todos los meses. Posibilidad de financiar el 100%. Informate sin compromiso. Te encontramos la FINANCIACIÓN PARA TU VIVIENDA CON LAS MEJORES CONDICIONES busques lo que busques Y EN TODO EL TERRITORIO NACIONAL. En HIPODREAMS te ayudaremos a conseguir las mejores condiciones para tu nueva hipoteca. INFÓRMATE SIN COMPROMISO Síguenos en Instagram: @hipodreams y busca más viviendas en hipodreams. es.",False,good,False,False,2435.0,False,False,False,False,[],False,False,207000.0,€,flat,"12 de Octubre-Orcasur, Madrid",Piso en calle Dúrcal,,,,,,,
107980048,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/d5/1a/1332654757.webp,PIS_834,16,bj,172000.0,flat,sale,56.0,False,1,1,Barrio Puerta del Ángel,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4074743,-3.7334289,False,https://www.idealista.com/inmueble/107980048/,"BONITO BAJO EN PUERTA DEL ÁNGEL! Se trata de una vivienda muy acogedora, para entrar a vivir, es un bajo interior con luz, se accede desde un patio comunitario luminoso. CONSTA DE: - Amplio salón, muy tranquilo - Amplia cocina independiente totalmente amueblada y equipada. - Amplio dormitorio muy luminoso con gran armario empotrado - Baño completo con plato de ducha La vivienda tiene suelos de gres, aire acondicionado, agua caliente y calefacción de gas natural individual, paredes lisas. ventanas de aluminio climalit. La ubicación es fantástica, a tan sólo 15 minutos andando a Madrid Río y a Casa de Campo! Múltiples líneas de autobuses. Metro a 10 minutos andando paseo de Extremadura. Excepcional conexión a autovía. COMUNIDAD: 35 EUROS/MES No dude en venir a visitarlo, le encantará!  (url oculto)  ref: PIS_834.",False,good,False,True,3071.0,False,False,False,False,[],False,False,172000.0,€,flat,"Puerta del Ángel, Madrid",Piso,,,,,,,
107788648,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/57/c1/1326685736.webp,,51,,1725000.0,chalet,sale,308.0,,4,3,Encinar de los Reyes,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5054411,-3.6430634,False,https://www.idealista.com/inmueble/107788648/,"EXCEPCIONAL Chalet adosado en el Encinar de los Reyes. Está ubicado en una de la mejores urbanizaciones del Encinar, que ofrece grandes jardines, piscina, tenis, pádel y sala comunitaria.  El chalet se distribuye en cuatro plantas. Es muy luminoso, dado que tiene grandes ventanas. Se entra por la planta principal donde se accede a un distribuidor/pasillo que dá acceso a la cocina, salón y aseo de visitas. La cocina es de muy buen tamaño con grande ventana (orientación solar oeste). Desde el salón, con su Chiminea, se accede a un estupendo porche techado y jardín con muchas posibilidades. En la primera planta están 3 habitaciones con armarios empotrados y dos baños. La principal con baño incorporado. Todas con mucha luz y buenas vistas. La buhardilla es un espacio diáfano con grandes ventanales en el techo. Posibilidad de construir un baño en esa planta, y poder transformarla en dormitório principal, despacho, etc. En el sótano está un dormitorio de servicio con buena ventana y un baño, lavadero, trastero y un garaje para 3 coches. Esta planta tiene muchas posibilidades de transformación (zona de estar, playroom, habitación de visitas, etc) Aire acondicionado por conductos y calefacción por Gas Natural. Seguridad 24 horas Muy cerca del centro comercial del Encinar y oferta de restauración. A corta distancia andando de paradas de Bus. Acceso repiso a las principales vias de circulación.",False,good,False,,5601.0,False,False,False,False,[],False,False,1725000.0,€,chalet,"Encinar de los Reyes, La Moraleja",Chalet adosado,True,True,terracedHouse,,,,
108877434,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/1f/01/1357692385.webp,VIC1201,15,4,245000.0,flat,sale,57.0,True,3,1,plaza Alosno,Madrid,Madrid,Vicálvaro,es,Ambroz,40.4076643,-3.6166306,False,https://www.idealista.com/inmueble/108877434/,"VISITAS A PARTIR DE SEPTIEMBRE. Globalpiso Vicálvaro vende en exclusiva, vivienda muy luminosa íntegramente reformada totalmente exterior en junto a la Universidad Rey Juan Carlos. 4ª planta sin ascensor, 57m2 construidos, 54 m2 de vivienda, 3 dormitorios muy luminosos con ventanas al exterior y están totalmente equipados. Los suelos de toda la vivienda son de porcelanosa, paredes lisas, calefacción y agua caliente por gas natural. Cocina totalmente equipada, los electrodomésticos son nuevos: caldera, nevera, lavadora y microondas. Baño; ducha con mampara, ventana con luz natural, halógenos y espejo. Salón muy luminoso con ventanas al exterior.  Terraza cerrada.  Excelente ubicación a 5 minutos a la universidad andando y 7 minutos metro Vicálvaro (L9) y multitud de buses al centro de Madrid destacando el E-3 que tarda 10 min al intercambiador de Goya. Renfe Vicálvaro a 2 paradas de metro. (C3 y C7).   Gastos de comunidad 50€. Vicálvaro- Valderrivas, situado al sureste de la Comunidad de Madrid, cuenta con una red de transportes única donde llega el Cercanías, Metro (línea 9) y diversos autobuses como linea 4, 30, E2, Servicio Nocturno N7, 287 Coslada, Vicálvaro, Plaza de Alsacia, además de estar ampliamente comunicado con la m40, A2 y la A3. Farmacias, cafeterías, mercados, tiendas de todo tipo, supermercados y lugares de estudio, como la Universidad de Ciencias Jurídicas y Sociales, crean la imagen de un Vicálvaro lleno de vida y ocio para todos los que buscan pisos de alquiler en Vicálvaro o comprar piso en Vicálvaro y establecer su vida en esta maravillosa zona. No lo dudes, pasa por nuestra inmobiliaria en Vicálvaro y te asesoraremos sin compromiso en todo aquello que necesites. Para poder ver todos nuestros inmuebles puede visitar nuestra página web y puede descargarse nuestra APP Globalpiso totalmente gratuita. *Globalpiso nunca solicitará documentación ni dinero sin haber realizado antes una visita a la vivienda. *Ofrecemos financiación del 100% a través de nuestro departamento financiero, H2b Hipotecas. La aprobación de la financiación está sujeta a las condiciones de la entidad financiera y se evaluará el perfil y solvencia del cliente. *De conformidad con el Artículo 6 del RD 515/1989, de 21 de abril, informamos a los clientes que los gastos notariales, registrales, Impuesto de Transmisiones Patrimoniales (I.T.P.) gastos financieros e intermediación inmobiliaria y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. ""Se cumplen todos los requisitos y derechos referidos en la Ley 12/2023 por el Derecho a la Vivienda"".",False,good,False,False,4298.0,False,False,False,False,[],False,False,245000.0,€,flat,"Ambroz, Madrid",Piso en plaza Alosno,,,,,,,
108687415,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/cb/d2/1352158001.webp,,4,2,650000.0,flat,sale,114.0,True,3,2,AV LAZAREJO,Madrid,Las Rozas de Madrid,El Cantizal,es,El Cantizal,40.5170695,-3.9291627,False,https://www.idealista.com/inmueble/108687415/,"FV Broker Inmobiliario comercializa esta excelente vivienda en la zona del Cantizal, en Las Rozas. Se trata de un luminoso piso ubicado en una segunda planta, con una superficie bien distribuida en tres dormitorios y dos cuartos de baño (uno de ellos en suite). Dispone de una cocina independiente totalmente equipada y un amplio salón de 25 m² con acceso directo a una agradable terraza de 25 m², orientada hacia las zonas comunes de la urbanización. La vivienda incluye dos amplias plazas de garaje y un trastero de gran capacidad. La urbanización ofrece excelentes zonas comunes, entre ellas: Piscina de adultos e infantil Pista de pádel Gimnasio Servicio de conserjería Además, la vivienda cuenta con aire acondicionado por conductos, proporcionando el máximo confort durante todo el año. El Cantizal es una de las zonas residenciales más demandadas y consolidadas de Las Rozas de Madrid, conocida por su ambiente tranquilo, seguro y familiar, así como por su excelente calidad de vida. Situado al noroeste de la capital, combina la comodidad de vivir en un entorno natural con la cercanía y accesibilidad a Madrid centro. Servicios y Comercios En El Cantizal se encuentra una amplia oferta de comercios de proximidad, supermercados, restaurantes, cafeterías y todos los servicios esenciales como farmacias, centros médicos, bancos y gimnasios. Además, a pocos minutos en coche se accede a gran oferta comercial, como el Centro Comercial Heron City, Las Rozas Village, o Gran Plaza 2. Colegios y Educación Es una zona muy valorada por familias, ya que cuenta con una amplia oferta educativa, tanto pública como privada y concertada. Destacan colegios como el Colegio Logos, el Colegio Gredos San Diego, el British School Las Rozas, y otros centros cercanos de reconocido prestigio. Conexiones y Transporte Cuenta con excelente comunicación por carretera, a través de la A-6 (Carretera de La Coruña), y conexiones rápidas con la M-505 y la M-50. Además, dispone de transporte público con varias líneas de autobús que conectan con el centro de Las Rozas y con Madrid (Intercambiador de Moncloa). Naturaleza y Ocio El Cantizal destaca también por sus zonas verdes y su cercanía a espacios naturales como el Parque Regional del Curso Medio del Río Guadarrama, lo que lo convierte en un lugar ideal para los amantes del deporte al aire libre, paseos en familia o rutas en bicicleta. Una oportunidad ideal para familias que buscan calidad de vida, tranquilidad y todos los servicios en el entorno. Para más información y concertar una visita, no dude en contactar con FV Broker Inmobiliario.",False,good,False,True,5702.0,False,False,False,False,[],False,False,650000.0,€,flat,"El Cantizal, Las Rozas de Madrid",Piso en Av Lazarejo,True,True,,,,,
108252872,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/96/b0/1338544108.webp,,1,4,659900.0,flat,sale,92.0,False,1,2,"calle de Barbieri, 7",Madrid,Madrid,Centro,es,Chueca-Justicia,40.4210266,-3.6983083,True,https://www.idealista.com/inmueble/108252872/,"PRÓXIMAMENTE REPORTAJE FOTOGRÁFICO TIERRA ESPAÑOLA INMOBILIARIAS VENDE: ¡Vive en el corazón de Chueca con estilo y comodidad! Te presentamos esta magnífica vivienda en una de las zonas más vibrantes y demandadas de Madrid. Situado en el barrio de Chueca, este luminoso piso de 2 habitaciones y 2 baños combina diseño, confort y una ubicación inmejorable. Con una amplia terraza privada, ideal para disfrutar del buen clima madrileño, organizar cenas al aire libre o simplemente relajarte con vistas a la ciudad, esta propiedad es perfecta tanto para vivir como para invertir. La distribución es funcional y moderna: Dos dormitorios cómodos, con buena luz natural. Dos baños completos, uno de ellos en suite. Cocina equipada y abierta al salón, creando un espacio diáfano y acogedor. Suelo de madera, climatización por aire acondicionado y acabados de alta calidad. Ubicado a pocos pasos de la Gran Vía, rodeado de restaurantes, tiendas, galerías y con excelente conexión de transporte público. Una oportunidad única para disfrutar del estilo de vida madrileño en una de sus zonas más emblemáticas.",False,good,False,True,7173.0,False,False,False,False,[],False,False,659900.0,€,flat,"Chueca-Justicia, Madrid","Piso en calle de Barbieri, 7",,,,,,,
108165099,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/99/56/04/1335795025.webp,VE-1388,28,1,249300.0,flat,sale,85.0,True,3,2,Velilla de San Antonio,Madrid,Velilla de San Antonio,,es,,40.3785325,-3.4882423,False,https://www.idealista.com/inmueble/108165099/,"Azzure pone a la venta esta inmejorable y exclusiva oportunidad. Piso de 85m distribuidos en vestibulo, amplio salón comedor de 20m con inmejorables vistas, cocina totalmente amueblada, terraza tendedero cerrada, 3 dormitorios con armarios empotrados vestidos, un baño completo y un aseo. Puerta principal blindada, puertas de roble, suelos de tarima, paredes y techos en liso, ventanas dobles de aluminio, calefacción individual por conductos en toda la vivienda. Piso muy luminioso, cuenta con un trastero de 6m y plaza de garaje en la planta sótano del propio edificio. Muy buena situación y cerca de todos los servicios del pueblo. Hoy como siempre las mejores ofertas con el mejor servico las encontrará en azzure, simplemente compruebelo y sin cobrarle ni un 3 ni 4% al comprador como es practica habitual en el resto de empresas. ¡azzure! 27 años en velilla haciendo realidad el sueño de nuestros vecinos. ¿quiere cumplir el suyo? llamenos.",False,good,False,False,2933.0,False,False,False,False,[],False,False,249300.0,€,flat,Velilla de San Antonio,Piso,True,True,,,,,
105343056,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/e1/45/1353626443.webp,RS2033,15,8,167500.0,flat,sale,45.0,False,2,1,calle del Castillo de Oropesa,Madrid,Madrid,San Blas,es,Simancas,40.4276426,-3.6291354,False,https://www.idealista.com/inmueble/105343056/,"SOLO INVERSORES - INMUEBLE ALQUILADO Rentabilidad: 4,33% Inicio del contrato: 01/02/2021  Fin del contrato: 31/01/2028 Renta: 603,87 € Propiedad con inquilinos construida en el 1960 en Madrid, Madrid. Es un piso en la octava planta que cuenta con 39,20 m2 útiles distribuidos en sala-comedor, 2 habitaciones, 1 baño. Dispone de Ascensor. Inviertis es la web de inversión inmobiliaria nº1 en España. En inviertispro. com puedes ver y comparar inmuebles en rentabilidad en todo el país. Todos los activos publicados son en EXCLUSIVA y están alquilados y al día de pago. Si entras en la web tendrás acceso al contrato de alquiler vigente, renta mensual, rentabilidad y un completo análisis financiero del comportamiento de ese inmueble a lo largo del tiempo. Se trata de inmuebles procedentes de propietarios y grandes fondos que no encontrarás en ningún otro sitio porque Inviertis solo trabaja con: Inmuebles en exclusiva Pisos y casas con contrato de alquiler vigente Inquilinos al día de pago Rentabilidades por encima del 5% En Inviertis nos encargamos de todo, para que el inversor solo tenga que comprar y rentar. Así de fácil.",False,good,False,True,3722.0,False,False,False,False,[],False,False,167500.0,€,flat,"Simancas, Madrid",Piso en calle del Castillo de Oropesa,,,,,,,
107965641,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/01/43/1329684454.webp,,23,,78500.0,chalet,sale,321.0,,6,1,calle de la Victoria,Madrid,Brea de Tajo,,es,,40.2296908,-3.1115643,False,https://www.idealista.com/inmueble/107965641/,"NO COBRAMOS COMISION AL COMPRADOR, TE AYUDAMOS CON LA FINANCIACIÓN  **Casa Adosada en el Corazón de Brea de Tajo - ¡Una Oportunidad Única! ** Descubre esta impresionante casa adosada ubicada en el centro de Brea de Tajo, un encantador pueblo madrileño que ofrece todos los servicios necesarios para una vida cómoda. Con una superficie construida de 321 m² y un total de 300 m² útiles, esta propiedad cuenta con un amplio potencial para convertirse en el hogar de tus sueños. Rehabilitada en 1975, la casa presenta un tejado y forjados nuevos, además de vigas de hormigón que garantizan su solidez. En la primera planta, encontrarás una amplia cocina, un baño, dos grandes habitaciones, un trastero y un garaje privado. La segunda planta alberga un gran salón y cuatro dormitorios, perfectos para disfrutar de momentos en familia. La planta superior es una buhardilla completamente diáfana, ideal para personalizar a tu gusto. Además, cuenta con un balcón propio. Con su ubicación privilegiada en el centro del pueblo, tendrás acceso a transporte directo al centro de Madrid y a todos los servicios que puedas necesitar. Aunque la casa está en estado para reformar, las posibilidades son inmensas gracias a su generosa distribución y metros útiles. ¡No dejes pasar esta oportunidad y ven a visitarla!",False,renew,False,,245.0,False,False,False,False,[],False,False,78500.0,€,chalet,Brea de Tajo,Chalet adosado en calle de la Victoria,True,True,terracedHouse,,,,
108466004,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/ae/9d/1349003676.webp,EM/2515,7,1,495000.0,flat,sale,84.0,True,2,2,CL VALDETORRES DE JARAMA,Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.4717774,-3.6424852,False,https://www.idealista.com/inmueble/108466004/,"GLOBAL VADEAIN, S. L ofrece piso de 2 dormitorios a estrenar en zona Gran Vía de Hortaleza en urbanización cerrada. La vivienda cuenta con una distribución perfectamente diseñada para aprovechar espacios. Salón-comedor con cocina integrada y totalmente equipada, dos dormitorios con armarios empotrados y dos baños completos, uno de ellos en-suite. Excelentes calidades. La urbanización es cerrada y cuenta con jardines, piscina y zona de recreo. Se trata de uno de los edificios más emblemáticos y con mayor demanda de la zona. Posibilidad de plaza de garaje en venta o alquiler. La ubicación es inmejorable y, por ello, se ha convertido en una de las zonas más revalorizadas de la capital, ya que cuenta con muy fácil acceso a M-30, M-40 y M-11 y A-2, además de numerosas paradas de autobús y líneas 4 y 8 de metro, que conectan en muy pocos minutos con Nuevos Ministerios o el Aeropuerto.  La urbanización se encuentra rodeada de zonas verdes, numerosos comercios, colegios públicos y privados, supermercados y todo tipo de servicios. Justo enfrente se encuentra el centro comercial Gran Vía de Hortaleza y se encuentra muy próximo al Palacio de Hielo y El Corte Inglés. Centro de Salud a 1 minuto a pie y muy próximo a reconocidos hospitales públicos y privados. ¡No dejes pasar la oportunidad de vivir en un entorno atractivo y bien situado! ¡Oportunidad! Se trata de un proyecto de 5 viviendas con tipologías de 1, 2 y 3 dormitorios. Podrás elegir todos los materiales y crear un hogar a tu medida, siempre asesorado por nuestro equipo técnico. Inicio de obras: septiembre 2025 Entrega prevista: mayo de 2026 PRECIO FINAL. SOMOS PROPIETARIOS. *Personalización siempre siguiendo todos los criterios técnicos, legales y de normativa. Materiales según memoria de calidades entregada en oficina.",False,good,False,True,5893.0,False,False,False,False,[],False,False,495000.0,€,flat,"Pinar del Rey, Madrid",Piso en Cl Valdetorres De Jarama,,,,,,,
108649309,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/35/d0/1351013798.webp,,30,3,249900.0,flat,sale,94.0,True,4,1,La Espinilla - Parque Blanco,Madrid,Coslada,La Espinilla - Parque Blanco,es,,40.4240879,-3.5552406,False,https://www.idealista.com/inmueble/108649309/,"TECNOCASA Vende PISO de 94 m2, compuesto por: Entrada, cocina, salón de paso con salida a la terraza, 4 dormitorios, un baño con bañera y ventana.  Pintura gotelé, suelo de gres y terrazo. Ventanas correderas de aluminio blanco con rotura de puente térmico, puerta de la entrada blindada. .  LA FINCA DISPONE DE ASCENSOR  PLAZA DE GARAJE OPCIONAL POR 6.000€   NO DUDE EN LLAMAR PARA CONCERTAR SU VISITA SIN NINGUN COMPROMISO   Además, recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON.  FINANCIACION 100% La vivienda está situada en una zona ya consolidada con multitud de servicios alrededor y bien comunicada por la red de transportes del municipio, parques infantiles, tren, colegios, supermercados, metro, farmacias, taxis, paradas de autobús….",False,good,False,True,2659.0,False,False,False,False,[],False,False,249900.0,€,flat,"La Espinilla - Parque Blanco, Coslada",Piso,True,False,,6000.0,,,
