propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108317628,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/05/91/1340514774.webp,W-02YV46,21,4,895000.0,flat,sale,112.0,True,1,2,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,40.4125586,-3.6973754,False,https://www.idealista.com/inmueble/108317628/,"Exclusivo Apartamento a estrenar con reforma de lujo, balcón y plaza de garaje Bienvenido a este exclusivo apartamento en el corazón de Madrid, una joya arquitectónica de 112 metros cuadrados con un balcón-mirador y plaza de garaje que redefine el lujo urbano.  La vivienda se encuentra situada en la cuarta planta de un edificio representativo de finales del siglo XIX, fue diseñada por Enrique María Repullés, el mismo arquitecto que diseñó la Bolsa de Madrid al puro estilo parisino. En el año 2007, se llevó a cabo una reforma integral en el edificio, conservando los detalles que lo hacen único como la fachada y el portal, pero contando con todos los beneficios de un edificio de obra nueva.  Además la finca está dotada de aparcamiento subterráneo, ascensores, portal señorial y portero, en definitiva, dotada de todas las comodidades que rara vez se encuentran en el centro de Madrid.   El nuevo propietario tendrá el lujo de estrenar está fantástica vivienda, la cual ha sido reformada en 2025 con calidades exquisitas.  Cada rincón de esta residencia ha sido diseñado meticulosamente para ofrecer amplitud y luminosidad. La distribución abierta maximiza el uso del espacio, creando una atmósfera acogedora y contemporánea, ideal para el entretenimiento y la relajación. La cocina de Gunni & Trentino se encuentra totalmente equipada, bodeguero incluido, y cuenta con una espaciosa isla acabado mármol. La vivienda también dispone de cuarto para la lavandería independiente. Este apartamento de un dormitorio cuenta con vestidor y baño en suite, ofreciendo un entorno de vida inigualable para quienes buscan la combinación perfecta de modernidad y comodidad. Entre sus características más destacadas se encuentra un balcón-mirador estilo clásico con forja de hierro, proporcionando un rincón privado con vistas serenas, y la plaza de garaje situada en el mismo en el parking subterráneo del propio edificio, garantizando la seguridad y comodidad de sus residentes.   El sistema de calefacción central de gas con contadores individuales asegura un ambiente cálido y confortable durante todo el invierno, contando con aire acondicionado por conductos para el verano. Si esto no fuera suficiente, la vivienda ha sido aislada acústicamente y cuanta con preinstalación de domótica. Esta propiedad es sin duda una oportunidad única para experimentar el estilo de vida lujoso de Madrid. Con su diseño moderno y ubicación privilegiada, ofrece una experiencia de vida excepcional que no querrá perderse. Ubicado en el corazón de Madrid, esta propiedad se encuentra en la zona premium del prestigioso barrio de Cortes, una zona que exuda historia y sofisticación. Este enclave es conocido por su atmósfera bohemia y su proximidad a las arterias culturales más importantes de la ciudad. A solo pasos del Paseo del Prado, este barrio ofrece un acceso inigualable a los museos de renombre mundial como el Museo del Prado, el Reina Sofía y el Thyssen-Bornemisza, convirtiéndolo en un paraíso para los amantes del arte. La infraestructura del área es excepcional, con una red de transporte eficiente que incluye la estación de metro Antón Martín a solo 5 minutos a pie, facilitando el acceso a toda la ciudad. Además, la proximidad a la estación de Atocha, a unos 10 minutos caminando, ofrece conexiones de alta velocidad a otras ciudades europeas, haciendo de esta ubicación un punto neurálgico para el viajero internacional. El barrio ofrece una gran variedad de actividades de ocio y entretenimiento. Desde los elegantes cafés y restaurantes gourmet hasta las boutiques de moda, cada esquina de Cortes está impregnada de estilo y sofisticación. Los parques cercanos, como el Parque del Retiro, ofrecen un respiro verde en medio de la vibrante vida urbana. No solo ofrece una dirección envidiable, sino que también promete un estilo de vida de lujo en el epicentro cultural de Madrid. Esta ubicación es un testimonio del equi.",True,good,False,True,7991.0,True,True,False,False,[],False,False,895000.0,€,flat,"Huertas-Cortes, Madrid",Piso,Top,Huertas-Cortes,True,True,,,,
108660980,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/c4/21/1351407596.webp,,27,,690000.0,chalet,sale,217.0,,4,3,calle Núñez de Balboa s/n,Madrid,Colmenar Viejo,Las Vegas - El Pozanco - Adelfillas,es,40.6710331,-3.7657129,True,https://www.idealista.com/inmueble/108660980/,¡VENTA EN EXCLUSIVA CON HOGARES COLMENAR VIEJO! Presentamos este espectacular chalet adosado de dos plantas una vivienda que reúne todas las características que buscas para disfrutar de una vida cómoda funcional y rodeada de calidad en cada detalle desde el primer momento este hogar te invita a vivir experiencias inolvidables gracias a una distribución pensada para el confort de toda la familia en la planta baja encontrarás una habitación acogedora perfecta para invitados personas mayores o como espacio polivalente junto a un baño completo con acabados modernos que facilita el día a día también en esta planta se encuentra un amplio salón ideal para reuniones familiares y momentos de descanso con acceso directo al jardín privado que se convierte en una prolongación natural del hogar donde podrás relajarte al aire libre disfrutar del sol y compartir agradables veladas en compañía la cocina independiente con zona office se presenta como un espacio funcional luminoso y perfectamente equipado con materiales de alta calidad además de su conexión directa con el exterior que favorece la vida al aire libre Subiendo a la segunda planta la vivienda continúa sorprendiendo con tres amplios dormitorios que destacan por su luminosidad y excelente distribución dos de ellos comparten un gran baño completo con bañera pensado para ofrecer comodidad y privacidad mientras que el dormitorio principal se convierte en una auténtica suite con vestidor armarios de dos cuerpos y un baño privado equipado con una ducha de gran capacidad ideal para comenzar el día con energía desde esta planta también se accede a una preciosa terraza con vistas despejadas un rincón perfecto para tomar el café por las mañanas leer un libro o simplemente desconectar La vivienda cuenta con un total de cuatro dormitorios tres baños dos plazas de garaje y un práctico cuarto de lavandería que facilita el orden y la organización en el día a día su orientación sur y este garantiza una excelente entrada de luz natural durante toda la jornada creando ambientes cálidos y acogedores en todas las estancias además está adaptada para personas con movilidad reducida lo que la convierte en una opción inclusiva y accesible también dispone de calefacción por gas natural y preinstalación de aire acondicionado por conductos lo que permite personalizar la climatización según tus necesidades HIPOTECAS AL 100%.,True,good,False,,3180.0,True,True,False,False,[],False,False,690000.0,€,chalet,"Las Vegas - El Pozanco - Adelfillas, Colmenar Viejo",Chalet adosado en calle Núñez de Balboa s/n,Top,,True,True,terracedHouse,,,
108389636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/30/a8/1342658367.webp,BHHS-MAD-0655,42,3,875000.0,flat,sale,71.0,False,2,2,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,40.4326121,-3.6750314,False,https://www.idealista.com/inmueble/108389636/,"Vivienda de estilo minimalista Japandi-Nórdico a estrenar, en tonos neutros, materiales nobles y una distribución moderna, ideal para disfrutar de luz natural, amplitud y elegancia.  Ubicada en una planta alta de un edificio tranquilo, este piso cuenta con una distribución fluida y funcional.   Salón -comedor-cocina en espacio abierto con gran luz natural gracias a sus tres ventanales a lo largo del área social. La cocina abierta, con mobiliario a medida en blanco roto, encimera porcelánica y electrodomésticos integrados. Isla central frente a la cocina, ideal como desayuno o zona social. El comedor situado al fondo con mesa redonda y sillas de diseño, le dan ese toque minimalista perfecto para una casa de estas proporciones.  En la zona de descanso tenemos un dormitorio principal con cama Queen, walking closet y baño en suite y un segundo dormitorio con cama individual, los baños son los dos completos y los armarios forrados y vestidos.  La vivienda tiene una gran luminosidad natural debido a su orientación sur y sus cuatro grandes ventanales. Las fotos son imágenes referenciales, la vivienda se encuentra en proceso de reforma, dicha reforma finalizara aproximadamente a finales de mayo y se entrega amueblada y lista para vivir.",True,good,False,True,12324.0,True,True,True,False,[],False,False,875000.0,€,flat,"Lista, Madrid",Piso,Top,Lista,,,,,,
108228487,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/10/99/1339101209.webp,jv209983,32,4,1050000.0,flat,sale,117.0,True,3,2,Barrio Ibiza,Madrid,Madrid,Retiro,es,40.4194795,-3.6726574,False,https://www.idealista.com/inmueble/108228487/,"Descubre este magnífico piso ubicado en el codiciado barrio de Ibiza, dentro del distrito de Retiro en Madrid, una de las zonas más prestigiosas y demandadas de la capital. Este inmueble, con una superficie construida de 117 m², ofrece un espacio ideal para quienes buscan una vivienda luminosa, con orientación sur y un diseño impecable. Cuenta con tres amplios dormitorios, dos baños, una cocina funcional y una distribución exterior que garantiza la entrada de luz natural durante todo el día.  Entre las características destacadas del piso, encontramos calefacción central con contador individual, aire acondicionado y suelos de tarima que aportan elegancia y confort a cada estancia. El edificio dispone de ascensor y servicio de portería física, asegurando comodidad y seguridad para sus residentes. Además, su estado de conservación es impecable, lo que convierte a esta vivienda en una opción lista para entrar a vivir. El barrio de Ibiza combina a la perfección tranquilidad y accesibilidad, ofreciendo una amplia gama de servicios y comodidades. Está situado junto al emblemático Parque del Retiro, el pulmón verde de Madrid, ideal para disfrutar de paseos, actividades al aire libre y un entorno natural único. La zona cuenta con una excelente oferta gastronómica, con restaurantes de renombre y cafeterías con encanto, así como supermercados, farmacias y tiendas especializadas.  En cuanto a transporte público, las líneas de metro más cercanas son la L9 y la L6 (estación de Ibiza), que conectan rápidamente con el resto de la ciudad. También puedes acceder a las líneas de autobuses 26, 61 y C1, que circulan por la zona, facilitando el desplazamiento hacia diferentes puntos de Madrid. El barrio de Ibiza destaca por su carácter residencial y su atmósfera tranquila, siendo una opción ideal para familias y profesionales que desean disfrutar de una ubicación céntrica sin renunciar al confort. Además, su proximidad al Retiro y a otros puntos emblemáticos de Madrid lo convierten en un lugar privilegiado para vivir. **GILMAR**, desde 1983, ha sido sinónimo de excelencia en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Con un equipo de profesionales altamente cualificados y una amplia experiencia, ofrecemos un servicio personalizado que garantiza la satisfacción de nuestros clientes en cada operación. Si deseas más información sobre este inmueble, por favor, facilita la referencia **209983** al equipo de nuestra oficina de Jerónimos - Retiro, ubicada en **Avda. del Mediterráneo, 44**. Puedes contactarnos llamando al ** ** o enviando un correo electrónico a ****. Estaremos encantados de atenderte y ayudarte a descubrir tu próximo hogar.",True,good,False,True,8974.0,True,True,False,False,[],False,False,1050000.0,€,flat,"Ibiza, Madrid",Piso,Top,Ibiza,,,,,,
108259915,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/84/4b/1339987674.webp,JV209435,29,7,1339000.0,flat,sale,120.0,False,3,2,Barrio Ibiza,Madrid,Madrid,Retiro,es,40.4200103,-3.6760786,False,https://www.idealista.com/inmueble/108259915/,"Descubre este impresionante ático ubicado en el codiciado barrio de Ibiza, dentro del distrito de Retiro en Madrid. Con una superficie de 120 m², esta vivienda combina diseño, comodidad y una ubicación privilegiada. Dispone de tres dormitorios, dos baños, una cocina funcional y un salón independiente que se abre a una terraza de 10 m². Su orientación sur y vistas al patio de manzana garantizan una luminosidad excepcional durante todo el día. Construido en 1945 y en buen estado de conservación, este ático cuenta con calefacción individual de gas natural, aire acondicionado, suelos de tarima y un portal cuidado con portero físico, además de ascensor para mayor comodidad.  El barrio: Ibiza, Retiro El barrio de Ibiza es conocido por su carácter residencial y su proximidad al Parque del Retiro, uno de los pulmones verdes más emblemáticos de Madrid. Este enclave ofrece una combinación perfecta de tranquilidad y vida urbana, con una amplia oferta de restaurantes, cafeterías y tiendas boutique. La zona también es famosa por su excelente conexión con el resto de la ciudad y su acceso a servicios de calidad. Además, la cercanía al Paseo del Prado y al Barrio de los Jerónimos aporta un aire cultural y artístico inigualable. Servicios cercanos  En términos de transporte público, la vivienda está excelentemente conectada: las estaciones de metro más cercanas son Ibiza (Línea 9) y Sainz de Baranda (Líneas 6 y 9). Además, las líneas de autobús como el 15, 20 y 26 tienen paradas próximas, facilitando el acceso a cualquier punto de la ciudad. Para quienes prefieren el tren, la estación de cercanías de Recoletos está a menos de 3 kilómetros, conectando con diversas líneas de tren regional y nacional. Sobre GILMAR Desde 1983, GILMAR se especializa en ayudar a sus clientes a encontrar la casa de sus sueños. Con una trayectoria impecable y un equipo experto en el sector inmobiliario, nuestra misión es ofrecer un servicio personalizado y de calidad. Con oficinas en toda España, GILMAR es sinónimo de confianza y excelencia en el mercado. Para más información sobre este espectacular ático, contacta con nuestro equipo de Jerónimos - Retiro. Estamos en la Avenida del Mediterráneo, 44, y puedes llamarnos al teléfono o escribirnos a. No olvides facilitarnos la referencia: 209435. ¡Estamos aquí para ayudarte!",True,good,False,True,11158.0,True,True,False,False,[],False,False,1339000.0,€,flat,"Ibiza, Madrid",Piso,Top,Ibiza,,,,,,
108380412,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/64/b3/1342390413.webp,BHHS-MAD-0659,41,7,970000.0,flat,sale,92.0,False,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,40.428001,-3.6736968,False,https://www.idealista.com/inmueble/108380412/,"Exclusivo piso de 90 m2 en una de las calles más demandadas de Barrio Salamanca, ofrece un equilibrio perfecto entre diseño funcionalidad y ubicación.  Recién renovado con acabados de alta calidad, cuenta con dos dormitorios y dos baños completos, incluyendo una habitación principal con baño en suite, ideal para disfrutar de tu propio espacio de confort y privacidad.  Su distribución inteligente y acabados contemporáneos crean un ambiente acogedor y luminoso en cada rincón. Además, el edificio dispone de portero y ascensor, garantizando comodidad y seguridad en tu día a día.  Esta propiedad representa una inversión inteligente tanto para vivir como para rentabilizar, la ubicación es perfecta, rodeada de servicios, tiendas exclusivas y una excelente conexión con toda la ciudad.",True,good,False,True,10543.0,True,True,True,False,[],False,False,970000.0,€,flat,"Goya, Madrid",Piso,Top,Goya,,,,,,
106093303,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/83/8f/1315381718.webp,W-02X1ML,49,2,1350000.0,flat,sale,236.0,True,5,4,Barrio Aravaca,Madrid,Madrid,Moncloa,es,40.4464579,-3.7769762,False,https://www.idealista.com/inmueble/106093303/,"Espacioso y luminoso piso de 5 habitaciones en Aravaca Amplio y luminoso piso de 236 m2 construidos en inmejorable ubicación entre Pozuelo y Aravaca. Año de construcción 2015, en perfecto estado. Accedemos al hall de entrada donde encontramos luminoso salón - comedor con salida a terraza donde disfrutar de unas maravillosas vistas al Skyline de Madrid. Cuenta 5 habitaciones, 2 de ellas en suite, vestidor en dormitorio principal, 3 baños y aseo de cortesía. Armarios empotrados en todas las habitaciones. La cocina está totalmente equipada y con tendedero cubierto. El piso cuenta con persianas automáticas, motores SOMFY, domótica que podemos manejar desde el móvil en las dos balconadas del despacho y tendedero, también tiene bomba de calor marca Daikin, calefacción central por gas natural, AC por conductos; y fibra óptica. La urbanización tiene conserje 12 horas, cámaras perimetrales, piscina, zona infantil y gimnasio. En el precio están incluidas 2 plazas de garaje y trastero. Tiene la opción de adquirir 2 plazas más, una de ellas con cargador eléctrico. Aravaca se encuentra a tan solo 10 min del centro de Madrid, excelentes comunicaciones tanto la estación de tren de cercanías de Aravaca, como autobuses, metro ligero. A tan solo unos minutos del centro comercial Zielo, oferta de Gastronomía, ocio, colegios de prestigio, Universidades, Hospitales y centros de salud.",True,good,False,True,5720.0,True,True,False,False,[],False,False,1350000.0,€,flat,"Aravaca, Madrid",Piso,Top,Aravaca,True,True,,,,
108568149,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/2b/6f/1350356189.webp,ip210935,32,7,1050000.0,flat,sale,158.0,True,3,2,Barrio Estrella,Madrid,Madrid,Retiro,es,40.4090768,-3.6662063,False,https://www.idealista.com/inmueble/108568149/,"Presentamos un exclusivo piso en el barrio de Estrella, en el distrito de Retiro, Madrid. Este inmueble, con una superficie construida de 158 m², destaca por su luminosidad, orientación noroeste y su distribución pensada para maximizar el confort y la funcionalidad. Cuenta con tres amplios dormitorios, dos baños completos, una cocina con espacio de office, salón independiente y una terraza de 3 m² que añade un espacio exterior ideal para tus momentos de relax. Además, incluye una plaza de garaje, un elemento clave en esta privilegiada ubicación y trastero. Entre sus características destacan la calefacción individual de gas natural, aire acondicionado, suelos de tarima y la comodidad de contar con ascensor. Este piso, exterior y muy luminoso, permite disfrutar de una calidad de vida superior. Se encuentra en perfecto estado de conservación, con enorme potencial para personalizarlo a tu gusto y necesidades. El barrio de Estrella es una de las zonas más demandadas del distrito de Retiro, caracterizada por su ambiente tranquilo y residencial, combinado con una excelente conexión con el resto de la ciudad.  En cuanto al transporte público, las líneas de metro más cercanas son Conde de Casal (Línea 6) y Sainz de Baranda (Líneas 6 y 9), que garantizan una conexión rápida y eficiente con el centro de Madrid y otros puntos clave. También dispones de varias líneas de autobuses, a escasos metros, facilitando aún más la movilidad. Además, la estación de cercanías de Méndez Álvaro (líneas C1, C5 y C10) se encuentra a pocos minutos, ideal para quienes necesiten desplazarse a otras localidades. El distrito de Retiro es conocido por su proximidad al emblemático Parque del Retiro, pulmón verde de Madrid, ideal para pasear, practicar deporte o simplemente desconectar del bullicio urbano. La zona combina tradición y modernidad, con una amplia oferta cultural y gastronómica que hará que te sientas en el corazón de la ciudad. Este inmueble, con referencia 210935, es una oportunidad única para quienes buscan espacio, luz y una ubicación privilegiada en Madrid. Desde 1983, en GILMAR hemos ayudado a miles de clientes a encontrar la casa de sus sueños. Con un equipo de expertos en el sector inmobiliario, te ofrecemos un servicio cercano y profesional para garantizar tu satisfacción en todo el proceso de compra o venta. Para más información sobre este inmueble, no dudes en contactar con nuestro equipo en la oficina de Jerónimos - Retiro, situada en Avda. del Mediterráneo, 44. Llámanos al o envíanos un correo electrónico a, indicando la referencia. Estaremos encantados de ayudarte.",True,good,False,True,6646.0,True,True,False,False,[],False,False,1050000.0,€,flat,"Estrella, Madrid",Piso,Top,Estrella,True,True,,,,
106877436,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/6d/00/1327803627.webp,W-02Y1R7,46,2,2600000.0,flat,sale,235.0,True,4,5,Barrio La Finca,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4068736,-3.8021942,False,https://www.idealista.com/inmueble/106877436/,"Lujosa vivienda a estrenar en Sky Villas - La Finca Engel & Völkers les presenta una lujosa y exclusiva vivienda en la prestigiosa urbanización Sky Villas de La Finca en Pozuelo de Alarcón, Madrid. Este desarrollo residencial se distingue por su diseño arquitectónico innovador, su alto nivel de calidad y un entorno que integra privacidad, seguridad y naturaleza en un mismo lugar. Las viviendas destacan por su estética moderna y elegante, con amplios ventanales que maximizan la luz natural y ofrecen vistas panorámicas espectaculares al campo de golf ""La Finca Golf Los Lagos"". Esta propiedad cuenta con 235 m² construidos y 160 m² adicionales repartidos entre varias terrazas privadas rodeando la vivienda. El hall de entrada nos invita a un amplio salón con terraza y preciosas vistas al golf y zonas comunes. La cocina de diseño con zona de office cuenta con su propia terraza - comedor de verano, zona de lavado y dormitorio de servicio con baño en suite. El family room podría hacer la función de despacho disponiendo también de salida exterior a terraza. Por último, un aseo de cortesía da servicio a la zona social. En la zona privada de descanso contamos con tres amplios dormitorios en suite también con sus respectivas terrazas. Destacamos por su configuración y dimensiones con exclusivas vistas al golf, el dormitorio principal, disponiendo de un lujoso baño, un espacioso vestidor y un jacuzzi exterior en su terraza. Los interiores están diseñados con un enfoque minimalista y materiales de alta gama, proporcionando un ambiente sofisticado y funcional. Además, la vivienda dispone de un sistema avanzado de domótica que controla la iluminación, la climatización y la seguridad. Para mayor confort, esta exclusiva propiedad se completa con cuatro plazas de garaje y un trastero. La urbanización apuesta por la sostenibilidad, utilizando energías renovables y tecnologías como la geotermia para la eficiencia energética. Sky Villas está rodeada por 40.000 m² de jardines comunitarios, creando un ambiente tranquilo, con pequeños lagos y conectada con la naturaleza. La seguridad de los residentes está garantizada con un sistema de control avanzado en toda la urbanización, que refuerza la privacidad. Vivir en Sky Villas no solo implica residir en un lugar de lujo, sino formar parte de un símbolo de exclusividad y buen gusto, situado en una de las zonas más prestigiosas de Europa. La zona de La Finca, situada en Pozuelo de Alarcón, destaca como una de las áreas residenciales más exclusivas de España. Diseñada para proporcionar un estilo de vida basado en el lujo, la privacidad y la comodidad, ofrece una amplia variedad de servicios que la convierten en un referente de calidad de vida. En el ámbito educativo, La Finca cuenta con colegios internacionales de prestigio, como el Colegio Británico de Madrid, que ofrecen programas académicos de alta calidad, además de guarderías y centros educativos locales que cubren todas las etapas formativas. En términos de sanidad, los residentes tienen a su disposición hospitales y clínicas privadas reconocidas, como el Hospital Universitario Quirón Salud Madrid y la clínica La Zarzuela, que brindan atención médica de primer nivel. Para el ocio y la gastronomía, La Finca alberga el exclusivo La Finca Grand Café, en desarrollo, que será un referente del sector premium. Además, su proximidad a centros comerciales como Zielo Shopping Pozuelo y El Corte Inglés de Pozuelo, junto con opciones de entretenimiento como Kinépolis, ofrece una gran variedad de tiendas, restaurantes y actividades de calidad. En cuanto al deporte y el bienestar, la zona destaca por instalaciones de alto nivel como el Reebok Sports Club, campos de golf como el prestigioso La Finca Golf Los Lagos y numerosas áreas para actividades al aire libre, como senderismo y ciclismo. Esto se complementa con avanzados sistemas de seguridad 24/7, servicios de conserjería y mantenimiento, que garant.",True,good,False,False,11064.0,True,True,False,False,[],False,False,2600000.0,€,flat,"La Finca, Pozuelo de Alarcón",Piso,Top,La Finca,True,True,,,,
107550415,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/13/37/1315880282.webp,W-02XDV0,28,3,1250000.0,flat,sale,203.0,True,2,2,Barrio Palacio,Madrid,Madrid,Centro,es,40.4145676,-3.7089337,False,https://www.idealista.com/inmueble/107550415/,"Propiedad reformada con miradores en el corazón del Madrid de los Austrias Engel & Völkers presenta esta magnífica propiedad con balcón y miradores situada en el corazón del Madrid de los Austrias. Ubicada en un edificio clásico de 1910 muy bien conservado del señorial barrio de Palacio, la propiedad ha sido reformada totalmente para ofrecer una combinación perfecta de elegancia clásica y comodidad moderna.  Con una superficie de aproximadamente 203 metros cuadrados, su amplio recibidor es una anticipo de los espacios diáfanos que encontraremos más adelante. Y así la zona pública, con sus 70 metros cuadrados aproximados, permite la creación de diferentes ambientes, y acoge la zona de comedor, la biblioteca con zona de trabajo y el área de estar. Revestida con suelos de mármol que reflejan la luz natural que entra a través de sus grandes miradores y balcón, crea una atmósfera de amplitud y serenidad. El diseño interior incluye una gran cocina independiente con zona de office, una práctica despensa y zona de lavandería. Cuenta con un amplio dormitorio principal con baño en suite y grandes vestidores, además de una segunda estancia, ahora despacho, todos concebidos para ofrecer el máximo confort y funcionalidad. Dispone igualmente de una gran zona de almacenamiento en cubierta con cómodo acceso desde la propia vivienda. Este apartamento se distingue por su balcón y miradores orientados al sur, que invitan a disfrutar de los días soleados y de una vista abierta hacia el entorno privilegiado que lo rodea. Esta propiedad es una oportunidad exclusiva para quienes buscan una residencia que combine historia, estilo y comodidad en pleno centro histórico de Madrid. La propiedad se encuentra situada en el corazón del Barrio de los Austrias, en la que es una de las vías más antiguas de la Villa de Madrid. Enmarcada por plazas históricas del Madrid histórico, como la de San Miguel, la de Santiago, la Plaza de Villa o la propia Plaza Mayor, a tan sólo unos minutos a pié no faltan espacios verdes y las áreas con vistas despejadas, algo que la dota de una gran calidad. Su excelente ubicación cuenta con varias líneas de autobuses y estaciones de metro además de numerosas paradas de taxi. El barrio tiene una variada dotación comercial, en la que no faltan los establecimientos tradicionales que aún conservan la esencia de su pasado, y en la que encontramos igualmente una importante dotación hotelera, en la que los hoteles de lujo cohabitan con otros para presupuestos más ajustados. La oferta gastronómica sigue la misma tónica, con locales de formato tradicional junto aquellos que ofrecen un perfil más internacional. Un agradable paseo nos permitirá disfrutar de algunas de las principales opciones culturales de la ciudad, como las que ofrece la Galería de las Colecciones Reales, el Teatro Real, además de la Catedral de la Almudena o el Palacio Real. En definitiva, una ubicación imbatible para disfrutar del epicentro cultural y social del Madrid histórico.",True,good,False,True,6158.0,True,True,True,False,[],False,False,1250000.0,€,flat,"Palacio, Madrid",Piso,Top,Palacio,,,,,,
107051549,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/b4/aa/1301510334.webp,EG6273,91,,450000.0,chalet,sale,140.0,,3,2,Casco Histórico,Madrid,Alcalá de Henares,Casco Histórico,es,40.4834469,-3.3670539,False,https://www.idealista.com/inmueble/107051549/,"Alcalá Inmobiliaria presenta esta exclusiva casa en la prestigiosa calle Mayor de Alcalá de Henares. Una vivienda única de 140 m², distribuida en dos plantas, con un patio privado de 20 m², 3 dormitorios, 2 baños completos y un vestidor.  Al entrar, nos recibe un precioso patio delantero de uso exclusivo de la vivienda, ideal para disfrutar de barbacoas con amigos mientras estás en pleno centro de la ciudad. Desde el patio, accedemos a la entrada principal, donde encontramos un hall que distribuye las diferentes estancias de la planta baja:  Cocina: Destaca por su diseño moderno y funcional, equipada con muebles de tonos oscuros que aportan elegancia y contraste, combinados con una encimera clara que realza el espacio.Baño: Con ducha, suelo oscuro y paredes claras, lo que le confiere un aspecto sofisticado y actual.Cuarto de lavadora: Perfectamente situado para facilitar las tareas del hogar.El hall nos conduce también al salón, un espacio luminoso gracias a su techo acristalado y grandes ventanales que aportan una luz maravillosa durante todo el día. Desde el salón, accedemos a una habitación en la planta baja, ideal para invitados o como espacio adicional según tus necesidades.  Subiendo las escaleras, encontramos la planta superior, que cuenta con:  Habitación principal: Con baño en suite y vestidor, diseñada para ofrecer el máximo confort y privacidad.Tercer dormitorio: Amplio y luminoso, perfecto para un dormitorio adicional, despacho o zona de ocio.Características adicionales:  Calefacción eléctrica.Sistema de aire acondicionado.Termo eléctrico para agua caliente.Puerta acorazada para mayor seguridad.Ubicación privilegiadaSituada en el corazón del centro histórico de Alcalá de Henares, esta vivienda combina la tranquilidad de un hogar privado con la comodidad de tener todos los servicios a tu alcance: restaurantes, tiendas, colegios, transporte público, bancos y mucho más. Vive rodeado de historia y cultura en uno de los puntos más emblemáticos de la ciudad.  ¿Necesitas vender para comprar?  ¡Con Alcalá Inmobiliaria te lo ponemos muy fácil! Queremos que compres esta maravillosa casa sin preocupaciones y disfrutes de todas las ventajas de vender con nosotros.  Haz una apuesta segura con la inmobiliaria líder en el mercado:  Somos la inmobiliaria que más vende y que tiene más producto para ofrecer.Vendemos el 91% de las casas que gestionamos, garantizando rapidez y eficiencia.Te ofrecemos un servicio integral y personalizado para que la venta de tu propiedad sea ágil, transparente y al mejor precio.Déjanos ayudarte a dar el paso hacia tu nueva vida. Confiar en nosotros es elegir experiencia, resultados y tranquilidad. Contáctanos hoy mismo y comprueba por qué somos la mejor opción¿Quieres saber cuánto se te quedaría la letra al mes?  ¿Quieres saber qué impuestos conlleva una compra-venta?  Llámanos sin compromiso y programaremos una visita.  Los metros de la vivienda están contrastados según catastro/registro.  Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos.  Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.   En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",True,good,False,,3214.0,True,True,False,False,[],False,False,450000.0,€,chalet,"Casco Histórico, Alcalá de Henares",Chalet,Top,,,,,,,
