propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,hasLift,parkingSpace.parkingSpacePrice,neighborhood,newDevelopmentFinished
108605522,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/63/ac/1349772210.webp,SONR4,21,400000.0,flat,sale,108.0,2,1,calle de la Sonrisa,Madrid,Alcobendas,es,40.5494556,-3.6594595,False,https://www.idealista.com/inmueble/108605522/,"My Ideal Home presenta en Exclusiva magnifica vivienda en venta situada en la tercera planta del edificio ubicada en la codiciada zona de Fuentelucha - Alcobendas. La vivienda cuenta con un luminoso salón comedor, 2 acogedores dormitorios y un baño completo. La cocina esta totalmente amueblada y equipada con electrodomésticos. Incluye 2 Plaza de garaje y trastero, todo dentro del precio Orientación Este, garantizando luz natural durante todo el día. Aire acondicionado bomba frio calor, para la comodidad en cualquier estación. Armarios Empotrados. Ventanas tipo climalit. Urbanización privada con piscina, zona de infantil, adaptada para personas de movilidad reducida. La vivienda se encuentra en la fantástica zona de Fuente lucha, cerca de todo tipo de comercios (LIDL, Mercadona, Dia, Ahorramas), restaurantes, bares, farmacia, a pocos metros del colegio Greenwich y Bachiller Alonso López. a pocos minutos de la estación de Metro de Manuel de Falla y RENFE. No esperes más para visitar este piso en venta, ¡te encantará! Contáctanos para mayor información.",True,good,False,3704.0,True,True,False,False,[],False,False,400000.0,€,,,,True,True,flat,,"Norte, Alcobendas",Piso en calle de la Sonrisa,3,True,Norte,True,,,
108666482,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/6e/0c/1359046329.webp,,21,510000.0,flat,sale,68.0,2,2,PS INFANTA ISABEL,Madrid,Madrid,es,40.4084411,-3.6861626,False,https://www.idealista.com/inmueble/108666482/,"**Piso Reformado en el Corazón de Madrid** ¡Bienvenido a tu nuevo hogar! Este espectacular piso reformado integralmente se encuentra en una primera planta interior de un elegante edificio señorial, ubicado en uno de los barrios más deseados de Madrid. Con una superficie de 68 metros construidos, este espacio ofrece un diseño cuidado en cada detalle, ideal para quienes buscan confort y estilo. Al entrar, te recibe un acogedor salón comedor a la derecha, perfecto para disfrutar de momentos en familia o con amigos. A la izquierda, un baño bien distribuido y funcional. El piso cuenta con dos dormitorios, uno de ellos en suite, con armarios empotrados que maximizan el espacio. La cocina, con techos altos y dos amplias ventanas, está equipada con electrodomésticos apanelados, creando un ambiente luminoso y moderno. Además, el aire acondicionado frío-calor en todos los ambientes garantiza el máximo confort durante todo el año. Las ventanas de PVC ofrecen un excelente aislamiento y eficiencia energética. Para mayor comodidad, el inmueble incluye un amplio trastero, ideal para almacenar todo lo que necesites. La ubicación es inmejorable: a pocos pasos del Parque del Retiro y cerca de importantes museos como el Prado y el Reina Sofía. La cercanía a la calle Atocha te permite disfrutar de una variada oferta gastronómica con restaurantes y bares de moda. La comunicación es excelente, con acceso a la estación Atocha, la línea 1 de metro y varias líneas de autobuses. No pierdas la oportunidad de vivir en este maravilloso piso que combina elegancia, comodidad y ubicación privilegiada. ¡Contáctanos para más información y ven a verlo! El piso se encuentra en las últimas semanas de la reforma, en breve se actualizaran las fotos de la publicación.",False,good,False,7500.0,True,False,False,False,[],False,False,510000.0,€,,,,,,flat,,"Jerónimos, Madrid",Piso en Ps Infanta Isabel,1,False,Retiro,True,,Jerónimos,
108826667,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/97/e7/1356273613.webp,,18,750000.0,flat,sale,55.0,1,1,calle de Irún,Madrid,Madrid,es,40.4202877,-3.7180802,False,https://www.idealista.com/inmueble/108826667/,"Exclusivo piso en alquiler en Príncipe Pío  Se vende elegante y moderno piso de 55 m² en una de las mejores fincas de la zona de Príncipe Pío. La vivienda está completamente amueblada y lista para entrar a vivir, ideal para quienes buscan confort, estilo y una ubicación privilegiada en el centro de Madrid. Ideal para rentabilizar Características principales: Superficie: 55 m² 1 habitación amplia con closet, baño en suite y acceso a la terraza Salón luminoso con mobiliario de alta calidad Cocina totalmente equipada Baño completo Amueblado con estilo contemporáneo Piscina comunitaria Gimnasio 24 horas Portero físico Ubicado en una finca moderna y exclusiva, este piso ofrece un estilo de vida cómodo, seguro y con todas las comodidades a un paso de Madrid Río, el centro histórico, y perfectamente comunicado con transporte público.",True,good,False,13636.0,True,True,False,False,[],False,False,750000.0,€,,,,,,flat,,"Argüelles, Madrid",Piso en calle de Irún,2,False,Moncloa,True,,Argüelles,
108738568,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/0c/07/1353703066.webp,,29,235000.0,chalet,sale,70.0,4,1,calle de Ferraz s/n,Madrid,Alcalá de Henares,es,40.4889397,-3.3625959,True,https://www.idealista.com/inmueble/108738568/,"AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES, VENDE CASA ADOSADA EN BARRIO DE LA ESTACION La zona destaca por su cómoda accesibilidad desde la Nacional A-2, además cuenta con numerosas paradas de autobús urbano e interurbano, y la estación de Alcalá de Henares a sólo 5 minutos andando. Además la zona cuenta con una gran variedad de servicios como: Colegios, Institutos, centro de especialidades, Centro comercial Alcalá Magna, además de bancos, farmacias, bares y todo tipo de comercios. La vivienda está distribuida en dos plantas, se compone de: Planta Baja: Hall de entrada, salón, gran cocina, baño completo y un dormitorios. Patio con acceso al dormitorio de la panta baja Primera planta: Dos amplios dormitorios, un vestidor y terraza, que comunica uno de los dormitorios con otro No lo dude y venga a visitarlo sin compromiso. Y NO OLVIDE QUE PODEMOS CONSEGUIR HASTA EL 100% DE FINANCIACIÓN GRACIAS A NUESTRO DEPARTAMENTO DE INTERMEDIACIÓN FINANCIERA KIRON. ESTUDIOS DE VIABILIDAD GRATUITOS.",False,good,False,3357.0,False,False,False,False,[],False,False,235000.0,€,,,,,,chalet,terracedHouse,"San Isidro - Los Almendros, Alcalá de Henares",Chalet adosado en calle de Ferraz s/n,,,San Isidro - Los Almendros,,,,
108625807,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/57/76/1350321374.webp,ADO0031,66,330000.0,chalet,sale,186.0,3,2,calle Marqués,Madrid,Guadalix de la Sierra,es,40.7847019,-3.7051133,False,https://www.idealista.com/inmueble/108625807/,"B2V Inmobiliaria comercializa en EXCLUSIVA.Manuela Díaz ¡Vive el confort moderno en plena naturaleza! Descubre este exclusivo chalet pareado de diseño moderno en Guadalix de la Sierra, donde la luz natural y la tranquilidad se combinan con todas las comodidades. Ubicado en una cuidada urbanización privada con piscina comunitaria, este luminoso hogar ofrece el equilibrio perfecto entre estilo, privacidad y vida en familia. ¡Una oportunidad única para disfrutar de la Sierra de Madrid! Este chalet pareado de 186 m² construidos está distribuido en tres cómodas plantas, este hogar ofrece espacios versátiles para adaptarse a tus necesidades: Sótano diáfano, ideal como garaje, zona de juegos, gimnasio, sala de cine o estancia multiusos. ¡Tú decides! A la vivienda se accede desde la planta baja subiendo una pequeña escalera, encontrarás un recibidor acogedor que da acceso al amplio salón, ideal para momentos en familia, con zona de comedor y zona de estar, con chimenea que aporta calidez a los días de invierno, desde el salón se puede acceder a la terraza. En esta misma planta se encuentra la cocina, muy luminosa y equipada, con mesa alta para desayunos o comidas informales. Una cocina funcional y práctica. Esta planta cuenta además con un baño completo con una estupenda ducha de masaje. La planta superior alberga tres dormitorios, uno de ellos, el principal con baño en suite y un acogedor estudio ideal para teletrabajo o zona de lectura, y la joya de la casa: una gran terraza privada con espacio para mesa, sillas, tumbonas, una pequeña piscina privada y zona de barbacoa. Un rincón perfecto para desconectar o compartir con amigos. La vivienda cuenta además con una tercera planta en la que se encuentra una terraza-solarium con vistas estupendas a la Sierra. Destaca por su luz natural, su excelente distribución y su capacidad para ofrecerte tanto momentos de relax como espacios funcionales para el día a día. ¿Te imaginas viviendo aquí? Naturaleza, confort y calidad de vida se dan la mano en este hogar único. Contacta con nosotros y ven a visitarlo: estamos seguros de que te encantará. GUADALIX DE LA SIERRA Guadalix de la Sierra es un municipio español de la provincia y Comunidad de Madrid a 49 kilómetros de Madrid capital en la cuenca del río Jarama. Guadalix posee abundantes pastizales y ejemplares arbóreos, el agua también está muy presente gracias a los ríos Guadalix y Miraflores, a numerosos arroyos y al embalse de Pedrezuela. En este municipio se rodó en 1953 uno de los clásicos del cine español: ¡Bienvenido, Mister Marshall"" dirigida por Luis García Berlanga y en la que intervinieron en calidad de extras muchos de los vecinos del municipio. Para más información y visitas ponte en contacto con: Manuela Díaz Díaz Porque nos tomamos muy en serio nuestro cometido, sólo trabajamos en EXCLUSIVA. B2V Inmobiliaria, servicios inmobiliarios en la sierra de Madrid y alrededores. Precio 330.000 € 1.774 eur/m2 40 €/mes de gastos de comunidad Características básicas 186 m² construidos 180 m² útiles 3 dormitorios 2 baños Terraza Segunda mano/Buen estado Armarios empotrados Año de construcción: 2002 Norte, Sur, Este, Oeste Plaza de garaje Certificación energética Consumo: (IPE no indicado) Emisiones: (IPE no indicado) Equipamiento Calefacción: Individual Combustible calefacción: Eléctrica Piscina Jardín [IW].",True,good,False,1774.0,True,False,False,False,[],False,False,330000.0,€,,,,True,True,chalet,semidetachedHouse,Guadalix de la Sierra,Chalet pareado en calle Marqués,,,,,,,
106978070,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/98/92/1320736161.webp,V40-OF406,16,1789000.0,flat,sale,110.0,2,2,calle de Núñez de Balboa,Madrid,Madrid,es,40.4262835,-3.6837804,False,https://www.idealista.com/inmueble/106978070/,"V40-OF406 Exclusivo piso reformado en venta en Núñez de Balboa (Salamanca) ¡Descubre el lujo y la comodidad en este espectacular piso reformado situado en la privilegiada zona de Salamanca! Esta elegante vivienda interior, ubicada en una segunda planta, ofrece 110 m² de diseño moderno y funcional, combinando confort y estilo en cada detalle. Además, cuenta con una acogedora terraza perfecta para disfrutar de momentos al aire libre en pleno corazón de Madrid. El piso dispone de dos amplios y luminosos dormitorios, diseñados para ofrecer el máximo confort, y dos baños completos, equipados con materiales de primera calidad. La cocina totalmente equipada destaca por su diseño contemporáneo y funcionalidad, y la vivienda se entrega completamente amueblada, lista para entrar a vivir. Además, cuenta con aire acondicionado, calefacción central, ascensor y servicio de portería, asegurando comodidad y tranquilidad. Incluye una plaza de garaje en el mismo edificio (Sótano 2, plaza 2 - Largo: 464 cm, Ancho: 215 cm), ya incluida en el precio, lo que supone un valor añadido en esta exclusiva zona. Vivir en el barrio de Salamanca significa disfrutar de exclusividad, tranquilidad y una vibrante oferta cultural y de ocio. Esta es una oportunidad única para adquirir una vivienda que combina modernidad, lujo y ubicación premium en uno de los distritos más codiciados de Madrid. ¡No dejes pasar esta oportunidad de vivir en un entorno exclusivo y elegante! Contáctanos ahora para más información o para agendar una visita.",False,good,False,16264.0,False,False,False,False,[],False,False,1789000.0,€,,,,True,True,flat,,"Recoletos, Madrid",Piso en calle de Núñez de Balboa,2,False,Barrio de Salamanca,True,,Recoletos,
108285047,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/0f/f4/1339534807.webp,65ac6fa6-e5cc-4bd5-ba9c-1b5bb9fb38d6-0,9,1750000.0,chalet,sale,934.0,8,8,Centro - Casco Histórico,Madrid,San Lorenzo de El Escorial,es,40.5952348,-4.1415757,False,https://www.idealista.com/inmueble/108285047/,"Esta singular propiedad destaca por su carácter único, su cuidada estética y su capacidad para adaptarse a distintos fines, ya sean residenciales, profesionales o institucionales. Está clasificada como Elemento Protegido con grado 1 de protección ambiental, lo que garantiza la preservación de sus elementos arquitectónicos originales. Con una superficie construida de 934 m², repartida en cuatro plantas, esta finca se alza sobre una parcela urbana que cuenta con una zona ajardinada y una área exterior pavimentada. El inmueble presenta un estilo arquitectónico señorial, en el que destacan muros de piedra, ladrillo macizo y acabados en cal. La entrada de luz natural está asegurada por amplios ventanales, que iluminan generosamente cada estancia. En su interior, una escalera de diseño clásico conecta los niveles, acompañada por molduras decorativas, pavimentos trabajados y elementos como fraileros, que reflejan la calidad y el gusto en cada rincón. El edificio está dotado de un ascensor de alta gama con capacidad para cuatro personas, y un sistema de climatización eficiente, que combina radiadores de fundición alimentados por gasóleo con bomba de calor y frío. Toda la propiedad dispone de cobertura Wi-Fi. En el exterior, el inmueble ofrece plaza de aparcamiento para siete vehículos, y cuenta con vado autorizado para facilitar un uso sanitario o profesional. Organización por Niveles - Semisótano: diseñado para albergar servicios médicos, cuenta con instalaciones quirúrgicas y un acceso específico para personal sanitario. - Planta baja: se compone de un amplio vestíbulo de entrada, dos salones principales, cocina con office, un dormitorio y un baño. - Primera planta: incorpora una segunda cocina de apoyo y cuatro dormitorios, cada uno con su propio baño privado. - Segunda planta: alberga tres dormitorios con baño integrado y un espacio destinado a almacenamiento. - Buhardilla: ideal para utilizar como archivo o zona de almacenaje, gracias a su disposición bajo cubierta.",False,good,False,1874.0,False,False,False,False,[],False,False,1750000.0,€,,,,True,True,chalet,independantHouse,"Centro - Casco Histórico, San Lorenzo de El Escorial",Casa independiente,,,Centro - Casco Histórico,,,,
108829601,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/91/2a/1356357067.webp,5165,22,1889000.0,flat,sale,214.0,5,5,calle de Francisco Silvela,Madrid,Madrid,es,40.4373243,-3.6751844,False,https://www.idealista.com/inmueble/108829601/,"Domus Aurea Capital presenta este piso exterior en la calle Francisco Silvela.   Vivienda de 214m² situada en una tercera planta exterior, se encuentra completamente reformada y amueblada. Se distribuye en un amplio salón-comedor con cocina abierta con isla central completamente equipada, cinco dormitorios y cinco baños completos, además de un cuarto de lavandería. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores.",False,good,False,8827.0,False,False,False,False,[],False,False,1889000.0,€,,,,,,flat,,"Lista, Madrid",Piso en calle de Francisco Silvela,3,True,Barrio de Salamanca,True,,Lista,
106796942,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/08/66/1352911435.webp,,30,1150000.0,flat,sale,105.0,2,3,paseo del Prado,Madrid,Madrid,es,40.414716,-3.6925031,False,https://www.idealista.com/inmueble/106796942/,"HOUSELY CONSULTING presenta esta espectacular propiedad de 105 m2 completamente reformada. ¡Descubre tu nueva vivienda duplex Reformado en el corazón del barrio del Barrio de las Letras! Esta vivienda de 105 m², esta joya lista para que vivas las mejores experiencias de la capital, y un proyecto de interiorismo personalizado. El piso cuenta con 2 dormitorios, 2 baños, ideal para una vida cómoda y funcional, un dormitorio doble en planta baja, un baño completo y un salón con techos de 5 metros con la cocina integrada, en la planta de arriba tiene el dormitorio principal, con vestidor y baño en suite. Situado en la segunda de un edificio con ascensor, esta vivienda exterior te ofrece la posibilidad de comprar una plaza de garaje en el mismo edificio.  No pierdas la oportunidad de vivir en una de las zonas más exclusivas y vibrantes de la ciudad. ¡Contáctanos y ven a conocer tu futuro hogar! Ponte en contacto con nosotros para encontrar las mejores viviendas de Madrid, disponemos de muchas viviendas off-market que no están publicadas. HOUSELY CONSULTING.",False,good,False,10952.0,True,False,False,False,[],False,False,1150000.0,€,,,,True,False,flat,,"Huertas-Cortes, Madrid",Piso en paseo del Prado,2,True,Centro,True,80000.0,Huertas-Cortes,
108543076,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/06/f2/1348014725.webp,,29,330000.0,flat,sale,58.0,2,1,PZ ARTEIJO,Madrid,Madrid,es,40.4775941,-3.70713,False,https://www.idealista.com/inmueble/108543076/,"Oportunidad única para quienes buscan una vivienda con posibilidades de personalización en una de las zonas más consolidadas de Madrid: el Barrio El Pilar, a pocos pasos del Centro Comercial La Vaguada. Este piso, ubicado en una tercera planta, cuenta con 2 habitaciones, 1 baño y una terraza que aporta un espacio exterior ideal para disfrutar del aire libre o crear una zona de descanso. La vivienda está para reformar, lo que permite adaptarla completamente a tu estilo y necesidades. Ya sea como residencia habitual, inversión o primera vivienda, ofrece un gran potencial de revalorización. Uno de sus grandes atractivos es la luminosidad: todas las estancias reciben abundante luz natural durante el día, creando un ambiente cálido y agradable. Incluye trastero, lo que añade un espacio de almacenamiento extra muy práctico. El edificio cuenta con un portal bien mantenido y se encuentra rodeado de todo tipo de servicios: grandes avenidas, zonas verdes, parques, comercios, colegios, centros médicos y una excelente conexión con el transporte público. Una excelente opción para quienes valoran la ubicación, la luz natural y la posibilidad de diseñar su hogar desde cero.",False,renew,False,5690.0,True,False,False,False,[],False,False,330000.0,€,,,,,,flat,,"Pilar, Madrid",Piso en Pz Arteijo,3,True,Fuencarral,True,,Pilar,
108482716,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/e6/29/1346263679.webp,,20,210000.0,flat,sale,45.0,1,1,"calle de la Constitución, 40",Madrid,Alcobendas,es,40.542712,-3.6367404,True,https://www.idealista.com/inmueble/108482716/,"Inmobiliaria en Centro Alcobendas - Tecnocasa Estudio Inmobiliario Alcobendas Slu - -VENDE- Estupenda y exclusiva vivienda situada en planta Baja en inmejorable ubicación a 3 minutos del metro y 4 minutos de la renfe. Vivienda que se entrega REFORMADA A ESTRENAR, CONTACTE PARA MÁS INFORMACIÓN DE CALIDADES Y ACABADOS. Estupenda vivienda que cuenta con salón y cocina estilo americano amplio, dormitorio grande con posibilidad de hacer 2, dispone baño grande con moderno inodoro empotrado, plato de ducha y ventana. La cocina se entrega amoblada y equipada con campana extractora, vitrocerámica, nevera y horno. Paredes lisas y ventanas de climalit oscilobatientes de pvc y cristal blindado de seguridad. Persianas de seguridad eléctricas. Suelos de Tarima. 2 aires acondicionados con bomba de Calor La reforma es totalmente integral. Se pueden agregar exigencias con el consecuente gasto adicional si lo desea. OFRECEMOS ESTUDIOS FINANCIERO CON HIPOTECAS AL 100% CON NUESTRO DEPARTAMENTO FINANCIERO KIRON.",False,good,False,4667.0,False,False,False,False,[],False,False,210000.0,€,220000.0,10000.0,5.0,,,flat,,"Alcobendas Centro, Alcobendas","Piso en calle de la Constitución, 40",bj,True,Alcobendas Centro,False,,,
108497240,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/57/3a/1346669050.webp,ID-2579C,57,399000.0,chalet,sale,364.0,3,2,calle Real,Madrid,Morata de Tajuña,es,40.2298909,-3.4352648,False,https://www.idealista.com/inmueble/108497240/,"ID-2579C MORATA DE TAJUÑA ¡Descubre tu nuevo hogar en Morata de Tajuña! Esta encantadora casa de dos plantas, situada en la emblemática calle Real, te ofrece la combinación perfecta de espacio y comodidad.  La casa tiene 364m2 distribuidos de la siguiente manera: La planta primera mide 110m2 aproximadamente, y en ella encontrarás tres luminosos dormitorios, cuarto de baño completo y una cocina independiente con acceso a un práctico patio, ademas cuenta con un amplio salón comedor que se abre a una acogedora terraza, ideal para disfrutar de momentos al aire libre.  La planta baja mide 220m2 aproximadamente, y en el encontraras un garaje amplio y un gran patio que brinda un sinfín de posibilidades para disfrutar del aire libre. Esta casa es una oportunidad única en el corazón de Morata. ¡No dejes pasar la ocasión de visitarla y hacerla tuya! Gastos de IBI anuales: 468,00€. Calefacción por gasoil. Si quieres visitarla, solo tienes que llamarme al 6 8 5 8 3 7 9 9 4 y organizaré una visita para ti, o si lo prefieres puedes enviarme un email o un WhatsApp y me pondré en contacto contigo en breve. Mi nombre es Sonia.",True,renew,False,1096.0,True,False,True,False,[],False,False,399000.0,€,,,,True,True,chalet,terracedHouse,Morata de Tajuña,Chalet adosado en calle Real,,,,,,,
106189872,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/60/b9/1275271977.webp,4566,15,1679000.0,flat,sale,133.0,2,2,calle de Lope de Rueda,Madrid,Madrid,es,40.4198981,-3.6784997,False,https://www.idealista.com/inmueble/106189872/,"Domus Aurea Capitral presenta este magnífico piso exterior reformado y amueblado y situado en la segunda planta de la finca, en pleno barrio de Retiro - Ibiza, ofrece una oportunidad única de vivir en una de las zonas más exclusivas de Madrid. El inmueble destaca por sus 133 m², se distribuye en una zona de día con un amplio y luminoso salón, una cocina moderna equipada con materiales de alta gama y un balcón, que inunda de luz natural el espacio, . En su zona de noche con dos amplias habitaciones y dos baños, . Construido en 1933, el edificio combina el encanto arquitectónico clásico con las comodidades modernas. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores. La mayoría de las propiedades que tenemos disponibles no están publicadas en los portales inmobiliarios, para conocerlas todas consulta nuestra web.",False,good,False,12624.0,True,False,False,False,[],False,False,1679000.0,€,,,,,,flat,,"Ibiza, Madrid",Piso en calle de Lope de Rueda,,True,Retiro,True,,Ibiza,
108902681,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/85/f9/1358430137.webp,,17,157260.0,flat,sale,88.0,3,2,calle Gabriela Mistral,Madrid,San Martín de la Vega,es,40.2028778,-3.5824606,False,https://www.idealista.com/inmueble/108902681/,"¡Oportunidad en San Martín de la Vega! Piso de 3 habitaciones con ascensor y balcón Tecnocasa San Martín de la Vega presenta en exclusiva esta vivienda de 3 dormitorios, ideal para quienes buscan espacio, ubicación y posibilidades de reforma. El piso cuenta con: Tres amplias habitaciones Dos baños completos con bañera Cocina independiente Salón de paso con salida directa a un balcón exterior Edificio con ascensor Ubicado en una zona estratégica, a pocos pasos de comercios, servicios y parada de autobús, lo que lo convierte en una opción ideal tanto para vivir como para invertir. La vivienda está para reformar, por lo que es perfecta para personalizar a tu gusto y crear el hogar que siempre has soñado. No dejes pasar esta oportunidad. Contacta con Tecnocasa San Martín de la Vega para más información o concertar una visita. PARA LA REALIZACIÓN DE VISITAS ES IMPRESCINDIBLE EL ESTUDIO DE VIABILIDAD POR PARTE DE KIRON, PARA EN CASO DE COMPRA GARANTIZAR LA OPERACIÓN.",False,renew,False,1787.0,False,False,False,False,[],False,False,157260.0,€,,,,,,flat,,San Martín de la Vega,Piso en calle Gabriela Mistral,1,True,,True,,,
106791058,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/3c/93/48/1294117964.webp,,20,330000.0,flat,sale,63.0,1,1,avenida de José Hierro,Madrid,Rivas-Vaciamadrid,es,40.3439151,-3.5238295,False,https://www.idealista.com/inmueble/106791058/,"¡Descubre tu nuevo hogar en Rivas! Este moderno piso de 63 m², construido en 2023, te ofrece un espacio diáfano donde el salón y la cocina se fusionan en un ambiente acogedor y luminoso. La cocina, amueblada en blanco y equipada con electrodomésticos en inox, perfecta para los amantes de la gastronomía. Disfruta de una terraza con vistas a la calle principal,  ideal para relajarte al final del día. El piso cuenta con un dormitorio con 3 armarios empotrados y aire acondicionado por conducto, garantizando confort durante todo el año, además de calefacción con suelo radiante. Cuenta con  1 baño completo con plato de ducha a medida y mampara, además de toallero. El inmueble cuenta con plaza de garaje y trastero anexo, todo ello en la misma escritura. La ubicación es inmejorable: a un paso del metro, con un gran parking exterior y cerca del nuevo Hospital HM y la residencia geriátrica Valdeluz. Rodeado de restaurantes, zonas de ocio, un centro comercial, parques y centro de salud, tendrás todo lo que necesitas al alcance de tu mano. , La entrada/salida a la A3 está a solo dos minutos. Este piso se encuentra situado en la sexta planta, orientado al norte y este, cuenta con ascensor, piscina, zona de coworking, gimnasio y spa incluido en la cuota de la comunidad, además de conserje 24h. Con una clase energética A, este inmueble es una oportunidad única para vivir en un entorno moderno y sostenible. ¡No dejes pasar esta oportunidad y ven a visitarlo!",False,good,False,5238.0,False,False,False,False,[],False,False,330000.0,€,,,,True,True,flat,,"Rivas Futura, Rivas-Vaciamadrid",Piso en avenida de José Hierro,6,True,Rivas Futura,True,,,
107856074,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/f1/e8/1359025228.webp,3610-00801,66,925000.0,chalet,sale,578.0,6,5,Pino Alto - Navarredonda,Madrid,Valdemorillo,es,40.5176546,-4.0482485,False,https://www.idealista.com/inmueble/107856074/,"ESPECTACULAR CHALET DE LUJO, CON ACABADOS DE ALTA CALIDAD, JARDIN DE DISEÑO Y PISCINA, EN LA MEJOR ZONA DE PINO ALTO EN VALDEMORILLO.  Este magnifico chalet, de planta rectangular, se encuentra ubicado en una posición centrada dentro de la parcela, permitiendo disponer de unas amplias zonas ajardinadas tanto en la parte frontal, como en la parte posterior. La planta baja dispone de un hall que distribuye al resto de las plantas, . En esta planta se encuentra un amplio salón- comedor con chimenea y 3 grandes ventanales que acceden a un porche, orientado al este, para desayunar en el exterior con el sol de la mañana. En esta planta también dispone de una amplia cocina, un aseo de cortesía, y 2 habitaciones dobles, que comparten un amplio baño completo. La planta primera, se conforma con un amplio salón, con zona de lectura, con 2 grandes ventanales de acceso a una gran y espectacular terraza, con vistas a la Sierra de Guadarrama. En esta planta además, hay 3 habitaciones, con un baño completo a compartir, y una gran suite, con baño completo con hidromasaje. El chalet dispone de una planta sótano, donde se encuentran diferentes estancias: la bodega, con una zona de degustación, un cuarto de gimnasio, un cuarto para el personal de servicio, un baño completo con ducha y cuarto de lavado y plancha, además de la zona de parking, con capacidad para 2 vehículos en fila.  También dispone de un parking adicional con capacidad para 1 vehículo, ubicado en la amplia rampa de acceso al garaje. En el techo de esta instalación se encuentran las placas solares para el calentamiento del agua de la piscina. En el exterior y, al lado de la piscina hay un baño. En un lateral del jardín, se encuentra ubicada, otra instalación, que consta de una habitación multiusos, y de la zona Spa, con sauna finlandesa, baño turco, y zona de descanso con un pequeño jardín vertical. No se puede pedir más, la magnifica ubicación, las instalaciones, las calidades, el club social y zona comunitaria de la urbanización a un paso del chalet, las vistas, hacen un conjunto inigualable, a un precio óptimo. Si buscas algo excepcional, este es el chalet, no dudes en contactarnos para ampliar información y programar una visita..",True,good,False,1600.0,True,False,True,False,[],False,False,925000.0,€,,,,True,True,chalet,independantHouse,"Pino Alto - Navarredonda, Valdemorillo",Casa independiente,,,Pino Alto - Navarredonda,,,,
107987931,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/33/47/1330400716.webp,4199,17,490000.0,flat,sale,65.0,1,1,calle Fresa,Madrid,Madrid,es,40.4165563,-3.706435,False,https://www.idealista.com/inmueble/107987931/,"ALTOR ASESORES ofrece piso en calle Fresa con 1 dormitorios, 1 baño, 65 metros cuadrados, con balcón y exterior. Este acogedor piso cuenta con una habitacion, un baño completo, cocina y un salón luminoso. Gracias a su balcón exterior, la vivienda disfruta de una excelente entrada de luz natural, lo que la hace especialmente agradable y cálida. Se encuentra en buen estado de conservación, lista para entrar a vivir. Ubicado en la calle Fresa, ubicación privilegiada, a escasos metros de la Plaza Mayor y la Puerta del Sol. En sus alrededores, los residentes y visitantes pueden disfrutar de una amplia oferta de servicios: comercios, restaurantes, Transporte: La zona está bien comunicada mediante transporte público, con estaciones de metro cercanas como Sol y Tirso de Molina, y paradas de autobús en las inmediaciones.  ofrece la experiencia de residir en el centro histórico de Madrid, con acceso inmediato a una amplia gama de servicios, actividades culturales y opciones de ocio. La zona combina el encanto de las calles tradicionales con la comodidad de la vida urbana moderna. En resumen, la Calle de la Fresa es una opción ideal para quienes buscan una residencia en el corazón de Madrid, con una rica historia y una vibrante vida urbana.",True,good,False,7538.0,False,False,False,False,[],False,False,490000.0,€,,,,,,flat,,"Sol, Madrid",Piso en calle Fresa,4,True,Centro,False,,Sol,
