propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108746382,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/e5/20/925555992.webp,21,1,490000.0,flat,sale,80.0,True,1,1,calle de Mauricio Legendre,Madrid,Madrid,Chamartín,es,40.4715556,-3.6867471,False,https://www.idealista.com/inmueble/108746382/,"FINCARTE S. L. vende precioso apartamento de 80 mt construidos (62 útiles) totalmente reformado, en una de las mejores zonas de Madrid. Actualmente se encuentra alquilado. Distribuido en hall de entrada, cocina tipo americana con electrodomésticos (frigorífico, lavaplatos y lavadora ), salón muy amplio con zona para comedor y salida a terraza de unos 6 mt orientada a las zonas comunes lo que dota de una magnífica luz al apartamento y mucha tranquilidad, un dormitorio principal con dos armarios empotrados y un cuarto de baño completo. Cuenta con portero 24 horas los 365 días del año. Es posible alquilar plazas de garaje en el propio edificio a precio especial para propietarios. Dispone de piscina de verano, zona de solarium y jardines. Ubicado en zona inmejorable al estar la Estación de Chamartín justo a la espalda del bloque, con estación de Metro (L1 y L10) y Cercanías con línea directa a la terminal T4 del Aeropuerto de Barajas (3 paradas) y a la Puerta del Sol (2 paradas). Tiene también el Intercambiador de ""Plaza Castilla"" (L-1, L-9 y L-10) a menos de 10 minutos caminando, al igual que las 4 Torres. Se ubica contiguo al proyecto Madrid Nuevo Norte, la denominada ""Operación Chamartín"".  Dentro de dicho proyecto figura la ampliación de la Estación de Chamartín para convertirla en la mayor de España centralizando el tráfico AVE hacia el norte de la Península. No dude en llamar para visitarlo.",False,good,False,True,6125.0,False,False,False,False,[],False,False,490000.0,€,,,flat,,"Castilla, Madrid",Piso en calle de Mauricio Legendre,v,Castilla,,,,
108323414,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/e9/44/1340689657.webp,31,2,333000.0,flat,sale,52.0,True,1,1,calle de la Virgen de Lourdes,Madrid,Madrid,Ciudad Lineal,es,40.4364776,-3.6554328,False,https://www.idealista.com/inmueble/108323414/,"Vendemos apartamento de 1 dormitorio, completamente reformado, ubicado a pocos metros de la emblemática plaza de toros de Las Ventas.  La vivienda cuenta con un amplio baño equipado con plato de ducha, y un salón con cocina incorporada, ideal para disfrutar de momentos en familia o con amigos. La cocina está equipada con electrodomésticos nuevos y funcionales. El edificio dispone de portero físico, garantizando comodidad y seguridad. Aunque no cuenta con garaje ni cuarto trastero, su excelente ubicación y las características del apartamento lo convierten en una opción perfecta para quienes buscan un hogar moderno y funcional en el corazón de la ciudad. Contacten con nosotros para una cita.",False,good,False,True,6404.0,False,False,False,False,[],False,False,333000.0,€,,,flat,,"Concepción, Madrid",Piso en calle de la Virgen de Lourdes,,Concepción,345000.0,12000.0,3.0,
108691372,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/1f/96/1358113984.webp,57,1,215000.0,duplex,sale,90.0,True,2,2,Talamanca de Jarama,Madrid,Talamanca de Jarama,,es,40.7440854,-3.5103266,False,https://www.idealista.com/inmueble/108691372/,"DÚPLEX LUMINOSO Y ACOGEDOR CON TERRAZA Y BALCÓN, IDEAL PARA VIVIR CON COMODIDAD NO COBRAMOS HONORARIOS AL COMPRADOR Edpa22 Inmobiliaria te presenta este encantador dúplex, lleno de luz natural y con una distribución muy funcional, ideal para quienes buscan un hogar cómodo y acogedor. En la planta principal, encontrarás un amplio salón con salida a un balcón, perfecto para disfrutar del aire libre. La cocina es independiente y está en excelente estado. Además, en esta planta hay un baño completo con bañera. En la planta superior, se ubican dos amplias habitaciones abuhardilladas, la principal con acceso directo a una terraza privada, ideal para desconectar o crear tu propio rincón verde. También dispone de un segundo baño completo, esta vez con plato de ducha, para mayor comodidad. Dispone de suelos de gres, que aportan frescura y fácil mantenimiento.  La calefacción eléctrica por acumuladores ofrece un sistema eficiente y regulable.  El aire acondicionado por split en todas las estancias garantiza el confort durante los meses más cálidos.  Además dispone de persianas eléctricas solares en las ventanas Velux, con mando a distancia, mejoran el aislamiento térmico y acústico, reduciendo el ruido exterior y optimizando el ahorro energético. Una excelente opción para quienes valoran la luminosidad, los espacios al aire libre y una distribución práctica en dos plantas. Los gastos adicionales que corresponden al comprador aproximadamente son los siguientes: Notaría: 725,00 € Registro: 435,00 € ITP: 12.900, 00 €.",False,good,False,False,2389.0,False,False,False,False,[],False,False,215000.0,€,,,flat,duplex,Talamanca de Jarama,Dúplex,EDPA2281,,,,,
108352641,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/1f/29/1341561998.webp,34,,485000.0,chalet,sale,228.0,,4,3,Sector 3,Madrid,Getafe,Sector 3,es,40.3025928,-3.7445385,False,https://www.idealista.com/inmueble/108352641/,"AGENCIA INMOBILIARIA EL BLOQUE OFRECE EN EXCLUSIVA: Amplio chalet adosado con garaje, buhardilla y patio en Sector 3 – Getafe Descubre este fantástico chalet adosado situado en una de las zonas más tranquilas y consolidadas de Getafe, muy cerca del Parque de la Alhóndiga y del centro comercial Getafe 3. Una ubicación perfecta para disfrutar de zonas verdes, todos los servicios a mano y una excelente conexión con la A-42. La vivienda se distribuye en varias plantas y ofrece el espacio ideal para una familia: • 4 dormitorios amplios y luminosos. • 2 baños completos y un aseo para mayor comodidad. • Cocina independiente con acceso directo al patio trasero, perfecto para desayunos al aire libre o cenas en familia. • Salón comedor con salida también al patio trasero, lo que aporta mucha luz natural y sensación de amplitud. • Garaje privado con acceso directo a la vivienda, práctico y seguro. • Pequeño patio delantero que aporta un toque acogedor desde la entrada. • Buhardilla ideal como zona de trabajo, estudio, sala de juegos o dormitorio adicional. • Sótano con múltiples posibilidades: trastero, sala de ocio, gimnasio en casa… La casa está ubicada en una calle tranquila y familiar, rodeada de parques y zonas infantiles, con colegios, supermercados y transporte público a pocos minutos. Un hogar versátil, cómodo y con espacio para adaptarse a tus necesidades. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",True,renew,False,,2127.0,True,False,False,False,[],False,False,485000.0,€,True,True,chalet,terracedHouse,"Sector 3, Getafe",Chalet adosado,,,,,,
108686817,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/06/68/1352139397.webp,16,1,1030000.0,flat,sale,89.0,True,2,3,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,40.428845,-3.6716872,False,https://www.idealista.com/inmueble/108686817/,"+PISO ofrece piso reformado exterior en el barrio de Lista, distrito de Salamanca. El proyecto que se observa en las imágenes presenta un hall de entrada, salón comedor con cocina semi integrada, 2 dormitorios dobles, el principal con baño en suite, un segundo baño completo y un aseo. Se entrega amueblado con electrodomésticos de primera calidad y con sistema de aerotermia. Se destaca además por su luz natural, debido a sus grandes ventanales, los cuales aportan también muy buena ventilación y vida al piso. Se encuentra en una finca representativa, señorial y con ascensor. Una excelente oportunidad para invertir en pleno Madrid y crear tu hogar de ensueño. Inmejorable ubicación, con todo tipo de locales y servicios y con una excelente comunicación por medio de las líneas de Metro y autobuses. Esta espectacular vivienda se encuentra en proceso de reforma. Solicite su cita para visitarlo.",False,good,False,True,11573.0,False,False,False,False,[],False,False,1030000.0,€,,,flat,,"Lista, Madrid",Piso,GA-VR-3695,Lista,,,,
108787368,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/14/04/1355111110.webp,43,,295000.0,countryHouse,sale,232.0,,2,3,Cañada del Barco Viejo,Madrid,Fuente el Saz de Jarama,,es,40.6316097,-3.519029,False,https://www.idealista.com/inmueble/108787368/,"Consulting Inmobiliario vende estupenda casa rústica totalmente regularizada escriturada e inscrita en el registro de la propiedad, se compone de un terreno de 2378 m2 totalmente llana y un gran pinar, dispone de una superficie construida de 232 m2 distribuidos en vivienda unifamiliar que se compone de 2 habitaciones dobles con armarios empotrados, baño completo con ducha, aseo, cocina independiente totalmente amueblada y amplio salón, dispone de un cuarto trastero con bodega que se accede desde un patio interior que comunica con garaje y vivienda. Dispone de dos garajes uno junto a la vivienda y otro fuera totalmente cubierto y cerrado ambos dos con disponibilidad para 2 o 3 coches cada uno, uno de ellos dispone de foso para utilizarlo como taller mecánico. Gran porche de obra en forma de L junto con la entrada de la vivienda. Suelos de gres, carpintería interior de sapeli, carpintería exterior de aluminio simple, calefacción independiente de gasoil, tiene de rejas en todas las ventanas. Amplia zona de piscina rodeada de césped natural ideal para el verano, la finca tiene diferentes puntos de riego con agua de pozo y zona de entrada con hormigón impreso. Vivienda ideal para segunda residencia zona muy tranquila, solicita más información sin compromiso. Posibilidad de financiación, consultar condiciones.  ref: 04330.",False,good,False,,1272.0,False,False,False,False,[],False,False,295000.0,€,True,True,countryHouse,casale,Fuente el Saz de Jarama,Casa rural en Cañada del Barco Viejo,04330,,,,,
108814282,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/65/c3/1355950928.webp,23,bj,420000.0,flat,sale,52.0,True,2,2,calle del Limonero,Madrid,Madrid,Tetuán,es,40.4622409,-3.6940519,False,https://www.idealista.com/inmueble/108814282/,"INMOBILIARIA LÓPEZ & MORENO vende fabuloso piso exterior de 52 m2, se distribuye en 2 dormitorios, salón-comedor, cocina completa e independiente, un cuarto de baño completo con plato de ducha y un aseo en suite. Calidades: ventanas de climalit, paredes gotelé, suelos de tarima, calefacción individual de gas natural y un excelente patio. Excelente ubicación a tan solo 10 min de la estación de la estación de metro plaza castilla (línea 1), varias líneas de autobuses (49, N22), además de una estupenda conexión con la carretera M-30; la zona cuenta con colegios, una gran cantidad de parques infantiles y zonas verdes, centros de salud, comercios, lugares de ocio y supermercados. ¡MEJOR VER!",False,good,False,True,8077.0,False,False,False,False,[],False,False,420000.0,€,True,True,flat,,"Cuzco-Castillejos, Madrid",Piso en calle del Limonero,,Cuzco-Castillejos,,,,
108576823,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/ee/8e/1358982119.webp,15,2,1200000.0,flat,sale,137.0,True,3,2,paseo de la Castellana,Madrid,Madrid,Chamartín,es,40.4515603,-3.6888212,False,https://www.idealista.com/inmueble/108576823/,"Inmobiliaria MHDB les ofrece en Exclusiva esta estupenda vivienda exterior en el Paseo De La Castellana en Madrid. La misma es una segunda planta con ascensor y consta de 3 dormitorios y dos baños. Su distribución actual es la siguiente: Amplia recepción con dos aseos y un office, 3 despachos, una sala de juntas y tres terrazas. Suelos de parquet, calefacción Central y aire acondicionado. Precioso portal, muy amplio y con via de acceso para silla de ruedas. Portero físico. Este inmueble está situado en una de las mejores zonas de Madrid, con todo tipo de servicios, comercios, zonas de ocio. A pasos del metro Cuzco (L-10),  Líneas de autobús (5,27, 40,147, N22, N24). Cerca del estadio Santiago Bernabéu. No lo piense y solicite una visita con nosotros.  Estaremos encantados de atenderle!",False,good,False,True,8759.0,True,False,False,False,[],False,False,1200000.0,€,,,flat,,"Bernabéu-Hispanoamérica, Madrid",Piso en paseo de la Castellana,,Bernabéu-Hispanoamérica,,,,
107611304,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/7e/3b/1317563216.webp,4,3,262000.0,flat,sale,60.0,True,1,1,"avenida de la Constitución, 85",Madrid,Coslada,El Barral Ferial,es,40.4273273,-3.554531,True,https://www.idealista.com/inmueble/107611304/,"IMPORTANTE: SOLO SE ATENDERÁ A TRAVÉS DEL FORMULARIO ""CONTACTAR"". DEJE SUS DATOS Y NOS PONDREMOS EN CONTACTO CON USTED. Urbanización privada en la Avda. Constitución 85, con garaje y trastero, dotada de piscina climatizada, gimnasio y zonas ajardinadas. En un entorno agradable, con amplias avenidas junto al nuevo barrio del Barral, rodeado de zonas verdes y parques y dotado de colegios, instalaciones deportivas, centros de salud y todos los servicios necesarios, con rápida conexión a cualquier zona de Madrid a través de las vías M21 y M 40, así como al aeropuerto Adolfo Suarez Madrid – Barajas. Con servicio de metro (Línea 7), Renfe cercanías (Línea C2 y C7) y autobuses urbanos e interurbanos de la Comunidad de Madrid.",False,good,False,True,4367.0,True,False,False,False,[],False,False,262000.0,€,True,True,flat,,"El Barral Ferial, Coslada","Piso en avenida de la Constitución, 85",PR-C-537@TIPOm,,,,,
108561260,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/5a/28/1348505476.webp,47,,495000.0,chalet,sale,202.0,,5,3,Perales del Rio,Madrid,Getafe,Perales del Rio,es,40.3234504,-3.6670783,False,https://www.idealista.com/inmueble/108561260/,"Descubre este magnífico chalet en Perales del Río, una zona residencial tranquila, familiar y rodeada de naturaleza. Una vivienda diseñada para ofrecer confort, privacidad y calidad de vida en cada rincón. Esta propiedad destaca por su gran luminosidad, su excelente estado de conservación y su entorno agradable. Ideal para familias que buscan espacio, serenidad y una excelente conexión con Madrid, sin renunciar a la paz del día a día. Esta vivienda ha sido pensada para proporcionar el máximo bienestar durante todo el año, combinando calidez, funcionalidad y eficiencia energética. Dispone de suelo radiante para calefacción, aire acondicionado por conductos, y ventanas con alto aislamiento térmico, lo que garantiza una temperatura óptima en todas las estaciones. Además, cuenta con un sistema de placas solares compuesto por 8 paneles fotovoltaicos para autoconsumo eléctrico, reduciendo notablemente el consumo energético y la factura mensual. La vivienda se encuentra totalmente actualizada, por lo que está lista para entrar a vivir sin necesidad de reformas. Su orientación privilegiada asegura luz natural durante todo el día y un ambiente acogedor en cada espacio. La parcela permite disfrutar del exterior en un entorno privado y versátil, ideal para reuniones familiares, crear un jardín, una zona de juegos o simplemente relajarse al aire libre. También incluye un almacén funcional, que aporta un extra de comodidad. Perales del Río es una zona ideal para quienes desean estar rodeados de naturaleza, con el Parque Regional del Sureste a pocos pasos, sin perder la cercanía con Madrid gracias a la A-4 y al transporte público. El barrio cuenta con colegios, supermercados, instalaciones deportivas y todos los servicios esenciales, todo ello a escasa distancia a pie. Una oportunidad única para vivir en un entorno natural, cómodo y bien comunicado. Si estás buscando un hogar listo para disfrutar desde el primer día, esta es tu casa. [IW].",False,good,False,,2450.0,False,False,False,False,[],False,False,495000.0,€,True,True,chalet,terracedHouse,"Perales del Rio, Getafe",Chalet adosado,CHA0006,,520000.0,25000.0,5.0,
108003414,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/1e/c8/1330851256.webp,11,bj,1450000.0,flat,sale,139.0,True,2,2,calle de Montalbán,Madrid,Madrid,Retiro,es,40.4197575,-3.689645,False,https://www.idealista.com/inmueble/108003414/,"Increible piso localizado en el bonito barrio de Retiro, en la zona de Jerónimos, próximo al Parque del Retiro. Ubicado en la planta baja de un bonito edificio del año 1927, con zonas comunes muy cuidadas, ascensor y servicio de conserjería.   La vivienda está dotada de 139m2 distribuidos en una amplia y bonita zona social con un salón con enorme sofá, comedor y cocina abierta de madera de roble completamente equipada. En la entrada hay una escultura de agua con cascada artificial, que le da un ambiente de tranquilidad y relajación.  La zona de noche cuenta con dos habitaciones, el principal en suite y con vestidor, y un segundo baño completo.   El piso está completamente reformado y amueblado, listo para entrar a vivir.",False,good,False,True,10432.0,False,False,False,False,[],False,False,1450000.0,€,,,flat,,"Jerónimos, Madrid",Piso en calle de Montalbán,2448,Jerónimos,,,,
108719002,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/d4/6a/1356274914.webp,28,1,475000.0,flat,sale,124.0,True,5,1,calle de Santa Juliana,Madrid,Madrid,Tetuán,es,40.4539296,-3.7042002,False,https://www.idealista.com/inmueble/108719002/,"MAEX Gestión de Inmuebles pone en exclusiva  ¡Descubre esta amplia vivienda en una ubicación inmejorable! Este piso de 124 m² construidos y 120 m² útiles ofrece un sinfín de posibilidades para reformar y adaptarlo a tu estilo. Con 5 dormitorios, un baño, un acogedor salón-comedor y una cocina, este hogar es perfecto para familias o como inversión. Situado a pocos metros de la calle Bravo Murillo, disfrutarás de la comodidad de tener paradas de autobús y estaciones de metro a un paso, así como todos los servicios esenciales: supermercados, bancos, restaurantes, colegios y farmacias. La propiedad, construida en 1940, se encuentra en la primera planta, lo que facilita el acceso. Las estancias son muy amplias, lo que permite crear espacios únicos y personalizados. La calefacción mediante bomba de frío/calor eléctrica garantiza un ambiente confortable durante todo el año. No dejes pasar esta oportunidad especial para inversores que buscan un proyecto con gran potencial en una zona con alta demanda. ¡Ven a visitarlo y empieza a imaginar tu nuevo hogar! Inspección Tecnica de Edificios pasada el año 2024 Especial inversores.!",False,renew,False,False,3831.0,False,False,False,False,[],False,False,475000.0,€,,,flat,,"Bellas Vistas, Madrid",Piso en calle de Santa Juliana,,Bellas Vistas,,,,
108844935,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/8f/1e/d4/1356789765.webp,37,9,640000.0,flat,sale,95.0,True,2,2,avenida de Monforte de Lemos,Madrid,Madrid,Fuencarral,es,40.4771097,-3.7182269,False,https://www.idealista.com/inmueble/108844935/,"Se vende estupenda vivienda en la novena planta de un edificio moderno (año 2011), ubicado en una de las mejores urbanizaciones del barrio El Pilar. Con una orientación oeste, el piso cuenta con muchísima luz natural y unas vistas despejadas espectaculares desde su terraza privada. La vivienda se distribuye en: •2 dormitorios •2 cuartos de baño completos •Salón comedor amplio y luminoso •Cocina independiente con tendedero Cuenta con excelentes calidades: •Aire acondicionado por conductos •Calefacción individual de gas natural •Suelo de madera •Carpintería exterior de aluminio con cristales Climalit y rotura de puente térmico, lo que garantiza un buen aislamiento térmico y acústico La urbanización es perfecta para familias: dispone de piscina comunitaria, pista de pádel, zona infantil, gimnasio, servicio de vigilancia 24h, y cuenta con un ambiente muy familiar y tranquilo, ideal para disfrutar de un entorno cuidado y seguro. En el precio se incluye una plaza de garaje y un trastero. Ubicación inmejorable, muy bien conectada: •A pocos minutos caminando del metro y varias líneas de autobús •Próxima a supermercados, centros comerciales, colegios, gimnasios y todo tipo de servicios •Fácil acceso a principales vías de comunicación y zonas verdes del entorno Una oportunidad única para vivir con comodidad, calidad de vida y en una comunidad consolidada. ¡Ven a visitarlo y enamórate de sus vistas!",False,good,False,True,6737.0,False,False,False,False,[],False,False,640000.0,€,True,True,flat,,"Peñagrande, Madrid",Piso en avenida de Monforte de Lemos,,Peñagrande,,,,
106053749,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/39/fc/1271082595.webp,8,,1800000.0,chalet,sale,283.0,,4,5,calle la Pinilla,Madrid,Madrid,Moncloa,es,40.453628,-3.7786673,False,https://www.idealista.com/inmueble/106053749/,"En una de las zonas más exclusivas y más de moda de Madrid, Aravaca, se encuentra esta oportunidad a estrenar, con un proyecto que destaca por sus excepcionales y lujosas calidades, ofreciendo un estándar superior en cada detalle. Con una superficie de 260m², se distribuye en cuatro niveles donde se encuentran 3 dormitorios cada uno con su cuarto de baño, un dormitorio de servicio completo con salida a un patio inglés y cuarto de baño de invitados. La zona de recibir se compone de hall, cocina totalmente equipada y un amplio salón con salida a una gran terraza y jardín. El jardín se distribuye en un jardín de entrada y un amplio jardín conectado al salón que incluye piscina privada. Ubicado en una de las zonas más exclusivas y demandadas de Madrid, con todos los servicios y comodidades al alcance, este piso es una oportunidad única para quienes buscan vivir en un entorno privilegiado.",False,good,False,,6360.0,True,False,False,False,[],False,False,1800000.0,€,True,True,chalet,semidetachedHouse,"Aravaca, Madrid",Chalet pareado en calle la Pinilla,,Aravaca,,,,
108730236,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/25/60/1353439370.webp,21,bj,250000.0,flat,sale,69.0,True,3,1,calle de la Rioja,Madrid,Leganés,Zarzaquemada,es,40.335012,-3.7482646,False,https://www.idealista.com/inmueble/108730236/,"VIVIENDA EN BUEN ESTADO en una de las mejores zonas de Leganés y más demandadas. Ideal como vivienda propia o para el mercado de alquiler. Ubicada en la planta baja del edificio da a una calle peatonal lo que proporciona tranquilada y evita los ruidos propios del tráfico. Consta de amplia cocina con acceso al patio de uso privado. Salón, tres habitaciones y baño con plato de ducha. La vivienda se encuentra en buen estado y está lista para entrar a vivir.  El edificio se encuentra rodeado de zonas ajardinadas y peatonales con la tranquilidad que ello aporta. Situada a poco minutos del metro de Julian Besteiro y de autobuses que conectan fácilmente con Madrid, ciudades cercanas a Leganés como Fuenlabrada y Getafe, y con numerosas zonas de Leganés como ParqueSur. La zona se encuentra totalmente consolidada con todos los servicios que una familia pueda necesitar.",False,good,False,True,3623.0,False,False,False,False,[],False,False,250000.0,€,,,flat,,"Zarzaquemada, Leganés",Piso en calle de la Rioja,,Zarzaquemada,,,,
108305098,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/9e/fc/1340139889.webp,31,,228000.0,chalet,sale,81.0,,1,0,camino de los Barrizales,Madrid,Collado Mediano,,es,40.6665649,-4.0501376,False,https://www.idealista.com/inmueble/108305098/,"LEODOMUS REALTORS VENDE esta construcción sobre terreno urbanizable que pertenece al municipio de Collado Mediano pero se encuentra muchísimo más próximo al casco urbano de Alpedrete. SIN DUDA PUEDE SER LA OPORTUNIDAD QUE ESTABAS ESPERANDO. La edificación de 81m2, que actualmente está registrada en el catastro como aparcamiento, es ideal para cualquier tipo de persona y mejor aún para gente con perfil de inversor que quiera construir aprovechando lo que ya existe. La normativa urbanística que aplica a esta parcela es la correspondiente a la RU6 que permite construir hasta dos plantas sobre rasante más bajo cubierta, un 0,15 de edificabilidad total y un 15% de ocupación. Si quieres vivir en un entorno tranquilo pero bien comunicado, esta puede ser una gran opción para construir la casa que siempre quisiste para ti. No dudes en llamarnos para ampliar información.",True,renew,False,,2815.0,False,False,False,False,[],False,False,228000.0,€,True,True,chalet,independantHouse,Collado Mediano,Casa independiente en camino de los Barrizales,,,,,,
108633422,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/fe/62/1350545574.webp,9,7,1060000.0,penthouse,sale,115.0,True,2,2,calle de Orense,Madrid,Madrid,Tetuán,es,40.4497185,-3.6950896,False,https://www.idealista.com/inmueble/108633422/,"Moderno piso en calle Orense – Exterior, muy luminoso y totalmente reformado ¡Oportunidad única en una de las zonas más demandadas de Madrid! Se ofrece espectacular vivienda exterior ubicada en calle Orense, con 82 m² útiles más trastero, en pleno proceso de reforma integral (finalización estimada en un par de meses). Ideal tanto para vivir como para invertir. La vivienda cuenta con: Dos habitaciones dobles, una de ellas con baño en suite. Dos baños completos: el principal dentro del dormitorio y el segundo, perfecto como baño de cortesía o para la segunda habitación. Salón-comedor muy luminoso gracias a su orientación exterior. Cocina totalmente equipada y abierta al salón. Reforma integral de diseño, con mobiliario nuevo incluido. Nota importante: Las imágenes que puedan verse (renders) no representan el resultado final. Se pueden realizar visitas en cualquier momento. Para más información o agendar una visita, no dudes en contactar.",False,good,False,True,9217.0,True,False,False,False,[],False,False,1060000.0,€,,,flat,penthouse,"Cuatro Caminos, Madrid",Ático en calle de Orense,orense ,Cuatro Caminos,,,,
108673922,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/8d/3b/1351774613.webp,12,2,398000.0,flat,sale,66.0,True,3,1,Barrio Casa de Campo,Madrid,Madrid,Moncloa,es,40.4267636,-3.7307007,False,https://www.idealista.com/inmueble/108673922/,"VIVIENDA XXI vende en exclusiva acogedor piso de 66 m² ubicado en una tranquila, en una zona residencial muy demandada por su excelente calidad de vida y proximidad al centro de Madrid. La vivienda se distribuye en tres dormitorios, salón, cocina independiente y un baño reformado con plato de ducha. Se trata de un espacio cómodo, funcional y con múltiples posibilidades de personalización, ideal tanto para familias como para inversores. Ubicación inmejorable Este inmueble se encuentra rodeado de todo tipo de servicios y comercios: supermercados, tiendas de barrio, panaderías, farmacias, centros educativos, bares y restaurantes. A pocos minutos también se encuentran zonas verdes y espacios culturales.  Excelente comunicación con transporte público La zona cuenta con una gran variedad de opciones de transporte: Metro: estaciones cercanas como Argüelles (líneas 3, 4 y 6) y Príncipe Pío (metro, Cercanías y tren). Autobuses: líneas como la 41, 75, 46 y nocturna N20, con varias paradas a menos de 5 minutos a pie. Cercanías Renfe: desde Príncipe Pío (líneas C7 y C10), con conexión directa a otras zonas clave de la ciudad. Todo está al alcance, sin necesidad de usar coche: tiendas, ocio, colegios y una red de transporte que conecta rápida y cómodamente con cualquier punto de Madrid. Una vivienda lista para entrar a vivir o reformar a tu gusto, en una zona con alta demanda y todos los servicios a tu alrededor. ¡No dejes pasar esta oportunidad!",False,good,False,False,6030.0,True,False,False,False,[],False,False,398000.0,€,,,flat,,"Casa de Campo, Madrid",Piso,,Casa de Campo,,,,
106787702,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/83/69/1294011011.webp,14,6,7500000.0,flat,sale,697.0,True,6,6,Barrio Almagro,Madrid,Madrid,Chamberí,es,40.4310601,-3.6939822,False,https://www.idealista.com/inmueble/106787702/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, presenta esta exclusiva propiedad situada en una de las mejores calles del barrio Almagro, una excelente ubicación por estar a escasos metros del barrio de Salamanca y encontrarse en el corazón de la zona de Almagro. La magnífica y luminosa vivienda se enclava en un emblemático edificio cuya construcción data de principios del siglo pasado. Cuenta con un representativo portal y elegantes zonas comunes. Disfruta de gran luminosidad gracias a su doble orientación, vistas despejadas y gran altura de techos, hacen esta propiedad, una vivienda muy especial. Se distribuyen en un representativo hall de entrada con un ventanal de vidrieras policromadas que da acceso a la zona de estar con dos inmensos salones exteriores y otro tercero con ventana a patio y chimenea. En la parte trasera encontramos cinco dormitorios muy silenciosos y luminosos y una terraza totalmente privativa, con muchas posibilidades, a la que se accede por uno de los dormitorios y por el pasillo. El dormitorio principal con baño se encuentra entre la zona de salones y la de dormitorios.  La zona de servicio además de la cocina y despensa, incluye también otro dormitorio y baño. En total son seis dormitorios. Dispone también de un grandísimo comedor con sala de estar.  La casa cuenta a su vez con un cuarto trastero y una plaza de garaje en finca. El edificio de corte representativo, con numerosos detalles arquitectónicos, con buen portal cuenta con portero físico y ascensor.  La vivienda, como decimos, está ubicada en una excelente zona de Almagro, uno de los más elegantes de Madrid ya que sus calles se encuentran algunas de las viviendas más lujosas y señoriales de la cuidad. En el barrio se han establecido las sedes de algunas embajadas, como la alemana, sueca y británica. Lleno de edificios singulares y de representación, característicos de la alta burguesía y la aristocracia que vivió aquí en otros tiempos, son también numerosas las galerías de arte que apuestan por esta zona y centros culturales internacionales. Álvora Capital Properties con más de 20 años de experiencia cuenta con un grupo de profesionales altamente cualificados con una amplia vocación de servicio, dedicados a asesorar a nuestros clientes en la gestión de inmuebles situados en las mejores zonas de Madrid. Visite nuestra web corporativa contamos con un gran porcentaje de inmuebles no publicados en los portales inmobiliarios.",False,renew,False,True,10760.0,False,False,False,False,[],False,False,7500000.0,€,True,True,flat,,"Almagro, Madrid",Piso,73813,Almagro,,,,
