propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108762507,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/b1/6b/1354791791.webp,26,1,480000.0,flat,sale,132.0,True,3,2,Barrio Ensanche de Vallecas - La Gavia,Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3658836,-3.616651,False,https://www.idealista.com/inmueble/108762507/,"SERVICIOS INMOBILIARIOS ALFA 3C PRESENTA. Precioso piso de 3 dormitorios en el Ensanche de Vallecas, en una zona residencial. Ubicado en urbanización privada con zonas ajardinadas, esta maravillosa vivienda consta de un toal de 132 m2 construidos, de los cuales 85 m2 corresponden a la vivienda y resto trastero, plaza de garaje y elementos comunes. En perfecto estado de conservación, para entrar a vivir. Es una planta primera con ascensor que tiene una distribución muy cómoda y funcional:  - Hall de entrada con armario empotrado  - Cocina completamente amueblada con terraza tendedero y zona de lavado.  - Salón-comedor independiente con gran ventanal y con vistas al jardín  - Dos habitaciones individuales, amplias, luminosas y con armarios de gran capacidad.  - Un cuarto de baño con bañera  - Habitación principal con cuarto de baño en suite (con bañera). Observaciones: - Se entrega amueblado y con electrodomésticos (menos zona de lavado) - Dispone de trastero de 10 m² y plaza de garaje incluidos en el precio. - Gran luminosidad y capacidad de almacenamiento - Cuenta con pre-instalación de aire acondicionado - Calefacción y agua caliente por gas natural - Gastos de comunidad reducidos Ubicada en una urbanización privada con zonas comunes ideales para disfrutar en familia y con servicio de conserjería, que aporta seguridad y tranquilidad. Cuenta con buenas comunicaciones de transporte público, rodeada de comercios, colegios y zonas verdes. Llámanos para concertar una visita, estamos seguros de que te va a gustar. ¡ OFRECEMOS SERVICIO DE FINANCIACIÓN HASTA EL 100%!",False,good,False,True,3636.0,False,False,False,False,[],False,False,480000.0,€,flat,"Ensanche de Vallecas - La Gavia, Madrid",Piso,1530/2707,True,True,,,,,
105999629,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/bf/3f/1269881830.webp,56,,490000.0,chalet,sale,644.0,,5,4,calle Sierra de Alcaraz,Madrid,Valdemorillo,Cerro Alarcón,es,,40.4632434,-4.0924844,False,https://www.idealista.com/inmueble/105999629/,"CERO REAL ESTATE pone a tu disposición y en exclusiva esta fabulosa vivienda unifamiliar con 2.200m2 de parcela, en un marco incomparable dentro de la urbanización Cerro Alarcón, situada entre los términos municipales de Valdemorillo y Navalagamella.  Con 644m2 de superficie construida distribuidos en cuatro plantas, esta propiedad es ideal para familias exigentes que buscan comodidad y tranquilidad. Al entrar, serás recibido por un amplio hall-recibidor que da paso a un gran salón comedor con chimenea y salida a un porche, perfecto para reuniones familiares. La cocina con office es espaciosa y funcional, ideal para los amantes de la gastronomía. La vivienda cuenta con 4 dormitorios dobles y 2 cuartos de baño, uno de ellos en suite; todos ellos con amplias estancias y techos altos que aportan una sensación de amplitud y luminosidad. El semisótano es un espacio versátil que incluye garaje/trastero, una discoteca privada, cuarto de lavandería y zona de despensa mientras que el sótano alberga un salón comedor adicional con chimenea, un dormitorio doble con baño en suite, actualmente taller de manualidades, y una bonita bodega con mucha solera. Cuenta con una amplia parcela en la que poder disfrutar del buen tiempo, rodeados de una consolidada vegetación y zona de barbacoa. Además dispone de piscina, pista de tenis y acogedor porche donde pasar los mejores momentos en familia o con amigos rodeados de plena naturaleza. Su entorno natural es de grandísimo valor medioambiental: zona especial de Protección de Aves y Lugar de Importancia Comunitaria de los Encinares y Cuencas de los ríos Alberche y Cofio, encontrándose en un excepcional estado de conservación. En la urbanización está integrado el embalse de Cerro Alarcón, que la promotora construyó en los años setenta como valor añadido de uso recreativo para deportes náuticos. A la urbanización se puede acceder en coche desde Madrid por la M-503 y la M-501, ambas conectadas desde la M40 y M50, o en transporte público con la línea de autobuses 641 que conecta Cerro Alarcón con el intercambiador de Moncloa. En definitiva, una vivienda con infinitas posibilidades de reforma y redistribución para convertirse en tu próximo hogar, única para familias exigentes que buscan comodidad, tranquilidad y que quieren tener una excelente calidad de vida en una prestigiosa zona residencial a las afueras de Madrid. No pierdas la oportunidad de visitarlo!",True,good,False,,761.0,False,False,False,False,[],False,False,490000.0,€,chalet,"Cerro Alarcón, Valdemorillo",Casa independiente en calle Sierra de Alcaraz,,True,True,independantHouse,,,,
108622009,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/2c/d1/1350217103.webp,7,,93100.0,flat,sale,55.0,,2,1,calle Cisne,Madrid,Getafe,La Alhóndiga,es,,40.3074211,-3.7371691,False,https://www.idealista.com/inmueble/108622009/,"Piso de 54 m² ubicado en Getafe, Madrid. Se trata de un piso de 54 m distribuidos en salón-comedor, cocina, 2 dormitorios y 1 baño. El piso se sitúa en el núcleo urbano Getafe, con acceso directo a vías principales como la Avenida de España la carretera A-42, lo que permite una conexión ágil tanto con el centro la localidad como con Madrid capital y otras poblaciones del sur. Dispone de excelentes comunicaciones mediante transporte público, contando con la estación Cercanías Getafe Centro (líneas C4 y C4a), la estación de metro Juan de la Cierva (Línea - MetroSur) y varias líneas de autobús urbano e interano (como la 441, 442 y 447), facilitando el desplazamiento por toda la ciudad y alrededores. En la zona se encuentran servicios como supermercados, restaurantes, centros educativos, instalaciones deportivas (Polideportivo Juan de la Cierva), oficinas bancarias y otros negocios comerciales. Entre los de interés cercanos destacan el Hospital Universitario de Getafe, el Centro de Salud Getafe Norte, el Parque Castilla-La Mancha y el Centro Comercial Getafe 3, que ofrecen una amplia variedad de servicios, ocio y actividades para los residentes. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,False,1693.0,True,False,False,False,[],False,False,93100.0,€,flat,"La Alhóndiga, Getafe",Piso en calle Cisne,C1-00685-0001,,,,,,,
106252730,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/b2/c3/1350712400.webp,23,5,1150000.0,flat,sale,99.0,True,2,2,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4178262,-3.6997893,False,https://www.idealista.com/inmueble/106252730/,"En una ubicación privilegiada delante del Four Seasons de Canalejas encontramos este ático singular, recién reformado con excelentes calidades, exquisitamente amueblado y con el lujo de disponer de una terraza de 14 m². Perfecto como pied a terre y como inversión para alquilar. Cuenta con dos dormitorios y dos baños (uno en suite), armarios empotrados, calefacción individual y aire acondicionado por conductos con AirZone. Es posible comprar también el ático contiguo ya que cada uno de ellos cuenta con su propia terraza (21 m² + 14 m²) comunicadas a través de una hermosa puerta metálica. Las terrazas tienen privacidad total. El prestigioso estudio de arquitectura INICIO ha llevado a cabo el moderno proyecto de reforma aprovechando al máximo los espacios y la luz natural, consiguiendo un ambiente moderno y acogedor. Esta exclusiva propiedad se vende totalmente amueblada y equipada con todo lo necesario para entrar a vivir o para alquilar al día siguiente.",False,good,False,True,11616.0,False,False,False,False,[],False,False,1150000.0,€,flat,"Sol, Madrid",Piso,V2185MA,,,,,,,
107767415,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/c9/96/1323215096.webp,29,3,200000.0,flat,sale,73.0,True,3,1,calle de Castilla la Vieja,Madrid,Fuenlabrada,La Serna,es,,40.2907485,-3.7982698,False,https://www.idealista.com/inmueble/107767415/,"Agencia inmobiliaria de Fuenlabrada | zona Barrio Belén - Fuenlabrada Centro | Tecnocasa ESTUDIO NUEVO FUENLABRADA SL Vende vivienda con Doble Ascensor en inmejorable situación, totalmente exterior con muchísima luz. Consta de 3 Dormitorios, Salón-Comedor amplio con Terraza de 5m acristalada, Cocina con terraza y despensa con Caldera de gas natural, baño con ventana, plato de ducha y mampara... Dispone de suelos de parquet, puertas de madera maciza en color sapelli... No dude en venir a visitarla sin compromiso... Preguntar por David para visitar el inmueble... Fuenlabrada es una ciudad consolidada que ubicándose tan solo a 17 km de Madrid Centro comunicada por las carreteras M506, M407, M50, A42 Y R5, se convierte en una de las más pobladas de la comunidad de Madrid convirtiéndose en un municipio atractivo para vivir llegando a ser la 4ª localidad más poblada de la Comunidad de Madrid. Actualmente se sitúan en la misma población el Hospital Universitario de Fuenlabrada y el Campus Universitario Rey Juan Carlos. En toda la localidad se encuentran múltiples centros comerciales así como el Centro Comercial Plaza de la Estación, Plaza Loranca 2, Fuenlabrada 2 y El Naranjo. Con más de 20 años estando Tecnocasa en el Barrio, ofreciendo el mejor servicio y profesionalidad siendo especialistas en: - COMPRAVENTA Y ALQUILERES - VALORACION GRATUITA DE SU INMUEBLE - HERENCIAS - ASESORAMIENTO PERSONALIZADO PARA VENDEDORES Y COMPRADORES - VIVIENDA DE PROTECCIÓN OFICIAL (VPO) Si quieres vender, comprar o alquilar en el barrio confié en Tecnocasa Calle Móstoles 34, Local. Este anuncio publicitario es provisional, y las fotografías y datos en él incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que le invitamos a que, si precisa una información más exacta y detallada, contacte con nosotros y le atenderemos a la mayor brevedad posible. Los contenidos tienen únicamente finalidad informativa y bajo ninguna circunstancia deben usarse ni considerarse como oferta de venta o financiación, solicitud de una oferta de compra o financiación, ni recomendación para realizar cualquier otra transacción, salvo que así se indique expresamente. La información y documentación a ofrecer de acuerdo con lo dispuesto en el Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales compradores en las respectivas delegaciones territoriales gestoras del inmueble.",False,renew,False,True,2740.0,False,False,False,False,[],False,False,200000.0,€,flat,"La Serna, Fuenlabrada",Piso en calle de Castilla la Vieja,,,,,,,,
108707474,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/ee/af/1352749261.webp,14,2,203000.0,flat,sale,63.0,True,3,1,calle de Arroyo de Fontarrón,Madrid,Madrid,Moratalaz,es,Pavones,40.3951466,-3.6343171,False,https://www.idealista.com/inmueble/108707474/,"'Agencia inmobiliaria de MADRID - zona MORATALAZ- PAVONES Oficina Tecnocasa vende: ¡Oportunidad única en la Calle Arroyo de Fontarron! Este encantador piso de 63 m² te ofrece un espacio acogedor y funcional en una ubicación inmejorable. Situado en la 2ºplanta, sin ascensor, cuenta con un salón luminoso, cocina, tres dormitorios bien distribuidos y un baño completo.   Las ventanas de hierro, suelo de tarima. Terraza abierta. Baño con plato de ducha. Cocina en buen estado. La ubicación es excepcional, con el Metro Pavones a pocos pasos y excelentes conexiones por autobús y acceso directo a la M-40, M-30, A3 y M-23. Disfruta de la cercanía a supermercados, bancos, colegios y más, en un distrito con abundantes zonas verdes. ¡No dejes pasar esta oportunidad de vivir cerca del centro de Madrid en un entorno lleno de comodidades! Preguntar por condiciones de venta. La información contenida en este anuncio no tiene carácter contractual ni vinculante, ya que podría contener alguna incorrección. En el precio de venta expuesto no se hayan incluidos los gastos de formalización de la compraventa, tales como honorarios de notaria, honorarios de la inscripción registral, honorarios por la tramitación e inscripción registral de escrituras ni el ITP (Impuesto de Transmisiones Patrimoniales, siendo el tipo máximo en la Comunidad de Madrid del 6%). Del mismo modo, en el precio anunciado, no se incluyen los honorarios los honorarios de la agencia al comprador, que ascienden al 3%+IVA (tipo impositivo 21%) que se abonarán por el sobre el precio fijado en la promesa de compra suscrita por el mismo. Tampoco se encuentra incluidos en el precio anunciado de venta otros tributos y gastos que pudieran existir al suscribir una hipoteca, tales como gastos de tasación, comisión bancaria de apertura del préstamo, AJD (Impuesto por los Actos Jurídicos Documentados, gastos de segundas copias.",False,renew,False,False,3222.0,False,False,False,False,[],False,False,203000.0,€,flat,"Pavones, Madrid",Piso en calle de Arroyo de Fontarrón,,,,,213000.0,10000.0,5.0,
108626780,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/4b/da/1350350207.webp,19,1,247000.0,flat,sale,62.0,True,2,1,calle de Isabel Rosillo,Madrid,Alcobendas,Alcobendas Centro,es,,40.5433772,-3.6340364,False,https://www.idealista.com/inmueble/108626780/,"¡Estupenda oportunidad en Alcobendas! Piso reformado de 2 dormitorios en el corazón del casco urbano Te presentamos esta fantástica vivienda de 58 m² útiles, ubicada en una de las mejores zonas de Alcobendas, en pleno centro urbano, rodeada de todos los servicios y con excelente comunicación. Originalmente contaba con 3 dormitorios, pero tras una reforma integral se ha redistribuido para ofrecer una mayor amplitud y comodidad, quedando actualmente con 2 dormitorios. Ubicación inmejorable, dentro del núcleo urbano y con todos los servicios al alcance: centros educativos, instalaciones deportivas, comercios de proximidad, centros de salud, parques y zonas verdes.. . Todo a un paso de casa. Perfectamente comunicada mediante transporte público: a solo 3 minutos de varias líneas de autobús y del metro, y a tan solo 13-15 minutos de la estación de cercanías. Distribución muy funcional: orientación sureste que garantiza una magnífica entrada de luz natural en los dormitorios. Actualmente 1 de ellos se utilizada como salita de estar, del que se da acceso directo a una agradable terraza, . La cocina, completamente amueblada e independiente, dispone de ventilación e iluminación natural a un patio interior. Dispone de suelos de gres, puerta de entrada acorazada para mayor seguridad, agua caliente sanitaria mediante termo eléctrico y calefacción por acumuladores eléctricos. La finca no dispone de ascensor, pero al tratarse de una primera planta, el acceso resulta cómodo y no representa un inconveniente para el día a día. Aunque la vivienda no pertenece a una urbanización cerrada, la zona cuenta con amplios espacios verdes y parques muy bien cuidados, ideales para pasear y disfrutar al aire libre. � No pierdas la oportunidad de visitarlo. ¡Llámanos y te lo enseñamos encantados!",False,good,False,False,3984.0,False,False,False,False,[],False,False,247000.0,€,flat,"Alcobendas Centro, Alcobendas",Piso en calle de Isabel Rosillo,055,,,,,,,
108857522,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/75/4e/1357166759.webp,1,2,235000.0,flat,sale,54.0,True,1,1,iglesia s/n,Madrid,Alcorcón,Centro,es,Casco Antiguo,40.3476651,-3.8251581,True,https://www.idealista.com/inmueble/108857522/,"""DESDE PLANEAHOGAR INMOBILIARIA te ofrecemos en EXCLUSIVIDAD esta vivienda en Calle Retablo, en zona céntrica de Alcorcón. "" Excelentes zonas comunes, con tres escaleras en el bloque, acceso para minusválidos, conserjería y cuenta con 1 ascensores por rellano. Excelente zona comunes con Gim para propietarios y pista de squash. La vivienda tiene una superficie de 52 m2 útiles, con la siguiente distribución: -Un hall recibidor - Cocina Americana - el BAÑO AMPLIO y equipado. -De frente se entra a un AMPLIO SALON DE 17 m2. EL SALON es el centro de la vivienda, con vista a la plaza del Tejar. -Habitación de matrimonio de grandes dimensiones. -A/A en salón y dormitorio principal. La vivienda, tiene calefacción individual gas natural.   El vecindario está muy bien situado, a pocos pasos del centro neurálgico de Alcorcón, de colegios, parada de metro, cercanías, autobuses y taxi.  A unos pasos del HOSPITAL FUNDACION ALCORCON Y AYUNTAMIENTO, farmacias, bancos y supermercados, etc. …, Este Piso es perfecto para vivir. ¡No pierdas esta oportunidad! ¡Llámanos y concretamos una visita sin ningún compromiso! ""PLANEAHOGAR INMOBILIARIA te ofrece la posibilidad de financiación bancaria"".",False,good,False,True,4352.0,False,False,False,False,[],False,False,235000.0,€,flat,"Casco Antiguo, Alcorcón",Piso en iglesia s/n,11-iglesia Alcorcón,True,False,,,,,70.0
107819755,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/80/99/1324769220.webp,31,2,210000.0,flat,sale,87.0,True,3,1,plaza de Alcira,Madrid,Madrid,Moncloa,es,Valdezarza,40.4658905,-3.7140755,False,https://www.idealista.com/inmueble/107819755/,"**NUDA PROPIEDAD** Inversión segura en un entorno tranquilo y privilegiado. Presentamos esta excelente oportunidad de inversión en nuda propiedad. Se trata de un luminoso y amplio piso de 87 m², ubicado en una segunda planta sin ascensor, en una zona residencial tranquila, a tan solo 100 metros de la estación de metro Valdezarza. La vivienda, exterior y con orientación sur, disfruta de una excelente iluminación natural durante todo el día, lo que la convierte en una opción ideal para aquellos que buscan un hogar confortable y soleado. El inmueble cuenta con tres espaciosos dormitorios, siendo el principal una auténtica joya con un elegante vestidor. Además, el baño completo dispone de doble lavabo, perfecto para optimizar el uso en familia. El salón es también muy amplio y luminoso, lo que proporciona un ambiente perfecto para el descanso o para recibir visitas. La ubicación es otro de los grandes atractivos de esta propiedad: rodeada de zonas verdes como el Parque de Agustín Rodríguez Sahagúnla, y la Dehesa de la Villa, ideal para disfrutar de paseos al aire libre. Con colegios y numerosos comercios en los alrededores. Además, la excelente conexión con el transporte público facilita el acceso a otros puntos de la ciudad, convirtiéndola en una opción atractiva para futuros inquilinos. Esta propiedad en nuda propiedad no solo ofrece un hogar de calidad, sino también una oportunidad de inversión con alta rentabilidad a largo plazo. Su actual propietaria de 70 años de edad, se reserva el USUFRUCTO VITALICIO, el uso y disfrute de la vivienda hasta el último de sus días. No pierda la oportunidad de formar parte de este atractivo proyecto. Para más información no dude en ponerse en contacto con nosotros.",False,good,False,False,2414.0,False,False,False,False,[],False,False,210000.0,€,flat,"Valdezarza, Madrid",Piso en plaza de Alcira,,,,,,,,
107179304,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/95/50/ab/1305344862.webp,58,,629999.0,chalet,sale,361.0,,4,3,El Bercial,Madrid,Getafe,El Bercial,es,,40.3276765,-3.7346541,False,https://www.idealista.com/inmueble/107179304/,"FINANCIAMOS EL 100% DE SU PRESTAMO HIPOTECARIO! DWELLING VENDE EN EL BERCIAL! GARAJE PARA 3 COCHES! La propiedad se encuentra situada a escasos 7 minutos andando de la parada de Metro y del centro comercial EL Bercial, supermercados, colegios y pequeños comercios de barrio. También cuenta con comunicación a menos de 2 minutos de la M-45 y M-50 además de la autovía hacia Toledo (que queda a 40 minutos). La urbanización cuenta con zonas ajardinadas, club social y piscina comunitaria. La vivienda consta de gran recibidor que comunica a salón y cocina ambas estancias comunican al jardín y gran terraza con cerramiento de madera ideal para el disfrute al aire libre, el jardín consta de barbacoa y horno de leña. En el sótano podemos disfrutar de una bodega con barra de bar y todas las tomas de desagüe, agua, además de las de electricidad, también tiene campana de extracción (posibilidad de hacer horno de leña o similares. En la planta superior tiene 3 dormitorios y dos baños, una de las habitación consta de baño y vestidor. en la buhardilla tiene una amplia sala y otra habitación con gran vestidor. Garaje para tres coches. Orientación Este-Oeste. Para cualquier consulta o duda llámenos.",False,good,False,,1745.0,False,False,False,False,[],False,False,629999.0,€,chalet,"El Bercial, Getafe",Chalet adosado,DWELLING GROUP,True,True,terracedHouse,,,,
108668463,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/87/bf/1351639831.webp,7,bj,875000.0,flat,sale,151.0,True,4,1,Edgar Neville,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4524214,-3.6966761,False,https://www.idealista.com/inmueble/108668463/,"PISO MUY LUMINOSO Presentamos este amplio piso, rebosante de luz natural, cercano al Paseo de la Castellana, con 151 metros cuadrados en la prestigiosa calle Edgar Neville. Calle interior con parque muy arbolado. La vivienda está para REFORMA INTEGRAL, al haberse utilizado en gran medida como oficina. Dispone actualmente de 4 estancias, con armarios empotrados y 1 baño. Para mayor comodidad, dispone también de un gran trastero. El edificio en el que se sitúa la vivienda cuenta con ascensor, portero y amplios jardines, ofreciendo seguridad y un entorno agradable para sus residentes. La necesidad de una reforma integral brinda la oportunidad de diseñar y adaptar cada espacio a su gusto y necesidades personales. Situado en una ubicación privilegiada, en el barrio de Cuatro Caminos, contando con la estación de metro y cercanías de Nuevos Ministerios (L6, L8, L10, C1) y con excelente comunicación y servicios cercanos, teniendo a pocos minutos el Paseo de la Castellana y Calle Orense, es la opción perfecta para quienes buscan un hogar luminoso, bien ubicado y en una zona tranquila pero al mismo tiempo, muy comercial. Aproveche esta oportunidad única de hacerse con un PISO EXTRAORDINARIO en una zona privilegiada de Madrid. Si nos contacta, agendaremos una visita lo antes posible.  Se estudiarán todas las ofertas.",False,renew,False,True,5795.0,True,False,False,False,[],False,False,875000.0,€,flat,"Cuatro Caminos, Madrid",Piso en Edgar Neville,,,,,,,,
107026492,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/6a/c9/1334494693.webp,10,5,5000000.0,flat,sale,390.0,True,4,3,calle de Serrano,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4251292,-3.6885776,False,https://www.idealista.com/inmueble/107026492/,"Exclusivo piso en venta en Calle de Serrano, Recoletos, Madrid Presentamos una propiedad excepcional ubicada en el corazón del barrio de Recoletos, una de las zonas más prestigiosas y demandadas de Madrid. Este piso, situado en la emblemática Calle de Serrano, combina amplitud, luminosidad y elegancia, ofreciendo un estilo de vida sofisticado y cómodo. Características principales Superficie construida: 390 m² Distribución: 4 amplias habitaciones y 3 baños completos Planta: 5ª exterior, con ascensor Estado: Segunda mano, en buen estado Detalles destacados Orientación sur y este: La vivienda recibe una extraordinaria luz natural durante todo el día, creando un ambiente cálido y acogedor en cada estancia. Espacios amplios y funcionales: Las habitaciones y zonas comunes están diseñadas para maximizar el confort, con acabados de calidad que destacan por su elegancia y atemporalidad. Armarios empotrados: Proporcionan gran capacidad de almacenamiento, integrándose perfectamente en el diseño de la vivienda. Calefacción central: Garantiza una temperatura óptima durante los meses más fríos, aportando un plus de comodidad. Entorno y ubicación El piso está situado en el prestigioso barrio de Recoletos, en pleno distrito de Salamanca. Rodeado de exclusivas boutiques, restaurantes de alta cocina y servicios premium, esta propiedad ofrece una experiencia de vida única. La excelente conexión con transporte público y su proximidad a zonas verdes como el Parque del Retiro hacen de esta ubicación un lugar inigualable para residir. Una oportunidad única Esta vivienda representa un auténtico lujo urbano, ideal tanto para familias que buscan espacio y confort como para inversores interesados en una propiedad de alto valor en una de las áreas más codiciadas de la capital. Precio: 5.000. 000 € Para más información o para agendar una visita personalizada, no dude en contactarnos. Exclusividad y sofisticación en cada detalle. Descubre las propiedades más exclusivas de Madrid con un servicio a la altura de tus expectativas.",False,good,False,True,12821.0,False,False,False,False,[],False,False,5000000.0,€,flat,"Recoletos, Madrid",Piso en calle de Serrano,1362,,,,,,,
108507971,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/00/18/1346983677.webp,46,1,460000.0,flat,sale,134.0,True,4,2,calle de Fernando Delgado,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3854252,-3.7496658,False,https://www.idealista.com/inmueble/108507971/,"VIVIENDAS365-VENDE- Piso en Venta en Vista Alegre, Carabanchel, Madrid Descubre este espectacular piso en venta en la tranquila y residencial zona de Vista Alegre, Carabanchel. Con una ubicación privilegiada, a solo 200 metros del metro y rodeado de parques con amplias zonas verdes, este hogar es ideal para disfrutar de la naturaleza sin alejarse de la ciudad. La cercanía a colegios e institutos lo convierte en una opción perfecta para familias. Al entrar, te recibe un amplio hall con armario de almacenaje que da paso a un luminoso salón con acceso a una gran terraza, perfecta para disfrutar de momentos al aire libre. La cocina cuenta con una zona de lavadero, facilitando las tareas del hogar. Este piso ofrece cuatro espaciosas habitaciones, todas equipadas con armarios empotrados, y dos baños completos, uno de ellos con bañera y otro con plato de ducha y mampara. La finca dispone de ascensor y es apta para personas con movilidad reducida, asegurando comodidad para todos. Además, incluye una plaza de garaje de fácil acceso, lo que añade un valor extra a esta propiedad. Con 134 m² construidos y 125 m² útiles, este piso en segunda mano se encuentra en buen estado y listo para ser habitado. No pierdas la oportunidad de vivir en un lugar que combina tranquilidad y accesibilidad. ¡Ven a visitarlo! Si quieres mas información puedes ponerte en contacto con nosotros al NUEVE DIEZ TRES DOS SIET CINCO SEIS SEIS! O ven a vernos a nuestra oficina Ubicada en la A. Rey Juan Carlos i Nº57 El Carrascal, Leganés. "" VIVIENDAS365 LA EXPERIENCIA ASU SERVICIO"".",False,good,False,True,3433.0,False,False,False,False,[],False,False,460000.0,€,flat,"Vista Alegre, Madrid",Piso en calle de Fernando Delgado,HB-32,True,True,,,,,
108872142,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/0e/04/1357572064.webp,4,3,231500.0,flat,sale,67.0,True,2,1,"CL MARCELO USERA, 84",Madrid,Madrid,Usera,es,Moscardó,40.3858732,-3.7064591,True,https://www.idealista.com/inmueble/108872142/,"***SIN COMISIÓN DE AGENCIA***  ***SOLO INVERSORES*** Vivienda ocupada, sin posibilidad de visitar, ni financiar. En Magna 4 Inmobiliaria somos especialistas en inmuebles de banco, si está buscando vivienda, local, suelo.. . nosotros te acompañamos en todo el proceso y no te cobramos comisión.  Piso en venta ubicado en CALLE MARCELO USERA, MADRID, Madrid. Dispone de una superficie de 67 m2 Piso de 2 habitaciones y un baño, salón, cocina  Ref: can0000185631.",False,good,False,True,3455.0,False,False,False,False,[],False,False,231500.0,€,flat,"Moscardó, Madrid","Piso en Cl Marcelo Usera, 84",can0000185631,True,True,,,,,
107854257,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/43/dd/1326306993.webp,37,2,3390000.0,flat,sale,438.0,True,4,3,calle Mayor,Madrid,Madrid,Centro,es,Palacio,40.414747,-3.7107003,False,https://www.idealista.com/inmueble/107854257/,"TRES PASOS comercializa esta única y exclusiva propiedad en una finca representativa. En su interior conserva los elementos originales de un edificio Modernista, lo que hacen de ella una vivienda espectacular, singular y con mucha personalidad. Tiene 438m2 construidos en amplias estancias que permiten jugar con la distribución, número de salones y dormitorios en función del estilo de vida de cada persona. Al entrar en la propiedad nos encontramos un gran hall que nos conduce a través de una acogedora y elegante estancia, gracias a sus arrimaderos originales, molduras, techos altos y vidrieras Art Nouveau que ya nos muestra la personalidad y singularidad de la vivienda. En la actualidad dispone de varios salones: el salón principal se divide en tres estancias, siendo una de ellas un despacho, 4 dormitorios, una amplia cocina, 3 baños y una bodega.  El dormitorio principal dispone de un baño en suite, chimenea y un mirador y se divide en dos estancias dividas por 2 columnas originales. Por otro lado, tenemos un impresionante vestidor con una amplia y original bañera. La zona exterior tiene tres balcones y un mirador y la zona interior también dispone de balcones a patios amplios y bonitos. Tres de sus estancias disponen de chimenea.  Una joya arquitectónica perfectamente conservada que por su número de estancias y metros puede ser una propiedad ideal para realizar recepciones y eventos o la casa de sus sueños donde lo clásico y lo moderno se aúnan en perfecta armonía haciendo de ella una propiedad única y atemporal más allá de las modas. La finca se encuentra a Tres Pasos de la Plaza Mayor y es uno de los únicos 9 edificios Modernistas de Madrid. En 1909 la compañía de chocolates ¨La Colonial” decidió que fuera su sede principal. Dispone de portero físico y alberga uno de los primeros ascensores de la ciudad.",True,good,False,True,7740.0,False,False,False,False,[],False,False,3390000.0,€,flat,"Palacio, Madrid",Piso en calle Mayor,,,,,,,,
