propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106773656,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/c4/fa/1293566836.webp,28-02080,26,3,346300.0,flat,sale,70.0,True,2,2,calle Secoya,Madrid,Madrid,Carabanchel,es,Pau de Carabanchel,40.373557,-3.7409048,False,https://www.idealista.com/inmueble/106773656/,"ALQUILER PROTEGIDO REAL ESTATE pone a su disposición Genial vivienda en urbanización privada con portero físico, vigilancia por cámaras 24 h, zonas comunes, piscina comunitaria, gimnasio, zona infantil, PLAZA DE GARAJE Y TRASTERO INCLUIDO. Tercera planta con ascensor compuesta de salón independiente con mirador, dos dormitorios, dos baños (uno de ellos en suite con dormitorio principal), cocina amueblada y equipada y tendedero. Dispone de suelos de parquet, ventanas de climalit, puertas de roble, calefacción individual de gas natural y aire acondicionado. Plaza de garaje incluida en el precio.  Es una vivienda MAGNÍFICA, en una urbanización cerrada con todo tipo de comodidades y servicios. Situada en una de las mejores zonas de comunicación en Madrid con todo tipo de transporte público y red de carreteras. Para más detalles los interesados, mejor ir a visitarlo. Con nosotros, tienes POSIBILIDAD DE FINANCIACIÓN hasta del 100% más gastos* (de acuerdo a tu historial crediticio). Somos Alquiler Protegido-Real Estate, con más de 15 años de experiencia. Contamos con más de 13,000 propietarios, 24,000 inquilinos satisfechos y hemos alquilado más de 8,000 inmuebles. Tenemos un equipo humano de profesionales.",False,good,False,True,4947.0,False,False,False,False,[],False,False,346300.0,€,True,True,flat,"Pau de Carabanchel, Madrid",Piso en calle Secoya,Top,,,,
108408137,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/84/8c/1344027194.webp,DM867-VX3,24,5,285000.0,duplex,sale,94.0,True,3,2,calle del Laboratorio,Madrid,Madrid,San Blas,es,Arcos,40.4216541,-3.6189723,False,https://www.idealista.com/inmueble/108408137/,"Magnifica oportunidad de compra. Inmobiliaria d. Maqueda ofrece una excelente vivienda de 3 dormitorios y dos baños, ubicada en una quinta planta exterior con dos orientaciones, en un edificio con ascensor y gas natural. Entre sus principales caracteristacas descatamos su magnifica luz y ventilacion natural gracias a sus dos orientaciones y a la altura en la que se encuentra la vivienda, tambien dispone de una excelente climatizacion provista de calefaccion individual por gas natural y aire acondicionado. Los suelos de la vivienda son de gres, su carpinteria exterior es de aluminio, su puerta principal de entrada es blindada, tanto su salon como su cocina son independientes y sus dormitorios disponen de armario empotrado. La distribucion de la vivienda se encuentra en dos alturas tipo duplex, dispòniendo de un servicio en cada una de sus plantas. En cuanto a su ubicacion, se encuentra muy bien comunicado con cualquier punto de la capital ya que la vivienda se encuentra entre las estaciones de metro de asacia (conectada con la linea 2 de metro) y simancas (conectada con la linea 7 de metro), asi como con trasporte privado gracias a su cercania con la radial r3 que conecta directamente con la m30 lateral. Aproveche esta excelente oportunidad y adquiera esta centrica y luminosa vivienda por el precio de 285.000€. Ref. - dm867-vx3   nuestra garantía, el tiempo. Desde 1957 creando hogares.",True,good,False,True,3032.0,True,True,False,False,[],False,False,285000.0,€,,,flat,"Arcos, Madrid",Dúplex en calle del Laboratorio,Top,duplex,,,
108307933,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/6d/2e/1340228238.webp,1301847,31,2,335000.0,flat,sale,83.0,True,2,1,calle del Charleroi,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3825824,-3.6319941,False,https://www.idealista.com/inmueble/108307933/,"Inmobiliaria Santa Eugenia VOhome VENDE Piso ubicado en urbanización privada con zonas comunes e infantiles, piscina, sala comunitaria, gimnasio y conserje 24 horas. La vivienda cuenta con plaza de garaje opcional (no incluida en el precio) y trastero incluido. Compuesta de dos dormitorios, uno de ellos con vestidor, un baño completo con bañera, salón y cocina reformada. Toda las estancias cuentan con aire acondicionado por conducto con bomba de calor. Situado en el barrio de Palomeras Sureste, muy cercano a Villa de Vallecas. Con infinidad de servicios al alcance la mano como supermercados, centros deportivos y tan solo a 10 minutos del hospital Infanta Leonor. Amplia variedad de comercios de toda la vida y centros educativos. También podemos encontrar la universidad politécnica de Madrid. A 10 minutos andando de la estación de Sierra Guadalupe Metro (línea 1) y Renfe (líneas C2 y C7) ), y varias líneas de autobús urbano, (54,58, 103,142, 143 etc.. . ). Magníficos accesos viales a la A3, M40, M45 Y M50. Visítenos sin compromiso en: Calle Castrillo de Aza, 14LOCAL 7, 28031 Madrid Telf. :  *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría - Gestoría / Registro / Intermediación inmobiliaria y / o Financiera).",True,good,False,True,4036.0,True,False,True,False,[],False,False,335000.0,€,,,flat,"Palomeras sureste, Madrid",Piso en calle del Charleroi,Top,,,,
108567046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/5e/9b/1348660940.webp,BHHS-MAD-0773,10,1,610000.0,flat,sale,109.0,True,1,1,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4138822,-3.7032294,False,https://www.idealista.com/inmueble/108567046/,"Si quieres vivir en el barrio de las letras te invitamos a conocer este exclusivo piso de 109 metros cuadrados catastrales, situado en una de las calles más representativas y emblemáticas del barrio de Cortes bien conocido como “barrio de las letras”. Ubicado en la primera planta del edificio con techos altos. La finca es representativa. Esta vivienda se encuentra ubicada en la zona más sibarita del barrio de Cortes, perteneciente al distrito Centro, este barrio se caracteriza, por su gran oferta cultural rodeado de museos, teatros, maravillosos hoteles y un sinfín de lugares turísticos. Dispone de toda la red de transporte publico de Madrid. Zonas de ocio y todo tipo de servicios. Su versatilidad y dinamismo hacen de esta propiedad una oportunidad única para vivir o invertir, en una de las zonas más dinámicas y privilegiadas de la capital española. Nos recibe un hall con gran armario gabanero que nos guía a zona de estar amplia con dos balcones a la calle con amplio salón y zona de comedor. Cocina independiente generosa con bahía, totalmente equipada con electrodomésticos de gama alta, totalmente panelada y todos los detalles arquitectónicos que una vivienda de estas características amerita.  En la zona de descanso, encontramos un gran dormitorio con armarios empotrados, cuenta además con un baño completo que presta servicio a todas las estancias. Cabe resaltar la alta rentabilidad que tiene la vivienda ya que se ha alquilado en corta estancia. Disponemos de varios inmuebles similares en esta zona que solo pueden estar anunciados en nuestra web por expreso deseo de sus propietarios. Si desean verlos pueden hacerlo pinchando en el enlace adicional ubicado al final del anuncio.",False,good,False,False,5596.0,False,False,False,False,[],False,False,610000.0,€,,,flat,"Huertas-Cortes, Madrid",Piso,Top,,,,
108253278,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/dc/38/1338558492.webp,8827PV-AM,6,3,4560000.0,flat,sale,260.0,True,5,5,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4309824,-3.6796418,False,https://www.idealista.com/inmueble/108253278/,"Bienvenido a tu nuevo hogar en el corazón del exclusivo Barrio de Salamanca. IMAGENES RENDERS (actualmente reformándose). Este elegante piso de 260 m², construido en 1948 y completamente reformado, fusiona con maestría el carácter de la arquitectura clásica con el confort y la funcionalidad del diseño contemporáneo. La vivienda dispone de cinco amplios dormitorios y cinco baños, todos ellos en suite, lo que garantiza privacidad y comodidad para cada miembro de la familia. La luminosidad es una de las grandes protagonistas del hogar, gracias a su orientación exterior y a los grandes ventanales que bañan cada estancia con luz natural. La cocina, moderna y completamente equipada, ha sido diseñada pensando en quienes disfrutan del arte de cocinar, mientras que el acogedor salón, con acceso a un encantador balcón, invita a compartir momentos especiales en buena compañía. Como valor añadido, la propiedad cuenta con una terraza privada ideal para relajarse al aire libre. Pensado para ofrecer el máximo confort durante todo el año, el piso incluye aire acondicionado y calefacción central de gas natural. Los armarios empotrados brindan soluciones prácticas de almacenamiento y el edificio, protegido por su valor arquitectónico, dispone de servicio de conserjería que aporta tranquilidad y seguridad. Situado en una de las esquinas más emblemáticas del barrio, este piso te permitirá disfrutar de la mejor oferta comercial, gastronómica y cultural de Madrid, además de una excelente comunicación con el resto de la ciudad. Una oportunidad única para vivir en una de las zonas más prestigiosas de la capital. Contáctanos y déjate sorprender. Barrio de Salamanca: historia y elegancia madrileña Concebido a mediados del siglo XIX por el marqués de Salamanca como parte de un ambicioso proyecto de expansión urbanística, el Barrio de Salamanca nació con el propósito de acoger a la alta sociedad madrileña en un entorno distinguido y ordenado. Sus amplias avenidas, su arquitectura señorial y la cuidada planificación urbana lo convirtieron desde sus inicios en símbolo de prestigio y sofisticación. Hoy en día, sigue siendo uno de los distritos más codiciados de Madrid, donde la historia, el arte y el estilo de vida contemporáneo conviven en perfecta armonía.",False,good,False,True,17538.0,True,False,False,False,[],False,False,4560000.0,€,,,flat,"Lista, Madrid",Piso,Top,,,,
107939807,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/dd/d3/1330873437.webp,28-02173,20,2,228500.0,flat,sale,69.0,True,3,1,calle Alcatraz,Madrid,Madrid,Carabanchel,es,Opañel,40.3904984,-3.7235128,False,https://www.idealista.com/inmueble/107939807/,"Magnífico piso en segunda planta, ubicado en el distrito de Opañel. La vivienda se distribuye en un luminoso salón, cocina amueblada y totalmente equipada, cuarto de baño completo y tres acogedoras habitaciones. Dispone de suelos de gres, ventanas de climalit que ofrecen un buen aislamiento térmico y acústico, así como carpintería interior en roble, que aporta calidez al ambiente. Cuenta con calefacción individual por gas natural y aire acondicionado en el salón y el pasillo, lo que garantiza el confort durante todo el año. Ubicación y Transporte: Situado en el distrito de Carabanchel, barrio de Opañel, este piso goza de una excelente conectividad. Está a 8 minutos andando del metro Opañel y Plaza Elíptica, con paradas de autobús a menos de 5 minutos de la finca, facilitando el acceso a todo Madrid. Inmejorable zona en un barrio vibrante y dinámico, con una gran variedad de servicios y actividades. Se encuentra a unos cuantos minutos del famoso Madrid Rio. La zona ofrece una amplia oferta de ocio y gastronomía para residentes y visitantes. Autobuses: Amplia red de líneas de autobús 116 e intercambiador de plaza elíptica. Carretera: Buena conexión con las principales vías y autopistas, A-42, Calle Antonio de Leyva, Vía Lusitana, etc. Este piso es una oportunidad única para aquellos que buscan una propiedad con potencial en una de las zonas más en desarrollo de Madrid. LA PROPIEDAD SE VENDE CON INQUILINOS HASTA MAYO DE 2026. ¡No pierdas la oportunidad de convertir este espacio en un proyecto y contáctanos para más información y para programar una visita!",False,good,False,False,3312.0,False,False,False,False,[],False,False,228500.0,€,,,flat,"Opañel, Madrid",Piso en calle Alcatraz,Top,,,,
108796121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/2d/15/1355381095.webp,LCM37576,29,1,289900.0,flat,sale,93.0,True,3,2,calle de Carranque,Madrid,Fuenlabrada,El Arroyo - La Fuente,es,,40.2803443,-3.7890685,False,https://www.idealista.com/inmueble/108796121/,"LA CASA AGENCY FUENLABRADA vende fantástica propiedad ubicada en Calle Carranque, Fuenlabrada en una finca seminueva con ascensor, para entrar a vivir.  La vivienda cuenta con 93 m² se distribuye de la siguiente manera: Consta de 3 dormitorios con armario empotrado en dormitorio principal, amplio salón-comedor, cocina-tendedero, 2 baños completos y trastero independiente. La vivienda cuenta con calefacción individual de gas natural, ventanas de aluminio climalit, suelos de gres. Aire acondicionado en salón. Puertas en muy buen estado. Muy buena orientación.  Ubicada en una zona privilegiada, a tan solo 10 minutos andando de la estación de Cercanías y Metro Sur (Fuenlabrada Central). Rodeada de todo tipo de servicios: supermercados, comercios, colegios, institutos, centros de salud y parques como el Parque del Olivar y el Parque de la Fuente. Fácil acceso a la M-506.   Si buscas una vivienda para entrar a vivir, con buena distribución y en una ubicación inmejorable, ¡esta es tu oportunidad! ¡Contáctanos hoy mismo para programar una visita y descubre todo lo que tiene para ofrecer! LA CASA AGENCY FUENLABRADA.",True,good,False,True,3117.0,True,False,True,False,[],False,False,289900.0,€,,,flat,"El Arroyo - La Fuente, Fuenlabrada",Piso en calle de Carranque,Top,,,,
108050636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/84/78/1332355966.webp,,15,bj,225000.0,flat,sale,33.0,True,1,1,calle del Mesón de Paredes,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.404388,-3.7023067,False,https://www.idealista.com/inmueble/108050636/,"**Piso en Venta en Lavapiés – Embajadores, Madrid** Descubre este encantador piso bajo en la Calle Mesón de Paredes, una joya en el corazón de Lavapiés. Construido en 1890 y reformado integralmente en 2005, este inmueble combina la esencia histórica con las comodidades modernas. Con 33 m² bien distribuidos, cuenta con un acogedor salón que integra una cocina americana, iluminado por dos ventanas que aportan luz natural. El dormitorio independiente ofrece privacidad y confort, mientras que el cuarto de baño completo añade funcionalidad al espacio. La finca, en perfecto estado de conservación, cuenta con una ITE favorable desde abril de 2021. Además, existe la posibilidad de adquirir una terraza como finca registral independiente (consultar precio), ideal para disfrutar del aire libre en la ciudad. La ubicación es inmejorable: a solo 100 metros de la estación de Embajadores (L. 3 y C. 5) y cerca de las estaciones de cercanías de Atocha y Sol. La zona está repleta de servicios educativos, sociales y asistenciales, así como de una vibrante oferta cultural con bares, restaurantes y teatros a un paso. No pierdas la oportunidad de vivir en un barrio lleno de vida y encanto. Este piso es perfecto tanto para inversores como para quienes buscan un hogar acogedor en Madrid. ¡Ven a visitarlo y enamórate de su potencial!",False,good,False,True,6818.0,False,False,False,False,[],False,False,225000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso en calle del Mesón de Paredes,Top,,,,
107579818,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/82/3b/1316758321.webp,24145,6,,4200000.0,chalet,sale,962.0,,6,7,Barrio Ciudad Universitaria,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4678206,-3.7349917,False,https://www.idealista.com/inmueble/107579818/,"David Salcedo de GV | PUERTA DE HIERRO comercializa el siguiente inmueble: Ubicada en una de las zonas más prestigiosas de la colonia de Puerta de Hierro, dentro de un calle privada con acceso cerrado, combina elegancia arquitectónica, amplios espacios y un diseño excepcional que optimiza la luz natural y el confort en cada rincón. Con 900 m² construidos, en una parcela de 1.000 m2 ( 828 m2 de suelo privativo, al que hay que sumar el espacio común de la calle privada ), distribuidos en cuatro plantas comunicadas por una amplia y cómoda escalera y ascensor, está diseñada para ofrecer el máximo lujo y privacidad. Se terminó de construir en el año 2008.  Planta Baja: El corazón social de la viviendaDesde un hall de entrada, se accede al salón-comedor a doble altura ( 6 metros ) con chimenea, un espacio que destaca por su grandiosidad y conexión visual con los porches que rodean la vivienda, el jardín y la biblioteca de la planta superior. En esta planta también se encuentra un estudio/despacho independiente, ideal para trabajo o zona de relax, así como una cocina con office. Toda la vivienda está rodeada de unos amplios porches cubiertos, con varias zonas de descanso y comedor.  Planta Primera: Espacio de inspiración y relajaciónLa planta social se extiende hacia una espectacular biblioteca- sala de estar con chimenea, generando un ambiente sofisticado y acogedor. Desde la cual, se accede a un despacho/estudio privado con chimenea, ideal para momentos de concentración o descanso. Además, esta planta alberga una piscina interior climatizada con salida a una gran terraza-solárium, ofreciendo un oasis de bienestar y exclusividad. Un elegante cuarto de baño con vestuario complementa esta zona de relax. Planta Segunda: Área de descanso con máxima privacidadEl acceso a la zona de dormitorios se realiza a través de un recibidor con zona de estudio y lectura, creando un ambiente sereno y armonioso. Esta planta alberga tres impresionantes suites: Dormitorio principal (72 m²) con chimenea, vestidor de gran tamaño, despacho privado, cuarto de baño y acceso a una terraza-solárium privada. Dos amplios dormitorios secundarios (40 m² y 30 m² aprox.), ambos con su propio baño en suite. Todos los dormitorios se abren a un precioso patio interior de 25 m², que aporta gran luminosidad a los dormitorios y crea un espacio exterior de recogimiento e intimidad  Planta Semisótano: Funcionalidad y comodidad El nivel inferior de la casa está diseñado para el máximo confort y practicidad, contando con: Garaje con capacidad para 4-5 coches, con dos trasteros cerrados. Cuarto de caldera, ascensor y depuradora. Zona de servicio: apartamento independiente con dormitorio, baño y salón ( con pre-instalación para pequeña cocina), con salida a un patio ingles luminoso.  Zona de invitados con dos dormitorios amplios que comparten un baño. Cuarto de lavado y plancha con armarios de gran capacidad. Bodega/despensa En la cubierta se han instalado placas fotovoltaicas para generación de energía eléctrica y se dispone de un proyecto de aereotermia. Toda la vivienda dispone de suelo radiante para calefacción y refrescamiento. La carpintería exterior ( ventanas y puertas correderas ) es de la marca Shücco, que ofrece una total hermeticidad acústica y térmica  Una residencia que redefine el concepto de lujo. Cada detalle de esta espectacular vivienda ha sido cuidadosamente diseñado para ofrecer un equilibrio perfecto entre sofisticación, privacidad y bienestar. Sus acabados de máxima calidad, amplias terrazas, zonas de descanso y espacios diáfanos la convierten en una propiedad exclusiva para quienes buscan una residencia única. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,,4366.0,False,False,False,False,[],False,False,4200000.0,€,True,True,chalet,"Ciudad Universitaria, Madrid",Casa independiente,Top,independantHouse,,,
107981502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/e6/39/1330191956.webp,,27,2,1700000.0,flat,sale,157.0,True,4,3,calle de Bailén,Madrid,Madrid,Centro,es,Palacio,40.4204023,-3.7142352,False,https://www.idealista.com/inmueble/107981502/,"Exclusiva vivienda con vistas privilegiadas al Palacio Real y Jardines de Sabatini ""Batuecas Real Estate"" presenta esta extraordinaria propiedad ubicada en pleno corazón del barrio de Palacio. Situada en una finca señorial de 1910, esta elegante vivienda de 150 m² combina a la perfección el encanto clásico con el confort contemporáneo. Ubicada en una segunda planta de un edificio de cuatro alturas más buhardilla (con solo un vecino por planta), la vivienda se asoma a la emblemática calle Bailén a través de dos balcones con orientación oeste, ofreciendo impresionantes vistas frontales a los Jardines de Oriente y el Palacio Real. Totalmente reformado en 2021 con acabados de primera calidad y un diseño interiorista a medida, el piso se entrega completamente amueblado y listo para entrar a vivir.  La distribución incluye: 4 amplios dormitorios, uno de ellos en suite, todos con armarios empotrados y ventanas que aportan luz natural. 3 baños completos con ducha, dos de ellos con ventana. Una cocina abierta de diseño, totalmente equipada con electrodomésticos de alta gama, integrada de forma armoniosa con un luminoso salón-comedor de concepto abierto. Climatización por Aire acondicionado por conductos en todas las estancias Calefacción individual Situado en una zona tranquila y cargada de historia, este piso ofrece una ubicación inmejorable a pocos pasos de los principales teatros, museos, restaurantes y espacios culturales de Madrid. Una joya única en el centro de la ciudad, ideal tanto como residencia habitual como inversión de alto nivel. ¿Por qué elegir Batuecas Real Estate? Batuecas Real Estate es una empresa comprometida con la transparencia en el sector inmobiliario. Nuestro equipo está formado por profesionales expertos en inversión y en la obtención de la máxima rentabilidad inmobiliaria. Cada inmueble es único y exclusivo, por lo que merece una gestión personalizada y diseñada a medida.",False,good,False,True,10828.0,True,False,False,False,[],False,False,1700000.0,€,,,flat,"Palacio, Madrid",Piso en calle de Bailén,Top,,,,
