propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,highlight.groupDescription
108892039,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/db/48/1358118951.webp,yebenes,57,6,470000.0,flat,sale,130.0,True,4,2,calle de los Yébenes,Madrid,Madrid,Latina,es,Aluche,40.3954466,-3.7518347,False,https://www.idealista.com/inmueble/108892039/,"FINCAS MADROÑO VENDE excelente vivienda situada en una de las mejores urbanizaciones del barrio de Aluche. Situada en una sexta planta con ascensor de 130 metros cuadrados según catastro. Se distribuye en 4 amplios dormitorios, gran salón independiente con amplia terraza abierta, cocina con tendedero cerrado y 2 baños completos. Además, cuenta con gran capacidad de almacenamiento gracias a sus 5 armarios empotrados que se encuentran distribuidos en la vivienda. En cuanto a las calidades, posee suelos de parquet y ventanas de aluminio. Situado en una urbanización cerrada, calefacción central individualizada, zonas ajardinadas muy bien cuidadas, conserje, parque infantil, etc. En el precio viene incluída una plaza de garaje situada en la planta -1 y un trastero, en los cuales se accede directamente desde el ascensor.  La vivienda se ubica a 8 minutos del metro Eugenia de Montijo y a 3 minutos en coche de la A5, y rodeada de todo tipo de comercios y servicios públicos. No se lo piense y venga a visitar este magnífico piso con muchísimas posibilidades e inmejorable zona. Y si necesita financiar no se preocupe, en FINCAS MADROÑO le podemos ayudar.",False,renew,False,True,3615.0,False,False,False,False,[],False,False,470000.0,€,flat,"Aluche, Madrid",Piso en calle de los Yébenes,True,True,,,,,
108906688,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/ef/4c/1358956841.webp,V205/25,43,3,600000.0,flat,sale,82.0,True,3,1,calle de Ríos Rosas,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4416933,-3.7019197,False,https://www.idealista.com/inmueble/108906688/,"NO COBRAMOS COMISIONES AL COMPRADOR Vivienda exterior con dos balcones a la calle, con techos altos (3 metros) y muchas posibilidades de reforma. ITE favorable hasta 2031.  Distribuida según se accede a la derecha con cocina y dormitorio de servicio, seguida de baño y dormitorio, de frente salón con balcón a C/ Rios Rosas, comedor a la izquierda y dormitorio exterior con balcón a la misma calle a la derecha (CEE y plano en proceso de realización).  Zona dotada de todo tipo de servicios, centros educativos (Liceo Italiano, D. Pastora, Porvenir etc) médicos (Vithas) Pequeños comercio, supermercados, ocio (cines, teatros) restaurantes etc.  Muy bien comunicada, Metro (Canal L7 y Rios Rosas L1) Intercambiador de Nuevos Ministerios y varias líneas de autobuses EMT en la misma calle o aledañas. Cuota comunidad 78,30€ mensuales; actualmente pagando una derrama de obras 101,12€. IBI 579,96€.",True,renew,False,True,7317.0,False,False,False,False,[],False,False,600000.0,€,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Ríos Rosas,,,,,,,
108456239,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/0c/50/1345446361.webp,171683,29,3,345000.0,flat,sale,73.0,True,2,2,Barrio El Cañaveral,Madrid,Madrid,Vicálvaro,es,El Cañaveral,40.4055299,-3.5537227,False,https://www.idealista.com/inmueble/108456239/,"VOhome Propiedades La Gavia vende magnífico piso en El Cañaveral Te presentamos esta preciosa vivienda de 2 dormitorios, ubicada en una de las zonas con mayor proyección de Madrid. La vivienda se distribuye en un amplio salón, cocina independiente con tendedero cubierto, dos baños completos (uno en suite en el dormitorio principal) y una acogedora terraza ideal para disfrutar de las tardes al aire libre. Incluye en el precio dos plazas de garaje y un trastero. Construida en 2018, la propiedad se encuentra en excelente estado de conservación y cuenta con calidades modernas: aire acondicionado por conductos en toda la vivienda, calefacción central con contador individual, suelos de tarima, armarios empotrados y un práctico vestidor en el dormitorio principal. Ventanas climalit con excelente aislamiento térmico y acústico. Orientación oeste, lo que garantiza luz natural durante toda la tarde. Ubicada en una urbanización privada con completas zonas comunes: piscina, zona infantil, gimnasio completamente equipado, pistas de pádel y multideporte, servicio de portería de lunes a viernes y 3 noches alternas y videovigilancia 24 horas.  Una oportunidad única para vivir con todas las comodidades en un entorno moderno, seguro y bien comunicado. No dudes en llamarnos para concertar una cita y visitar la vivienda sin ningún compromiso. Además, ofrecemos un servicio de asesoramiento financiero gratuito para facilitarte el proceso. *En el precio de venta no están incluidos los gastos de compra (Impuesto de transmisiones patrimoniales / notaría - gestoría / registro/ intermediación inmobiliaria y/o financiera) Horario de oficina de Lunes a Viernes de 10:00 a 14:00 y de 16:30 a 20:30. Sábados de 10:00 a 14:00 horas. Avda. de las Suertes, 62 (local) 28051 Madrid. Telf. :.",True,good,False,True,4726.0,True,False,True,False,[],False,False,345000.0,€,flat,"El Cañaveral, Madrid",Piso,True,True,,,,,
107054409,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/2b/9e/1301603516.webp,,23,2,745000.0,flat,sale,194.0,True,4,2,avenida Claveles,Madrid,Majadahonda,Zona Carretera del Plantío,es,,40.4715624,-3.8632418,False,https://www.idealista.com/inmueble/107054409/,"Magnífica vivienda en una de las mejores urbanizaciones de Majadahonda. Una gran oportunidad para INVERSIONISTAS, para hacerse con una vivienda en una de las urbanizaciones señoriales con grandes superficies tanto de vivienda como de terreno de Majadahonda. Actualmente se encuentra alquilada sin problemas con el inquilino. La vivienda tiene una superficie de 196 m2 construidos (según catastro), con una distribución inmejorable. Las estancias de la vivienda son muy amplias y todas exteriores. La vivienda dispone de una amplia cocina con office y tendedero, de la cual se accede al salón. El salón tiene varias zonas diferenciadas, donde se puede poner tres ambientes diferentes; dispone de chimenea y acceso a la terraza donde cabe perfectamente una mesa para 6 personas. La vivienda dispone de dos entradas; una con acceso a cocina y otra con acceso a la entrada principal, donde se llega a un gran hall. Las habitaciones se encuentran aisladas y separadas de las zonas comunes, lo que le dan un confort y una tranquilidad para el descanso. Las cuatro habitaciones que tiene son amplias y tienen armarios empotrados. La habitación principal tiene un vestidor y un baño en suite con ventana. Actualmente tiene 2 baños, pues antiguamente tenía 3, pero se anuló un baño que había en la habitación de servicio. Dispone de garaje y trastero. La urbanización tiene conserje las 24 h y barrera para coches. Tiene 2 pistas de tenis, piscina adulta y niños, 2 parques infantiles, área social para eventos. Al ser una de las urbanizaciones que se hicieron hace años, goza de grandes extensiones con preciosos y muy cuidados jardines. La antigüedad de la urbanización hace que tenga frondosos árboles que hace de los jardines muy agradables para disfrutar de ellos. Inmejorable ubicación con todos los servicios, colegios, centros de salud, centro comercial y parada de bus y tren cercanos. No dudes en contactar para visitarlo.",False,good,False,True,3840.0,True,False,False,False,[],False,False,745000.0,€,flat,"Zona Carretera del Plantío, Majadahonda",Piso en avenida Claveles,True,True,,,,,
108047803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/de/7c/1332436972.webp,08597,25,2,769000.0,flat,sale,100.0,True,4,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4255032,-3.7111954,False,https://www.idealista.com/inmueble/108047803/,"¡Oportunidad única para inversores! Presentamos este encantador piso dividido en dos apartamentos independientes, ideal para maximizar tu rentabilidad. Ubicado en una zona privilegiada, a pocos pasos de la calle Princesa y la emblemática Plaza de España, este inmueble combina historia y modernidad en un edificio de 1900. Con 100 m² construidos y 89 m² útiles; cada apartamento cuenta con dos dormitorios, un baño, una cocina abierta y un salón comedor acogedor. La única diferencia es que un apartamento ofrece vistas a el exterior y el otro apartamento a un patio interior.  El piso amueblado, dispone de suelo de tarima, puerta blindada, ventanas de aluminio, puerta blindada, aire acondicionado, agua caliente y calefacción por caldera individual de gas natural. El edificio es de estilo clásico, cuenta con ascensor.  Los pisos están muy bien comunicados, encontrándose, próximo al metro Ventura Rodríguez y al Palacio de Liria. Paradas de taxis y diferentes líneas de autobús paran enfrente a la vivienda. El Acceso a la M-30 Y M-40 es muy rápido. Alrededor del piso se encuentran varios centros comerciales (El Corte Inglés, Plaza de los Cubos, Fnac, Zara, Decathlon Princesa), colegios, (CEIP Pi I Margall, Colegio Madres Concepcionistas Prince), guarderías, parques (Templo de Debod, Rosaleda del Parque Oeste) farmacias, hospitales (hospital universitario HM Madrid), museos (Museo Cerralbo), teatros y variedad de restaurantes.",True,good,False,True,7690.0,False,False,False,False,[],False,False,769000.0,€,flat,"Malasaña-Universidad, Madrid",Piso,,,,,,,Destacado
108362064,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/5b/12/1344593811.webp,EX03988,67,,550000.0,chalet,sale,251.0,,4,4,Villalbilla,Madrid,Villalbilla,,es,,40.4505631,-3.3475481,False,https://www.idealista.com/inmueble/108362064/,"Exclusivas alcala, vende chalet pareado con piscina en los hueros villalbilla (madrid) elegante pareado de 250m2 aprox. Distribuidos en cuatro plantas, en la planta principal salon con salida al porche, armario empotrado en la entrada, cocina totalmente amueblada con electrodomesticos y aseo. En la primera planta cuatro habitaciones una con baño y armarios empotrados, otro baño en la planta. Buhardilla con armarios y en la planta baja, bodega, lavanderia y garaje con un gran armario. Totalmente reformado, con un diseño muy actual, para disfrutar de su gran amplitud. Es una zona muy familiar con colegios, institutos, supermercados y parques. A 5 minutos de alcala de henares y 30 minutos de madrid. Sí estas interesado en conocer mas detalles de esta vivienda o concertar una visita, no dudes en contactar. Estaremos encantados de enseñarle el inmueble y/o resolver cualquier duda.  exclusivas alcala, con una dilatada experiencia de más de 30 años, le acompañara en todo el proceso. Disponemos de departamento jurídico y financiero. Somos api (agentes de la propiedad inmobiliaria). Este anuncio no es vinculante y puede contener errores. Se muestra a titulo informativo y no es contractual.",False,good,False,,2191.0,True,False,True,False,[],False,False,550000.0,€,chalet,Villalbilla,Chalet pareado,True,True,semidetachedHouse,,,,
108635092,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/e0/d4/1355281161.webp,654807,37,2,429000.0,flat,sale,176.0,,3,2,Barrio Pau de Carabanchel,Madrid,Madrid,Carabanchel,es,Pau de Carabanchel,40.362288,-3.755446,False,https://www.idealista.com/inmueble/108635092/,"Vivienda de diseño premiado en PAU de Carabanchel | Espacio y estilo únicos  Mención especial en los XIX Premios de Urbanismo y Arquitectura  Proyecto del prestigioso estudio Aranguren + Gallegos Arquitectos  115 m² útiles | Garaje y trastero incluidos | Urbanización privada Descubre una vivienda diferente, luminosa y con carácter, ubicada en una de las urbanizaciones más singulares del sur de Madrid. Diseñada por Aranguren + Gallegos, esta promoción ha sido reconocida por su innovación arquitectónica y funcionalidad en los Premios de Arquitectura del Ayuntamiento de Madrid.  Características destacadas 115 m² útiles con distribución funcional y gran amplitud Diseño arquitectónico premiado con volúmenes y niveles que aportan estilo Recibidor central amplio y con personalidad Salón-comedor luminoso y espacioso Cocina reformada en 2021 con lavadero independiente 2 baños completos reformados en 2021:  Uno con plato de ducha moderno  Otro con bañera para mayor confort 3 dormitorios Garaje y trastero incluidos Urbanización privada, segura y tranquila  Conectividad y transporte Metro:  Línea 11 (La Peseta): a solo 190 metros, 7 minutos a pie  Línea 11 (San Francisco): 2,1 km, 27 minutos a pie  Línea 5 (Carabanchel Alto): 1,1 km, 14 minutos caminando  Otras estaciones de línea 5 y 6 (Carabanchel, Vista Alegre, Oporto) se encuentran más alejadas, siendo La Peseta la opción más directa. Autobuses EMT: Líneas 35, 155, 118, N17, E1, 47, entre otras, con conexiones a puntos clave como Plaza Mayor, Plaza Elíptica, Aluche y Atocha Cercanías: Estación Zarzaquemada (línea C5), a 5,9 km (1h 20min caminando) Acceso en coche: Excelente conexión con las principales vías M30, M40, M45 y A5, facilitando la entrada y salida de la ciudad.  Educación y centros escolares Más de 40 centros educativos públicos, concertados y privados en la zona Colegios cercanos: Salesianos Carabanchel y Santa María de los Apóstoles, con horarios ampliados y actividades extraescolares Institutos recomendados: IES Leonardo Da Vinci y otros cercanos Guarderías y colegios para educación infantil y primaria en la proximidad  Comercio y ocio Centro Comercial Islazul: a pocos minutos en coche o autobús, con 180 tiendas, cines Yelmo y amplia oferta gastronómica Supermercados (Mercadona, Aldi, Día), farmacias, bancos y comercios básicos a pie de calle Numerosos bares y restaurantes en los alrededores para disfrutar del ocio local  Zonas verdes y seguridad El PAU de Carabanchel cuenta con amplias zonas verdes y parques, ideales para pasear, practicar deporte y que los más pequeños disfruten en un entorno seguro y tranquilo.  Sobre mí: Tu asesora inmobiliaria de confianza Soy María Moreno López, asesora inmobiliaria en iad España. Ofrezco experiencia local, atención personalizada y el respaldo de una red internacional para ayudarte a tomar la mejor decisión inmobiliaria.  Y además: ¡No cobramos honorarios al comprador! Facilitamos todo el trámite para que vivas la experiencia de compra de forma cómoda, clara y sin costes añadidos.",False,good,False,True,2438.0,True,True,False,False,[],False,False,429000.0,€,flat,"Pau de Carabanchel, Madrid",Piso,True,True,,,,,
107614600,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/69/4b/1319583827.webp,RED-3037V,18,2,190000.0,studio,sale,17.0,False,0,1,calle de Santa Engracia,Madrid,Madrid,Chamberí,es,Trafalgar,40.4330802,-3.6966282,False,https://www.idealista.com/inmueble/107614600/,"ESTUDIO ACTUALMENTE ALQUILADO con pagos puntuales pero no puede visitarse. ¡Descubre este estudio en venta en la zona de Trafalgar, junto a Almagro, ideal para quienes buscan una inversión con rentabilidad asegurada! El estudio cuenta con una zona común integrando salón y dormitorio. La cocina equipada y el baño es completo con plato de ducha.  Cabe destacar dicho estudio se encuentra en una típica corrala madrileña que le da el toque de encanto y tradición. Ideal para inversores. Con una ubicación inmejorable, ya que esta rodeado de todo tipo de comercios y servicios a la par que muy bien comunicado por transporte público. Contáctanos hoy mismo y solicita mas información. Los datos proporcionados en este anuncio son meramente informativos, no vinculantes ni contractuales, están sujetos a posibles errores.",False,good,False,False,11176.0,False,False,False,False,[],False,False,190000.0,€,flat,"Trafalgar, Madrid",Estudio en calle de Santa Engracia,,,studio,,,,
108576714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/f0/90/1348933185.webp,85356787,25,4,920000.0,flat,sale,54.0,False,1,1,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4220415,-3.6914778,False,https://www.idealista.com/inmueble/108576714/,"BRAND MADRID comercializa esta exclusiva vivienda de diseño, a estrenar, en una de las mejores calles del Barrio de Recoletos. Se encuentra ubicada en una finca señorial en calle peatonal, renovada completamente en el año 2000, encontrándose en un excelente estado de conservación. La vivienda tiene mucha luz natural, al tratarse de una cuarta planta y dar a un patio muy luminoso. Tiene un tamaño de 54m² catastrales de los cuales 49m² son de vivienda. Acabados de estilo moderno y elegante, con una zona social que consta de un salón acogedor con ventanas al patio y cocina abierta. Está equipada con electrodomésticos panelados Bosch de alta gama, y muebles panelados hechos a medida, con una isla de mármol negro de Marquina Gold, caracterizado por sus vetas doradas que crean un exclusivo juego de contrastes, a la vez que incorporan la cooking surface de manera muy elegante y sofisticada. Junto a la cocina, hay un práctico espacio multiusos habilitado como zona de lavandería, que puede ser un espacio de almacenamiento extra para maletas, bicis o incluso un pequeño despacho independiente, ya que dispone de luz natural.  En la zona de descanso encontramos el dormitorio, luminoso, con armarios hechos a medida y un baño completo con ducha de obra y lavabo sobre encimera, donde destacan las líneas limpias y la calidad de sus materiales. Todas las estancias tienen aire acondicionado por conductos y la calefacción por radiadores, es individual.  El edificio dispone de servicio de conserjería.",True,good,False,True,17037.0,True,False,False,False,[],False,False,920000.0,€,flat,"Recoletos, Madrid",Piso,,,,,,,
108896704,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/f0/b9/1358251197.webp,,22,3,99000.0,studio,sale,17.0,True,0,1,CL PAULINA ODIAGA,Madrid,Madrid,Carabanchel,es,San Isidro,40.3928151,-3.7219155,False,https://www.idealista.com/inmueble/108896704/,"Local-trastero habilitado como vivienda con certificación catastral de uso residencial. ¡Oportunidad única para inversores, jóvenes emancipados o como ""pied-à-terre"" en Madrid! Se vende local/trastero actualmente habilitado como vivienda, tipo estudio en planta ático, con entrada independiente y orientación sur.  Cuenta con 15 m² útiles perfectamente aprovechados, totalmente reformado con excelentes calidades y detalles pensados para el máximo confort. Uso catastral como vivienda según certificación nº 79.882/98 de la Gerencia Territorial del Catastro de Madrid. Calificación registral como trastero. No obstante, cuenta con antecedentes de uso residencial y ninguna objeción por parte de la comunidad de propietarios. Muy luminoso, con ventanas exteriores y vistas despejadas a la terraza comunitaria. La cocina equipada a medida con encimera de piedra natural y electrodomésticos. Baño con grifería Grohe, inodoro suspendido y ducha moderna. Tarima AC5, aire acondicionado Daikin (frío/calor) y calefacción eléctrica inteligente Farho, controlable por app. Amueblado con cama tipo canapé, sofá compacto, mesa auxiliar, sillas y armarios integrados. Finca renovada, con ITE favorable, sin derramas ni reformas pendientes. En esquina con la calle General Ricardos, excelente comunicación con el centro de Madrid. A solo 190 metros del Metro Urgel (Línea 5) — 3 minutos caminando. Financiación del 60-70% posible bajo condiciones de hipoteca para local. Ideal como primera compra, inversión con alta rentabilidad, despacho profesional o segunda residencia en Madrid. Un espacio singular, con encanto y a un precio imposible de igualar en la zona.",True,good,False,False,5824.0,False,False,False,False,[],False,False,99000.0,€,flat,"San Isidro, Madrid",Estudio en Cl Paulina Odiaga,,,studio,,,,
108904109,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/89/9a/1358474303.webp,ARAN-01,23,1,159000.0,flat,sale,43.0,True,1,1,calle de Abastos,Madrid,Aranjuez,Centro,es,,40.0307027,-3.5978914,False,https://www.idealista.com/inmueble/108904109/,"VIVIENDAS365-VENDE-Piso en Venta en Aranjuez - IDEAL PARA TU NUEVO HOGAR Descubre este encantador piso en Aranjuez, un lugar perfecto para disfrutar de la comodidad y la tranquilidad. Ubicado en un edificio moderno del año 2010  Este inmueble te ofrece un espacio acogedor con una habitación luminosa y un baño completamente equipado. La cocina, también equipada, es ideal para preparar tus platos favoritos. Este piso se encuentra en una primera planta exterior, lo que permite disfrutar de luz natural durante todo el día. Además, cuenta con aire acondicionado y calefacción garantizando un ambiente agradable en cualquier época del año.  El armario empotrado proporciona un amplio espacio de almacenamiento, mientras que el trastero ofrece una solución adicional para tus pertenencias. La ubicación es inmejorable: a pocos pasos del Parque Público Pozo de las Nieves, perfecto para paseos al aire libre. También tendrás supermercados, restaurantes y centros educativos cercanos, facilitando tu día a día. La parada de autobuses cercana asegura una excelente conexión con el resto de la ciudad. No te pierdas la oportunidad de adquirir este piso en perfecto estado, que incluye plaza de garaje en el precio. ¡Ven a verlo y enamórate de tu nuevo hogar en Aranjuez! INCLUYE EN EL PRECIO GARAJE Y TRASTERO! Contamos con departamento financiero "" FINANCIA365"" asesoramiento gratuito  SI TE QUIERES INDEPENDIZAR Y LOS PRECIOS ESTAN POR LAS NUBES? ESTE ES TU PISO AGENDA UNA VISITA CON NOSTROS  LLAMANOS AL NUEVE DIEZ TRES DOS SIETE CINCO SEIS SEIS VVIENDAS365"" LA EXPERIENCIA A SU SERVICIO"".",False,good,False,True,3698.0,False,False,False,False,[],False,False,159000.0,€,flat,"Centro, Aranjuez",Piso en calle de Abastos,True,True,,,,,
108200664,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/be/5d/1336935485.webp,EX04149,62,,424200.0,chalet,sale,416.0,,7,3,Pezuela de las Torres,Madrid,Pezuela de las Torres,,es,,40.4199501,-3.1797395,False,https://www.idealista.com/inmueble/108200664/,"Exclusivas Alcalá presenta Casa de Pueblo en Pezuela de las Torres. Esta propiedad ofrece una excelente oportunidad para quienes buscan un hogar amplio, con carácter y múltiples posibilidades de personalización.  Ideal para adaptarla a tu gusto y convertirla en la casa de tus sueños. Distribuida en tres plantas bien aprovechadas: Planta Baja: Espacioso salón-comedor, dos habitaciones, cocina funcional, una acogedora sala de estar ideal para las comidas diarias y un baño completo.  Planta Intermedia: Cuatro habitaciones, una cálida sala de estar con chimenea para disfrutar en invierno, otro baño completo y dos trasteros que añaden espacio de almacenamiento.  Planta Alta: Acogedora buhardilla con múltiples posibilidades: zona de juegos, estudio, dormitorio adicional o espacio de ocio.. . ¡tú decides cómo aprovecharla! Dispone además de una Bodega Natural, con una superficie entre los 30 o 40 metros. Exterior con mucho potencial: La vivienda se encuentra en una amplia parcela perfecta para crear un espacio exterior a medida: zona chill out con sofás, barbacoa, cenador o jardín. Un espacio ideal para disfrutar al aire libre con familia y amigos. Necesita reforma, pero eso significa que puedes diseñarla completamente a tu estilo. Ya sea como hostal, restaurante, vivienda habitual, casa de vacaciones o proyecto de inversión, esta casa es una oportunidad que no puedes dejar pasar. ¡Contáctanos y descubre todo lo que puedes hacer con esta propiedad! Pezuela de las Torres, se ubica a 25 minutos de Alcalá de Henares a 45 minutos de Madrid y a 30 minutos de Guadalajara, además esta a tan solo 15 minutos de El Viso (Villalbilla), donde se encuentran supermercados como Mercadona, Ahorra Más, lo cual proporciona una excelente ubicación. No deje pasar la OPORTUNIDAD de explorarla y visualizar las infinitas posibilidades que ofrece.  Sí estas interesado en conocer mas detalles de esta vivienda o concertar una visita, no dudes en contactar. Estaremos encantados de enseñarle el inmueble y/o resolver cualquier duda.  EXCLUSIVAS ALCALA, con una dilatada experiencia de más de 30 años, le acompañara en todo el proceso de la Compraventa. disponemos de departamento Jurídico y Financiero. Somos API (Agentes de la Propiedad Inmobiliaria). Este anuncio no es vinculante y puede contener errores. Se muestra a titulo informativo y no es contractual. En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,,1020.0,True,False,True,False,[],False,False,424200.0,€,chalet,Pezuela de las Torres,Chalet adosado,,,terracedHouse,,,,
108687698,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/1f/91/1352166292.webp,1681,16,4,1400000.0,flat,sale,97.0,False,2,2,calle de Alberto Bosch,Madrid,Madrid,Retiro,es,Jerónimos,40.4143432,-3.6908309,False,https://www.idealista.com/inmueble/108687698/,"Magnífico ""pied à terre"" en la zona más exclusiva de Madrid. A tan solo 60 metros de la entrada al Parque del Retiro y menos de 200 metros de lugares emblemáticos como los museos del Prado, Thyssen, Reina Sofía, Caixa Forum y el Jardín Botánico. Este piso ha sido totalmente reformado y amueblado con un gusto exquisito por una decoradora de reconocido prestigio, con la posibilidad de adquirir el mobiliario aparte. La vivienda se distribuye en una sola planta y cuenta con dos dormitorios y dos cuartos de baño completos, uno de ellos integrado en la habitación principal. La cocina, completamente nueva, está equipada con electrodomésticos de primeras marcas a estrenar. La reforma, realizada a la medida de los más exigentes, combina acabados detallistas y trabajados, como armarios lacados y panelados en madera, con elementos originales recuperados de la casa, como los suelos de barro en damero para la cocina y la baldosa hidráulica en el baño de invitados.",False,good,False,True,14433.0,True,False,False,False,[],False,False,1400000.0,€,flat,"Jerónimos, Madrid",Piso en calle de Alberto Bosch,,,,,,,
108546222,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/4b/0c/1348976170.webp,,62,,690000.0,chalet,sale,257.0,,3,3,calle Poniente,Madrid,Las Rozas de Madrid,Las Matas- Peñascales,es,Las Matas- Peñascales,40.5605314,-3.891879,False,https://www.idealista.com/inmueble/108546222/,"¡Ven a conocer! Con una actualización te enamorara. La compra de una casa siempre marca un momento especial en la vida de las personas. Es en ese momento donde realidades, sueños y planes de futuro se materializan en un hogar. Piensa en algo bonito, piensa en ti. Hoy es tu día de suerte, porque se pone a la venta, exclusivamente para ti.. . y además, es una de las viviendas mas solicitadas por sus muchas prestaciones y su ubicación tan estratégica, así que tienes que venir a verla. Es una casa con alma, un auténtico hogar que te acogerá desde el primer minuto y querrás quedarte a vivir en ella. Vistas espectaculares. Distribución Planta principal Gran salón comedor con chimenea, espaciosa cocina, baño y dos dormitorios. Planta primera una gran espacio abierto lleno de luz, un dormitorio y un baño. Planta baja gran salón con salida a jardín, baño, zona de lavandería y garaje. Cuando nos vemos... ? ECHA UN VISTAZO RAPIDO.. . - La construcción data del año 1993. - Dependencias amplias. - 3 habitaciones dormitorios - Vivienda muy cómoda y espaciosa. - Cocina y salón comedor - carpintería exterior climalit - Calefacción gas natural Ubicado en Las Matas, un barrio tranquilo y residencial dentro de Las Rozas de Madrid, este magnífico chalet representa una oportunidad excepcional para quienes buscan un hogar espacioso con múltiples posibilidades. Rodeado de un entorno natural privilegiado y con excelente comunicación con Madrid, esta vivienda ofrece comodidad y amplitud. En un entorno privilegiado de la Sierra de Madrid, rodeada de colegios, hospitales, servicios de transporte publico, restauración, supermercados, sendas para pasear. Muy bien comunicada por su fácil acceso a la A-6 y a escasos 5 minutos de la estación de tren de las Matas. Cuenta con una excelente infraestructura y una amplia variedad de servicios y comodidades. En las cercanías de este chalet, tenemos centros comerciales como el Espacio de Torrelodones donde podrás disfrutar de una amplia oferta de tiendas, restaurantes y gimnasio. Negociación. Honorarios no incluidos. Cuando nos vemos...?",False,good,False,,2685.0,True,False,False,False,[],False,False,690000.0,€,chalet,"Las Matas- Peñascales, Las Rozas de Madrid",Casa independiente en calle Poniente,True,True,independantHouse,,,,
108356540,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/72/77/1341674163.webp,ALRE-06321,16,1,260000.0,flat,sale,61.0,True,2,1,calle de Cartagena,Madrid,Madrid,Chamartín,es,Prosperidad,40.441711,-3.6744901,False,https://www.idealista.com/inmueble/108356540/,"¿Buscas vivienda en Madrid?  Century 21 Now IV Te ofrece la opción de adquirir éste PISO en la zona de Chamartín, Madrid OPORTUNIDAD PARA INVERSORES! o para vecinos que conozcan el inmueble: Vivienda en situación especial, venta sin posesión.  No se puede realizar visita interior al inmueble. Se transmite como cuerpo cierto, en el estado físico, jurídico y situación ocupacional en que se encuentra. La información sobre éste inmueble puede no estar actualizada, solicite más información sin compromiso. El distrito de Chamartín, situado al norte de Madrid, es una zona moderna y próspera que combina áreas residenciales de alto nivel con importantes centros empresariales y financieros. Destacan edificios emblemáticos como las Torres KIO y el complejo de Azca, así como el estadio Santiago Bernabéu. Chamartín cuenta con amplias zonas verdes, como el Parque de Berlín.  Necesitas más información? ¿A qué esperas? Llámanos y un asesor especialista de la zona te solventará cualquier duda.  Al llamar danos la referencia C0127-ALRE-06321 NO COBRAMOS HONORARIOS AL COMPRADOR. CENTURY 21 Now ""Lo mejor de las personas al servicio de las personas"".",False,renew,False,False,4262.0,False,False,False,False,[],False,False,260000.0,€,flat,"Prosperidad, Madrid",Piso en calle de Cartagena,,,,,,,
