propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,floor,exterior,hasLift,parkingSpace.parkingSpacePrice
105581985,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/08/86/1256727192.webp,10008234,32,262000.0,flat,sale,39.0,1,1,calle de María de Guzmán,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4425144,-3.696779,False,https://www.idealista.com/inmueble/105581985/,"¿Estás buscando un hogar acogedor en una ubicación céntrica y bien comunicada? ¡Este apartamento es perfecto para ti! Vivienda2 tiene el placer de ofreces de exclusividad,situado en la Calle María Guzmán, en el prestigioso barrio de Chamberí, Río Rosas, este encantador apartamento en rentabilidad. Te invitamos a descubrir todos los detalles de esta excelente oportunidad. Alquilado hasta noviembre de 2025. Características del Apartamento Este apartamento, ubicado en una planta semisótano interior, ofrece una superficie de 39 m², inteligentemente distribuidos para maximizar el espacio y la comodidad. Salón: Al entrar, serás recibido por un acogedor salón. Este espacio, bien iluminado y diseñado para ofrecer el máximo confort, es perfecto para relajarte después de un largo día o para recibir a tus amigos y familiares. Sus acabados de calidad y decoración neutra permiten que lo personalices fácilmente a tu gusto. Cocina: La cocina es una joya en sí misma. Completamente amueblada y equipada con electrodomésticos modernos, esta cocina te ofrece todo lo necesario para preparar tus comidas favoritas. Su diseño funcional y su uso eficiente del espacio hacen que cocinar aquí sea una verdadera delicia. Habitación: La habitación es un refugio tranquilo y cómodo. Diseñada para ofrecer un descanso reparador, cuenta con un espacio bien distribuido que incluye suficiente espacio para una cama grande y almacenamiento adicional. La decoración acogedora y los acabados de calidad garantizan una atmósfera relajante. Baño: El baño ha sido completamente reformado y amueblado. Con acabados modernos y funcionales, este espacio es tanto práctico como elegante. Incluye todos los elementos necesarios para tu rutina diaria, asegurando que empieces y termines tu día con comodidad. El apartamento cuenta con calefacción por radiadores eléctricos, asegurando un ambiente cálido y acogedor durante todo el año. Cada detalle ha sido cuidadosamente considerado para ofrecerte una experiencia de vida cómoda y moderna. Ubicación y Entorno La ubicación de este apartamento es verdaderamente inmejorable. Situado a escasos metros de Nuevos Ministerios, tendrás acceso a una de las zonas más dinámicas y mejor comunicadas de Madrid. Transporte Público: La excelente comunicación es una de las principales ventajas de este apartamento. A solo unos pasos, encontrarás las estaciones de metro Río Rosas, Nuevos Ministerios y Cuatro Caminos, que te conectarán rápidamente con cualquier punto de la ciudad. Además, las líneas de autobús 5 y 45 tienen paradas cercanas, proporcionando aún más opciones de transporte. Servicios Cercanos: La comodidad es clave en esta ubicación. A escasos metros del apartamento, encontrarás una amplia variedad de supermercados, tiendas, restaurantes y cafeterías. Además, hay varios centros educativos y de salud en las proximidades, lo que hace de esta zona un lugar perfecto para familias y profesionales. Entorno Vibrante: Chamberí es conocido por su ambiente vibrante y su rica oferta cultural. Podrás disfrutar de teatros, cines, galerías de arte y parques, todo a corta distancia de tu nuevo hogar. La combinación de un entorno tranquilo y la proximidad a las principales áreas comerciales y de ocio de la ciudad hacen de esta ubicación un lugar ideal para vivir.",True,good,False,6718.0,True,False,True,False,[],False,False,262000.0,€,,,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de María de Guzmán,Destacado,,,,bj,False,False,
108443777,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/bd/0f/1345033647.webp,BFP-V1415,47,1100000.0,chalet,sale,350.0,3,3,calle de los Llanos,Madrid,Galapagar,Puerto de Galapagar-Las Cuestas,es,,40.523878,-3.9866563,False,https://www.idealista.com/inmueble/108443777/,"CONTACTAR CON EXTENSIÓN Nº3 Se vende espectacular chalet independiente ubicado en una tranquila zona residencial, ideal para quienes buscan espacio, privacidad y calidad de vida. La vivienda cuenta con una superficie construida total de 350 m² distribuidos en tres plantas, sobre una amplia parcela de 1.042, 56 m², con más de 900 m² de zonas ajardinadas y libres. La planta baja de 134 m², cuenta con porche de entrada, un Hall recibidor con elegante escalera, amplio salón-comedor muy luminoso con grandes ventanales panorámicos a la ciudad de Madrid, amplia cocina independiente con isla y potente campana extractora industrial, cocina con gran ventanal de puertas correderas para salir a la terraza, totalmente equipada con mesa para 6 comensales. La planta baja cuenta también con dos dormitorios dobles y un amplio baño completo.  La primera planta de 74 m², cuenta con un espacioso salón diáfano con salida a gran terraza privada, Dormitorio principal tipo suite con vestidor, baño incorporado con sauna.  Planta sótano (136 m² construidos): Garaje privado con puerta ignifuga de gran capacidad (3 vehículos), Punto de recarga para coche eléctrico, Trastero, Bodega, Cuarto de lavadoras, Cuarto de calderas, Baño completo de cortesía. Sala de máquinas y gran salón multiusos. Características destacadas: Calefacción suelo radiante, Armarios empotrados en todas los dormitorios, Ventanas oscilobatientes con doble acristalamiento con eficiente aislamiento térmico. Suelos porcelánicos, Excelente orientación sureste, muy luminosa y vistas impresionantes de la ciudad de Madrid. Cuenta con una zona social de la Urbanización con Jardines, área infantil, piscinas y canchas deportivas. Esta vivienda reúne todas las condiciones para convertirse en tu hogar definitivo: amplitud, funcionalidad, una gran parcela donde disfrutar al aire libre y una ubicación estratégica que facilita tu día a día. ¡No dejes pasar esta oportunidad y ven a visitarla!  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,3143.0,True,False,True,False,[],False,False,1100000.0,€,True,True,chalet,independantHouse,"Puerto de Galapagar-Las Cuestas, Galapagar",Casa independiente en calle de los Llanos,Destacado,,,,,,,
108910373,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/7a/16/1358658438.webp,CLK00/4894,20,820000.0,flat,sale,97.0,3,2,calle de Castelar,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.429585,-3.6655835,False,https://www.idealista.com/inmueble/108910373/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicada en el barrio de Guindalera, en Madrid. La vivienda está ubicada en la 1 planta exterior con ascensor. Dispone de una superficie total de 97 m², distribuidos en salón y comedor, cocina independiente amueblada, 3 dormitorios y 2 baños. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado, parking y accesibilidad para personas con movilidad reducida. Situado en el barrio de Guindalera, en la Calle Castelar, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como la Plaza de Toros de Las Ventas, el Movisar Arena, El Corte Inglés Goya y a unos minutos en coche del Hospital General Universitario Gregorio Marañón. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a las estaciones de metro Ventas (L2 y L5) y Manuel Becerra (L2 y L6). Agenda tu visita y te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,8454.0,False,False,False,False,[],False,False,820000.0,€,True,True,flat,,"Guindalera, Madrid",Piso en calle de Castelar,Destacado,,,,1,True,True,
108894365,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/34/1e/1358186243.webp,CLK00/5069,24,565000.0,flat,sale,54.0,1,1,calle del Marqués de Lema,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4444454,-3.7065472,False,https://www.idealista.com/inmueble/108894365/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Vallehermoso, en Madrid. La vivienda está ubicada en la 2 planta exterior con ascensor. Dispone de una superficie total de 54 m², distribuidos en salón y comedor, cocina abierta, 1 dormitorio y 1 baño. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado, portero y accesibilidad para personas con movilidad reducida. Situado en el barrio de Vallehermoso, en la Calle Marques de Lema, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Museo Nacional de Ciencias Naturales y la estación de metro Cuatro Caminos (L1, 2 y 6), Canal Isabel II. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús, a las estaciones de metro Guzmán el Bueno (L6 y 7) y Nuevos Ministerios (L6, 8 y 10 y C1-4, 7 y 10). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,10463.0,True,False,False,False,[],False,False,565000.0,€,,,flat,,"Vallehermoso, Madrid",Piso en calle del Marqués de Lema,Destacado,,,,2,True,True,
108910422,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/42/8e/1358663123.webp,CLK00/4935,21,670000.0,flat,sale,92.0,2,2,calle de Brescia,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4377379,-3.6610404,False,https://www.idealista.com/inmueble/108910422/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Guindalera, en Madrid. La vivienda está ubicada en la 2 planta exterior con ascensor. Dispone de una superficie total de 92 m², distribuidos en salón y comedor, cocina independiente amueblada, 2 dormitorios y 2 baños. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado y portero. Situado en el barrio de Guindalera, en la Calle Brescia, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como la Plaza de Toros de Las Ventas y del Parque de las Avenidas. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a la estación de metro Parque de las Avenidas (L7). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,7283.0,False,False,False,False,[],False,False,670000.0,€,,,flat,,"Guindalera, Madrid",Piso en calle de Brescia,Destacado,,,,2,True,True,
108877670,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/a9/8c/1358425938.webp,CLK00/5018,25,770000.0,flat,sale,83.0,2,2,calle de Maudes,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.446613,-3.7027923,False,https://www.idealista.com/inmueble/108877670/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Nuevos Ministerios-Ríos Rosas, en Madrid. La vivienda está ubicada en la 4 planta patio interior con ascensor. Dispone de una superficie total de 83 m², distribuidos en salón y comedor, cocina abierta, 2 dormitorios y 2 baños. Además, cuenta con ascensor, cocina amueblada, armarios empotrados, aire acondicionado y accesibilidad para personas con movilidad reducida. Situado en el barrio de Nuevos Ministerios-Ríos Rosas, en la Calle Maudes, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Museo Nacional de Ciencias Naturales y la estación de metro Cuatro Caminos (L1, 2 y 6) y el parque Canal Isabel II. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús, a las estaciones de metro Ríos Rosas (L1) y Nuevos Ministerios (L6, 8 y 10 y C1-4, 7 y 10). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,9277.0,True,False,False,False,[],False,False,770000.0,€,,,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Maudes,Destacado,,,,4,False,True,
108678924,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/96/74/1351893326.webp,3248-24907,57,1690000.0,chalet,sale,438.0,5,5,Barrio Club de Golf,Madrid,Las Rozas de Madrid,Club de Golf,es,Club de Golf,40.5452899,-3.9096629,False,https://www.idealista.com/inmueble/108678924/,"Un auténtico paraíso a la venta, donde se puede disfrutar de una maravillosa casa de autor con todas las comodidades de hoy en día y un jardín delicioso e íntimo, un vergel que encuentra la belleza a través de un diseño que recuerda a la naturaleza y que se extiende, visualmente, al propio Golf de las Rozas.  Pasear por los senderos observando las flores, o cómo mece el viento las copas de los árboles, tumbarse en alguna de sus dos plataformas a leer un libro o a descansar mientras se escuchan los pájaros, sentarse en el porche a charlar con amigos rodeado de ese jardín, bañarse en una piscina, casi alberca, observando las libélulas y mariposas, o cultivar tus propias frutas y hortalizas, son solo algunas de las maravillas que ofrece este paraíso a tan solo 20 km de Madrid. Una oportunidad única de comprar un remanso de paz y deleite para los sentidos. La vivienda del arquitecto Premio Nacional de Arquitectura, Arturo Sáez de la Calzada Gorostiza, es una obra bien diseñada y acogedora, con alta calidad arquitectónica y constructiva, que fusiona elegancia, atemporalidad y funcionalidad. Toda la vivienda es exterior con amplios ventanales y originales ventanas en los ángulos que comunican, el interior con el jardín y el paisaje.  Completamente actualizada (desde las instalaciones hasta los acabados pero manteniendo la esencia original) se distribuye en dos plantas: - en planta baja, se encuentra el salón con salida al porche, el comedor y cuarto de estar, la amplia cocina con el desayunador y vistas al huerto, una segunda entrada, la zona de lavado y la de servicio (con dormitorio y baño), y además, en esta misma planta, se sitúa el dormitorio principal, en suite, con preciosas vistas al paisaje y al campo de golf, cuarto de baño con bañera y ducha separados, dos vestidores y una romántica chimenea frente a la cama.  - en planta superior hay dos dormitorios espaciosos con vistas despejadas hasta la sierra, dos baños y un cuarto de estar, también con chimenea, que podría ser, fácilmente, un quinto dormitorio, si se requiriera.  Las instalaciones están completamente renovadas. Tiene tres chimeneas originales, caldera de pellets, placas solares, cargador eléctrico en el garaje, piscina natural (sin cloro ni agua salada) y jardín de bajo mantenimiento con especies autóctonas, una gran biodiversidad y una belleza que merece la pena experimentar. Ideal para quienes valoran un estilo de vida en armonía con el entorno, el lujo discreto de la buena arquitectura, la elegancia y la sostenibilidad. Cada rincón de esta casa y de su jardín han sido diseñados para brindar felicidad, conexión y bienestar.  Para más información sobre esta joya hay un amplio artículo en la web de la revista Houzz ""En Madrid, un jardín natural, biodiverso y sostenible"" donde es reconocido como un ejemplo de los jardines ""new perennial"", (diseñado por el prestigioso paisajista Santiago Herrero de Egaña) y si está interesado en adquirirla no dude en llamarme para visitarla y vivir la experiencia en persona.",True,good,False,3858.0,True,False,True,False,[],False,False,1690000.0,€,True,True,chalet,independantHouse,"Club de Golf, Las Rozas de Madrid",Casa independiente,Destacado,,,,,,,
107160109,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/36/c5/1318140777.webp,EG5123,82,579900.0,chalet,sale,245.0,4,4,Casco Histórico,Madrid,Alcalá de Henares,Casco Histórico,es,,40.4824083,-3.3688703,False,https://www.idealista.com/inmueble/107160109/,"Alcalá Inmobiliaria  presenta este edificio exclusivo de dos plantas ubicado en la emblemática Plaza de los Santos Niños, con un total de 245 m² construidos.  Características principales del edificio:  Local comercial de 74 m²: Perfecto para cualquier actividad comercial, situado en una calle de gran tránsito. Cuenta con una entrada amplia, estancias separadas por cristal, baños independientes para hombres y mujeres, tomas de agua, luz y televisión, y suelos de tarima. Un espacio ideal para oficinas o negocios que requieran máxima visibilidad.  Dos viviendas reformadas:  Primera planta (86 m² construidos):  2 habitaciones.  Salón amplio.  Cocina independiente.  Baño con plato de ducha.  Paredes lisas, ventanas con climalit y suelos de gres.  Calefacción mediante radiadores de luz azul y agua caliente con calentador eléctrico.  Segunda planta (78,7 m² construidos):  2 habitaciones.  Salón amplio.  Cocina independiente.  Baño con plato de ducha.  Paredes lisas, ventanas con climalit y suelos de gres.  Calefacción mediante radiadores de luz azul y agua caliente con calentador eléctrico.  Patio privado: De uso exclusivo del edificio.  Trastero de 5 m²: De uso exclusivo para la primera planta.  Ambas viviendas cuentan con balcones exteriores con vistas privilegiadas a la Catedral Magistral de los Santos Niños.     Ideal para inversores  Este edificio es una oportunidad única en una zona exclusiva, con altas rentabilidades gracias a su ubicación estratégica. Las viviendas han sido completamente reformadas y el proyecto está disponible para cualquier cliente interesado.  ¿Necesitas vender para comprar?  En Alcalá Inmobiliaria, te ofrecemos un servicio integral y personalizado:  Vendemos el 91% de las propiedades que gestionamos.  Rapidez y eficiencia garantizadas.  Sin honorarios para el comprador.  Gestión completa de la compra, incluyendo asesoramiento hipotecario gratuito con las mejores condiciones del mercado.  ¿Dudas sobre financiación o impuestos?  Llámanos sin compromiso y resuelve todas tus preguntas. Programaremos una visita para que descubras el potencial de esta propiedad única.  Información adicional:  Los metros de las viviendas han sido contrastados según Catastro/Registro.  Los muebles que aparecen en las imágenes no son vinculantes y pueden no estar incluidos.  Este anuncio es informativo y no contractual, pudiendo contener errores.  En el precio de venta no están incluidos los impuestos legales ni los gastos de escrituración.     ¡No pierdas la oportunidad de invertir en este edificio excepcional! Llámanos hoy mismo y da el paso hacia tu nueva vida.               .",False,good,False,2367.0,True,False,True,False,[],False,False,579900.0,€,,,chalet,,"Casco Histórico, Alcalá de Henares",Chalet,Destacado,,,,,,,
108911702,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/7d/94/1358709787.webp,CLK01/5152,1,415000.0,chalet,sale,249.0,3,3,calle Pablo Neruda,Madrid,Algete,,es,,40.600711,-3.4985987,False,https://www.idealista.com/inmueble/108911702/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta esta casa ubicada en Algete. La vivienda está ubicada en la undefined planta exterior sin ascensor. Dispone de una superficie total de 249 m², distribuidos en salón y comedor, cocina independiente, 3 dormitorios y 3 baños. Además, cuenta con terraza, cocina amueblada, trastero y parking. Situado en la Calle Pablo Neruda, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Centro de Salud, supermercados, restaurantes, colegios, gimnasios y a paradas de autobús. Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h.",False,renew,False,1667.0,True,False,False,False,[],False,False,415000.0,€,True,True,chalet,independantHouse,Algete,Casa independiente en calle Pablo Neruda,Destacado,,,,,,,
108255348,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/5d/26/1338631131.webp,,46,279900.0,flat,sale,103.0,3,2,calle Arroyo,Madrid,Collado Mediano,,es,,40.6926815,-4.029251,False,https://www.idealista.com/inmueble/108255348/,"¡INMOBILIARIA HOGARES VENDE EN EXCLUSIVA! Este luminoso y moderno piso se encuentra en una de las urbanizaciones más prestigiosas y cotizadas de Collado Mediano. Totalmente reformado, ofrece un ambiente cómodo y elegante con una distribución ideal para disfrutar de amplios espacios y una excelente calidad de vida. El salón-comedor es amplio y muy luminoso, con grandes ventanales que permiten que la luz natural inunde la estancia. Las ventanas, de la marca kommerling con cristales Climalit, aseguran un aislamiento acústico y térmico óptimo, creando un ambiente tranquilo y confortable. El salón comunica con una gran terraza con orientación sur, que ofrece vistas excepcionales de los alrededores, convirtiéndose en un lugar perfecto para relajarse, disfrutar de la naturaleza o compartir momentos al aire libre. La terraza es ideal para disfrutar del sol durante gran parte del día. La cocina, amplia y funcional, cuenta con todo lo necesario para facilitar las tareas diarias y convertirse en el corazón del hogar. El piso dispone de tres dormitorios, dos de ellos con armarios empotrados que aprovechan al máximo el espacio, lo que proporciona un almacenamiento adicional y orden. Además, cuenta con dos baños completos, modernos y con un diseño contemporáneo, ofreciendo comodidad y estilo. El sistema de calefacción está basado en gas natural (propano canalizado), lo que garantiza un ambiente cálido y agradable durante los meses de invierno. Además, la climatización se completa con aire acondicionado con bomba de frío y calor, permitiendo un control total de la temperatura en cualquier época del año. La urbanización es cerrada, con un mantenimiento de jardines impecable y amplias zonas comunes que incluyen pistas de tenis, frontón, campo de fútbol y una gran piscina comunitaria. Estos espacios ofrecen múltiples opciones de ocio y deporte para disfrutar en familia o con amigos. La seguridad está garantizada con un sistema de acceso controlado, con cerramiento y puertas con código. Este piso es la opción ideal para aquellos que buscan un hogar con todos los servicios, en una ubicación tranquila, segura y rodeada de naturaleza, sin renunciar a la comodidad y a la cercanía de todos los servicios esenciales. Para más información o concertar una visita, no dude en ponerse en contacto. ¡FINANCIACIÓN AL 100% Y ESTUDIO FINANCIERO GRATUITO Y SIN COMPROMISO!",True,good,False,2717.0,True,True,False,False,[],False,False,279900.0,€,True,True,flat,,Collado Mediano,Piso en calle Arroyo,Destacado,,,,3,True,False,
108176669,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/bc/db/1336143032.webp,EG6366,91,479900.0,flat,sale,102.0,3,2,Las Sedas - El Olivar,Madrid,Alcalá de Henares,Las Sedas - El Olivar,es,,40.5034464,-3.3865357,False,https://www.idealista.com/inmueble/108176669/,"Espectacular bajo en venta en El Olivar Alcalá de Henares  ¡Vivienda única de 3 dormitorios con patio, garaje y trastero!  Alcalá Inmobiliaria presenta este magnífico bajo en una de las zonas más demandadas de Alcalá de Henares: El Olivar. Construido en 2020, este inmueble destaca por su eficiencia energética, gracias a su sistema de aerotermia por suelo radiante en toda la vivienda, ideal para disfrutar del máximo confort durante todo el año.  Cuenta con un amplio y luminoso salón con salida directa al patio de orientación oeste, perfecto para disfrutar del sol de la tarde. También se accede al patio desde la cocina y el dormitorio principal, lo que aporta comodidad y conexión directa con el exterior.  La vivienda dispone de:    3 dormitorios con armarios empotrados (vestidor en el principal).  2 baños completos (uno en suite con bañera y otro con plato de ducha).  Cocina independiente con tendedero.  Sistema de alarma y videovigilancia en la comunidad    Garaje y trastero incluidos en el precio.  Calidades: puertas lacadas en blanco, ventanas climalit con rotura de puente térmico, paredes lisas, suelo radiante, armarios forrados y distribuidos.  En cuanto a la comunidad, esta cuenta con:  Pista de pádel.  Piscina comunitaria  Sala gourmet para reuniones y eventos.  Zona ajardinada.  Ubicado en una urbanización tranquila, con todos los servicios a mano y excelentes comunicaciones.  â¸  No cobramos comisión al comprador. Nos encargamos de todo el proceso de compra para que no tengas que preocuparte por nada.  Además, te ofrecemos nuestro servicio de asesoramiento hipotecario totalmente gratuito, para ayudarte a encontrar las mejores condiciones del mercado.  ¿Quieres saber cuál sería tu cuota mensual? ¿Tienes dudas sobre los impuestos o gastos asociados a la compra?  Llámanos sin compromiso y organizamos una visita a tu medida.  Los metros reflejados corresponden a los datos registrados en Catastro y/o Registro de la Propiedad. Los muebles que aparecen en las imágenes no son vinculantes y pueden no estar incluidos. Este anuncio tiene carácter informativo y no contractual, por lo que podría contener errores. El precio de venta no incluye impuestos ni gastos de escrituración.   .",False,good,False,4705.0,True,False,True,False,[],False,False,479900.0,€,True,True,flat,,"Las Sedas - El Olivar, Alcalá de Henares",Piso,Destacado,,,,bj,True,True,
108164022,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/19/41/1335764900.webp,EG6363,65,369900.0,flat,sale,115.0,4,1,San Isidro - Los Almendros,Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,,40.4856481,-3.3678245,False,https://www.idealista.com/inmueble/108164022/,"Alcalá Inmobiliaria presenta este encantador piso con ascensor en una de las mejores zonas del histórico municipio de Alcalá de Henares. El barrio del parque O\'Donnell, a tan solo unos pasos de la estación de tren y muy cerca del centro histórico, con todos los servicios a pie de calle. Destaca sobre todo por la orientación que tiene, su distribución y la luminosidad que tiene la vivienda durante todo el día, sobre todo en invierno.  La vivienda consta de 4 dormitorios, baño, salón comedor, cocina y tendedero, todo ello distribuido en 115 metros cuadrados construidos según catastro.  Dicha distribución es muy cómoda y funcional por los amplios espacios.    Puerta blindada, suelo de mármol cacheado, aire acondicionado en salón, calefacción central, ventilación cruzada gracias a su doble orientación, puertas de madera maciza en color sapelli, ventanas estancas de aluminio con rotura de puente térmico y climalit y ante todo una fantástica conservación. La finca además tiene ascensor. Ubicada en una zona con excelente acceso a servicios, tiendas, colegios y transporte público, esta propiedad es una oportunidad única en un entorno urbano privilegiado.  No cobramos comisión al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? Llámanos sin compromiso y programaremos una visita. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.  En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,3217.0,True,False,True,False,[],False,False,369900.0,€,,,flat,,"San Isidro - Los Almendros, Alcalá de Henares",Piso,Destacado,,,,4,True,True,
106987186,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/db/e6/1299616077.webp,,29,209900.0,duplex,sale,79.0,2,2,calle Doctor García Torres,Madrid,Sevilla la Nueva,,es,,40.3482873,-4.0332817,False,https://www.idealista.com/inmueble/106987186/,"Agencia Inmobiliaria en Sevilla la Nueva. HOGARES VENDE EN EXCLUSIVA ESTUPENDO DÚPLEX Te presentamos este excepcional dúplex que combina confort y estilo en una de las zonas más privilegiadas de la localidad. Distribuido en dos plantas, este hogar ofrece un diseño funcional y acogedor, ideal para disfrutar de cada rincón. La vivienda se distribuye de la siguiente manera: En la primera planta encontramos un recibidor con un aseo de cortesía y una cocina con un balcón. Salón-comedor amplio con dos balcones, lleno de luz natural que crea un ambiente acogedor, ideal para reuniones y momentos en familia. En la segunda planta se encuentran dos habitaciones llenas de encanto y funcionalidad, la habitación principal cuenta con un amplio armario empotrado optimizando el espacio de almacenamiento y una ventana que inunda la estancia de luz natural creando un ambiente sereno y luminoso, la habitación secundaria comparte las mismas características con armario empotrado, esta planta cuenta también con un baño completo equipado con todo lo necesario para brindar confort y funcionalidad a los residentes en conjunto esta distribución permite una circulación cómoda y asegura una excelente entrada de luz en todas las estancias creando un hogar que combina estilo y confort. No dejes pasar la oportunidad de convertir este magnífico dúplex en tu nuevo hogar. ¡Te esperamos para mostrarte cada detalle!",True,good,False,2657.0,True,True,True,True,[],False,False,209900.0,€,,,flat,duplex,Sevilla la Nueva,Dúplex en calle Doctor García Torres,Destacado,,,,1,False,False,
