propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108597487,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/6c/01/1349538038.webp,pl. calle alora,39,2,380000.0,flat,sale,120.0,True,5,2,calle de Alora,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3875401,-3.6416293,False,https://www.idealista.com/inmueble/108597487/,"Se vende espectacular vivienda de 120 m², resultado de la unión de dos pisos, ubicada a tan solo 3 minutos a pie de la estación de metro Miguel Hernández (L1). Una oportunidad única en una zona tranquila y bien comunicada, con todos los servicios al alcance. La vivienda dispone de 5 amplias y luminosas habitaciones, perfectas para familias numerosas o quienes buscan espacio adicional para despacho, vestidor o sala de juegos. Cuenta con 2 salones independientes, ambos con acceso a terraza, ideales para crear diferentes ambientes y disfrutar de momentos de descanso o reuniones. La cocina independiente con terraza cerrada es funcional y espaciosa, pensada para los amantes de la cocina y la vida familiar. Dispone de 2 baños completos, calefacción individual por gas natural y aire acondicionado en uno de los salones, lo que garantiza el confort durante todo el año. La vivienda se encuentra en perfecto estado de conservación, lista para entrar a vivir. No dejes pasar esta magnífica oportunidad de adquirir un piso amplio, cómodo y bien situado. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",True,good,False,False,3167.0,True,False,False,False,[],False,False,380000.0,€,flat,"Palomeras sureste, Madrid",Piso en calle de Alora,,,,,,,
108459603,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/27/4e/1345554889.webp,,26,1,188000.0,flat,sale,58.0,True,1,1,Urbanizacion Nuevo Versalles,Madrid,Fuenlabrada,Loranca,es,,40.2927174,-3.8328704,False,https://www.idealista.com/inmueble/108459603/,"SIN SUBASTAS. FINANCIACIÓN 100% ¡Oportunidad única en Nuevo Versalles! . Este acogedor piso de 58 m² es perfecto para quienes buscan un espacio cómodo y funcional.  Con un dormitorio y un baño, el salón se integra con una cocina americana, creando un ambiente moderno y práctico.  Disfruta de un gran patio privado y relájate en la piscina comunitaria.  La ubicación es inmejorable: a solo 10 minutos a pie de la parada de Metro Loranca y con fácil acceso a las carreteras M-407 y M-506. El piso, construido en 1990, se encuentra en la primera planta de un edificio con ascensor y requiere reformas, lo que te permite personalizarlo a tu gusto.  Además, se ofrece financiación del 100% aportando los gastos. Si dispones de unos ahorros de 17.000 € este piso puede ser tu nuevo hogar. Llámanos para más información sin compromiso. ¡No dejes escapar esta oportunidad!.",False,renew,False,True,3241.0,True,False,True,False,[],False,False,188000.0,€,flat,"Loranca, Fuenlabrada",Piso en Urbanizacion Nuevo Versalles,,,,,,,
108860041,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/31/ab/1357237084.webp,,61,,625000.0,chalet,sale,250.0,,6,4,calle Libertades,Madrid,Leganés,Derechos Humanos,es,Derechos Humanos,40.3209016,-3.7594711,False,https://www.idealista.com/inmueble/108860041/,"AGIL Inmobiliaria vende, CHALET UBICADO EN EL CENTRO DE LEGANÉS (Barrio Los Tilos) La vivienda está distribuida:  SÓTANO: En esta planta contamos con un amplio apartamento distribuido en dormitorio, gran salón, cocina, dormitorio, baño, despensa y trastero. Sobre esta planta se encuentra el garaje a pie de calle y parte del salón con chimenea desde este se sale a un gran patio privado y de este la urbanización privada. ya que la vivienda está construida en medias plantas de altura. ENTREPLANTA BAJA: Entrada, hall distribuidor, cocina, aseo, salón comedor con chimenea. También se accede al garaje de la vivienda. PLANTA PRIMERA: Dos dormitorios y baños completos. PLANTA Y MEDIA: Dos dormitorios (uno en suite). BUHARDILLA: Distribuidor, despacho y terraza cubierta. La vivienda se encuentra en perfecto estado de conservación de la vivienda con excelentes calidades: encimeras cocinas, ventanas Velux automáticas, mamparas y platos de ducha, alicatados de porcelanosa, dos chimeneas, instalación de carga para coche eléctrico, pintura en liso, suelos de tarima. Armarios empotrados vestidos en todas las habitaciones. Calefacción individual de gas natural. Patio solado con toldo eléctrico. Aire acondicionado en todas las habitaciones con bomba de calor marca Fujitsu.",False,good,False,,2500.0,False,False,False,False,[],False,False,625000.0,€,chalet,"Derechos Humanos, Leganés",Chalet adosado en calle Libertades,True,True,terracedHouse,,,,
105046126,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/23/32/1358684785.webp,105046126,99,,995000.0,chalet,sale,1106.0,,9,12,calle De los Olmos,Madrid,San Agustin de Guadalix,,es,,40.6796129,-3.6155079,False,https://www.idealista.com/inmueble/105046126/,"Inmobiliaria DeManuel ofrece en exclusiva este impresionante chalet de lujo ubicado en la Urbanización de Valdelagua, una de las zonas más exclusivas de Madrid, donde disfrutarás una vida de comodidad y elegancia en un entorno privado y seguro.  Ideal para aquellos que buscan vivir en un lugar tranquilo con todas las comodidades. La casa es excepcionalmente luminosa gracias a sus cuatro orientaciones y dos patios de luces, permitiendo tener luz natural en cada rincón. •Nueve dormitorios, ocho baños y cuatro aseos: Perfectos para descansar y relajarse, proporcionando privacidad y confort para todos los miembros de la familia y sus invitados. •Salones, comedores y áreas de estar: Amplios y elegantes espacios con techos altos y grandes ventanales que permiten disfrutar de vistas panorámicas del entorno. Son ideales para reuniones familiares y eventos sociales.  •Cocina Gourmet: Equipada y con amplias encimeras, es un sueño para los amantes de la gastronomía. Su diseño funcional también facilita la preparación de comidas para grandes grupos. •Exteriores Excepcionales: Extenso jardín privado, con diferentes ambientes y una variedad de vegetación que crea un oasis de tranquilidad en la que disfrutarás de una maravillosa piscina privada que podrás gozar en total privacidad. El jardín cuenta con un sistema de drenaje para la recogida del agua que da a un pozo, y otro pozo que sirve para dar agua tanto a la vivienda como al jardín (si lo prefiere tiene también la instalación para utilizar el agua del canal en vez de la del pozo). Para una mayor seguridad de la propiedad, se construyó una doble valla perimetral que la rodea. •Terraza: Varias terrazas y balcones que ofrecen vistas impresionantes, lugares perfectos para tu entretenimiento al aire libre. •Comodidades: La propiedad también incluye un espacioso trastero y bodega para almacenamiento. Cuenta con amplio aparcamiento con capacidad para varios coches, garantizando comodidad y seguridad para tus vehículos y los de tus visitas. •Ubicación Inmejorable: Situada en la codiciada Urbanización Valdelagua, esta residencia combina privacidad y tranquilidad con la cercanía a servicios y accesos principales.  •Calidades de construcción: La vivienda ha sido construida con materiales de alta calidad, incluyendo mármoles, cerámicas, carpinterías de madera y puertas de hierro de fabricación exclusiva. La estructura combina muros de carga, pilares y vigas metálicas, con cerramientos de ladrillo visto, cámara asaltante y ladrillo hueco sencillo. Las carpinterías exteriores son de aluminio lacado en blanco con vidrio climalit 4+6+4 y sistema monoblock para puertas y ventanas. La calefacción cuenta con una doble instalación de radiadores eléctricos y de propano con 7 circuitos independientes, lo que permite optimizar el consumo energético según las necesidades. La urbanización Valdelagua cuenta con un club social, restaurante, parque infantil, dos pistas de pádel, dos de tenis, campo de fútbol y baloncesto, además de una piscina comunitaria. La seguridad está asegurada con vigilancia 24 horas y una garita que controla el acceso, permitiendo el ingreso solo a residentes. Situada junto al Centro Hípico de Valdelagua y al Parque Regional de la Cuenca Alta del Manzanares, esta propiedad ofrece impresionantes vistas a la Sierra Norte de Madrid. A solo 25 minutos de Madrid capital y 20 minutos del aeropuerto de Barajas, con acceso directo por la A1 Carretera de Burgos, cercano a IFEMA y a parques empresariales. Áreas comerciales cercanas y buenas conexiones de transporte. Esta espectacular casa no solo ofrece un hogar de lujo, sino también una oportunidad de disfrutar de una vida de confort y elegancia en una ubicación inigualable.  ¡No pierdas la oportunidad de hacer de esta propiedad tu nuevo hogar!",True,good,False,,900.0,True,False,True,False,[],False,False,995000.0,€,chalet,San Agustin de Guadalix,Casa independiente en calle De los Olmos,True,True,independantHouse,,,,
108635092,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/e0/d4/1355281161.webp,654807,37,2,429000.0,flat,sale,176.0,,3,2,Barrio Pau de Carabanchel,Madrid,Madrid,Carabanchel,es,Pau de Carabanchel,40.362288,-3.755446,False,https://www.idealista.com/inmueble/108635092/,"Vivienda de diseño premiado en PAU de Carabanchel | Espacio y estilo únicos  Mención especial en los XIX Premios de Urbanismo y Arquitectura  Proyecto del prestigioso estudio Aranguren + Gallegos Arquitectos  115 m² útiles | Garaje y trastero incluidos | Urbanización privada Descubre una vivienda diferente, luminosa y con carácter, ubicada en una de las urbanizaciones más singulares del sur de Madrid. Diseñada por Aranguren + Gallegos, esta promoción ha sido reconocida por su innovación arquitectónica y funcionalidad en los Premios de Arquitectura del Ayuntamiento de Madrid.  Características destacadas 115 m² útiles con distribución funcional y gran amplitud Diseño arquitectónico premiado con volúmenes y niveles que aportan estilo Recibidor central amplio y con personalidad Salón-comedor luminoso y espacioso Cocina reformada en 2021 con lavadero independiente 2 baños completos reformados en 2021:  Uno con plato de ducha moderno  Otro con bañera para mayor confort 3 dormitorios Garaje y trastero incluidos Urbanización privada, segura y tranquila  Conectividad y transporte Metro:  Línea 11 (La Peseta): a solo 190 metros, 7 minutos a pie  Línea 11 (San Francisco): 2,1 km, 27 minutos a pie  Línea 5 (Carabanchel Alto): 1,1 km, 14 minutos caminando  Otras estaciones de línea 5 y 6 (Carabanchel, Vista Alegre, Oporto) se encuentran más alejadas, siendo La Peseta la opción más directa. Autobuses EMT: Líneas 35, 155, 118, N17, E1, 47, entre otras, con conexiones a puntos clave como Plaza Mayor, Plaza Elíptica, Aluche y Atocha Cercanías: Estación Zarzaquemada (línea C5), a 5,9 km (1h 20min caminando) Acceso en coche: Excelente conexión con las principales vías M30, M40, M45 y A5, facilitando la entrada y salida de la ciudad.  Educación y centros escolares Más de 40 centros educativos públicos, concertados y privados en la zona Colegios cercanos: Salesianos Carabanchel y Santa María de los Apóstoles, con horarios ampliados y actividades extraescolares Institutos recomendados: IES Leonardo Da Vinci y otros cercanos Guarderías y colegios para educación infantil y primaria en la proximidad  Comercio y ocio Centro Comercial Islazul: a pocos minutos en coche o autobús, con 180 tiendas, cines Yelmo y amplia oferta gastronómica Supermercados (Mercadona, Aldi, Día), farmacias, bancos y comercios básicos a pie de calle Numerosos bares y restaurantes en los alrededores para disfrutar del ocio local  Zonas verdes y seguridad El PAU de Carabanchel cuenta con amplias zonas verdes y parques, ideales para pasear, practicar deporte y que los más pequeños disfruten en un entorno seguro y tranquilo.  Sobre mí: Tu asesora inmobiliaria de confianza Soy María Moreno López, asesora inmobiliaria en iad España. Ofrezco experiencia local, atención personalizada y el respaldo de una red internacional para ayudarte a tomar la mejor decisión inmobiliaria.  Y además: ¡No cobramos honorarios al comprador! Facilitamos todo el trámite para que vivas la experiencia de compra de forma cómoda, clara y sin costes añadidos.",False,good,False,True,2438.0,True,True,False,False,[],False,False,429000.0,€,flat,"Pau de Carabanchel, Madrid",Piso,True,True,,,,,
108519818,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/98/4b/1347338840.webp,,27,3,549000.0,flat,sale,82.0,False,3,1,calle de Martín de los Heros,Madrid,Madrid,Moncloa,es,Argüelles,40.4271867,-3.7165602,False,https://www.idealista.com/inmueble/108519818/,"Inmobiliaria Momentos vende vivienda con ascensor con muchísima luz natural debido a sus amplios ventanales y a su gran patio de luces. La finca se encuentra situada en una fantástica zona del centro de Madrid entre las calles Ferraz y Princesa y a escasos metros de Plaza de España y el Templo de Debod. La vivienda se distribuye en cocina, tres dormitorios, amplio salón comedor, pasillo y cuarto de baño. Vivienda muy cuidada pero con actualizaciones por hacer. Junto a la vivienda se entregara un amplio trastero de 5m2 (aprox) situado en la misma finca. Financiación de hasta el 100%. ¡ No dude en visitarla!",False,good,False,True,6695.0,False,False,False,False,[],False,False,549000.0,€,flat,"Argüelles, Madrid",Piso en calle de Martín de los Heros,,,,579000.0,30000.0,5.0,
108579442,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/82/b2/1349013271.webp,A-PERAL,72,,780000.0,chalet,sale,345.0,,5,5,Barrio Las Matas- Peñascales,Madrid,Las Rozas de Madrid,Las Matas- Peñascales,es,Las Matas- Peñascales,40.5561713,-3.8938484,False,https://www.idealista.com/inmueble/108579442/,"""ALMANOVA EVOLUCIÓN INMOBILIARIA “Nuestra alma renació para evolucionar el concepto de la gestión inmobiliaria a un modelo más eficiente"". Adecuando los precios a cada momento de mercado. ¡Evolucionamos el barrio desde el año 2004, junto a ti! Ofrecemos en esta ocasión espectacular vivienda pareada con fachada de ladrillo, ubicada en una exclusiva y tranquila zona de las Matas, Las Rozas. Cuenta con una superficie construida de 345m2 y distribuido en 4 cómodas plantas, proporcionando un espacio amplio y bien organizado. La vivienda dispone de 5 habitaciones, 3 cuartos de baño completos y 2 aseos, y forma parte de una tranquila y coqueta urbanización compuesta por 7 chalets. La planta principal cuenta con hall-recibidor, aseo de invitados, cocina equipada con doble entrada con vistas al exterior y a patio interior, amplio salón-comedor con salida directa hacia el jardín al que se accede atravesando una acogedora terraza cubierta, ideal para disfrutar en cualquier época del año dando paso al cuidado jardín comunitario y a una bonita piscina. En la planta inferior encontramos un garaje con acceso directo desde la calle, y capacidad para dos coches al que se puede acceder directamente desde la vivienda, una habitación destinada a lavandería, una sala de maquinaria, un dormitorio con cuarto de baño completo y un amplio salón que actualmente sirve de zona descanso y sala de cine para el deleite de los amantes de este arte. En la primera planta encontramos cuatro dormitorios y dos baños completos, uno de ellos integrado en el dormitorio principal. Tanto la suite principal como otra de las habitaciones que componen la segunda planta tienen vistas a las tranquilas zonas comunes. Los otros dos dormitorios dobles tienen vistas al exterior.  La planta superior actualmente es una zona de lectura, pintura y despacho, siendo una zona diáfana con aislamiento en el techo, dos zonas de la parte más abuhardillada perfectamente aprovechadas para almacenamiento, bañada todo el día con luz natural y con acceso a una maravillosa terraza con vistas a la sierra de Madrid. Las características del inmueble reflejan su calidad: ventanas de PVC con aislamiento térmico y acústico. Ideal para familias que buscan comodidad, espacios exteriores y calidad de vida. La vivienda se encuentra en las Matas, entorno natural con colegios y guarderías cercanos, centros médicos y hospital (la estación RENFE de Las Matas está a 5 minutos andando, y tiene cerca varias líneas de autobuses), supermercados y zonas comerciales, además de sendas para caminar, montar en bici o correr. Cumplimos 20 años en el barrio prestando un servicio sincero y eficaz a nuestros vecinos. Contamos con 2 oficinas a su disposición en las principales columnas vertebrales del barrio, Calle Atocha 28, ""la esquina"" (enfrente de la Parroquia de San Sebastián) y Calle Huertas 57, llegando al Paseo Del Prado. ¿QUIERES SABER CUÁNTO VALE TU INMUEBLE? NUESTRO PRINCIPAL VALOR ES LA CLARIDAD CON FUNDAMENTO. Solicita tu valoración profesional y gratuita. Vende ahora, no pierdas el momento! Somos la evolución inmobiliaria! Trabajamos precio justo, no nos equivocamos. Nuestro trabajo no es publicar inmuebles sino venderlos y en menos de 60 días. Comprueba nuestra eficacia, demostrable! Desde el año 2004 junto a ti! Confíe en los que más tiempo llevan en el barrio.",False,good,False,,2261.0,True,False,False,False,[],False,False,780000.0,€,chalet,"Las Matas- Peñascales, Las Rozas de Madrid",Chalet pareado,True,True,semidetachedHouse,,,,
106063727,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/45/7d/1271402759.webp,,63,1,300000.0,penthouse,sale,144.0,True,3,2,calle el Peñón,Madrid,Guadarrama,,es,,40.6890362,-4.074688,False,https://www.idealista.com/inmueble/106063727/,"¡Descubre tu nuevo hogar en este impresionante ático!  Situado en una urbanización tranquila, este ático de 144 m² cuenta con todo lo que necesitas para vivir con comodidad y estilo. Disfruta de una espectacular terraza de más de 70m², perfecta para relajarte y contemplar las mejores vistas con orientación Sur. La vivienda dispone de 3 habitaciones con armarios empotrados, una cocina independiente con tendedero y un salón acogedor con chimenea y salida a otra terraza. Además, tiene incluidas dos plazas de garaje y un trastero muy espacioso para almacenar todo lo que necesites.  La urbanización ofrece diversas comodidades como piscina, parque infantil, zonas verdes, pista de tenis y pista de baloncesto.  La parada de autobús está a solo dos minutos andando, facilitando el acceso a destinos como Moncloa, Collado Villalba y Cercedilla. Construido en 2008 y en excelente estado. No pierdas la oportunidad de vivir en un entorno privilegiado. Ofrecemos ayuda en su financiación hasta el 100%.  Llámenos para un asesoramiento sin ningún compromiso.",False,good,False,False,2083.0,True,False,False,False,[],False,False,300000.0,€,flat,Guadarrama,Ático en calle el Peñón,True,True,penthouse,,,,
108590714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/61/08/1349334829.webp,BARRIO SAN DIEGO,27,en,179000.0,flat,sale,55.0,True,1,1,travesía de Palomeras,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.38867,-3.6718989,False,https://www.idealista.com/inmueble/108590714/,"GRUPO RSL VENDE FANTÁSTICO PISO muy bien ubicado en el barrio de San Diego. 55 m2 de superficie construida divididos en: 49 m2 de vivienda 6 m2 de Trastero EXCELENTE OPORTUNIDAD para cliente final que solicite vivir en una zona bien ubicada de Madrid ó COMO INVERSIÓN, ya que la zona demanda una inminente necesidad. El piso se encuentra ubicado en portal con ascensor. El mismo cuenta con grandes ventanales que le otorgan gran amplitud, luminosidad y ventilación.  COCINA completamente equipada con todos los electrodomésticos, muy luminosa, en perfectas condiciones y con gran capacidad de almacenaje. La misma cuenta con salida suite a la terraza. BAÑO completamente equipado con plato de ducha con una reforma y amplitud excelente.  HABITACIÓN AMPLIA con armarios empotrados. Cuenta con calefacción y A/C con bomba de calor.  El suelo de TARIMA, tiene las ventanas de CLIMALIT y la puerta principal es BLINDADA. Excelentemente comunicado con diferentes paradas de Metro, tales como: Nueva Numancia y Portazgo. Zona consolidada con todo lujo de detalles en la finca y servicios alrededor. El entorno está repleto de zonas de ocio, supermercados, bares y restaurantes con sus atractivas terrazas. El IBI de este inmueble son 186 euros anuales y la comunidad 52 euros mensuales. Consulte con nosotros y déjese asesorar sobre las posibilidades que ofrece este inmueble.",True,good,False,True,3255.0,False,False,False,False,[],False,False,179000.0,€,flat,"San Diego, Madrid",Piso en travesía de Palomeras,,,,182000.0,3000.0,2.0,
108705413,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/0e/5e/1352682734.webp,2215,24,,244999.0,flat,sale,116.0,True,3,2,calle Salobreña,Madrid,Madrid,Usera,es,12 de Octubre-Orcasur,40.3667096,-3.6995914,False,https://www.idealista.com/inmueble/108705413/,"Merino vender piso de 3 Habitaciones y 2 Baños en Zona Céntrica de Madrid  - Descripción del Piso  - 116 metros cuadrados distribuidos en:  - 3 habitaciones, 2 de ellas tipo suite  - Amplio salón-comedor  - 2 baños, uno con bañera y otro con plato de ducha  - Cocina  - Terraza  - Trastero  - Características  - Puerta blindada  - Suelo de gres  - Paredes de gotelé  - Calefacción individual de gas natural  - Armarios empotrados  - Aire acondicionado en el salón  - Ubicación  - A 5 minutos de la Estación de Cercanías Orcasitas  - A 10 minutos de la estación del metro de San Fermín-Orcasur (Línea 3)  - Excelente conexión con la M30, M40 y A-42  - Zona consolidada con servicios como:  - Supermercados  - Colegios  - Farmacias  - Centros de salud  - Cafeterías y comercios  - Cerca de parques y zonas verdes  Otras opciones de título podrían ser:  - Piso Espacioso en Orcasitas, Madrid  - Vivienda de Lujo en Zona Céntrica de Madrid  - Piso de 3 Dormitorios y 2 Baños en Madrid  - Oportunidad de Vivienda en Orcasitas, Madrid.  AGENDA TU VISISTA                                                                                TRABAJAMOS PARA USTED.",True,good,False,False,2112.0,True,False,False,False,[],False,False,244999.0,€,flat,"12 de Octubre-Orcasur, Madrid",Piso en calle Salobreña,,,,,,,
