propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,district,neighborhood,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108552456,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/6e/70/1348242706.webp,NOR-VILLA,36,,699000.0,chalet,sale,292.0,,4,3,Villalbilla,Madrid,Villalbilla,es,40.4488605,-3.3651121,False,https://www.idealista.com/inmueble/108552456/,"VENTA DE ESPECTACULAR CHALET EN VILLALBILLA  Nos adentramos en una vivienda elegante, con clase, a la vez que acogedora y práctica. Muy importante lo que no vemos: alta memoria de calidades constructivas. Superficies: •Parcela de 526 m². •Construidos: 291,17 m². •Sótano + planta baja + primera planta. •Preparado para pinchar y construir otra planta. Distribución por plantas: •Planta sótano: 97,10 m² •Planta baja: 108,54 m² •Planta primera: 85,53 m² ________________________________________ Planta sótano •Garaje para dos coches. •Habitáculo que puede usarse como despacho, sala de verano o bodega. •Cuarto de caldera de gasóleo con depósito de 1.000 L. •Trastero bajo el tiro de escalera con puerta de acceso estándar. Planta baja •Entrada/recibidor amplio, que le da importancia a la vivienda, con armario empotrado. •Dormitorio con armario empotrado amplio y cuarto de baño con plato de ducha de hidromasaje, independizado con puerta de acceso. •Cocina con doble comunicación: una entrada a comedor con puertas correderas. Amplia, amueblada y muy espaciosa. •Salón con doble comunicación, a dos niveles, que diversifica la zona de ocio con chimenea de leña y la zona de comedor. Salida a jardín, en la zona de piscina y porche trasero. Primera planta •Dormitorio principal en suite, con espacio diferenciado y grandes armarios empotrados. Dispone de baño con bañera exterior y salida a una terraza muy agradable con vistas. •Dos amplios dormitorios con capacidad para camas grandes y muebles espaciosos, ambos con grandes armarios empotrados. •Cuarto de lavado, alicatado en zona de máquinas hasta media altura, con salida a terraza ideal para zona de secado. •Baño completo con plato de ducha, exterior. •En el distribuidor, armario empotrado adicional. ________________________________________ Calidades y detalles La vivienda cuenta con materiales de alta calidad, como los armarios empotrados forrados y vestidos, fabricados a medida en madera maciza. La carpintería interior está realizada en madera maciza, terminada en color blanco con marcos artesanales y rodapiés blancos. Molduras de escayola en diferentes estancias. ________________________________________ Entorno y urbanización El inmueble se encuentra enclavado en una urbanización conocida en el Corredor del Henares por su tranquilidad. Cuenta con dos entradas con casetas de seguridad, además de vigilancia móvil las 24 horas. La urbanización ofrece exclusividad, muy buen ambiente vecinal y un rico entorno natural, ideal para senderismo, agradables paseos y ciclismo. Dispone de: •Consultorio médico •Precioso gran parque •Centro comercial •Oficina de correos •Piscina municipal, pistas de tenis y pistas de padel •Colegio, guardería e instituto cercanos •Próxima a iglesia, supermercados y locales de ocio Fácil acceso a la N-II y a tan solo cinco minutos de la ciudad de Alcalá de Henares, ciudad Patrimonio de la Humanidad. ________________________________________ Venga a visitarla... y la convertirá en su vivienda ideal.",False,good,False,,2394.0,False,False,False,False,[],False,False,699000.0,€,chalet,Villalbilla,Casa independiente,,,independantHouse,True,True,,,,
108163624,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/53/11/1335752575.webp,C6-05874-0001,9,,144900.0,flat,sale,63.0,,3,1,calle de Santa Alicia,Madrid,Madrid,es,40.3865057,-3.6675907,False,https://www.idealista.com/inmueble/108163624/,"Piso de 63 m² ubicado en el barrio de Puente de Vallecas, Madrid. Se trata de un piso de 63 m² distribuidos en salón-comedor, cocina, tres dormitorios y un baño, ofreciendo un espacio funcional y cómodo para la vida familiar. La vivienda se encuentra en un edificio residencial situado en una zona consolidada del núcleo urbano de Madrid, concretamente en la calle Santa Alicia, una vía tranquila y bien comunicada dentro del distrito de Puente de Vallecas. El piso destaca por su luminosidad y su distribución eficiente, lo que permite aprovechar al máximo cada estancia. La estructura del edificio es sólida y cuenta con los servicios básicos necesarios para garantizar el confort de sus residentes. La ubicación es uno de los principales atractivos de este inmueble. El barrio de Puente de Vallecas dispone de excelentes conexiones mediante transporte público, con varias líneas de autobús (como la 54, 58, 103, 136, 141, entre otras) y la estación de metro Nueva Numancia (Línea 1) a pocos minutos a pie, lo que facilita el acceso rápido al centro de Madrid y a otras zonas de la ciudad. Además, la zona cuenta con salidas directas a la M-30 y la A-3, permitiendo una movilidad ágil tanto en transporte privado como público. En el entorno inmediato se encuentran numerosos servicios esenciales, como supermercados, farmacias, centros educativos (CEIP Javier de Miguel, IES Vallecas I), instalaciones deportivas (Polideportivo Municipal de Palomeras), y una amplia oferta de comercios y restauración. Destacan también la proximidad al Hospital Universitario Infanta Leonor y al Centro de Salud Federica Montseny, lo que aporta tranquilidad y seguridad en el ámbito sanitario. Para el ocio y el esparcimiento, el Parque de la Asamblea de Madrid y el Parque Azorín ofrecen amplias zonas verdes y espacios para actividades al aire libre. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se encuentra gravado con una o varias cargas, la/s cual/es se encuentra/n pendiente/s de su cancelación. Se debe consultar su situación actual, así como sus posibles limitaciones y la asunción de su cancelación. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,False,2300.0,False,False,False,False,[],False,False,144900.0,€,flat,"San Diego, Madrid",Piso en calle de Santa Alicia,Puente de Vallecas,San Diego,,,,,,,
108506535,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/6e/f3/1346938221.webp,KR-00660-0001 SOLVIA STORE ALCOBENDAS,1,,281600.0,chalet,sale,361.0,,5,4,avenida el Jardín de Miraltajo,Madrid,Colmenar de Oreja,es,40.0725198,-3.4882368,False,https://www.idealista.com/inmueble/108506535/,"Chalet unifamiliar aislado a la venta de 361 m², en parcela de 2.565 m². Se sitúa en la Urbanización Balcón del Tajo, en la comarca de Las Vegas, en Colmenar de Oreja (Madrid). La vivienda consta de 2 plantas sobre rasante y 1 planta bajo rasante destinada a garaje. Se distribuye en 5 dormitorios, distribuidor, cocina independiente, salón-comedor y 4 baños. La parcela cuenta con piscina y arbolado. La urbanización cuenta con buenos accesos y comunicaciones. Si quiere más información no dude en ponerse en contacto con nosotros a través de cualquiera de nuestras vías de comunicación. Estaremos encantados de atenderle.",False,renew,False,,780.0,False,False,False,False,[],False,False,281600.0,€,chalet,Colmenar de Oreja,Casa independiente en avenida el Jardín de Miraltajo,,,independantHouse,,,,,,
107717668,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/b1/6a/1320723596.webp,C6-04897-0001,5,,131100.0,chalet,sale,925.0,,1,1,"calle de los Molinos Baja, 1",Madrid,Chinchón,es,40.1403773,-3.423715,True,https://www.idealista.com/inmueble/107717668/,"**** NO SE PUEDEN REALIZAR VISITAS *** Vivienda ubicada en el casco histórico de Chinchón.  Necesita rehabilitación integral. Su estado de conservación no permite visita interior. Casa baja a 50 metros de la plaza de Chinchón.  Por reconstruir, con parte de la segunda planta ya construida.  Cuevas en buen estado, y sótano recién construido. Grandes posibilidades. **** NO SE PUEDEN REALIZAR VISITAS ***.",False,renew,False,,142.0,False,False,False,False,[],False,False,131100.0,€,chalet,Chinchón,"Casa independiente en calle de los Molinos Baja, 1",,,independantHouse,,,,,,
108601705,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/92/86/1349667021.webp,,11,,125000.0,chalet,sale,203.0,,0,0,calle de Fosant,Madrid,Colmenar de Oreja,es,40.1070693,-3.3881588,False,https://www.idealista.com/inmueble/108601705/,"Magnifica propiedad para reformar, una excelente oportunidad tanto para uso particular como para el uso de arrendamiento turístico o casa rural en un entorno privilegiado. La propiedad, situada en el centro de la localidad, consta de un fantástico patio con acceso a una habitación, soportal, baño y un amplio salón con una espectacular chimenea. La planta superior diáfana dispone de espacio suficiente para poder realizar dos o tres estancias.  Una propiedad ideal tanto para residir, como para usar como vivienda de fin de semana o negocio turístico. El precio NO es negociable.",False,renew,False,,616.0,False,False,False,False,[],False,False,125000.0,€,chalet,Colmenar de Oreja,Casa independiente en calle de Fosant,,,independantHouse,,,,,,
108604397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/f3/d0/1349740957.webp,TNTCL-0037,2,,270000.0,chalet,sale,205.0,,2,2,Mataelpino,Madrid,Mataelpino,es,40.7309715,-3.9488977,False,https://www.idealista.com/inmueble/108604397/,"INMUEBLE SIN POSESION Y SIN ACCESO AL INTERIOR. INMUEBLE SIN POSESION Y SIN ACCESO AL INTERIOR. Las fotografías y las características del activo, pueden no ajustarse al estado actual. Ideal para Invertir. NO COBRAMOS HONORARIOS AL COMPRADOR. Dado que el inmueble no puede ser visitado impide que puedan realizarse la tasación oficial, por lo que mientras perdure la situación, no podrá ser hipotecado. En consecuencia, se recomienda que el interesado se asesore con un profesional antes de adoptar la decisión de compra. No se puede realizar visita al interior de la propiedad, sin embargo representa una excelente oportunidad de inversión este chalet ubicado en el Boalo, Madrid. No dejes pasar la oportunidad, para más información puedes contactarnos por teléfono, correo, mediante el portal inmobiliario y/o páginas web. Somos una empresa Inmobiliaria con posicionamiento en España y en el Mundo, estas cordialmente a conocer más de nosotros. Estamos en +84 países con +134.000 Agentes inmobiliarios. Es una propiedad de procedencia bancaria. Cualquier duda pueden consultar con nosotros, será un placer atenderles. El Propietario de la Vivienda Puede Realizar Ajustes de Precios sin previo aviso (pueden bajar o subir de acuerdo a condiciones del mercado). No dejes pasar la oportunidad, mañana puede ser tarde. ¡Te esperamos! Los datos indicados son de carácter informativo, sin valor contractual. Los impuestos no están incluidos...",False,renew,False,,1317.0,False,False,False,False,[],False,False,270000.0,€,chalet,Mataelpino,Chalet adosado,,,terracedHouse,,,,,,
106063821,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/b7/8a/1271380099.webp,CI-06300-0001 SOLVIA STORE ALCOBENDAS,3,1,428600.0,flat,sale,88.0,True,2,2,calle Concha Laos,Madrid,Las Rozas de Madrid,es,40.5029992,-3.8817185,False,https://www.idealista.com/inmueble/106063821/,"Piso OCUPADO de 87 m², de 2 dormitorios y 2 baños, en venta en Las Rozas, Madrid. La vivienda se sitúa en el núcleo de la población, teniendo buenos accesos por carretera. También ofrece conexión por transporte público al estar cerca de varias paradas de autobús y de la estación de tren. En la población podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas, centros educativos, oficinas bancarias, otros negocios comerciales, etc. Se trata de un piso de 87 m² distribuidos en salón-comedor, cocina, terraza, 2 dormitorios y 2 baños. Incluye un dos plazas de garaje de 10 m ² y 12 m² y un trastero de 7 m². EN una urbanización con piscina y gimnasios comunitarios. Con los servicios de Solvia podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,True,4870.0,False,False,False,False,[],False,False,428600.0,€,flat,"Montecillo, Las Rozas de Madrid",Piso en calle Concha Laos,Montecillo,Montecillo,,True,True,,,,
104360242,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/a9/6b/1313491439.webp,CL-01056-0001,1,10,138600.0,flat,sale,109.0,,3,2,avenida de Rafaela Ybarra,Madrid,Madrid,es,40.3736535,-3.712193,False,https://www.idealista.com/inmueble/104360242/,"Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Vivienda situada en la Avenida Rafaela Y Barra, en la localidad de Madrid, en la provincia de Madrid. La vivienda tiene una superficie construida de 109.21 m2 y está distribuida en un amplio hall de entrada, que da acceso a una cocina independiente muy luminosa, y un pasillo que distribuye a un gran salón comedor, dormitorios siendo una de ellas habitación doble, y cuarto de baño completo.Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia.Con los servicios de Solvia podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se encuentra gravado con una o varias cargas, la/s cual/es se encuentra/n pendiente/s de su cancelación. Consultar su situación actual, así como, sus posibles limitaciones y la asunción de su cancelación. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra. El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mism.",False,good,False,True,1272.0,False,False,False,False,[],False,False,138600.0,€,flat,"Orcasitas, Madrid",Piso en avenida de Rafaela Ybarra,Usera,Orcasitas,,,,,,,
106441971,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/9b/4d/1283752793.webp,,8,5,1000000.0,flat,sale,80.0,True,2,2,calle de García de Paredes,Madrid,Madrid,es,40.4387302,-3.7017209,False,https://www.idealista.com/inmueble/106441971/,Preciosa vivienda totalmente reformada. Almagro. Parque roble. Cocina lacada. Sanitarios roca.,False,good,False,True,12500.0,True,False,False,False,[],False,False,1000000.0,€,flat,"Trafalgar, Madrid",Piso en calle de García de Paredes,Chamberí,Trafalgar,,,,,,,
108017261,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/b6/18/1331328307.webp,A_6435628,5,,130000.0,flat,sale,72.0,,3,1,calle de San Aureliano,Madrid,Madrid,es,40.3438263,-3.7167868,False,https://www.idealista.com/inmueble/108017261/,"� OPORTUNIDAD DE INVERSIÓN: PROPIEDAD EN PROCESO DE SUBASTA � Piso en Madrid capital. Está ubicado en la Calle San Aureliano 10, en el distrito de Villaverde, una zona residencial consolidada del sur de Madrid con excelente conexión al centro y todos los servicios a pocos pasos. Ideal como primera residencia o como inversión en una zona con alta demanda de alquiler y buena rentabilidad. El inmueble se encuentra en la planta 2ª de un edificio de 5 alturas. Cuenta con una superficie construida de 72 m², distribuidos en 3 habitaciones y 1 baño. � Puntos de Interés y Conectividad Situado en una zona con acceso inmediato a supermercados (Mercadona, Día, Ahorramás), colegios e institutos, centro de salud, farmacias, y Universidad Carlos III (campus de Getafe) a 15 minutos en transporte. � Estación de metro Villaverde Alto (línea 3) — a 5 minutos a pie � Cercanías Renfe Villaverde Alto (líneas C4 y C5) — a 6 minutos a pie � Líneas de autobús EMT 22, 1 — paradas a menos de 5 minutos � Acceso rápido a M-30, M-40 y A-42 — excelente conexión por carretera ✈️ Aeropuerto Adolfo Suárez Madrid-Barajas — a 25 minutos en coche 1. ¿Qué es una subasta judicial? Es la oportunidad de adquirir un inmueble a un precio muy atractivo, por debajo del valor de mercado. 2. ¿Dónde ocurre la subasta? La subasta ocurre en el Portal de Subastas del Boletín Oficial del Estado, por orden judicial. Se puja online y el mejor postor se adjudica la propiedad. 3. ¿Qué es necesario para poder pujar?  Para pujar tendrás que registrarte en el Portal y pagar un depósito del 5% del valor de subasta. En caso de no ser la mejor puja, el depósito se devolverá inmediatamente. 4. ¿Qué debo tener en cuenta antes de pujar en una subasta inmobiliaria? En caso de ser ganador, tendrás 40 días para pagar el precio restante en la cuenta del juzgado. Es necesario contar con liquidez, ya que no se puede financiar con una hipoteca.  Por lo general no es posible visitar el interior del inmueble. Necesitarás un abogado y un procurador para terminar el proceso judicial. *DISCLAIMER: La información proporcionada en el anuncio es orientativa y podría no coincidir con la configuración actual del inmueble.",False,good,False,False,1806.0,False,False,False,False,[],False,False,130000.0,€,flat,"Villaverde Alto, Madrid",Piso en calle de San Aureliano,Villaverde,Villaverde Alto,,,,,,,
108319566,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/5e/0b/1340574844.webp,,28,,385000.0,chalet,sale,90.0,,3,2,calle de Alzola,Madrid,Madrid,es,40.3675696,-3.7150644,False,https://www.idealista.com/inmueble/108319566/,"Chalet con garaje junto a Mercadona, tamaño grande, en la mejor zona de Orcasitas, orientación sur, rodeado de jardines, libre de cargas, entrega inmediata, gran oportunidad!",False,good,False,,4278.0,False,False,False,False,[],False,False,385000.0,€,chalet,"Orcasitas, Madrid",Chalet adosado en calle de Alzola,Usera,Orcasitas,terracedHouse,,,,,,
