propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
94361827,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/43/17/886815406.webp,31,,1050000.0,chalet,sale,745.0,,4,3,carretera Algete,Madrid,San Sebastián de los Reyes,Pol. Industrial sur,es,,40.5810358,-3.5715143,False,https://www.idealista.com/inmueble/94361827/,"Finca Rústica con una parcela de 78.000m2, ideal como vivienda, granja escuela ó escuela de hípica. Muy buen acceso desde la carretera, con varias construcciones consolidadas dentro de ella. Dispone de agua corriente y electricidad. Casa Principal distribuida en planta baja con salón, cuarto de estar, cocina, cuarto de calderas, 1 aseo, 1 baño y 2 dormitorios. Planta primera con 2 dormitorios y 1 baño. Casa Guardés con planta baja distribuida en un comedor, una cocina con despensa, y 1 baño. Planta primera con 3 dormitorios. La finca dispone de 3 almacenes y vaquería.  Situada junto al Río Jarama del que tiene autorización para coger el agua para el riego. A 200 metros de la carretera de Algete y solo a 20 minutos de Madrid. Piscina independiente rodeada de césped.",True,renew,False,,1409.0,False,False,False,False,[],False,False,1050000.0,€,chalet,"Pol. Industrial sur, San Sebastián de los Reyes",Casa independiente en carretera Algete,,,independantHouse,BT-2095,,,
108839339,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/5c/74/1356623307.webp,16,2,330000.0,flat,sale,67.0,True,3,1,calle del Pico Balaitus,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4803769,-3.7221709,False,https://www.idealista.com/inmueble/108839339/,"ESTUDIO HERRERA ORIA SL - Agencia Inmobiliaria Tecnocasa de MADRID, INSCRITOS EN EL (REGISTRO DE AGENTES PROFESIONALES INMOBILIARIOS; RAIN). Vende piso en C/ Pico Balaitus de 67m2, compuesto por 3dormitorios, salón, cocina, cuarto de baño. El inmueble se ubica en una planta media con ASCENSOR, cuenta con 1 TERRAZA interior. Construido en 1965, ideal para quienes buscan comodidad y buena ubicación en un entorno popular. Aspectos a destacar de la vivienda serian su orientación y posición, así como las posibilidades de rehabilitación a las que se presta la vivienda dado su distribución, tiene una magnifica comunicación tanto mediante transporte publico como con vehículo propio. Se encuentra muy bien situado al norte de Madrid, cercano al centro comercial La Vaguada y con buenas comunicaciones para vehículo propio, con acceso a M-30 por avenida de la ilustración, M-40 por Ventisquero de la Condesa; transporte público con varias líneas de autobús (49, 3) y metro línea 7 (Av de la Ilustración).",False,good,False,True,4925.0,False,False,False,False,[],False,False,330000.0,€,flat,"Peñagrande, Madrid",Piso en calle del Pico Balaitus,,,,HO,,,
106018255,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/25/06/1270041035.webp,97,,245000.0,countryHouse,sale,143.0,,3,2,E-5,Madrid,El Molar,,es,,40.7297535,-3.5813907,False,https://www.idealista.com/inmueble/106018255/,"Esta encantadora vivienda en El Molar combina la cercanía al municipio, ubicada a tan sólo 400 metros de éste y de todos sus servicios con el encanto y la independencia de vivir en un entorno rústico. Con una superficie total de 143 m² en una parcela de 600 m², esta vivienda ofrece 3 amplias habitaciones dobles, 2 baños, acogedor salón con chimenea, cocina completamente equipada y luminoso porche. La propiedad cuenta con armarios empotrados, calefacción de gasoil, suelos de cerámica, carpintería exterior de aluminio y una orientación sureste que garantiza la entrada de luz natural durante todo el día. Además dispone de una terraza cubierta con vistas privilegiadas y una bodega. En el exterior podrá disfrutar del jardín, piscina cubierta y zona de barbacoa habilitada. Este chalet es perfecto para aquellos que buscan un hogar acogedor en un entorno privilegiado. Tanto la vivienda como la parcela están escrituradas, tiene luz de Iberdrola y agua del Canal de Isabel II. Muy buen acceso y cerca del casco urbano de El Molar.",False,good,False,,1713.0,False,False,True,False,[],False,False,245000.0,€,countryHouse,El Molar,Casa rural en E-5,True,True,casale,6738,,,
108839931,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/17/2c/1356641292.webp,2,,1950000.0,flat,sale,301.0,True,6,4,calle de Andrés Mellado,Madrid,Madrid,Chamberí,es,Gaztambide,40.4321295,-3.7135861,False,https://www.idealista.com/inmueble/108839931/,"INMOBROK ofrece en exclusiva este fantástico piso en la zona de Chamberí. Vivienda de 300 m2. Situada en una quinta planta. Para reformar. Exterior. Cocina con office. Dos salones, 6 dormitorios, 2 baños y 2 aseos.  Portero físico que vive en la finca.",False,renew,False,False,6478.0,True,False,False,False,[],False,False,1950000.0,€,flat,"Gaztambide, Madrid",Piso en calle de Andrés Mellado,,,,2600,,,
108511632,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/4b/27/1347094246.webp,22,bj,219000.0,flat,sale,72.0,True,2,1,CL MACARIO BARJA,Madrid,Madrid,Puente de Vallecas,es,Portazgo,40.3892241,-3.6444267,False,https://www.idealista.com/inmueble/108511632/,"EXCELENTE ubicación, a 300 metros de la Avenida de la Albufera y el Metro Alto del Arenal. Edificio actual, con un portal vistoso y amplio, dotado de ascensor que baja hasta la zona de trasteros. Dispone también de zona de tendedero privativa para los pisos bajos. Totalmente exterior, de reciente construcción, con buenas calidades y ubicado en zona muy tranquila. Dispone de un espacioso salón comedor con la cocina integrada, armario gabanero, baño completo de buenas dimensiones y 2 amplios dormitorios doble con sus correspondientes armarios empotrados. Suelos de madera, paredes lisas, carpintería interior de madera lacada en blanco, armarios forrados y con maletero y carpintería exterior de aluminio con cristal térmico. Todas las ventanas están dotadas de rejas en mismo color. Dispone de un trastero muy amplio. El estado de conservación es bueno, listo para entrar a vivir.",False,good,False,True,3042.0,False,False,False,False,[],False,False,219000.0,€,flat,"Portazgo, Madrid",Piso en Cl Macario Barja,,,,70088,,,
108851717,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/1a/c4/1356992619.webp,25,3,299900.0,penthouse,sale,97.0,True,3,2,plaza de Federico Garcia Lorca,Madrid,Rivas-Vaciamadrid,Covibar - Pablo Iglesias,es,,40.3677865,-3.5509625,False,https://www.idealista.com/inmueble/108851717/,"Amplio piso reformado en zona residencial de Rivas – Plaza Federico García Lorca Se vende estupenda vivienda situada en Plaza Federico García Lorca, en una zona residencial tranquila y rodeada de parques, ideal para familias y con todos los servicios cercanos: colegios, centros de salud, supermercados, transporte público y zonas verdes. El piso ha sido completamente reformado y se entrega con una cocina totalmente equipada, incluyendo nevera, horno y lavadora, aunque algunos electrodomésticos no aparecen en las fotos. Toda la vivienda destaca por su gran luminosidad en cada una de sus estancias, creando un ambiente cálido y acogedor. La distribución es cómoda y funcional: Al entrar, encontramos un recibidor que da paso a un enorme salón-comedor, amplio y muy luminoso, perfecto para disfrutar en familia. Desde el salón se accede a una cocina independiente, moderna y totalmente equipada, que además cuenta con una zona de tendedero. A través del pasillo accedemos a la zona de descanso: a la izquierda, tres dormitorios amplios y llenos de luz; a la derecha, un baño completo, y al fondo, otro baño completo adicional. Una vivienda lista para entrar a vivir, con excelentes calidades, muy luminosa y situada en una de las mejores zonas residenciales de Rivas. ¡Una oportunidad ideal para quienes buscan tranquilidad sin renunciar a los servicios!",True,good,False,True,3092.0,False,False,False,False,[],False,False,299900.0,€,flat,"Covibar - Pablo Iglesias, Rivas-Vaciamadrid",Ático en plaza de Federico Garcia Lorca,,,penthouse,GMM14,,,
108455628,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/53/76/1354153445.webp,21,2,225000.0,flat,sale,72.0,True,3,1,calle de San Claudio,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3886864,-3.6385396,False,https://www.idealista.com/inmueble/108455628/,"¡NEWVALEN ASESORES VENDE EN EXCLUSIVA! Piso de 72 m² en 2ª planta exterior, ubicado en Calle de San Claudio. La vivienda dispone de 3 dormitorios, 1 baño completo, salón-comedor con salida a terraza privada, cocina independiente y armarios empotrados. Además, cuenta con calefacción individual por gas natural y aire acondicionado, lo que garantiza el confort durante todo el año. El edificio no dispone de ascensor, pero su ubicación es excelente: rodeado de comercios, colegios, centros médicos, zonas verdes y perfectamente conectado mediante transporte público (metro y autobuses). A tan solo 15 minutos del centro de Madrid. Zona tranquila y consolidada, con todos los servicios al alcance. ¡No dejes escapar esta oportunidad! Contacta con nosotros para más información o concertar una visita.",True,renew,False,False,3125.0,False,False,False,False,[],False,False,225000.0,€,flat,"Palomeras sureste, Madrid",Piso en calle de San Claudio,,,,,,,
104240285,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/f8/4d/1214102821.webp,36,,600000.0,chalet,sale,176.0,,4,3,calle Jaén,Madrid,Rivas-Vaciamadrid,Rivas Urbanizaciones,es,,40.3736103,-3.5261241,False,https://www.idealista.com/inmueble/104240285/,"¡Bienvenidos a su nuevo hogar! Este chalet pareado en venta de 176 m² construidos y ubicado en una urbanización de viviendas unifamiliares, es ideal para aquellos que buscan tranquilidad y comodidad. Con una ubicación privilegiada frente a una escuela de adultos y cercano a paradas de autobuses, centro comercial con supermercados y tiendas, y todos los  servicios disponibles, este inmueble lo tiene todo. La casa se distribuye en dos plantas, con la planta principal que cuenta con una cocina amueblada, salida al jardín y tendedero, aseo de cortesía, salón con salida al jardín y acceso al garaje con altillo para despensa. En la planta alta encontramos un cuarto de baño completo y 4 habitaciones, incluyendo la habitación principal con cuarto de baño incluido. El exterior de la casa es igual de impresionante, con un jardín de unos 300m², cesped rodeando toda la vivienda y un porche agradable en la entrada. En cuanto a las características de la vivienda, cuenta con gotelé en las paredes, puertas de roble, ventanas climalit en blanco y suelo de parquet y cerámica. Además, el inmueble cuenta con armarios empotrados, trastero y plaza de garaje. La calefacción funciona con gas natural, y la casa se encuentra en buen estado de segunda mano, con un año de construcción de 1998. No pierda la oportunidad de adquirir esta maravillosa casa en una ubicación agradable y tranquila. ¡Contáctenos ahora para programar una visita!",False,good,False,,3409.0,False,False,False,False,[],False,False,600000.0,€,chalet,"Rivas Urbanizaciones, Rivas-Vaciamadrid",Chalet pareado en calle Jaén,True,True,semidetachedHouse,,,,
108651169,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/8b/36/1351082877.webp,23,5,315000.0,flat,sale,79.0,True,3,1,calle Gandhi,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4255952,-3.6333375,False,https://www.idealista.com/inmueble/108651169/,"TECNOCASA Inmobiliaria García Noblejas-Barrio Bilbao vende piso con GRAN ILUMINACIÓN distribuido en hall de entrada, 3 dormitorios, salón amplio con terraza, cocina equipada con terraza y un baño completo. Orientación ESTE-OESTE. Completamente exterior. ASCENSOR Y PORTAL NUEVOS. Zona inmejorable equipada con todos los servicios; Mercadona a escasos metros, supermercados, comercios, cafeterías, colegios, gimnasios, Centros Comerciales y Zonas verdes. Línea 2 (La Almudena y Alsacia) y Línea 7 (García Noblejas). Bus directo 70 a Plaza de Castilla - Alsacia, N7 Plaza de Cibeles – Vicálvaro y 106 Manuel Becerra Vicálvaro. ¡OPORTUNIDAD! Con KÌRON y sus agentes de intermediación financiera podrás encontrar la hipoteca que mejor se adapte a tus necesidades de financiación, para que puedas beneficiarte de los convenios que tiene el grupo Tecnocasa con diferentes entidades bancarias. Con la posibilidad de financiación hasta 100%, asesórate gratis y sin compromiso.",False,renew,False,True,3987.0,False,False,False,False,[],False,False,315000.0,€,flat,"Pueblo Nuevo, Madrid",Piso en calle Gandhi,,,,GN-GHZ0,,,
107018412,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/cb/b7/1300581486.webp,67,,1350000.0,chalet,sale,430.0,,6,8,Castillo - Campodón,Madrid,Villaviciosa de Odón,Castillo - Campodón,es,,40.368543,-3.8831102,False,https://www.idealista.com/inmueble/107018412/,"ATENEA inmobiliaria vende chalet independiente de lujo a estrenar en Urbanización Campodón, Villaviciosa de Odón ¡Descubre tu nuevo hogar de ensueño en la exclusiva Urbanización Campodón de Villaviciosa de Odón! Este increíble chalet de lujo ha sido completamente reformado de punta a punta, ofreciendo un estilo de vida excepcional. Con una superficie construida de más de 400 m2, este impresionante chalet cuenta con: - 6 amplias habitaciones con baño propio - Un total de 8 modernos cuartos de baño - 2 espaciosos salones - 2 grandes porches con vistas al jardín - Garaje para varios coches - Piscina privada - Jardín de más de 1.100 m2 Equipado con aire acondicionado en el salón y preinstalación en todas las estancias, así como placas solares para una mayor eficiencia energética, este chalet de lujo ofrece un máximo confort y comodidad. Ubicado en la exclusiva Urbanización Campodón, disfrutarás de total privacidad y tranquilidad, sin renunciar a las mejores comunicaciones y servicios. ¡No dejes escapar esta oportunidad única de vivir en un hogar de lujo a estrenar en Villaviciosa de Odón! Contacta con nosotros para concertar una visita personalizada. [IW].",False,good,False,,3140.0,True,False,False,False,[],False,False,1350000.0,€,chalet,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente,,,independantHouse,CHA0005,,,
108923079,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/0f/9f/1359052265.webp,19,bj,165000.0,flat,sale,72.0,True,3,1,calle de Nuestra Señora de Guadalupe,Madrid,Leganés,Centro,es,Vírgenes,40.3245262,-3.7716913,False,https://www.idealista.com/inmueble/108923079/,"RJ ESTUDIO INMOBILIARIO Vende piso exterior luminoso, 3 dormitorios, baño completo, cocina completa con electrodomésticos, ascensor, acceso patio comunitario (solo dos vecinos), aire acondicionado, calefacción, etc. buenas comunicaciones. Los honorarios de la Agencia no van incluidos en el precio.",False,good,False,True,2292.0,False,False,False,False,[],False,False,165000.0,€,flat,"Vírgenes, Leganés",Piso en calle de Nuestra Señora de Guadalupe,,,,LEGANES,,,
108113805,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/13/e7/1334258452.webp,33,,145000.0,countryHouse,sale,118.0,,3,2,travesía dos de Mayo,Madrid,Valdemaqueda,,es,,40.511113,-4.2963504,False,https://www.idealista.com/inmueble/108113805/,"Casa de pueblo independiente toda de piedra exterior en dos alturas. No tiene patio ni parcela. Reformada totalmente para entrar a vivir. 3 dormitorios, baño y aseo. Planta baja 58m2): salón, cocina independiente con electrodomésticos (vitrocerámica, horno, nevera ) despensa, cuarto de baño  Segunda planta (58m2): 3 habitaciones, baño completo con ducha.  La vivienda se encuentra en muy buen estado, reformada recientemente. Ventanas nuevas, armarios empotrados La casa esta en casco urbano. Zona tranquila a escasos metros del ayuntamiento y de la plaza del pueblo.  El pueblo cuenta con todos los servicios como centro centro de salud, colegio, guarderia, farmacia, supermercado, correos, tiendas, bares.. . Muy próxima a zona de recreo en el rio Cofio con mesas para picnic, zona de baño, rutas de senderismo y lugares de interés como el Puente Mocha. Linea de autobuses a Moncloa (645-640).",True,good,False,,1229.0,False,False,False,False,[],False,False,145000.0,€,countryHouse,Valdemaqueda,Casa de pueblo en travesía dos de Mayo,,,casaDePueblo,,,,
108361753,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/b2/56/1341825415.webp,44,,310000.0,chalet,sale,227.0,,6,2,"camino de la Cabrera, 7",Madrid,Lozoyuela-Navas-Sieteiglesias,,es,,40.9109345,-3.5880906,True,https://www.idealista.com/inmueble/108361753/,"¡Gran oportunidad en Sieteiglesias de Madrid!  Chalet independiente, ideal como inversión o segunda residencia, a solo 45 minutos de la capital. Te presentamos este versátil chalet ubicado en el área de Sieteiglesias, Lozoyuela. Una zona cada vez más valorada no sólo por su entorno natural y su tranquilidad, sino también por su excelente ubicación.  El inmueble, actualmente en uso como tres viviendas independientes con entradas separadas, es perfecto para inversores que buscan rentabilidad inmediata mediante alquiler o para quienes desean convertirlo en una gran casa familiar o vacacional.  La casa está dividida en dos plantas de 227 metros cuadrados cada una. En la de arriba hay dos viviendas completas y otra en la parte baja, independiente también con 227 metros cuadrados y una cochera que dispone de aseo y cocina.  Además, cuenta con utilidades de lo más prácticas como son: chimenea de leña, cocina de gas, radiadores de hierro, pozo de agua y caseta de aperos, de unos 30 metros cuadrados para guardar herramientas, leña o lo que desees. Poseé un amplio espacio, son 3.198 m2 de superficie gráfica, 227 de superficie construida y el cálculo de metros útiles es estimado. Situado a tan solo 5 minutos del acceso a la autovía A-1, una de las arterias principales que conecta el norte y centro de España, este chalet te permite estar en Madrid en apenas 45 minutos en coche. Esta localización facilita un equilibrio perfecto entre la vida tranquila del campo y la proximidad a grandes núcleos urbanos.  La zona está rodeada de paisajes de campos abiertos, pinares y rutas de senderismo ideales para los amantes de la naturaleza, como la ruta de los pantanos. También, podrás aprovechar para realizar sus famosas rutas del vino o para visitar pueblos cercanos llenos de encanto: Buitrago, la cabrera, etc. Es un destino perfecto para quienes buscan desconectar y disfrutar de un estilo de vida saludable, auténtico y en contacto con la tierra. Ideal para inversión o estilo de vida: Ya sea que quieras obtener ingresos extra por alquiler, crear una residencia multifamiliar, o diseñar tu refugio personal de fin de semana o vacaciones, esta propiedad lo tiene todo: ubicación, espacio, posibilidades y una excelente proyección de revalorización. ¡No lo dudes, contáctanos y te asesoraremos encantados! Inmoservice360  ref: inmo360chaletsieteiglesias.",False,good,False,,1366.0,False,False,False,False,[],False,False,310000.0,€,chalet,Lozoyuela-Navas-Sieteiglesias,"Casa independiente en camino de la Cabrera, 7",True,True,independantHouse,inmo360chaletsieteiglesias,,,
108307546,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/65/0d/1340217971.webp,26,2,290000.0,duplex,sale,65.0,True,2,2,Rey,Madrid,El Escorial,Centro,es,,40.583351,-4.1292363,False,https://www.idealista.com/inmueble/108307546/,"Estudio Casa Del Príncipe, ofrece en exclusiva este precioso dúplex en segunda planta combinando comodidad, diseño moderno y calidez, ideal para entrar a vivir sin reformas. Distribución y estancias destacadas: 2 dormitorios: Dormitorio principal amplio y luminoso, con armario empotrado. Buhardilla totalmente acondicionada, con aire acondicionado por bomba de frío/calor, zona de descanso o despacho, armarios a medida y mucha personalidad. Acceso a la buhardilla mediante escalera de caracol interior, funcional y estética. Salón comedor: Luminoso y acogedor, con espacio abierto para crear un ambiente familiar y relajado. La chimenea funcional lo convierte en el lugar perfecto para disfrutar del invierno Cocina independiente: Equipada, práctica y con buena ventilación, ideal para el día a día. 2 baños completos: Uno con ducha tipo lluvia y acabados modernos. Otro en la buhardilla, con bañera de hidromasaje, perfecto para desconectar y relajarse. Entorno residencial y ubicación estratégica •A pocos minutos andando de supermercados, farmacia, colegios y transporte público. •Muy bien comunicado con la estación de tren y acceso rápido a la A-6. •Zona familiar, con poco tráfico y ambiente seguro. •A menos de 10 min de Renfe Una vivienda lista para entrar a vivir, ideal para quienes buscan comodidad, estilo y tranquilidad en la Sierra. Para más información o concertar una visita, contacta con nosotros: Estudio Casa del Príncipe El Escorial Calle Alfonso XII, nº14 – Local 5 ¡Estaremos encantados de ayudarte a encontrar tu próximo hogar!",False,good,False,False,4462.0,False,False,False,False,[],False,False,290000.0,€,flat,"Centro, El Escorial",Dúplex en Rey,,,duplex,,,,
108917876,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/f9/68/1358896724.webp,16,3,1120000.0,flat,sale,217.0,False,4,3,calle de Vilar de Donas,Madrid,Madrid,Fuencarral,es,Las Tablas,40.5071731,-3.6653671,False,https://www.idealista.com/inmueble/108917876/,"**Piso en Venta en Las Tablas - ¡Tu nuevo hogar te espera! ** Descubre este espectacular piso de 4 dormitorios en una de las mejores urbanizaciones de Las Tablas. Con una superficie construida de 217 m², este hogar es perfecto para disfrutar de la comodidad y el espacio que mereces. La luminosidad inunda cada rincón, gracias a sus amplias ventanas y su orientación Norte-Sur. El salón y un habitacion tienen acceso directo a una terraza de 18 m², ideal para relajarse o compartir momentos con amigos y familiares. Además, la terraza cuenta con un toldo automático que te permitirá disfrutar del aire libre en cualquier momento. La ubicación es inmejorable, a pocos pasos del metro y rodeado de prestigiosos colegios como Fomento, El Valle y Gabriela Mistral. El dormitorio principal incluye un baño en suite y un vestidor en L con tres puertas, ofreciendo un gran espacio de almacenamiento. La cocina, recientemente reformada, es cuadrada y cuenta con un tendedero, así como espacio para una mesa redonda en el centro, perfecta para tus desayunos en familia. Este piso también incluye dos baños completos y un aseo, además de un trastero y dos plazas de garaje amplia, ubicada cerca del ascensor. Las plazas de garaje cuentan con cargador para coche eléctrico, facilitando la carga de tu vehículo. La calefacción es de gas natural y el aire acondicionado está instalado por conductos, asegurando un ambiente agradable durante todo el año. No pierdas la oportunidad de vivir en un entorno tranquilo con piscina y jardín comunitario. Este piso es apto para personas con movilidad reducida, lo que lo convierte en una opción ideal para todos. ¡Ven a visitarlo y enamórate de tu futuro hogar!",True,good,False,True,5161.0,False,False,False,False,[],False,False,1120000.0,€,flat,"Las Tablas, Madrid",Piso en calle de Vilar de Donas,True,True,,3529-02248,,,
108128346,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/ee/fb/1334702150.webp,23,6,469000.0,flat,sale,55.0,False,2,1,"calle de Bravo Murillo, 13",Madrid,Madrid,Chamberí,es,Arapiles,40.435028,-3.7045301,True,https://www.idealista.com/inmueble/108128346/,"¡Gran oportunidad! Piso en venta en una de las mejores zonas de Madrid Se ofrece este acogedor piso interior en sexta planta con ascensor, situado en una zona muy demandada de la ciudad. Una vivienda bien distribuida, luminosa y tranquila, ideal para quienes valoran la comodidad y la buena ubicación. Al acceder, encontramos un recibidor que da paso a un pasillo. A mano derecha, se encuentra la primera habitación, perfecta como dormitorio principal o despacho. Continuando por el pasillo accedemos a la segunda habitación, igualmente silenciosa y funcional. Más adelante se encuentra la cocina independiente, seguida del baño completo, y al final del recorrido nos espera un salón amplio y agradable, ideal como espacio principal de descanso y convivencia. Gracias a su ubicación en una planta alta, el piso disfruta de buena ventilación y tranquilidad, a pesar de ser interior. La finca cuenta con ascensor y está rodeada de todo tipo de servicios: transporte público, comercios, colegios, zonas verdes y restaurantes. Una excelente oportunidad para vivir en una de las mejores zonas de Madrid. ¡No lo dejes escapar!",True,good,False,True,8527.0,False,False,False,False,[],False,False,469000.0,€,flat,"Arapiles, Madrid","Piso en calle de Bravo Murillo, 13",,,,,,,
108846840,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/06/d6/1356848467.webp,23,,380000.0,chalet,sale,233.0,,4,1,El Cerrillo,Madrid,Colmenar Viejo,El Cerrillo,es,,40.6611112,-3.7641868,False,https://www.idealista.com/inmueble/108846840/,"Agencia inmobiliaria de COLMENAR VIEJO zona COLMENAR VIEJO Oficina Tecnocasa VENDE casa con patio en el CERRILLO. La vivienda se divide en: - Planta baja, nave diáfana y local con salida a la calle. - Planta primera, distribuida en salón, cocina con acceso al patio, 4 dormitorios y 1 cuarto de baño completo con plato de ducha. La vivienda está ubicada en la zona del Cerrillo de Colmenar Viejo, a escasos pasos de farmacias, bancos, restaurantes, paradas de autobús.. . etc. Todos los servicios necesarios están a pocos minutos andando. A tan solo 5 minutos en coche de la estación de Renfe de Colmenar Viejo, 20 minutos de Madrid. Si necesitas comprar con préstamo hipotecario, contamos con departamento FINANCIERO con posibilidad de financiación hasta el 100%. CONSULTE SIN COMPROMISO. Si necesitas vender un inmueble, ponemos a su disposición la VALORACION GRATUITA del inmueble en la que le explicaremos todas las fases de la ""compra y venta"" para su mayor tranquilidad y seguridad a la hora de llevar a cabo el cambio de vivienda. Contamos con 2 oficinas en Colmenar Viejo, 350 en la Comunidad de Madrid y más de 870 oficinas en el territorio nacional.",False,good,False,,1631.0,False,False,False,False,[],False,False,380000.0,€,chalet,"El Cerrillo, Colmenar Viejo",Chalet adosado,True,True,terracedHouse,,,,
108602662,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/e0/38/1349695884.webp,26,,570000.0,chalet,sale,172.0,,3,2,calle Somosierra,Madrid,Las Rozas de Madrid,Rozas Centro,es,El Caño- Maracaibo,40.4968551,-3.8763404,False,https://www.idealista.com/inmueble/108602662/,"ESTUDIO LAS ROZAS ESTACIÓN S. L. U PRESENTA: ¡Descubre este encantador chalet pareado que combina comodidad y potencial! Situado en una tranquila zona residencial, este inmueble de 172 m² construidos ofrece un amplio jardín donde disfrutar de momentos al aire libre. Con dos plantas bien distribuidas, cuenta con 3 dormitorios luminosos y 2 baños, ideales para una familia. El salón, acogedor y con chimenea, se encuentra en la planta principal, mientras que el sótano alberga un segundo salón y una cocina integrada, perfecta para reuniones familiares. La cochera tiene capacidad para dos coches y existe la posibilidad de añadir una piscina en el jardín, convirtiendo este espacio en un verdadero oasis. Además, el chalet ofrece muchas posibilidades de reforma, permitiendo personalizarlo a tu gusto. Con armarios empotrados y un trastero, cada rincón está pensado para maximizar la funcionalidad. Este hogar, construido en 1950 y en buen estado, es una oportunidad única que no querrás dejar escapar. ¡Ven a visitarlo y empieza a imaginar tu nuevo hogar!",False,good,False,,3314.0,False,False,False,False,[],False,False,570000.0,€,chalet,"El Caño- Maracaibo, Las Rozas de Madrid",Chalet pareado en calle Somosierra,True,True,semidetachedHouse,,,,
107153595,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/da/68/1304599071.webp,4,3,112000.0,flat,sale,67.0,True,1,1,"calle de Zaida, 9",Madrid,Madrid,Carabanchel,es,San Isidro,40.3978519,-3.7340766,True,https://www.idealista.com/inmueble/107153595/,"Venta de Piso en San Isidro – Madrid En Servicheck, ponemos a la venta este piso ubicado en el barrio de San Isidro, Madrid. Nota importante: Actualmente, la vivienda está OKUPADA y no es posible realizar visitas. La vivienda cuenta con: 1 habitación Salón-comedor Cocina 1 baño El inmueble está situado en la tercera planta del edificio y se encuentra en una ubicación privilegiada en el centro de Madrid, muy cerca de la Autopista de Circunvalación M-30. Servicios cercanos: Escuelas Supermercados Bancos Farmacias Centros deportivos Estación de metro Carpetana Estación de tren Laguna Para más información, no dudes en ponerte en contacto con Monica al 695_243_251. ¡Solicita más detalles hoy mismo en SERVICHECK!",False,good,False,False,1672.0,False,False,False,False,[],False,False,112000.0,€,flat,"San Isidro, Madrid","Piso en calle de Zaida, 9",,,,VentaF-Zaida,,,
