propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,exterior,neighborhood,hasLift,floor,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice,newDevelopmentFinished
107540190,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/95/c7/1315510753.webp,,12,5495000.0,chalet,sale,1220.0,6,8,Barrio Somosaguas,Madrid,Pozuelo de Alarcón,Somosaguas,es,40.4243395,-3.7876913,False,https://www.idealista.com/inmueble/107540190/,"Esta espectacular propiedad se caracteriza por su diseño moderno, acabados de lujo y una distribución óptima que garantiza confort y privacidad. Rodeada de un entorno natural, la casa ofrece amplios espacios tanto interiores como exteriores. Distribuida en tres niveles, cuenta con un imponente recibidor a doble altura que conecta las diferentes áreas de la planta baja. El salón principal, con grandes ventanales que ofrecen vistas al jardín y a la piscina, se complementa con una cocina moderna, un despacho y una zona de servicio independiente. En la planta superior se encuentra la zona de descanso con un dormitorio principal con vestidores, baño privado. Otros tres dormitorios, todos con baño en suite y vestidores, completan esta planta. El sótano ofrece espacio adicional para el ocio con una sala de juegos, vinoteca, trastero y garaje para capacidad de 5 coches. En el exterior, la propiedad cuenta con un paisajismo impecable, piscina infinity, pista multideportiva, rodeado de naturaleza en una ubicación privilegiada.",False,good,False,4504.0,False,False,False,True,[],False,False,5495000.0,€,True,True,chalet,independantHouse,"Somosaguas, Pozuelo de Alarcón",Casa independiente,Top,,Somosaguas,,,,,,,
108621333,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/55/c6/1350201077.webp,LCM37329,39,279900.0,flat,sale,100.0,4,2,plaza Escandinavia,Madrid,Fuenlabrada,Fuenlabrada II - El Molino,es,40.2894275,-3.805844,False,https://www.idealista.com/inmueble/108621333/,"LA CASA AGENCY FUENLABRADA vende vivienda en Plaza Escandinavia, Fuenlabrada. Opcional Plaza de Garaje.  Inmueble de 100 m², con acceso y uso de zonas comunes, piscina con bar-restaurante, pistas de tenis y zonas deportivas. El piso consta de 4 dormitorios con armarios, salón, cocina, patio, amplio baño completo, aseo y terraza.  La vivienda cuenta con calefacción individual de gas natural, ventanas de aluminio, suelos de gres. Aire acondicionado en salón y pasillo.  Zona tranquila, rodeado de comercios, zonas de ocio, supermercados, restaurantes, colegios, institutos, polideportivos y centro de salud. Cercano al Centro Comercial Fuenlabrada 2, Parque de la Solidaridad y Hospital de Fuenlabrada.  Si buscas una vivienda con buena ubicación y distribución ¡ésta es tu oportunidad! ¡Contáctanos hoy mismo para programar una visita y descubre todo lo que tiene para ofrecer!",True,good,False,2799.0,True,False,True,False,[],False,False,279900.0,€,True,False,flat,,"Fuenlabrada II - El Molino, Fuenlabrada",Piso en plaza Escandinavia,Top,True,,False,1,284900.0,5000.0,2.0,10000.0,
108171866,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/4e/7b/1336003033.webp,POZ59709 ,3,1316317.0,chalet,sale,275.0,5,5,"avenida de los Ángeles, 17",Madrid,Pozuelo de Alarcón,Somosaguas,es,40.4091836,-3.7825015,True,https://www.idealista.com/obra-nueva/108171866/,"LANTANA: Exclusivos chalets pareados de obra nueva de 275m2, en la Colonia de los Ángeles y junto a Casa de Campo. ¡Últimas unidades disponibles!  ¿Te imaginas vivir en un entorno natural privilegiado, junto a la Casa de Campo, y disfrutar cada día del equilibrio perfecto entre ciudad y naturaleza? iKasaClass Lantana hace posible este estilo de vida único en Pozuelo de Alarcón.  Este exclusivo conjunto residencial está compuesto por 16 chalets pareados en régimen de cooperativa, promovidos por la Cooperativa Residencial Canavalia S.Coop, designada por el Ayuntamiento de Pozuelo para el desarrollo de estas parcelas en la Colonia de los Ángeles.  Cada vivienda está distribuida en tres niveles (sótano, planta baja y planta superior), ofreciendo 5 dormitorios y 5 baños completos más 2 aseos, así como dos plazas de aparcamiento exteriores. El proyecto ha sido concebido cuidando cada detalle, con una arquitectura pensada para aprovechar la luz natural y crear estancias funcionales, acogedoras y versátiles.  El corazón de cada hogar lo forma un amplio salón conectado directamente con el jardín privado, que ofrece la posibilidad de incorporar piscina (opcional).  Ubicado a escasos minutos de Madrid capital, iKasaClass Lantana disfruta de excelentes conexiones tanto en transporte público (metro ligero) como en vehículo privado, con acceso directo a A-5, M-503, M-502 y M-40.  En la zona encontrarás todos los servicios esenciales: centros educativos como Colegio Retamar, British Council o Colegio Americano de Madrid, zonas comerciales como Ciudad de la Imagen o La Finca Grand Café y centros médicos de referencia como el Hospital Universitario Quirón.  Un nuevo concepto de hogar en una de las zonas más deseadas de Pozuelo, donde cada día puedes empezar de nuevo, rodeado de naturaleza, diseño y bienestar.  Solicita tu cita previa para visitar nuestro lounge y descubrir más sobre tu futuro hogar.  Aspectos destacados:  -Cocina espaciosa y luminosa, ideal para compartir en familia.  -Dormitorio en planta baja, perfecto para despacho o sala polivalente.  -Cuatro dormitorios en la planta superior, con opción de redistribución a tres, incluyendo dormitorio principal con vestidor.  -Áreas adicionales en sótano para adaptar según las necesidades de cada familia.    Colonia de los Ángeles es una de las zonas residenciales más exclusivas y tranquilas de Pozuelo de Alarcón, caracterizada por su entorno verde, su baja densidad y su atmósfera familiar.  Se trata de un barrio consolidado, compuesto principalmente por viviendas unifamiliares y urbanizaciones privadas, que ofrece el equilibrio perfecto entre privacidad, calidad de vida y proximidad al centro de Madrid. La zona está dotada de una completa oferta de servicios: colegios internacionales, centros deportivos, hospitales, restaurantes y comercios de proximidad, lo que la convierte en una ubicación inmejorable para familias que buscan tranquilidad sin renunciar a la comodidad y la cercanía a la ciudad.",False,newdevelopment,True,4787.0,False,False,False,False,[],False,False,1316317.0,€,True,True,chalet,semidetachedHouse,"Somosaguas, Pozuelo de Alarcón","Chalet pareado en avenida de los Ángeles, 17",Top,,Somosaguas,,,,,,,False
107123764,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/7b/b2/1303706547.webp,VM2501041,13,850000.0,flat,sale,85.0,3,2,calle de los Reyes,Madrid,Madrid,Centro,es,40.423201,-3.7083296,False,https://www.idealista.com/inmueble/107123764/,"PISO REFORMADO DE TRES HABITACIONES CON BALCON Y TRASTERO EN PLAZA ESPAÑA Te presentamos este piso de 85 m2 muy cerca de Plaza de España. Esta propiedad ha sido recientemente reformada y se sitúa en una estupenda finca de 1916. El piso, situado en una primera planta, ofrece tres dormitorios y dos baños, perfectos para acomodar a una familia o compartir con amigos. Dispone además de un amplio salón y una cocina completamente equipada.  Los armarios empotrados ofrecen espacio de almacenamiento adicional, mientras que el balcón y la terraza proporcionan un respiro al aire libre.  El piso cuenta con aire acondicionado, lo que asegura la confortabilidad durante los meses de verano. La accesibilidad para sillas de ruedas garantiza que todos sean bienvenidos. Además, un práctico trastero complementa esta vivienda tan práctica. Conde Duque es una zona vibrante y culturalmente rica ubicada en el centro de Madrid. Situada dentro del distrito de Centro, limita con los barrios de Malasaña, Argüelles y Moncloa.   La zona toma su nombre del Cuartel de Conde Duque, un edificio monumental del siglo XVIII que en sus inicios fue un cuartel y hoy es uno de los principales centros culturales de la ciudad. La zona es conocida por su atmósfera artística y cosmopolita. Las calles están llenas de pequeñas galerías de arte, tiendas de diseño, cafés independientes y librerías, lo que la convierte en un punto de encuentro para jóvenes creativos y amantes de la cultura. Conde Duque ofrece una amplia variedad de opciones gastronómicas, desde restaurantes tradicionales españoles hasta locales con propuestas más innovadoras y de cocina internacional. Las terrazas y los bares de tapas se llenan de vida, especialmente en las noches y los fines de semana. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,10000.0,False,False,False,False,[],False,False,850000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle de los Reyes,Top,True,Malasaña-Universidad,True,1,,,,,
108171833,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/57/cf/1336002939.webp,POZ59711 ,3,1298281.0,chalet,sale,275.0,5,5,"avenida de los Ángeles, 17",Madrid,Pozuelo de Alarcón,Somosaguas,es,40.4091836,-3.7825015,True,https://www.idealista.com/obra-nueva/108171833/,"LANTANA: Exclusivos chalets pareados de obra nueva de 275m2, en la Colonia de los Ángeles y junto a Casa de Campo. ¡Últimas unidades disponibles!  ¿Te imaginas vivir en un entorno natural privilegiado, junto a la Casa de Campo, y disfrutar cada día del equilibrio perfecto entre ciudad y naturaleza? iKasaClass Lantana hace posible este estilo de vida único en Pozuelo de Alarcón.  Este exclusivo conjunto residencial está compuesto por 16 chalets pareados en régimen de cooperativa, promovidos por la Cooperativa Residencial Canavalia S.Coop, designada por el Ayuntamiento de Pozuelo para el desarrollo de estas parcelas en la Colonia de los Ángeles.  Cada vivienda está distribuida en tres niveles (sótano, planta baja y planta superior), ofreciendo 5 dormitorios y 5 baños completos más 2 aseos, así como dos plazas de aparcamiento exteriores. El proyecto ha sido concebido cuidando cada detalle, con una arquitectura pensada para aprovechar la luz natural y crear estancias funcionales, acogedoras y versátiles.  El corazón de cada hogar lo forma un amplio salón conectado directamente con el jardín privado, que ofrece la posibilidad de incorporar piscina (opcional).  Ubicado a escasos minutos de Madrid capital, iKasaClass Lantana disfruta de excelentes conexiones tanto en transporte público (metro ligero) como en vehículo privado, con acceso directo a A-5, M-503, M-502 y M-40.  En la zona encontrarás todos los servicios esenciales: centros educativos como Colegio Retamar, British Council o Colegio Americano de Madrid, zonas comerciales como Ciudad de la Imagen o La Finca Grand Café y centros médicos de referencia como el Hospital Universitario Quirón.  Un nuevo concepto de hogar en una de las zonas más deseadas de Pozuelo, donde cada día puedes empezar de nuevo, rodeado de naturaleza, diseño y bienestar.  Solicita tu cita previa para visitar nuestro lounge y descubrir más sobre tu futuro hogar.  Aspectos destacados:  -Cocina espaciosa y luminosa, ideal para compartir en familia.  -Dormitorio en planta baja, perfecto para despacho o sala polivalente.  -Cuatro dormitorios en la planta superior, con opción de redistribución a tres, incluyendo dormitorio principal con vestidor.  -Áreas adicionales en sótano para adaptar según las necesidades de cada familia.    Colonia de los Ángeles es una de las zonas residenciales más exclusivas y tranquilas de Pozuelo de Alarcón, caracterizada por su entorno verde, su baja densidad y su atmósfera familiar.  Se trata de un barrio consolidado, compuesto principalmente por viviendas unifamiliares y urbanizaciones privadas, que ofrece el equilibrio perfecto entre privacidad, calidad de vida y proximidad al centro de Madrid. La zona está dotada de una completa oferta de servicios: colegios internacionales, centros deportivos, hospitales, restaurantes y comercios de proximidad, lo que la convierte en una ubicación inmejorable para familias que buscan tranquilidad sin renunciar a la comodidad y la cercanía a la ciudad.",False,newdevelopment,True,4721.0,False,False,False,False,[],False,False,1298281.0,€,True,True,chalet,semidetachedHouse,"Somosaguas, Pozuelo de Alarcón","Chalet pareado en avenida de los Ángeles, 17",Top,,Somosaguas,,,,,,,False
108748174,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/27/dc/1353982727.webp,,29,612000.0,flat,sale,85.0,2,2,calle de las Veneras,Madrid,Madrid,Centro,es,40.4211334,-3.7075907,False,https://www.idealista.com/inmueble/108748174/,"�️ ¡VIVE LA HISTORIA EN EL CORAZÓN DE MADRID! Excepcional piso en el emblemático centro histórico, ¡donde vivió Rubén Darío! ✨ Una joya con alma literaria y confort moderno. ¿Buscas algo más que un simple piso? Te presentamos una vivienda única y con historia, situada en un elegante edificio del siglo XX totalmente reformado, en una de las zonas más codiciadas de Madrid. �️ 2 habitaciones exteriores con balcón a la calle � 2 baños  �️ Salón acogedor con balcón + comedor independiente � Cocina equipada �️ Aire acondicionado por conductos y calefacción individual en todas las estancias Ubicación privilegiada: a un paso de Gran Vía, Plaza España, El Corte Inglés y una oferta inagotable de comercios, cultura y vida madrileña. � ¡No dejes escapar esta oportunidad irrepetible! Pide tu cita y descubre este tesoro arquitectónico que combina historia, elegancia y una ubicación inmejorable.",True,good,False,7200.0,True,True,False,False,[],False,False,612000.0,€,,,flat,,"Sol, Madrid",Piso en calle de las Veneras,Top,True,Sol,True,4,,,,,
108700577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/3e/63/1353066282.webp,,49,4200000.0,flat,sale,265.0,3,4,calle de Villalar,Madrid,Madrid,Barrio de Salamanca,es,40.4224303,-3.6904268,False,https://www.idealista.com/inmueble/108700577/,"Velzia Homes presenta esta espectacular vivienda reformada, de aproximadamente 265 m² en la calle Villalar, en el barrio de Salamanca. La vivienda dispone de 3 dormitorios, 3 baños completos, un aseo, un gran salón-comedor con balcones y una cocina totalmente equipada. Además, cuenta ascensor, portero físico y calefacción individual por gas natural. La vivienda se encuentra completamente reformada, amueblada y equipada, ¡Lista para entrar a vivir! Ubicada en la 1ª planta del edificio, los 265 m² se distribuyen en un gran dormitorio principal con vestidor y baño en suite, 2 amplios dormitorios con armarios empotrados y baño en suite, un gran salón-comedor con balcones, una cocina totalmente equipada y un aseo. El edificio clásico cuenta con ascensor. La vivienda cuenta con aire acondicionado y un sistema domótico avanzado, lo que permite controlar de manera eficiente la climatización, iluminación y otros elementos del hogar, garantizando un alto nivel de confort y ahorro energético. Ubicada en la calle Villalar esta vivienda se encuentra en el exclusivo barrio de Salamanca, una de las zonas más exclusivas de Madrid. La ubicación ofrece un entorno tranquilo y elegante, con una rica arquitectura clásica que caracteriza los edificios de principios del siglo XX, entre los que destaca este inmueble. Su proximidad al Parque del Retiro permite disfrutar de actividades al aire libre y paseos en un entorno natural, mientras que las calles circundantes albergan una amplia oferta de restaurantes de alta gastronomía, galerías de arte y boutiques de lujo. Además, su ubicación estratégica facilita la conexión con el resto de la ciudad gracias a la cercanía de las estaciones de metro Retiro (L2) y Serrano (L4), así como diversas líneas de autobuses.",True,good,False,15849.0,True,False,False,False,[],False,False,4200000.0,€,,,flat,,"Recoletos, Madrid",Piso en calle de Villalar,Top,True,Recoletos,True,1,,,,,
108849174,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/87/20/1356909472.webp,W-030HJS,21,13000000.0,chalet,sale,1760.0,6,6,Barrio La Finca,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4109661,-3.8195869,False,https://www.idealista.com/inmueble/108849174/,"Villa de diseño a estrenar en Los Lagos - La Finca Engel & Völkers presenta las primeras viviendas con certificación BREEAM “Very Good” en La Finca - Los Lagos, la urbanización más prestigiosa de Madrid y una de las más lujosas de España. Un nuevo concepto de hogar donde se unen sostenibilidad, diseño y privacidad. Un estilo de vida único centrado en su bienestar. Arquitectura de autor, materiales innovadores como Krion, terrazas en todas las estancias, pérgolas y una fachada ventilada porcelánica que redefine la elegancia.  Espacios amplios y luminosos, organizados en torno a un patio central y conectados por ascensor. Salón comedor con orientación sur, grandes ventanales y una espectacular piscina desbordante, fusionando interior y exterior.  En la planta superior, dormitorios en suite con vestidor, baño y terraza. La suite principal destaca por su doble ducha de hidromasaje, bañera exenta, terraza privada y dos vestidores independientes.  Chill-out en la azotea, garaje para 6 vehículos, domótica integral, climatización por geotermia y cargadores eléctricos: cada detalle pensado para ofrecer confort, tecnología y eficiencia.  En Engel & Völkers le ofrecemos un servicio 360 pensado en usted y su familia. Contáctenos y déjenos acompañarlo en cada paso de este nuevo comienzo. En los últimos años la ciudad de Madrid se ha consolidado como una capital global, vibrante y cosmopolita, con una calidad y forma de vivir inigualable en el mundo.  Dentro de esta ciudad La Finca se erige como el enclave exclusivo para clientes internacionales y nacionales que buscan una propiedad excepcional, una oportunidad de inversión única con un retorno no solo económico, sino emocional y vital. Vivir aquí es acceder a un estilo de vida reservado para muy pocos. Además de un estilo de vida inigualable, La Finca - Los Lagos te ofrece: - Seguridad de primer nivel: Acceso controlado, vigilancia 24/7 y entorno completamente cerrado. La tranquilidad de vivir sin preocupaciones.  - Privacidad absoluta: Parcelas amplias, sin construcciones invasivas, rodeados de naturaleza. Un espacio diseñado para el confort y la intimidad.  - Exclusividad garantizada: Comunidad de alto perfil, acceso limitado y ambiente residencial selecto.  - Ocio: Campo de Golf de 18 hoyos, Gran Café La finca con la oferta gastronómica más exquisita de Madrid, club deportivo Davyd Lloyd, etc.  - Alta proyección de inversión: Zona con creciente demanda, infraestructura consolidada y excelente plusvalía. Ideal para residencia, casa de descanso o desarrollo a futuro.  - Entorno natural privilegiado: Vistas a áreas verdes, aire puro y una sensación constante de escape del ruido urbano, sin alejarse de la ciudad.  - Conectividad y acceso: Cerca de vías principales, exclusivos colegios internacionales, servicios de máxima categoría y todo lo necesario para una vida cómoda y placentera.",False,good,False,7386.0,False,False,False,False,[],False,False,13000000.0,€,True,True,chalet,independantHouse,"La Finca, Pozuelo de Alarcón",Casa independiente,Top,,La Finca,,,,,,,
108722419,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/de/b6/4f/1356971100.webp,968,46,1375000.0,chalet,sale,379.0,5,4,CL HERMANOS GASCON,Madrid,Madrid,Hortaleza,es,40.4811766,-3.6309407,False,https://www.idealista.com/inmueble/108722419/,"Magnifico chalet pareado en una de las zonas mas exclusivas de Valdebebas. El chalet construido en 2008, tiene una superficie de 379 metros construidos sobre una parcela de 305 mts. y consta 3 plantas que se distribuyen de la siguiente manera: Planta de acceso: Hall de entrada, aséo de cortesía, amplio salón -comedor con acceso directo al porche y al jardín privado trasero con piscina, cocina independiente de unos 45 metros. Primera planta: Cuatro dormitorios con 3 baños Planta sótano: amplio garaje para dos coches, cuarto depuradora, cuarto independiente de caldera, salón de juegos infantiles, dormitorio de servicio con baño completo y cuarto de lavandería. Aire acondicionado por conductos sectorizado y calefacción de gas natural mediante suelo radiante sectorizado por estancias. El chalet muy luminoso ya que cuenta con las cuatro orientaciones.  El Barrio de Valdebebas - Valdefuentes uno de los más prestigiosos y lujosos de Madrid con una estupenda localización próxima al centro urbano y a todos los servicios, por lo que es perfecto para disfrutar de la tranquilidad sin renunciar a la cercanía de una gran ciudad. Este entorno privilegiado es sede de múltiples embajadas y algunos de los mejores centros educativos nacionales e internacionales tanto privados como públicos con una amplia oferta (Colegio Arturo Soria, Liceo Francés [Lycee Francais], Centro Bilingüe Concertado Nuestra Señora del Buen Consejo, Colegio San José del Parque (Maristas), Colegio Ramón y Cajal, Colegio Nuestra Señora de Santa María, Colegio Parque Conde Orgaz, International School of Madrid, Escuela de negocios ESIC, Colegio Stella Maris, Colegio Mater Inmaculada, Colegio Brains, etc. ). La cobertura hospitalaria es un factor añadido de la zona (Nuestra Señora de América, la Clínica Belén, Hospital Ramón y Cajal, Hospital de la Paz y la M. D Anderson). En sus inmediaciones encontramos el recinto Ferial IFEMA, el Centro Comercial Arturo Soria Plaza, Palacio de Hielo, Hipercor, Corte Inglés, y Centro Comercial Gran Vía de Hortaleza. Además disponemos de centros deportivos como Club de natación, Club de tenis Chamartín, Clubs de golf como el “Golf Olivar de la Hinojosa” y preciosos parques de los cuales destacamos Juan Carlos I y Juan Pablo II. La cercanía al metro Arturo Soria-Línea 4 y a diversas líneas de autobús como 9, 11, 70, 122 o N3 nos garantizan un rápido acceso al centro. La incorporación a las autovías M30, M40, M11 y NII es inmediata. La proximidad al Aeropuerto Internacional Adolfo Suarez Madrid Barajas y a la Estación de Chamartín es un valor añadido. Precioso chalet de 379 metros con parcela de 305 metros y una planta de 115 metros en 3 alturas.",True,good,False,3628.0,True,False,False,False,[],False,False,1375000.0,€,True,True,chalet,semidetachedHouse,"Valdebebas - Valdefuentes, Madrid",Chalet pareado en Cl Hermanos Gascon,Top,,Valdebebas - Valdefuentes,,,,,,,
108453807,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/c6/f1/1345361135.webp,nij044IZ,38,2530000.0,chalet,sale,462.0,9,5,Barrio Niño Jesús,Madrid,Madrid,Retiro,es,40.4105302,-3.6737883,False,https://www.idealista.com/inmueble/108453807/,"Olisson club te presenta esta exclusiva casa, en una de las zonas más codiciadas de Madrid, a un paso del Parque del Retiro. Una imponente vivienda independiente de 462 m², construidos sobre parcela de 266 m², que te ofrece el equilibrio perfecto entre tranquilidad residencial y vida urbana de alta gama. Consta de 9 habitaciones, 5 baños, terraza, jardín privado y plaza de garaje incluida, es ideal para familias, clínicas privadas o proyectos boutique de alojamiento. Destacan su luminosidad natural gracias a la orientación en los cuatro puntos cardinales, así como su sólida construcción y espacios versátiles. Además, su cercanía al Retiro, hospitales, colegios internacionales y el centro de Madrid convierte esta casa en una oportunidad única para quien busca ubicación, amplitud y exclusividad. [IW].",True,renew,False,5476.0,False,False,False,False,[],False,False,2530000.0,€,True,True,chalet,independantHouse,"Niño Jesús, Madrid",Casa independiente,Top,,Niño Jesús,,,,,,,
106267450,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/9d/33/1277707346.webp,,45,3950000.0,chalet,sale,725.0,7,7,calle Virgen de los Rosales,Madrid,Madrid,Moncloa,es,40.4531352,-3.78171,False,https://www.idealista.com/inmueble/106267450/,"ATENDEMOS TAMBIEN SABADOS Y DOMINGOS Este exclusivo chalet en venta en Aravaca cuenta con una superficie de 726 m2 en preciosa parcela de 2.566m2 con estupendo jardín consolidado con piscina y pista de pádel. Esta vivienda se encuentra en una de las zonas más privilegiadas de Aravaca, con acceso privado y restringido a pocos vecinos. Esta casa en Aravaca está distribuida en 3 plantas. Planta baja Hall de entrada, baño de invitado, despacho, salón en 2 ambientes, comedor independiente, cocina con office, zona de lavandería y plancha con acceso al jardín, zona de servicio que consta de dos dormitorios que comparten baño. Toda la planta dispone de accesos al porche y a un jardín espectacular y muy bien cuidado. Primera planta Cinco amplios dormitorios, todos ellos en suite con armarios empotrados y cada uno un baño incorporado. Todos con vistas al jardín. El dormitorio principal además dispone de dos vestidores. Planta sótano Sala de máquinas, bodega y garaje con posibilidad de ampliación. Exterior Estupenda y amplia entrada de acceso a la parcela con posibilidad de aparcar coches. Piscina con una pequeña casita de apoyo con baño y porche, riego automático y pozo de agua propio. Es importante destacar que el jardín cuenta con árboles consolidados de gran tamaño.",True,good,False,5448.0,True,True,False,False,[],False,False,3950000.0,€,True,True,chalet,independantHouse,"Aravaca, Madrid",Casa independiente en calle Virgen de los Rosales,Top,,Aravaca,,,,,,,
108566313,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/31/21/1348640712.webp,M-153,38,560000.0,flat,sale,119.0,3,2,calle Luigi Boccherini s/n,Madrid,Boadilla del Monte,Sector S,es,40.4047285,-3.8856554,True,https://www.idealista.com/inmueble/108566313/,"¡Piso en venta en Boadilla del Monte – Zona Rejas! En Pasa a tu Casa Inmobiliaria te ofrecemos este fantástico piso de 119 m², situado en una de las zonas más demandadas de Boadilla del Monte.  3 dormitorios con armarios empotrados grandes, forrados y vestidos  2 baños completos, ambos con ventana y plato de ducha, uno de ellos en suite  Salón independiente con aire acondicionado (bomba de calor)  Terraza orientada al Este, con pérgola, toldo y espacio para comer  Cocina amplia e independiente, con zona para mesa y tendedero cerrado  Excelentes calidades: paredes lisas, suelos de parquet y gres, ventanas de climalit (dobles, abatibles y con carpintería de aluminio) Incluye: � Plaza de garaje y trastero �♂️ Piscina comunitaria en urbanización cerrada ♿ Accesos adaptados para personas con movilidad reducida � Ubicación privilegiada, a solo 5 minutos andando de: •Metro ligero y líneas de autobús (acceso a Madrid, Pozuelo, Majadahonda) •Supermercados, centro de salud, farmacias, bancos, gimnasios •Colegios, institutos, auditorio y nuevo centro de seguridad en construcción Una vivienda ideal para familias que buscan comodidad, servicios cercanos y tranquilidad. � ¡Llámanos y agenda tu visita! No dejes pasar esta oportunidad.",True,good,False,4706.0,True,False,False,False,[],False,False,560000.0,€,True,True,flat,,"Sector S, Boadilla del Monte",Piso en calle Luigi Boccherini s/n,Top,True,,True,2,,,,,
108699473,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/12/67/1355977569.webp,,33,990000.0,flat,sale,118.0,2,2,calle de Máiquez,Madrid,Madrid,Retiro,es,40.4165143,-3.6742833,False,https://www.idealista.com/inmueble/108699473/,"Velzia Homes presenta este magnífico ático reformado, de aproximadamente 118 m² en la calle Maiquez, en el barrio de Retiro. La vivienda dispone de 2 dormitorios, 2 baños completos, un gran salón-comedor con terraza y una cocina abierta totalmente equipada. Además, cuenta con ascensor y calefacción central por contadores. La vivienda se encuentra completamente reformada, amueblada y equipada, ¡Lista para entrar a vivir! Ubicada en la 6ª planta del edificio, los 118 m² se distribuyen en 2 amplios dormitorios con armarios empotrados, uno de ellos con baño en suite; un baño completo, un gran salón-comedor con acceso directo a una amplia terraza y una cocina abierta totalmente equipada. El edificio con portal adaptado para personas con problemas de movilidad ofrece todas las comodidades modernas, incluyendo ascensor. La vivienda cuenta con aire acondicionado y un sistema domótico avanzado, lo que permite controlar de manera eficiente la climatización, iluminación y otros elementos del hogar, garantizando un alto nivel de confort y ahorro energético. Situado en la Calle Maiquez, esta vivienda tiene una ubicación estratégica en el barrio de Retiro. A solo unos pasos del icónico Parque del Retiro, esta propiedad ofrece acceso directo a uno de los pulmones verdes más emblemáticos de Madrid, ideal para disfrutar de actividades al aire libre, deporte o momentos de relajación. La zona está perfectamente conectada gracias a la estación de metro de Goya (L6), aproximadamente a 5 minutos a pie; y la línea de autobús 215 de Sainz de Baranda que facilita el acceso a cualquier punto de la ciudad. Rodeada de una variada oferta de servicios como: restaurantes gourmet, cafeterías, supermercados, centros médicos como el Hospital Gregorio Marañón y el Hospital Niño Jesús y otros servicios esenciales. Este inmueble es una oportunidad única para residir en pleno centro de Madrid, así como para invertir en una zona con gran proyección.",False,good,False,8390.0,True,False,False,False,[],False,False,990000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Máiquez,Top,True,Ibiza,True,6,,,,,
