propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,highlight.groupDescription,parkingSpace.parkingSpacePrice
108297895,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/2f/a7/1339918781.webp,P5 3ºD,6,3,271000.0,flat,sale,113.0,True,3,2,"calle Santón, 12",Madrid,Valdemoro,Centro,es,,40.1925613,-3.6773235,True,https://www.idealista.com/obra-nueva/108297895/,"Residencial San Antón. Viviendas de 1, 2 y 3 dormitorios de renta libre, garajes y sala polivalente. 60 % VENDIDO  Suelo radiante por aerotermia.  Cocinas completamente amuebladas incluidos todos los electrodomésticos.  Con el privilegio de vivir en el centro de Valdemoro.",False,newdevelopment,True,True,2398.0,True,False,False,False,[],False,False,271000.0,€,flat,"Centro, Valdemoro","Piso en calle Santón, 12",True,True,,False,,,,,
108896994,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/6a/9f/1358260678.webp,,20,en,219999.0,flat,sale,63.0,True,1,1,Barrio Valdeacederas,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4698905,-3.7052619,False,https://www.idealista.com/inmueble/108896994/,"Inmobiliaria en Tetuán, Valdeacederas - Tecnocasa OFICINA VALDEACEDERAS SL vende apartamento exterior, formado por un dormitorio, salón, cocina y baño completo con ventana. Dispone de aire acondicionado con bomba de calor. Se encuentra para entrar y es muy luminoso. Ideal para una pareja o persona sola. La distribución del espacio está pensada para aprovechar cada metro cuadrado, ofreciendo un ambiente cálido y acogedor. La ubicación es otro de sus atractivos, con acceso a servicios, transporte y zonas de ocio, lo que facilita el día a día y permite disfrutar de todo lo que Madrid tiene para ofrecer. Esta propiedad es una oportunidad para quienes buscan un hogar funcional en una zona bien conectada. Muchas posibilidades.",False,good,False,False,3492.0,True,False,False,False,[],False,False,219999.0,€,flat,"Valdeacederas, Madrid",Piso,,,,,,,,,
101955389,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/3f/dc/1341640895.webp,200520234,36,,215000.0,chalet,sale,102.0,,3,1,Lugar el Calvero,Madrid,El Vellón,,es,,40.7688714,-3.5470266,False,https://www.idealista.com/inmueble/101955389/,"Chalet independiente en El vellón. VOhome propiedades Barajas vende chalet independiente, en un precioso entorno natural, la vivienda dispone de 102 m² construidos y 2500 m² de parcela suelo rústico, cuenta con garaje de 30m², jardín privado y piscina. La vivienda se distribuye en una sola planta, por lo que resulta muy cómoda. Consta de tres habitaciones, un amplio salón comedor con chimenea, una cocina totalmente equipada con una pequeña despensa y un baño completo. Suelos cerámicos, calefacción individual eléctrica, ventanas de aluminio con doble ventana y puertas de madera. El jardín cuenta con piscina, depósito de agua, riego automático, barbacoa de obra, huerto y un cercado para animales. El Vellón se sitúa al norte de la región de Madrid, a 45 kilómetros, cerca de El Espartal, Pedrezuela y del Molar, con fácil acceso a la A1. Cuenta con todos los servicios e infraestructuras en los pueblos colindantes, colegios, centros de salud, supermercados, ocio, múltiples actividades al aire libre, como senderos por la Sierra. En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales/ Notaría - Gestoría / Registro / Intermediación inmobiliaria y/o Financiera). Puede contactar con nosotros en nuestra oficina de: Avda. de Logroño 146 Local Teléfono:  horario de L – V de 10:00h a 14:00h / 16:30h a 20:00h y sábados de 10:00h a 14:00h. Para ver más viviendas, visita nuestra página web.",True,good,False,,2108.0,True,False,True,False,[],False,False,215000.0,€,chalet,El Vellón,Casa independiente en Lugar el Calvero,True,True,independantHouse,,,,,,
108656148,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/c1/8a/1351263714.webp,,20,bj,260000.0,flat,sale,88.0,True,2,2,"calle del Monte Perdido, 41",Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3937549,-3.668642,True,https://www.idealista.com/inmueble/108656148/,"Wealth House Real Estate · Especialistas en producto de inversión inmobiliaria. Oportunidad para inversión.  ITE favorable Este es un piso dividido en dos apartamentos.  Ambas plantas alquiladas una por 850€ y otra por 580€. Un total de 1.430€ al mes.  SE DISPONE TODA LA DOCUMENTACIÓN DE LA REFORMA Y PLANOS.  Los dos inquilinos actuales son buenos pagadores. Ambas plantas cuentan con 1 habitación, armarios empotrados, cocina, salon y baño.  La ubicación del inmueble es muy buena. A muy pocos minutos del metro de Puente de Vallecas.  Los gastos de comunidad e IBI son bastante bajos lo que permite una buena rentabilidad del 5,77% calculado por el precio publicado actual.  Los gastos de notaría, registro y gestoría no están incluidos en el precio.  Contactar para más información.",False,good,False,False,2955.0,True,False,False,False,[],False,False,260000.0,€,flat,"San Diego, Madrid","Piso en calle del Monte Perdido, 41",,,,,263000.0,3000.0,1.0,,
108852550,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/80/a4/1357019649.webp,ec-6066B,16,1,1859000.0,flat,sale,132.0,True,2,2,"calle de Núñez de Balboa, 57",Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4278988,-3.682704,True,https://www.idealista.com/inmueble/108852550/,"Exclusivo piso ubicado en el Distrito Salamanca-Castellana Totalmente reformado con acabados Premium y domótica da.  Exterior. Amplio salón comedor con cocina integrada es el lugar perfecto para disfrutar de momentos inolvidables. La cocina está completamente equipada. Zona de Lavandería. El inmueble cuenta con dos dormitorios dobles, ideales para el descanso, y dos baños, uno de ellos en suite, que ofrecen privacidad y comodidad. Los acabados premium y los armarios empotrados aportan un toque de sofisticación y funcionalidad.  No dejes pasar la oportunidad de vivir en una de las zonas más cotizadas de Madrid.",False,good,False,True,14083.0,True,False,False,False,[],False,False,1859000.0,€,flat,"Recoletos, Madrid","Piso en calle de Núñez de Balboa, 57",,,,,,,,,
107998688,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/99/b4/1330693101.webp,MAD0115,18,2,2400000.0,flat,sale,221.0,True,3,4,plaza de España,Madrid,Madrid,Moncloa,es,Argüelles,40.4252871,-3.7129607,False,https://www.idealista.com/inmueble/107998688/,"Este impresionante piso destaca por sus tres amplios balcones al exterior con orientación sureste que ofrecen vistas inigualables a la Plaza de España y abundante luz natural a lo largo de sus 221 metros cuadrados. Aunque el piso se encuentra actualmente en proceso de reforma, es posible visitarlo. Este estupendo piso a reformar presenta un estilo elegante y confortable, ideal para convertirse en la vivienda de lujo que siempre has soñado. Consta de un gran salón-comedor, amplísima cocina totalmente equipada integrada a la zona social; tres dormitorios, tres cuartos de baño y un aseo de cortesía. El edificio, moderno y señorial, proporciona todas las comodidades que busca un comprador exigente: una plaza de garaje privada, así como la seguridad y la atención personalizada de un portero físico, garantizando tranquilidad y confort en todo momento. Viva la exclusividad en una de las zonas más codiciadas de la ciudad, donde cada detalle está pensado para su máximo bienestar. Este piso no solo es un lugar donde vivir, sino una inversión en calidad de vida y prestigio. Características destacadas: • Superficie: 221 m² • 3 dormitorios (dos de ellos con baño en suite). El dormitorio principal con vestidor. • 3 balcones al exterior con orientación sureste. • Plaza de garaje incluida • Portero físico • Puerta principal y puerta de servicio • Zona de lavandería separada No pierda la oportunidad de vivir en un entorno privilegiado, con todas las comodidades y servicios a su alcance. ¡Contáctenos para más información y para concertar una visita.",False,good,False,True,10860.0,True,False,False,False,[],False,False,2400000.0,€,flat,"Argüelles, Madrid",Piso en plaza de España,True,True,,,2550000.0,150000.0,6.0,,
104510918,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/49/2e/1222904665.webp,1321,7,1,1320000.0,flat,sale,140.0,True,3,2,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.434379,-3.6822456,False,https://www.idealista.com/inmueble/104510918/,"Fortuny Real estate presenta esta espléndida residencia de con una superficie de 140 metros cuadrados, ubicada en la prestigiosa zona de Castellana en Madrid. Esta propiedad de tres dormitorios ha sido completamente renovada y se encuentra en la primera planta de un elegante edificio en el codiciado barrio de Salamanca. La vivienda, de diseño moderno y funcional, ofrece un espacio luminoso y bien distribuido. Al entrar, se accede a un hall de entrada que da paso a un magnífico salón-comedor, iluminado por tres amplios ventanales que aportan una gran luminosidad y elegancia al espacio. La cocina independiente, de diseño contemporáneo, está totalmente equipada con electrodomésticos de alta gama y se encuentra frente al salón, ofreciendo comodidad y funcionalidad. La zona de descanso cuenta con tres amplios dormitorios. El dormitorio principal, exterior, incluye una amplia suite con baño integrado y vestidor, mientras que otro dormitorio también goza de vistas exteriores. El tercer dormitorio está orientado hacia un patio ajardinado, proporcionando un ambiente soleado y tranquilo. Todos los dormitorios están equipados con generosos armarios empotrados. Además, un amplio baño sirve a estos dormitorios y funciona como baño de cortesía. La propiedad ha sido sometida a una reforma. Cuenta con instalación de aire acondicionado frío-calor por conductos, con salidas independientes en cada estancia, así como calefacción central. Situada en una finca señorial, con un amplio portal y servicio de portería en perfectas condiciones de conservación, la propiedad ofrece una experiencia de vida exclusiva y cómoda. La ubicación de esta propiedad es excepcional, en una de las calles más emblemáticas del distrito de Castellana, una de las zonas más exclusivas de Madrid, rodeada de servicios, colegios, hospitales y los mejores comercios de la ciudad. Además, está perfectamente conectada con el transporte público, lo que la convierte en una oportunidad única tanto para residencia como para inver.",False,good,False,True,9429.0,True,False,False,False,[],False,False,1320000.0,€,flat,"Castellana, Madrid",Piso,,,,,,,,,
108799196,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/9d/1c/1355481679.webp,15936,16,4,759000.0,flat,sale,70.0,True,2,2,calle del Barco,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4236506,-3.7034885,False,https://www.idealista.com/inmueble/108799196/,"CENTRO / MALASAÑA Singular vivienda en la vibrante zona de Malasaña es una opción perfecta para quienes buscan una combinación de estilo y comodidad en un entorno lleno de vida. Situado en la cuarta planta de un edificio moderno con ascensor, este espacio ha sido reformado con un diseño funcional que maximiza cada metro cuadrado.  Con una superficie de 70 m² construidos y 54 m² útiles, el inmueble alberga dos cómodos dormitorios y dos baños, garantizando privacidad y bienestar. Cada rincón ha sido cuidadosamente pensado para ofrecer un ambiente acogedor, y su mobiliario ya está listo para que te sientas como en casa desde el primer día. La cocina está completamente equipada y amueblada. El aire acondicionado aseguran que te sientas a gusto durante todo el año. Y no olvidemos los armarios empotrados, que te brindan el espacio de almacenamiento que necesitas para mantener todo organizado y en su lugar. Malasaña es más que una simple ubicación; es un estilo de vida. Con su mezcla de lo tradicional y lo moderno, las calles de este barrio ofrecen una rica oferta cultural, llena de cafés acogedores, restaurantes únicos y boutiques de moda donde descubrirás tesoros locales. La vida urbana aquí es vibrante y llena de oportunidades de ocio y entretenimiento. Además, la conectividad es un punto fuerte en esta zona. La cercanía a estaciones de metro y distintas paradas de autobús facilita el desplazamiento por toda la ciudad, lo que lo convierte en un lugar ideal tanto para disfrutar de la vida urbana como para realizar inversiones inteligentes en el mercado inmobiliario. En el precio están excluidos el impuesto sobre transmisiones patrimoniales y los gastos sobre notaria y registro de la propiedad.",False,good,False,False,10843.0,True,False,False,False,[],False,False,759000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle del Barco,,,,,,,,,
105443774,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/da/cd/1269252388.webp,EXP07683,26,1,999000.0,flat,sale,125.0,True,3,2,calle de Alcalá,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4278415,-3.6685326,False,https://www.idealista.com/inmueble/105443774/,"Descubre la joya inmobiliaria que estabas buscando en una de las zonas más codiciadas de Madrid. Ubicada al lado de la emblemática Plaza de Manuel Becerra, esta vivienda no solo goza de una localización inmejorable, sino que también está excelentemente comunicada, con acceso inmediato a transporte público y principales arterias de la ciudad. Características destacadas: - *Reforma integral de primeras calidades*: Cada detalle de esta vivienda ha sido cuidadosamente seleccionado para ofrecer el máximo confort y elegancia. - *Amueblada y equipada*: Se vende con mobiliario moderno y electrodomésticos de alta gama de las marcas Bosch y Balay, listos para que entres a vivir sin preocupaciones. - *Espacios abiertos y luminosos*: La cocina, abierta al salón comedor, crea un ambiente acogedor y funcional. Los cuatro grandes ventanales al exterior inundan el espacio de luz natural, creando una atmósfera cálida y acogedora. - *Confort en cada rincón*: La vivienda dispone de tres habitaciones con amplios armarios empotrados, diseñados para maximizar el espacio y la organización. La habitación principal, con baño en suite, es un oasis de privacidad y comodidad. - *Dos baños completos*: Modernos y elegantes, perfectos para satisfacer las necesidades de toda la familia. - *Climatización perfecta*: Disfruta de aire acondicionado central y calefacción por gas natural, garantizando una temperatura ideal en todas las estaciones del año. Esta vivienda es una oportunidad única para quienes buscan calidad, confort y una ubicación privilegiada. ¡No dejes pasar esta ocasión y contáctanos para más información o para concertar una visita!",True,good,False,True,7992.0,True,False,False,False,[],False,False,999000.0,€,flat,"Goya, Madrid",Piso en calle de Alcalá,,,,,,,,,
107697604,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/7b/74/1320124700.webp,06983,10,4,1433250.0,flat,sale,133.0,True,2,2,"calle del General Oráa, 64",Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4356441,-3.678606,True,https://www.idealista.com/inmueble/107697604/,"¡Tu nuevo hogar en el corazón de Madrid te espera! Te presentamos este espectacular piso ubicado en calle General Oraá 64, en una de las zonas más exclusivas de Madrid. Con 89 m² construidos, esta vivienda ofrece un ambiente moderno y confortable, ideal para quienes buscan calidad de vida en una ubicación privilegiada.  Situado en una cuarta planta con ascensor, el piso es exterior y muy luminoso, permitiendo disfrutar de luz natural durante todo el día. Cuenta con dos amplias habitaciones y dos baños, perfectos para brindar comodidad y privacidad. Además, se entrega amueblado y con la cocina completamente equipada, listo para entrar a vivir sin preocupaciones.  Como valor añadido, la vivienda incluye un trastero, proporcionando un espacio extra de almacenamiento para mayor comodidad.  Si buscas un hogar con estilo, funcionalidad y en una de las mejores zonas de Madrid, ¡esta es tu oportunidad!  Contáctanos para más información y agenda tu visita. ¡No dejes pasar esta increíble oportunidad!",False,good,False,True,10776.0,True,False,False,False,[],False,False,1433250.0,€,flat,"Lista, Madrid","Piso en calle del General Oráa, 64",,,,,,,,,
100939946,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/bd/06/1104600020.webp,PIJ467,7,2,1900000.0,flat,sale,178.0,True,3,3,Barrio Trafalgar,Madrid,Madrid,Chamberí,es,Trafalgar,40.4303394,-3.6975024,False,https://www.idealista.com/inmueble/100939946/,"Fortuny Real Estate presenta en venta maravillosa propiedad ubicada en la 2ta planta exterior de una finca representativa construida en 1925, en el prestigioso Barrio de Trafalgar. Gran oportunidad para aquellos que buscan un proyecto de reforma en el centro de Madrid, en una zona con mucho encanto y cerca de todos los servicios y atracciones de la ciudad. Además, la vivienda es extremadamente luminosa gracias a sus 8 ventanales al exterior con vistas despejadas, Se trata de una vivienda de 151m2 de superficie, con mucha luz natural, de techos altos. Dispone de garaje en el edificio. Conformada actualmente por un hall de entrada, que nos conduce a través de un pasillo distribuidor a un amplio salón comedor con balcones a la calle, cocina individual a patio interior, Múltiples posibilidades de reforma, con una ubicación privilegiada y una amplia superficie, techos altos, balcones con vistas a la calle, en una zona con un gran encanto y mucho carácter en el centro de Madrid. Amplios ventanales que proporcionan una gran luminosidad natural y una sensación de amplitud. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa joven y emprendedora, formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes.",False,renew,False,True,10674.0,True,False,False,False,[],False,False,1900000.0,€,flat,"Trafalgar, Madrid",Piso,True,False,,,,,,,45000.0
108000229,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/e7/80/1330749114.webp,,39,2,699000.0,flat,sale,136.0,True,4,2,paseo de la Virgen del Puerto,Madrid,Madrid,Arganzuela,es,Imperial,40.4113758,-3.7199592,False,https://www.idealista.com/inmueble/108000229/,"*** HAGANOS UNA OFERTA ** SIN COMISIÓN DE AGENCIA *** MARCELI vende este espectacular piso de 136 m² ubicado en una segunda planta con salida directa al Parque Madrid Río desde el propio portal, una auténtica joya para quienes buscan amplitud, luz natural y una ubicación privilegiada. La vivienda cuenta con cuatro amplios dormitorios —antes cinco dormitorios y con posibilidad de recuperar el quinto—, un impresionante salón comedor de 30 m² con dos grandes ventanales que inundan el espacio de luz, una cocina independiente totalmente amueblada con despensa y dormitorio de servicio, un baño completo con armario empotrado y un aseo adicional, además de un generoso hall que da una gran sensación de bienvenida al entrar. La finca está completamente rehabilitada, ha pasado la ITE favorable en 2024 y está adaptada para personas con movilidad reducida, dispone de ascensor, calefacción central y un amplio trastero incluido en el precio. Situado en una de las zonas más demandadas de Madrid, rodeado de espacios verdes, comercios, centros deportivos y con excelente comunicación, este piso es una oportunidad única tanto para vivir como para invertir. No lo dejes pasar, vive frente a Madrid Río y disfruta de todo lo que te ofrece esta maravillosa ubicación.",True,good,False,True,5140.0,True,False,False,False,[],False,False,699000.0,€,flat,"Imperial, Madrid",Piso en paseo de la Virgen del Puerto,,,,,725000.0,26000.0,4.0,,
108333283,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/99/c4/1340989773.webp,,39,3,945000.0,flat,sale,150.0,True,4,2,"calle de Hilarión Eslava, 22",Madrid,Madrid,Chamberí,es,Gaztambide,40.434194,-3.7164733,True,https://www.idealista.com/inmueble/108333283/,"Excelente piso amplio y luminoso en pleno barrio de Chamberí, una de las zonas más demandadas del centro de Madrid, a tan solo 5 min a pie del intercambiador de Moncloa, cerca del Parque del Oeste, Parque de Santander, Plaza Cristo Rey y metro Islas Filipinas. Ubicado en una 3ª planta de un edificio de 1955, este inmueble se encuentra en perfecto estado, ideal para familias que buscan confort, amplitud y una ubicación privilegiada. La casa se vende completamente vacía, únicamente equipada con vitrocerámica y horno integrado. Superficies:  El piso consta de un total de 150 m2 distribuidos: 137 m2 de superficie construida y 13 m2 de elementos comunes  Distribución  •4 habitaciones •1 amplio salón •1 comedor independiente •2 baños completos (uno en suite) •Cocina independiente •Terraza. Trastero  Calidades  •Suelos de tarima •Ventanas de PVC blanco con doble acristalamiento (climalit) •Persianas motorizadas •Armarios empotrados •Baño reformado y alicatado Equipamiento •Calefacción central y caldera de gas natural •Aire acondicionado en salón y comedor •Cocina equipada con vitrocerámica y horno integrados •2 ascensores (principal y de servicio) •Portero físico •Videoportero •Recogida de basura •Sin barreras arquitectónicas •Sistema de alarma Datos de interés: Cuota comunidad: 220€/mes Importe anual I. B. I. : 938,18€ Estamos a su disposición para enseñarle la vivienda. Rogamos contacten por mail.",False,good,False,True,6300.0,True,False,False,False,[],False,False,945000.0,€,flat,"Gaztambide, Madrid","Piso en calle de Hilarión Eslava, 22",,,,,,,,,
104652061,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/b6/36/1353991171.webp,M-123,22,bj,189000.0,flat,sale,38.0,False,1,1,"calle de la Torrecilla del Leal, 22",Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.410497,-3.6993768,True,https://www.idealista.com/inmueble/104652061/,"Acogedor apartamento en Lavapiés – Ideal para vivir o invertir En Pasa a tu Casa Inmobiliaria, te presentamos este encantador apartamento en Lavapiés, un barrio vibrante y lleno de vida en el corazón de Madrid. La vivienda cuenta con 38 m² distribuidos en un salón con cocina americana, un dormitorio independiente y un baño con plato de ducha. Se encuentra en un bajo interior, recientemente reformado, con suelos de tarima y gres, puertas lacadas en blanco y ventanas de climalit que garantizan aislamiento y confort. El apartamento se vende amueblado y con electrodomésticos incluidos, listo para entrar a vivir. Aunque no dispone de calefacción individual, su temperatura se mantiene estable durante todo el año y cuenta con radiadores eléctricos. Ubicación inmejorable: rodeado de todos los servicios, comercios, restaurantes y transporte público, en uno de los barrios con mayor demanda de alquiler.  ¡No dejes pasar esta ocasión! Contáctanos y ven a visitarlo.",True,good,False,False,4974.0,True,False,False,False,[],False,False,189000.0,€,flat,"Lavapiés-Embajadores, Madrid","Piso en calle de la Torrecilla del Leal, 22",,,,,,,,,
108701123,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/eb/86/1352562092.webp,,30,3,1395000.0,flat,sale,166.0,True,3,4,"avenida del General Perón, 24",Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4520476,-3.6956529,True,https://www.idealista.com/inmueble/108701123/,"Luz, amplitud y equilibrio en el corazón de General Perón En la vibrante Avenida de General Perón, donde la ciudad se transforma y crece, esta vivienda de 166 m², situada en una tercera planta, ofrece el equilibrio perfecto entre dinamismo urbano y serenidad residencial en Madrid. Su estructura invita a imaginar un hogar con espacios bien proporcionados y bañados por luz natural. Un lienzo ideal para proyectar una distribución de 3 dormitorios, 3 baños y un aseo de cortesía, acompañados de una terraza exterior que amplía la experiencia del espacio y aporta ritmo al día a día. Ubicada en una finca representativa con portero físico, esta propiedad combina elegancia clásica con la versatilidad de un proyecto a medida. La vivienda se encuentra próxima a centros educativos, áreas comerciales y al distrito financiero, lo cual la convierte en una opción muy atractiva tanto para familias como para perfiles inversores. A menos de cinco minutos andando de la calle Orense y el parque General Peron  Este piso no es solo una oportunidad inmobiliaria: es la base para construir un hogar con identidad, armonía y estilo, en una de las zonas con mayor proyección de Madrid. Las imágenes corresponden a una reforma ya finalizada, con calidades y acabados equivalentes a los del piso en venta.",False,good,False,True,8404.0,True,False,False,False,[],False,False,1395000.0,€,flat,"Cuatro Caminos, Madrid","Piso en avenida del General Perón, 24",,,,,,,,,
108581068,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/a1/74/1351259710.webp,,32,4,780000.0,penthouse,sale,92.0,False,1,2,"calle de Barbieri, 7",Madrid,Madrid,Centro,es,Chueca-Justicia,40.4210266,-3.6983083,True,https://www.idealista.com/inmueble/108581068/,"Exclusivo Ático en Venta en el Corazón de Madrid – Chueca / Justicia Te presentamos este magnífico ático de 92 m² situado en una de las zonas más vibrantes y cotizadas de Madrid.  Una propiedad única que combina ubicación, comodidad y encanto, ideal para quienes buscan calidad de vida en pleno centro de la ciudad. Destaca por su espectacular terraza privada de 40 m², un auténtico oasis urbano perfecto para relajarse, tomar el sol o disfrutar de veladas inolvidables con amigos y familia. El interior se distribuye en un amplio dormitorio con baño en suite, un aseo de cortesía, salón-comedor acogedor y una cocina funcional. Un espacio versátil y lleno de luz natural, con infinitas posibilidades de reforma para adaptarlo a tu estilo personal. Ubicado en una finca representativa con ascensor, este ático se encuentra rodeado de todos los servicios, restaurantes, tiendas y a solo unos pasos del icónico Mercado de San Antón.  Una zona donde la tradición y la modernidad conviven en perfecta armonía. La vivienda cuenta con calefacción y agua caliente por gas natural individual, así como aire acondicionado en el salón y el dormitorio, garantizando el máximo confort durante todo el año. Una oportunidad excepcional para vivir en una de las zonas más emblemáticas de Madrid o como inversión de alto potencial en una ubicación inmejorable. ¡Ven a visitarlo y descubre el estilo de vida que siempre soñaste!",True,good,False,True,8478.0,True,False,False,False,[],False,False,780000.0,€,flat,"Chueca-Justicia, Madrid","Ático en calle de Barbieri, 7",,,penthouse,,,,,,
108292394,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/10/fc/1349195237.webp,,31,bj,550000.0,flat,sale,104.0,True,2,2,"calle de Fortunata y Jacinta, 2",Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.453288,-3.6985784,True,https://www.idealista.com/inmueble/108292394/,"***POSIBILIDAD DE FINANCIAR EL 100% DE SU CRÉDITO HIPOTECARIO*** Saprian Homes vende en exclusiva este magnifico piso TOTALMENTE REFORMADO en una de las zonas mas exclusivas de Madrid! Esta encantadora vivienda te ofrece una combinación perfecta de comodidad y ubicación. Con 104 m² construidos y 84 m² útiles de vivienda en la planta baja en una finca con portero físico para comodidad de sus vecinos, cuenta con dos dormitorios, en su origen eran tres, con armarios empotrados que maximizan el espacio y con tv incorporada en ambos dormitorios. Dispone de 2 baños completos uno de ellos que son ideales para relajarte tras un largo día. La cocina americana de muy buen tamaño y totalmente equipada crea un ambiente acogedor y funcional con mucha luminosidad incorporada al salón, salón con ventanal a la calle y con zona de ocio perfecta para disfrutar de momentos en familia, Pasillo distribuidor de dormitorios alejado del salón para poder descansar mientras aun se hace vida en el salón. La vivienda tiene orientación NORTE. La calefacción es central de GASOIL. Aire a condicionado Altillo para un mayor almacenaje. Los suelos de esta vivienda son de tarima en un perfecto estado de conservación y las ventanas de climalit, puertas interiores de madera lacadas en blanco y puertas exterior blindada. Uno de los puntos fuertes de esta vivienda es su localización, ya que esta exactamente al lado de la calle Orense, a escasos minutos del estadio Santiago Bernabeu y del paseo de la Castellana. Rodeada de parques y zonas verdes, y todo tipo de comercios. Muy bien comunicado por transporte público con metro y paradas de autobús.  No dejes pasar esta oportunidad única de vivir en un lugar que lo tiene todo. ¡Ven a verlo y enamórate!",False,good,False,True,5288.0,True,False,False,False,[],False,False,550000.0,€,flat,"Cuatro Caminos, Madrid","Piso en calle de Fortunata y Jacinta, 2",,,,,,,,,
107314833,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/4a/b4/1309284521.webp,14444-2045,1,bj,60000.0,flat,sale,57.0,,1,1,calle de En Medio s/n,Madrid,Perales de Tajuña,,es,,40.2335462,-3.3531019,True,https://www.idealista.com/inmueble/107314833/,"PISO DE ALQUILER NO ADMITE VISITAS IDEAL PARA INVERSORES Piso de 57 m², según Catastro, a la venta en el municipio de Perales de Tajuña, Madrid. Sobre la vivienda existe un contrato de alquiler, con renta contractual de 120€ de fecha 01/12/2016-30/11/2019. La vivienda está distribuida en salón-comedor, cocina, cuarto de baño, un dormitorio y vestíbulo. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). No admite visitas. Es un planta baja en un bloque de reciente construcción. Buenas comunicaciones por carretera (M-302) y transporte público. Próximo a todo tipo de servicios e infraestructuras como centros educativos (Colegio Público Ntra. Sra. del Castillo), comercios, supermercados, farmacias, zonas verdes (Parque San Isidro)... SIN COMISIÓN.",False,good,False,False,1053.0,False,False,False,False,[],False,False,60000.0,€,flat,Perales de Tajuña,Piso en calle de En Medio s/n,,,,,,,,,
