propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,newDevelopmentFinished
108802380,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/0c/95/1355577359.webp,20,1,190000.0,flat,sale,56.0,True,1,1,calle del Pino s/n,Madrid,Colmenar Viejo,El Cerrillo,es,40.6635857,-3.7673731,True,https://www.idealista.com/inmueble/108802380/,"VENTA EN EXCLUSIVA CON HOGARES COLMENAR VIEJO Ponemos a la venta esta excelente vivienda ubicada en una zona tranquila y bien comunicada, ideal tanto para vivir como para invertir. Se trata de un piso de una habitación, completamente reformado con materiales de calidad y un diseño moderno que ofrece confort, funcionalidad y estilo. Al entrar a la vivienda nos encontramos con una acogedora zona de distribución que da paso a las distintas estancias del inmueble. La habitación principal es amplia y luminosa, con espacio suficiente para cama de matrimonio, armario y zona de almacenaje, perfecta para crear un ambiente íntimo y relajante. El cuarto de baño ha sido renovado íntegramente y cuenta con un moderno plato de ducha, mampara de cristal y acabados actuales que aportan elegancia y funcionalidad. La cocina es completamente independiente, equipada con mobiliario de gran capacidad de almacenaje y espacio de trabajo. Además, tiene acceso directo a un tendedero cerrado de buen tamaño, donde se ubican la caldera, la lavadora, permitiendo mantener la cocina despejada y libre de ruidos o humedades. Este espacio extra resulta muy práctico y cómodo para el día a día. Uno de los grandes valores añadidos de esta propiedad es que incluye una plaza de garaje, lo que garantiza comodidad y seguridad para tu vehículo, así como un trastero muy amplio, ideal para almacenar todo aquello que no necesitas tener a la vista, manteniendo tu vivienda organizada y libre de acumulaciones. La vivienda se encuentra en una finca cuidada, con buen vecindario y servicios cercanos como supermercados, transporte público, zonas verdes y comercios. En definitiva, se trata de una vivienda lista para entrar a vivir, sin necesidad de reformas, con espacios bien aprovechados y todas las comodidades para disfrutar del día a día con total tranquilidad. ¡No dejes pasar esta oportunidad! HIPOTECAS HASTA EL 100%.",True,good,False,False,3393.0,True,True,False,False,[],False,False,190000.0,€,True,True,flat,"El Cerrillo, Colmenar Viejo",Piso en calle del Pino s/n,Destacado,,,,,,,
108480132,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/be/74/1346193995.webp,44,,922500.0,chalet,sale,201.0,,4,4,calle de Antonia Rodríguez Sacristán,Madrid,Madrid,Carabanchel,es,40.3731811,-3.7471873,False,https://www.idealista.com/inmueble/108480132/,"VIVIENDA2 VENDE EN EXCLUSIVA PRECIOSO CHALET ADOSADO EN CALLE ANTONIA RODRÍGUEZ SACRISTÁN (MADRID) Vivienda2 tiene el placer de presentar en exclusiva este magnífico chalet adosado de 193m², distribuido en cuatro plantas, ubicado en la tranquila y demandada calle Antonia Rodríguez Sacristán. Una vivienda ideal para familias que buscan espacio, comodidad y una excelente calidad de vida, en una zona residencial consolidada y bien comunicada. La vivienda, en realidad cuenta con 225m2 aproximadamente, ya que la planta superior se tiró un tabique hace años y había un espacio con unos 30m2 de más. Sin embargo, registralmente aparece como 193m2. DESCRIPCIÓN DE LA VIVIENDA: Este chalet destaca por su excelente estado de conservación. Está listo para entrar a vivir, con estancias amplias, luminosas y bien distribuidas. Antes de entrar a la vivienda, nos encontramos con un porche muy bien cuidado, con espacio suficiente para poner una mesa y unas sillas. Ideal para disfrutar de un buen desayuno, una reunión con amigos. Planta sótano: Garaje con capacidad para 3 coches + moto y una estancia de almacenaje, rodeada de armarios empotrados. Planta baja: Recibidor con acceso al aseo de cortesía. Dormitorio versátil, ideal como despacho, habitación de invitados o sala de juegos. Espacioso salón-comedor, con acceso directo a una auténtica joya de la casa: un amplio patio privado con zona de barbacoa, perfecto para disfrutar del aire libre en familia o con amigos. Cocina independiente totalmente equipada, con zona de office. Primera planta: Tres dormitorios dobles, todos con excelente luz natural. Dos baños completos, uno de ellos en suite en el dormitorio principal. Planta superior: Gran sala diáfana, ideal como dormitorio adicional, despacho, sala de estar o sala de juegos. Baño completo. Zona de vestidor/almacenaje muy práctica, que gracias a su ventana al exterior, podría ser un dormitorio más. Acceso directo a una amplia terraza privada con vistas panorámicas de Madrid, ideal para relajarse al atardecer. Características adicionales: Vivienda con mucha luz natural durante todo el día. Armarios empotrados. Calefacción individual. Posibilidad de personalizar espacios según las necesidades del comprador. ZONA COMUNITARIA: La vivienda forma parte de la mancomunidad privada Buenavista, que cuenta con una magnífica piscina comunitaria, ideal para refrescarse en verano y disfrutar de momentos de ocio sin salir de casa. Un entorno seguro, familiar y bien cuidado. UBICACIÓN: Situado en una calle tranquila, pero con excelentes comunicaciones por transporte público y rápido acceso a principales vías de la ciudad. Zona con todos los servicios al alcance: colegios, centros de salud, supermercados, parques y zonas verdes. Una vivienda completa, pensada para disfrutar desde el primer día. Perfecta para quienes valoran la tranquilidad sin renunciar a la cercanía al centro de Madrid. No dejes pasar esta oportunidad única. Contáctanos para más información o concertar una visita. ¡Te encantará!",True,good,False,,4590.0,True,False,True,False,[],False,False,922500.0,€,True,True,chalet,"Puerta Bonita, Madrid",Chalet pareado en calle de Antonia Rodríguez Sacristán,Destacado,10008531,Puerta Bonita,949000.0,26500.0,3.0,semidetachedHouse,
108664342,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/96/15/961578317.webp,35,1,154500.0,flat,sale,93.0,True,3,1,Nuestra Señora de Belén,Madrid,Alcalá de Henares,Reyes Católicos,es,40.4737699,-3.3835282,False,https://www.idealista.com/inmueble/108664342/,"OPORTUNIDAD DE INVERSIÓN - INMUEBLE ALQUILADO Renta actual: 786€/mes - Fecha de fin de contrato: 07/2029 Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble. Piso de 93 m2 distribuidos en salón-comedor, cocina amueblada con tendedero, 3 habitaciones y 1 baño. El edificio no tiene ascensor. El inmueble tiene suelos de gres en toda la casa, lo que facilita su cuidado y mantenimiento. Se encuentra en una zona con fácil acceso a transporte y en sus alrededores encontramos todos los servicios como centros escolares y deportivos, supermercados, bancos. VIVIENDA DE PROTECCIÓN OFICIAL SUBVENCIONADAS por un período de 50 años desde la fecha de calificación definitiva 11 de septiembre de 1975, aunque son libres de precio de venta y renta. No obstante, ha de tener en cuenta que la vivienda es libre de precio pero no de protección hasta el 15 de septiembre de 2025, con las obligaciones que conlleva adquirir una vivienda protegida, como por ejemplo, el comprador de esta vivienda no puede tener otra vivienda protegida, los contratos de arrendamientos de vivienda protegida se tienen que visar por la comunidad de Madrid, aunque el precio de renta sea libre. Los propietarios de viviendas protegidas, podrán realizar obras o reformas en las mismas, si bien deberán obtener previamente la autorización de la Dirección General de la vivienda y Rehabilitación. Llámenos e infórmese de las condiciones especiales de venta!",False,good,False,False,1661.0,True,False,False,False,[],False,False,154500.0,€,,,flat,"Reyes Católicos, Alcalá de Henares",Piso en Nuestra Señora de Belén,Destacado,4089,,,,,,
108912097,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/5f/91/1358781530.webp,33,,585000.0,chalet,sale,240.0,,4,3,Cotos de Monterrey,Madrid,Cotos de Monterrey,,es,40.7892074,-3.6128926,False,https://www.idealista.com/inmueble/108912097/,"Homes by Pegasus presenta en exclusiva esta magnífica vivienda unifamiliar, una propiedad de diseño contemporáneo y construcción actualizada, situada en una de las urbanizaciones más reconocidas y consolidadas de la Sierra Norte de Madrid: Cotos de Monterrey. Una ubicación inmejorable para quienes buscan tranquilidad, privacidad y calidad de vida, sin renunciar a la cercanía con Madrid capital, a tan solo 40 minutos. El chalet, construido en una sola planta, ha sido concebido para ofrecer una distribución funcional y cómoda, donde cada metro cuadrado está pensado para aprovechar la luz natural, la amplitud de los espacios y la conexión con el entorno exterior. La vivienda dispone de 4 amplios dormitorios, diseñados para ofrecer privacidad y confort a cada miembro de la familia. El dormitorio principal cuenta con un baño en suite, mientras que los otros tres dormitorios se reparten en torno a dos baños completos adicionales, garantizando practicidad en el día a día. El corazón de la casa es el salón-comedor, un espacio diáfano y luminoso, con grandes ventanales de suelo a techo que permiten la entrada de luz natural durante todo el día. Esta estancia conecta de manera fluida con el exterior, creando un ambiente cálido y acogedor, perfecto tanto para el disfrute familiar como para recibir invitados. La cocina, de diseño moderno y completamente equipada, se integra de manera práctica en la distribución, ofreciendo amplitud y funcionalidad. La parcela de la vivienda ha sido diseñada por paisajistas profesionales, cuidando cada detalle para crear un entorno de relax y bienestar. El jardín rodea una espectacular piscina privada, ideal para disfrutar de los días de verano en un entorno de absoluta tranquilidad. Además, cuenta con varias zonas de descanso y solárium, donde podrás desconectar sin salir de casa. La propiedad cuenta con una zona de aparcamiento dentro de la parcela. Situado en una urbanización completamente consolidada, el chalet disfruta de todos los servicios necesarios: seguridad privada las 24 horas, transporte público, supermercados, centros educativos, instalaciones deportivas y amplias zonas verdes. Todo ello en un entorno natural único, con vistas a la sierra y la sensación de vivir en plena naturaleza. Este chalet es perfecto tanto como residencia habitual, para quienes buscan un entorno natural donde vivir sin alejarse de Madrid, como para quienes desean una segunda residencia de alta calidad, donde desconectar y disfrutar de la vida al aire libre. Una propiedad que destaca por su diseño, confort y exclusividad, en un entorno natural de primer nivel. Ven a visitarla y déjate conquistar por la vida que mereces.",False,good,False,,2438.0,False,False,False,False,[],False,False,585000.0,€,True,True,chalet,Cotos de Monterrey,Casa independiente,Destacado,HBP-10043,,,,,independantHouse,
100190475,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/d9/9b/1072547174.webp,41,1,260000.0,flat,sale,110.0,True,3,2,calle de Gainza,Madrid,Madrid,Usera,es,40.3741755,-3.7190803,False,https://www.idealista.com/inmueble/100190475/,"CONTACTAR CON EXTENSIÓN Nº1 Se vende piso de grandes dimensiones en el Poblado de Orcasitas. A diez minutos a pie del polideportivo de Orcasitas. A siete minutos a pie del Mercadona y las paradas de autobuses. Muy próximo a farmacias, gasolineras y al centro de salud. La vivienda se localiza en una primera planta con ascensor, es completamente exterior, bastante luminosa pese a ser una primera planta, gracias a su ubicación en una zona despejada por los dos lados. La orientación es norte-sur. Las estancias son amplias; tanto el salón comedor como las tres habitaciones, que dispone de armarios empotrados. En el recibidor se encuentra otro armario empotrado. El recibidor, la cocina, el aseo y una de las habitaciones están orientadas hacia el norte. El salón comedor y las dos habitaciones infantiles hacia el sur. El baño tiene orientación oeste. Sus 110m2 se distribuyen en: -Recibidor con armario empotrado - Cocina, con despensa - Salón comedor - Un baño con bañera - Un aseo - Dormitorio principal con armario empotrado - Habitación infantil primera con armario empotrado - Habitación infantil segunda con armario empotrado LO MEJOR DE ESTE PISO. - Es exterior por ambos lados. - Zona residencial, sin ruidos. - Facilidad de aparcamiento. Durante todo el año encuentras sitio para aparcar - Fachada rehabilitada para un mejor aislamiento térmico y menor consumo. Sobre zona y transporte: Orcasitas es uno de los barrios que componen el distrito de Usera, en el sur de Madrid. Sus límites son, por el norte, la avenida de los Poblados; por el este, las vías de ferrocarril; por el sur, la autopista M-40; y, por el oeste, la avenida de la Princesa Juana de Austria. El barrio alterna edificios residenciales de antigua y nueva construcción. Dada su ubicación al lado de la autopista M-40, el barrio es fácilmente accesible en coche. También es posible tomar el autobús o cercanías (Orcasitas). >  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",False,good,False,True,2364.0,True,False,False,False,[],False,False,260000.0,€,,,flat,"Orcasitas, Madrid",Piso en calle de Gainza,Destacado,BFU-V29,Orcasitas,,,,,
108616735,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/30/ea/1355897991.webp,16,6,570000.0,flat,sale,54.0,False,1,1,"calle de Hermosilla, 75",Madrid,Madrid,Barrio de Salamanca,es,40.4261843,-3.6779096,True,https://www.idealista.com/inmueble/108616735/,"Exclusiva vivienda de 54 metros cuadrados, situada en el corazón de Barrio de Salamanca, una de las zonas más demandadas y emblemáticas de Madrid.  La propiedad ubicada en la sexta planta de edificio destaca por su excelente luminosidad, se encuentra distribuido en hall recibidor, salón comedor, habitación independiente, cuarto de baño completo con bañera y cocina.  Se encuentra en una finca representativa con portero físico y vigilancia las 24 horas.  La vivienda cuenta con calefacción central, aire acondicionado, bomba calor y frio, armario trastero.  La propiedad está completamente insonorizada, lo que garantiza el máximo confort y tranquilidad en pleno centro de la ciudad.  Ideal tanto como residencia propia como para inversión en una ubicación privilegiada rodeada de servicios, centros comerciales, hospitales, colegios, restaurantes, etc.  A escasos minutos de la vivienda nos encontramos todo tipo de transporte público tanto metro como autobús, con gran variedad de líneas. No pierdas la oportunidad de visitarlo. La fidelidad con nuestros clientes y la excelencia en nuestro trabajo es la garantía de tu éxito.",False,good,False,True,10556.0,True,False,True,False,[],False,False,570000.0,€,,,flat,"Goya, Madrid","Piso en calle de Hermosilla, 75",Destacado,PR99559453,Goya,595000.0,25000.0,4.0,,
108667556,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/d4/7e/1351604369.webp,30,1,158000.0,flat,sale,81.0,True,3,1,calle de Francisco Pizarro,Madrid,Alcalá de Henares,Reyes Católicos,es,40.4724386,-3.3800476,False,https://www.idealista.com/inmueble/108667556/,"OPORTUNIDAD DE INVERSIÓN - INMUEBLE ALQUILADO Renta actual: 687€/mes - Fecha de fin de contrato: 06/2029 Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble. Piso en Alcalá de Henares, zona Reyes Católicos. La vivienda dispone de una superficie de 83 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un baño. El edificio no dispone de ascensor. Está situado en el centro de Alcalá de Henares, en sus alrededores encontramos la escuela CEIP Santos Niños, supermercados, bancos, bibliotecas, farmacias, oficinas de correos y centros deportivos. Cuenta con fácil acceso a NII y R2. VIVIENDA DE VPO de Promoción Privada por un período de 50 años desde la fecha de calificación definitiva (04/11/1977), aunque son libres de precio de venta y renta. No obstante, ha de tener en cuenta que la vivienda es libre de precio pero no de protección, con las obligaciones que conlleva adquirir una vivienda protegida, como por ejemplo, el comprador de esta vivienda no puede tener otra vivienda protegida, los contratos de arrendamientos de vivienda protegida se tienen que visar por la comunidad de Madrid, aunque el precio de renta sea libre. Los propietarios de viviendas protegidas, podrán realizar obras o reformas en las mismas, si bien deberán obtener previamente la autorización de la Dirección General de la vivienda y Rehabilitación. Llámenos e infórmese de las condiciones especiales de venta.",False,renew,False,False,1951.0,True,False,False,False,[],False,False,158000.0,€,,,flat,"Reyes Católicos, Alcalá de Henares",Piso en calle de Francisco Pizarro,Destacado,4657,,,,,,
108378378,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/3a/6a/1342333252.webp,12,5,600000.0,flat,sale,148.0,True,3,2,"Galicia, 50",Madrid,Tres Cantos,Primera Fase - Nuevo Tres Cantos,es,40.61677,-3.72028,True,https://www.idealista.com/obra-nueva/108378378/,"Descubre Pireo Residencial, una promoción conformada por pisos de obra nueva de 2, 3 y 4 dormitorios, en un residencial con magníficas zonas comunes, con piscina, zonas verdes, pista de pádel, zona de juegos infantiles y sala comunitaria. En el interior, destaca la calidad de sus materiales, la amplitud y óptima distribución de sus estancias. ¡Todos los pisos disponen de amplias terrazas desde las que disfrutar de vistas espectaculares al aire libre, 2 plazas de parking y trastero!  Se Encuentra en la zona de Nuevo Tres Cantos, localidad destacada por su modernidad, seguridad y excelente conexión con el centro de Madrid. Al vivir en un piso de obra nueva en Nuevo Tres Cantos, experimentarás una vida única con las ventajas de vivir en una ciudad planificada y moderna, con todos los servicios que necesitas, sin renunciar a los beneficios de un ambiente tranquilo y natural. ¡Ven a descubrirlo en nuestra oficina de ventas! Estaremos encantados de asesorarte.",False,newdevelopment,True,True,4054.0,True,False,False,False,[],False,False,600000.0,€,True,True,flat,"Primera Fase - Nuevo Tres Cantos, Tres Cantos","Piso en Galicia, 50",Destacado,99979,,,,,,False
107412619,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/23/c8/1311976639.webp,22,ss,277000.0,flat,sale,53.0,True,1,1,calle de Lope de Vega,Madrid,Madrid,Centro,es,40.4123282,-3.6979455,False,https://www.idealista.com/inmueble/107412619/,"En el exclusivo barrio de Cortes, en el distrito Centro de Madrid, se encuentra esta magnífica inmueble en altura. Se trata de un elegante inmueble de 53 metros construidos, ubicado en un edificio señorial con ascensor. Al entrar a la propiedad, nos encontramos con un luminoso salón-comedor, donde podrá disfrutar de agradables momentos en compañía de familiares y amigos. La cocina, totalmente equipada y de diseño moderno, cuenta con todos los electrodomésticos necesarios para facilitar las tareas culinarias. El dormitorio principal es amplio y cuenta con armarios empotrados, ofreciendo un excelente espacio de almacenamiento. El baño, de estilo contemporáneo, está equipado con una ducha de última generación y acabados de alta calidad. El inmueble, que se encuentra en perfecto estado de conservación, cuenta con aire acondicionado y puerta blindada para garantizar la seguridad y el confort de sus residentes. Además, el edificio dispone de conserje, brindando un servicio adicional de seguridad y comodidad. La ubicación de esta propiedad es inmejorable. A menos de 10 kilómetros de distancia, encontramos el prestigioso colegio ""Colegio San Ildefonso"" que ofrece una educación de calidad para los más pequeños de la familia. También, a poca distancia, se encuentra el centro comercial ""Plaza Mayor"", donde podrá disfrutar de una amplia variedad de tiendas, restaurantes y servicios. En cuanto a las conexiones de transporte, las líneas de metro más cercanas son la Línea 1 y la Línea 2, que le permitirán desplazarse fácilmente por toda la ciudad. Además, las líneas de cercanías más cercanas son la C-3 y la C-4. Por último, las líneas de autobuses más cercanas a la ubicación de la vivienda son las líneas 3, 17 y 18. El barrio de Cortes es conocido por su ambiente cosmopolita y su amplia oferta cultural. Rodeado de emblemáticos monumentos y museos, como el Museo del Prado y el Museo Thyssen-Bornemisza, este barrio es perfecto para aquellos que buscan disfrutar de la historia y el arte de Madrid. Además, cuenta con una gran variedad de restaurantes, bares y cafeterías, donde podrá degustar la deliciosa gastronomía local. Si está buscando un piso elegante y bien ubicado en el corazón de Madrid, esta propiedad es la opción ideal. No pierda la oportunidad de vivir en una de las zonas más exclusivas de la ciudad. Para obtener más información sobre esta propiedad, por favor, facilítenos la referencia 206398. GILMAR es una reconocida compañía inmobiliaria con más de 35 años de experiencia en el sector. Desde 1983, hemos ayudado a nuestros clientes a encontrar la casa de sus sueños, brindando un servicio personalizado y de calidad. Nuestro equipo de expertos en marketing inmobiliario se encarga de destacar las características únicas de cada propiedad, para garantizar una experiencia única y satisfactoria. Si está buscando comprar o vender una propiedad, no dude en contactarnos. Estaremos encantados de ayudarle a encontrar la propiedad perfecta para usted. Puede visitarnos en nuestra oficina ubicada en Plaza de Herradores, 4, o ponerse en contacto con nosotros a través del teléfono o por correo electrónico a. Estamos a su disposición para brindarle toda la información que necesite.",False,good,False,True,5226.0,False,False,False,False,[],False,False,277000.0,€,,,flat,"Huertas-Cortes, Madrid",Piso en calle de Lope de Vega,Destacado,JL206398,Huertas-Cortes,285000.0,8000.0,3.0,,
108750806,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/89/1f/1274233388.webp,36,,385000.0,chalet,sale,235.0,,4,3,calle del Canto Pelín,Madrid,Navalcarnero,El Pijorro,es,40.2942356,-4.0137777,False,https://www.idealista.com/inmueble/108750806/,"OPORTUNIDAD ÚNICA! Agencia inmobiliaria CAPITAL HOME NAVALCARNERO VENDE EN EXCLUSIVA ESPECTACULAR CHALET PAREADO CERCA DE LA PLAZA SEGOVIA! Descubre este impresionante chalet pareado con una inmejorable distribución y acceso a pie de calle. Con 235m construidos y 226 m útiles, esta vivienda de dos plantas ofrece amplios espacios para disfrutar en familia. La cocina, de dimensiones gigantescas, cuenta con excelente distribución y grandes ventanales que inundan el espacio de luz natural, además de venir completamente equipada (excepto lavadora). El salón diáfano, orientado al sur, incluye una acogedora chimenea, perfecta para las noches de invierno. La planta superior alberga tres habitaciones, una de ellas con baño en suite y ropero, además de otro baño completo con plato de ducha en la planta. En la planta inferior, encontrarás una habitación adicional con armario empotrado y otro baño completo con plato de ducha. La joya de esta propiedad es su increíble bodega, equipada con una zona de estar y una barra de bar, ideal para reuniones y celebraciones. Además, cuenta con dos plazas de garaje amplias y una tercera plaza exterior con techo. La zona es tranquila y está cerca de diversos servicios, a sólo 5 minutos de la Plaza de Segovia. Construida en el año 1993 y en buen estado, calefaccion mediante deposito de gasoil y una orientación norte/sur que garantiza luminosidad durante todo el día. No pierdas la oportunidad de vivir en este magnífico chalet pareado que combina comodidad, espacio y una ubicación privilegiada. ¡ Contáctanos para más información!",True,good,False,,1638.0,True,False,False,False,[],False,False,385000.0,€,True,True,chalet,"El Pijorro, Navalcarnero",Chalet pareado en calle del Canto Pelín,Destacado,CP46,,,,,semidetachedHouse,
