propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108907359,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/9e/f4/1358561799.webp,V0003,28,1,330000.0,flat,sale,103.0,True,2,1,calle de Fuente de Lima,Madrid,Madrid,Latina,es,Águilas,40.3809589,-3.7809889,False,https://www.idealista.com/inmueble/108907359/,"¡Gran oportunidad en Madrid! Se vende estupendo piso de 69 m² en excelente estado, ubicado en una de las zonas más tranquilas y con mejor comunicación del distrito de Latina, en el barrio de Aviación Española. La vivienda se encuentra en la primera planta de un edificio con ascensor, construido en 1999 y muy bien conservado, lo que garantiza una estructura moderna y funcional, prácticamente como nueva. El inmueble se distribuye de forma cómoda y equilibrada, con dos dormitorios, uno de ellos doble y otro individual, ambos equipados con armarios empotrados que optimizan el espacio de almacenaje. Dispone de un amplio y luminoso salón-comedor, ideal para disfrutar del día a día con familia o amigos. El baño es completo, cuenta con bañera y acabados de primera calidad. La cocina, espaciosa y muy funcional, dispone de acceso a un práctico tendedero que da a las zonas ajardinadas del edificio, lo que permite una buena ventilación e iluminación natural. La vivienda está equipada con gas natural y aire acondicionado, lo que garantiza el máximo confort durante todas las estaciones del año. Además, el precio incluye una plaza de garaje ubicada en el mismo edificio, un valor añadido muy apreciado en la zona. El entorno está rodeado de amplias áreas verdes perfectas para pasear, relajarse o disfrutar al aire libre. En cuanto a su localización, el piso se encuentra a tan solo cinco minutos a pie de la estación de metro Aviación Española (Línea 10) y a diez minutos de la estación de Renfe Las Águilas. También cuenta con excelentes conexiones de autobús con varias líneas disponibles, como la 39, 560 y N19. En las inmediaciones se encuentran centros de salud, colegios, supermercados, bancos, tiendas y todos los servicios necesarios para una vida cómoda y práctica. Esta es una vivienda ideal tanto para quienes buscan su hogar como para quienes desean invertir en una zona con alta demanda y calidad de vida.",False,good,False,True,3204.0,False,False,False,False,[],False,False,330000.0,€,flat,"Águilas, Madrid",Piso en calle de Fuente de Lima,,,,,,
107963051,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/77/d5/1330217757.webp,DZ0325,76,,2975000.0,chalet,sale,818.0,,5,4,calle Transversal 1,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Montealina,40.4235626,-3.8430613,False,https://www.idealista.com/inmueble/107963051/,"**Casa / Chalet Independiente en Venta - Pozuelo de Alarcón** Descubre este maravilloso chalet independiente, situado en una de las mejores urbanizaciones de Pozuelo de Alarcón. Diseñado por un reconocido arquitecto, este hogar destaca por su infinita luminosidad y amplios espacios que invitan a disfrutar de cada rincón. Situada en la mejor ubicación de la urbanización Monte Alina, por su cercanía a la salida principal, sus increíbles vistas despejadas y sus mas de 3.000 m2 de parcela, nos permite sentirnos integrados en plena naturaleza sin perder las comodidades que aporta la cercanía a colegios, centros de ocio etc.  Al entrar a la vivienda, te recibe un impresionante hall a doble altura que da paso a diferentes salones, uno de ellos con una bonita chimenea, ideal para crear momentos acogedores en familia. La cocina, recientemente reformada, cuenta con detalles modernos y funcionales, perfecta para los amantes de la gastronomía. Con cinco amplios dormitorios y cuatro cuartos de baño equipados con grandes velux, cada miembro de la familia encontrará su propio refugio. Además, la propiedad incluye una terraza y un balcón que ofrecen vistas al extenso jardín de 3.600 m², donde podrás disfrutar del aire libre. PLANTA PRINCIPAL: - Fabuloso Hall con detalle de un jardín interior precioso que aporta muchísima luz. - Gran despacho con una maravillosa librería en madera de Roble. - Salón con chimenea y salida al jardín. - Comedor con salida al jardín. - Acogedora salita de estar con una segunda chimenea y salida al jardín. - Espectacular cocina recien reformada con la marca de cocinas Santos. - Zona de lavado. - Zona para el servicio, habitación y aseo con acceso independiente a la vivienda. - Amplio aseo de cortesia. - Amplio armario ropero a la entrada. PRIMERA PLANTA: - Maravilloso dormitorio principal en suite con un gran cuarto de baño y un bonito vestidor. - Dos amplios dormitorios que comparten un cuarto de baño. - Acogedor dormitorio con baño en suite. PLANTA DE OCIO: - Una sala de billar con una libreria de Roble  - Bodega  - Despensa  - Zona de calderas  -Una sauna e infinidad de rinconcitos muy útiles  ZONA EXTERIOR: - Piscina  - Barbacoa - Maravilloso porche para ver unos atardeceres de película  Este chalet también dispone de armarios empotrados, trastero y plaza de garaje para 3 coches, asegurando comodidad y espacio para todos tus enseres. Con calefacción de gas y aire acondicionado frio/calor en todas las estancias y una excelente orientación norte-sur, el confort está garantizado durante todo el año. No pierdas la oportunidad de vivir en un entorno exclusivo y rodeado de naturaleza. ¡Ven a conocer tu nuevo hogar!",True,good,False,,3637.0,True,False,False,False,[],False,False,2975000.0,€,chalet,"Montealina, Pozuelo de Alarcón",Casa independiente en calle Transversal 1,True,True,independantHouse,,,
108872703,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/a1/f8/1357586045.webp,,25,,450000.0,chalet,sale,228.0,,3,3,calle Francisco de Goya,Madrid,San Lorenzo de El Escorial,La Pizarra,es,,40.6121252,-4.1212266,False,https://www.idealista.com/inmueble/108872703/,"OFRECEMOS EN VENTA magnifica casa ubicada en la Urbanizacion Felipe II, 228m2 construidos, divididos en 4 plantas; planta de acceso desde la calle: porche, holl, aseo, gran cocina con mucha luz, salon de 30m2 con salida a una terraza, desde la que se accede al jardin, que comunica con los jardines y piscina comunitaria. La planta primera consta de dormitorio principal con salida a una terraza con excelentes vistas, orientación este y baño en suite; otros dos dormitorios con armarios empotrados y baño común; 3º planta con buhardilla diafana y 2 ventanas; en la planta sotano encontramos el garaje para dos coches y dos grandes armarios para almacenar. La casa tiene un estupendo jardin de esquina en perfecto estado. La urbanización ademas, de las piscinas, tiene restaurantes, parque infantil, comercios, pista de futbol y estupendos jardines. Autobueses interurbanos y parada de bus a moncloa continuamente. Una gran oportunidad para vivir al lado del monte abantos.",False,good,False,,1974.0,False,False,False,False,[],False,False,450000.0,€,chalet,"La Pizarra, San Lorenzo de El Escorial",Chalet pareado en calle Francisco de Goya,True,True,semidetachedHouse,,,
108775546,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/8d/4c/1354766415.webp,213981,4,,152652.0,studio,sale,79.0,,0,2,calle de los Huertos,Madrid,Arganda,Centro,es,,40.3026221,-3.4420073,False,https://www.idealista.com/inmueble/108775546/,"PRODUCTO EN CESION DE REMATE ESPECIAL PARA INVERSORES - SIN FINANCIACIÓN –NO SE PUEDE VISITAR   Piso de 57 m2 en planta baja, ubicada en Calle Huertos, en Arganda (Madrid), con un valor actual de mercado de unos 165.000 €.   Oportunidad de adquisición por un precio inferior y obtención de un margen. No admite crédito hipotecario. Solo para clientes con liquidez.  Precio de venta: 152.652 €.   Estas operaciones requieren una serie de requisitos detallados a continuación: 1º. NO permite hipoteca. 2º. Esta propiedad NO se puede ver ni visitar interiormente. 3º. NO disponemos de fotos del interior del inmueble. 4ª. NO tenemos información sobre el estado de ocupación del inmueble.   La adquisición del inmueble publicitado en este anuncio se realizará exclusivamente en el marco del proceso de cesión de remate en el que se encuentra. Al no tratarse de una compraventa directa, el importe publicado ha de ser considerado como una orientación al precio por el cual puede adjudicarse el inmueble. Contáctanos para más información.   Ref Interna 213981.",False,good,False,,1932.0,False,False,False,False,[],False,False,152652.0,€,flat,"Centro, Arganda",Estudio en calle de los Huertos,,,studio,,,
108803809,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/4e/35/1355618969.webp,,22,3,228000.0,flat,sale,69.0,True,3,1,calle de Prado Alegre,Madrid,Madrid,Latina,es,Campamento,40.3981126,-3.7726151,False,https://www.idealista.com/inmueble/108803809/,"¡Descubre tu nuevo hogar en Madrid! A 3 min de la parada de metro, Colonia Jardín (Línea 10). Este encantador piso en la zona de Campamento, situado en la Carretera de Pozuelo de Alarcón, ofrece una ubicación inmejorable frente a la Ciudad de la Imagen. Con 69 m² construidos y 61 m² útiles, este espacio cuenta con un acogedor salón con chimenea, ideal para disfrutar de momentos cálidos en familia o con amigos. La cocina está equipada. A diez minutos andando del centro de Madrid. El piso dispone de tres dormitorios, perfectos para adaptarse a tus necesidades. El cuarto de baño está en buen estado y listo para su uso. Además, el aire acondicionado en el salón y el dormitorio principal garantiza un ambiente fresco durante los meses más calurosos. Ubicado en una zona muy tranquila, este inmueble ofrece fácil aparcamiento y un entorno apacible para vivir. Aunque no cuenta con ascensor, la tercera planta ofrece vistas agradables y una buena orientación al norte. La calefacción a gas natural y la caldera aseguran un hogar cálido y confortable durante el invierno. No dejes pasar la oportunidad de visitar este piso en buen estado, construido en 1963 y listo para convertirse en tu nuevo hogar. ¡Contáctanos para más información y ven a verlo!",False,good,False,False,3304.0,False,False,False,False,[],False,False,228000.0,€,flat,"Campamento, Madrid",Piso en calle de Prado Alegre,,,,,,
107967647,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/b1/f4/1346273521.webp,DMPD003,29,bj,223000.0,flat,sale,50.0,False,1,1,DE LAS DELICIAS,Madrid,Madrid,Arganzuela,es,Delicias,40.3916082,-3.6946317,False,https://www.idealista.com/inmueble/107967647/,"OPORTUNIDAD- DM- Servicios Inmobiliarios ofrece en exclusiva preciosa vivienda de 50 m² construidos en la planta baja del edificio; en Paseo de las Delicias (Zona Legazpi). Una oportunidad única para invertir o disfrutar de un hogar acogedor en una de las mejores zonas de Madrid. La vivienda dispone de una habitación con armario empotrado, Salón-comedor cómodo y funcional, ideal para relajarse y disfrutar del día a día.  Cocina independiente; equipada con electrodomésticos, Baño completo con plato de ducha. Vivienda para entrar a vivir: suelos de tarima flotante, ventanas de climalit y puertas de madera, cuenta con aire acondicionado bomba frio y calor y calefacción eléctrica. Piso acogedor, con excelente distribución que aprovecha al máximo el espacio. Edificio del año 1925 en buen estado, con ascensor.  El piso está en una de las zonas más demandadas de Madrid, a escasos pasos del metro Legazpi (Línea 3 y 6) y líneas de autobuses: ) cerca de supermercados, tiendas, restaurantes y zonas de ocio. A pocos minutos del Matadero Parque Madrid Río, parque Tierno Galván y el centro de la ciudad. Esta vivienda es Ideal para inversores o particulares que buscan un piso listo para entrar a vivir. ¡No dejes pasar esta oportunidad!  Contáctanos para más información o concertar una visita.",True,good,False,True,4460.0,True,False,False,False,[],False,False,223000.0,€,flat,"Delicias, Madrid",Piso en De Las Delicias,,,,,,
108688141,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/c8/0e/1352182305.webp,223521,8,,115000.0,flat,sale,61.0,,3,1,calle Fernán González,Madrid,Alcalá de Henares,Reyes Católicos,es,,40.4754519,-3.3769349,False,https://www.idealista.com/inmueble/108688141/,"PRODUCTO EN CESION DE REMATE ESPECIAL PARA INVERSORES - SIN FINANCIACIÓN –NO SE PUEDE VISITAR Piso de 61 m2 ubicada en C Fernan Gonzalez, en Alcala de Henares (Madrid) con un valor actual de mercado de unos 150.000 €. Oportunidad de adquisición por un precio significativamente inferior y obtención de márgenes elevados. RENTABILIDAD GARANTIZADA. No admite crédito hipotecario. Solo para clientes con liquidez.  Precio de venta:   115.000€. Estas operaciones requieren una serie de requisitos detallados a continuación: 1º. - NO permite hipoteca. 2º. - Esta propiedad NO se puede ver ni visitar interiormente. 3º. - NO disponemos de fotos del interior del inmueble. 4ª- NO tenemos información sobre el estado de ocupación del inmueble. La adquisición del inmueble publicitado en este anuncio se realizará exclusivamente en el marco del proceso de cesión de remate en el que se encuentra. Al no tratarse de una compraventa directa, el importe publicado ha de ser considerado como una orientación al precio por el cual puede adjudicarse el inmueble Contactanos para mas informacion. Ref Interna 223521.",False,good,False,,1885.0,False,False,False,False,[],False,False,115000.0,€,flat,"Reyes Católicos, Alcalá de Henares",Piso en calle Fernán González,,,,,,
108785806,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/05/63/1355061623.webp,,26,4,801645.0,flat,sale,102.0,False,3,3,calle de Guzmán el Bueno s/n,Madrid,Madrid,Chamberí,es,Gaztambide,40.4384758,-3.7128902,True,https://www.idealista.com/inmueble/108785806/,"Piso reformado a estrenar en Guzmán el Bueno – 102 m², 3 habitaciones y 3 baños ¡Diseño, calidad y confort en el corazón de Chamberí! Ponemos a la venta este fantástico piso de 102 m² construidos, ubicado en una cuarta planta interior de la calle Guzmán el Bueno, totalmente reformado por el reconocido estudio de arquitectura Home Architect. Listo para entrar a vivir, esta vivienda ofrece una distribución moderna, materiales de máxima calidad y un ambiente acogedor, ideal tanto para familias como para inversores. Características: Salón muy luminoso, con grandes ventanales a patio amplio y tranquilo Cocina americana de diseño, totalmente equipada 3 dormitorios 3 baños completos, modernos y funcionales Aire acondicionado  Reforma integral con acabados premium Una vivienda interior, pero con excelente luz natural gracias a su altura y orientación. Entorno y ubicación Situado en plena Calle Guzmán el Bueno, en el codiciado distrito de Chamberí, el piso goza de una ubicación privilegiada con excelente comunicación y todos los servicios a pocos pasos. En los alrededores encontrarás: Estaciones de Metro cercanas: Guzmán el Bueno, Islas Filipinas y Moncloa, con acceso a varias líneas Muy cerca del Parque del Oeste y el Canal de Isabel II, perfectos para pasear o hacer deporte Zona con gran variedad de cafeterías, restaurantes, supermercados, farmacias y pequeños comercios Próximo a universidades y centros educativos, como la Universidad Complutense de Madrid (UCM), ICAI, ICADE o CEU Entorno seguro, residencial y con excelente ambiente tanto para familias como para jóvenes profesionales Un piso moderno, cómodo y con una ubicación inmejorable. Ideal para quienes buscan un hogar reformado con gusto en una de las mejores zonas de Madrid. ¡Ven a verlo!",True,good,False,True,7859.0,False,False,False,False,[],False,False,801645.0,€,flat,"Gaztambide, Madrid",Piso en calle de Guzmán el Bueno s/n,,,,,,
105052174,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/5a/16/1347439886.webp,CS-09242-0001,25,,215000.0,flat,sale,80.0,,3,1,calle de Gallur,Madrid,Madrid,Latina,es,Los Cármenes,40.3985544,-3.7415148,False,https://www.idealista.com/inmueble/105052174/,"Piso de 80 m² ubicado en Madrid. Se trata de un piso de 80 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 1 baño. Este activo se sitúa en la calle Gallur, en un área residencial bien conectada. Tiene buenos accesos por la M-30 y la A-5, lo que facilita desplazamientos tanto dentro de la ciudad como hacia otras localidades. La zona cuenta con diversas opciones de transporte público, incluyendo varias líneas de autobús cercanas que conectan con el centro de Madrid y la estación de metro más cercana.En la ubicación podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas y centros educativos. Además, se encuentran cerca el Centro de Salud Montaje y el Hospital Clínico San Carlos, así como numerosos parques ideales para el esparcimiento, como el Parque de La Vaguada.Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble. La Propiedad no responderá de/l (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) la responsabilidad en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Si a fecha de venta, la Propiedad hubiese demandado judicialmente la ocupación, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. Si en la fecha de venta, la Propiedad hubiese interpuesto una denuncia penal, que se encontrase en curso, se comunicará al Juzgado la venta, apartándose la Propiedad del procedimiento como acusación particular. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética. El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión d",False,good,False,False,2688.0,True,False,False,False,[],False,False,215000.0,€,flat,"Los Cármenes, Madrid",Piso en calle de Gallur,,,,,,
108560806,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/81/52/1348489757.webp,,27,3,245000.0,flat,sale,96.0,True,3,1,AV VIENA,Madrid,Coslada,Ciudad 70,es,,40.4194704,-3.5419419,False,https://www.idealista.com/inmueble/108560806/,"¡Descubre tu nuevo hogar en Ciudad 70! Este encantador piso de tres dormitorios, tercera planta, es ideal para quienes buscan tranquilidad y luminosidad. Con una distribución perfecta, cada estancia cuenta con ventilación cruzada, asegurando un ambiente fresco y agradable. La cocina, completamente amueblada y equipada, se conecta con un amplio tendedero-terraza, perfecto para disfrutar del aire libre. Imagina relajarte en la terraza metida al salon parcialmente y acristalada con magníficas vistas. Además, el cuarto de baño ha sido reformado, ofreciendo un plato de ducha con mampara que añade un toque moderno y funcional. Los armarios son de superficie pero a medida. Cuenta con ascensor y un amplio trastero (incluido en el precio) La ubicación es inmejorable: rodeado de supermercados, farmacias y colegios, así como zonas verdes y un área de juegos infantil para los más pequeños. La comunicación es excelente, con varias paradas de autobús a pocos metros y acceso rápido a las principales vías como la M-21 y la A-2.  Este piso también representa una gran oportunidad de inversión, con una buena rentabilidad y posibilidad de alquiler inmediato. No dejes pasar la oportunidad de vivir en un lugar que combina comodidad y conveniencia. ¡Ven a visitarlo y enamórate de tu nuevo hogar! Financiación hasta el 100%.",False,renew,False,True,2552.0,False,False,False,False,[],False,False,245000.0,€,flat,"Ciudad 70, Coslada",Piso en Av Viena,,,,264000.0,19000.0,7.0
