propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
106602401,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/ec/d7/1288364760.webp,48671076,31,1,98900.0,flat,sale,51.0,True,3,1,calle de Rocafort,Madrid,Madrid,Villaverde,es,San Cristóbal,40.3427226,-3.6874423,False,https://www.idealista.com/inmueble/106602401/,"Ocupado: oportunidad de inversión Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Piso en Madrid. Dispone de una superficie de 51 metros distribuidos en 3 habitaciones, amplio salón-comedor, cocina amueblada y 1 baño. Situado en el barrio San Cristóbal. Próximo a centros de salud, comercios, colegios, supermercados, zonas verdes y la parada de metro San Cristóbal de Los Ángeles. Con acceso a la M-301. Oportunidad de inversión: inmueble ocupado. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,renew,False,False,1939.0,True,False,False,False,[],False,False,98900.0,€,flat,"San Cristóbal, Madrid",Piso en calle de Rocafort,,,,,,,
108805238,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/cd/6f/1357057434.webp,,19,2,167900.0,flat,sale,68.0,True,2,1,calle Salamanca,Madrid,Parla,Villayuventus-Renfe,es,,40.2403202,-3.7643172,False,https://www.idealista.com/inmueble/108805238/,"¡Black House presenta esta estupenda vivienda situada en Parla! en una ubicación excelente, con todos los servicios al alcance y a tan solo 5 minutos a pie de la estación de Renfe de Parla, lo que garantiza una comunicación rápida y cómoda con Madrid y otros municipios del sur. *** SE ENTREGA AMUEBLADA Y CON ELECTRODOMÉSTICOS*** Se trata de una segunda planta sin ascensor, pero con pocos escalones, por lo que el acceso es muy cómodo. La vivienda está en perfecto estado y se entrega tal como se ve en las fotos, totalmente amueblada y lista para entrar a vivir, lo que la convierte en una opción ideal tanto como residencia habitual como inversión para alquilar. Cuenta con una cocina independiente equipada y funcional, con una práctica zona adicional destinada a lavandería y despensa, que aporta un extra de almacenamiento y organización. El salón es amplio, muy luminoso, y está climatizado con aire acondicionado con bomba de frío y calor, creando un espacio cómodo para disfrutar en cualquier época del año. Además, el salón dispone de mosquitera en la ventana, al igual que los dormitorios, un detalle que mejora la ventilación natural y protege del exterior durante los meses más cálidos. La zona de descanso se compone de dos dormitorios muy bien distribuidos y aprovechados. El primero es una habitación individual, perfecta como dormitorio juvenil, despacho o cuarto auxiliar, equipada con un armario esquinero que optimiza el espacio, y cuenta con doble ventana, lo que le aporta una ventilación cruzada y una excelente entrada de luz natural. El segundo dormitorio es una estancia principal amplia, acogedora y muy luminosa, con un armario empotrado de gran capacidad y también con aire acondicionado con bomba frío y calor, lo que garantiza el máximo confort. El cuarto de baño es muy espacioso, con ventana exterior que favorece la ventilación natural, y está equipado con plato de ducha y una pequeña bañera, ofreciendo una solución práctica para el día a día. Una vivienda funcional, cómoda y muy cuidada, con excelente ubicación, ideal para quienes buscan mudarse sin necesidad de reformas ni mobiliario, o bien para quienes quieren invertir en una zona en constante crecimiento y con alta demanda de alquiler. No dejes pasar esta oportunidad. Llámanos y agenda tu visita. ¡Te encantará! DISPONEMOS DE FINANCIACION HASTA EL 100% Consúltanos sin compromiso.",True,good,False,False,2469.0,False,False,False,True,[],False,False,167900.0,€,flat,"Villayuventus-Renfe, Parla",Piso en calle Salamanca,,,,,,,
108694753,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/92/ac/1356656501.webp,V-048,41,bj,950000.0,flat,sale,206.0,True,7,4,calle de las Higueras,Madrid,Madrid,Latina,es,Lucero,40.4069339,-3.7455308,False,https://www.idealista.com/inmueble/108694753/,"PACK COMPLETO INVERSIÓN | 4 PISOS NUEVOS | LUCERO Oportunidad única para inversores que buscan activos inmobiliarios listos para rentar desde el primer día. Se vende conjunto completo de 4 viviendas de obra nueva, todas en el mismo edificio. Ideal para inversión patrimonial o gestión de alquileres turísticos o de media estancia. Incluye: 1 estudio de 48 m² 3 pisos de 2 habitaciones entre 51 m² y 55 m² Posibilidad de adquirir también garajes y trasteros. Ubicación: Lucero, barrio residencial con alta demanda de alquiler, bien conectado y en crecimiento constante. Precio total del conjunto: desde 950.000 € Ventajas para el inversor: Obra nueva lista para escriturar Rentabilidad estimada inmediata Ideal para alquiler convencional o media estancia Gestión centralizada al estar en un mismo edificio Se entrega sin inquilinos, con total flexibilidad para definir el modelo de explotación. Posibilidad de asesoramiento para gestión de alquileres. Disponibilidad inmediata para visitas privadas. Interesados reales, por favor contactar directamente para más información.",True,good,False,False,4612.0,True,False,False,False,[],False,False,950000.0,€,flat,"Lucero, Madrid",Piso en calle de las Higueras,,,,,,,
108903197,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/9b/49/1358549195.webp,01/2614,26,4,410000.0,flat,sale,106.0,True,3,1,calle de la Fuente Carrantona,Madrid,Madrid,Moratalaz,es,Marroquina,40.4046782,-3.6322144,False,https://www.idealista.com/inmueble/108903197/,"ALPHA ARTILLEROS INMOBILIARIA te ofrece una excelente oportunidad de adquirir esta vivienda en el barrio de Marroquina, en el distrito de Moratalaz, una zona tranquila y bien consolidada, ideal para quienes buscan comodidad y calidad de vida. La vivienda cuenta con tres dormitorios con armarios empotrados, un baño completo, cocina independiente con tendedero cerrado y un salón luminoso. El suelo es de gres en toda la casa, que aporta durabilidad y fácil mantenimiento. Dispone de calefacción individual de gas natural, lo que garantiza confort y eficiencia durante todo el año. Forma parte de una finca cerrada que dispone de portero físico y sistema de videovigilancia para mayor seguridad, además de zonas comunes con piscina, parque infantil y pistas deportivas multiusos. La zona está bien comunicada con el resto de Madrid mediante transporte público, con varias opciones de metro y autobús cercanas. Además, en sus alrededores se encuentran colegios públicos y concertados, centros de salud, supermercados y espacios verdes que ofrecen un entorno cómodo y familiar para el día a día. Se trata de una vivienda funcional, luminosa y lista para entrar a vivir, ubicada en un barrio que combina tranquilidad, servicios y buena comunicación. No dejes pasar esta oportunidad y llámanos para concertar una visita. En Alpha Artilleros, además, te ofrecemos un asesoramiento financiero y fiscal gratuito, asegurando que puedas realizar tu compra con confianza. ¡Contáctanos sin compromiso! Con nosotros tiene de forma TOTALMENTE GRATUITA, el Asesoramiento Financiero y Fiscal. Además de una infraestructura creada con AUTÉNTICOS PROFESIONALES, dedicados por entero a garantizar un buen servicio para que compre con total confianza y garantía. En Alpha Hogares, nos encargamos de que el buen trato, la profesionalidad y una perfecta gestión estén a la orden del día, lo cual nos hace ser grandes profesionales. Consúltenos sin compromiso alguno, será un placer atenderle y ayudarle a encontrar, no solo su vivienda perfecta, ya que será su mejor inversión. ¡ESTAREMOS ENCANTADOS DE ATENDERLE! Gastos de escrituración y honorarios por intermediación no incluidos. Con nosotros tiene de forma TOTALMENTE GRATUITA, el Asesoramiento Financiero y Fiscal. Además de una infraestructura creada con AUTÉNTICOS PROFESIONALES, dedicados por entero a garantizar un buen servicio para que compre con total confianza y garantía. En Alpha Hogares, nos encargamos de que el buen trato, la profesionalidad y una perfecta gestión estén a la orden del día, lo cual nos hace ser grandes profesionales. Consúltenos sin compromiso alguno, será un placer atenderle y ayudarle a encontrar, no solo su vivienda perfecta, ya que será su mejor inversión. LLAMA SIN COMPROMISO. ¡ESTAREMOS ENCANTADOS DE ATENDERLE!",False,good,False,True,3868.0,False,False,False,False,[],False,False,410000.0,€,flat,"Marroquina, Madrid",Piso en calle de la Fuente Carrantona,,,,,,,
108885843,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/44/0f/1357940443.webp,,18,1,219000.0,flat,sale,51.0,True,2,1,CL VELEZ RUBIO,Madrid,Madrid,Hortaleza,es,Apóstol Santiago,40.4804153,-3.6581646,False,https://www.idealista.com/inmueble/108885843/,"EN VENTA estupendo piso exterior y con mucha luz natural en la calle Velez Rubio. Consta de 50 m2 distribuidos en salón, cocina, 2 dormitorios y un baño. Dispone de calefacción individual de gas natural y aire acondicionado en el salón. La vivienda se encuentra en buen estado.  La finca cuenta con ASCENSOR. Se encuentra muy bien comunicado, a escasos minutos a pie de Metro Manoteras (línea 4) y Pinar de Chamartin (línea 1, 4 y metro ligero ML1). Además de autobuses: 7, 29, 129. Rodeado de todos los servicios: supermercados, colegios, centro de salud, bancos, etc. Mejor visitar, póngase en contacto con nosotros sin compromiso alguno.",False,renew,False,True,4294.0,False,False,False,False,[],False,False,219000.0,€,flat,"Apóstol Santiago, Madrid",Piso en Cl Velez Rubio,,,,,,,
108746393,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/2f/85/1353903633.webp,25_23,43,,680000.0,chalet,sale,387.0,,7,5,carretera urbanizacion montehermoso,Madrid,Campo Real,,es,,40.333381,-3.3933175,False,https://www.idealista.com/inmueble/108746393/,"El día que visites esta vivienda, te vas a dar cuenta de que has estado perdiendo tu tiempo.   Imagina no tener que enfrentarte a viviendas que requieren obras interminables, que se quedan pequeñas o que no tienen el espacio exterior que buscas. Ahora piensa en un hogar donde cada detalle está diseñado para que disfrutes desde el primer día. Este chalet independiente de diseño moderno lo tiene todo: amplitud en cada planta, una distribución funcional y una estética actual y cuidada. Ubicado en una urbanización privada con conserje, te ofrece la tranquilidad y exclusividad que necesitas. También tiene piscina privada y una gran parcela de 1050 metros cuadrados. Todo esto en Campo Real, un entorno bien comunicado donde desconectar del ruido sin renunciar a los servicios esenciales. Preguntas frecuentes a la hora de ver una casa de estas características: Entonces ¿Por qué vas a pensar que has estado perdiendo tu tiempo? Después de ver este chalet, te darás cuenta de que todas las visitas anteriores, han sido una pérdida de tiempo, ya que las calidades y el diseño exclusivo de esta propiedad, no tiene comparativa y te enamorarás al instante. Tiene siete dormitorios y cinco baños, además de un amplio salón con chimenea y una cocina con espacio suficiente para disfrutar en familia. También dispone de garaje privado y trastero, lo que aporta comodidad y espacio extra. En el exterior, su gran patio con piscina privada ofrece un lugar ideal para el descanso y el ocio. Si has llegado hasta aquí, la pregunta es: ¿a qué esperas para venir a verlo? ¿Te preocupa el tema de la hipoteca? Si bien el año pasado fue complicado en términos de adquisición de viviendas, este año las entidades bancarias están siendo más flexibles en cuanto a la aprobación de hipotecas, ofreciendo mejores tasas de interés. ¿Necesitas financiación? ¡Estamos aquí para ayudarte! Contamos con un equipo financiero dedicado exclusivamente a evaluar la viabilidad del préstamo. Si deseas visitar la propiedad, no dudes en llamarnos ahora mismo. Estaremos encantados de resolver cualquier pregunta que tengas.",True,good,False,,1757.0,True,False,False,False,[],False,False,680000.0,€,chalet,Campo Real,Casa independiente en carretera urbanizacion montehermoso,True,True,independantHouse,,,,
108764979,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/6a/db/1354472095.webp,2201/22010039/11,28,1,201500.0,flat,sale,37.0,True,2,1,Barrio Bellas Vistas,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4553103,-3.7065319,False,https://www.idealista.com/inmueble/108764979/,"""ESTUPENDA VIVIENDA EN VENTA Excelente vivienda de dos dormitorios y un baño. Se encuentra en la 1ª planta de un edificio residencial. No dispone de ascensor. Situado en Bellas Vistas en el distrito de Tetuán. La vivienda se distribuye en dos dormitorios, armarios empotrados, salón-comedor, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Se encuentra ubicado en Bellas Vistas, Tetuán. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público.  La parada de metro más cercana es Francos Rodriguez y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Rubio y Gali-Jerónima Llorente y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando. En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el hospital más cercano se encuentra a 660 metros, existen 4 farmacias a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar supermercados, bancos, 3 lavanderías, una oficina de correos, una comisaría de policía. La zona cuenta con una amplia oferta de entretenimiento con un teatro, 4 gimnasios, 5 parques, bares, restaurantes y comercios a pocos minutos de la vivienda. En cuanto al transporte privado, la zona dispone de parkings privados, 6 parkings públicos y aparcamiento en la calle.  La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Avenida de la Reina Victoria y la Calle de Bravo Murillo. Estado de la vivienda: vacante"".",True,good,False,False,5446.0,True,False,True,False,[],False,False,201500.0,€,flat,"Bellas Vistas, Madrid",Piso,,,,,,,
106088622,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/42/7a/1272154976.webp,PROSPECT-eZT82,19,bj,234000.0,flat,sale,90.0,True,3,2,calle de León Felipe,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3885289,-3.6367989,False,https://www.idealista.com/inmueble/106088622/,"ALIANZA MADRID INMOBILIARIA VENDE EN EXCLUSIVA VIVIENDA A ESTRENAR.   Vendemos magnifica vivienda de 90m2 en planta baja, dotada de amplio salón comedor con cocina americana, tres dormitorios y dos cuartos de baño completos con plato de ducha. Inmueble a estrenar con magnificas calidades. Ventanas de climalit, fontanería nueva, electricidad nueva, suelos de tarima, puerta acorazada en la entrada. Próxima a todo tipo de comercios, farmacias, supermercado, parada de Metro MIGUEL HERNANDEZ y centro de Salud. IBI anual 200€. A pocos minutos de la vivienda, acceso a M40 y Av. Albufera a pocos minutos del inmueble. No dudes en llamar y contactar con nosotros para realizar una visita. ALIANZA MADRID INMOBILIARIA ACTITUD DE VENTA Lo importante es la actitud, actitud de venta.",False,good,False,False,2600.0,True,False,False,False,[],False,False,234000.0,€,flat,"Palomeras sureste, Madrid",Piso en calle de León Felipe,,,,,,,
108687580,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/40/3e/1352162688.webp,566,33,1,1250000.0,flat,sale,172.0,True,4,3,avenida de Concha Espina,Madrid,Madrid,Chamartín,es,El Viso,40.4533793,-3.6860114,False,https://www.idealista.com/inmueble/108687580/,"Junto al Santiago Bernabéu, buenas vistas Finca espléndida en una ubicación de lujo, junto al emblemático Estadio Santiago Bernabéu, portal representativo, ascensor y montacargas, suministros centrales y entrada de servicio. Cuenta con plaza de aparcamiento público junto al portal. A la venta piso familiar de 172 m2 para reformar, actualmente se distribuye en vestíbulo de entrada, gran salón en varios ambientes, tres buenos dormitorios con armarios empotrados, dos baños y zona de servicio con oficio y dormitorio con baño. De distribución muy regular, todas las estancias tienen vistas muy agradables, por la zona del salón y el dormitorio principial se orienta a la calle y por los demás dormitorios y la cocina se orienta a un bonito patio de manzana. Disfruta de una bonita terraza hacia el patio de manzana con una vista muy agradable y muy soleada. Esta vivienda está diseñada de forma que se optimiza el espacio disponible y separaciones de estancias por medio de tabiquería por lo que resulta muy fácil adaptarlo según necesidades. Un piso familiar en ubicación de lujo, luminoso y soleado, todas las estancias tienen buenas vistas, el dormitorio principal está en suite, dispone de un elegante recibidor y un salón espléndido. Muy buena finca. Aparcamiento de residentes. Al final de este anuncio, pinchando en el enlace a nuestra web, puede obtener un PLANO CON COTAS DE LA VIVIENDA.",True,renew,False,True,7267.0,True,True,False,False,[],False,False,1250000.0,€,flat,"El Viso, Madrid",Piso en avenida de Concha Espina,True,True,,,,,
108915321,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/cb/a2/1358819018.webp,,8,4,975000.0,flat,sale,127.0,True,3,3,Barrio Pacífico,Madrid,Madrid,Retiro,es,Pacífico,40.4042331,-3.6697797,False,https://www.idealista.com/inmueble/108915321/,"Vivienda de 127 m² en reforma integral, a pocos pasos del Parque del Retiro, en el barrio de Pacífico. Destaca por su diseño contemporáneo, distribución abierta y excelente luminosidad. Cuenta con una amplia zona social con salón, comedor y cocina abierta con isla, salida a terraza privada, dos dormitorios en suite con armarios empotrados, tres baños completos y opción a un tercer dormitorio o despacho. Reforma con materiales de alta calidad, calefacción central y aire acondicionado. Situada en finca cuidada, bien comunicada y rodeada de servicios. Características: 127 m² + terraza 3 dormitorios en suite  3 baños Cocina equipada Reforma de diseño Una oportunidad única junto al Retiro.",False,good,False,True,7677.0,False,False,False,False,[],False,False,975000.0,€,flat,"Pacífico, Madrid",Piso,,,,,,,
