propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108479935,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/c6/6e/90/1346187604.webp,,1,2,215000.0,flat,sale,79.0,True,3,1,calle el Greco,Madrid,Mejorada del Campo,,es,,40.3963787,-3.4861867,False,https://www.idealista.com/inmueble/108479935/,"Piso muy bien ubicado en la zona centro de mejorada del campo. Formado por tres dormitorios, salón, cocina, baño y terraza. La vivienda está muy bien ubicada y con comercios, bancos, colegios, etc. Paradas de bus a Madrid y San Fernando de Henares en la misma puerta prácticamente. Mejor ver sin compromiso.",False,good,False,True,2722.0,False,False,False,False,[],False,False,215000.0,€,flat,Mejorada del Campo,Piso en calle el Greco,,,
108771950,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/69/61/da/1354711779.webp,,10,1,179000.0,flat,sale,65.0,True,3,1,calle de Albox,Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3730564,-3.7400769,False,https://www.idealista.com/inmueble/108771950/,,False,good,False,False,2754.0,False,False,False,False,[],False,False,179000.0,€,flat,"Puerta Bonita, Madrid",Piso en calle de Albox,,,
104871386,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/6c/f7/1234250411.webp,4401,3,,133500.0,flat,sale,134.0,True,4,2,calle Sacromonte,Madrid,Madrid,Usera,es,12 de Octubre-Orcasur,40.3694199,-3.7041585,False,https://www.idealista.com/inmueble/104871386/,"Inmueble ilegalmente okupado, situado en la calle sacromonte 11, piso 2,   puerta izquierda, madrid, madrid no se puede visitar, no se puede tasar ni se puede hipotecar. Se tiene que comprar pagando al contado y el comprador asume la tarea de la desocupación.",False,good,False,False,996.0,False,False,False,False,[],False,False,133500.0,€,flat,"12 de Octubre-Orcasur, Madrid",Piso en calle Sacromonte,,,
107759334,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/d3/7f/1358598911.webp,A-897556-LVA,10,3,175000.0,flat,sale,52.0,True,2,1,Barrio Aluche,Madrid,Madrid,Latina,es,Aluche,40.39241,-3.7452456,False,https://www.idealista.com/inmueble/107759334/,"MADPISO SERVICIOS INMOBILIARIOS S. L. les ofrece esta vivienda de 2 habitaciones con terraza, exterior y a 2 minutos del metro de Carabanchel. Para mas información y visitas contacte con nuestro equipo comercial.",False,good,False,False,3365.0,False,False,False,False,[],False,False,175000.0,€,flat,"Aluche, Madrid",Piso,,,
108058314,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/d9/8c/1332568694.webp,SRMADRID16,3,,887000.0,chalet,sale,180.0,,3,2,Barrio Pradolongo,Madrid,Madrid,Usera,es,Pradolongo,40.380162,-3.7089831,False,https://www.idealista.com/inmueble/108058314/,Venta de casa chalet en madrid ¡solicita más información sin compromiso! [iw].,False,good,False,,4928.0,False,False,False,False,[],False,False,887000.0,€,chalet,"Pradolongo, Madrid",Casa independiente,,,independantHouse
107330456,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/46/50/1309780635.webp,,12,4,1550000.0,flat,sale,179.0,True,3,2,Barrio El Viso,Madrid,Madrid,Chamartín,es,El Viso,40.4489281,-3.6903335,False,https://www.idealista.com/inmueble/107330456/,"Magerit Homes pone en venta fabuloso piso en el Viso. Espectacular reforma! A ESTRENAR! Amplio salon de mas de 60 m2 y tres amplios dormitorios, 2 baños. El dormitorio principal con el baño en suite. Electrodomésticos de primeras marcas. Máximas calidades de reforma. Salon con terraza. Mejor Ver!",False,good,False,True,8659.0,False,False,False,False,[],False,False,1550000.0,€,flat,"El Viso, Madrid",Piso,True,True,
108830691,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/8a/60/1356388152.webp,1-COP-ALM-0007,4,bj,120000.0,flat,sale,50.0,True,2,1,Barrio San Diego,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3951062,-3.6733214,False,https://www.idealista.com/inmueble/108830691/,"**********inmueble sin posibilidad de visitar, ni financiación! ************* ++++++++++++++venta de inmueble en cesión de remate+++++++++++++++ piso en puente vallecas, una 1ª planta sin ascensor, solo 1 piso por planta, de 50 m2, distribuido en salón distribuidor, cocina, 2 dormitorios y 1 baño. Exterior, para actualizar.  no cobramos comisión de agencia!",False,good,False,False,2400.0,False,False,False,False,[],False,False,120000.0,€,flat,"San Diego, Madrid",Piso,,,
108082128,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/29/85/1333267134.webp,,6,5,1720000.0,flat,sale,130.0,True,3,3,calle de Velázquez,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4346438,-3.68454,False,https://www.idealista.com/inmueble/108082128/,"Luminoso piso recién reformado, con vistas despejadas. En zona magnífica del barrio de Salamanca este piso moderno en un edificio clásico está rodeado de servicios y restauración. Magnífico para vivir en una zona inmejorable de Madrid.",False,good,False,True,13231.0,False,False,False,False,[],False,False,1720000.0,€,flat,"Castellana, Madrid",Piso en calle de Velázquez,,,
96566445,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/a3/e7/1314359512.webp,CS-12538-0001,4,,19000.0,flat,sale,45.0,True,2,1,carretera de Rozas de Puerto Real,Madrid,Cadalso de los Vidrios,,es,,40.3032318,-4.445887,False,https://www.idealista.com/inmueble/96566445/,"Vivienda unifamiliar se encuentra en ruina ubicado en el municipio de Cadalso de los Vidrios de la provincia de Madrid, cuenta con una superficie construida de 45 m² aproximadamente. Se sitúa en planta alta, la zona es tranquila y esta bien comunicada, alcance de todos los servicios que dispone el municipio, equipamiento escolar, deportivo, centro de salud, entre otros, y dispone de fácil acceso a carreteras.",False,renew,False,False,422.0,False,False,False,False,[],False,False,19000.0,€,flat,Cadalso de los Vidrios,Piso en carretera de Rozas de Puerto Real,,,
102099091,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/e1/f2/1328024480.webp,VI-000-030-686-672,9,4,163000.0,flat,sale,62.0,,3,1,Barrio Puerta Bonita,Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3831263,-3.7297616,False,https://www.idealista.com/inmueble/102099091/,"Oportunidad de inversión: inmueble alquilado. Fecha de fin de contrato: 03/2027.  Piso en Madrid. Dispone de una superficie de 62 m² distribuidos en salón-comedor, cocina, 3 habitaciones y 1 baño. Situado en una zona cerca de servicios, comercios, de un centro educativo y paradas de autobús. Con fácil acceso a la autopista A-42.  Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,,2629.0,False,False,False,False,[],False,False,163000.0,€,flat,"Puerta Bonita, Madrid",Piso,,,
108889579,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/07/bc/1358044165.webp,8,15,1,249000.0,flat,sale,87.0,True,3,1,Alpedrete,Madrid,Alpedrete,,es,,40.6580219,-4.03966,False,https://www.idealista.com/inmueble/108889579/,"Se vende vivienda en Urbanización Es un primero efecto bajo con 6 escalones Consta de 3 habitaciones muy amplias, salón con chimenea y salida a terraza, cocina con terraza. Suelos de gres Urbanización con piscina, pistas de tenis, pádel, futbol y parques infantiles A 5 minutos andando de Renfe y autobús en la puerta de la Urbanización Cerca también de tiendas, restaurantes y pastelería. Vigilancia 24 horas  Mejor ver!",False,renew,False,False,2862.0,False,False,False,False,[],False,False,249000.0,€,flat,Alpedrete,Piso,,,
106090304,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/e7/12/1335838315.webp,VI-000-038-780-453,4,bj,210000.0,studio,sale,108.0,,0,2,Barrio La Fortuna,Madrid,Leganés,La Fortuna,es,La Fortuna,40.3565191,-3.7785983,False,https://www.idealista.com/inmueble/106090304/,"Amplio piso en Leganes, Madrid, perfecto para parejas. El inmueble dispone de una superficie de 108 m² construidos distribuidos en salón-comedor, cocina. Está ubicado en el corazón de Leganes, en sus alrededores encontramos la escuela CEIP Ángel González, supermercados, bancos, farmacias, centros deportivos y la estación de tren Estación de tren P. polvoran. Cuenta con fácil acceso a M-50.  Oportunidad de inversión: inmueble procedente de ejecución hipotecaria sin posesión. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,,1944.0,False,False,False,False,[],False,False,210000.0,€,flat,"La Fortuna, Leganés",Estudio,,,studio
101756181,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/cb/10/1241963827.webp,Parque Europa,8,1,165000.0,flat,sale,50.0,True,1,1,avenida de Atenas,Madrid,Arganda,Centro,es,,40.3003665,-3.452207,False,https://www.idealista.com/inmueble/101756181/,"PARA INVERSORES piso con inquilinos con buenas referencias. Se vende vivienda con un dormitorio, salón con la cocina americana, y un baño completo. Esta situado en la zona de Parque Europa de Arganda del Rey, es una segunda planta con ascensor, plaza de garaje y trastero. Infórmese sin compromiso.",False,good,False,True,3300.0,False,False,False,False,[],False,False,165000.0,€,flat,"Centro, Arganda",Piso en avenida de Atenas,True,True,
108388884,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/d2/01/1342636230.webp,VI-000-030-686-878,4,1,106000.0,flat,sale,720.0,,4,1,Barrio San Cristóbal,Madrid,Madrid,Villaverde,es,San Cristóbal,40.3423035,-3.686578,False,https://www.idealista.com/inmueble/108388884/,"Oportunidad de inversión: inmueble alquilado. Fecha de fin de contrato: Vencido.  Amplio Piso en Madrid, perfecto para familias. Este espacioso Piso consta de 720 m² construidos distribuidos en cuatro habitaciones, salón-comedor, cocina y un aseo. En sus alrededores encontramos el Hospital de dia Villaverde, la Escuela Infantil Los Pinos, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos, la estación de metro San Cristóbal y la estación de tren San Cristóbal de los Ángeles. El inmueble está situado a 22 minutos en coche del centro de Madrid. Cuenta con fácil acceso a Autovía del Sur.  Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,,147.0,False,False,False,False,[],False,False,106000.0,€,flat,"San Cristóbal, Madrid",Piso,,,
103799802,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/72/88/1200496299.webp,Dehesa,7,bj,95000.0,countryHouse,sale,25.0,,1,1,Aldea del Fresno,Madrid,Aldea del Fresno,,es,,40.3224092,-4.2014735,False,https://www.idealista.com/inmueble/103799802/,"Finca rústica en el municipio de Aldea del Fresno. Situada a 400m del rio Alberche, acceso directo desde la carretera, está totalmente vallada, tiene luz, pozo, alberca para rehabilitar y casa de labranza para rehabilitar, todo legalizado. Olivas en producción.",False,good,False,,3800.0,False,False,False,False,[],False,False,95000.0,€,countryHouse,Aldea del Fresno,Finca rústica,,,countryHouse
108458116,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/15/aa/1345504470.webp,,5,2,162000.0,flat,sale,37.0,False,2,1,calle del Monte Perdido,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3938171,-3.6660009,False,https://www.idealista.com/inmueble/108458116/,"IDEAL INVERSORES ( Abstenerse agencias) Piso en Vallecas, ideal para inversión y sacar una rentabilidad alta. 2º planta, comunidad tranquila, 2 habitaciones, 1 baño y salón. Ideal para rentabilizar en alquiler, o en alquiler por habitaciones. Se puede alquilar el piso en unos 900 euros/mes.",False,good,False,False,4378.0,False,False,False,False,[],False,False,162000.0,€,flat,"San Diego, Madrid",Piso en calle del Monte Perdido,,,
108318813,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/79/1a/1340549849.webp,id: 191712,6,,140500.0,countryHouse,sale,243.0,,4,2,Chinchón,Madrid,Chinchón,,es,,40.1416199,-3.4163738,False,https://www.idealista.com/inmueble/108318813/,"id: 191712 Deberá introducir este código para poder atenderle telefónicamente. CESIÓN DE REMATE A la venta parcela con vivienda en Chinchón (Madrid). Parcela de terreno en el término de Chinchón, en el sitio llamado los Cohonares. Ocupa una superficie aproximada de 1.248 metros cuadrados sobre la que se ha construido una edificación de 107 metros cuadrados en planta baja, 107 metros cuadrados en planta primera y 29 metros cuadrados en planta segunda (total 243 metros cuadrados construidos). Desconocemos el estado actual. NOTA: Inmueble sin posesión. La adquisición del inmueble publicitado en este anuncio se realizará exclusivamente a través de cesión de remate en el marco del proceso de Subasta Judicial en el que se encuentra (subasta finalizada). Toda la información aquí publicada se encuentra disponible de manera pública en el Boletín Oficial del Estado. Las características del inmueble descrito en este anuncio no han podido ser verificadas y deben considerarse como orientativas.",False,good,False,,578.0,False,False,False,False,[],False,False,140500.0,€,countryHouse,Chinchón,Finca rústica,,,countryHouse
106375236,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/41/7b/1280946556.webp,003236,21,,550000.0,chalet,sale,450.0,,4,3,calle Cortecero,Madrid,Manzanares el Real,,es,,40.731038,-3.8661477,False,https://www.idealista.com/inmueble/106375236/,"Superficie total 450 m², casa superficie solar 1075 m², superficie útil 330 m², habitaciones dobles: 4, 2 baños, 1 aseo, antigüedad entre 30 y 50 años, armarios empotrados (más de 2), calefacción (eléctrica), carpinteriaexterior (pvc), cocina (amueblada), estado conservación: buen estado, garaje (más de 2), jardín (propio), nº de planta: 2, piscina (propia), terraza (acristalada).",False,good,False,,1222.0,False,False,False,False,[],False,False,550000.0,€,chalet,Manzanares el Real,Chalet en calle Cortecero,True,True,
108135774,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/06/fa/1334928344.webp,2304/454,10,,399900.0,chalet,sale,98.0,,8,4,Calle Pinto-San Roque,Madrid,Parla,Calle Pinto-San Roque,es,,40.2381183,-3.7684253,False,https://www.idealista.com/inmueble/108135774/,"REF. 2304/454. ¡Gran Oportunidad de Inversión en Parla! Dos Casas Independientes en Zona Privilegiada ALFA INMOBILIARIA vende dos casas independientes, ubicadas en una excelente zona de Parla, a tan solo 5 minutos andando de la estación de Renfe, lo que garantiza una conexión rápida y cómoda con Madrid y alrededores. Cada vivienda cuenta con 4 amplios dormitorios, 2 baños completos, patio privado, ideal para disfrutar al aire libre y trastero. Actualmente, ambas propiedades se encuentran alquiladas, lo que las convierte en una opción ideal para inversores que buscan rentabilidad desde el primer día. Posibilidad de visita bajo cita previa. No dejes pasar esta excelente oportunidad de adquirir dos viviendas con alta demanda en una zona consolidada y bien comunicada. ALFA URBIZA, tu oficina de Alfa Inmobiliaria en Parla, te ofrecemos asesoramiento personalizado y un Departamento Financiero para ayudarte a encontrar la mejor financiación según tu perfil. ¡Te lo ponemos fácil! ¡Llama hoy mismo a ALFA URBIZA para más información.",False,renew,False,,4081.0,False,False,False,False,[],False,False,399900.0,€,chalet,"Calle Pinto-San Roque, Parla",Chalet adosado,,,terracedHouse
108482173,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/f8/71/1346246605.webp,VI-000-020-716-117,4,4,182000.0,flat,sale,52.0,,2,1,Barrio San Isidro,Madrid,Madrid,Carabanchel,es,San Isidro,40.3907238,-3.7249053,False,https://www.idealista.com/inmueble/108482173/,"Oportunidad de inversión: inmueble alquilado. Fecha de fin de contrato: 12/2070.  Cómodo Piso en Madrid, idóneo para parejas. Este funcional Piso cuenta con una superficie de 52 m² construidos distribuidos en dos habitaciones, salón-comedor, cocina y un aseo. Cuenta con todos los servicios necesarios a su alrededor, como el Colegio La Milagrosa, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos y la estación de metro Abrantes. Cuenta con fácil acceso a Vía Lusitana.  Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,,3500.0,False,False,False,False,[],False,False,182000.0,€,flat,"San Isidro, Madrid",Piso,,,
107552996,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/ec/f7/1354394144.webp,,7,1,980000.0,flat,sale,115.0,True,3,2,calle de Arturo Soria,Madrid,Madrid,Ciudad Lineal,es,San Pascual,40.4452554,-3.6493557,False,https://www.idealista.com/inmueble/107552996/,"Precioso piso de 115 metros, dispone de 3 dormitorios, 2 baños, cocina equipada, tres terrazas en cada habitacion. El edificio tiene ascensor, plaza de garaje privada, piscina y jardines. Ubicado en una de las mejores zonas de Madrid.",False,good,False,True,8522.0,False,False,False,False,[],False,False,980000.0,€,flat,"San Pascual, Madrid",Piso en calle de Arturo Soria,True,True,
108522039,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/a8/ee/1347403515.webp,,13,bj,675000.0,flat,sale,86.0,False,2,2,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4570108,-3.6744011,False,https://www.idealista.com/inmueble/108522039/,"Piso bajo totalmente reformado, cuenta con una agradable zona de salón-comedor con salida a terraza/patio amplio. Dos dormitorios y dos cuartos de baño, uno de ellos en suite.  Gastos comunidad: 96€ IBI: 550€.",False,good,False,True,7849.0,False,False,False,False,[],False,False,675000.0,€,flat,"Bernabéu-Hispanoamérica, Madrid",Piso,,,
108846090,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/70/40/1356828119.webp,,14,2,265000.0,flat,sale,34.0,False,2,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4097949,-3.7015872,False,https://www.idealista.com/inmueble/108846090/,"ZANATTA servicios Inmobiliarios VENDE. Fantastico piso de 34m2 TOTALMENTE AMUEBLADO, Consta de dos dormitorios los dos con camas de matrimonio un baño completo con plato de ducha, cocina estilo americana salon comedor. Aire acondicinado. *este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual*. Para mas Informacion por whatsapp 6-5-7-8-5-9-6-2-1 No dude en visitarlo.",False,good,False,True,7794.0,False,False,False,False,[],False,False,265000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso,,,
102822015,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/33/b2/1218920882.webp,VI-000-020-715-548,2,bj,109000.0,studio,sale,59.0,,0,1,Barrio Hellín,Madrid,Madrid,San Blas,es,Hellín,40.4324494,-3.6158858,False,https://www.idealista.com/inmueble/102822015/,"Oportunidad de inversión: inmueble alquilado. Fecha de fin de contrato: Vencido.  Funcional piso en Madrid, ideal para parejas. La vivienda consta de 59 m² construidos distribuidos en salón-comedor, cocina. En sus alrededores encontramos la UCM Facultad de Óptica y Optometría, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos y la estación de metro San Blas. A 20 minutos caminando encontramos el Hospital Viamed Fuensanta y varias paradas de autobús. El inmueble está situado a 24 minutos en coche del centro de Madrid. Cuenta con fácil acceso a M-40.  Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,,1847.0,False,False,False,False,[],False,False,109000.0,€,flat,"Hellín, Madrid",Estudio,,,studio
106090206,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/86/dd/1272201681.webp,VI-000-030-683-432,2,bj,175000.0,studio,sale,83.0,,0,2,Centro,Madrid,Colmenar Viejo,Centro,es,,40.6600448,-3.7723419,False,https://www.idealista.com/inmueble/106090206/,"Piso en Colmenar Viejo, Madrid, perfecto para parejas. La vivienda cuenta con una superficie de 83 m² construidos distribuidos en salón-comedor, cocina. Está situado en el centro de Colmenar Viejo, en sus alrededores encontramos la escuela IES Rosa Chacel, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos y varias paradas de autobús. Cuenta con fácil acceso a M-607.  Oportunidad de inversión: inmueble ocupado. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,,2108.0,False,False,False,False,[],False,False,175000.0,€,flat,"Centro, Colmenar Viejo",Estudio,,,studio
