propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
104595525,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/e9/94/1223262166.webp,41,1,950000.0,flat,sale,140.0,False,4,2,calle de José Ortega y Gasset,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4289836,-3.6709112,False,https://www.idealista.com/inmueble/104595525/,"En inmejorable situación en la calle Ortega y Gasset a 50 m de la Plaza Marqués de Salamanca se alquila vivienda recién reformada de cuatro habitaciones, posibilidad de estar amueblada o sin amueblada. la vivienda consta de salón - comedor, despacho, tres habitaciónes, dos baños completos y cocina de buen tamaño independiente. La localización del inmueble acompaña perfectamente la línea de representatividad de la vivienda. A pocos metros del parque del Retiro, el pulmón verde de la ciudad y a escasos metros de la mejor zona comercial, de ocio y restauración de Madrid. Las comunicaciones con el resto de la capital se hacen sencillas gracias a su proximidad a las principales líneas de transporte público, calles y carreteras. Zona dinámica y segura que responde a los gustos de un estilo de vida moderno y sofisticado. El Barrio de Salamanca es por excelencia la zona más demandada de Madrid, debido a su ubicación, dotación de servicios y exclusividad. Es conocido por sus edificios señoriales y por ser unos de los barrios más elegantes de Europa.",False,good,False,True,6786.0,False,False,False,False,[],False,False,950000.0,€,flat,"Lista, Madrid",Piso en calle de José Ortega y Gasset,Top,,,,,,,
108268821,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/73/45/1339058607.webp,9,,1265000.0,chalet,sale,298.0,,4,6,Barrio Marazuela- El Torreón,Madrid,Las Rozas de Madrid,Marazuela- El Torreón,es,Marazuela- El Torreón,40.4917152,-3.8640525,False,https://www.idealista.com/inmueble/108268821/,"LAS ROZAS DE MADRID, MARAZUELA - EL TORREÓN- OBRA NUEVA ESPECTACULAR CHALET ADOSADO EXCLUSIVO DE DISEÑO DE ESQUINA con 298 m² construidos divididos en 3 plantas sobre una parcela de 274 m2. Accedemos a la vivienda por la planta de acceso a través de un precioso jardín delantero. Al entrar nos encontramos con un amplio recibidor, 1 dormitorio con armarios empotrados vestidos, 1 baño completo, cocina con concepto abierto a un gran salón-comedor, por los que se accede a una espectacular terraza exterior con acceso a un jardín trasero y piscina privada. A la planta superior accedemos por las escaleras desde el recibidor, que dan a un amplio distribuidor, por el cual se accede a 4 dormitorios con armarios empotrados vestidos, todos con baño en suite, el dormitorio principal con zona de vestidor y 1 terraza exterior. La planta sótano consta de un garaje con capacidad para 3 vehículos, 1 amplio lavadero independiente, 1 baño completo y 1 trastero grande. La vivienda cuenta con acabados de lujo de primeras calidades. La calefacción cuenta con lo más novedoso en energías renovables, ya que ésta va por aerotermia y paneles fotovoltaicos. Se trata de un chalet único disponible de este tipo en construcción en una de las mejores zonas de Las Rozas. Excelente ubicación, próximo a la estación de Renfe a 3 min. caminando.",False,good,False,,4245.0,True,False,False,False,[],False,False,1265000.0,€,chalet,"Marazuela- El Torreón, Las Rozas de Madrid",Chalet adosado,Top,V14480.1,True,True,terracedHouse,,,
108379833,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/fe/f0/1358134286.webp,11,1,1940000.0,flat,sale,216.0,True,4,5,"calle de Santa Engracia, 143",Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4436945,-3.7028605,True,https://www.idealista.com/inmueble/108379833/,"¡Imagina vivir en un espectacular piso en una de las mejores calles de Chamberí!  Esta exclusiva vivienda cuenta con cuatro ventanales al exterior, que, gracias a su orientación este y a la amplitud de la calle, llenan cada rincón de luz natural.  Dispone de cuatro dormitorios en suite, además de un aseo de cortesía para mayor comodidad. La cocina, completamente equipada y diseñada en concepto abierto, destaca por su amplia isla central y por contar con puertas ocultas que permiten independizarla del salón cuando se desea mayor privacidad.  Cuenta con una zona de lavandería independiente, ideal para mantener la organización y el orden en el hogar. Además, dispone de un salón amplio y luminoso, perfecto para crear diferentes ambientes y disfrutar de momentos de relax o reuniones con amigos y familia. La zona es muy tranquila, pero a la vez cercana a todo lo que puedas necesitar. Además, cuenta con entrada de servicio y se venden plazas de garaje con acceso directo a la finca.  La propiedad también dispone de portero, brindando mayor seguridad y comodidad.",True,renew,False,True,8981.0,True,False,False,False,[],False,False,1940000.0,€,flat,"Nuevos Ministerios-Ríos Rosas, Madrid","Piso en calle de Santa Engracia, 143",Top,,,,,,,
106285636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/fb/2b/1278227458.webp,19,4,2500000.0,flat,sale,220.0,True,4,4,calle de Zurbano,Madrid,Madrid,Chamberí,es,Almagro,40.4368546,-3.6916801,False,https://www.idealista.com/inmueble/106285636/,"Descubre tu nuevo hogar en el corazón de Zurbano Maxhouse tiene el placer de ofrecer a la venta este espectacular piso en una de las zonas más solicitadas de la ciudad. Ubicado en Zurbano, este inmueble está siendo reformado por un talentoso equipo de arquitectos, asegurando un diseño moderno y funcional. El piso cuenta 5 balcones a la calle con 4 habitaciones, de las cuales 2 son suites* (principal y de servicio), así como 3 baños (incluyendo uno de servicio). Con una impresionante altura de techos de 3.20 metros*, los espacios son amplios y luminosos, creando un ambiente acogedor y elegante. La reforma se encuentra en su etapa final, lo que te permite personalizar algunos detalles a tu gusto. Además, el piso cuenta con aire acondicionado centralizado y un práctico trastero. Todo esto por un precio de 2.500. 000. No pierdas la oportunidad de vivir en un entorno exclusivo que combina confort y diseño. ¡Contáctanos para más información y para agendar una visita!",False,good,False,True,11364.0,False,False,False,False,[],False,False,2500000.0,€,flat,"Almagro, Madrid",Piso en calle de Zurbano,Top,000786,,,,,,
104989950,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/1a/3e/1238358200.webp,33,4,2050000.0,flat,sale,250.0,True,4,4,calle de Núñez de Balboa,Madrid,Madrid,Chamartín,es,El Viso,40.4369316,-3.6807061,False,https://www.idealista.com/inmueble/104989950/,"Descubre la historia y encanto del Barrio Salamanca desde este luminoso piso reformado en la zona más exclusiva* ¡MaxHouse tiene el placer de presentar en venta este encantador piso ubicado en el prestigioso Barrio Salamanca, en una de sus zonas más codiciadas! Este luminoso piso se encuentra en la planta 4 de un piso totalmente reformado y cuenta con una distribución excepcional. Con una superficie de 250 metros cuadrados, esta propiedad ofrece 3 habitaciones una de servicio, 2 baños baños completos, además de un baño de servicio para mayor comodidad. La vivienda ha sido recientemente reformada con acabados de alta calidad y un diseño moderno que combina a la perfección con elementos originales que aportan un toque de elegancia. La amplia cocina completamente equipada es el lugar perfecto para disfrutar de deliciosas comidas en familia. Además, este piso cuenta con una plaza de garaje y un trastero en la misma finca, lo que te brinda la comodidad y espacio de almacenamiento que necesitas en pleno corazón de la ciudad. Sumérgete en la historia y el encanto del Barrio Salamanca, disfrutando de su arquitectura emblemática, sus exclusivas boutiques, restaurantes de renombre y sus zonas verdes. ¡Vive en uno de los barrios más distinguidos de Madrid! No pierdas la oportunidad de conocer este maravilloso piso en persona. ¡ Contáctanos para más información y concierta una visita! MAXHOUSE.",False,good,False,True,8200.0,False,False,False,False,[],False,False,2050000.0,€,flat,"El Viso, Madrid",Piso en calle de Núñez de Balboa,Top,000778,True,True,,,,
108117750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/1d/e5/1334819294.webp,50,3,1200000.0,penthouse,sale,166.0,True,4,3,Zona Monte el Pilar,Madrid,Majadahonda,Zona Monte el Pilar,es,,40.468537,-3.8537386,False,https://www.idealista.com/inmueble/108117750/,"Impresionante ático-dúplex en Majadahonda.  Se encuentra en una de las mejores localizaciones del municipio, frente a espacios verdes como Monte el Pilar, zonas comerciales y restaurantes. Este área te ofrece todo lo que necesitas al alcance de tu mano. El inmueble tiene una superficie de 166 metros cuadrados útiles distribuidos en dos plantas: PLANTA PRINCIPAL: Al entrar, serás recibido por un amplio vestíbulo que da acceso a salón-comedor espacioso y muy luminoso, con dos ambientes bien diferenciados, tiene un espectacular ventanal. La cocina independiente, totalmente amueblada y equipada, con zona de office.  La zona de descanso de esta planta cuenta con amplio dormitorio principal con vestidor e incluye baño en suite con plato de ducha. Segundo dormitorio con armarios empotrados y baño completo que da servicio al resto de la planta. PLANTA SUPERIOR Subiendo las escaleras, encontrarás 2 dormitorios espaciosos y baño completo. Estos dos dormitorios disponen de su propia terraza privada, proporcionando un espacio personal único para cada miembro de la familia y además otra gran terraza ideal para disfrutarla en momentos con familia. La vivienda es muy luminosa, con grandes ventanales que permiten la entrada de abundante luz natural, creando un ambiente cálido y acogedor. En el precio se incluyen 7 plazas de garaje y amplio trastero. Este ático-dúplex se sitúa en una urbanización cerrada, muy cuidada, con seguridad 24 h, que garantiza tranquilidad. Disfruta de las distintas comodidades que ofrece, dos piscinas exteriores con zona de solárium, piscina cubierta, sauna, jacuzzi y gimnasio. Área infantil y 2 pistas de pádel.",False,good,False,True,7229.0,False,False,False,False,[],False,False,1200000.0,€,flat,"Zona Monte el Pilar, Majadahonda",Ático,Top,IDE1230427,True,True,penthouse,,,
108468119,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/b2/40/1347872411.webp,11,2,475000.0,flat,sale,78.0,False,2,1,"Cava de San Miguel, 6",Madrid,Madrid,Centro,es,Palacio,40.4149807,-3.7083881,True,https://www.idealista.com/inmueble/108468119/,"""Batuecas Real Estate"" presenta este increíble apartamento de aproximadamente 65 metros cuadrados útiles, ubicado junto a la emblemática Plaza Mayor. La vivienda es interior y se distribuye en un acogedor salón-comedor con cocina abierta, totalmente equipada. Cuenta con dos dormitorios y un baño completo. Dispone de calefacción de gas y aire acondicionado con bomba de frío/calor. Además, su ventilación cruzada permite una excelente circulación y renovación del aire en todo el inmueble.  La ubicación es inmejorable, justo al lado de la Plaza Mayor, epicentro turístico y cultural de Madrid, con una vibrante oferta de ocio. A pocos pasos se encuentra la Gran Vía, donde podrás disfrutar de tiendas de marcas internacionales, una gran variedad de bares y restaurantes, cines y teatros con los mejores musicales. ¿Por qué elegir Batuecas Real Estate? Batuecas Real Estate nace con el compromiso de aportar transparencia al sector inmobiliario. Está formado por un equipo de profesionales con amplia experiencia en inversión y rentabilidad inmobiliaria. Cada inmueble es único y exclusivo, y por ello debe gestionarse con un enfoque personalizado y a medida.",False,good,False,True,6090.0,False,False,False,False,[],False,False,475000.0,€,flat,"Palacio, Madrid","Piso en Cava de San Miguel, 6",Top,,,,,,,
108351048,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/f4/7b/1341513749.webp,26,2,665000.0,flat,sale,99.0,True,2,2,Barrio Zona Avenida Europa,Madrid,Pozuelo de Alarcón,Zona Avenida Europa,es,Zona Avenida Europa,40.4294892,-3.8106328,False,https://www.idealista.com/inmueble/108351048/,"*** EL PISO SOÑADO A TU DISPOSICION***Con todo lo que buscas. ! En la zona más demandada, en plena ampliacion casa de campo este piso en segunda planta y esquina y con un premio de arquitectura en los años 90 hará cumplir tus sueños. Amplio salón comedor con acceso a una terraza dando al interior de la urbanizaciíon. Luminosidad y vistas despejadas son características primordiales y a destacar en este piso por su ubicación y orientación.  La cocina está equipada con todos los electrodomésticos ( lavadora, lavavajillas, nevera placa vitrocerámica y microondas) y con terraza tendedero. De los dos dormitorios el principal es e suite con su baño incorporado y un segundo baño daría servicio al resto de la casa. Carpinteria lacada en blanco, aire acondicionado y una plaza de garaje incluida en el precio. La urbanizaciíon un sueño; piscina, pista de padel, zona infantil y vigilancia 24 horas. Junto a la salida a Madrid, cerca de colegios y con la parada del autobús en la puerta. No dejes escapar esta oportunidad. TE ENAMORARÁ!",False,good,False,True,6717.0,False,False,False,False,[],False,False,665000.0,€,flat,"Zona Avenida Europa, Pozuelo de Alarcón",Piso,Top,,True,True,,675000.0,10000.0,1.0
108846312,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/a1/51/1356831892.webp,14,4,229000.0,flat,sale,65.0,True,3,1,avenida de Hellín,Madrid,Madrid,San Blas,es,Amposta,40.4271483,-3.6161509,False,https://www.idealista.com/inmueble/108846312/,"VOhome Propiedades Zona San Blas / Las Rosas presenta en exclusiva este reformado y moderno piso en el corazón de San Blas, específicamente en la consolidada zona de Hellín.  Ubicado en una cuarta planta, este piso te recibe con una atmósfera cálida y llena de luz natural. Aunque no cuenta con ascensor, la luminosidad y el estado impecable del inmueble compensan con creces, ofreciéndote la comodidad de llegar y empezar a disfrutar de tu nuevo hogar. El inmueble se distribuye de manera eficiente, contando con recibidor que da paso a las diferentes estancias, salón-comedor muy luminoso, cocina independiente totalmente equipada y amueblada en buenas calidades, tres habitaciones (al día de hoy, una de ellas esta adaptada como vestidor), y baño completo con plato de ducha y ventana, garantizando ventilación natural y confort. La privilegiada ubicación de este piso es uno de sus mayores atractivos. En el Barrio de San Blas, tendrás acceso inmediato a una amplia gama de servicios y comodidades, como supermercados, comercios, farmacias, cafeterías, colegios, centros deportivos, zonas verdes y demás comodidades al alcance de la mano. Olvídate del coche para tus desplazamientos diarios. Este piso goza de una excelente comunicación con el resto de la ciudad. Se encuentra a 300 metros del metro de San Blas (línea 7) y varias líneas de autobús en la zona (líneas 38, 48, 165, N-6). Fácil acceso a M-30, M-40, A-2 y Aeropuerto.  Este piso es ideal para familias, parejas o cualquier persona que busque una vida cómoda y práctica en una de las zonas con mejor proyección de Madrid. Para más información o para concertar una visita, no dudes en contactarnos. En VOhome Propiedades nos comprometemos a ayudarte a encontrar la casa que siempre has soñado. Oficina San Blas- las Rosas / calle Julia Garcia Boutan 29, esquina Niza. *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría-Gestoría / Registro / intermediación inmobiliaria y/o Financiera).",False,good,False,False,3523.0,False,False,False,False,[],False,False,229000.0,€,flat,"Amposta, Madrid",Piso en avenida de Hellín,Top,LASROSAS200271,,,,,,
108463322,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/aa/39/1346106729.webp,16,1,390000.0,flat,sale,127.0,True,3,2,calle de Puentelarra,Madrid,Madrid,Villa de Vallecas,es,Santa Eugenia,40.3802721,-3.610102,False,https://www.idealista.com/inmueble/108463322/,"Inmobiliaria Santa Eugenia VOhome Vende Vivienda con orientación noroeste en el barrio de Santa Eugenia, compuesta de 3 dormitorios cada uno cuenta con armario empotrado, salón con acceso a terraza exterior, cocina amueblada y equipada, tendedero cubierto y 2 baños. Cuenta con aire acondicionado en salón y pasillo. La plaza de garaje tiene acceso directo desde la finca. Situada en urbanización cerrada con portero 24 horas, 2 pistas de pádel, cancha de baloncesto, piscina, zona infantil, local comunitario. El barrio está dotado de guarderías y buenos centros educativos tanto de enseñanza primaria como secundaria y posterior, galerías de alimentación de las de toda la vida, comercios de barrio, centro de salud, etc.. . A escasos 6 minutos en coche encontramos El Centro Comercial ""La Gavia. Allí se pueden encontrar más de 60.000 m2 destinados a comercios y restauración, 10.000 para el supermercado Carrefour, 20.000 para Ikea y más de 5.000 plazas de garaje de aparcamiento gratuito. Por su ubicación tiene una excelente comunicación con paradas de autobuses urbanos: Línea 58 - Puente de Vallecas. Línea 145 - Conde Casal / Ensanche de Vallecas (C. C. La Gavia a 6 min). Línea 63 - Felipe II (Goya). La estación de Renfe Santa Eugenia está situada a 12 minutos caminando de la vivienda (líneas C2, C7 y C8), Atocha y Sol en 15 min y acceso inmediato a la A3. Financiación hasta 100% (según condiciones). Servicio de asesoramiento gratuito. Visítenos sin compromiso. Calle Castrillo de Aza, 14, LOCAL 7, 28031 Madrid Telf. : *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría - Gestoría / Registro / Intermediación inmobiliaria y / o Financiera).",False,good,False,True,3071.0,False,False,False,False,[],False,False,390000.0,€,flat,"Santa Eugenia, Madrid",Piso en calle de Puentelarra,Top,1301859,True,True,,,,
