propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift
108494925,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/fc/dc/1346591645.webp,4 4º A,6,517700.0,duplex,sale,102.0,3,2,"calle Francisco Largo Caballero, 26",Madrid,Alcobendas,Norte,es,,40.5537554,-3.650864,True,https://www.idealista.com/obra-nueva/108494925/,"Desde GILMAR presentamos un proyecto inmobiliario residencial muy interesante, LC26 ALCOBENDAS Se trata de un edificio construido en el año 2000 en la calle Francisco Largo Caballero, 26 de la ciudad de Alcobendas, en la zona de Valdelasfuentes donde, a pocos metros de la promoción, se encuentra la ciudad deportiva más grande de la zona norte de Madrid, con varios campos de futbol, piscinas, polideportivo, pistas de tenis, pistas multiusos, gimnasio, muy cercano a la estación de cercanías de Renfe Valdelasfuentes y a la estación de metro de Manuel de Falla, lo que hace de su localización la mejor carta de presentación de este proyecto. El conjunto inmobiliario consta de 64 viviendas de 2 y 3 dormitorios, cada una con su trastero anejo, y plaza de garaje incluida en el precio. Las viviendas se distribuyen en 4 portales, con 16 viviendas en cada uno, a razón de 4 viviendas por cada planta, de la primera a la cuarta.  Se está haciendo una profunda rehabilitación en los elementos comunes e instalaciones generales del edificio que incluye, entre otras cosas, una gran actualización en la zona de acceso, portales y descansillos con una imagen más atractiva y actual. De cara a ofrecer unas viviendas muy comerciales a un precio realmente interesante se ha diseñado este proyecto inmobiliario en el que las viviendas se venden en su estado actual, que requiere una reforma interior de las mismas en lo correspondiente a las calidades y acabados.  Para garantizar una mayor economía y un orden en la ejecución de las reformas, reduciendo las molestias al mínimo durante el desarrollo de éstas a los futuros propietarios, se ha considerado indispensable que el futuro comprador contrate la reforma interior de su vivienda con la misma empresa constructora que está ejecutando las obras de las zonas comunes, todo ello sobre un proyecto, presupuesto y plazo de ejecución cerrados y definidos, y con un precio muy ajustado.  Tanto las ventas de las viviendas como la reforma de éstas se van a ir realizando por fases, coincidiendo con cada uno de los portales, de esta forma se pueden realizar los trabajos con más eficacia y se reducen las molestias y plazos de ejecución. Disponemos de piso piloto ya terminado y amueblado para ver como se entregarán las viviendas. Tenemos un acuerdo de financiación con Caixabank. LC26 Alcobendas es una perfecta opción para adquirir una vivienda tanto para uso propio como inversión, ya que existe una gran demanda de este tipo de viviendas en alquiler en esta zona.",False,newdevelopment,True,False,5075.0,True,False,False,False,[],False,False,517700.0,€,True,True,flat,duplex,"Norte, Alcobendas","Dúplex en calle Francisco Largo Caballero, 26",4,True,True
108926387,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/3c/1f/1359157614.webp,79989,8,950000.0,flat,sale,88.0,3,2,calle de Lope de Rueda,Madrid,Madrid,Retiro,es,Ibiza,40.4175399,-3.6774567,False,https://www.idealista.com/inmueble/108926387/,"IM29858-FR (Fotos referenciales de reformas similares) Property Partners tiene el placer de presentar un magnifico piso exterior de 88 m2 con orientación hacia el este, el cual se encuentra completamente reformado y amueblado. El inmueble dispone de una localización inmejorable, situándose en el barrio de Ibiza, a tan solo unos pasos del parque de El Retiro.  La propiedad cuenta con una distribución de 3 habitaciones y 2 baños. Cabe destacar que el dormitorio principal incluye un baño en suite. Además, la vivienda ofrece un área social abierta y amplia, integrando salón, comedor, y cocina. Esta última, está totalmente equipada. Igualmente, el inmueble posee 2 maravillosos balcones que dan hacia la calle.  Por último, la propiedad incluye aire acondicionado, agua caliente y calefacción individual además de ascensor en la finca.  No dudes en contactarnos para agendar tu visita. Property Partners, simplifica tu cambio. CARACTERÍSTICAS: - Superficie Total Construida: 88 m2 - Superficie Vivienda: 76 m2 - 3 Habitaciones - 2 Baños (principal en suite) - IBI: €583  - Gastos Comunes: €31 / mes ESPECIFICACIONES: - Aire Acondicionado - Amueblado - Balcón - Calefacción Individual - Exterior  - Reformado Ubicación El barrio de Ibiza, en el distrito de Retiro, destaca por ser una zona residencial privilegiada con una localización inigualable. Cuenta con amplias avenidas arboladas, terrazas, bares, y restaurantes. Una de sus características más atractivas es su proximidad al parque de El Retiro. Además, se sitúa cercano al barrio de Goya, en donde se encuentran diversos comercios. Cabe destacar que, dentro y en las cercanías del área, hay numerosas estaciones de autobús y las líneas de metro: L2, L4, L6, y L9.",False,good,False,,10795.0,False,False,False,False,[],False,False,950000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Lope de Rueda,5,True,True
108762424,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/42/af/1354395202.webp,8,7,495000.0,chalet,sale,172.0,4,3,"calle Pico de la Miel, 2",Madrid,Miraflores de la Sierra,,es,,40.7639779,-3.7454946,True,https://www.idealista.com/obra-nueva/108762424/,"¡Fase 2 de Adosados ya disponible en La Finca de los Pinarejos! Vive en la sierra norte de Madrid, rodeado de naturaleza y confort Tras el éxito de la Fase 1, lanzamos una nueva parcela de 20 chalets adosados en uno de los entornos más privilegiados de la Comunidad de Madrid. La Finca de los Pinarejos – Adosados Fase 2 te ofrece una oportunidad única para estrenar hogar en un enclave natural, moderno y bien conectado. Viviendas pensadas para disfrutar Cada chalet ha sido diseñado con una arquitectura contemporánea, cuidando cada detalle para ofrecer la mejor calidad de vida: • 4 dormitorios amplios • 3 baños completos • Cocina totalmente equipada • Sistema de aerotermia para mayor eficiencia energética • Jardín privado • Piscina opcional Perfecto tanto como residencia habitual como para segunda vivienda. Una promoción diferente Ubicada en plena sierra norte, La Finca de los Pinarejos combina tranquilidad, naturaleza y una excelente accesibilidad a Madrid. Aquí, tu hogar se convierte en un refugio moderno, sostenible y con todas las comodidades que necesitas.",False,newdevelopment,True,False,2878.0,True,False,False,False,[],False,False,495000.0,€,True,True,chalet,terracedHouse,Miraflores de la Sierra,"Chalet adosado en calle Pico de la Miel, 2",,,
107759203,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/fa/ff/1227802849.webp,19,25,520000.0,chalet,sale,240.0,4,3,"calle La Coruña, 16",Madrid,Arroyomolinos,Las Castañeras - Bulevar,es,,40.2841982,-3.9134383,True,https://www.idealista.com/obra-nueva/107759203/,"Tras el éxito de la Fase 1, desde NEXUS Inmobiliaria y Financiación lanzamos la FASE 2 de este espectacular conjunto de chalets adosados. Viviendas únicas, amplias, muy luminosas y con excelente orientación este/oeste, situadas junto a una de las principales arterias de la zona, con todos los servicios a pocos minutos. Nueva fórmula de financiación segura. Te ofrecemos una innovadora forma de reserva con todas las garantías para tu dinero, además de la posibilidad de financiar más del 80% del precio. También realizamos un estudio financiero gratuito y sin compromiso, donde podrás conocer todos los gastos asociados, tipos de interés actuales y opciones de compra. Características principales de las viviendas •Desde 250 m² construidos distribuidos en tres plantas. •Diseño moderno, materiales de alta calidad y una distribución pensada para el confort diario. Planta Sótano •Dos espacios diáfanos de 50 m² y 12,6 m², con luz natural y totalmente acabados. Ideales como sala de juegos, gimnasio, oficina o trastero. Planta Baja •Amplio salón con cocina americana de más de 40 m². •Dormitorio de 13 m² ideal como habitación de invitados, despacho o cuarto de juegos. •Baño completo. •Acceso directo al jardín trasero y delantero. Planta Primera •Tres dormitorios dobles, uno con baño en suite y un magnífico vestidor de 4,5 m². •Dos baños completos en total. Espacios exteriores para disfrutar •Jardín delantero solado desde 55,6 m², con espacio para 2 vehículos y acceso peatonal. •Jardín trasero desde 118 m², entregado en bruto para que lo personalices a tu gusto. Calidades Premium y eficiencia energética •Aerotermia con suelo radiante y refrescante. •Carpintería interior lacada en blanco con puertas macizas. •Ventanas oscilobatientes con doble acristalamiento. •Puerta de entrada blindada, pintura lisa. •Certificación energética A: máxima eficiencia y ahorro en tus facturas. Ubicación y conexiones inmejorables •Accesos directos a A5 y R5. •A menos de 5 minutos de múltiples líneas de autobuses. •Cercano a zonas de ocio, restauración, centros deportivos, colegios, centros de salud y mucho más. Contacta con NEXUS Inmobiliaria y Financiación y te ayudamos a dar el siguiente paso con total tranquilidad.",False,newdevelopment,True,False,2167.0,True,False,False,False,[],False,False,520000.0,€,True,True,chalet,terracedHouse,"Las Castañeras - Bulevar, Arroyomolinos","Chalet adosado en calle La Coruña, 16",,,
108762430,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/0f/c3/1354395204.webp,13,7,455000.0,chalet,sale,162.0,4,3,"calle Pico de la Miel, 2",Madrid,Miraflores de la Sierra,,es,,40.7639779,-3.7454946,True,https://www.idealista.com/obra-nueva/108762430/,"¡Fase 2 de Adosados ya disponible en La Finca de los Pinarejos! Vive en la sierra norte de Madrid, rodeado de naturaleza y confort Tras el éxito de la Fase 1, lanzamos una nueva parcela de 20 chalets adosados en uno de los entornos más privilegiados de la Comunidad de Madrid. La Finca de los Pinarejos – Adosados Fase 2 te ofrece una oportunidad única para estrenar hogar en un enclave natural, moderno y bien conectado. Viviendas pensadas para disfrutar Cada chalet ha sido diseñado con una arquitectura contemporánea, cuidando cada detalle para ofrecer la mejor calidad de vida: • 4 dormitorios amplios • 3 baños completos • Cocina totalmente equipada • Sistema de aerotermia para mayor eficiencia energética • Jardín privado • Piscina opcional Perfecto tanto como residencia habitual como para segunda vivienda. Una promoción diferente Ubicada en plena sierra norte, La Finca de los Pinarejos combina tranquilidad, naturaleza y una excelente accesibilidad a Madrid. Aquí, tu hogar se convierte en un refugio moderno, sostenible y con todas las comodidades que necesitas.",False,newdevelopment,True,False,2809.0,True,False,False,False,[],False,False,455000.0,€,True,True,chalet,terracedHouse,Miraflores de la Sierra,"Chalet adosado en calle Pico de la Miel, 2",,,
108775157,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/9e/58/1351546750.webp,1º C,11,295900.0,flat,sale,96.0,3,2,"calle Aluminio, 6",Madrid,Madrid,Villaverde,es,Butarque,40.3527907,-3.6794802,True,https://www.idealista.com/obra-nueva/108775157/,"Presentamos la oportunidad de formar parte de un proyecto de viviendas libres de obra nueva en régimen de cooperativa en una de las zonas con mayor proyección de Madrid.  La futura cooperativa se desarrollará en el Barrio de Villaverde a pocos metros de la estación de Cercanías Villaverde Bajo y estará compuesta por 19 viviendas de 1, 2 y 3 dormitorios, donde la mayoría de ellas cuentan con unas estupendas terrazas.  Es un proyecto único que se ha diseñado como un nuevo concepto de vivienda uniendo vanguardia y modernidad con el objetivo de ser un referente en la renovación del barrio.  Disfruta de una vivienda con todas las comodidades manteniendo la ventaja de vivir en tu barrio de siempre y estando muy bien conectado a través de la red de Cercanías, que te trasportará en 15 minutos hasta el centro de Madrid (Atocha).  Este proyecto no solo busca beneficiar al propietario, sino también formar parte de un cambio hacia una forma de vivir más sostenible y eficiente. Por eso, las viviendas incluyen mejoras como aislamientos térmicos, de luz y de sonido, que ayudan a reducir el consumo de energía y a ahorrar en las facturas, haciendo que el hogar sea más cómodo y responsable con el medio ambiente.  Además, las viviendas están pensadas para adaptarse a cada persona. Se ofrecen diferentes opciones de acabados y distribución, para que cada comprador pueda elegir lo que mejor se ajusta a sus gustos y necesidades reales.  Si deseas obtener más información y pre-inscribirte con elección preferente de vivienda, no dudes en ponerte en contacto con nosotros.  INFOGRAFÍAS ILUSTRATIVAS, CORRESPONDIENTES A PROYECTOS DE CARACTERÍSTICAS Y CALIDADES SIMILARES.",False,newdevelopment,True,False,3082.0,True,False,False,False,[],False,False,295900.0,€,,,flat,,"Butarque, Madrid","Piso en calle Aluminio, 6",1,True,True
108762436,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/f1/60/1354395255.webp,19,7,535000.0,chalet,sale,178.0,4,3,"calle Pico de la Miel, 2",Madrid,Miraflores de la Sierra,,es,,40.7639779,-3.7454946,True,https://www.idealista.com/obra-nueva/108762436/,"¡Fase 2 de Adosados ya disponible en La Finca de los Pinarejos! Vive en la sierra norte de Madrid, rodeado de naturaleza y confort Tras el éxito de la Fase 1, lanzamos una nueva parcela de 20 chalets adosados en uno de los entornos más privilegiados de la Comunidad de Madrid. La Finca de los Pinarejos – Adosados Fase 2 te ofrece una oportunidad única para estrenar hogar en un enclave natural, moderno y bien conectado. Viviendas pensadas para disfrutar Cada chalet ha sido diseñado con una arquitectura contemporánea, cuidando cada detalle para ofrecer la mejor calidad de vida: • 4 dormitorios amplios • 3 baños completos • Cocina totalmente equipada • Sistema de aerotermia para mayor eficiencia energética • Jardín privado • Piscina opcional Perfecto tanto como residencia habitual como para segunda vivienda. Una promoción diferente Ubicada en plena sierra norte, La Finca de los Pinarejos combina tranquilidad, naturaleza y una excelente accesibilidad a Madrid. Aquí, tu hogar se convierte en un refugio moderno, sostenible y con todas las comodidades que necesitas.",False,newdevelopment,True,False,3006.0,True,False,False,False,[],False,False,535000.0,€,True,True,chalet,terracedHouse,Miraflores de la Sierra,"Chalet adosado en calle Pico de la Miel, 2",,,
108665859,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/f1/20/1351546833.webp,Bajo C,11,199900.0,flat,sale,69.0,1,1,"calle Aluminio, 6",Madrid,Madrid,Villaverde,es,Butarque,40.3527907,-3.6794802,True,https://www.idealista.com/obra-nueva/108665859/,"Presentamos la oportunidad de formar parte de un proyecto de viviendas libres de obra nueva en régimen de cooperativa en una de las zonas con mayor proyección de Madrid.  La futura cooperativa se desarrollará en el Barrio de Villaverde a pocos metros de la estación de Cercanías Villaverde Bajo y estará compuesta por 19 viviendas de 1, 2 y 3 dormitorios, donde la mayoría de ellas cuentan con unas estupendas terrazas.  Es un proyecto único que se ha diseñado como un nuevo concepto de vivienda uniendo vanguardia y modernidad con el objetivo de ser un referente en la renovación del barrio.  Disfruta de una vivienda con todas las comodidades manteniendo la ventaja de vivir en tu barrio de siempre y estando muy bien conectado a través de la red de Cercanías, que te trasportará en 15 minutos hasta el centro de Madrid (Atocha).  Este proyecto no solo busca beneficiar al propietario, sino también formar parte de un cambio hacia una forma de vivir más sostenible y eficiente. Por eso, las viviendas incluyen mejoras como aislamientos térmicos, de luz y de sonido, que ayudan a reducir el consumo de energía y a ahorrar en las facturas, haciendo que el hogar sea más cómodo y responsable con el medio ambiente.  Además, las viviendas están pensadas para adaptarse a cada persona. Se ofrecen diferentes opciones de acabados y distribución, para que cada comprador pueda elegir lo que mejor se ajusta a sus gustos y necesidades reales.  Si deseas obtener más información y pre-inscribirte con elección preferente de vivienda, no dudes en ponerte en contacto con nosotros.  INFOGRAFÍAS ILUSTRATIVAS, CORRESPONDIENTES A PROYECTOS DE CARACTERÍSTICAS Y CALIDADES SIMILARES.",False,newdevelopment,True,False,2897.0,True,False,False,False,[],False,False,199900.0,€,,,flat,,"Butarque, Madrid","Piso en calle Aluminio, 6",bj,True,True
103248278,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/a1/18/1186187944.webp,PIS2894,18,1119000.0,flat,sale,139.0,3,3,calle de Tetuán,Madrid,Madrid,Centro,es,Sol,40.4195946,-3.7017322,False,https://www.idealista.com/inmueble/103248278/,"Fortuny Real Estate presenta en venta maravilloso inmueble de 136m2, recientemente reformado y diseñado por Arctempus. Ubicado en la segunda planta de un edificio luminoso, en la zona Centro de Madrid Cuenta con tres habitaciones y tres cuartos de baños, dos de los dormitorios en suite. La zona social dispone de cocina integrada al amplio salón. El inmueble se encuentra totalmente amueblado con muebles de diseño hechos a medida y acabados en madera. Disfruta de una excelente iluminación gracias a sus luces LED. Armarios empotrados que permiten optimizar los espacios de almacenamiento, calefacción individual de gas natural. El edificio dispone de ascensor y se encuentra en la segunda planta exterior. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",True,good,False,,8050.0,True,False,False,False,[],False,False,1119000.0,€,,,flat,,"Sol, Madrid",Piso en calle de Tetuán,2,True,True
107754300,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/b5/93/1322351436.webp,,42,1599900.0,chalet,sale,840.0,6,5,travesía del Espino s/n,Madrid,Boadilla del Monte,Urb. este - Montepríncipe,es,,40.3983438,-3.8449822,True,https://www.idealista.com/inmueble/107754300/,"Agencia inmobiliaria en Boadilla del Monte INMOBILIARIA HOGARES BOADILLA DEL MONTE vende ESPECTACULAR Chalet independiente en la exclusiva urbanización MONTEPRINCIPE. La vivienda cuenta con 840m2 y una fabulosa parcela de 4000m2 con piscina y un amplio aparcamiento exterior para seis vehículos.  La vivienda se distribuye en tres plantas, en la primera planta contamos con un amplio recibidor desde donde accedemos a un luminoso patio interior estilo andaluz, contamos con dos dormitorios en planta, un cuarto de baño completo y un despacho. A continuación, contamos con una gran cocina-comedor con salida al jardín y un amplio salón de 100m2 con una terraza acristalada ideal para los meses de frio. En la segunda planta disponemos de un amplio dormitorio secundario (anteriormente dos dormitorios) con baño completo en suite y una gran terraza con maravillosas vistas. También contamos con un luminoso dormitorio principal, un gran vestidor y baño completo con ducha y jacuzzi. Por último, en la planta baja de la vivienda disponemos de un gran espacio diáfano lleno de posibilidades con chimenea y acceso directo al jardín. También disponemos de un baño con sauna, trastero, sala de máquinas y un amplio garaje con capacidad para tres vehículos. En el exterior, contamos con un maravilloso jardín en el que encontramos una gran variedad de árboles frutales, zonas verdes y una pérgola. Montepríncipe cuenta con una inmejorable situación, buenos accesos y un centro comercial con supermercado. Junto con el hospital Montepríncipe y la universidad CEU- San Pablo. Además de un club social con piscina, tenis y pádel de uso exclusivo de los propietarios.  ¡NO PERDAIS LA OPORTUNIDAD DE VENIR A VISITARLO!",True,good,False,,1905.0,False,True,False,False,[],False,False,1599900.0,€,,,chalet,independantHouse,"Urb. este - Montepríncipe, Boadilla del Monte",Casa independiente en travesía del Espino s/n,,,
108762381,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/5e/6d/1354393833.webp,3,7,455000.0,chalet,sale,161.0,4,3,"calle Pico de la Miel, 2",Madrid,Miraflores de la Sierra,,es,,40.7639779,-3.7454946,True,https://www.idealista.com/obra-nueva/108762381/,"¡Fase 2 de Adosados ya disponible en La Finca de los Pinarejos! Vive en la sierra norte de Madrid, rodeado de naturaleza y confort Tras el éxito de la Fase 1, lanzamos una nueva parcela de 20 chalets adosados en uno de los entornos más privilegiados de la Comunidad de Madrid. La Finca de los Pinarejos – Adosados Fase 2 te ofrece una oportunidad única para estrenar hogar en un enclave natural, moderno y bien conectado. Viviendas pensadas para disfrutar Cada chalet ha sido diseñado con una arquitectura contemporánea, cuidando cada detalle para ofrecer la mejor calidad de vida: • 4 dormitorios amplios • 3 baños completos • Cocina totalmente equipada • Sistema de aerotermia para mayor eficiencia energética • Jardín privado • Piscina opcional Perfecto tanto como residencia habitual como para segunda vivienda. Una promoción diferente Ubicada en plena sierra norte, La Finca de los Pinarejos combina tranquilidad, naturaleza y una excelente accesibilidad a Madrid. Aquí, tu hogar se convierte en un refugio moderno, sostenible y con todas las comodidades que necesitas.",False,newdevelopment,True,False,2826.0,True,False,False,False,[],False,False,455000.0,€,True,True,chalet,terracedHouse,Miraflores de la Sierra,"Chalet adosado en calle Pico de la Miel, 2",,,
108814233,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/c8/10/1357714250.webp,3D03,8,323051.0,flat,sale,111.0,3,2,"avenida Provisional Ahijones Berrocales Dos, 207",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3705976,-3.5871035,True,https://www.idealista.com/obra-nueva/108814233/,"Tu nueva vida empieza en Los Berrocales: Residencial de vivienda protegida VPPL en régimen de cooperativa   Descubre un nuevo concepto de hogar en uno de los desarrollos urbanísticos más prometedores de Madrid. En Los Berrocales, cada día comienza con más luz, más espacio, más tranquilidad y más futuro.   Residencial El Brezal de los Berrocales es un proyecto de viviendas de 2 y 3 dormitorios, todas con amplias terrazas, garajes y trastero incluidos, diseñadas para ofrecer el equilibrio perfecto entre funcionalidad, confort y diseño.    Podrás elegir entre bajos con jardín, pisos en altura o espectaculares áticos en una urbanización cerrada con piscina y zonas comunes para que disfrutes del máximo ocio y bienestar.   Un barrio nuevo que mira al futuro   Los Berrocales es más que un nuevo barrio, es una nueva forma de vivir Madrid. Situado en el corazón del Sureste, a solo minutos del centro y perfectamente conectado por carretera (A-3, M-45, M-50) y transporte público (líneas EMT, Cercanías y futura estación de Metro L9 e intercambiador), disfrutarás de movilidad total desde el primer día.   Zonas verdes, calles amplias, espacios peatonales, equipamientos escolares, deportivos y comerciales… Todo pensado para el día a día de quienes buscan calidad de vida sin renunciar a nada.   La parcela se ubica en el Sector 3, una zona consolidada y con alto nivel de avance urbanístico, donde ya se prevé la simultaneidad de obras y edificación.    **COMERCIALIZA SERPROCOL  ***Las infografías mostradas son orientativas y carecen de carácter contractual, pudiendo ser variadas por función de las exigencias técnicas, jurídicas o por decisiones tomadas adoptadas en Asamblea. Durante el desarrollo del proyecto, la dirección facultativa por motivos técnicos o administrativos se reserva el derecho de efectuar modificaciones en distribuciones, dimensiones, superficies y materiales, sin que ello suponga disminución en la calidad de los materiales.",False,newdevelopment,True,False,2910.0,True,False,False,False,[],False,False,323051.0,€,True,True,flat,,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales Dos, 207",bj,True,True
108845046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/3b/5a/1356788536.webp,13,17,415000.0,chalet,sale,148.0,4,3,"calle Sauces, 1",Madrid,Guadalix de la Sierra,,es,,40.7874873,-3.6938598,True,https://www.idealista.com/obra-nueva/108845046/,"Névola es una exclusiva promoción residencial formada por 16 chalets (14 pareados y 2 independientes) situados en Guadalix de la Sierra, un enclave natural único dentro de la Comunidad de Madrid, en plena Sierra de Guadarrama. Este proyecto ofrece un nuevo concepto de hogar: más espacio, más luz, más naturaleza y más calidad de vida, a tan solo 40 minutos de Madrid por la A-1. � Rodeadas de aire limpio y paisajes espectaculares, las viviendas han sido diseñadas para quienes valoran el bienestar, la tranquilidad y el contacto con la naturaleza, sin renunciar a las comodidades modernas. ✨ Distribución y equipamiento: •Superficies amplias y funcionales con distribución moderna •4 dormitorios, incluido uno en planta baja •Dormitorio principal en suite con vestidor y baño privado •2 baños completos + 1 aseo •Cocina abierta al salón con opción a cerrarla •Lavadero independiente •Grandes ventanales con vistas despejadas •Jardín privado y 2 plazas de garaje •Sistema de aerotermia con suelo radiante y refrescante •Alta eficiencia energética (certificación A+) � Interiores luminosos y confortables, diseñados para aprovechar la luz natural y crear ambientes acogedores y versátiles, con materiales de primera calidad. � Zonas comunes pensadas para disfrutar: •Piscinas comunitarias (una para adultos y otra para niños).  •Jardines, huerto compartido y áreas de juego •Parcelas espaciosas con buena privacidad � Ubicación: Guadalix de la Sierra cuenta con todos los servicios (educación, salud, comercio, ocio) y un entorno natural excepcional con microclima propio, ideal para disfrutar del aire libre todo el año. Névola no es solo una promoción de viviendas, es una propuesta de vida: más sana, más libre, más tuya.",False,newdevelopment,True,False,2804.0,True,False,False,False,[],False,False,415000.0,€,True,True,chalet,semidetachedHouse,Guadalix de la Sierra,"Chalet pareado en calle Sauces, 1",,,
82625667,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/a5/92/1359176331.webp,600173,24,180900.0,flat,sale,93.0,2,2,calle REYES CATÓLICOS,Madrid,Parla,Las Américas,es,,40.229985,-3.7665304,False,https://www.idealista.com/inmueble/82625667/,"Vivienda situada en la zona de Las Americas de Parla. Dispone de 2 habitaciones, 2 cuartos de baño, salón independiente y una cocina con tendedero cubierto. Suelos de parquet en toda la vivienda, armarios empotrados, ventanas de aluminio blanco, calefaccion eléctrica y garaje.  LA VIVIENDA HA ESTADO ALQUILADA LOS ULTIMOS AÑOS POR LO QUE NECESITA MEJORAS. SE PUEDE LLAMAR DIRECTAMENTE A ESTE TELEFONO DAVID.",False,good,False,,1945.0,False,False,False,False,[],False,False,180900.0,€,True,True,flat,,"Las Américas, Parla",Piso en calle Reyes Católicos,1,False,True
108733914,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/ed/41/1353561135.webp,31,12,310000.0,chalet,sale,120.0,4,3,"calle Soto del Henares, 31",Madrid,Villalbilla,,es,,40.4300871,-3.2925291,True,https://www.idealista.com/obra-nueva/108733914/,"NUEVA FASE DE OBRA NUEVA EN VILLALBILLA de 120 m² construidos en planta baja y primera. 4 DORMITORIOS Y 3 CUARTOS DE BAÑO CON ENERGÍA SOLAR FOTOVOLTAICA INDIVIDUAL POR VIVIENDA ¡CON AEROTERMIA Y SUELO RADIANTE! PRECIO: DESDE 310.000 € ( + IVA) SIN SÓTANO  Chalet unifamiliar adosado de nueva construcción, ubicado en la Calle Peña del Arcipreste en Villalbilla (Madrid), distribuidos en dos plantas en parcela de 150 m². La Planta Baja dispone de gran salón independiente con salida a parcela, cocina, despacho y baño completo con plato de ducha. La Planta Primera consta de dormitorio principal tipo suite con baño completo y zona vestidor, dos dormitorios individuales y baño completo en distribuidor. La Parcela delantera está solada de hormigón impreso, preparada como aparcamiento para un vehículo, y la Parcela trasera tiene una parte solada en hormigón impreso y una parte en tierra para jardín. Aislamientos térmicos y acústicos en toda la vivienda. Máxima climatización de frío y calor con Aerotermia y suelo radiante para un bajo consumo energético y económico.  Zona rodeada de naturaleza y parques infantiles, cerca de colegios, a tan solo unos minutos andando del centro de Villalbilla donde se ubican todos los servicios como centro de salud, bancos, supermercados, polideportivo municipal, … y a unos 10 minutos en coche de Alcalá de Henares.  AVANCE URBANO es una compañía con más de 25 años de experiencia en el sector de la promoción inmobiliaria en la zona del Corredor del Henares, no dude en contactarnos para solicitar información sin compromiso.  ¡VISITE NUESTRO CHALET PILOTO CON CITA PREVIA PARA UNA ATENCIÓN PERSONALIZADA!",False,newdevelopment,True,False,2583.0,True,False,False,False,[],False,False,310000.0,€,True,True,chalet,terracedHouse,Villalbilla,"Chalet adosado en calle Soto del Henares, 31",,,
