propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,district,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108053276,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/5c/f1/1335302926.webp,42,,399000.0,chalet,sale,265.0,,5,4,calle Saturno,Madrid,Arganda,es,40.2928186,-3.441734,False,https://www.idealista.com/inmueble/108053276/,"SEÑALIZADO! FGB INMOBILIARIA VENDE EN EXCLUSIVA ESTUPENDA OPORTUNIDAD! ¡Oportunidad única para adquirir un maravilloso chalet adosado en Arganda del Rey! Este inmueble destaca por su amplitud y confort, ideal para familias que buscan un hogar donde disfrutar de cada rincón. Características Principales: - Dormitorios: Cuenta con 5 dormitorios, siendo el principal una impresionante buhardilla de 40 metros, un espacio perfecto para relajarse y disfrutar de la privacidad, cada uno cuenta con su propio armario empotrado con espejo, proporcionando un espacio de almacenamiento adicional  - Climatización: Equipado con 7 aires acondicionados de la prestigiosa marca Bosch, todos en garantía, garantizando un ambiente fresco y confortable en cada habitación. Además, todas las ventanas son de doble cristal Climalit, lo que asegura un excelente aislamiento térmico y acústico. - Reformas Recientes: Este chalet ha sido reformado en 2023, incluyendo una modernización completa de la fontanería y la electricidad, utilizando sistemas de bajo consumo que optimizan la eficiencia energética. - Suelo y Acabados: El suelo de parquet nuevo ha sido abrillantado, aportando calidez y elegancia a los espacios de habitaciones. El resto del chalet lleva suelo de Gress muy bien conservado. - Cocina: Dispone de una amplia cocina principal, ideal para los amantes de la cocina, y una cocina auxiliar en la terraza, perfecta para disfrutar de comidas al aire libre. - Baños: La propiedad ofrece 4 baños: dos completos, uno con ducha y otro con bañera en la planta primera, y dos aseos, uno en la planta principal y otro en el sótano (-1).   - Zona de Aparcamiento: Incluye una generosa zona de aparcamiento de 58 metros, asegurando comodidad para usted y sus invitados. - Calefacción: La calefacción de gas natural está equipada con una caldera de alta calidad y mando a distancia, proporcionando agua caliente de gran potencia a todas las plantas de la casa. - Salones: La propiedad cuenta con dos amplios salones; uno de ellos incluye un comedor y el otro, que se abre a una encantadora terraza, cuenta con una acogedora estufa de leña, creando el ambiente perfecto para disfrutar de las tardes de invierno.  No pierdas la oportunidad de visitarlo y descubrir todo lo que este magnífico inmueble tiene para ofrecer. ¡Contáctanos para más información y para agendar una visita! * Este anuncio no es vinculante, puede contener errores. Su fin es de muestra a título informativo y no contractual*.",False,good,False,,1506.0,False,False,False,False,[],False,False,399000.0,€,chalet,"Perlita, Arganda",Chalet adosado en calle Saturno,,Perlita,True,True,terracedHouse,,,,,
107985372,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/68/3c/1330252544.webp,12,,1900000.0,chalet,sale,600.0,,5,6,"paseo Club Deportivo, 2",Madrid,Pozuelo de Alarcón,es,40.4193622,-3.8058234,True,https://www.idealista.com/inmueble/107985372/,"Clubhome 360 vende este fantástico Chalet situado en la mejor ubicación de la Urbanización, con amplias zonas ajardinadas y seguridad 24 h. La vivienda consta de muchas mejoras con respecto a la original.  Se distribuye de la siguiente manera; Planta sótano: Aseo en entre planta, Hall, gran sala de ocio, habitación de servicio con cuarto baño vestidor, trastero, Cuatro plazas garajes mas un garaje superficie. Planta baja: Hall, salón comedor, porche con jardín y piscina, cocina en blanco con office, salon secundario o cuarto de estar. Planta primera: Distribuidor, dormitorio, cuarto baño, dormitorio, dormitorio con balcón, cuarto de baño Entre planta: Dormitorio principal con cuarto de baño, gran vestidor, zona de estar/despacho.",True,good,False,,3167.0,False,False,False,False,[],False,False,1900000.0,€,chalet,"La Finca, Pozuelo de Alarcón","Chalet adosado en paseo Club Deportivo, 2",,Zona Prado de Somosaguas - La Finca,True,True,terracedHouse,La Finca,,,,
105347399,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/c5/61/1300242469.webp,23,1,215000.0,duplex,sale,123.0,True,4,2,Los Molinos,Madrid,Los Molinos,es,40.7133741,-4.0731211,False,https://www.idealista.com/inmueble/105347399/,"CAVALIER VENDE. Céntrico piso dúplex de 120m2 para reformar integralmente en pleno casco urbano de Los Molinos.  Distribuido en planta principal de 91m2 mas buhardilla de 27m2. Ubicado muy próximo a la parada de autobús directo a Madrid.   Accedemos a la planta principal a través de una cómoda terraza o porche cerrado con cristalera de aluminio, que nos conduce a un amplio salón dotado de dos grandes y luminosos ventanales.  Disponemos en planta principal de tres dormitorios dobles y un baño. La cocina, muy soleada al disponer de un gran ventanal, da acceso a una cómoda terraza tendedero.   Desde el salón una escalera nos conduce hasta la planta abuhardillada de 28m2, donde encontramos un dormitorio diáfano y un baño, junto con espacios en sus extremos utilizados como trasteros.    La vivienda dispone de calefacción y agua sanitaria por gas propano canalizado. El salón tiene salida de humos para una chimenea o estufa de pellets.    Los Molinos es un bonito y tranquilo pueblo serrano muy cercano al Parque Nacional de Guadarrama, donde es posible practicar todo tipo de actividades y disfrutar de una privilegiada naturaleza. Está perfectamente comunicado con Madrid mediante autobús y tren, encontrándose la vivienda a escasos metros de la parada del autobús de línea.",False,renew,False,False,1748.0,False,False,False,False,[],False,False,215000.0,€,flat,Los Molinos,Dúplex,1015,,,,duplex,,,,,
104000448,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/4a/43/1211110539.webp,14,,745000.0,chalet,sale,488.0,,5,4,calle Veracruz,Madrid,Torrelodones,es,40.5672292,-3.9480218,False,https://www.idealista.com/inmueble/104000448/,"***INMUEBLE OKUPADO*** ***SOLO PARA INVERSORES*** ***SIN COMISIONES DE AGENCIA INMOBILIARIA*** Activo adjudicado en subasta sin posesión Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Descripción Os presentamos esta espaciosa casa ubicada en Torrelodones, Madrid. El inmueble se distribuye en salón-comedor, cocina. Está situada en el corazón de Torrelodones. En sus alrededores encontramos escuelas. En términos de accesibilidad, la propiedad dispone de múltiples conexiones y cuenta con fácil acceso a M-519. Soluciones a su medida.",True,good,False,,1527.0,False,False,False,False,[],False,False,745000.0,€,chalet,"El Gasco, Torrelodones",Casa independiente en calle Veracruz,FHOG-2320,El Gasco,,,independantHouse,,,,,
108707474,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/ee/af/1352749261.webp,14,2,203000.0,flat,sale,63.0,True,3,1,calle de Arroyo de Fontarrón,Madrid,Madrid,es,40.3951466,-3.6343171,False,https://www.idealista.com/inmueble/108707474/,"'Agencia inmobiliaria de MADRID - zona MORATALAZ- PAVONES Oficina Tecnocasa vende: ¡Oportunidad única en la Calle Arroyo de Fontarron! Este encantador piso de 63 m² te ofrece un espacio acogedor y funcional en una ubicación inmejorable. Situado en la 2ºplanta, sin ascensor, cuenta con un salón luminoso, cocina, tres dormitorios bien distribuidos y un baño completo.   Las ventanas de hierro, suelo de tarima. Terraza abierta. Baño con plato de ducha. Cocina en buen estado. La ubicación es excepcional, con el Metro Pavones a pocos pasos y excelentes conexiones por autobús y acceso directo a la M-40, M-30, A3 y M-23. Disfruta de la cercanía a supermercados, bancos, colegios y más, en un distrito con abundantes zonas verdes. ¡No dejes pasar esta oportunidad de vivir cerca del centro de Madrid en un entorno lleno de comodidades! Preguntar por condiciones de venta. La información contenida en este anuncio no tiene carácter contractual ni vinculante, ya que podría contener alguna incorrección. En el precio de venta expuesto no se hayan incluidos los gastos de formalización de la compraventa, tales como honorarios de notaria, honorarios de la inscripción registral, honorarios por la tramitación e inscripción registral de escrituras ni el ITP (Impuesto de Transmisiones Patrimoniales, siendo el tipo máximo en la Comunidad de Madrid del 6%). Del mismo modo, en el precio anunciado, no se incluyen los honorarios los honorarios de la agencia al comprador, que ascienden al 3%+IVA (tipo impositivo 21%) que se abonarán por el sobre el precio fijado en la promesa de compra suscrita por el mismo. Tampoco se encuentra incluidos en el precio anunciado de venta otros tributos y gastos que pudieran existir al suscribir una hipoteca, tales como gastos de tasación, comisión bancaria de apertura del préstamo, AJD (Impuesto por los Actos Jurídicos Documentados, gastos de segundas copias.",False,renew,False,False,3222.0,False,False,False,False,[],False,False,203000.0,€,flat,"Pavones, Madrid",Piso en calle de Arroyo de Fontarrón,,Moratalaz,,,,Pavones,213000.0,10000.0,5.0,
107687648,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/4c/5c/1323954167.webp,15,4,165000.0,flat,sale,61.0,True,2,1,calle de Parvillas Altas,Madrid,Madrid,es,40.3464238,-3.7102499,False,https://www.idealista.com/inmueble/107687648/,"¡Oportunidad única en Villaverde Alto!  Este encantador piso de 61 m² se encuentra en la cuarta planta de un edificio sin ascensor, ofreciendo una ubicación privilegiada a solo 5 minutos a pie de la estación de cercanías y metro.  Con 57 m² útiles, el espacio está inteligentemente distribuido en 2 luminosas habitaciones, un baño completo y una cocina funcional.  La terraza privada es perfecta para disfrutar de momentos al aire libre y relajarse tras un largo día. Construido en 1970, el piso se encuentra en buen estado y no requiere reformas significativas, lo que lo convierte en una opción ideal tanto para inversores como para quienes buscan su primer hogar.  La calefacción de gas natural con bomba de frío/calor asegura el confort durante todo el año. Además, no hay derramas pendientes, lo que garantiza tranquilidad financiera a los futuros propietarios.  Actualmente está alquilado, pero se puede adquirir sin necesidad de mantener el alquiler. ¡No dejes pasar esta oportunidad!",False,good,False,False,2705.0,False,False,False,False,[],False,False,165000.0,€,flat,"Villaverde Alto, Madrid",Piso en calle de Parvillas Altas,,Villaverde,,,,Villaverde Alto,,,,
108663351,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/43/fb/1351479000.webp,23,2,238000.0,flat,sale,72.0,True,3,1,calle del Canal de Isabel II,Madrid,San Sebastián de los Reyes,es,40.5478081,-3.637142,False,https://www.idealista.com/inmueble/108663351/,"Cronopiso se complace en anunciar en exclusiva la disponibilidad de una excepcional vivienda de 72 metros cuadrados. **  Esta propiedad ha sido diseñada para ofrecer un ambiente acogedor y funcional, compuesta por tres amplios dormitorios que proporcionan el espacio ideal para el descanso y la intimidad familiar. El baño, exterior y dotado de una ventana, permite una adecuada ventilación y luz natural, lo que contribuye a un ambiente fresco y agradable. El salón, independiente, se distingue por su luminosidad y calidez, ofreciendo acceso a una terraza abierta, perfecta para disfrutar de un espacio abierto. La cocina, también muy luminosa y equipada con electrodomésticos. Cabe destacar que la vivienda ha sido reformada, presentando ventanas de PVC blancas que no solo aportan un toque moderno, sino que también aseguran un óptimo aislamiento térmico y acústico. Las instalaciones eléctricas y de fontanería han sido actualizadas, garantizando así la seguridad y funcionalidad del hogar. El suelo de parquet aporta un elemento de elegancia y confort, mientras que la puerta de entrada de seguridad ofrece tranquilidad y protección a los residentes. Además, la calefacción por gas natural asegura un ambiente cálido durante los meses más fríos del año. Localizada en una ubicación excelente, esta vivienda se sitúa en las proximidades de todos los servicios necesarios para la vida cotidiana, lo que la convierte en una opción ideal tanto para familias como para profesionales. Su abundante luz natural resalta la calidad de los espacios, creando un entorno idóneo para habitar. Para más información o para concertar una visita, no dude en ponerse en contacto con nosotros. Estamos a su disposición para ayudarle a encontrar el hogar que se ajuste perfectamente a sus necesidades.",False,good,False,False,3306.0,False,False,False,False,[],False,False,238000.0,€,flat,"Sta. Bárbara-La Zaporra, San Sebastián de los Reyes",Piso en calle del Canal de Isabel Ii,,Sta. Bárbara-La Zaporra,,,,,,,,
108810596,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/89/f9/1355803106.webp,30,4,495000.0,penthouse,sale,72.0,True,1,1,Barrio Prosperidad,Madrid,Madrid,es,40.4422878,-3.6743682,False,https://www.idealista.com/inmueble/108810596/,"ATICO exclusivo en venta en una ubicación privilegiada. Descubre este espectacular ático reformado, listo para entrar a vivir, que combina confort y estilo en cada rincón. Con 72 m² como cuerpo cierto distribuidos en un diseño dúplex, mas 6 m² de trastero, este hogar se encuentra a solo 500 metros del intercambiador de Av. América, en una calle tranquila y sin ruidos de tráfico, compuesto por: - Planta baja: 30 m² de vivienda (salón y cocina integrada) + 22 m² de impresionante terraza de privada dónde podrás relajarte con y vistas abiertas como puede apreciar en el reportaje + baño con amplia ventana que aporta frescura y luminosidad al espacio. - Planta dúplex-altillo de 20 m2 que ofrece un dormitorio acogedor y una zona de despacho ideal para trabajar desde casa con un suelo acristalado que potencia la luz natural. - Trastero de 6 m² situado en el mismo edificio. La luminosidad es una de sus principales características, gracias a su orientación este. La ubicación es inmejorable, con todos los servicios principales a escasos metros: auditorio nacional de música, supermercados, entidades bancarias, gimnasios, transporte público (metro, autobuses) polideportivos, centros escolares, de salud, parroquias, restauración, parque de Berlín,.. . Además, las excelentes conexiones de transporte público facilitan el acceso directo al aeropuerto y a las principales vías como la A-2 y la M-30. No dejes pasar la oportunidad de vivir en este ático único que combina modernidad y funcionalidad.  ¡Contáctanos para más información y ven a visitarlo!",False,good,False,True,6875.0,False,False,True,False,[],False,False,495000.0,€,flat,"Prosperidad, Madrid",Ático,,Chamartín,,,penthouse,Prosperidad,,,,
108525007,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/ba/53/1347475338.webp,28,4,420000.0,flat,sale,90.0,True,2,1,avenida de Logroño,Madrid,Madrid,es,40.4710158,-3.5833219,False,https://www.idealista.com/inmueble/108525007/,"¡Descubre tu nuevo hogar en Barajas! Este espectacular piso exterior y luminoso de 80 m² utiles te ofrece un espacio ideal para disfrutar de la vida en familia. Con una distribución funcional, cuenta con dos acogedores dormitorios, uno doble y otro individual, perfectos para descansar. El salón-comedor, bañado en luz natural gracias a sus amplios ventanales, es el lugar perfecto para compartir momentos inolvidables.  La cocina, equipada con electrodomésticos modernos, se complementa con una práctica zona de almacenaje y lavandería.  Además, la urbanización cuenta con increíbles comodidades como piscina, sauna, parque infantil y amplias zonas verdes, ideales para disfrutar de los días soleados. La seguridad está garantizada con vigilancia 24 horas y un conserje físico que se encargará de tu tranquilidad. Todos estos servicios y prestaciones los tienes disponible por una baja cuota de la comunidad. Ubicado en una zona residencial tranquila, este piso también ofrece una excelente conexión con el transporte público. La parada de metro (L8) está a pocos minutos, y la parada de autobús a solo un minuto. Con accesos rápidos a las autopistas M11, N2 y M40, moverte por la ciudad será muy sencillo.  Incluye plaza de garaje de buen tamaño con apertura automática y un amplio trastero funcional. No pierdas la oportunidad de vivir en un entorno que combina confort, seguridad y calidad de vida. ¡Ven a verlo y enamórate de tu nuevo hogar! Gastos de intermediación incluidos en el precio.",True,good,False,True,4667.0,False,False,False,False,[],False,False,420000.0,€,flat,"Casco Histórico de Barajas, Madrid",Piso en avenida de Logroño,,Barajas,True,True,,Casco Histórico de Barajas,,,,
107870518,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/33/22/1334175131.webp,22,bj,207500.0,flat,sale,42.0,True,1,1,Ibiza - San Pedro,Madrid,Villanueva del Pardillo,es,40.4887155,-3.964187,False,https://www.idealista.com/inmueble/107870518/,"IDEHOGAR vende PRECIOSO DESPACHO PROFESIONAL EN VILLANUEVA DEL PARDILLO! Con una excelente orientación suroeste, disfrutarás de una luminosidad excepcional gracias a sus tres amplias ventanas que inundan de luz natural cada rincón del espacio. Persona de contacto: Soledad Recalde 697_268_171 El salón comedor con cocina americana con electrodomésticos, dormitorio con armario y baño completo con plato de ducha, ofrece comodidad y funcionalidad. NO DEJES PASAR ESTA OPORTUNIDAD! VEN A VERLO! Este anuncio puede contener errores. Se muestra a título informativo y no es contractual ni vinculante.",False,good,False,False,4940.0,False,False,False,False,[],False,False,207500.0,€,flat,"Ibiza - San Pedro, Villanueva del Pardillo",Piso,R-439,Ibiza - San Pedro,,,,,,,,
108668463,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/87/bf/1351639831.webp,7,bj,875000.0,flat,sale,151.0,True,4,1,Edgar Neville,Madrid,Madrid,es,40.4524214,-3.6966761,False,https://www.idealista.com/inmueble/108668463/,"PISO MUY LUMINOSO Presentamos este amplio piso, rebosante de luz natural, cercano al Paseo de la Castellana, con 151 metros cuadrados en la prestigiosa calle Edgar Neville. Calle interior con parque muy arbolado. La vivienda está para REFORMA INTEGRAL, al haberse utilizado en gran medida como oficina. Dispone actualmente de 4 estancias, con armarios empotrados y 1 baño. Para mayor comodidad, dispone también de un gran trastero. El edificio en el que se sitúa la vivienda cuenta con ascensor, portero y amplios jardines, ofreciendo seguridad y un entorno agradable para sus residentes. La necesidad de una reforma integral brinda la oportunidad de diseñar y adaptar cada espacio a su gusto y necesidades personales. Situado en una ubicación privilegiada, en el barrio de Cuatro Caminos, contando con la estación de metro y cercanías de Nuevos Ministerios (L6, L8, L10, C1) y con excelente comunicación y servicios cercanos, teniendo a pocos minutos el Paseo de la Castellana y Calle Orense, es la opción perfecta para quienes buscan un hogar luminoso, bien ubicado y en una zona tranquila pero al mismo tiempo, muy comercial. Aproveche esta oportunidad única de hacerse con un PISO EXTRAORDINARIO en una zona privilegiada de Madrid. Si nos contacta, agendaremos una visita lo antes posible.  Se estudiarán todas las ofertas.",False,renew,False,True,5795.0,True,False,False,False,[],False,False,875000.0,€,flat,"Cuatro Caminos, Madrid",Piso en Edgar Neville,,Tetuán,,,,Cuatro Caminos,,,,
107556044,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/77/d9/1316040114.webp,31,,1990000.0,chalet,sale,784.0,,6,5,Ciudalcampo,Madrid,Ciudalcampo,es,40.6177002,-3.6251723,False,https://www.idealista.com/inmueble/107556044/,"Xclusive Real Estate tiene el privilegio de presentarle una de las casas con mas tecnología incorporada y de las mejores vistas de Ciudalcampo, diseñada por el estudio de arquitectura MBM. Una casa reciente, proyectada para que desde todos sus espacios aprovechamos las bellas vistas a las montañas y disfrutar del consolidado jardín que la rodea. Esta construida en dos plantas: la principal que es la planta social con salón y dormitorios y la inferior es la planta de SPA y relax.  Accedemos a la vivienda a través de un pasillo donde se encuentra el aseo de cortesía, la entrada hacía la moderna cocina totalmente equipada con electrodomésticos de alta gama. Del mismo pasillo se da entrada al salón - comedor de grandes dimensiones y dividido en 2 ambientes.  Al fondo se encuentra la zona de estar muy acogedora con una chimenea suspendida estilo Gyrofocus de Dominique Imbert. El salón tiene una muy interesante distribución y uno de los espacios que componen el salón es una espectacular terraza con suelos de teca birmana con increíbles vistas a la sierra norte. Del pasillo de la entrada en la otra ala de la casa se encuentra la parte privada compuesta de una habitación para invitados con baño en suite, otros dos dormitorios que comparten un baño completo y la habitación principal con vestidor y baño en suite.  En la planta inferior se encuentra la piscina climatizada, jacuzzi y baño turco. También en esta parte de la casa hay 2 habitaciones más, un cuarto de baño y la zona de máquinas. El jardín cuenta con un estanque, huerto y hay una gran variedad de tipos de árboles como arces japoneses, encinas, arboles frutales. La casa cuenta con la más avanzada tecnología, domótica, suelo radiante, aspiración centralizada, montacargas ventanas eléctricas, persianas motorizadas de seguridad las ventanas del salón tiene un sistema de calefacción para impedir que se empañen por la diferencia de temperatura, iluminación led, equipo de sonido y DVD integrado y centralizado de la prestigiosa marca Bang&Olufsen, alarma volumétrica. Una casa interesante y acogedora integrada en un bello jardín. La urbanización de Ciudalcampo es una de las mejores zonas residenciales de Madrid.  Entorno privilegiado y con impresionantes vistas a la sierra norte de Madrid.  Cómodo y rápido acceso en el Km 28 de la N-1. Próxima al aeropuerto de Madrid Barajas, IFEMA y a parque empresarial con múltiples empresas multinacionales. Dotaciones y servicios dentro de la propia urbanización: Colegio internacional SEK, Club deportivo RACE (Golf, Paddle, Tenis, Piscina, Gimnasio, Hípica, Fútbol), Servicio regular de autobuses a Madrid e interno dentro de la propia urbanización, Oficina de correos y Centro Comercial Santo Domingo, con farmacia, supermercado, frutería, carnicería, pescadería, estanco, restauración, etc. Dispone de un sistema de cámaras y vallado perimetral. Servicio de seguridad 24 horas con patrullas de vigilancia y control de barrera a la entrada.  ref:202502007-FV.",False,good,False,,2538.0,False,False,False,False,[],False,False,1990000.0,€,chalet,Ciudalcampo,Casa independiente,202502007-FV,,,,independantHouse,,,,,
108154811,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/1a/67/1335515039.webp,48,,800000.0,chalet,sale,300.0,,4,2,Brunete,Madrid,Brunete,es,40.4035872,-4.0132676,False,https://www.idealista.com/inmueble/108154811/,"Espectacular finca de recreo en la localidad de Brunete (Madrid). Tiene una superficie de terreno total de 16.179m2, sobre la cual hay varias instalaciones, destacando una gran casa de 300 m2, distribuida en dos plantas de 150 m2 cada una.  - En planta baja consta de salón-comedor con chimenea francesa y desde el cual se tiene salida al jardín-cenador con barbacoa; cocina amueblada con office; un comedor; dos dormitorios y un cuarto de baño completo. Además, en esta planta dispone de garaje cubierto para un vehículo. - En la planta primera encontramos una habitación con comedor incorporado, un dormitorio individual y un cuarto de baño con ducha. Cuenta con sistema de calefacción por gasoil, dispone de pozo propio y luz mediante placa solar. La finca se encuentra totalmente vallada, cuenta con piscina, zona de bodega para almacén de vinos, etc. , caseta individual con aseos y almacén de obra, varios invernaderos, zona de leñera. Cuenta con una vivienda de madera de 40 m2 aproximadamente, apta para varios usos.  No deje pasar esta oportunidad y concierte una visita totalmente gratuita y sin compromiso. MEJOR VER.",False,good,False,,2667.0,False,False,False,False,[],False,False,800000.0,€,chalet,Brunete,Casa independiente,,,True,True,independantHouse,,,,,
107185568,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/be/a1/1305537145.webp,26,5,550000.0,flat,sale,54.0,True,2,1,costanilla de los Ángeles,Madrid,Madrid,es,40.4203055,-3.7080659,False,https://www.idealista.com/inmueble/107185568/,"Tres Pasos comercializa esta coqueta propiedad amueblada junto a la Gran Vía. Dispone de 54m2. Estos se distribuyen en un salón con cocina abierta, dos dormitorios y un baño. El salón es un espacio abierto con una zona de estar con chimenea, cocina abierta totalmente equipada, con isla y espacio de comedor.  El dormitorio principal es amplio y dispone de armarios empotrados, el segundo dormitorio permite poner dos camitas individuales. La vivienda está abuhardillada con las vigas vistas originales de madera, lo que le da un encanto especial y acogedor acorde con la finca y la ubicación histórica.  La vivienda dispone de calefacción y aire acondicionado por Split. El apartamento se encuentra en un inmueble muy bien conservado y con el encanto de las fincas del Madrid histórico. Ideal como primera vivienda e inversión. Importante rentabilidad como alquiler por temporadas. Todo un lujo como pied-à-terre para disfrutar a tres pasos de la gran oferta cultural y comercial de la capital de moda. La propiedad se encuentra en el barrio de Palacio, a tres pasos de Gran Vía, Callao, el Palacio Real, la Puerta del Sol y Plaza de España. La zona más comercial de Madrid y con la mayor oferta cultural de la ciudad. Vivir en el barrio de Palacio es disfrutar en tu vida cotidiana de la historia, arquitectura y cultura del Madrid histórico. Y al mismo tiempo disponer de todos los servicios como supermercados, pequeños comercios, bares y restaurantes. Poder desplazarse a pie en el día a día para realizar las tareas cotidianas, de ocio y disfrutar de una gran oferta cultural sin necesidad de tener que desplazarse en coche es un auténtico lujo en una gran ciudad. Además encontramos una gran variedad de colegios e institutos públicos y concertados que permiten criar a nuestros hijos en un entorno agradable y muy familiar. Es una zona muy bien comunicada. Disponiendo de metro, varias líneas de autobuses, paradas de taxi y fácil acceso a la M30.",True,good,False,True,10185.0,False,False,False,False,[],False,False,550000.0,€,flat,"Sol, Madrid",Piso en costanilla de los Ángeles,,Centro,,,,Sol,,,,
107663270,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/c5/6d/1319126191.webp,14,1,245000.0,flat,sale,60.0,True,1,1,"calle de Samaniego, 12",Madrid,Madrid,es,40.4440182,-3.5823735,True,https://www.idealista.com/inmueble/107663270/,"Descubre tu nuevo hogar en este encantador piso de 1 dormitorio, completamente exterior, que te ofrece una vida llena de luz y confort! Ubicado en la segunda planta de un edificio moderno con ascensor, este piso destaca por su orientación sur-este, que garantiza luminosidad durante todo el día. Con 60 m² construidos y 50 m² útiles, el espacio está perfectamente distribuido para aprovechar cada rincón. El salón comedor es ideal para relajarte, mientras que la cocina independiente, equipada con electrodomésticos de alta gama, te invita a explorar tus habilidades culinarias. La habitación principal cuenta con armarios empotrados, ofreciendo un amplio espacio de almacenamiento. El baño completo con bañera es perfecto para momentos de relajación. Los suelos de madera aportan calidez y elegancia a toda la vivienda, y las ventanas de climalit aseguran un excelente aislamiento térmico y acústico. Además, disfrutarás de un sistema de aire por conductos centralizados y calefacción individual por gas natural. Este piso no solo es un lugar acogedor para vivir, sino también una excelente inversión gracias a su uso turístico con buena rentabilidad. La propiedad incluye una plaza de garaje y acceso adaptado para personas con movilidad reducida. Las zonas comunes ofrecen un jardín y una piscina para adultos y niños, perfectas para disfrutar del tiempo libre. No pierdas la oportunidad de vivir en un entorno privilegiado con todas las comodidades al alcance de tu mano. ¡Ven a visitarlo!",False,good,False,True,4083.0,False,False,False,False,[],False,False,245000.0,€,flat,"Rejas, Madrid","Piso en calle de Samaniego, 12",,San Blas,True,True,,Rejas,,,,
107260950,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/96/4e/1307745008.webp,3,,312198.0,chalet,sale,396.0,,4,2,"calle Saelices, 21",Madrid,Valdemoro,es,40.1815434,-3.6897673,True,https://www.idealista.com/inmueble/107260950/,"Somos OPORTUNALIA, compañía especializada en la realización de activos procedentes de ejecuciones hipotecarias y procesos concursales. ¿Quieres saber más? Regístrate de forma gratuita en nuestra página web para estar al día de las oportunidades de inversión que vamos publicando y poder presentar tu oferta. Contacta con nosotros y te explicaremos el procedimiento. Te acompañaremos hasta la toma de posesión.  El activo procede de un procedimiento de ejecución hipotecaria, disponible en nuestra web como CESIÓN DE REMATE, tratándose de una Vivienda en calle Saelices 21 (Madrid). Se encuentra ocupado Gastos e impuestos: se desconocen Visitas: no disponibles No hipotecable Nuestro equipo legal podrá tramitar el procedimiento judicial hasta la obtención de llaves (Honorarios no incluidos) Para más información respecto al activo acceda a nuestra página web: Oportunalia. com Si tiene cualquier duda, puede contactar con nosotros a través de nuestro correo electrónico o en el teléfono.",False,renew,False,,788.0,False,False,False,False,[],False,False,312198.0,€,chalet,"Hispanoamérica - Comunidades, Valdemoro","Casa independiente en calle Saelices, 21",CDR00400333,Hispanoamérica - Comunidades,,,independantHouse,,,,,
