propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice,newDevelopmentFinished
108490319,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/f2/00/1072426105.webp,,55,2,270000.0,flat,sale,54.0,True,1,1,"calle de Víctor Manuel III, 3",Madrid,Madrid,Carabanchel,es,Opañel,40.3896154,-3.7208172,True,https://www.idealista.com/inmueble/108490319/,"Art&Home VENDE espectacular vivienda de un dormitorio con terraza en la calle Victor Manuel III a la atura de la plaza donde adquiere muchísima luz esta calle por su apertura. La vivienda se acaba de reformar y cuenta con cocina completamente equipada con espacio para una mesa, amplio salón con salida directa a la terraza (1 metro de ancho + 6,67m de largo). Espectacular dormitorio de 11 metros cuadrados, con baño en suite (ducha) y amplio armario empotrado. Sin amueblar (sin cama actualmente) Calefacción por radiadores de bajo consumo y bomba frío/calor en la estancia principal. Estratégicamente situado entre las paradas de metro de URGEL (600m) y OPAÑEL (500m) La finca no tiene ascensor ¡Infórmate sin compromiso!",False,good,False,False,5000.0,False,False,False,False,[],False,False,270000.0,€,flat,"Opañel, Madrid","Piso en calle de Víctor Manuel Iii, 3",,,,280000.0,10000.0,4.0,,
107886706,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/93/75/1327306200.webp,CP328187,2,2,2450000.0,flat,sale,190.0,True,3,2,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4209308,-3.6961531,False,https://www.idealista.com/inmueble/107886706/,"Te presentamos una espectacular vivienda en el emblemático barrio de Justicia, en el corazón de Madrid. Este exclusivo piso cuenta con 2 dormitorios, 2 baños y una cocina totalmente equipada, destacando por su luminosidad y elegancia. Con una orientación sureste y un salón independiente, esta propiedad ofrece tres balcones que dan directamente a la calle, proporcionando vistas despejadas sobre el majestuoso Convento de las Mercedarias Descalzas. Ubicado en una finca señorial construida en 1900, este piso se encuentra en un estado de conservación impecable. La calefacción es eléctrica y dispone de aire acondicionado, garantizando así el máximo confort durante todo el año. Además, el edificio cuenta con ascensor y portero automático, lo que añade un toque de comodidad y seguridad. El barrio de Justicia es uno de los más sofisticados y vibrantes de Madrid. Conocido por su ambiente cosmopolita, alberga una gran variedad de tiendas de moda, restaurantes de alta cocina y bares de diseño. A solo unos pasos, podrás disfrutar de la exclusividad del Mercado de San Miguel y la oferta cultural del Teatro Lara. Además, la zona está perfectamente comunicada con el resto de la ciudad gracias a varias líneas de transporte público. En cuanto a la educación, el prestigioso Colegio San Mateo se encuentra a menos de 10 kilómetros, ofreciendo una formación de calidad para los más pequeños de la familia. Para tus compras y entretenimiento, el Centro Comercial ABC Serrano está a tan solo unos minutos en coche, brindando una amplia gama de tiendas, restaurantes y servicios. La ubicación de este inmueble es privilegiada. Las estaciones de metro más cercanas son Tribunal (líneas 1 y 10) y Chueca (línea 5), facilitando el acceso rápido a cualquier punto de Madrid. Además, las líneas de cercanías están a tu disposición en la estación de Recoletos. Si prefieres el autobús, las líneas 3, 37 y M2 pasan por la zona, garantizando una excelente conectividad. Desde 1983, GILMAR se ha dedicado a ayudar a sus clientes a encontrar la casa de sus sueños. Con más de tres décadas de experiencia, nuestra compañía se ha consolidado como líder en el sector inmobiliario, ofreciendo un servicio personalizado y de alta calidad.",False,good,False,True,12895.0,False,False,False,False,[],False,False,2450000.0,€,flat,"Chueca-Justicia, Madrid",Piso,True,True,,,,,,
106088622,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/42/7a/1272154976.webp,PROSPECT-eZT82,19,bj,234000.0,flat,sale,90.0,True,3,2,calle de León Felipe,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3885289,-3.6367989,False,https://www.idealista.com/inmueble/106088622/,"ALIANZA MADRID INMOBILIARIA VENDE EN EXCLUSIVA VIVIENDA A ESTRENAR.   Vendemos magnifica vivienda de 90m2 en planta baja, dotada de amplio salón comedor con cocina americana, tres dormitorios y dos cuartos de baño completos con plato de ducha. Inmueble a estrenar con magnificas calidades. Ventanas de climalit, fontanería nueva, electricidad nueva, suelos de tarima, puerta acorazada en la entrada. Próxima a todo tipo de comercios, farmacias, supermercado, parada de Metro MIGUEL HERNANDEZ y centro de Salud. IBI anual 200€. A pocos minutos de la vivienda, acceso a M40 y Av. Albufera a pocos minutos del inmueble. No dudes en llamar y contactar con nosotros para realizar una visita. ALIANZA MADRID INMOBILIARIA ACTITUD DE VENTA Lo importante es la actitud, actitud de venta.",False,good,False,False,2600.0,True,False,False,False,[],False,False,234000.0,€,flat,"Palomeras sureste, Madrid",Piso en calle de León Felipe,,,,,,,,
108841083,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/53/29/1356678370.webp,,18,bj,250000.0,flat,sale,55.0,True,2,1,calle de las Higueras,Madrid,Madrid,Latina,es,Lucero,40.4053192,-3.7462892,False,https://www.idealista.com/inmueble/108841083/,"OBRA NUEVA EN LUCERO | 2 HABITACIONES | INVERSIÓN Piso de 55 m² recién construido, ubicado en un edificio de obra nueva en el barrio de Lucero, una zona residencial con alta demanda de alquiler y excelente proyección de valorización. Distribución: 2 habitaciones 1 baño completo Cocina abierta integrada al salón Espacios bien aprovechados y muy luminosos Características destacadas: Obra nueva, listo para escriturar Excelentes calidades de construcción Posibilidad de adquirir plaza de garaje. Incluye trastero. Ideal para vivienda habitual o inversión Ubicación estratégica: Muy bien comunicado mediante transporte público, cerca de parques, colegios, comercios y vías principales. Precio: 245.000 € Disponibilidad inmediata para visitas. Contáctanos para agendar tu cita y conocer esta oportunidad.",True,good,False,False,4545.0,True,False,False,False,[],False,False,250000.0,€,flat,"Lucero, Madrid",Piso en calle de las Higueras,True,False,,,,,15000.0,
108837553,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/1c/bd/1356594099.webp,WGI00977,24,2,650000.0,flat,sale,88.0,True,2,2,Barrio Montecarmelo,Madrid,Madrid,Fuencarral,es,Montecarmelo,40.5038443,-3.7072436,False,https://www.idealista.com/inmueble/108837553/,"WGI INMOBILIARIA VENDE EN EXCLUSIVA piso en MONTECARMELO. La vivienda cuenta con 88 m² y está dotada de 2 habitaciones dobles con ARMARIOS EMPOTRADOS vestidos, una de ellas con baño en suite con bañera, cocina equipada, un baño con plato de ducha y un AMPLIO salón muy LUMINOSO. Además la vivienda cuenta con TRASTERO y DOS PLAZAS DE GARAJE. Ubicada en una finca con ascensor, cuenta con VENTANAS CLIMALIT ABATIBLES que ofrecen un excelente AISLAMIENTO TÉRMICO y ACÚSTICO. Dispone de tarima flotante, puertas de madera y calefacción individual. Se encuentra situada en una zona privilegiada de Montecarmelo a pocos metros del Mercadona, y cerca del metro Montecarmelo (Línea 10) y la estación de Renfe Mirasierra-Paco de Lucía, colegios, farmacias y zonas infantiles. ¡UNA VIVIENDA QUE TE SORPRENDERÁ EN PERSONA! Si estás interesado en ver esta vivienda, contacta con nosotros y pondremos a tu disposición nuestro equipo de especialistas en el sector inmobiliario, así como nuestro DEPARTAMENTO FINANCIERO para obtener la hipoteca. También te ofreceremos asesoría legal y fiscal en la operación.",True,good,False,True,7386.0,True,False,False,False,[],False,False,650000.0,€,flat,"Montecarmelo, Madrid",Piso,True,True,,,,,,
108723469,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/6e/f7/1353215704.webp,,20,1,1550000.0,flat,sale,192.0,True,5,3,calle de Diego de León,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4333206,-3.6790451,False,https://www.idealista.com/inmueble/108723469/,"SALAMANCA Piso para reforma integral, con muchas posibilidades, semiesquina a Príncipe de Vergara 192m2 en Catastro (165 + 27m2) Tiene 3 ventanales a Diego de León. Actualmente distribuido en amplio salón comedor, cocina con tendedero. Dormitorio principal en suite, otros 4 dormitorios con 2 cuartos de baño. Techos de 2.80m. Garaje en edificio de enfrente Trastero Portero Gastos comunidad 320€ incluye calefacción central IBI 1.600€ Gas natural. Piso para reforma integral, con muchas posibilidades, semiesquina a Príncipe de Vergara 192m2 en Catastro (165 + 27m2) Tiene 3 ventanales a Diego de León. Actualmente distribuido en amplio salón comedor, cocina con tendedero. Dormitorio principal en suite, otros 4 dormitorios con 2 cuartos de baño. Techos de 2.80m. Garaje en edificio de enfrente Trastero Portero Gastos comunidad 320€ incluye calefacción central IBI 1.600€ Gas natural.",True,renew,False,True,8073.0,True,False,False,False,[],False,False,1550000.0,€,flat,"Lista, Madrid",Piso en calle de Diego de León,True,True,,,,,,
108734505,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/79/e1/1353581341.webp,MOI65.2,25,1,1500000.0,flat,sale,234.0,True,4,3,La Moraleja urbanización,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5052756,-3.6067822,False,https://www.idealista.com/inmueble/108734505/,"MO Inmobiliaria presenta este precioso Piso situado dentro de una exclusiva urbanización en La Moraleja, con seguridad 24 horas, gimnasio, sala de baile, zona de juegos, amplias zonas comunes con jardín, cuatro piscinas exteriores y una interior, zona coworking y spa. La vivienda cuenta con una distribución en una sola planta con el hall de entrada, aseo de cortesía, cocina totalmente equipada con zona de office y un amplio salón comedor con acceso a una agradable terraza con vistas despejadas a la urbanización. La zona de descanso tiene cuatro dormitorios, dos de ellos con baño en suite y el resto comparten un baño. La vivienda cuenta con sistema de domótica, calefacción por aerotermia gas natural y aire acondicionado por conductos, dos plazas de garaje y un trastero. Rodeada por amplias zonas verdes, La Moraleja cuenta con la mayor oferta de colegios privados e internacionales del país, junto con una magnífica oferta gastronómica y de ocio, entre los que destacan clubes de tenis y campos de golf. Además de centros médicos y comerciales. La seguridad en la zona es su prioridad, por ello cuenta con sistemas de vigilancia 24h, con una amplia instalación de cámaras, garantizando así un alto nivel de seguridad.",True,good,False,True,6410.0,True,False,False,False,[],False,False,1500000.0,€,flat,"La Moraleja urbanización, La Moraleja",Piso,True,True,,,,,,
108703670,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/db/8b/1352627799.webp,,53,,1350000.0,chalet,sale,431.0,,6,4,calle Playa de Corcubión,Madrid,Boadilla del Monte,Bonanza,es,,40.452951,-3.8979595,False,https://www.idealista.com/inmueble/108703670/,"SOCIOS le presenta este impresionante CHALET INDEPENDIENTE de estilo canadiense en la exclusiva urbanización Bonanza, Boadilla del Monte. Un entorno único, tranquilo y seguro, ideal para una familia que busque un hogar donde disfrutar de la naturaleza y la exclusividad, a solo 15 minutos de Madrid capital. Con seguridad privada las 24 horas, esta zona se caracteriza por su tranquilidad y privacidad. Este chalet, diseñado con un estilo arquitectónico canadiense, destaca por su diseño, funcionalidad y sostenibilidad. Las viviendas de este estilo son conocidas por su excelente aislamiento térmico, que mantiene el hogar cálido en invierno y fresco en verano, utilizando materiales de alta calidad y técnicas de construcción avanzadas. Su estética, caracterizada por líneas limpias, grandes ventanales y amplios espacios, maximiza la entrada de luz natural, creando un ambiente luminoso y acogedor. La propiedad se encuentra sobre una parcela privada de 1.840 m² y se distribuye en tres plantas: semisótano, planta baja y planta alta, con un total construido de 431 m². Esta distribución optimiza el uso del espacio y proporciona una gran comodidad a sus residentes: **Planta baja: En esta planta se encuentran los espacios principales de la casa, lo que proporciona una comodidad excepcional. Aquí se ubican el amplio salón-comedor, la cocina de generosas dimensiones, el dormitorio principal con terraza privada y vestidor, y dos dormitorios adicionales. Esta disposición permite tener todo lo esencial en una sola planta, evitando la necesidad de subir y bajar escaleras constantemente. Los grandes ventanales aportan abundante luz natural al salón y la cocina, ambos con acceso directo al jardín y la piscina, creando un ambiente perfecto para disfrutar en familia. **Primera planta: Esta planta alberga dos dormitorios adicionales y un baño completo que da servicio a esta zona. **Planta semisótano: Un espacio multiusos de aproximadamente 70 m², ideal para adaptarse a las necesidades de la familia, con una bodega, dos habitaciones adicionales y acceso al garaje, con capacidad para 2 o 3 coches. **Jardín: El chalet cuenta con un hermoso jardín con césped natural, piscina de obra, barbacoa con horno de obra y un cenador, todo ello en un entorno privado ideal para disfrutar del aire libre. La entrada a la propiedad se realiza a través de dos accesos: uno que conduce al garaje y otro a la puerta principal de la vivienda. Ubicación: Bonanza es una de las zonas más exclusivas de Boadilla del Monte, conocida por su cercanía a prestigiosos colegios como el British Council School, el Colegio Virgen de Europa y el International School of Madrid, lo que la convierte en un lugar perfecto para familias que buscan lo mejor en educación para sus hijos. No deje pasar la oportunidad de hacer de este chalet el hogar ideal para su familia. Contacte con nosotros para más información sin compromiso.",False,good,False,,3132.0,True,False,False,False,[],False,False,1350000.0,€,chalet,"Bonanza, Boadilla del Monte",Casa independiente en calle Playa de Corcubión,True,True,independantHouse,,,,,
108711495,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/4b/4a/1353539363.webp,318493,6,2,2400000.0,flat,sale,176.0,True,3,3,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4359558,-3.6908434,False,https://www.idealista.com/inmueble/108711495/,"En la calle Miguel Ángel, en pleno barrio de Almagro, se encuentra esta vivienda de 176 m² que combina el carácter de la arquitectura clásica madrileña con un diseño interior contemporáneo y funcional. Ubicada en una segunda planta exterior, la propiedad se ofrece totalmente reformada y amueblada, lista para entrar a vivir. El salón principal destaca por su amplitud, luminosidad natural y distribución pensada para diferenciar claramente las zonas de estar y comedor, creando un espacio acogedor y versátil. La cocina independiente, equipada con electrodomésticos modernos y acabados de calidad, aporta practicidad sin renunciar al estilo. La vivienda dispone de tres dormitorios, todos con baño en suite, lo que proporciona un alto nivel de confort e independencia. Se incluye además un aseo de cortesía para visitas. La distribución ha sido diseñada para separar eficientemente las áreas sociales de las privadas, favoreciendo la funcionalidad y el bienestar diario. Como valor añadido, la propiedad cuenta con una plaza de garaje incluida en el precio. El inmueble se encuentra en una finca clásica del barrio de Almagro, una de las zonas residenciales más codiciadas de Madrid. Este entorno destaca por su arquitectura señorial, la presencia de embajadas, galerías de arte, colegios reconocidos y una oferta gastronómica selecta. Bien comunicada mediante transporte público y con acceso directo al Paseo de la Castellana, esta ubicación ofrece comodidad urbana en un entorno tranquilo y distinguido. *Las imágenes presentadas son referenciales y pueden variar del producto final.",False,good,False,True,13636.0,False,False,False,False,[],False,False,2400000.0,€,flat,"Almagro, Madrid",Piso,,,,,,,,
108850061,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/8d/f5/1356937843.webp,2110/21100022/200,30,2,242000.0,flat,sale,60.0,True,3,1,Barrio San Isidro,Madrid,Madrid,Carabanchel,es,San Isidro,40.3949223,-3.7246649,False,https://www.idealista.com/inmueble/108850061/,"""ESTUPENDA VIVIENDA EN VENTA  Excelente vivienda de tres dormitorios y un baño. Se encuentra en la planta 2 de un edificio residencial. No dispone de ascensor. Situado en San Isidro en el distrito de Carabanchel.  La vivienda se distribuye en tres dormitorios, salón-comedor, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora.  Se encuentra ubicado en San Isidro, Carabanchel (Suroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Urgel y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana es General Ricardos-Camino Viejo Leganes y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 510 metros, existen 6 farmacias a menos de 300 metros, el colegio más cercano se encuentra a 60 metros. Además, a menos de 500 metros también puedes encontrar 5 supermercados, 3 bancos.  La zona cuenta con una amplia oferta de entretenimiento con 9 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Calle del General Ricardos y la Calle de Antonio Leyva.  Estado de la vivienda: vacante. "".",True,good,False,False,4033.0,True,False,True,False,[],False,False,242000.0,€,flat,"San Isidro, Madrid",Piso,,,,,,,,
105260628,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/7a/0c/47/1347020154.webp,MH-BOADILLA-M,58,1,690000.0,duplex,sale,143.0,True,5,2,calle Secundino Zuazo,Madrid,Boadilla del Monte,Sector B,es,,40.403811,-3.8926749,False,https://www.idealista.com/inmueble/105260628/,"Fantástica vivienda, dúplex invertido con ubicación inmejorable dentro del Sector B, la  urbanización cuenta con portero físico. La propiedad se distribuye en 2 plantas, con una orientación este, lo que confiere una gran luminosidad a la vivienda. En PLANTA ENTRADA: Hall de entrada, escaleras para bajar a la zona de dormitorios de abajo, contamos con amplio salón comedor, a/a en el salón, con salida a la gran terraza de 72m2, que, combinado con la espectacular orientación, nos ofrece muchísima iluminación. Tenemos en esta planta también cocina totalmente equipada con tendedero cerrado, baño completo con bañera, 2 habitaciones de buen tamaño, una de ellas con armario empotrado y con acceso a la gran terraza, desde esta terraza se accede por unas escaleras a un jardín de 56 m2. Dos terrazas,  En PLANTA INFERIOR: Tenemos tres habitaciones uno de ellos con armario empotrado, vestidor y armario en el pasillo y bañó completo con bañera. Plaza de garaje incluida.   La urbanización está situada en una zona privilegiada del Sector B. Cuenta con portero físico, pista de pádel, piscina con césped, gimnasio con sauna finlandesa, sala multiusos y otra sala de reuniones, parque infantil, zonas ajardinadas. Esta urbanización está ubicada en una zona privilegiada. Muy cerca se encuentra el centro de salud, zona comercial, restaurantes, farmacias, transporte público, colegios. Excelentes conexiones de transporte público (autobús y metro ligero a pocos minutos). Fácil acceso a las principales carreteras como M40 Y M50. Asset Management Spain y Gestmadrid Activos Inmobiliarios te ofrecen, Oportunidad inversores y patrimonialistas. Disponemos de Locales comerciales en zonas Prime, High Street, locales en venta, locales en alquiler, locales en rentabilidad, inversores, inquilinos o Franquicias. Edificios en venta, edificios uso residencial, edificios oficinas o uso terciario, Edificios vacíos o rentabilidad, Edificios para rehabilitar o rehabilitados. Hoteles sin inquilino o con gestor, cadenas hoteleras, hostales, apartamentos turísticos. Residencias de Estudiantes o Geriátricos, Centros Comerciales, Suelos industriales, terciarios o residenciales. Activos con posible Lease Back en operaciones a inversores directos. Tenemos amplia cartera de Activos inmobiliarios en Rentabilidad. Local en venta Madrid, local alquilado, local en rentabilidad, rentabilidad, GESTMADRID, Asset Management Spain, inversión, oportunidad, Locales en venta Madrid, Locales en venta España. Nuestra empresa ofrece un extenso abanico de asesoramiento legal de carácter civil, mercantil, penal, fiscal, laboral, matrimonial e inmobiliario. Disponemos de asesoría jurídica para particulares y empresas, seguros de Responsabilidad Civil. Oportunidad, ideal para inversión. Supermercados alquilados en rentabilidades a Mercadonas, Carrefour, Burger King, Opencor, Aldi, Lidl, consúltenos cualquier ciudad. Tenemos una gran variedad de Locales en Alquiler o Venta, llame sin compromiso para que podamos ayudarle a encontrar su Local ideal!. Gestmadrid Elabora tus  contratos de arrendamiento y compra venta sin coste. Nos ocupamos de las Licencias de actividad para todo tipo de negocio tales como Bares, Hostelería, Ocio, Pastelerías, Reposterías, Terrazas, Veladores, Alimentación, Peluquerías, Belleza, Sanitario, Farmacias, Estancos, Gymnasios o Deportivos, Comercios, Colegios, Academias, Clínicas dentales, Clínicas de Estetica, Peluquerías, especialistas de cualquier sector, subastas, pops up store, licencias para discotecas, bares de copas, saunas. Gestmadrid somos un grupo de expertos inmobiliarios especializados en Venta y Alquileres de activos inmobiliarios. También en rentabilidad para inversores. Disponemos de una amplia bolsa de inmuebles y le ayudamos a encontrar el que más se ajuste a sus necesidades."".",False,good,False,True,4825.0,True,False,False,False,[],False,False,690000.0,€,flat,"Sector B, Boadilla del Monte",Dúplex en calle Secundino Zuazo,True,True,duplex,,,,,
107626866,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/9b/c9/1318037250.webp,0015-07292,33,1,798000.0,flat,sale,160.0,True,3,2,calle de Toledo,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4080157,-3.7120615,False,https://www.idealista.com/inmueble/107626866/,"Espectacular Inmueble en Venta en el Corazón de Madrid Presentamos un inmueble con mucho encanto, lleno de posibilidades y situado en una ubicación inmejorable, entre la emblemática Puerta de Toledo y la Plaza Mayor, a pasos de la Plaza de la Cebada. Este amplio piso de 160 m², con exterior en primera planta con orientación oeste y muchísima luz, es una oportunidad excepcional tanto para quienes buscan una vivienda en pleno centro de Madrid como para inversores interesados en alquiler por larga temporada, opciones de coliving o alquiler por temporadas. Ha sido utilizado como vivienda los últimos 20 años, al igual que los inmuebles de la misma planta, y se encuentra en proceso de cambio de uso a vivienda realizada por técnicos ya que cumple con todos los requisitos. Características del Inmueble Actualmente, la propiedad dispone de tres amplios dormitorios, un salón-comedor luminoso con acceso directo a una terraza, un baño completo, un aseo adicional, y una cocina independiente que conecta con un patio central. Todas las estancias, incluyendo el salón, cuentan con ventanales al exterior, lo que garantiza una entrada de luz natural envidiable en cada rincón del hogar.  La calefacción central aporta un ambiente acogedor durante todo el año, lo que convierte este espacio en un lugar confortable y con el encanto clásico de Madrid. Además, la terraza, aunque común, es de uso casi exclusivo debido a su acceso único desde el inmueble; sus más de 40 m² de espacio exterior crean un área de descanso ideal para disfrutar de la tranquilidad de la zona. Gran Potencial de Reforma Una de las principales ventajas de este inmueble es su flexibilidad para reformas. La estructura permite un diseño diáfano si se desea, lo que abre múltiples posibilidades: desde un loft moderno hasta la creación de varios ambientes independientes, siempre con el carácter único que ofrece esta ubicación. Además, se ha confirmado que es viable realizar un cambio de uso del espacio, permitiendo adaptarlo según las necesidades. Comunidad y Edificio Ubicado en una finca representativa y cuidada, el edificio cuenta con un portero físico que garantiza la seguridad y mantenimiento, un portal amplio y elegante y dos ascensores que facilitan el acceso. La Inspección Técnica del Edificio (ITE) ha sido recientemente superada, lo que asegura el buen estado y mantenimiento de la finca. Ubicación y Conexiones Este piso está en una ubicación privilegiada para disfrutar de todo lo que el centro de Madrid ofrece. Se puede acceder caminando a la Gran Vía, Sol, Ópera y la Plaza Mayor. Los domingos, el tradicional Rastro madrileño se despliega a pocos pasos, añadiendo un atractivo extra a la zona. La comunicación es excelente, con múltiples opciones de transporte: líneas de autobús 3, 60, 148, M2, 2, C3, N16 y N17, así como el metro con las líneas 3 y 5 que conectan rápidamente con el resto de la ciudad.  Ideal para Vivir o Invertir Esta propiedad es ideal tanto para quien busca un hogar como para aquellos que desean hacer una inversión sólida en una de las zonas de mayor demanda de Madrid. Con sus amplios espacios y excelente distribución, es perfecta para personalizar y adaptarla a distintos proyectos.  Un inmueble único en el mercado, en el corazón de Madrid y con múltiples opciones de uso. ¡No deje pasar la oportunidad de visitarlo y descubrir todo lo que ofrece!",True,renew,False,True,4988.0,True,False,False,False,[],False,False,798000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Toledo,,,,,,,,
108389483,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/a9/51/1342653987.webp,BRYH-1821,49,,875000.0,chalet,sale,353.0,,6,7,avenida de Argentina,Madrid,Villanueva de la Cañada,Villanueva de la Cañada,es,,40.4425848,-3.9912356,False,https://www.idealista.com/inmueble/108389483/,"BRYH-1821 ¡EN VENTA! MODERNO CHALET PAREADO EN VILLANUEVA DE LA CAÑADA (MADRID). BE REAL · YES HOME comercializa la venta de este espectacular chalet pareado en Villanueva de la Cañada, Madrid.  La ubicación es excepcional, ya que se encuentra en zona residencial, con una amplia variedad de servicios cercanos, amplia oferta comercial, cultural y gastronómica. Ubicado en una zona residencial de chalets y pequeñas urbanizaciones cerradas. La zona, segura y tranquila, se destaca por una excelente comunicación en vehículo privado y transporte público, con paradas de autobús cercanas que facilitan el desplazamiento por este encantador pueblo y sus alrededores.  La ubicación cuenta con una variada oferta de comercios y servicios, incluyendo centros educativos, centros de salud y opciones recreativas que mejoran la calidad de vida de sus residentes. La vivienda, edificada en el año 2016, cuenta con 363 m² construidos dentro de una parcela de 353m². Se encuentra distribuido en tres plantas, con seis habitaciones, tres cuartos de baño y un aseo de cortesía: • Planta baja: - Hall de entrada, amplio salón comedor con excelentes acabados. - Cocina independiente totalmente amueblada y equipada con todos los electrodomésticos. - Accesos a la terraza y al patio y piscina privada. - Tres habitaciones, todas con cuartos de baño en Suite - En la misma planta encontramos un aseo de cortesía. • Primera Planta: - Gran Habitación Principal con vestidor y Terraza privada. • SemiSótano: - Dos habitaciones, ambas con cuartos de baño en Suite - Sala de Juegos, Cuarto de máquinas y Trastero. - Amplio Garaje con plaza para dos coches con puerta exterior automática. El interior del chalet cuenta con altas calidades de construcción y diseño innovador y de alta tecnología. Posee sistema de calefacción en todos los espacios por aerotermia y máquina de recuperación de calor, ventanas tipo Climalit de triple acristalamiento, puerta de entrada principal con videoportero. Esta amplia vivienda lista para ingresar a vivir, ofrece diversas opciones de adaptación a las necesidades de los nuevos propietarios. Una excelente oportunidad para aquellos que buscan un lugar tranquilo y cómodo para vivir.  Disponible a partir del 01 de agosto de 2025 ¡No esperes más y contáctanos para obtener más información! Estamos a su disposición para cualquier consulta o visita que desee realizar. Descubra todo nuestro producto visitando nuestra web BEREAL.ES Cada casa tiene un cliente ideal y ambos están en Be Real. BE REAL la inmobiliaria inteligente. Al fin una inmobiliaria con toda la tecnología y todo el servicio a su precio. Así de cómodo, así de fácil, así de Real.",False,good,False,,2479.0,True,False,False,False,[],False,False,875000.0,€,chalet,"Villanueva de la Cañada, Villanueva de la Cañada",Chalet pareado en avenida de Argentina,True,True,semidetachedHouse,,,,,
108459754,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/a3/3a/1345562813.webp,,11,bj,176000.0,flat,sale,25.0,False,1,1,calle de Zurita,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4077784,-3.7008621,False,https://www.idealista.com/inmueble/108459754/,"¡Oportunidad única en el corazón de Lavapiés! Vivienda reformada a estrenar en calle Zurita, una de las zonas con más encanto y proyección de Madrid. Cuenta con salón, cocina americana moderna, y baño completo, todo con acabados de alta calidad. Ideal tanto para vivir como para invertir. Ubicación inmejorable, rodeada de cultura, comercios y excelente comunicación. � Infórmese sin compromiso y venga a visitarla. ¡No deje pasar esta oportunidad!",False,good,False,False,7040.0,False,False,False,False,[],False,False,176000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Zurita,,,,179000.0,3000.0,2.0,,
