propertyCode,externalReference,numPhotos,floor,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,exterior,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,thumbnail,highlight.groupDescription
108466385,BC-2025,0,1,1095000.0,flat,sale,170.0,3,2,Barrio Bellas Vistas,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4478286,-3.7050058,False,https://www.idealista.com/inmueble/108466385/,"Preciosa casa para entrar a vivir, muy agradable y luminosa, sin ruidos, techos altos, buena finca.",False,good,False,True,6441.0,False,False,False,False,[],False,False,1095000.0,€,flat,"Bellas Vistas, Madrid",Piso,False,,,,,,,,
103941207,,0,7,13000000.0,penthouse,sale,670.0,5,5,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4192782,-3.6862861,False,https://www.idealista.com/inmueble/103941207/,"EXTRAORDINARIA vivienda a la venta, ÚNICA posibilidad por tamaño y zona. Vistas al Retiro. Cuenta con varias plazas de garaje. Se proporcionará información previa verificación de identidad y acreditación de solvencia.",False,good,False,True,19403.0,False,False,False,False,[],False,False,13000000.0,€,flat,"Recoletos, Madrid",Ático,True,,,,True,True,penthouse,,
108365472,,0,,357500.0,chalet,sale,140.0,3,2,Batres,Madrid,Batres,,es,,40.2480628,-3.9426766,False,https://www.idealista.com/inmueble/108365472/,"Agentes Inmobiliarios Madrid, comercializa EN EXCLUSIVA vivienda en una sola planta, distribuida en 3 grandes dormitorios, amplia cocina, gran salón, y dos baños. La casa, con grandes posibilidades, está para reformar, si quieres conocer más datos o visitarla no dudes en llamarnos en Agentes Inmobiliarios Madrid estaremos encantados de mostrártela.",False,renew,False,,2554.0,False,False,False,False,[],False,False,357500.0,€,chalet,Batres,Casa independiente,,,,,,,independantHouse,,
103013667,,0,6,5100000.0,penthouse,sale,310.0,4,5,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4333525,-3.6940681,False,https://www.idealista.com/inmueble/103013667/,Lujoso ático muy luminoso con gran terraza reformado con las mejores calidades. Para información. Llamar al.,False,good,False,True,16452.0,False,False,False,False,[],False,False,5100000.0,€,flat,"Almagro, Madrid",Ático,True,,,,True,True,penthouse,,
108333528,,0,5,1485000.0,flat,sale,245.0,5,3,Barrio Cuatro Caminos,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4496187,-3.6968301,False,https://www.idealista.com/inmueble/108333528/,"GRAN TERRAZA, mucha luz, buena distribución, dormitorios amplios, muy bien cuidada. Solicitar fotos.",False,good,False,True,6061.0,False,False,False,False,[],False,False,1485000.0,€,flat,"Cuatro Caminos, Madrid",Piso,True,,,,True,True,,,
108511871,BER-CE-08,0,4,1900000.0,flat,sale,315.0,4,2,Barrio El Viso,Madrid,Madrid,Chamartín,es,El Viso,40.4503264,-3.6848835,False,https://www.idealista.com/inmueble/108511871/,"En venta magnifica vivienda de 315m2 a pasos de la castellana y del estadio Santiago Bernabéu, preciosas vistas, muy luminoso, cuenta con tres ascensores, calefacción, aire acondicionado central, trastero, piscina en zona común y portero físico.",False,renew,False,True,6032.0,False,False,False,False,[],False,False,1900000.0,€,flat,"El Viso, Madrid",Piso,True,,,,,,,,
107518858,,0,2,259000.0,flat,sale,34.0,1,1,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4288076,-3.7063455,False,https://www.idealista.com/inmueble/107518858/,"se vende piso alquilado hasta mayo de 2025, segunda planta interior en una finca de corrala, totalmente rehabilitada. La vivienda cuenta con salón comedor, cocina independiente, baño con bañera y un dormitorio con un amplio armario empotrado. Ventanas de aluminio, suelos de gres, calefacción individual eléctrica, aire acondicionado en la habitación, altos techos.",False,good,False,False,7618.0,False,False,False,False,[],False,False,259000.0,€,flat,"Malasaña-Universidad, Madrid",Piso,False,,,,,,,,
105085190,,0,5,3650000.0,flat,sale,304.0,4,5,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4288616,-3.6932509,False,https://www.idealista.com/inmueble/105085190/,"M&V ASOCIADOS PONE A LA VENTA. VIVIENDA A ESTRENAR EN ALMAGRO. Si deseas vivir en Madrid, en pleno centro de la ciudad, y estrenar una vivienda de lujo, con habitaciones en suit, con cinco baños, y cocina equipada con todo lujo de detalles. Contacta con nosotros. Visita un piso de ensueño.",False,good,False,True,12007.0,False,False,False,False,[],False,False,3650000.0,€,flat,"Almagro, Madrid",Piso,True,,,,,,,,
103675808,,0,,2100000.0,chalet,sale,380.0,6,4,Barrio Monteclaro,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Monteclaro,40.4382803,-3.8476962,False,https://www.idealista.com/inmueble/103675808/,"*** COMPLETAMENTE REFORMADA RECIENTEMENTE *** Salón comedor con chimenea, cocina con office, zona de servicio, 6 dormitorios (2 de ellos en suite con baño y vestidor incorporado). Parcela plana con gran porche en el jardín y piscina. Muy buena ubicación en la urbanización. Calle tranquila y silenciosa. Sin problemas de cables. No dude en venir a visitarla.",False,good,False,,5526.0,False,False,False,False,[],False,False,2100000.0,€,chalet,"Monteclaro, Pozuelo de Alarcón",Casa independiente,,,,,True,True,independantHouse,,
108254917,,0,1,165000.0,flat,sale,85.0,3,1,San Martín de la Vega,Madrid,San Martín de la Vega,,es,,40.2132378,-3.5832183,False,https://www.idealista.com/inmueble/108254917/,"Piso muy coqueto y acogedor en San Martín de la Vega, se distribuye en 3 habitaciones, 1 cuarto de baño, salón y cocina. El piso está ubicado en zona tranquila y bien comunicado con línea de autobuses. También dispone de muchos servicios: supermercados, centros de salud, colegios, restaurantes, etc. LLÁMENOS SIN COMPROMISO. MEJOR VER. SERÁ UN PLACER AYUDARLOS A ENCONTRAR LA VIVIENDA DE SUS SUEÑOS.",False,good,False,False,1941.0,False,False,False,False,[],False,False,165000.0,€,flat,San Martín de la Vega,Piso,True,,,,,,,,
