propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,highlight.groupDescription
108795351,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/7f/3e/1355354257.webp,,28,249000.0,penthouse,sale,60.0,2,1,avenida de Moratalaz,Madrid,Madrid,es,40.4079918,-3.6451464,False,https://www.idealista.com/inmueble/108795351/,"CLICKHAUS MORATALAZ - AGENCIA INMOBILIARIA EN MADRID ZONA: CAMINO DE LOS VINATEROS - AV. MORATALAZ - FUENTE CARRANTONA UBICADOS EN C/ CAMINO DE LOS VINATEROS 119 CLICKHAUS VENDE: ÁTICO a Reformar en Avenida de Moratalaz Excelente ubicación, producto espectacular con VISTAS a todo Madrid EL ASCENSOR sube hasta el 7º PISO, hay un TRAMO DE ESCALERAS para llegar al octavo. ******* ¡IMPORTANTE! ******* SÓLO COMPRA AL CONTADO ******* DEBIDO A LA NECESIDAD DE REALIZAR UNA ESCRITURA DE DESAFECTACIÓN, EL COMPRADOR DEBERÁ ABONAR AL CONTADO O EFECTUAR UNA OPERACIÓN EN FORMA DE PERMUTA A FIN DE CONTAR CON LA LIQUIDEZ NECESARIA. Inmueble situado en una de las mejores zonas de Moratalaz. Se trata de un ático. El inmueble consta de 60 metros cuadrados que se distribuyen de la siguiente manera: - Cocina amplia. - Amplio salón. - Dormitorio principal, con ventana a la terraza. - Dormitorio secundario, con ventana la terraza. - Baño con ducha. Autobuses 30, 32, 71, n8 a escasos metros de la vivienda, y a 4 minutos de metro artilleros (l9), cerca de supermercado Día, Alcampo, farmacias, comercios, bares y restauración, y fácil acceso a salidas de m30, m40 y a3. ¡No dude en contactarnos para poder visitar la vivienda! Datos de interés: Moratalaz es uno de los mejores distritos, de los 21 que conforman la ciudad de Madrid. Está situado hacia el sudeste de la capital y dividido administrativamente en los barrios de vinateros, horcajo, marroquina, media legua, fontarrón y pavones. Con el parque del retiro, al oeste, separados por la M-30. Moratalaz es un barrio que brilla, por la tranquilidad, la buena comunicación con el centro, y la multitud de zonas verdes (parque z, la cuña verde de O’donnell, Jardín de dionisio ridruejo). Agencia inmobiliaria de Madrid - zona camino de los vinateros - C/Camino de los vinateros 119. Valoraciones gratuitas - Permutas - Tramitamos herencias - certificados energéticos.",True,renew,False,4150.0,True,False,True,False,[],False,False,249000.0,€,,,flat,penthouse,"Marroquina, Madrid",Ático en avenida de Moratalaz,8,True,Moratalaz,Marroquina,True,,,,,
108891182,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/4a/63/1358090838.webp,NRE-P44,27,182000.0,flat,sale,83.0,3,1,calle Alfonso XIII,Madrid,Parla,es,40.2353796,-3.767999,False,https://www.idealista.com/inmueble/108891182/,"NAVARRO REAL ESTATE vende piso en Parla - Reyes Católicos. Desde NAVARRO REAL ESTATE tenemos el placer de anunciarles en exclusiva este fantástico piso en perfecto estado, listo para entrar a vivir. Lujosa vivienda totalmente reformada, que cuenta con tres amplios dormitorios, con armario empotrado y aire acondicionado el dormitorio principal. Cuenta con gran salón con acceso a terraza y aire acondicionado, cocina totalmente equipada y reformada con tendedero cerrado y baño completo reformado con plato de ducha. La vivienda cuenta con una terraza de 5 m2 aproximadamente con toldo. Tiene tres amplios dormitorios dobles. Hogar ideal para familias. La vivienda está totalmente reformada, lista para entrar a vivir. Calidades de la vivienda: paredes y techos alisados, suelo cerámico de imitación de madera, aire acondicionado en dormitorio principal y salón, cocina totalmente equipada, puerta exterior de seguridad, carpintería interior lacada en blanco y ventanas cambiadas de pvc tipo Climalit. La vivienda se vende con cuarto trastero incluido en el precio. Este inmueble tiene una ubicación excelente ya que se encuentra al lado de Centros de Salud, Colegios e Institutos, Supermercados y otros diversos comercios y servicios a su alrededor. La estación de Renfe Cercanías se encuentra a pocos minutos a pie al igual que otras paradas de Tranvía y autobús. No dude en llamarnos para concertar una cita para poder visitar el piso. Disponemos de departamento financiero para asesorarle y si lo necesita, conseguir las mejores condiciones para su hipoteca.",False,good,False,2193.0,True,False,False,False,[],False,False,182000.0,€,,,flat,,"Reyes, Parla",Piso en calle Alfonso Xiii,4,True,Reyes,,False,,,,,
107033240,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/21/be/1300981349.webp,4424,39,2350000.0,flat,sale,238.0,3,3,calle de Alonso Cano,Madrid,Madrid,es,40.4388448,-3.6979966,False,https://www.idealista.com/inmueble/107033240/,"Domus Aurea Capital presenta esta fantástica vivienda exterior, completamente reformada, con 3 balcones en pleno barrio de Chamberí. Propiedad de 238m² situada en una segunda planta exterior alta, en un edificio clásico de 1948 con portal representativo y zonas comunes muy cuidadas. Recién reformada y se entrega amueblada, se distribuye en un amplio recibidor, luminoso salón-comedor con acceso directo a la terraza y amplios ventanales, gran cocina independiente con zona de comedor diaria, cuarto de lavado, aseo de cortesía, un dormitorio principal exterior con terraza independiente y amplio vestidor hecho a medida y un baño completo de grandes dimensiones y con mucha luz natural, además de otros dos dormitorios dobles y un baño completo. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores. La mayoría de las propiedades que tenemos disponibles no están publicadas en los portales inmobiliarios, para conocerlas todas consulta nuestra web.",False,good,False,9874.0,True,False,False,False,[],False,False,2350000.0,€,,,flat,,"Almagro, Madrid",Piso en calle de Alonso Cano,2,True,Chamberí,Almagro,True,,,,,
107986068,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/e3/4b/1330279504.webp,C0026-02388,48,549000.0,flat,sale,151.0,4,2,"calle Cruz de Guadalajara, 1",Madrid,Alcalá de Henares,es,40.48477,-3.36019,True,https://www.idealista.com/inmueble/107986068/,"¡Oportunidad única en el centro de Alcalá de Henares! Se pone a la venta espectacular vivienda ubicada en uno de los centros históricos más importantes de la Comunidad de Madrid: Alcalá de Henares. El piso cuenta con 4 amplios dormitorios, 2 baños completos, y una cocina independiente y espaciosa, ideal para familias o quienes buscan comodidad y funcionalidad. La vivienda está muy bien cuidada, lista para entrar a vivir, y destaca por su gran amplitud y luminosidad. Además, incluye dos trasteros, perfectos para almacenamiento extra y mantener el orden en casa.  Ubicada en una calle tranquila, disfrutarás de la paz del entorno sin renunciar a la cercanía de todos los servicios: supermercados, colegios, transporte público, comercios, zonas verdes, y mucho más. Una oportunidad perfecta para vivir en una zona céntrica y bien comunicada, con todo lo que necesitas a tu alcance. ¡No dejes pasar esta ocasión y ven a visitarlo!",False,good,False,3636.0,True,True,False,False,[],False,False,549000.0,€,,,flat,,"Juan de Austria, Alcalá de Henares","Piso en calle Cruz de Guadalajara, 1",3,True,Juan de Austria,,True,,,,,
108845531,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/ed/50/1356811660.webp,IE01-TARANCONA,15,180000.0,flat,sale,63.0,1,0,calle del Puerto de Tarancón,Madrid,Madrid,es,40.4026643,-3.6631782,False,https://www.idealista.com/inmueble/108845531/,"Inmobiliarias Encuentro vende en exclusiva magnífico piso exterior en el castizo barrio de Numancia, Madrid. El inmueble, de 63 m2, cuenta con un espacioso salón comedor y una cocina americana. Tiene un dormitorio doble y un baño completo con plato de ducha.  Dispone de armario empotrado y una excelente ventilación y luz natural. Ideal para personalizar a tu gusto o como proyecto de inversión. Una auténtica oportunidad por su ubicación y posibilidades: colinda con otro inmueble disponible, lo que permitiría unir ambos pisos mediante obra, creando una vivienda más amplia o incluso una solución multifamiliar. La ubicación es inmejorable. Este inmueble se encuentra en una zona residencial con excelente conexión al centro de Madrid. El barrio ofrece una amplia variedad de comercios, colegios, centros de salud y zonas verdes. Muy bien comunicado mediante metro (L1) y varias líneas de autobús, con rápido acceso a la M-30 y A-3. Una zona en constante desarrollo, ideal tanto para vivir como para invertir. Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: \\""CAMBIA Y DESCANSA\\"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. ¡Financiación a tu medida! Con Finmoo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! Entra en nuestra web y reserva este piso en tan sólo dos minutos con nuestro servicio iReserva.",False,renew,False,2857.0,True,False,False,False,[],False,False,180000.0,€,,,flat,,"Numancia, Madrid",Piso en calle del Puerto de Tarancón,1,True,Puente de Vallecas,Numancia,False,,,,,
108684882,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/29/4e/1352082816.webp,N10-CHM-00013,50,1190000.0,flat,sale,182.0,4,2,Barrio Niño Jesús,Madrid,Madrid,es,40.4110257,-3.6714577,False,https://www.idealista.com/inmueble/108684882/,"Gran oportunidad de inversión en el distrito de Retiro – Madrid Presentamos esta amplia vivienda de 182 m² construidos situada en una de las zonas residenciales más codiciadas de Madrid, en el barrio de Niño Jesús, Retiro. Actualmente dividida en dos pisos independientes de tamaño similar, perfectos para alquilar y generar una altísima rentabilidad desde el primer día, lo que la convierte en una opción ideal para inversores que buscan un activo sólido y rentable. La propiedad se ubica en una primera planta exterior con ascensor y destaca por su luminosidad y excelente orientación este. Dispone de 4 habitaciones, 2 baños, un salón independiente, cocina equipada y una agradable terraza de 6 m² con vistas despejadas. Entre sus comodidades adicionales se incluyen: •Calefacción central •Armarios empotrados •2 plazas de garaje incluidas en el precio •Piscina comunitaria, ideal para los meses de verano El inmueble se encuentra en buen estado y ofrece múltiples posibilidades de redistribución o actualización, en función de las necesidades del inversor. Ubicación inmejorable, rodeado de zonas verdes, comercios, colegios de prestigio y perfectamente comunicado mediante metro (líneas 2 y 9), autobuses y cercanías (estación de Recoletos). A pocos minutos del Parque del Retiro y con fácil acceso a vías principales como Doctor Esquerdo. Una oportunidad única para invertir en una zona con alta demanda de alquiler, excelentes servicios y calidad de vida.",True,good,False,6538.0,True,False,False,False,[],False,False,1190000.0,€,True,True,flat,,"Niño Jesús, Madrid",Piso,1,True,Retiro,Niño Jesús,True,,,,,
108816380,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/d6/11/1355970514.webp,190720253,51,425000.0,chalet,sale,141.0,5,3,paseo del Camino de Francia,Madrid,El Molar,es,40.7362318,-3.5935169,False,https://www.idealista.com/inmueble/108816380/,"BREM GLOBAL INMOBILIARIA PRESENTA CHALET PAREADO CON AMPLIA PARCELA en El Molar, a menos de 45 minutos de Madrid capital. La vivienda cuenta con una parcela de 542 metros, donde se ubica el chalet de 141 m2 construido en el año 2002 en tres alturas. La planta principal cuenta con un cómodo recibidor, un amplio salón presidido por una chimenea con casete, un luminoso despacho con salida directa al jardín, un aseo de cortesía, la cocina con zona de desayuno, despensa y zona de lavado y lavado para mascotas. La primera planta distribuida por un pasillo cuenta con 3 habitaciones dobles, una de ellas con un baño en suite con plato de ducha y un baño completo con bañera para las otras dos estancias. La última planta es una buhardilla amplia con otra habitación convertida en despacho y dos zonas anexas destinadas a almacenamiento. En el apartado de calidades encontramos: •Placas solares. •Chimenea con casete. •Suelo de gres. •Baño con plato de ducha y otro con bañera. •Escalera en madera y acero. •Armarios empotrados. •Caldera de gasoil. •Zona de lavado para mascotas. La parcela cuenta con varios arboles frutales, 2 estanques con zonas de disfrute a la sombra. Además, cuenta con una zona solada para poder disfrutar de la parcela. También encontramos una caseta de aperos de obra y una zona separada destinada a aparcamiento para 3 vehículos. La comunidad tiene una piscina amplia con una zona de reposo, una zona de parque infantil y una zona de merendero. El molar es un municipio que dispone de todos los servicios para el día a día, como son centro de salud, farmacia, bancos, supermercados, autobús a Madrid con una gran frecuencia, oferta gastronómica y de ocio etc. Si deseas conocer esta singular oportunidad, no lo dudes y …. ¡ LLAMANOS!",True,good,False,3014.0,True,False,True,False,[],False,False,425000.0,€,True,True,chalet,semidetachedHouse,El Molar,Chalet pareado en paseo del Camino de Francia,,,,,,,,,,
106223682,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/7a/e3/1327366280.webp,,19,290000.0,flat,sale,44.0,1,1,"calle de Isabel la Católica, 11",Madrid,Madrid,es,40.4213297,-3.7093026,True,https://www.idealista.com/inmueble/106223682/,"¡Descubre tu nuevo hogar en pleno corazón de la ciudad! Este increíble piso, ubicado en la cuarta planta y a tan solo 30 metros de la famosa Gran Vía, te ofrece todo lo que necesitas para disfrutar de la vida urbana con máximo confort y estilo. Con 45 m² de espacio perfectamente distribuido, este luminoso apartamento cuenta con un acogedor dormitorio independiente, un salón comedor ideal para relajarte y una cocina completamente equipada. El baño, moderno y funcional, ha sido diseñado para tu comodidad. Además, el apartamento está amueblado con gusto y cuenta con electrodomésticos de alta calidad, incluyendo una pantalla de TV de 50"" para tus momentos de ocio. Para que disfrutes todo el año, el aire acondicionado en el salón y el dormitorio garantiza el clima perfecto en cualquier estación. El edificio, con una fachada remodelada en 1981, está en excelentes condiciones y cuenta con ascensor, facilitando tu acceso al hogar. Los armarios empotrados ofrecen un práctico almacenamiento, mientras que la calefacción por bomba de frío/calor a gas natural asegura que siempre te sientas cómodo. Esta es la oportunidad perfecta tanto si buscas una inversión rentable como si deseas un hogar donde empezar tu nueva etapa.  ¡No dejes pasar la oportunidad de vivir en una ubicación inmejorable, con todas las comodidades que necesitas! ¡Ven a visitarlo y empieza a imaginar tu vida aquí!",True,good,False,6591.0,True,False,False,False,[],False,False,290000.0,€,,,flat,,"Palacio, Madrid","Piso en calle de Isabel la Católica, 11",3,False,Centro,Palacio,True,295000.0,5000.0,2.0,,
108917034,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/f4/d1/1358869319.webp,SV_60777515,3,315000.0,flat,sale,93.0,3,1,calle Oriente,Madrid,Majadahonda,es,40.471592,-3.8753922,False,https://www.idealista.com/inmueble/108917034/,"Se vende piso en Majadahonda, ubicado en la segunda planta exterior de un edificio sin ascensor. Dispone de 93 m² construidos (79 m² útiles), distribuidos en 3 dormitorios, 2 baños, salón-comedor, cocina independiente y terraza. La vivienda está para reformar, ideal si buscas personalizar cada rincón según tus necesidades. Se trata de una propiedad procedente de cartera especializada, con precio competitivo, compra segura y posibilidad de financiación. Situada en una zona residencial consolidada, muy bien comunicada y con todos los servicios a pocos pasos: colegios, supermercados, zonas verdes, bancos, correos y transporte público. Además, cuenta con fácil acceso a las principales vías de entrada y salida de la localidad. Una excelente opción tanto para vivir como para invertir en uno de los municipios más demandados del noroeste de Madrid. Contáctanos y solicita tu visita sin compromiso.",False,renew,False,3387.0,False,False,False,False,[],False,False,315000.0,€,,,flat,,"Casco Antiguo, Majadahonda",Piso en calle Oriente,2,True,Casco Antiguo,,False,,,,,
107584884,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/25/68/1316906179.webp,4914,18,1309000.0,flat,sale,92.0,2,2,calle del General Díaz Porlier,Madrid,Madrid,es,40.4271937,-3.6775311,False,https://www.idealista.com/inmueble/107584884/,"Domus Aurea Capital presenta este piso, actualmente en plena renovación, en el barrio de Goya, Salamanca. Vivienda situada en una cuarta planta de un edificio histórico de 1931, se encuentra totalmente reformado y amueblado, con 92m² construidos. Se distribuye en un recibidor con armario gabanero, salón con cocina completamente equipada y amueblada, zona de comedor, dormitorio principal con gran zona de vestidor y baño en suite y un segundo dormitorio doble con grandes armarios, además de un segundo baño a compartir. La climatización está asegurada con aire acondicionado y calefacción de gas natural, garantizando confort durante todo el año.   Domus Aurea Capital es una boutique inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores.",False,good,False,14228.0,True,False,False,False,[],False,False,1309000.0,€,,,flat,,"Goya, Madrid",Piso en calle del General Díaz Porlier,4,False,Barrio de Salamanca,Goya,True,,,,,
105337314,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/a3/0e/1249080099.webp,3251,15,1359000.0,flat,sale,137.0,2,2,Barrio Castellana,Madrid,Madrid,es,40.4327479,-3.6865844,False,https://www.idealista.com/inmueble/105337314/,"Con una extensión de 105 m2, ofrece una distribución inteligente y sofisticada, que incluye una cocina totalmente equipada, dos dormitorios, dos baños y amplio salón. Dispone de aire acondicionado y calefacción comunitaria, además de servicio de portería. Comunidad: 98 € IBI: 545 € El barrio de Salamanca es uno de los barrios residenciales más elegantes y prestigiosos de mayor nivel de vida de Europa. En él se encuentra la mayor zona de compras de lujo de Madrid, la conocida “Milla de Oro"" en torno a las calles Serrano, Claudio Coello y Ortega y Gasset que reúne las más elegantes firmas de moda como son Chanel, Dior, Louis Vuitton, Loewe y muchos más.. . Destaca también por sus señoriales fachadas, que lo convierten en una preciosa representación para el mundo de la arquitectura clásica y vanguardista.  La oferta gastronómica que podemos encontrar responde a los gustos de un cliente moderno, cosmopolita y sofisticado. Podemos resumir que en el barrio de Salamanca han sabido combinar, con gusto exquisito, el clasicismo de mediados del siglo XIX con las necesidades y estilo del siglo XXI, sin olvidar su cercanía al parque del Retiro, el gran pulmón verde del centro de la ciudad. Clásico y elegante, versátil y cosmopolita. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,9920.0,True,False,False,False,[],False,False,1359000.0,€,,,flat,,"Castellana, Madrid",Piso,1,False,Barrio de Salamanca,Castellana,True,,,,,
108847157,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/60/9f/1356995085.webp,12,35,672000.0,penthouse,sale,112.0,2,1,avenida del Manzanares,Madrid,Madrid,es,40.3958727,-3.7063034,False,https://www.idealista.com/inmueble/108847157/,"Agencia inmobiliaria de MADRID zona ANTONIO LOPEZ - COMILLAS oficina Tecnocasa en venta ático a escasos pasos del parque de Madrid Rio, uno de los mejores parques que nos podemos encontrar en todo Madrid. Cabe destacar la tranquilidad, la consolidación, el buen ambiente que tiene el barrio y la comunicación de la zona a nivel de comercios y de los distintos medios de transporte que hay en la zona. El metro de Marqués de Vadillo (línea 5) y a sólo unos pasos, de la línea de la EMT (23, NT15). Descubre este exclusivo ático en el barrio de Marqués de Vadillo - Comillas, en el distrito de Carabanchel, Madrid. Con 112 m², esta propiedad señorial ofrece un espacio único para disfrutar de la ciudad. Ubicado en la octava planta, el ático cuenta con una terraza de grandes dimensiones que ofrece vistas panorámicas de todo Madrid, ideal para momentos de relax o reuniones al aire libre. La vivienda dispone de dos dormitorios bien distribuidos ambos con armarios y un baño completo. La comodidad está garantizada con un ascensor que facilita el acceso y un portero físico que asegura la tranquilidad de los residentes. Además, la calefacción central proporciona un ambiente acogedor durante todo el año. Este ático con su exclusiva ubicación lo convierte en una oportunidad única para quienes buscan un hogar especial y una vivienda única.",True,good,False,6000.0,True,False,False,False,[],False,False,672000.0,€,,,flat,penthouse,"Comillas, Madrid",Ático en avenida del Manzanares,8,True,Carabanchel,Comillas,True,,,,,
108699438,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/a3/e4/1352515522.webp,leg-84563,34,497000.0,flat,sale,65.0,2,1,calle de Leganitos,Madrid,Madrid,es,40.421269,-3.7093466,False,https://www.idealista.com/inmueble/108699438/,"Se vende espectacular piso exterior, totalmente reformado con acabados modernos y de calidad, listo para entrar a vivir. Ubicado en un primer piso, cuenta con grandes ventanales que aportan abundante luz natural, creando un ambiente cálido y acogedor. Gracias a las empresas del Grupo Legend aportamos asesoramiento fiscal, jurídico y financiero, y un arquitecto para cualquier consulta o servicio que necesite a coste cero. Además, no cobramos honorarios al comprador.  Con 63 m² construidos, la vivienda está diseñada para aprovechar al máximo el espacio, ofreciendo un cómodo salón luminoso, cocina americana equipada con mobiliario instalado (faltan frigorífico y lavadora/secadora) y dos dormitorios con amplios armarios empotrados que facilitan la organización. El baño completo, moderno y funcional, completa este piso ideal tanto para parejas como para familias pequeñas. El sistema de aire acondicionado frío/calor por splits, junto con la calefacción central, garantiza una temperatura perfecta durante todo el año, aportando confort y bienestar. Situado en pleno centro de Madrid, en Calle Leganitos, la vivienda goza de una ubicación privilegiada a pocos pasos de Plaza España, Gran Vía y el barrio de Malasaña-Universidad, una de las zonas más vibrantes y demandadas de la ciudad. La zona ofrece una amplia gama de servicios, desde supermercados y comercios hasta una variada oferta gastronómica y cultural. Además, cuenta con excelentes conexiones mediante metro y autobús, facilitando el acceso a cualquier punto de la ciudad. Esta propiedad es una oportunidad excepcional tanto para vivir en una de las mejores zonas de Madrid como para invertir en un inmueble con alta demanda y gran potencial de revalorización.",True,good,False,7646.0,True,False,False,False,[],False,False,497000.0,€,,,flat,,"Palacio, Madrid",Piso en calle de Leganitos,1,True,Centro,Palacio,True,,,,,
108820099,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/44/22/1356251384.webp,AC-0101FM,32,875000.0,flat,sale,71.0,2,2,calle de Juan Bravo,Madrid,Madrid,es,40.4333036,-3.6728472,False,https://www.idealista.com/inmueble/108820099/,"Avant Real Estate vende **Piso en Calle Juan Bravo, Salamanca, Madrid** ¡Descubre tu nuevo hogar en el corazón del barrio de Salamanca! Este espectacular piso amueblado a estrenar, situado en la emblemática calle Juan Bravo, ofrece una combinación perfecta de modernidad y confort. Con 71 m² construidos, cada rincón está diseñado para aprovechar al máximo la luz natural que inunda el espacio. El salón comedor es ideal para disfrutar de momentos inolvidables, mientras que la cocina abierta, equipada con electrodomésticos nuevos y una elegante isla central, se convierte en el lugar perfecto para inspirarte y cocinar. La habitación principal cuenta con una cómoda cama Queen y un amplio walking closet, además de un baño en suite que añade un toque de privacidad y lujo. Un segundo dormitorio con cama individual y otro baño completo aseguran que hay espacio suficiente para toda la familia o para tus visitas.  La finca, construida en 1936, ha sido cuidada con esmero y dispone de ascensor y portero físico, brindando seguridad y comodidad a sus residentes. Ubicado en una tercera planta interior, este piso combina la tranquilidad con la cercanía a todos los servicios que ofrece el barrio de Salamanca.  Con calefacción central y aire acondicionado, tendrás el clima perfecto durante todo el año. No dejes pasar esta oportunidad única de vivir en una de las zonas más exclusivas de Madrid. ¡Ven a visitarlo y enamórate! Avant Real Estate es una consultora inmobiliaria de reconocido prestigio en el sector, formada por un equipo de profesionales con más de veinte años de experiencia. No dude en consultar como podemos ayudarle a gestionar su patrimonio.",True,good,False,12324.0,True,False,False,False,[],False,False,875000.0,€,,,flat,,"Lista, Madrid",Piso en calle de Juan Bravo,3,False,Barrio de Salamanca,Lista,True,,,,,
105089826,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/4c/86/1241390118.webp,28-01895,11,130000.0,flat,sale,75.0,3,1,avenida de la Costa de Madrid,Madrid,San Martín de Valdeiglesias,es,40.3907883,-4.3702763,False,https://www.idealista.com/inmueble/105089826/,"ALQUILER PROTEGIDO REAL ESTATE comercializa en venta esta bonita vivienda reformada y decorada por diseñadora profesional en San Martín de Valdeiglesias, a diez minutos caminando del pantano de San Juan (navegable) y con vistas a la montaña. DISPONIBLE A PARTIR DE LA PRIMERA SEMANA DE JULIO (ALQUILADA, LOS INQUILINOS SALEN A FINALES DE JUNIO) La vivienda consta de 75 m2 y distribuidos en tres dormitorios, uno doble de matrimonio y los otros dos individuales, todos amueblados y equipados con armarios empotrados, amplio salón-comedor luminoso con chimenea, cocina amueblada y equipada con electrodomésticos (incluido lavajillas) y cuarto de baño acabado en microcemento. Zona de aparacamiento libre en la puerta, zona de juegos infantiles, a siete minutos caminando de una de las calas del pantano. SE NECESITA COCHE PARA LLEGAR AL PUEBLO. No dude en concertar una visita!",False,good,False,1733.0,True,False,False,False,[],False,False,130000.0,€,,,flat,,San Martín de Valdeiglesias,Piso en avenida de la Costa de Madrid,1,True,,,False,,,,,
