propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108425877,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/46/d4/1344517493.webp,16,1,365000.0,duplex,sale,70.0,True,1,1,"calle de las Clavelinas, 13",Madrid,Madrid,Tetuán,es,Valdeacederas,40.4684548,-3.6997999,True,https://www.idealista.com/inmueble/108425877/,"¡Descubre una oportunidad en el corazón de Valdecederas! Este duplex de 70 m2 construidos (85 en información catastral). Ubicado en un edificio emblemático del distrito de Tetuán, es la combinación perfecta entre historia y modernidad. Construido inicialmente en 1955, el edificio ha sido completamente reestructurado y rehabilitado integralmente en 2024, respetando su esencia original con materiales como ladrillo, hormigón y madera. Pero incorporando una estructura metálica completamente nueva y cimentación de hormigón por zunchos y zapatas reforzadas. Todas sus instalaciones son nuevas y adaptadas a las normativas actuales.  El duplex, en perfecto estado y listo para entrar a vivir de manera inmediata, cuenta con un baño completo y una distribución eficiente que maximiza el espacio. Situado en un bajo exterior con orientación este, disfrutarás de luz natural durante toda la mañana. Además, dispone de aire acondicionado y calefacción con bomba de frío/calor para tu máximo confort durante todo el año. Se entrega completamente instalado con cocina y baño. Opcionalmente amueblado. A diez minutos andando a Plaza de Castilla y con acceso directo a todas las vías de comunicación y transporte. M-30, M-40, M-50, M-11, Metro Plaza de Castilla. Intercambiador de BUS urbano e interregional. Aeropuerto de Barajas (por metro y autovía). A 15 minutos a pie de Estación de Chamartín. Cercanías y AVE. Todos los equipamientos sanitarios (La Paz), educativos, escuelas infantiles (a tres minutos), culturales, equipamientos comerciales y un largo etc. En su entorno inmediato a pie. La comodidad y la calidad de vida están garantizadas. Puede adquirirse con plaza de garaje exterior opcionalmente. Con una clase energética A tanto en consumo como en emisiones de CO2, este inmueble es una opción sostenible y económica. No pierdas la oportunidad de vivir en un entorno único, donde la tradición se encuentra con la modernidad y todos los servicios imaginables a pie de calle. ¡Ven a visitarlo mediante cita concertada!",False,good,False,False,5214.0,True,False,False,False,[],False,False,365000.0,€,flat,duplex,"Valdeacederas, Madrid","Dúplex en calle de las Clavelinas, 13",Destacado,,,,,,
107767103,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/fb/58/1323204364.webp,6,3,109600.0,flat,sale,71.0,True,3,1,calle de Zaida,Madrid,Madrid,Carabanchel,es,San Isidro,40.3971783,-3.733135,False,https://www.idealista.com/inmueble/107767103/,"OPORTUNIDAD DE INVERSIÓN - VIVIENDA OCUPADA INMUEBLE PROCEDENTE DE EJECUCIÓN HIPOTECARIA! Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Piso ubicado en una tercera planta sin ascensor. La vivienda tiene 71 m2 y se distribuye en tres habitaciones, salón-comedor, cocina y un cuarto de baño. Se encuentra situado en el centro de Madrid, muy cerca de Autopista de Circunvalación M-30 en el barrio de San Isidro. En sus alrededores encontramos escuelas, supermercados, bancos, farmacias, centros deportivos, la estación de metro Carpetana y la estación de tren Laguna. Llámenos e infórmese de las condiciones de venta.",False,renew,False,False,1544.0,False,False,False,False,[],False,False,109600.0,€,flat,,"San Isidro, Madrid",Piso en calle de Zaida,Destacado,4608,,,,,
108266914,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/7b/d0/1339009163.webp,7,7,202500.0,flat,sale,68.0,True,3,1,calle de Gil de Andrade,Madrid,Alcalá de Henares,Juan de Austria,es,,40.4870905,-3.3539481,False,https://www.idealista.com/inmueble/108266914/,"Oportunidad de inversión: INMUEBLE ALQUILADO. Renta actual: 527 €/mes. Fecha de fin de contrato: 01/2030. IMPOSIBILIDAD DE VISITAR LA VIVIENDA. Piso en Alcalá de Henares, zona Juan de Austria. El inmueble esta ubicado en la séptima planta de un edificio con ascensor. Piso con una superficie de 68 m² construidos distribuidos en salón-comedor, cocina, tres dormitorios y baño. En sus alrededores encontramos la Universidad de Alcalá de Henares, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos, varias paradas de autobús y la estación de tren Alcala - Via Complutense 103. Cuenta con fácil acceso a Vía Complutense. Llámenos e infórmese de las condiciones especiales de venta.",False,renew,False,True,2978.0,False,False,False,False,[],False,False,202500.0,€,flat,,"Juan de Austria, Alcalá de Henares",Piso en calle de Gil de Andrade,Destacado,4635,,,,,
107892251,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/55/14/1327497759.webp,53,2,589000.0,flat,sale,78.0,True,3,1,paseo de las Yeserías,Madrid,Madrid,Arganzuela,es,Acacias,40.3987569,-3.7114196,False,https://www.idealista.com/inmueble/107892251/,"¡Impresionante Piso Exterior A Estrenar con Vistas Únicas! Te presentamos este espectacular piso exterior con terraza, en una de las zonas más solicitadas de Madrid, con vistas impresionantes a Madrid Río. Esta maravillosa vivienda ha sido totalmente reformada y se encuentra lista para entrar a vivir. Con una superficie de 78 m², está cuidadosamente distribuido de manera funcional y cómoda. Dispone de un luminoso salón-comedor con una moderna cocina integrada, totalmente equipada, para disfrutar de la mejor experiencia culinaria. Además, cuenta con 3 amplios y luminosos dormitorios dobles, ideales para un descanso perfecto. El baño, con acabados de calidad, te ofrecerá una experiencia única de confort y diseño. Una de las características que más destaca de esta vivienda es su amplia terraza y la gran luminosidad, lo que hace de este espacio un lugar perfecto para disfrutar de los días soleados o simplemente relajarte con las increíbles vistas a la ciudad. Ubicado en una segunda planta, que corresponde a una altura real de tercera planta, el piso ofrece vistas despejadas hacia Madrid Río, proporcionando una sensación de amplitud y libertad, perfecta para quienes buscan un refugio urbano lleno de luz y tranquilidad. Este hogar tiene detalles de alta calidad, como aire acondicionado con bomba de calor, calefacción individual de gas y agua caliente. Además, la finca cuenta con ascensor y accesos adaptados, lo que facilita una mayor comodidad para todos los habitantes. La ubicación es inmejorable. Frente a Madrid Río, estarás rodeado de un entorno verde y tranquilo, pero a la vez contarás con todos los servicios que puedas necesitar, como supermercados, comercios, restaurantes, y centros educativos y de salud, todo a solo unos pasos. Además, tendrás fácil acceso a las principales carreteras y una excelente comunicación en transporte. A tan solo un par de minutos andando, encontrarás la estación de metro y cercanías Pirámides, además de numerosas paradas de autobuses. Además, comentarte que contamos con un departamento financiero FINANZATE, Intermediación Financiera Eurocredit MAD S. L. en el cual puedes obtener un asesoramiento sin compromiso/sin coste para conocer tus posibilidades y tener mejores opciones y garantías a la hora de comprar. No pierdas la oportunidad de vivir en este maravilloso piso, ¡una vivienda única en el corazón de Madrid! Nota: Este anuncio no es vinculante, se muestra a título informativo y puede contener errores.",True,good,False,True,7551.0,True,False,False,False,[],False,False,589000.0,€,flat,,"Acacias, Madrid",Piso en paseo de las Yeserías,Destacado,LCM35829,,,,,
107145798,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/db/42/1304589241.webp,33,,229000.0,chalet,sale,163.0,,5,3,calle de Restituto Moreno,Madrid,Pelayos de la Presa,,es,,40.3610166,-4.3371322,False,https://www.idealista.com/inmueble/107145798/,"¡Descubre el refugio perfecto en Pelayos de la Presa! Este encantador chalet independiente es ideal tanto para una vivienda habitual como para una segunda residencia, e incluso ofrece una excelente oportunidad de inversión. Con 163 m² construidos en una parcela de 719 m², esta propiedad combina comodidad y potencial. La planta baja ha sido reformada y cuenta con tres acogedoras habitaciones, un baño moderno, un salón amplio y luminoso, un comedor y una cocina que se abre al jardín, donde te esperan una refrescante piscina y una zona de barbacoa para disfrutar con amigos y familiares. La planta superior, aún por reformar, ofrece dos habitaciones adicionales, un baño y una terraza con vistas impresionantes al entorno natural. Imagina las posibilidades de personalización que tienes a tu disposición. Además, la casa cuenta con un porche delantero, garaje y trastero, asegurando espacio suficiente para todas tus necesidades. La calefacción de bomba de calor y frío es controlable desde el móvil, garantizando el máximo confort durante todo el año. Ubicada a tan solo dos minutos a pie del centro de Pelayos, tendrás acceso a todos los servicios necesarios. Conexiones de autobús a Madrid facilitan el desplazamiento a la capital. No pierdas la oportunidad de visitar este chalet que combina ubicación, comodidad y potencial en un entorno natural inigualable. ¡Ven y descubre tu nuevo hogar!",True,good,False,,1405.0,False,False,False,False,[],False,False,229000.0,€,chalet,independantHouse,Pelayos de la Presa,Casa independiente en calle de Restituto Moreno,Destacado,06502,True,True,,,
108038538,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/01/92/1331963424.webp,6,2,100000.0,flat,sale,78.0,True,2,1,calle Alfonso X el Sabio,Madrid,Parla,Las Américas,es,,40.2302288,-3.767184,False,https://www.idealista.com/inmueble/108038538/,"Inversión con Alta Rentabilidad y Proceso Judicial en Marcha Spacio4 Luxury Homes presenta una oportunidad excepcional para inversores: última vivienda disponible en un edificio con proceso de desocupación en curso. Una inversión estratégica en un activo con alto potencial de revalorización, ideal para quienes buscan anticiparse al mercado y maximizar rentabilidad. Proyecto con visión: inversión segura a medio plazo Situada en un edificio de tres plantas, cada una con una vivienda independiente, esta propiedad se encuentra actualmente ocupada ilegalmente. El proceso legal ya está en marcha, con orden judicial activa y el respaldo de una empresa especializada en desokupación, lo que garantiza una actuación profesional y controlada para la recuperación de la vivienda. Características principales de la propiedad • Última unidad disponible dentro del edificio. • Viviendas de aproximadamente 64 m², distribuidas en 2 dormitorios y 1 baño. • Espacios amplios y funcionales con excelente distribución interior. • Plaza de garaje incluida, asignada por cada unidad. • Gran potencial de revalorización tras la regularización. • Ubicación estratégica para perfiles inversores. • Proceso judicial en curso con apoyo profesional en todas las fases. Una oportunidad real para inversores con visión La demanda de inmuebles con recorrido de rentabilidad y potencial de revalorización crece día a día. Esta propiedad ofrece una posición adelantada en un proceso legal avanzado, ideal para inversores experimentados o nuevos perfiles que buscan entrar en el sector con una operación con planificación, soporte legal y margen de beneficio. Contáctenos y le daremos todos los detalles legales, técnicos y estratégicos sobre esta inversión. AVISO LEGAL: Este anuncio no incluye los gastos de impuestos, notario, registro de la propiedad, entre otros. Este anuncio es meramente informativo y no constituye una oferta vinculante ni contractual. Las fotografías y datos incluidos están sujetos a posibles modificaciones por razones comerciales, técnicas o jurídicas.",True,good,False,True,1282.0,True,False,False,False,[],False,False,100000.0,€,flat,,"Las Américas, Parla",Piso en calle Alfonso x el Sabio,Destacado,AS65,True,True,110000.0,10000.0,9.0
108518142,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/08/e7/1347292423.webp,74,,349900.0,chalet,sale,266.0,,6,3,calle de los Frailes,Madrid,Torrejón de Velasco,,es,,40.1859883,-3.7738113,False,https://www.idealista.com/inmueble/108518142/,"LA CASA AGENCY vende excelente Chalet Unifamiliar situado en Calle Los Frailes, Torrejón de Velasco. Sobre una parcela de 266 metros cuadrados. Inmueble de 153 metros cuadrados, distribuido de la siguiente manera: Planta baja: 2 dormitorios, amplio salón-comedor, cocina, 1 baño completo, almacén y garaje. Planta primera: 4 dormitorios, salón-comedor, cocina, 2 baños completos, estudio y dos terrazas. El patio delantero tiene aproximadamente 30 m² y el patio trasero tiene aproximadamente 100 metros cuadrados, en el cual hay dos zonas ajardinadas, barbacoas, zona con sombra y un amplio almacén. El chalet se encuentra completamente para entrar a vivir, los suelos son de gres, ventanas aluminio climalit, puertas en buen estado, calefacción individual de gasoil, con deposito de 700 litros y aire acondicionado en el salón y dormitorios con armarios empotrados. El chalet tiene muy buena orientación y es muy soleado, tanto por la mañana como por la tarde. En general las calidades son muy buenas y está muy cuidado. Con posibilidad real de dividir en dos viviendas, al tener una cocina en cada planta, ideal para dos familias. Muy buena orientación, la zona en la que se encuentra es muy tranquila, en frente de un parque, muy próximo a un gimnasio, dos colegios y a escasos metros del Ayuntamiento, iglesia, Plaza de la Hispanidad y zona comercial. Cercano al Centro Logístico. La localidad pertenece a la Comunidad de Madrid, muy próxima a la autovía A-42. A 14 minutos del Hospital de Parla. El municipio contiene un interesante patrimonio histórico y natural. ¡ Contáctanos hoy mismo para programar una visita y descubre todo lo que tiene para ofrece! LA CASA AGENCY FUENLABRADA.",True,good,False,,1315.0,True,False,False,False,[],False,False,349900.0,€,chalet,independantHouse,Torrejón de Velasco,Casa independiente en calle de los Frailes,Destacado,LCM37050,True,True,,,
108778423,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/fe/33/1354865018.webp,37,3,2450000.0,flat,sale,217.0,True,4,5,calle de Ferraz,Madrid,Madrid,Moncloa,es,Argüelles,40.4230724,-3.7158594,False,https://www.idealista.com/inmueble/108778423/,"Magnífico piso reformado A ESTRENAR en Madrid en el exclusivo barrio de Moncloa. Elegante piso de 217m2 reformado integralmente a estrenar. Cuenta con tres habitaciones con baño en suite y armarios empotrados, la principal además cuenta con bañera. Moderna cocina abierta con un encantador mirador exterior. Maravillosas vistas. Aseo de cortesía. Área de servicio con dormitorio, baño propio y acceso independiente. Tres balcones a la calle con vistas a Plaza de España y el arbolado del parque del oeste. Suelos de tarima de roble. Aire acondicionado por conducto y calefacción. Todos los electrodomésticos a estrenar. Dos plazas de garaje. Trastero propio. Conserje. Patio trasero con zonas verdes. La finca cuenta con un ascensor principal y otro de servicio. Ideal para familias, inversores, expatriados. Excelente inversión patrimonial. Venta directa de promotor. Abstenerse agencias para captación.",True,good,False,True,11290.0,True,False,False,False,[],False,False,2450000.0,€,flat,,"Argüelles, Madrid",Piso en calle de Ferraz,Destacado,,True,True,,,
108684316,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/45/ec/1352066543.webp,19,2,230000.0,duplex,sale,88.0,True,2,2,Carlos Ruiz,Madrid,Collado Villalba,Carlos Ruiz,es,,40.6306488,-4.01582,False,https://www.idealista.com/inmueble/108684316/,"Dúplex en Collado Villalba – 2 Dormitorios, Plaza de Garaje y Excelente Orientación Se vende acogedor dúplex en una tranquila zona de Collado Villalba, ideal para quienes buscan comodidad y luminosidad en un entorno residencial. La vivienda se distribuye en dos plantas: •Planta superior: Cuenta con dos amplios dormitorios, ambos con buena iluminación natural, y un baño completo que da servicio a esta planta. •Planta baja: Dispone de un salón grande y muy luminoso, perfecto para disfrutar del día a día o recibir visitas. Además, en esta planta se encuentra un aseo de cortesía y una cocina independiente con espacio suficiente para almacenamiento y funcionalidad. Incluye plaza de garaje en el precio, lo que añade comodidad y seguridad para tu vehículo. La orientación este garantiza una excelente entrada de luz natural por las mañanas, haciendo de esta vivienda un espacio cálido y agradable durante todo el año. Importante: El edificio no dispone de ascensor. Una oportunidad perfecta tanto para vivir como para invertir en una zona bien comunicada y con todos los servicios cerca.",False,good,False,False,2614.0,False,False,False,False,[],False,False,230000.0,€,flat,duplex,"Carlos Ruiz, Collado Villalba",Dúplex,Destacado,3303-03177,True,True,240000.0,10000.0,4.0
108671693,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/9c/26/1351724259.webp,19,3,220000.0,flat,sale,85.0,True,2,2,"calle de Santa Rosa, 1",Madrid,El Escorial,Jardín de los Reyes - Parque Real,es,,40.5849642,-4.1329844,True,https://www.idealista.com/inmueble/108671693/,"Pisos de Obra Nueva en Madrid. Promoción de viviendas con garaje y trastero en El Escorial, a 40 minutos del centro de Madrid. Ubicadas en el Complejo Residencial Los Lares del Escorial, equipado con piscina comunitaria y gimnasio. Cuentan con unas superficies desde 86 m² distribuidos en salón-comedor, 2 o 3 dormitorios, cocina y 2 baños completos. Está equipada con muebles de cocina, suelos de tarima, armarios empotrados y calefacción. Con nuestros servicios podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,True,2588.0,False,False,False,False,[],False,False,220000.0,€,flat,,"Jardín de los Reyes - Parque Real, El Escorial","Piso en calle de Santa Rosa, 1",Destacado,P1-00055-0009,True,True,,,
