propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,neighborhood,parkingSpace.parkingSpacePrice
108100941,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/54/13/1333844817.webp,1º tipo 02,17,969000.0,flat,sale,114.0,3,3,"Calle Mazarredo, 18",Madrid,Madrid,Arganzuela,es,40.4123328,-3.7184384,True,https://www.idealista.com/obra-nueva/108100941/,"Un lugar que te cambiará la vida.  Magnifico proyecto de obra nueva de Darya Homes en en una ubicación privilegiada, entre el Palacio Real, Madrid Río y La Latina.  Evela es un edificio 52 viviendas todas exteriores de 1, 2 y 3 dormitorios con una impresionante piscina en azotea con vistas al Palacio, además de garaje y trastero.  Una ubicación incomparable que pone a tu alcance todo lo que hace a Madrid único. Rodeado de una exclusiva oferta cultural, gastronómica y de ocio, este edificio te ofrece lo mejor de la ciudad. Un proyecto de la arquitecta Sara de la Mata, diseña viviendas luminosas y acogedoras, pensadas para transmitir sensación de calidez desde el primer momento, amplias terrazas y balcones que te invitan a disfrutar del cielo de Madrid desde casa.   Los compradores podrán contar con nuestro servicio de Darya Custom para personalizar su vivienda.",False,newdevelopment,True,False,8500.0,True,False,False,False,[],False,False,969000.0,€,True,False,flat,,"Imperial, Madrid","Piso en Calle Mazarredo, 18",1,True,True,Imperial,25000.0
107968642,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/3b/ef/1329774024.webp,2ºC,22,850000.0,flat,sale,97.0,2,2,"calle Manipa, 89",Madrid,Madrid,Ciudad Lineal,es,40.4423928,-3.6424914,True,https://www.idealista.com/obra-nueva/107968642/,"¡ OBRAS INICIADAS! VIVIENDAS DE 2 DORMITORIOS CON 2 BAÑOS, GRANDES TERRAZAS, 2 PLAZAS DE GARAJE Y 1 TRASTERO EN LA CALLE MANIPA 89. Manipa 89 es un proyecto de 11 viviendas de 2 dormitorios, con espacios amplios, grandes ventanales al exterior y amplias terrazas de hasta 23 metros cuadrados que garantizan la luminosidad de las viviendas. Los bajos cuentan con jardines privados de 140 metros cuadrados y los áticos cuentan con solárium privado de hasta 45 metros. Cocinas equipadas incluidas. El residencial esta rodeado de zonas ajardinadas, diseñadas cuidadosamente para conseguir bienestar y privacidad. Cuenta con piscina comunitaria, solárium y cuarto de bicicletas. COMIENZO DE OBRA PREVISTO EN VERANO 2025  ENTREGA DE LLAVES PREVISTO EN PRIMAVERA DE 2027.",False,newdevelopment,True,False,8763.0,True,False,False,False,[],False,False,850000.0,€,True,True,flat,,"Concepción, Madrid","Piso en calle Manipa, 89",2,True,True,Concepción,
108113437,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/d6/43/1341483245.webp,V1,22,440000.0,chalet,sale,202.0,4,3,"de las Eras, 5",Madrid,Colmenarejo,,es,40.5638109,-4.0166912,True,https://www.idealista.com/obra-nueva/108113437/,"¡Tu nuevo hogar en la Sierra de Madrid te espera! ¡Ya hemos vendido el 85% de la promoción! Spacio4 Luxury Homes te presenta una exclusiva promoción de obra nueva en régimen de cooperativa en Colmenarejo, Madrid, el lugar perfecto para disfrutar de la tranquilidad de la naturaleza sin renunciar a la comodidad y los servicios de la ciudad. Detalles de la Vivienda: Este chalet está diseñado para ofrecerte el máximo confort y calidad de vida. Con una distribución ideal para tu familia, la vivienda se divide en dos plantas: Planta Baja: Un amplio y luminoso salón-comedor con cocina integrada, creando un ambiente moderno y abierto, perfecto para disfrutar en familia o con amigos. Dependiendo de la tipología que elijas, podrás disfrutar de una terraza solada o incluso de una terraza solada con jardín privado, el espacio perfecto para relajarte al aire libre y disfrutar de tu propia tranquilidad. Planta Alta: En la planta superior se encuentran 3 habitaciones, entre ellas, una habitación principal con baño en suite, para brindarte la máxima privacidad y comodidad. Además, tendrás un segundo baño completo que da servicio a los otros dos dormitorios, con acabados de la más alta calidad. Calidades y Equipamiento: Aerotermia: Sistema innovador y eficiente para la calefacción y el agua caliente sanitaria, pensado para ofrecerte un hogar cálido y sostenible. Materiales Porcelanosa: Todos los acabados son de lujo, con la garantía de la prestigiosa marca Porcelanosa, conocida por su diseño moderno y materiales de alta calidad. Ubicación Única: Situada en el pintoresco municipio de Colmenarejo, Madrid, esta promoción te permitirá disfrutar de la serenidad y belleza del entorno natural, sin renunciar a la cercanía de la ciudad. Colmenarejo es conocido por sus paisajes cautivadores y su ambiente tranquilo, rodeado de calles como la Calle de las Viñas Viejas y la Calle de las Quirogas. Esta vía ofrece un entorno ideal para pasear y relajarse en un ambiente apacible. La ubicación en la Calle de las Eras permite fácil acceso a diversas rutas y senderos, invitándote a explorar y conectar con la naturaleza circundante. Además, su proximidad a parques y zonas verdes la convierte en el lugar perfecto para aquellos que desean escapar del bullicio de la ciudad. Comodidades Cercanas: Parada de autobús a Madrid: Con excelentes conexiones para moverte rápidamente. Servicios cercanos: Supermercados, colegios y más, todo a solo unos minutos, cubriendo todas tus necesidades diarias. Precios y Condiciones: Este increíble chalet está disponible desde 368.000€, una oportunidad única para vivir en una ubicación privilegiada con las mejores calidades. Al tratarse de una promoción en régimen de cooperativa, tendrás acceso a un precio muy competitivo, asegurando una inversión con gran potencial AVISO LEGAL: Este anuncio no incluye los gastos de impuestos, notario, registro de la propiedad, entre otros. Este anuncio es meramente informativo y no constituye una auténtica oferta vinculante ni contractual. Las fotografías y datos incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación.",False,newdevelopment,True,False,2178.0,True,False,False,False,[],False,False,440000.0,€,True,True,chalet,terracedHouse,Colmenarejo,"Chalet adosado en de las Eras, 5",,,,,
108783522,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/1c/15/1355001401.webp,W-02YRVQ,45,895000.0,flat,sale,165.0,4,2,Barrio Aravaca,Madrid,Madrid,Moncloa,es,40.4488621,-3.7842218,False,https://www.idealista.com/inmueble/108783522/,"Piso amplio y actualizado en Aravaca Ubicada en una de las zonas más cotizadas de Aravaca Estación, Engel & Völkers presenta esta magnífica vivienda de 165 m² construidos, situada en una bonita urbanización cerrada dcon servicio de conserjería y seguridad 24 horas. La propiedad destaca por su excelente distribución, estancias amplias y luminosas. Dispone de cuatro generosos dormitorios y dos baños completos, ofreciendo un espacio ideal tanto para familias como para quienes buscan amplitud y confort. La cocina ha sido completamente reformada con materiales de alta calidad y equipada con electrodomésticos de gama alta. Incluye una cómoda zona de comedor de diario y acceso a una funcional terraza-lavadero. Los residentes disfrutan de completas zonas comunes: piscina, jardines cuidados al detalle, área infantil y pista de tenis, todo pensado para el disfrute y bienestar. Una oportunidad única para vivir en un entorno tranquilo, seguro y con todos los servicios a su alcance. Ubicada geográficamente entre los dos grandes pulmones de la capital, el monte de El Pardo y la Casa de Campo, Aravaca es un enclave privilegiado, rodeado de Naturaleza. A la vez que está muy bien comunicada con el centro de Madrid, mediante la autopista A-6 (Madrid-La Coruña) y la autovía M-500 (Carretera de Castilla que enlaza la Ciudad Universitaria con la A-6, atravesando la Casa de Campo y el Club de Campo) Desde su incorporación a la capital en los años cincuenta, el distito de Arvaca se convirtió en una zona residencial de clase media-alta con un urbanismo horizontal caracterizado por urbanizaciones cerradas de chalets. A partir de finales de los años ochenta, diversas actuaciones urbanísticas aumentaron considerablemente su población. El barrio se extendió hacia el sur y el oeste hasta unirse físicamente con el casco de Pozuelo de Alarcón. En el ensanche se siguió el patrón urbanístico del resto del barrio pero con calles y avenidas más anchas. En los primeros años del siglo XXI Aravaca se ha convertido en una de las zonas de mayor renta per cápita y nivel social de todo el municipio de Madrid, atrayendo en materia de vivienda a compradores de gran poder adquisitvo.  Dispone de dos estaciones de ferrocarril de Cercanías de las líneas C-7 y C-10 (Aravaca y El Barrial-Centro Comercial Pozuelo). Además, de la estación del Metro Ligero 2 del Metro de Madrid. Dada su ubicación, cuenta con varias líneas de autobuses interurbanos y también de la Empresa Municipal del Transporte. Las lineas interubanas (656, 656A, 657, 657A y 658) cruzan Aravaca en dirección a Pozuelo; y la EMT tiene cuatro líneas que cubren el barrio: la 160 (Moncloa-Aravaca), la 161 (Moncloa-Estación de Aravaca, por Valdemarín), la 162 (Moncloa-El Barrial, por La Florida) y también la línea universitaria I (Ciudad Universitaria-Campus de Somosaguas). En cuanto a equipamiento social, cuenta con reconocidas instituciones educativas privadas (Colegio Bernadette, Colegio Estudio, The English Montessori School, Colegio Los Robles, o Colegio Santa Maria de los Rosales), y públicas (Instituto Educación Secundaria Gerardo Diego, Colegio Público Aravaca, Colegio Público Rosa Luxemburgo) Igualmente en el sector de la sanidad, prestigiosas coorporaciones han elegido este distrito para sus hospitales (Hospital la Zarzuela de Sanitas y Hospital NISA Pardo de Aravaca).",False,good,False,,5424.0,True,False,False,False,[],False,False,895000.0,€,True,True,flat,,"Aravaca, Madrid",Piso,1,True,True,Aravaca,
108449329,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/1c/15/1345221905.webp,"1, 2ºA",21,898700.0,flat,sale,175.0,3,2,"Miguel Ángel Cantero Oliva, 3",Madrid,Boadilla del Monte,Viñas Viejas,es,40.41527,-3.89518,True,https://www.idealista.com/obra-nueva/108449329/,"¡Si buscas una vivienda de 3 dormitorios luminoso con un salon grande y mucho armario, esta puede ser tu vivienda! .  Espectacular piso de esquina, con una superficie construida de 175 m², te ofrece un espacio amplio y luminoso, ideal para disfrutar de la vida en familia. La joya de la casa es su terraza de 23 m², perfecta para relajarse bajo el sol o disfrutar de una cena al aire libre. La cocina abierta al comedor permite personalizar el espacio a tu gusto, mientras que el amplio salón, que incluye una zona para despacho, garantiza comodidad y funcionalidad. El dormitorio principal cuenta con dos armarios empotrados y un baño privado, dando privacidad y confort. Además, hay dos dormitorios adicionales que comparten un baño, ideal para los más pequeños o como habitaciones de invitados. Este piso no solo destaca por su amplitud, sino también por su eficiencia energética, con un certificado A que asegura un consumo responsable.  Equipado con un sistema de aerotermia y suelo radiante-refrescante, la climatización es domotizada para mayor comodidad.  El precio Incluye dos plazas de garaje y un trastero (IVA incluido). ¡No dejes pasar esta oportunidad única! Solicita la memoria de calidades y ven a conocer tu futuro hogar.",False,newdevelopment,True,False,5135.0,True,False,False,False,[],False,False,898700.0,€,True,True,flat,,"Viñas Viejas, Boadilla del Monte","Piso en Miguel Ángel Cantero Oliva, 3",2,True,True,,
108855552,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/b8/9b/1357108258.webp,W-030ISK,36,4900000.0,chalet,sale,401.0,5,4,Barrio La Finca,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4064527,-3.7997983,False,https://www.idealista.com/inmueble/108855552/,"Espectacular pareado Hoyo 15 en La Finca Engel & Völkers te presenta este exclusivo chalet pareado de 5 dormitorios con jardín privado y piscina en una ubicación privilegiada el Hoyo 15 del impresionante campo de golf de La Finca. En el corazón de uno de los entornos residenciales más prestigiosos de Madrid, se alzan estas impresionantes viviendas unifamiliares, diseñadas para quienes buscan combinar diseño, amplitud y conexión con la naturaleza. Diseño contemporáneo y espacios abiertos La planta baja alberga la zona de día, articulada en torno a un elegante patio ajardinado que aporta luz y separación natural entre estancias. El amplio salón, orientado al sur, se abre al jardín privado y ofrece vistas ininterrumpidas al campo de golf, creando un ambiente sereno y luminoso durante todo el día. La cocina, con posibilidad de integrarse completamente al salón-comedor, también se conecta con el jardín, favoreciendo un estilo de vida funcional y abierto al exterior. En esta planta se encuentra además una habitación polivalente ideal como despacho, dormitorio o sala de estar, junto con un baño completo. Zona de descanso con vistas excepcionales En la planta primera se sitúan dos dormitorios secundarios, ambos con baño en suite y orientación norte, lo que garantiza frescura y luz suave. El dormitorio principal es una verdadera suite: cuenta con un amplio vestidor, baño privado y acceso a una terraza con vistas privilegiadas sobre el jardín y el campo de golf. Un espacio pensado para el descanso en un entorno único. Sótano con luz natural y gran capacidad La planta sótano sorprende por su versatilidad: sala polivalente con acceso a un patio que aporta luz natural, zona de lavandería y tendedero, trastero y capacidad para hasta siete plazas de garaje, una característica poco común en este tipo de viviendas. Hoyo 15 lo tiene todo: Diseño, amplitud, privacidad, naturaleza y las mejores vistas del campo de golf de La Finca. Madrid, destino seguro para vivir e invertir Madrid se posiciona como una de las capitales europeas más sólidas para la inversión inmobiliaria. Su estabilidad, dinamismo económico y atractivo internacional han consolidado un mercado en crecimiento continuo. En este escenario, elegir bien la ubicación lo es todo. Y en ese mapa de oportunidades, La Finca, en Pozuelo de Alarcón, brilla con luz propia. Más que una urbanización, La Finca es un estilo de vida. Rodeada de naturaleza, seguridad y diseño contemporáneo, ofrece una propuesta residencial única para quienes buscan combinar calidad de vida con rentabilidad. Entorno privilegiado con servicios de primer nivel La cercanía a prestigiosos colegios internacionales como el British Council School, American School o Kensington School, junto a hospitales de referencia como Quirón, Puerta de Hierro o La Zarzuela, convierte a La Finca en una opción ideal para familias que valoran la excelencia. Movilidad y desconexión, sin renuncias La ubicación garantiza una conectividad rápida y cómoda con el centro de Madrid, gracias a accesos directos a la M-40, M-50, A-5 y A-6, además de transporte público eficiente. Todo ello sin sacrificar la paz y privacidad de un entorno residencial de alto nivel. Vivir rodeado de naturaleza y diseño Con vistas al nuevo campo de golf y más de 40.000 m² de jardines comunitarios sin tráfico rodado, La Finca ofrece un entorno donde arquitectura, vegetación, luz y agua conviven en perfecta armonía. Cada espacio ha sido diseñado para potenciar el bienestar y el disfrute al aire libre. Un valor que va más allá del metro cuadrado A escasos 200 metros se encuentra La Finca Grand Café, un nuevo centro gastronómico y comercial concebido como punto de encuentro de la restauración de alta gama en España. Un añadido que no solo enriquece la experiencia diaria, sino que revaloriza de forma natural cada inversión inmobiliaria en la zona.",False,good,False,,12219.0,True,False,False,False,[],False,False,4900000.0,€,True,True,chalet,semidetachedHouse,"La Finca, Pozuelo de Alarcón",Chalet pareado,,,,La Finca,
108855931,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/1e/7d/1357120632.webp,a01Jy00000unYy1IAE,10,275000.0,flat,sale,73.0,2,2,"calle de Amadeo I, 1",Madrid,Madrid,Puente de Vallecas,es,40.4038332,-3.6576815,True,https://www.idealista.com/obra-nueva/108855931/,"NO DEJES PASAR ESTA OPORTUNIDAD DE INVERSIÓN  BIENVENIDO A AMADEO I BIENVENIDO A MADRID Nuestro residencial Amadeo I representa una oportunidad única reservada para aquellos clientes que buscan realizar una gran inversión. Se trata de la única promoción de vivienda de obra nueva que se desarrolla en el Ámbito.  Vivir en Amadeo I, es vivir en Madrid, frente al barrio de Moratalaz, en un lugar consolidado del distrito Puente de Vallecas con todo lo que necesitas para el día a día. Su ubicación estratégica, te ofrece la oportunidad de tener todos los servicios esenciales a tu alcance y estar situado a escasos 5 minutos en coche tanto de la Glorieta del Conde Casal o del parque El Retiro como del Centro Comercial de La Gavia.  A la vez, dispones de inmejorables comunicaciones en transporte público, con conexiones con Madrid centro, barrio de Moratalaz y con el resto de Vallecas, y en coche, conectada directamente con la A3, M-30 y M-40.  Amadeo I te ofrece un singular conjunto residencial de 65 viviendas, todas con terraza privada, con viviendas de 1, 2 y 3 dormitorios, en una urbanización con tipología de manzana cerrada y patio comunitario interior, que dispone de piscina comunitaria, solárium y espacios ajardinados y de esparcimiento, sala multiusos, aparcamiento para bicicletas, 1 o 2 plazas de garaje y trastero incluidos. Gran parte de las viviendas disponen de inmejorables vistas a Madrid o hacia las zonas comunes, Nuestra nueva promoción de viviendas libres asequibles en Madrid ha sido concebida, no solo como un gran proyecto residencial excelentemente situado pensado para ti. si no también como una apuesta segura en un mercado inmobiliario en continuo crecimiento donde la demanda es altísima y la oferta muy escasa.  Amadeo I se va a gestionar en régimen de cooperativa. La compra del suelo, con importes muy favorables para la cooperativa, ofrece a sus socios una verdadera oportunidad para obtener costes de adjudicación por debajo del mercado, debido a los condicionantes de la adjudicación que realizará el Ayuntamiento de Madrid en esta parcela. CONCIERTA UNA VISITA EN NUESTRAS OFICINAS CENTRALES EN MADRID, calle Alcalá 96, 5º-Dcha, frente a El Corte Inglés de Goya.",False,newdevelopment,True,False,3767.0,True,False,False,False,[],False,False,275000.0,€,True,True,flat,,"Numancia, Madrid","Piso en calle de Amadeo I, 1",4,True,True,Numancia,
107922120,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/29/63/1283537359.webp,B1 BAJO F ,21,363000.0,flat,sale,80.0,2,2,"calle Albaricoque, 11",Madrid,Madrid,Carabanchel,es,40.3726289,-3.7488666,True,https://www.idealista.com/obra-nueva/107922120/,"FASE 2 YA A LA VENTA Brooklyn es un exclusivo residencial de obra nueva de Kronos Homes en Carabanchel que ofrece 143 viviendas de 1, 2 y 3 dormitorios y estudios ubicadas en un edificio moderno y vanguardista.  Ubicación:  Su emplazamiento en el barrio de Buenavista, en Carabanchel, te permite disfrutar de un entorno consolidado en uno de los barrios con mayor proyección de la capital, cerca de colegios, hospitales, instalaciones deportivas, redes de transporte y a un paso del centro de Madrid.  Las viviendas:  Con obras ya avanzadas, las viviendas han sido diseñadas por el reconocido arquitecto Manuel Clavel, donde ha combinado la arquitectura tradicional madrileña con detalles singulares, aportando personalidad y dinamismo al conjunto. Estas destacan por su luminosidad, su óptima distribución y su calidad de materiales y acabados. Gracias a ello, los interiores se abren a la ciudad a través de ventanales que respetan la estética de balcones típica del entorno y generan unos ambientes acogedores y con carácter propio.  Zonas comunes:  Los residentes tienen acceso exclusivo al espacio comunitario de la azotea, donde se encuentra la piscina con solárium, un gimnasio y un espacio gourmet. Todo con unas vistas privilegiadas del skyline de Madrid. Horario de oficina de ventas:  De lunes a viernes, desde las 10:00 a 14:00 y 16:00 a 19:00 y sábados de 10:00 a 14:00. Dirección: C/ Albaricoque 2, 28044, Madrid  Estaremos encantados de recibirte y ampliarte todos los detalles del proyecto.",False,newdevelopment,True,False,4538.0,True,False,False,False,[],False,False,363000.0,€,True,True,flat,,"Buena Vista, Madrid","Piso en calle Albaricoque, 11",bj,True,True,Buena Vista,
108448631,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/e8/2d/1345204396.webp,"6, Bajo B",20,799700.0,flat,sale,132.0,2,2,"Miguel Ángel Cantero Oliva, 3",Madrid,Boadilla del Monte,Viñas Viejas,es,40.41527,-3.89518,True,https://www.idealista.com/obra-nueva/108448631/,"Espectacular piso en planta baja de esquina. Con 132 m² construidos, este inmueble ofrece un espacio ideal para disfrutar de la comodidad y el confort que mereces. Cuenta con 2 magníficos dormitorios, perfectos para descansar y recargar energías. La amplia terraza de 18 m², orientada al este, te permitirá disfrutar de agradables mañanas al sol y de momentos inolvidables al aire libre. Además tiene un magifico jardin privado de 78 m2.  La vivienda destaca por su eficiencia energética, con una clase A tanto en consumo como en emisiones de CO2. Esto no solo es bueno para el medio ambiente, sino que también te ayudará a reducir tus gastos mensuales. Además, es apta para personas con movilidad reducida, lo que la convierte en una opción accesible para todos. Imagina relajarte en los amplios jardines de la promoción o darte un chapuzón en la piscina durante los calurosos días de verano. Con armarios empotrados, trastero y plaza de garaje incluida en el precio, este piso combina funcionalidad y estilo. ¡No dejes pasar la oportunidad de vivir en un lugar que lo tiene todo! Ven a visitarlo y enamórate de tu nuevo hogar. Esta vivienda se entregará a finales del 2026.",False,newdevelopment,True,False,6058.0,True,False,False,False,[],False,False,799700.0,€,True,True,flat,,"Viñas Viejas, Boadilla del Monte","Piso en Miguel Ángel Cantero Oliva, 3",bj,True,True,,
107764244,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/b9/47/1323101091.webp,,19,2167000.0,flat,sale,259.0,3,4,"Bravo Murillo, 65",Madrid,Madrid,Chamberí,es,40.4425761,-3.7042746,True,https://www.idealista.com/obra-nueva/107764244/,"“CANAL” es un proyecto de obra nueva compuesto por 7 viviendas exclusivas de 3 dormitorios, el edificio dispone de zonas ajardinadas, gimnasio y solárium con piscina en el rooftop.    La ubicación es un factor diferenciador del proyecto CANAL, ya que el inmueble se localiza en la calle Bravo Murillo 65, en el barrio de Ríos Rosas del distrito Chamberí. Se trata de una zona residencial muy consolidada que cuenta con todos los servicios. Se sitúa entre el Paseo de la Castellana, arteria principal de la ciudad y Ríos Rosas, próximo a calles tan emblemáticas de Madrid como Ponzano o Espronceda, muy conocidas por sus numerosos locales de restauración. También se encuentra muy próximo a Nuevos Ministerios, desde donde hay múltiples accesos a los principales nudos de comunicación de la ciudad y a escasos 15 minutos a pie de las estaciones de metro Alonso Cano y Gregorio Marañón.   El diseño de este inmueble estará caracterizado por los espacios luminosos en las exclusivas viviendas. Las viviendas se han concebido bajo elevados estándares de calidad y confort, con la máxima atención en la elección de los materiales y la premisa de un diseño distintivo, elegante y atemporal. El estilo cosmopolita y urbano será resultado de la apuesta por la calidad de los materiales y el diseño, entre los que primará la madera, la piedra natural y el vidrio, exaltando así la pureza de líneas y elementos.",False,newdevelopment,True,False,8367.0,True,False,False,False,[],False,False,2167000.0,€,True,True,flat,,"Vallehermoso, Madrid","Piso en Bravo Murillo, 65",3,True,True,Vallehermoso,
106080083,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/be/f0/1271904031.webp,3,35,695900.0,chalet,sale,206.0,5,3,"calle Granjilla, 2",Madrid,Collado Villalba,Villalba Pueblo,es,40.6420227,-3.9940567,True,https://www.idealista.com/obra-nueva/106080083/,"Residencial Puerta de Villalba es una exclusiva promoción de obra nueva, de 10 viviendas unifamiliares pareadas con jardín, zonas comunes y piscina comunitaria. DISTRIBUCIÓN Todas las viviendas están distribuidas en tres plantas, un planteamiento cómodo y racional para todo tipo de familias. En la planta baja se encuentra un dormitorio, baño, zona de lavandería, cocina con salida al jardín, totalmente amueblada y equipada con los electrodomésticos básicos. Un espacioso salón comedor que tienen acceso al porche y al jardín.  En la planta primera se encuentran tres dormitorios con armarios empotrados y el dormitorio principal, que cuenta con vestidor propio, terraza y baño en suite.  En la planta bajo cubierta hay un espacio diáfano polivalente, muy luminoso y amplio.  CALIDADES Todas las estancias cuentan con grandes ventanales con carpintería con rotura de puente térmico. La calefacción de suelo radiante-refrescante con sistema de aerotermia, con apoyo de placas solares, ofreciendo una calificación energética “A. Los acabados son de alta calidad y detalles cuidados al máximo, ”, con el objetivo de alcanzar el mayor confort de las personas. ¡Convierte este bonito chalet, en tu próxima vivienda!  IMPORTANTE SABER QUE la licencia de Obras está concedida y las obras comienzan ya!  UBICACION Se encuentra en un enclave privilegiado, en la zona de Villalba Pueblo, capital de la Sierra Noroeste, que cuenta con todos los servicios a su alcance, transporte público, restaurantes, farmacias, colegios… y a un paso de la sierra con toda la naturaleza y el aire puro a tu alcance. ¡No dejes pasar esta oportunidad única y contáctanos para más información! Tu nuevo hogar te está esperando en Collado Villalba. Las imágenes y planos que aparecen en el anuncio están sujetos a las modificaciones necesarias a requerimientos municipales y exigencias administrativas, legales, jurídicas o técnicas que juzgue conveniente la dirección facultativa.",False,newdevelopment,True,False,3378.0,True,False,False,False,[],False,False,695900.0,€,True,True,chalet,semidetachedHouse,"Villalba Pueblo, Collado Villalba","Chalet pareado en calle Granjilla, 2",,,,,
108853826,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/fa/12/1357055630.webp,,29,2000000.0,chalet,sale,440.0,5,6,"Calle Danubio, 304",Madrid,Ciudalcampo,,es,40.6208237,-3.6083494,True,https://www.idealista.com/obra-nueva/108853826/,"Abeto Coches y casas - En Exclusiva - Estupenda oportunidad, magnífica vivienda de obra nueva en construcción con terreno de 2.940m2. Fecha prevista de finalización de la obra en primavera 2026. Precio final llave en mano. De orientación Sur con mucha privacidad y tranquilidad, rodeada de naturaleza y con bonitas vistas. La vivienda está diseñada para poder disfrutar las vistas y privacidad desde todas las estancias. La planta baja se abre al jardín para una conexión total entre interior y exterior. Obra nueva, vivienda con unos 440m2 y piscina privada de orientación sur, la vivienda dispone de una cómoda distribución. Con domótica y climatización por suelo radiante y refrescante por aerotermia.  La planta principal está diseñada en torno a la piscina y el jardín con orientación sur. En esta planta un amplio hall de entrada a doble altura, con aseo de cortesía y armario vestidor en la entrada, desde el hall accedemos al amplio salón comedor con chimenea y salida directa al jardín y piscina, cocina con gran isla central zona office de gran tamaño que se abren al porche del jardín y piscina cuarto de lavandería con entrada independiente, habitación de invitados con su baño en suite, y garaje privado para dos coches. En planta alta tenemos el gran dormitorio principal con amplio vestidor y baño en suite, el dormitorio principal con acceso a una gran terraza desde donde disfrutar las bonitas vistas, en esta planta tenemos tres dormitorios más todos ellos con su baño en suite y vestidor. Llámanos para más información y detalles. Abeto Coches y casas - Ven a vernos a nuestra oficina en el Centro Comercial Santo Domingo.",True,newdevelopment,True,False,4545.0,True,False,False,False,[],False,False,2000000.0,€,True,True,chalet,independantHouse,Ciudalcampo,"Casa independiente en Calle Danubio, 304",,,,,
106012458,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/c2/3f/1272678442.webp,2-3,21,362705.0,flat,sale,112.0,3,2,"Andrés Almaguer, 6",Madrid,El Escorial,Centro,es,40.5859231,-4.1284813,True,https://www.idealista.com/obra-nueva/106012458/,"¡Descubre esta nueva promoción de obra nueva en el centro de El Escorial!  Este moderno edificio cuenta con 8 exclusivos pisos diseñados con altísimas calidades, pensados para ofrecer el máximo confort y elegancia. Cada vivienda dispone de plaza de garaje y trastero, brindando comodidad y espacio adicional. El edificio está totalmente adaptado para personas con movilidad reducida y cuenta con ascensor, asegurando accesibilidad en todas sus plantas. Situado en una ubicación privilegiada, en pleno corazón de El Escorial, disfrutarás de todos los servicios y comodidades a tu alcance. ¡No dejes pasar esta oportunidad única de estrenar tu hogar en una de las mejores zonas de la ciudad!  IVA no incluido en el precio.",False,newdevelopment,True,False,3238.0,True,False,False,False,[],False,False,362705.0,€,True,True,flat,,"Centro, El Escorial","Piso en Andrés Almaguer, 6",2,True,True,,
107968624,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/26/f3/1329773876.webp,3ºC,22,920000.0,penthouse,sale,97.0,2,2,"calle Manipa, 89",Madrid,Madrid,Ciudad Lineal,es,40.4423928,-3.6424914,True,https://www.idealista.com/obra-nueva/107968624/,"¡ OBRAS INICIADAS! VIVIENDAS DE 2 DORMITORIOS CON 2 BAÑOS, GRANDES TERRAZAS, 2 PLAZAS DE GARAJE Y 1 TRASTERO EN LA CALLE MANIPA 89. Manipa 89 es un proyecto de 11 viviendas de 2 dormitorios, con espacios amplios, grandes ventanales al exterior y amplias terrazas de hasta 23 metros cuadrados que garantizan la luminosidad de las viviendas. Los bajos cuentan con jardines privados de 140 metros cuadrados y los áticos cuentan con solárium privado de hasta 45 metros. Cocinas equipadas incluidas. El residencial esta rodeado de zonas ajardinadas, diseñadas cuidadosamente para conseguir bienestar y privacidad. Cuenta con piscina comunitaria, solárium y cuarto de bicicletas. COMIENZO DE OBRA PREVISTO EN VERANO 2025  ENTREGA DE LLAVES PREVISTO EN PRIMAVERA DE 2027.",False,newdevelopment,True,False,9485.0,True,False,False,False,[],False,False,920000.0,€,True,True,flat,penthouse,"Concepción, Madrid","Ático en calle Manipa, 89",3,True,True,Concepción,
