propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,highlight.groupDescription
108767863,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/bb/70/1354559886.webp,DON QUIJOTE,47,bj,995000.0,flat,sale,140.0,True,4,3,calle de Don Quijote,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4483167,-3.6985817,False,https://www.idealista.com/inmueble/108767863/,"MONTERO MOLINA ASESORES INMOBILIARIOS, vende este espectacular piso de lujo, exterior, totalmente reformado, a estrenar, ubicado en una de las zonas más exclusivas de Madrid. El inmueble con 140 metros cuadrados construidos de superficie, se distribuye de la siguiente manera: un hall de entrada, que da acceso a un gran salón comedor, con una cocina americana, totalmente integrada, equipada con electrodomésticos de alta gama, y una isla. Cuenta con Tres dormitorios espaciosos, y una habitación-despacho, todos con armarios empotrados, uno de ellos con vestidor. Dispone de 3 baños completos, 2 de ellos en suite. Es importante, resaltar, que en la reforma y en el interiorismo, se ha cuidado, hasta el mínimo detalle, utilizando materiales de primera calidad. Tiene un diseño funcional y moderno donde se funden diferentes elementos decorativos en un estilo que contiene, belleza, elegancia y calidad.  El inmueble se entrega totalmente amueblado, según reportaje fotográfico, con una cuidada selección de mobiliario contemporáneo y sofisticado, equipado con electrodomésticos de última generación de marcas reconocidas. La calefacción es centralizada, y al aire acondicionado por conductos.  El edificio cuenta con ascensor y conserje En una ubicación privilegiada, cerca al Paseo de la castellana, está muy bien comunicado mediante varias líneas de metro, autobús, estación de cercanías de Nuevos Ministerios, lo que garantiza fácil acceso a cualquier punto de la ciudad. Rodeado de servicios, comercios de lujo, Corte Inglés, AZCA, restaurantes y colegios internacionales, este inmueble es una excelente oportunidad, para quienes buscan calidad de vida en el corazón de la capital. En este inmueble, no cobramos honorarios de intermediación al comprador. Contacta con nosotros, estaremos encantados de atenderte.",True,good,False,True,7107.0,True,False,False,False,[],False,False,995000.0,€,,,flat,,"Cuatro Caminos, Madrid",Piso en calle de Don Quijote,,,,
107000514,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/db/6c/1300028708.webp,VI-000-030-686-443,25,1,374000.0,flat,sale,97.0,True,4,1,"calle del Plátano, 7",Madrid,Madrid,Tetuán,es,Valdeacederas,40.4669021,-3.6989602,True,https://www.idealista.com/inmueble/107000514/,"¡Gran Oportunidad en Valdeacederas, Tetuán! Piso en Venta - Alquilado hasta febrero de 2028 Renta mensual: 1.111, 51 € | Comunidad: 57,20 €/mes | IBI anual: 384,23 € Venta directa del propietario: Sin comisiones, sin intermediarios. ¿Estás buscando una excelente inversión o tu nuevo hogar en Madrid? Este piso en el emblemático barrio de Valdeacederas, en Tetuán, combina amplitud, ubicación estratégica y rentabilidad. Características del Inmueble: Superficie: 96 m² perfectamente distribuidos. Estancias: 4 habitaciones espaciosas. Salón-comedor luminoso. Cocina independiente. 1 aseo funcional. Ubicación: Primera planta (sin ascensor) en una finca tranquila. Ubicación Privilegiada: Situado en uno de los barrios más tradicionales y con proyección de Madrid, tendrás todo lo que necesitas a tu alcance: Servicios esenciales: Hospital Carlos III. Centros educativos como Campus Training. Supermercados, farmacias, bancos, oficinas de correos y bibliotecas. Excelente conectividad: A pocos minutos de la estación de metro Ventilla. Acceso rápido a la Autopista de Circunvalación M-30. Zonas de ocio y deporte: Centros deportivos para disfrutar en familia. ¿Por Qué Elegir Este Piso? Rentabilidad asegurada: Piso ya alquilado con una renta mensual atractiva hasta febrero de 2028. Espacios amplios: Ideal para el confort de toda la familia. Ubicación estratégica: Un barrio con historia, servicios y gran proyección en Madrid. Venta directa: Sin comisiones ni costes extras. ¡No Dejes Pasar Esta Oportunidad! Este piso es perfecto tanto para quienes buscan una inversión rentable como para aquellos que desean un hogar en una ubicación privilegiada. Contáctanos hoy mismo para obtener más información o agendar una visita. ¡Haz de este piso tu próxima gran inversión o el hogar de tus sueños!",True,good,False,False,3856.0,False,False,False,False,[],False,False,374000.0,€,,,flat,,"Valdeacederas, Madrid","Piso en calle del Plátano, 7",391000.0,17000.0,4.0,
107777671,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/57/25/1342457164.webp,07192,44,1,680000.0,flat,sale,98.0,True,3,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4237305,-3.7021875,False,https://www.idealista.com/inmueble/107777671/,"ESTE PROPIEDAD ES ESPECIAL PORQUE: Se trata de una vivienda exterior con dos balcones a la calle con espacio para disfrutar de las terrazas, lo que hace que sea una vivienda muy alegre y luminosa. Cuenta con una superficie de 91 m2 construidos, inteligentemente distribuidos para maximizar el espacio y la comodidad.  DISTRIBUCIÓN: Está distribuido de la siguiente forma: - Salón: Este espacio se divide en la zona de salón-comedor, cerca de la entrada a la vivienda, y con la cocina separada por una puerta de cristal, para hacerla independiente, pero a la vez cómoda por la proximidad al comedor. La otra zona del salón, da al balcón con su terraza, lo que le convierte en una zona de estar muy acogedora donde relajarse, y disfrutar de las vistas. - Cocina: se trata de una cocina independiente, completamente amueblada y equipada con electrodomésticos modernos y muebles hasta el techo, muy bien aprovechada. - Habitaciones: cuenta con 3 amplios dormitorios, uno de ellos con balcón, y todos con armarios empotrados con gran capacidad y altura. - Baños: Hay dos cuartos de baño, uno en la zona de estar y el otro en suite con uno de los dormitorios. ES IMPORTANTE SABER QUE: Se hizo una reforma integral en el 2022. Cuenta con caldera individual de gas natural para el consumo de agua y la calefacción va por suelo radiante. Las ventanas son oscilobatientes. El edificio cuenta con la ITE favorable de 2.021 SERVICIOS/OCIO: La ubicación de este piso es verdaderamente inmejorable.  Situado a escasos metros de la calle Fuencarral tendrá acceso a una de las zonas más dinámicas y mejor comunicadas de Madrid. A escasos metros del piso, encontrarás una amplia variedad de supermercados, tiendas, restaurantes y cafeterías. Además, hay varios centros educativos y de salud en las proximidades, lo que hace de esta zona un lugar perfecto para vivir. SERVICIOS DE TRANSPORTE: La excelente comunicación es una de las principales ventajas de este apartamento.  Se encuentra, a menos de cinco minutos de estación de Metro de Tribunal y de Bilbao y Noviciado (L1, L4 y L2) y varias líneas de autobús como la  133, 138, 147, 21, C03, que tienen paradas cercanas. OCIO:  Malasaña, en el corazón de Madrid, es un barrio vibrante y bohemio conocido por su ambiente alternativo y creativo. Destaca por sus calles llenas de cafeterías, bares, tiendas vintage y galerías de arte, que reflejan una mezcla única de modernidad y tradición. Su rica historia, ligada a la Movida Madrileña, se combina con una atmósfera joven y dinámica, atrayendo a residentes y visitantes. Además, está excelentemente conectado y rodeado de puntos icónicos como las calles de Fuencarral, la Gran Vía y la Plaza del Dos de Mayo, convirtiéndolo en un lugar lleno de vida y autenticidad. El barrio ofrece una gran variedad de opciones gastronómicas, desde restaurantes tradicionales españoles hasta locales con propuestas más innovadoras y de cocina internacional. Las terrazas y los bares de tapas se llenan de vida, especialmente en las noches y los fines de semana. COLEGIOS Y UNIVERSIDADES: -ICAI-ICADE -Escuela profesional Javeriana -IES San Mateo -Colegio Isabel La Católica HOSPITALES: - Hospital Madrid Conde Valle Suchil - Centro de Salud c/ La Palma - Centro Médico Gran Vía INFORMACIÓN ADICIONAL: Su buen estado general permite disfrutar de un hogar acogedor desde el primer momento, haciendo de este espacio una opción ideal para aquellos que buscan un hogar listo para residir en una ubicación privilegiada, así como para inversores que quieran sacar una atractiva rentabilidad por el alquiler del mismo, al contar con 3 dormitorios.",True,good,False,True,6939.0,False,False,False,False,[],False,False,680000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso,720000.0,40000.0,6.0,
108773826,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/4b/b9/1354711716.webp,ec-1025,21,3,730000.0,flat,sale,119.0,True,4,2,calle de Esteban Terradas,Madrid,Madrid,Chamartín,es,Castilla,40.4691372,-3.6865861,False,https://www.idealista.com/inmueble/108773826/,"Piso ubicado en el Distrito Chamartín - barrio Castilla. A reformar, tercera planta exterior orientación Este con balcón, cuenta con plaza de garaje y trastero.  Actualmente se distribuye en vestíbulo de acceso, salón/comedor con terraza, cocina independiente, dormitorio principal con baño en suite, 2 dormitorios más de buen tamaño, y otro dormitorio adicional. Segundo baño y alacena. Cocina independiente  119 m² construidos 4 dormitorios 2 baños uno de ellos en suite Terraza Armarios empotrados Trastero Plaza de garaje incluida en el precio Portero físico, trastero y plaza de garaje.  Zona residencial, cercana y con muy buena conexión con comercio, restauración.",True,renew,False,True,6134.0,True,False,False,False,[],False,False,730000.0,€,True,True,flat,,"Castilla, Madrid",Piso en calle de Esteban Terradas,,,,
108741814,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/a5/77/1354038243.webp,Urb 250717,31,3,305000.0,penthouse,sale,89.0,True,3,1,CL GENERAL IBAÑEZ,Madrid,Las Rozas de Madrid,Rozas Centro,es,Zona Estación,40.4954091,-3.868216,False,https://www.idealista.com/inmueble/108741814/,"**Ático sin ascensor en Venta: Espacio, Luz y Comodidad en el Corazón de la Ciudad** Descubre esta espectacular vivienda completamente reformada que combina modernidad y confort en una ubicación inmejorable. Con 89 m² construidos, cuenta con un amplio salón ideal para reuniones familiares y con amigos, donde la luz natural inunda cada rincón gracias a sus grandes ventanales. Originalmente diseñado como un hogar de 3 dormitorios, uno de ellos ha sido transformado en un elegante vestidor, pero existe la posibilidad de volver a convertirlo en dormitorio. La cocina moderna y espaciosa es perfecta para los amantes de la gastronomía, mientras que el baño exterior ofrece comodidad y funcionalidad. Además, hay una opción para crear un segundo baño en suite, adaptándose a tus necesidades, un lugar perfecto para disfrutar del sol durante todo el día, gracias a su orientación Este-Oeste, que te permitirán un ahorro en los frios meses de invierno. En su cubierta, podrás disfrutar de una terraza de casi 60 metros de uso comunitario Ubicado a escasos minutos de la estación de tren, este ático permite un acceso directo a la capital en solo 15 minutos. La zona es ideal, con una gran variedad de terrazas y comercios en la calle Real del municipio, lo que garantiza que siempre tendrás todo lo que necesitas a tu alcance. Con calefacción de gas natural y aire acondicionado por bomba de frío/calor. No dejes pasar la oportunidad de vivir en un espacio que lo tiene todo: luminosidad, comodidad y una ubicación privilegiada. ¡Ven a verlo y hazlo tuyo! PRECIO FINAL DE VENTA NO se cobra COMISIÓN AL COMPRADOR.",True,good,False,False,3427.0,True,True,False,False,[],False,False,305000.0,€,,,flat,penthouse,"Zona Estación, Las Rozas de Madrid",Ático en Cl General Ibañez,,,,
108788981,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/00/86/1355166423.webp,V0001,14,1,145000.0,flat,sale,31.0,False,1,1,Campillo,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4075557,-3.7346397,False,https://www.idealista.com/inmueble/108788981/,"Inmobiliaria Honesta, Tu Hogar S. L. ofrece en venta exclusiva este fantástico piso de 1 habitación con estancias amplias, muy luminosas y una atmósfera tranquila, ideal para quienes valoran el confort en un entorno apacible. La vivienda dispone de una habitación amplia y cómoda, un salón acogedor y una excelente entrada de luz natural en todas sus estancias. Su distribución y amplitud la convierten en una opción perfecta tanto para quienes buscan una primera vivienda como para quienes desean realizar una inversión segura. Ubicada en una zona privilegiada, rodeada de todo tipo de comercios, servicios y con excelentes conexiones de transporte, esta propiedad permite disfrutar de la tranquilidad sin renunciar a la comodidad del entorno urbano. Si estás interesado en invertir o en conseguir la casa de tus sueños, no dudes en ponerte en contacto con nosotros. Estaremos encantados de ayudarte a encontrar el hogar perfecto.",False,good,False,False,4677.0,True,False,False,False,[],False,False,145000.0,€,,,flat,,"Puerta del Ángel, Madrid",Piso en Campillo,150000.0,5000.0,3.0,
108293330,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/fb/59/1339770676.webp,GPF-19148,24,,360000.0,chalet,sale,685.0,,5,3,Meco,Madrid,Meco,,es,,40.5531185,-3.3269246,False,https://www.idealista.com/inmueble/108293330/,"GPF-19148 ¡Oportunidad en Meco! Propiedad de 685 m2 con Proyecto para 2 viviendas. Se vende excelente propiedad en Meco de 685 metros cuadrados, con proyecto que permite la construcción de dos viviendas con planta baja (aprox. 185 m² ) y plata 1ª (aprox. 101 m²) PRIMERA VIVIENDA, distribuida en: Planta Baja: patio de aprox. 29 m², salón-comedor de aprox. 26,55 m², recibidor, aseo, cocina de parox. 11 m². Primera planta: con distribuidor, 2 amplios dormitorios y baño. SEGUNDA VIVIENDA, distribuida en: Planta Baja: patio de aprox. 51 m², salón-comedor de aprox. 29 m², baño, aseo, recibidor, cocina de aprox. 15 m² y un dormitorio de aprox. 17 m². Primera Planta: con distribuidor, baño y 2 amplios dormitorios. Ubicación tranquila, ideal para quienes buscan calidad de vida a pocos minutos de madrid ¡Gran potencial tanto para vivienda como para inversión! Para más información o visitas, no dudes en contactarnos. Sobre nosotros: GEPPCO es una Inmobiliaria que ofrece, tanto al propietario como al comprador, todos los servicios necesarios para que pueda convertir su sueño en una realidad y para ellos en todo el proceso contarás con asesoramiento y gestión de alto nivel con una amplia experiencia de más de 25 años y todo un equipo multidisciplinar en el sector financiero, inmobiliario y jurídico. GPF-19148.",False,renew,False,,526.0,True,False,False,False,[],False,False,360000.0,€,,,chalet,independantHouse,Meco,Casa independiente,,,,
96576277,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/79/db/1202541163.webp,1582,27,5,298000.0,duplex,sale,110.0,True,1,1,Severo Ochoa,Madrid,San Sebastián de los Reyes,Vega de la Moraleja,es,,40.5418002,-3.6209153,False,https://www.idealista.com/inmueble/96576277/,"ROGEL PROPIEDADES! VENDE! ¡Oportunidad Única! LOFT ATICO! PRODUCTO PARA INVERSORES! IDEAL INVERSORES (en Rentabilidad ) en una Ubicación Privilegiada Descubre este estupendo Loft Ático-Tríplex, ubicado en una urbanización privada con todos los servicios que necesitas para una vida cómoda y moderna. Este inmueble de 110 m² ofrece un amplio y luminoso salón con orientación sur, ideal para disfrutar de la luz natural durante todo el día. La cocina americana está completamente amueblada y equipada con electrodomésticos de alta gama, perfecta para los amantes de la gastronomía. El loft cuenta con 1 dormitorio acogedor y 1 baño moderno, además de armarios empotrados que proporcionan un espacio de almacenamiento adicional. Disfruta de tus momentos de ocio en las dos terrazas privadas, ideales para relajarse o recibir a tus invitados. La urbanización ofrece una amplia gama de servicios como conserje, garaje, piscina, gimnasio y sauna, garantizando así tu bienestar y seguridad. Este inmueble es apto para personas con movilidad reducida y cuenta con acceso adaptado y ascensor. Además, incluye una plaza de garaje en el precio. La calefacción por bomba de frío/calor y el aire acondicionado aseguran una temperatura agradable durante todo el año. La zona está bien comunicada con el transporte público y rodeada de todos los servicios necesarios. No pierdas la oportunidad de este exclusivo LOFT ATICO!    Para más información, contacta con el anunciante.",True,good,False,True,2709.0,False,False,False,False,[],False,False,298000.0,€,True,True,flat,duplex,"Vega de la Moraleja, San Sebastián de los Reyes",Dúplex en Severo Ochoa,,,,
104802347,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/c4/87/1266664892.webp,104802347,58,,2950000.0,chalet,sale,630.0,,6,5,"paseo de los Lagos, 2",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4162586,-3.8007057,True,https://www.idealista.com/inmueble/104802347/,"LAVIN REALS tiene el gran honor de presentarles esta maravillosa casa reformada, en la zona mas intima de la exclusiva y vanguardista urbanización del Paseo de los Lagos 2. La reforma de la casa se ha basado en gran medida en aprovechar al maximo los grandes espacios de la casa, como por ejemplo - moviendo la cocina de la primera planta a la baja, o aprovechando todos los pequeños espacios de la casa y cambiando distribuciones para acomodar el maximo numero de armarios, vestidores y otros espacios utiles, - todo esto con materiales y acabados de las mas altas calidades. La casa se divide en 2 plantas mas 2 entreplantas donde se encuentran las habitaciones principales.  Segun entramos por la planta baja nos encontramos con un gran hall, donde de frente nos encontramos con las escaleras que dan al salón, a mano derecha una gran cocina, y a mano izquierda baño completo de cortesia. Subiendo a la planta del salón, atravesamos este para salir al jardín o patio con piscina. En el lado opuesto subimos las escaleras para llegar a las habitaciones, donde encontramos 3 habitaciones amplias, que les dan sercio 2 baños completos.  Arriba del todo esta la habitación principal, que es super espaciosa en metros cuadrados, con dos vestidores y baño en suite. En el sotano tenemos una bodega de diseño, un gran salón o espacio polivalente, con un baño completo y patio ingles. Aparte del garage con sus 4 plazas. Cualquier pregunta o consulta no duden en contactar con nosotros 24/7.",False,good,False,,4683.0,True,False,False,False,[],False,False,2950000.0,€,,,chalet,terracedHouse,"La Finca, Pozuelo de Alarcón","Chalet adosado en paseo de los Lagos, 2",,,,
108738516,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/b2/bf/1353708663.webp,,88,5,689000.0,penthouse,sale,167.0,True,3,2,"avenida Ocho de Marzo, 10",Madrid,Rivas-Vaciamadrid,Rivas Urbanizaciones,es,,40.3791519,-3.5364972,True,https://www.idealista.com/inmueble/108738516/,"Ático de obra seminueva (año 2021), en una 5ª y última planta, de vivienda única sin compartir rellano, dándonos total independencia respecto al resto de vecinos del bloque. Empezamos describiendo el interior, una vivienda de 92 m² útiles (120 m² construidos).  Nos recibe un vestíbulo (que dispone de un armario empotrado a su izquierda), conectando a mano derecha con la cocina, independiente y de buen tamaño que además conecta con la terraza.  Destacar su distribución cuadrada, dándonos la posibilidad de jugar con el espacio y tener una zona tipo office para las comidas más prácticas, convirtiendo la cocina en una habitación social más.  Seguimos con el luminoso salón que, gracias a su gran tamaño y distribución rectangular, nos da posibilidades con los espacios, divididos en una zona orientada a comedor y otra diferenciada para el descanso y ocio. Todas las ventanas y puertas exteriores son oscilobatientes, de aluminio y rotura de puente térmico, dotando al piso de un gran aislamiento térmico y acústico. Volviendo al vestíbulo, damos con un pasillo distribuidor que nos lleva al resto de estancias de la vivienda, siendo la primea de ellas un cuarto de baño con un práctico plato de ducha. A continuación, nos encontramos con dos dormitorios, los cuales disfrutan de una simetría especular, siendo idénticos en tamaño y contenido, como por ejemplo en sus armarios empotrados. Terminando nuestra visita, tenemos el dormitorio principal, de gran tamaño y muy completo, ya que cuenta con cuarto de baño en suite (con bañera y lavabo de doble elemento) y un gran vestidor para organizar mucho más que nuestras prendas de vestir. En lo que respecta a climatización, contamos con aire acondicionado por conductos en todas las estancias.  Para la calefacción, disponemos de suelo radiante, un sistema muy eficiente que se refleja en el gran ahorro de consumo. Finalizamos con el exterior de la vivienda, con una gran terraza que rodea todo el piso.  Dispone con una superficie total de 60 m², de los cuales 40 m² son totalmente lineales, dándonos la oportunidad de poder jugar con los espacios en cuanto a organización y distribución, como la del acondicionamiento de distintas zonas. Cuenta en su parte principal y en la contigua al salón, de unos grandes toldos motorizados y con sensor de viento programable. Este ático se vende con dos plazas de garaje, contiguas, y un trastero, todo incluido en el precio. En lo que respecta al edificio y zonas comunes, cumple con la normativa para el acceso y movilidad de personas con movilidad reducida. Disponemos de placas solares, conserje, piscina, pista de pádel, zonas verdes, un pequeño parque infantil, una sala de ocio con juegos para niños y otras dos salas para la organización de eventos. Centrándonos en la zona, empezamos por el transporte público. Disponemos prácticamente en el portal de una parada de autobús con la línea urbana 1, la interurbana 333 y la nocturna N301. Líneas que nos conectan en poco más de 5 minutos con la estación de Metro de Rivas Urbanizaciones (línea 9), la cual nos comunica con el Retiro y Avenida de América en aproximadamente 30 minutos y con Plaza de Castilla en 10 minutos más. Si nos movemos en coche, contamos con acceso prácticamente directo e inmediato a la autopista de Circunvalación a Madrid M-50. En cuanto a servicios, disponemos de todo tipo de comercios, una gran oferta de restauración, supermercados, centros comerciales (H2O a menos de 10 minutos en coche) y varios centros educativos de todos los grados. A su vez, contamos con distintos centros de salud y hospitales, como el nuevo Hospital HM Rivas. Todo ello sumado a los grandes parques y naturaleza que nos rodea. Toda la información es orientativa y no contractual. Gastos de compraventa y honorarios no incluidos en el precio.",True,good,False,True,4126.0,True,True,False,False,[],False,False,689000.0,€,True,True,flat,penthouse,"Rivas Urbanizaciones, Rivas-Vaciamadrid","Ático en avenida Ocho de Marzo, 10",,,,
108238756,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/1e/e0/1338103492.webp,,19,,2995000.0,chalet,sale,690.0,,5,4,Barrio Fuentelarreina,Madrid,Madrid,Fuencarral,es,Fuentelarreina,40.4781773,-3.7433138,False,https://www.idealista.com/inmueble/108238756/,"1.200m2 de PARCELA, dentro de la Colonia de PUERTA de HIERRO, con un consolidado jardín y piscina. La casa tiene 700 m2 en 3 plantas, distribuidos de la siguiente manera: Planta de acceso: Hall distribuidor Gran Salón comedor con varios accesos al jardín y CHIMENEA 2º Salón  Dormitorio principal con vestidor y baño y acceso al jardín Gran cocina con zona de lavandería, despensa y comedor de diario. 1º Planta: Gran terraza 1 Dormitorio para 3 camas 1 Dormitorio para 2 camas Sala multiusos Baño completo Sótano: Bodega 2 dormitorios con un baño sala multiusos El garaje es de superficie techado. La vivienda está en un estado ideal para que el nuevo comprador la personalice y haga la reforma a su gusto. DISPONEMOS DE UNA GRAN OFERTA DE PROPIEDADES EN EXCLUSIVA, QUE NO ESTÁN PUBLICADAS EN PORTALES INMOBILIARIOS. CONSULTE NUESTRA PÁGINA WEB ""JAIME VALCARCE"".",False,good,False,,4341.0,False,False,False,False,[],False,False,2995000.0,€,True,True,chalet,independantHouse,"Fuentelarreina, Madrid",Casa independiente,,,,
101434289,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/d4/1d/86/1126990116.webp,,22,1,810000.0,flat,sale,100.0,True,2,2,calle de la Princesa,Madrid,Madrid,Moncloa,es,Argüelles,40.4307301,-3.7179471,False,https://www.idealista.com/inmueble/101434289/,"Comercializamos! vivienda reformada que destaca por su diseño elegante, su amplitud y la gran cantidad de luz natural que recibe. Su distribución ha sido cuidadosamente diseñada para ofrecer el máximo confort y funcionalidad. Al acceder a la vivienda, nos encontramos con un espacio diáfano y acogedor que integra la zona social. La cocina, completamente equipada y con una moderna península, se fusiona con el comedor y el salón, creando un ambiente perfecto para el día a día y para el entretenimiento.  En la zona de descanso, la propiedad cuenta con dos dormitorios, un dormitorio con un baño separado y una espectacular suite principal con un gran armario y baño privado. Cabe destacar que todo los dormitorios, están al interior de la vivienda, un patio, por lo cual no hay ningún ruido de la calle.  Los acabados de alta calidad, decoración que aporta calidez y sofisticación a cada rincón. Ubicada en un edificio representativo de los años cuarenta, esta vivienda se encuentra en un entorno privilegiado que combina la elegancia de sus calles con una variada oferta de servicios premium: exclusivas boutiques, restaurantes de alta gastronomía y prestigiosas galerías de arte. Además, dispone de excelentes conexiones de transporte público, cercanía a espacios verdes y todos los servicios esenciales para disfrutar de una calidad de vida excepcional. Convertimos Sueños en Hogares.",False,good,False,True,8100.0,True,False,False,False,[],False,False,810000.0,€,,,flat,,"Argüelles, Madrid",Piso en calle de la Princesa,820000.0,10000.0,1.0,Destacado
107319322,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/9a/f6/1309421874.webp,237,25,3,520000.0,flat,sale,101.0,True,1,2,calle de San Isidro Labrador,Madrid,Madrid,Centro,es,Palacio,40.4112991,-3.7132381,False,https://www.idealista.com/inmueble/107319322/,"Ubicado en una de las calles más codiciadas de La Latina, este piso único combina a la perfección historia, elegancia y confort moderno. Totalmente reformado, el inmueble conserva su esencia original con detalles como techos altos, que aportan amplitud y luminosidad, mientras incorpora todas las comodidades actuales para un estilo de vida contemporáneo. Su distribución ha sido optimizada para ofrecer un amplio salón exterior con dos balcones a la calle, donde la luz natural inunda cada rincón durante todo el día. La cocina independiente destaca por su amplitud y comodidad. Su diseño permite integrar una mesa de comedor, convirtiéndola en un espacio perfecto para el día a día. Antes tenía tres dormitorios, pero ahora ofrece un dormitorio principal con vestidor, acompañado de un baño completo y un aseo, logrando una distribución más funcional y moderna. Además, la vivienda cuenta con un trastero de aproximadamente 12 m², un extra muy valioso en pleno centro de Madrid. Su ubicación es inmejorable: en el corazón de La Latina, a solo 5 minutos a pie de la Plaza de Oriente y 10 minutos de la Plaza Mayor. Rodeado de restaurantes, comercios de proximidad, teatros y una excelente oferta de ocio, con inmejorables conexiones de transporte público que facilitan la movilidad por toda la ciudad. ✨ Una oportunidad única para vivir en un piso con historia, encanto y todas las comodidades en una de las zonas más exclusivas de Madrid. � Contáctanos para más información y agenda tu visita.",True,good,False,False,5149.0,True,False,False,False,[],False,False,520000.0,€,,,flat,,"Palacio, Madrid",Piso en calle de San Isidro Labrador,550000.0,30000.0,5.0,
108636594,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/91/de/1355192747.webp,054-24,21,3,259000.0,flat,sale,63.0,True,3,1,avenida del Marqués de Corbera,Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4251633,-3.6529142,False,https://www.idealista.com/inmueble/108636594/,"¡Descubre tu nuevo hogar en La Elipa! Este espectacular piso de 63 m² construidos, situado en la 3ª planta exterior, es ideal para quienes buscan luminosidad y comodidad. Con un recibidor acogedor, la amplia cocina totalmente equipada se convierte en el corazón del hogar, perfecta para disfrutar de deliciosas comidas en familia. El salón comedor, también luminoso, invita a relajarse y compartir momentos inolvidables. El inmueble cuenta con tres dormitorios, lo que brinda espacio suficiente para toda la familia o para convertir uno de ellos en una oficina. El baño completo, equipado con plato de ducha, añade un toque de funcionalidad. La carpintería interior de madera y los suelos de tarima aportan calidez y estilo, mientras que las paredes de gotelé ofrecen un acabado clásico. Ubicado junto al Metro de La Elipa, este piso ofrece excelentes comunicaciones que facilitan el desplazamiento por la ciudad. Aunque necesita algunas reformas, su potencial es inmenso. No pierdas la oportunidad de personalizar este espacio a tu gusto. ¡Ven a verlo y empieza a imaginar tu nueva vida aquí!",True,renew,False,True,4111.0,False,False,False,False,[],False,False,259000.0,€,,,flat,,"Ventas, Madrid",Piso en avenida del Marqués de Corbera,269000.0,10000.0,4.0,
108440359,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/60/5f/1344935543.webp,LF122,34,2,500000.0,flat,sale,139.0,True,4,2,calle de Troya,Madrid,Madrid,San Blas,es,Canillejas,40.4389074,-3.6127063,False,https://www.idealista.com/inmueble/108440359/,"Se VENDE piso exterior con terraza ubicado en Canillejas. Características: - 4 habitaciones con armarios empotrados. - 2 baños completos. - Orientación este y oeste. - Terraza de 4m². - Cocina con tendedero. - Calefacción individual de gas natural. - Agua caliente: gas natural. - Plaza de garaje para coche grande. - Trastero de 12m². La finca dispone de portero automático. Zona con todos los servicios (supermercados, farmacia, centro cultural, ferretería, colegios, iglesia, biblioteca, entre otros). Vivienda con muy buena comunicación. A 15min. andando del Estadio Metropolitano. A 10min. del Metro Estación Las Musas / Línea 7 y a menos de 15min. de la estación Torre Arias / Línea 5. Dispone de diferentes líneas de autobús EMT a su servicio (Líneas: 28-38-48-140-153-167-N5) e interurbanos. Contáctanos para visitarlo sin compromiso.",True,good,False,True,3597.0,True,False,False,False,[],False,False,500000.0,€,True,True,flat,,"Canillejas, Madrid",Piso en calle de Troya,,,,
