propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
107899634,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/dc/90/1147922803.webp,COPR-385@tipoH ,34,,557000.0,penthouse,sale,110.0,True,3,2,"Poligono UZP0203 los Ahijones, 32",Madrid,Madrid,Vicálvaro,es,Los Ahijones,40.38826,-3.56898,True,https://www.idealista.com/obra-nueva/107899634/,"Terraza de 40,31 m² LICENCIA DE OBRA OBTENIDA VIVIENDA LIBRE Acalia Viviendas inteligentes de 2 y 3 dormitorios en Los Ahijones, el nuevo barrio de Madrid situado en el Distrito de Vicálvaro estará dotado de todos los servicios públicos y privados necesarios. Con un diseño que prioriza las últimas tendencias en materia de sostenibilidad, Los Ahijones estará perfectamente comunicado, al ser el único sector de los Desarrollos del Este que contará con una parada de Metro en el propio ámbito, desde su primera etapa, por lo que se podrá acceder al centro de Madrid de manera directa y al intercambiador de RENFE de Vicálvaro en una estación de Metro. Tu nuevo barrio contará con más de un millón de m² de zonas verdes que representan un 18% de su superficie, y en los que se integrará el proyecto verde municipal del Bosque Metropolitano. Urbanización cerrada con control de acceso, con piscina de adultos con cloración salina, zona de juegos infantiles, sala comunitaria, cuarto de bicicletas y zona para carritos de la compra. Las viviendas disponen de trastero y una o dos plazas de garaje, según tipología, entre las que se encuentran también áticos y pisos con terraza. Calidades excelentes como calefacción y refrigeración mediante suelo radiante refrescante, pavimento laminado y domótica. Promueven: Pryconsa, S. A y Pryconsa Ahijones, S. L.  Fecha de entrega: AGOSTO-OCTUBRE 2027.",False,newdevelopment,True,True,False,5064.0,True,False,False,False,[],False,False,557000.0,€,True,True,flat,"Los Ahijones, Madrid","Ático en Poligono Uzp0203 los Ahijones, 32",penthouse,,,,
108640358,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/b6/6f/1347620968.webp,COPR-793@Tipo AI,18,bj,405000.0,flat,sale,89.0,True,2,2,"calle Provisional Ahijones Treinta y Nueve, 50",Madrid,Madrid,Vicálvaro,es,Los Ahijones,40.3904265,-3.5679952,True,https://www.idealista.com/obra-nueva/108640358/,"Acalia II  Viviendas de 1, 2 y 3 Dormitorios en Los Ahijones: Tecnología, Conectividad y Sostenibilidad  Descubre nuestras viviendas inteligentes de 1, 2 y 3 dormitorios en Los Ahijones, el nuevo enclave residencial de Madrid ubicado en el distrito de Vicálvaro. Este desarrollo urbano contará con todos los servicios públicos y privados necesarios y se beneficiará de una excelente conexión gracias a la futura estación de Metro de la línea 9, situada a escasa distancia.  Las viviendas incluyen trastero y una o dos plazas de garaje, según tipología. Disponibles también áticos y viviendas con amplias terrazas. La urbanización, de régimen libre, está completamente cerrada y dotada de control de acceso, piscina de adultos con cloración salina, zona infantil, sala comunitaria, cuarto para bicicletas y espacio para carritos de la compra.  Las calidades de construcción destacan por su excelencia: climatización mediante suelo radiante refrescante, pavimento laminado de alta calidad y un completo sistema de domótica para un mayor confort y eficiencia.  Conectividad y Transporte  Con un diseño enfocado en la movilidad sostenible, Los Ahijones será el único desarrollo del Este de Madrid con una estación de Metro propia desde su fase inicial. Esto permitirá una conexión directa con el centro de Madrid y con el intercambiador de RENFE de Vicálvaro en solo una parada.  La Comunidad de Madrid ha confirmado la futura construcción de esta nueva estación, que se ubicará entre Puerta de Arganda y Rivas Urbanizaciones. Esta mejora ha sido aprobada por el Consejo de Gobierno y beneficiará a proyectos cercanos como nuestras promociones Ailén, Ailén II y Acalia, en Los Berrocales y Los Ahijones.  Un Proyecto Urbano Sostenible  Los Ahijones se posiciona como un referente en sostenibilidad urbana gracias al proyecto Life de Los Ahijones, una iniciativa pionera centrada en el aprovechamiento y reciclaje de aguas pluviales y grises. A través de soluciones tecnológicas avanzadas, este programa reduce el impacto ambiental y fomenta un estilo de vida respetuoso con el entorno.  Espacios Verdes y Naturaleza  El barrio integrará más de un millón de metros cuadrados de zonas verdes, que representarán el 18% del total del desarrollo. Estas zonas naturales se conectarán con el proyecto ecológico del Bosque Metropolitano, promovido por el Ayuntamiento de Madrid.",False,newdevelopment,True,True,False,4551.0,True,False,False,False,[],False,False,405000.0,€,True,True,flat,"Los Ahijones, Madrid","Piso en calle Provisional Ahijones Treinta y Nueve, 50",,,,,
108686129,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/42/5a/1352118730.webp,ONM2502004,21,bj,882358.0,flat,sale,106.0,True,1,1,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4366164,-3.7009118,False,https://www.idealista.com/obra-nueva/108686129/,"Descubre esta gran oportunidad de inversión. Proyecto residencial de Obra Nueva ubicado en la calle Santa Engracia, en pleno corazón de Madrid, en el Barrio de Chamberí, donde se fusionan la elegancia clásica y la modernidad vanguardista. El edificio está compuesto por 14 apartamentos de 1 y 2 dormitorios, incluyendo un magnífico ático dúplex de 2 dormitorios con terraza y piscina. Existe la posibilidad también de unir 2 viviendas, obteniendo así amplios apartamentos de 2 dormitorios en suit. Además, el edificio cuenta con amenities, gimnasio y sala de ocio o business center. ¿Te imaginas vivir aquí?",False,newdevelopment,True,True,False,8324.0,True,False,False,False,[],False,False,882358.0,€,,,flat,"Almagro, Madrid",Piso,,,,,
107729917,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/fb/15/1322217403.webp,VILLA 2,25,,1390000.0,chalet,sale,737.0,,5,6,de Atenas s/n,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.5308893,-3.9101904,True,https://www.idealista.com/obra-nueva/107729917/,"Vivienda de 5 dormitorios en Las Rozas, Villa-Licabeto, con diseño moderno, amplios jardines privados, terrazas solárium y piscina. Lucas Fox presenta esta exclusiva promoción de obra nueva en Las Rozas, que ofrece viviendas de diseño contemporáneo con acabados de alta calidad y la posibilidad de personalizar tanto las distribuciones como los acabados según las preferencias del comprador. La planta baja alberga un amplio salón-comedor con grandes ventanales que permiten disfrutar de la luz natural durante todo el día. El salón se integra con la cocina independiente, creando un espacio perfecto para la convivencia. Desde el salón, se accede a un porche y al jardín privado, donde se puede disfrutar del aire libre en completa privacidad. En esta planta también se encuentra un dormitorio doble en suite, un aseo de cortesía y una lavandería. En la planta primera, la vivienda dispone de 4 dormitorios adicionales. Dos de ellos son dormitorios dobles con vestidor y baño en suite, mientras que los otros dos dormitorios individuales cuentan también con baño propio. Esta distribución asegura que todos los miembros de la familia tengan su propio espacio privado. La planta cubierta dispone de una terraza solárium ideal para disfrutar de las vistas y del entorno natural. Este espacio exterior se convierte en el lugar perfecto para relajarse o disfrutar de reuniones al aire libre. El sótano incluye un trastero y una amplia zona de ocio, lo que ofrece una gran versatilidad para personalizar según las necesidades del residente, ya sea como espacio de almacenamiento o para actividades recreativas. Villa-Licabeto es la combinación perfecta de lujo, confort y sostenibilidad, con viviendas energéticamente eficientes y una ubicación inmejorable, a solo unos minutos de Madrid. Por un precio adicional, ofrecemos la posibilidad de ampliar la vivienda. Para más información, no dude en ponerse en contacto con nosotros.",False,newdevelopment,True,,False,1886.0,True,False,False,False,[],False,False,1390000.0,€,True,True,chalet,"El Pinar- Punta Galea, Las Rozas de Madrid",Casa independiente en de Atenas s/n,independantHouse,1590000.0,200000.0,13.0,
106067993,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/e0/3b/1346894701.webp,COPR-385@tipoJ,36,,572000.0,penthouse,sale,120.0,True,3,2,"Poligono UZP0203 los Ahijones, 32",Madrid,Madrid,Vicálvaro,es,Los Ahijones,40.38826,-3.56898,True,https://www.idealista.com/obra-nueva/106067993/,"Terraza de 40,31 m² LICENCIA DE OBRA OBTENIDA VIVIENDA LIBRE Acalia Viviendas inteligentes de 2 y 3 dormitorios en Los Ahijones, el nuevo barrio de Madrid situado en el Distrito de Vicálvaro estará dotado de todos los servicios públicos y privados necesarios. Con un diseño que prioriza las últimas tendencias en materia de sostenibilidad, Los Ahijones estará perfectamente comunicado, al ser el único sector de los Desarrollos del Este que contará con una parada de Metro en el propio ámbito, desde su primera etapa, por lo que se podrá acceder al centro de Madrid de manera directa y al intercambiador de RENFE de Vicálvaro en una estación de Metro. Tu nuevo barrio contará con más de un millón de m² de zonas verdes que representan un 18% de su superficie, y en los que se integrará el proyecto verde municipal del Bosque Metropolitano. Urbanización cerrada con control de acceso, con piscina de adultos con cloración salina, zona de juegos infantiles, sala comunitaria, cuarto de bicicletas y zona para carritos de la compra. Las viviendas disponen de trastero y una o dos plazas de garaje, según tipología, entre las que se encuentran también áticos y pisos con terraza. Calidades excelentes como calefacción y refrigeración mediante suelo radiante refrescante, pavimento laminado y domótica. Promueven: Pryconsa, S. A y Pryconsa Ahijones, S. L.  Fecha de entrega: AGOSTO-OCTUBRE 2027.",False,newdevelopment,True,True,False,4767.0,True,False,False,False,[],False,False,572000.0,€,True,True,flat,"Los Ahijones, Madrid","Ático en Poligono Uzp0203 los Ahijones, 32",penthouse,,,,
108238700,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/63/fb/1338089781.webp,48,17,2,178700.0,studio,sale,46.0,True,0,1,"avenida Cerro del Águila, 1",Madrid,San Sebastián de los Reyes,Pol. Industrial sur,es,,40.5467441,-3.6134149,True,https://www.idealista.com/obra-nueva/108238700/,"CDA1 Urban Spaces: Innovación, flexibilidad y rentabilidad en el corazón empresarial del norte de Madrid. Desde GILMAR presentamos en exclusiva un magnífico edificio donde se está desarrollando una promoción con 64 espacios de oficina, tipo loft, ubicado en la calle Cerro del Águila, 1 de San Sebastián de los Reyes de Madrid, estratégica ubicación cercana a IKEA y al centro comercial Plaza Norte, una de las mayores zonas comerciales de la zona norte de Madrid, y con acceso directo desde la A1. El edificio cuenta con una entrada amplia y representativa, se desarrolla en tres plantas, baja, primera, segunda y un roof top en la azotea que dispone de unas magníficas vistas, área de entrenamiento, barbacoas, y zona de relax y chill. Estos espacios de oficina (lofts) están diseñados para un uso muy versátil y flexible, cuentan con unas buenas calidades constructivas, cocina amueblada, techos altos, los de planta baja con un espacio de doble altura y la mayoría de las unidades de planta primera y segunda disponen de una agradable terraza. Además, todos los despachos dispondrán de plaza de garaje en el mismo edificio. Este es un producto ideal tanto para inversores como para usuarios finales, autónomos, pequeños empresarios que quieran compaginar su vida personal y profesional en un espació moderno y agradable perfectamente comunicado y equipado.  La entrega está prevista para final de 2025.",False,newdevelopment,True,True,False,3885.0,True,False,False,False,[],False,False,178700.0,€,True,True,flat,"Pol. Industrial sur, San Sebastián de los Reyes","Estudio en avenida Cerro del Águila, 1",studio,,,,
107996159,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/1a/59/1271251003.webp,PR-C-647@TipoBA.02,20,1,423000.0,flat,sale,89.0,True,2,2,"calle la Escuela de Vallecas, 58",Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3574852,-3.5910795,True,https://www.idealista.com/obra-nueva/107996159/,"Viviendas de 2 y 3 dormitorios en urbanización ajardinada con piscina, zonas de juegos infantiles, sala fitness y espacio reservado para bicicletas. Trastero y plazas de garaje. En el nuevo barrio del Ensanche de Vallecas al sureste de la ciudad. La zona tendrá más de 7 millones de m² de zonas verdes, que formarán parte del nuevo bosque metropolitano. A 10 minutos de Atocha, contará con todos los servicios y se facilitará la movilidad sostenible. La zona donde se ubica la promoción está en pleno crecimiento, con zona de restaurantes, supermercados, colegios, gasolineras, farmacias, líneas de autobús y boca de metro.",False,newdevelopment,True,True,False,4753.0,True,False,False,False,[],False,False,423000.0,€,True,True,flat,"Ensanche de Vallecas - La Gavia, Madrid","Piso en calle la Escuela de Vallecas, 58",,,,,
108922186,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/94/39/1359019128.webp,SV_60734189,17,3,145000.0,flat,sale,78.0,True,3,1,"calle de las Panaderas, 7",Madrid,Fuenlabrada,El Arroyo - La Fuente,es,,40.2788977,-3.7982973,True,https://www.idealista.com/inmueble/108922186/,"Se vende vivienda en Calle Panaderas, 7, ubicada en una tercera planta exterior con ascensor en el barrio de El Arroyo - La Fuente (Fuenlabrada). Inmueble procedente de entidad gestora de activos inmobiliarios bancarios. Actualmente está en periodo de pujas al alza, que finaliza el 14 de agosto a las 18:00 h, y se adjudicará a la puja más alta. La vivienda tiene una superficie construida de 82 m² y cuenta con:  3 dormitorios exteriores  Salón comedor luminoso con acceso a terraza  Cocina independiente con tendedero  1 baño completo  Armarios empotrados  Comunidad cuidada El piso está para reformar, ideal para quienes deseen personalizar su nuevo hogar o para inversores que busquen una buena oportunidad en una zona tranquila y muy bien comunicada. Entorno y comunicaciones: Zona con todos los servicios básicos: colegios, comercios, zonas verdes y centro de salud próximos Excelente conexión con transporte público, cerca de Metro y Cercanías Fuenlabrada Central Fácil acceso a carreteras principales Precio de salida: 145.000 € Sin comisiones para el comprador Posibilidad de financiación hasta el 90% � Contáctanos para más información o para concertar una visita. No pierdas esta oportunidad.",False,renew,False,True,,1859.0,False,False,False,False,[],False,False,145000.0,€,,,flat,"El Arroyo - La Fuente, Fuenlabrada","Piso en calle de las Panaderas, 7",,,,,
107966104,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/8e/79/1329700254.webp,Chalet 6,23,,2167500.0,chalet,sale,390.0,,5,4," del Santo Ángel, 79",Madrid,Madrid,Hortaleza,es,Canillas,40.461621,-3.6549925,True,https://www.idealista.com/obra-nueva/107966104/,"ICON Arturo Soria: 8 chalets exclusivos en el corazón de Madrid ICON Arturo Soria es una promoción sublime compuesta por 8 chalets de alto standing, ubicados en una de las zonas más prestigiosas de Madrid. Un enclave que combina la serenidad de un entorno residencial con la cercanía al vibrante centro de la ciudad. Situada entre Arturo Soria y López de Hoyos, esta urbanización privada redefine el concepto de exclusividad y bienestar urbano. Aquí no solo encontrarás una vivienda, sino un estilo de vida. Cada chalet ha sido concebido como un refugio contemporáneo, donde diseño, funcionalidad y naturaleza conviven en perfecta armonía. Con parcelas ajardinadas, piscina privada, tres plazas de garaje ascensor, rooftop… ICON Arturo Soria es sinónimo de elegancia, intimidad y confort.   Diseño arquitectónico y personalización. Diseñados por el prestigioso estudio Cano y Escario, estos hogares destacan por su arquitectura de líneas limpias, volúmenes escalonados y materiales nobles como la piedra natural. Las fachadas se integran con el paisaje urbano y la vegetación, ofreciendo una estética sobria, atemporal y sofisticada.  Cada vivienda es única. La versatilidad de la distribución interior permite adaptar el espacio a las necesidades de cada familia, con múltiples opciones de personalización. Grandes ventanales, terrazas y espacios abiertos que conectan interior y exterior logran una experiencia residencial envolvente, donde la luz natural es protagonista. Eficiencia energética y tecnología sostenible. ICON Arturo Soria ha sido concebido bajo los principios de la arquitectura bioclimática, con soluciones sostenibles que permiten alcanzar un consumo energético casi nulo. El sistema de climatización mediante aerotermia y suelo radiante-refrescante, el doble acristalamiento, y la ventilación de doble flujo garantizan un confort térmico y acústico excepcional durante todo el año, además de un ahorro energético considerable.   Un entorno privilegiado. Vivir en ICON Arturo Soria es estar conectado con lo mejor de Madrid.  La promoción disfruta de una localización estratégica, con acceso inmediato a las principales vías de comunicación (M-30, M-40, A-2), al aeropuerto y a estaciones de transporte público. Además, se encuentra rodeada de servicios premium: colegios internacionales, centros comerciales como Arturo Soria Plaza o Palacio de Hielo o parques como Juan Carlos I o Felipe VI. Este entorno residencial combina lo mejor de dos mundos: la tranquilidad de un barrio consolidado y seguro, con la cercanía y accesibilidad al dinamismo del centro financiero, Paseo de la Castellana, AZCA y el Estadio Santiago Bernabéu. ICON Arturo Soria es el lugar donde el tiempo se detiene y empieza lo que de verdad importa. Gestiona SERPROCOL. ***Las infografías mostradas son orientativas y carecen de carácter contractual, pudiendo ser variadas por función de las exigencias técnicas, jurídicas o por decisiones tomadas adoptadas en Asamblea. Durante el desarrollo del proyecto, la dirección facultativa por motivos técnicos o administrativos se reserva el derecho de efectuar algunas modificaciones en distribuciones, dimensiones, superficies y materiales, sin que ello suponga disminución en la calidad de los materiales.",False,,True,,False,5558.0,True,False,False,False,[],False,False,2167500.0,€,True,True,chalet,"Canillas, Madrid","Chalet adosado en  del Santo Ángel, 79",terracedHouse,2212500.0,45000.0,2.0,
108312555,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/cb/42/1340384906.webp,1944,55,2,225990.0,flat,sale,100.0,True,3,1,calle Isabel II,Madrid,Parla,Reyes,es,,40.2365286,-3.7649127,False,https://www.idealista.com/inmueble/108312555/,"************GRUPO INMARA INMOBILIARIA**************** dispone en venta de esta bonita vivienda situada en una CALLE PEATONAL TRANQUILA del corazón de Parla. Esta piso destaca por su EXCEPCIONAL LUMINOSIDAD y su distribución funcional, perfecta para quienes buscan comodidad y calidad de vida.  Dispone de TRES DORMITORIOS, BAÑO COMPLETO CON PLACA DE DUCHA, un SALÓN INDEPENDIENTE CON TERRAZA EXTERIOR y una COCINA AMUEBLADA, todo ello en un entorno acogedor y cuidado. La vivienda cuenta con CALEFACCIÓN INDIVIDUAL Y AGUA CALIENTE POR GAS NATURAL, y un SUELO DE TARIMA FLOTANTE NUEVO, instalado hace apenas un año, que aporta calidez y modernidad. Se ofrece CON O SIN MUEBLES, SIN COSTE ADICIONAL, adaptándose a las necesidades del comprador. Incluye un práctico TRASTERO en el mismo edificio para optimizar el almacenaje. Además  la finca cuenta con ASCENSOR y ACCESO ADAPTADO para mayor comodidad de los vecinos  La ubicación es inmejorable: en pleno centro de Parla, rodeada de comercios, colegios, supermercados, centros médicos y zonas verdes como el Parque del Universo o el Parque de la Ballena, todo a escasa distancia. Además, se encuentra a solo unos MINUTOS A PIE DE LA ESTACIÓN DE CERCANÍAS PARLA (LÍNEA C-4), que conecta directamente con Atocha, y del TRANVÍA DE PARLA, que permite moverse cómodamente por todo el municipio. A un paso también se encuentran varias líneas de autobús urbano e interurbano: el CIRCULAR URBANO y líneas como la 460 y 463, con conexión directa a Madrid (Plaza Elíptica), lo que convierte esta ubicación en una de las mejores comunicadas del sur de la Comunidad. Una vivienda  CÓMODA Y MUY LUMINOSA,   en una de las zonas más consolidadas de Parla.  ¡Lista para entrar a vivir y disfrutar desde el primer día!",False,good,False,True,,2260.0,True,False,False,False,[],False,False,225990.0,€,,,flat,"Reyes, Parla",Piso en calle Isabel Ii,,235000.0,9010.0,4.0,
108238650,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/3f/f8/1338089610.webp,55,17,2,158700.0,studio,sale,38.0,True,0,1,"avenida Cerro del Águila, 1",Madrid,San Sebastián de los Reyes,Pol. Industrial sur,es,,40.5467441,-3.6134149,True,https://www.idealista.com/obra-nueva/108238650/,"CDA1 Urban Spaces: Innovación, flexibilidad y rentabilidad en el corazón empresarial del norte de Madrid. Desde GILMAR presentamos en exclusiva un magnífico edificio donde se está desarrollando una promoción con 64 espacios de oficina, tipo loft, ubicado en la calle Cerro del Águila, 1 de San Sebastián de los Reyes de Madrid, estratégica ubicación cercana a IKEA y al centro comercial Plaza Norte, una de las mayores zonas comerciales de la zona norte de Madrid, y con acceso directo desde la A1. El edificio cuenta con una entrada amplia y representativa, se desarrolla en tres plantas, baja, primera, segunda y un roof top en la azotea que dispone de unas magníficas vistas, área de entrenamiento, barbacoas, y zona de relax y chill. Estos espacios de oficina (lofts) están diseñados para un uso muy versátil y flexible, cuentan con unas buenas calidades constructivas, cocina amueblada, techos altos, los de planta baja con un espacio de doble altura y la mayoría de las unidades de planta primera y segunda disponen de una agradable terraza. Además, todos los despachos dispondrán de plaza de garaje en el mismo edificio. Este es un producto ideal tanto para inversores como para usuarios finales, autónomos, pequeños empresarios que quieran compaginar su vida personal y profesional en un espació moderno y agradable perfectamente comunicado y equipado.  La entrega está prevista para final de 2025.",False,newdevelopment,True,True,False,4176.0,True,False,False,False,[],False,False,158700.0,€,True,True,flat,"Pol. Industrial sur, San Sebastián de los Reyes","Estudio en avenida Cerro del Águila, 1",studio,,,,
108518702,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/2c/38/1347308045.webp,1958,17,bj,199900.0,flat,sale,58.0,True,3,1,calle Sierra de Peñalara,Madrid,Alcorcón,Centro,es,Zona Centro Joven,40.3447921,-3.8197106,False,https://www.idealista.com/inmueble/108518702/,"**********GRUPO INMARA INMIBILIARIA************** dispone en EXCLUSIVA en venta de este hogar acogedor, funcional y bien ubicado. Situado en la tranquila y bien comunicada zona de Torres Bellas (Alcorcón), a solo unos minutos de la estación de Metro Puerta del Sur, ofrece la perfecta combinación de comodidad y accesibilidad. Este luminoso piso de TRES HABITACIONES, combina con acierto el confort de un hogar acogedor con la funcionalidad que demanda la vida moderna. La propiedad destaca por sus espacios bien distribuidos creando un ambiente que invita a sentirse como en casa desde el primer momento. Al ser exteriores la luz natural inunda los espacios principales, como el SALÓN COMEDOR donde los suelos de tarima aportan calidez y elegancia. La COCINA práctica y bien equipada, luce resistentes suelos de porcelánico que facilitan el mantenimiento diario. El BAÑO renovado, presenta un diseño actual con acabados de calidad. Cada uno de los tres dormitorios ofrece generoso espacio y cuenta con armarios empotrados que solucionan las necesidades de almacenamiento. El sistema de calefacción individual por gas natural garantiza un control preciso de la temperatura en cada estación del año, asegurando el máximo confort térmico. Su ubicación en  la  zona del Centro Joven resulta especialmente privilegiada. A escasos minutos a pie se encuentra la estación de Metro Puerta del Sur, que conecta directamente con el centro de Madrid. El entorno inmediato ofrece todos los servicios necesarios para el día a día, incluyendo autobuses a distintas zonas de la comunidad, espacios comerciales, colegios, zonas verdes y establecimientos de todo tipo, todo ello en un ambiente residencial tranquilo y bien comunicado. Esta vivienda representa una oportunidad única para quienes buscan establecerse en una de las zonas más demandadas de Alcorcón, donde la calidad de vida se une a la excelente conectividad. Sus espacios acogedores, combinados con la practicidad de sus instalaciones y la comodidad de su ubicación, la convierten en un hogar ideal para disfrutar de lo mejor que ofrece la vida en esta zona de la ciudad. La propiedad, que se mantiene en buen estado de conservación, está lista para ser habitada inmediatamente, ofreciendo la posibilidad de personalizar algunos detalles según los gustos de sus nuevos propietarios.  Para quienes valoran el equilibrio perfecto entre tranquilidad residencial y acceso a todos los servicios urbanos, este piso constituye una opción difícil de superar en el mercado actual.",False,good,False,False,,3447.0,True,False,False,False,[],False,False,199900.0,€,,,flat,"Zona Centro Joven, Alcorcón",Piso en calle Sierra de Peñalara,,205000.0,5100.0,2.0,
108238593,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/f8/4e/1338089787.webp,17,17,bj,195700.0,studio,sale,40.0,True,0,1,"avenida Cerro del Águila, 1",Madrid,San Sebastián de los Reyes,Pol. Industrial sur,es,,40.5467441,-3.6134149,True,https://www.idealista.com/obra-nueva/108238593/,"CDA1 Urban Spaces: Innovación, flexibilidad y rentabilidad en el corazón empresarial del norte de Madrid. Desde GILMAR presentamos en exclusiva un magnífico edificio donde se está desarrollando una promoción con 64 espacios de oficina, tipo loft, ubicado en la calle Cerro del Águila, 1 de San Sebastián de los Reyes de Madrid, estratégica ubicación cercana a IKEA y al centro comercial Plaza Norte, una de las mayores zonas comerciales de la zona norte de Madrid, y con acceso directo desde la A1. El edificio cuenta con una entrada amplia y representativa, se desarrolla en tres plantas, baja, primera, segunda y un roof top en la azotea que dispone de unas magníficas vistas, área de entrenamiento, barbacoas, y zona de relax y chill. Estos espacios de oficina (lofts) están diseñados para un uso muy versátil y flexible, cuentan con unas buenas calidades constructivas, cocina amueblada, techos altos, los de planta baja con un espacio de doble altura y la mayoría de las unidades de planta primera y segunda disponen de una agradable terraza. Además, todos los despachos dispondrán de plaza de garaje en el mismo edificio. Este es un producto ideal tanto para inversores como para usuarios finales, autónomos, pequeños empresarios que quieran compaginar su vida personal y profesional en un espació moderno y agradable perfectamente comunicado y equipado.  La entrega está prevista para final de 2025.",False,newdevelopment,True,True,False,4893.0,True,False,False,False,[],False,False,195700.0,€,True,True,flat,"Pol. Industrial sur, San Sebastián de los Reyes","Estudio en avenida Cerro del Águila, 1",studio,,,,
107674284,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/db/2c/1319425501.webp,MR300399,19,2,215000.0,flat,sale,83.0,True,3,1,Venecia - Nueva Alcalá,Madrid,Alcalá de Henares,Venecia - Nueva Alcalá,es,,40.4777732,-3.3622329,False,https://www.idealista.com/inmueble/107674284/,"Mercaser Grupo Inmobiliario, . Descubre tu nuevo hogar próximo al corazón de Alcala de Henares! Este piso de 83 m² construidos, ubicado en la segunda ciudad más poblada de la Comunidad de Madrid. Con tres dormitorios, un salón acogedor, cocina independiente, baño completo. Los suelos de gres, agua incluida en el pago de la cuota de la comunidad. Situado en la segunda planta de un edificio con ascensor, este piso de segunda mano se encuentra en buen estado. La ciudad, reconocida por la Unesco, es famosa por su rica historia y cultura, albergando la Universidad de Alcalá y la Casa natal de Miguel de Cervantes, entre otros tesoros. Gastos de escrituras y impuestos no incluidos. Alcalà de Henares es una ciudad que pertenece a la Comunidad de Madrid, situada en el Corredor de Henares, y está clasificada como ciudad única según la Unesco por el recinto histórico y el rectorado de la universidad. Es la segunda ciudad más poblada de la Comunidad de Madrid, detrás de Madrid. La ciudad está dividida en cinco distritos. Acoge bastantes festivales y ferias importantes como el Festival Internacional de las Artes del Humor y la Feria del Libro que conmemora la muerte de Miguel de Cervantes. Como patrimonio, destacar la Universidad de Alcalá, la Catedral de los Santos Niños Justos y Pastar, y la Casa natal de Miguel de Cervantes. SOCIODEMOGRAFÍA Habitantes: 195.907 Número de hogares: 82.349 Edad media de las personas: 39 años% extranjeros: 1%Nivel medio de estudios: Secundaria.",False,good,False,True,,2590.0,True,False,True,False,[],False,False,215000.0,€,,,flat,"Venecia - Nueva Alcalá, Alcalá de Henares",Piso,,,,,
