propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108877856,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/ff/75/1357923589.webp,,29,,399900.0,chalet,sale,181.0,,4,3,"calle de las Fuentes, 2",Madrid,Sevilla la Nueva,,es,,40.3569129,-4.0139404,True,https://www.idealista.com/inmueble/108877856/,"Agencia Inmobiliaria en Sevilla la Nueva. HOGARES VENDE EN EXCLUSIVA ESTUPENDO CHALET PAREADO. Al entrar, nos recibe un encantador recibidor que da paso a una cocina independiente, muy amplia y luminosa, ideal para el día a día. A continuación, encontramos una práctica despensa y un aseo de cortesía. Desde aquí accedemos a un espacioso salón-comedor con salida directa al porche, perfecto para disfrutar de momentos en familia o con amigos. En la planta superior, un espacioso hall distribuidor da acceso a las distintas habitaciones. Encontramos tres dormitorios secundarios, todos amplios y bien iluminados, ideales para familia o invitados y la habitación principal que destaca por su amplitud, un elegante baño en suite, abundante luz natural y acceso a una encantadora terraza privada, perfecta para relajarse. La vivienda cuenta además con un amplio garaje y un jardín exterior, ideal para disfrutar del aire libre y de reuniones al exterior.",False,good,False,,2209.0,False,False,True,False,[],False,False,399900.0,€,True,True,chalet,semidetachedHouse,Sevilla la Nueva,"Chalet pareado en calle de las Fuentes, 2",Top,,,
108462749,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/dc/97/1345655844.webp,,22,1,224900.0,duplex,sale,80.0,True,2,2,"calle los Haces, 9",Madrid,Sevilla la Nueva,,es,,40.3491073,-4.0312852,True,https://www.idealista.com/inmueble/108462749/,"Agencia Inmobiliaria en Sevilla la Nueva. HOGARES VENDE EN EXCLUSIVA ESTUPENDO DÚPLEX Te presentamos este excepcional dúplex que combina confort y estilo en una de las zonas más privilegiadas de la localidad. Distribuido en dos plantas, este hogar ofrece un diseño funcional y acogedor, ideal para disfrutar de cada rincón. La vivienda se distribuye de la siguiente manera: En la primera planta encontramos un recibidor con un aseo de cortesía y preciosa una cocina. Salón-comedor amplio con dos balcones, lleno de luz natural que crea un ambiente acogedor, ideal para reuniones y momentos en familia. En la segunda planta se encuentran dos habitaciones llenas de encanto y funcionalidad, la habitación principal cuenta con un amplio armario empotrado optimizando el espacio de almacenamiento y una ventana que inunda la estancia de luz natural creando un ambiente sereno y luminoso, la habitación secundaria comparte las mismas características con armario empotrado, esta planta cuenta también con un baño completo equipado con todo lo necesario para brindar confort y funcionalidad a los residentes en conjunto esta distribución permite una circulación cómoda y asegura una excelente entrada de luz en todas las estancias creando un hogar que combina estilo y confort. No dejes pasar la oportunidad de convertir este magnífico dúplex en tu nuevo hogar. ¡Te esperamos para mostrarte cada detalle!",False,good,False,False,2811.0,True,False,True,False,[],False,False,224900.0,€,True,True,flat,duplex,Sevilla la Nueva,"Dúplex en calle los Haces, 9",Top,234900.0,10000.0,4.0
108560597,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/52/91/1350002963.webp,,16,bj,260000.0,flat,sale,90.0,False,2,2,"camino del Atajillo de Brunete, 5",Madrid,Sevilla la Nueva,,es,,40.3508016,-4.02852,True,https://www.idealista.com/inmueble/108560597/,"Agencia Inmobiliaria en Sevilla la Nueva. HOGARES VENDE EN EXCLUSIVA ESTUPENDO PISO Te presentamos este precioso bajo de dos habitaciones, ubicado en una de las mejores urbanizaciones del municipio. Una vivienda que destaca por su excelente distribución, luminosidad y todas las comodidades que ofrece. Al acceder al inmueble, nos recibe un amplio salón con grandes ventanales que inundan el espacio de luz natural, ideal para disfrutar de un ambiente acogedor y relajado. La cocina es independiente, funcional y cuenta con una cómoda zona de tendedero, perfecta para el día a día. La vivienda dispone de dos dormitorios: el principal, muy espacioso y luminoso, y un segundo dormitorio ideal como habitación infantil, de invitados o despacho. Además, cuenta con un baño completo y un aseo, lo que aporta un extra de funcionalidad y confort. Se encuentra dentro de una urbanización cerrada, muy tranquila, con amplias zonas verdes que invitan al descanso y al disfrute al aire libre. La propiedad incluye también una plaza de garaje y un trastero, elementos imprescindibles que completan esta excelente oportunidad. Una vivienda pensada para quienes valoran la calidad de vida, el entorno y la comodidad.",False,good,False,False,2889.0,True,False,True,False,[],False,False,260000.0,€,True,True,flat,,Sevilla la Nueva,"Piso en camino del Atajillo de Brunete, 5",Top,,,
107838640,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/3f/ca/1325873126.webp,10008490,38,1,849000.0,flat,sale,105.0,True,2,2,paseo de La Habana,Madrid,Madrid,Chamartín,es,El Viso,40.4468994,-3.6899007,False,https://www.idealista.com/inmueble/107838640/,"Ponemos a la venta, Junto al Pº de la Castellana, este piso, exterior, ubicado en una buena finca, con portero físico y ascensor.  Se trata de una vivienda con: 2 amplios dormitorios + 2 wc; el dormitorio principal con wc incorporado, el piso cuenta con un gran salón con práctica cocina integrada.  Tiene suelos de parquet, carpintería de aluminio, pintura lisa.  Idóneo también como INVERSIÓN por su ubicación.   El distrito de Chamartín uno de los más dinámicos, céntricos y amplios de la capital,  que discurre a lo largo del Pº de la Castellana, eje central y centro neurálgico de la actividad empresarial de la capital madrileña,   este piso en concreto se encuentra en el tranquilo y residencial barrio de "" EL Viso "" que cuenta con una buena oferta de servicios, como centros comerciales:   El Corte Inglés en el Pº de la castellana a pocos metros de este inmueble, varios restaurantes con excelente oferta gastronómica y de vinos, tiendas de ropa, de decoración, zapaterías, Supermercados como Mercadona, tiendas de hogar,  embajadas, edificios oficiales, ministerios, el Auditorio de música,   el agradable ""parque de Berlín ""así como el emblemático estadio Santiago Bernabéu.   Perfectas comunicaciones, debido a su céntrica ubicación, tienes por bus:   Muy cerquita el  Bus 14 que recorre todo el pº habana + todos los buses del Pº Castellana (  27-40-126-140-147-150 ) + el bus Circular, que pasa por Joaquín Costa. Si necesitas salir a carretera:   a través del Pº de la Castellana accedes, tanto a la M-30 como a la carretera de Burgos A-1, así com a la Carretera de Colmenar  M-607 y a la M-11 que te lleva directamente al aeropuerto Adolfo Suárez Madrid-Barajas, y a fácil acceso también a la A-2 o carretera Madrid-Barcelona.  Como no es fácil explicar todas las sensaciones, posibilidades, vistas, etc. es mejor es que conciertes una cita con uno de nuestros asesores y vengas a verlo.",True,good,False,True,8086.0,True,False,True,False,[],False,False,849000.0,€,,,flat,,"El Viso, Madrid",Piso en paseo de La Habana,Top,,,
107796776,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/e9/05/1333938102.webp,10008482,32,3,650000.0,flat,sale,68.0,False,2,1,calle del Conde de Peñalver,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4289148,-3.676292,False,https://www.idealista.com/inmueble/107796776/,"Vivienda2 vende en exclusiva en el barrio de Salamanca, Lista, donde el estilo y la modernidad se combinan en un entorno urbano vibrante, este hogar, que se presenta como un refugio ideal para quienes buscan calidad de vida en uno de los barrios más exclusivos de Madrid.  Este estupendo piso se encuentra en un edificio clásico del año 1930, completamente rehabilitado, con servicio de conserjería y portal señorial.  Se trata de un piso de 68 m² catastrales, muy bien aprovechados y distribuídos en un hall de entrada con armario empotrado, dos amplios dormitorios dobles con armarios de gran capacidad, salón comedor, cocina independiente con ventana y cuarto de baño amplio y completo, con ducha y ventana que le aporta ventilación y luz natural. Techos altos con molduras perimetrales, aire acondicionado en el salón y en los dos dormitorios; es interior, pero dispone de ventilación cruzada ya que da a dos patios diferentes y todas las estancias tienen amplias ventanas.  La casa se entrega amueblada y con la cocina completamente equipada con muebles y electrodomésticos a excepción del lavavajillas. Excelente producto tanto para vivir como para invertir y alquilarlo y obtener una magnífica rentabilidad. Con respecto a las comunicaciones, tiene el Metro Lista al lado y varias líneas de la EMT en la puerta.  ¡No dudes en contactar con nuestros asesores para visitar esta interesante oportunidad tanto para vivir como para invertir!",True,good,False,True,9559.0,True,False,True,False,[],False,False,650000.0,€,,,flat,,"Goya, Madrid",Piso en calle del Conde de Peñalver,Top,,,
86813790,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/08/40/1355961821.webp,PJ3400,60,,1190000.0,chalet,sale,335.0,,5,6,María Benítez,Madrid,Pozuelo de Alarcón,Zona norte,es,Zona norte,40.453721,-3.8037744,False,https://www.idealista.com/inmueble/86813790/,"PROPIEDADES POZUELO presenta, sin comisión al comprador, este MAGNIFICO ADOSADO DE ESQUINA con 335 m2 en urbanización cerrada y con piscina común. Este anuncio dispone de visita virtual, vídeo, planos con medidas y foto-planos. Construida en 2008, la vivienda cuenta con cinco dormitorios (cuatro suites más uno de invitados/servicio), cinco cuartos de baño más un aseo, dos salones, cocina office, lavandería, trastero y dos plazas de parking exterior. La planta principal esta distribuida en amplio recibidor con armario gabanero, aseo de cortesía exterior, cocina office con acceso al jardín, y gran salón de 47 m2 con doble orientación, chimenea, y acceso a porche y jardín de 75 m2. En la primera planta encontramos tres amplios dormitorios en suite, con espaciosos armarios empotrados y cuarto de baño exterior incorporado, de 15, 13 y 12 m2. Toda la segunda planta es un gran dormitorio de 22 m2 con techos altos, terraza, vestidor y cuarto de baño exterior incorporado. Por último, la planta sótano se compone de salón de ocio de 26 m2, dormitorio de invitados o servicio, un cuarto de baño, lavandería y trastero. Detalles: excelente aislamiento térmico/acústico, aire acondicionado en todas las estancias mediante aparatos con bomba frío/calor, numerosos armarios empotrados. Información acerca de la zona: excelentes comunicaciones mediante paradas de autobús, estación de tren a 800 metros y fácil acceso a autovía M40. Próxima a núcleo urbano, numerosos colegios, centros comerciales, supermercados e instalaciones deportivas. Pozuelo de Alarcón está considerada la población con mayor calidad de vida de la Comunidad de Madrid por múltiples razones. Su proximidad a la ciudad por su situación colindante. Sus excelentes comunicaciones, con tren de cercanías al centro de la ciudad (Atocha, Chanmartín, Paseo de la Castellana), metro ligero, autobuses conectados con los intercambiadores de Moncloa y Aluche, y las autopistas M40 (directa al aeropuerto), A6 y carretera de Castilla. La inmejorable oferta educativa con colegios como American School, Liceo Sorolla, British School, Retamar, Kesintong School, Escolapios y Alarcón entre otros, los más de diez institutos y colegios públicos, junto con la presencia de las universidades Complutense, Francisco de Victoria y Esic. Su gran cobertura médica con los hospitales La Zarzuela, Monteprincipe, Puerta de Hierro, Quirón y los centros de salud San Juan de la Cruz y Emisora. El privilegio de disfrutar de grandes zonas verdes, parques públicos con kioskos-restaurante, carriles bici, y acceso a la Casa de Campo y el Monte del Pilar, junto con la proximidad de la Sierra de Guadarrama. Su amplia oferta comercial y de ocio, con los centros comerciales Hipercor Pozuelo (el más grande de España) El Zielo, La sexta Avenida, El Torreón, El zoco, Ciudad de la imagen y el parque comercial el Carralero, los cines Kinepolis (los más grandes de España), la Avenida de Europa con decenas de cervecerías, supermercados, tiendas y bares de copas, restaurantes como Zalacain, Portonovo, Gaztelubide, y las carreras de caballos del hipódromo de La Zarzuela. La disponibilidad de los hoteles AC, NH, Ihotel, y Hotel Pozuelo. Su gran dotación de centros deportivos públicos, como el Valle de las Cañas y el Torreón, y privados como el Reebok Center y el O2. Así mismo, empresas como Microsof, Mapfre, Fuijitsu u Orange se han establecido en Pozuelo por su alta representatividad.",True,good,False,,3552.0,True,False,True,True,[],False,False,1190000.0,€,True,True,chalet,terracedHouse,"Zona norte, Pozuelo de Alarcón",Chalet adosado en María Benítez,Top,,,
108904950,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/01/af/1358495822.webp,BFO-V1426,33,6,529000.0,flat,sale,76.0,False,3,1,calle de Linneo,Madrid,Madrid,Arganzuela,es,Imperial,40.4113445,-3.7196747,False,https://www.idealista.com/inmueble/108904950/,"CONTACTAR CON EXTENSIÓN Nº2 ¡Exclusiva vivienda reformada en calle Linneo, en el barrio Imperial – Arganzuela! Te presentamos este piso de 76 m², completamente reformado hace tan solo dos años, ubicado en una de las zonas con mayor proyección de Madrid, a escasos minutos de Madrid Río. La vivienda ofrece una distribución funcional, acabados modernos y espacios pensados para la comodidad y el bienestar diario. Características principales: – Reforma integral reciente, cuidando cada detalle y utilizando materiales de calidad – Tres dormitorios bien distribuidos, dos de ellos con armarios empotrados – Salón luminoso con acceso a un balcón exterior, ideal para disfrutar del aire libre – Baño completo reformado, con azulejos de diseño y estilo contemporáneo – Cocina independiente totalmente equipada – Ventanas climalit oscilobatientes en toda la vivienda, que aseguran un excelente aislamiento térmico y acústico – Calefacción centralizada y agua caliente mediante caldera individual de gas – Aire acondicionado en salón y dormitorio principal – Lámparas LED con ventilador integrado en los dormitorios – Suelo de tarima en salón y habitaciones; revestimiento cerámico en el baño – Dormitorio principal con espacio de almacenaje extra mediante maletero superior Ubicado en una finca tranquila, el entorno combina la serenidad de Madrid Río con la cercanía a espacios verdes como los Jardines del Campo del Moro y a zonas culturales, comerciales y de ocio del centro histórico. La zona dispone de todos los servicios necesarios: supermercados, centros educativos, zonas verdes y una excelente comunicación con el resto de la ciudad. Cercanas estaciones de metro y cercanías (Pirámides, Puerta de Toledo, Príncipe Pío o Puerta del Ángel) y fácil acceso a la M-30 y principales vías de salida. Una oportunidad única para vivir o invertir en uno de los barrios más demandados de la capital.   (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,True,6961.0,True,True,False,False,[],False,False,529000.0,€,,,flat,,"Imperial, Madrid",Piso en calle de Linneo,Top,,,
107798289,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/b6/4a/1349433174.webp,VMN2504001,66,,1725000.0,chalet,sale,307.0,,4,3,Encinar de los Reyes,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5052678,-3.6428975,False,https://www.idealista.com/inmueble/107798289/,"CHALET ADOSADO EN PRESTIGIOSA URBANIZACIÓN CERRADA CON VIGILANCIA 24H AProperties tiene el placer de ofrecerle esta espléndida vivienda adosada de aproximadamente 307 m² que cuenta con 4 habitaciones, ubicada en una prestigiosa comunidad privada con una localización excepcional en El Encinar de los Reyes. Al acceder por la planta principal, nos recibe un elegante vestíbulo de entrada. En esta planta encontramos una cocina funcional con gran potencial de renovación, un aseo para invitados y un amplio salón-comedor presidido por una acogedora chimenea. Los grandes ventanales proporcionan abundante luz natural y conectan directamente con el jardín particular a través de una terraza cubierta, perfecta para disfrutar de momentos únicos de convivencia en un entorno relajante. Primera Planta: La zona de descanso se compone de tres confortables dormitorios: el dormitorio principal incluye baño privado y balcón, mientras que los otros dos dormitorios comparten un baño completo en la misma planta. Planta Ático: Un espacioso altillo ofrece múltiples posibilidades de uso: sala de estar adicional, área de entretenimiento, oficina o cualquier función que se adapte a las necesidades de la familia. Planta Inferior: En el nivel sótano se encuentra un dormitorio de servicio con baño propio, área de lavandería y acceso directo al garaje con capacidad para tres vehículos. La propiedad cuenta con sistemas de climatización integral (aire acondicionado y calefacción a gas). La comunidad residencial ofrece múltiples piscinas, instalaciones deportivas de tenis y pádel, club social y extensas áreas ajardinadas, además de contar con vigilancia permanente las 24 horas en un recinto totalmente cerrado. El Encinar es una lujosa urbanización a 11.8 kilómetros de Madrid. Limita al norte con La Moraleja y tiene su origen en la base aérea de Torrejón de Ardoz, aquí fue donde los militares norteamericanos y sus familias vivieron durante 34 años en un contexto netamente americano. Sin embargo, en 1992 pasó a manos españolas y es entonces cuando se empieza a concebir tal como la conocemos hoy. En El Encinar encontramos viviendas de varias tipologías diferentes: pisos, áticos, pisos bajos con jardín, pareados, adosados y casas individuales, en su mayoría dentro de recintos cerrados, vigilados y con agradables zonas comunes que incluyen jardines, piscinas y dotaciones deportivas. El concepto resulta muy similar al Soto, aunque sus construcciones son mucho más recientes. Como dato demográfico, decir que está habitado mayoritariamente por familias jóvenes con hijos y como apunte administrativo, señalar que una parte de El Encinar pertenece al término municipal de Alcobendas y otra al término municipal de Hortaleza. ¿Te imaginas vivir aqui?  Contacte con nosotros para ver más inmuebles similares.",True,renew,False,,5619.0,True,False,True,False,[],False,False,1725000.0,€,True,True,chalet,terracedHouse,"Encinar de los Reyes, La Moraleja",Chalet adosado,Top,,,
108746404,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/8a/92/1353904067.webp,,29,3,299000.0,flat,sale,37.0,False,2,1,calle del Divino Pastor,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4287879,-3.7032393,False,https://www.idealista.com/inmueble/108746404/,"Piso reformado de 2 dormitorios en venta – A 5 min de ICADE y metros Bilbao/San Bernardo y Tribunal. Se vende piso reformado, listo para entrar a vivir, ubicado en una tercera planta interior con ascensor, en una de las zonas más cotizadas del centro de Madrid: entre Chamberí y el barrio de Universidad.  Distribución funcional y moderna: 2 dormitorios  Salón-comedor con cocina integrada o independiente (según distribución) Baño completo Reformado con acabados actuales, ideal para quienes buscan confort sin necesidad de obras  Ubicación estratégica: A tan solo unos minutos a pie de ICADE (Universidad Pontificia Comillas), y con excelente comunicación por metro Bilbao y San Bernardo. Zona con alta demanda tanto residencial como de inversión, rodeada de servicios, supermercados, oferta gastronómica, ocio y centros educativos.  Ideal como primera vivienda, segunda residencia en Madrid o inversión con alta rentabilidad en alquiler para estudiantes y jóvenes profesionales.  Oportunidades como esta no duran mucho en el mercado.  ¡Llámanos y agenda tu visita hoy mismo! La propiedad - en CALLE DIVINO PASTOR - consta de 39mt, se distribuye salón-comedor, una cocina independiente, un baño completo y dos dormitorios. ""FANTASTICA VIVIENDA COMO INVERSION POR ALTA DEMANDA DE ALQUILERES POR LA ZONA""  ""EDIFICIO EXENTO DEL PAGO DEL IBI "" El inmueble se encuentra reformado, lo que lo convierte en una opción ideal tanto para compradores que busquen su hogar como para inversores, debido a la gran demanda de alquiler en la zona. Además, los gastos de comunidad son bajos, lo que representa un atractivo adicional para quienes buscan rentabilidad. El edificio, en perfecto estado de conservación, dispone de ascensor Ubicado en calle Divino Pastor, esta propiedad se encuentra en una zona de alta demanda, perfectamente comunicada por metro y junto a calles principales como Carranza, Fuencarral, San Bernardo o Sagasta teniendo todo tipo de oferta a tu alrededor. ¡No pierdas la oportunidad de visitarlo! Llámanos y organiza tu cita para conocer esta fantástica propiedad.",True,good,False,True,8081.0,True,True,False,False,[],False,False,299000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle del Divino Pastor,Top,,,
108902826,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/63/91/1358433788.webp,BFU-V1931,29,3,238000.0,flat,sale,90.0,True,3,1,calle del Chimbo,Madrid,Madrid,Carabanchel,es,Abrantes,40.3801922,-3.7265084,False,https://www.idealista.com/inmueble/108902826/,"CONTACTAR CON EXTENSIÓN Nº1 Oportunidad en Abrantes: piso exterior con ventilación cruzada y excelente ubicación Se vende fantástico piso en la Calle Chimbo, próximo al metro de Abrantes, en una de las zonas más dinámicas y bien comunicadas de Madrid. La vivienda cuenta con una superficie construida de 90 m², muy bien distribuida y lista para entrar a vivir. La distribución del inmueble es ideal: -Amplio salón-comedor, muy luminoso. -Cocina independiente equipada, con espacio de almacenamiento. -Tres habitaciones, todas con buena iluminación natural -Un baño Entre sus equipamientos, la vivienda cuenta con: -Aire acondicionado El edificio fue construido en 1966, ha pasado la ITE favorablemente. La ubicación es inmejorable: a escasos 2 minutos de Abrantes, perfectamente comunicado por metro (Línea 11), y con fácil acceso a las principales vías de la ciudad (A-42, M-30, M-40). Zona consolidada con todos los servicios: comercios, colegios, centros médicos y espacios verdes. Una excelente oportunidad tanto para familias como para inversores, gracias a su ubicación estratégica y distribución funcional. (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,renew,False,False,2644.0,True,True,False,False,[],False,False,238000.0,€,,,flat,,"Abrantes, Madrid",Piso en calle del Chimbo,Top,,,
108285108,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/83/3c/1342698214.webp,,30,st,239000.0,studio,sale,30.0,False,0,1,"calle del Conde de Peñalver, 28",Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4278129,-3.6752054,True,https://www.idealista.com/inmueble/108285108/,"Sky Real Estate te Descubre un Secreto en Salamanca:  Piso ubicado en planta sótano, que se traduce en una oportunidad única:  un lienzo lleno de posibilidades y, sobre todo, una puerta de entrada dorada al codiciado Barrio de Salamanca.  Características del Inmueble:  Piso en planta sótano de 28 m² distribuidos en salón-dormitorio, cocina y baño con acceso a patio interior. Ideal como inversión, primera vivienda o estudio en una de las zonas más demandadas de Madrid. Ubicado en la calle Conde de Peñalver, a pocos pasos del metro Goya y Lista. Todos los servicios, comercios y el parque de El Retiro, muy cerca. Consulta la referencia catastral: 2856523VK4725F0005MO. Llámanos y descúbrelo con Sky Real Estate. Servicios y Ubicación: Barrio Salamanca  Conde Peñalver: El corazón vibrante de Madrid a tus pies. Vivir aquí es tener el pulso de Madrid en la puerta de casa, pero con la elegancia del Barrio de  Salamanca. En Sky Real Estate, sabemos que la ubicación lo es todo, y esta es, sencillamente, TOP. Tiendas que marcan tendencia, restaurantes donde crear recuerdos, y una vida cultural que no para. Pero también la comodidad del día a día: colegios de primera, centros médicos, y conexiones de transporte (metro Goya, Lista, ¡a un paso! ) para que te muevas como pez en el agua. Y para desconectar, el Retiro te espera a un paseo. Es la combinación perfecta. En Sky Real Estate, nos apasiona encontrar estos espacios con algo especial. Este piso es una apuesta segura por su ubicación y ese patio que lo cambia todo. ¿Sientes la curiosidad? Llámanos, ¡estamos deseando enseñártelo!",True,good,False,True,7967.0,True,False,True,False,[],False,False,239000.0,€,,,flat,studio,"Goya, Madrid","Estudio en calle del Conde de Peñalver, 28",Top,244000.0,5000.0,2.0
108911533,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/be/22/1358700809.webp,gaz062RSP,22,4,1600000.0,flat,sale,155.0,True,2,3,Barrio Gaztambide,Madrid,Madrid,Chamberí,es,Gaztambide,40.431477,-3.7187992,False,https://www.idealista.com/inmueble/108911533/,"Olisson presenta esta elegante propiedad recién reformada, ubicada en una de las calles más emblemáticas del codiciado barrio de Chamberí. Situado en la cuarta planta de un edificio clásico de 1927, este piso de 155 m² ha sabido combinar a la perfección la elegancia y el confort en su diseño, dando lugar a espacios sofisticados a la vez que funcionales. Esta impresionante propiedad ha sido reformada con las más altas calidades del mercado, cuidando cada detalle para ofrecer un ambiente de lujo discreto. El luminoso salón comedor de 30 m² goza de una impresionante luz natural gracias a sus balcones y sus acabados de diseño contemporáneo, creando un espacio sofisticado y acogedor, perfecto para el entretenimiento o el relax. La zona de descanso cuenta con dos amplios y luminosos dormitorios, ambos con baño completo en suite. El dormitorio principal dispone de un vestidor de ensueño y un exquisito baño en suite, garantizando privacidad y confort. Además, la vivienda ofrece un práctico aseo de cortesía, pensando en la comodidad de sus invitados. La magnífica cocina independiente es un verdadero deleite para los amantes de la gastronomía. Totalmente amueblada con muebles de diseño y equipada con electrodomésticos de alta gama marca Bosch, invita a crear experiencias culinarias inolvidables. Su funcionalidad y estética se complementan a la perfección. Los materiales de primera línea son una constante en toda la propiedad: elegantes suelos porcelánicos visten cada rincón, junto con los sofisticados azulejos de alta gama de los baños, creando ambientes de gran armonía. La carpintería de calidad superior refuerza la sensación de solidez y refinamiento. Para mayor comodidad, un ingenioso armario oculto cerca de la cocina alberga la zona de lavadora y secadora, optimizando el espacio. La vivienda cuenta con armarios empotrados tanto en el dormitorio secundario como en el pasillo y el hall de entrada. No solo se ha cuidado el diseño, sino también el concepto de sostenibilidad, incorporando sistemas de refrigeración y calefacción por aerotermia, además de instalación de domótica para un mayor ahorro de energía en toda la vivienda. La finca cuenta con servicio de portería, ofreciendo seguridad y tranquilidad a los vecinos. Su ubicación es sencillamente inmejorable. La calle goza de una conexión privilegiada con toda la ciudad, a pocos pasos de la estación de metro Argüelles y diversas líneas de autobús, garantizando una excelente movilidad. Disfrute de la proximidad a emblemáticos parques como el Parque del Oeste, ideal para paseos y actividades al aire libre. La zona ofrece una amplia y variada oferta cultural y de ocio, con teatros, cines, museos y galerías. Asimismo, encontrará prestigiosas instituciones educativas, centros de salud de referencia y una extensa selección de comercios, desde boutiques exclusivas hasta supermercados, así como una vibrante propuesta gastronómica con restaurantes y cafeterías para todos los gustos. Su completa red de transportes públicos incluye las estaciones de metro Islas Filipinas y Argüelles (cerca también el metro Canal), diversas paradas de autobús y el intercambiador de Moncloa. Cabe destacar su rápido acceso a la A-6 y M-30. Todo lo que necesita para una vida cómoda y plena al alcance de su mano. Esta es una oportunidad excepcional para adquirir una vivienda única en una de las zonas más demandadas de Madrid. [IW].",True,good,False,True,10323.0,False,False,False,True,[],False,False,1600000.0,€,,,flat,,"Gaztambide, Madrid",Piso,Top,,,
108763827,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/5d/6b/1354441672.webp,,43,,584900.0,chalet,sale,260.0,,3,4,"calle del Pino Resinero, 55",Madrid,Navalcarnero,La Dehesa - El Pinar,es,,40.3022792,-3.9780004,True,https://www.idealista.com/inmueble/108763827/,"FANTASTICO CHALET PAREADO SEMINUEVO EN EL PINAR DE 260 m2 Chalet pareado de 260 m2 en parcela ajardinada de 323 m2 construido en el año 2020, con zona de aparcamiento en hormigon impreso para dos coches, patio trasero ajardinado con piscina privada de obra, porche cenador y barbacoa de obra. En planta baja dispone de un amplio salon, cocina con isla totalmente amueblada de concepto abierto y aseo. En planta primera se distribuye en tres amplios dormitorios: dormitorio principal en suite con baño incorporado y un amplio vestidor, dormitorio en suite con baño incorporado y amplio armario empotrado, dormitorio amplio, cuarto de baño completo En planta sotano dispone de un segundo salon, cuarto de lavanderia y cuarto trastero. La vivienda ha sido construida con excelentes calidades: disponiendo de suelos de gres, ventanas climalit, puertas y frentes de armario lacados en blanco. La zona de El pinar de Navalcarnero se encuentra excelentemente situada, con acceso directo desde la autovia y a solamente 5 minutos del centro del municipio, disponiendo de todos los servicios, zonas verdes, parques y a solamente 20 minutos en coche del centro de Madrid. Disponemos de departamento financiero propio, cuota hipotecaria desde 1.699€/mes, consultar condiciones.",False,good,False,,2250.0,True,False,True,True,[],False,False,584900.0,€,True,True,chalet,semidetachedHouse,"La Dehesa - El Pinar, Navalcarnero","Chalet pareado en calle del Pino Resinero, 55",Top,,,
