propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,hasLift,district,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108652253,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/76/22/1351127710.webp,tmiranda,40,560000.0,flat,sale,80.0,3,1,Barrio Chopera,Madrid,Madrid,es,40.3968179,-3.7007829,False,https://www.idealista.com/inmueble/108652253/,"Nos complace presentarles una excepcional vivienda en pleno Barrio de Arganzuela, ubicada en la calle Torres Miranda. Maravillosa propiedad de 80 metros cuadrados, 3 dormitorios, exterior y cuarta planta con ascensor, es perfecta para quienes buscan un hogar con potencial en una de las zonas más dinámicas de Madrid.  La vivienda cuenta con 3 dormitorios, de los cuales dos son de muy buen tamaño, lo que la convierte en una opción ideal para familias o para aquellos que necesiten espacio adicional. Además, dispone de un cuarto de baño completo con ducha, un acogedor salón comedor y una cocina independiente completamente equipada. Este piso es un verdadero lienzo en blanco, listo para que puedas plantear una reforma a tu gusto y adaptarlo a tus necesidades.  Ubicada en una cuarta planta con ascensor, la vivienda es exterior y cuenta con aire acondicionado, así como calefacción individual de gas natural, asegurando tu confort durante todo el año. Todas las estancias tienen ventilación natural, lo que aporta luminosidad y frescura a cada rincón.  La finca se encuentra en buenas condiciones y tiene la ITE pasada hasta 2033, lo que garantiza su buen estado. Además, cuenta con acceso de movilidad reducida, facilitando el acceso a todos.  Barrio de Arganzuela es una zona vibrante y en constante crecimiento, muy cerca de Madrid Río, un espacio ideal para disfrutar de actividades al aire libre, paseos y eventos culturales. La vivienda se encuentra también a un paso de la conocida calle Santa María de la Cabeza, donde podrás encontrar una amplia variedad de comercios, restaurantes y servicios. En cuanto a la educación, hay varios colegios cercanos, como el Colegio San Javier, San Saturio y Los Salesianos, lo que lo convierte en un lugar ideal para familias. Además, el Mercado de Santa María de la Cabeza está muy cerca, ofreciendo productos frescos y locales. La zona cuenta con varios parques y espacios verdes, perfectos para disfrutar de momentos de ocio.  En términos de transporte, la vivienda está bien comunicada, con paradas de metro cercanas como Delicias y Palos de la Frontera (Línea 3), así como varias líneas de autobuses, incluyendo el 148, 62, 18 y 6, facilitando el acceso a otras áreas de la ciudad.  Si tienes alguna duda o deseas más información sobre esta maravillosa vivienda, no dudes en ponerte en contacto con Kason Asesores. ¡Estamos aquí para ayudarte a encontrar tu nuevo hogar! [IW].",True,good,False,7000.0,True,True,False,False,[],False,False,560000.0,€,,,flat,,"Chopera, Madrid",Piso,Destacado,4,True,True,Arganzuela,Chopera,575000.0,15000.0,3.0
108009882,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/2c/da/1331062428.webp,MH1108,25,2259000.0,flat,sale,197.0,3,4,calle de Diego de León,Madrid,Madrid,es,40.4353806,-3.6764416,False,https://www.idealista.com/inmueble/108009882/,"MoreHouse Real Estate pone a la venta este piso reformado a estrenar en el prestigioso barrio de Lista. Con 197 m² catastrales, esta propiedad ofrece un diseño moderno y funcional que combina elegancia y confort. La distribución incluye un amplio salón-comedor perfecto para el día a día o para recibir invitados, cocina independiente con isla central completamente equipada, tres dormitorios con baño en suite, un aseo de cortesía y un práctico cuarto de lavado que aporta comodidad adicional. La vivienda cuenta con aire acondicionado, calefacción central y ascensor. Además, dispone de una agradable terraza, ideal para disfrutar del aire libre en pleno centro de Madrid. Ubicado en el prestigioso distrito de Salamanca, el barrio de Lista se distingue por su ambiente elegante, calles arboladas y una excelente calidad de vida. Esta zona combina el encanto clásico madrileño con una vibrante oferta comercial y gastronómica. A pocos pasos encontrarás boutiques de lujo, mercados tradicionales como el Mercado de Diego de León, y una gran variedad de restaurantes, cafeterías y espacios culturales. Su cercanía a arterias principales como la calle José Ortega y Gasset y la calle Príncipe de Vergara lo convierten en un enclave privilegiado para vivir. Perfectamente comunicado mediante varias líneas de metro (como Lista, Diego de León y Núñez de Balboa) y numerosas líneas de autobús, el barrio ofrece tranquilidad residencial sin renunciar al dinamismo del centro de la ciudad. Ideal para quienes buscan un entorno sofisticado, seguro y con todos los servicios al alcance. Por petición de algunos clientes, no publicamos parte de nuestros inmuebles en portales inmobiliarios; si están interesados pueden ver toda nuestras viviendas en nuestra página web. También tenemos oportunidades de inversión off-market. En MOREHOUSE Real Estate estamos especializados en comprar, vender y alquilar pisos en todo Madrid. Para cualquier gestión, no dude en contactar con nosotros.",True,good,False,11467.0,True,False,False,False,[],False,False,2259000.0,€,True,True,flat,,"Lista, Madrid",Piso en calle de Diego de León,Destacado,3,True,True,Barrio de Salamanca,Lista,,,
108520180,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/95/c9/1347385238.webp,COSLADA,49,260000.0,flat,sale,90.0,3,1,calle del Norte,Madrid,Coslada,es,40.4256227,-3.5675588,False,https://www.idealista.com/inmueble/108520180/,"La empresa DG Real Estate, VENDE EN EXCLUSIVA este magnífico PISO SEMIREFORMADO en la zona de COSLADA. La vivienda dispone de 85 m2 distribuidos en: El SALÓN muy amplio dispone de zona de COMEDOR dividido por un muro de carga separando ambas zonas. Cuenta con AIRE ACONDICIONADO y es muy luminoso gracias a la buena orientación que tiene y los grandes ventanales. Tiene acceso UN MAGNIFICO PATIO, totalmente acondicionado donde poder relajarse, y o reunirse con familiares y amigos. La COCINA REFORMADA, totalmente equipada, amplia y con gran capacidad de almacenaje en ella.  TRES HABITACIONES, dos de ellas disponen de buen tamaño con posibilidad de ubicar cama doble cuentan con salida a la TERRAZA y la tercera habitación con AIRE ACONDICIONADO cuenta con espacio para ubicar una cama individual y armario, tal y como aparece en las fotografías. El BAÑO TOTALMENTE REFORMADO, dispone de plato de ducha con mampara y armarios supletorios.  Las VENTANAS son mixtas lo que aporta un gran aislamiento tanto de frio como calor, además de ruido. Comunicado con parada de cercanías COSLADA CENTRAL y líneas de autobuses 2, 286, 290, N203 Ubicado en una zona muy tranquila con espacios ajardinados, colegios, zonas verdes, centros de salud, polideportivos, centros comerciales y de ocio en todo el entorno. Zona muy consolidada con todos los servicios. Si estás interesado en obtener más información sobre esta propiedad, no dudes en contactarnos. Nuestro equipo de expertos, estarán encantado de ayudarte. La compra de una casa siempre marca un momento especial en la vida de las personas.",True,good,False,2889.0,True,False,False,False,[],False,False,260000.0,€,,,flat,,"Coslada Pueblo, Coslada",Piso en calle del Norte,Destacado,1,True,False,Coslada Pueblo,,,,
106742552,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/1f/9e/1299865365.webp,,107,2200000.0,chalet,sale,780.0,5,9,calle Leizarán,Madrid,Villaviciosa de Odón,es,40.3887744,-3.9396864,False,https://www.idealista.com/inmueble/106742552/,"HOUX presenta esta espectacular villa de 780 metros cuadrados construidos sobre una parcela de 2.500 m². Reformada íntegramente en 2020, esta vivienda destaca por su diseño moderno, accesibilidad total y un entorno de ensueño rodeado de naturaleza. Distribución inteligente y funcional: La casa, distribuida en tres plantas, ha sido concebida para ofrecer el máximo confort y adaptarse a todas las necesidades. Planta Baja: Un espacio diseñado para el ocio y la funcionalidad, con una sala de estar equipada con pantalla de 140"" y sonido envolvente, una bodega-comedor con cocina industrial, un dormitorio de servicio con baño completo y varios trasteros. Además, cuenta con un garaje con capacidad para tres vehículos. Planta Principal: Un diseño diáfano que conecta las estancias de forma fluida, con un salón-comedor abierto al jardín, una cocina moderna con isla central, un despacho lleno de luz natural y una terraza ajardinada perfecta para disfrutar del exterior. Todo ello puede adaptarse con puertas correderas invisibles según las necesidades del momento. Planta Superior: Aquí se encuentran los espacios más privados de la vivienda: cuatro dormitorios en suite, cada uno con su propio carácter. El dormitorio principal cuenta con un vestidor, mientras que las demás habitaciones destacan por su amplitud y luminosidad. También hay una sala de estar con vistas al campo de golf, un baño adicional y un espacio de almacenamiento. Exterior único: El jardín es un auténtico refugio natural, con una piscina rodeada de vegetación consolidada: encinas, chopos, pinos, árboles frutales, una parra y un huerto que completan este paisaje idílico. Equipamiento premium: Esta villa ha sido diseñada con un enfoque en la tecnología y el confort: Climatización eficiente mediante aerotermia, con suelo radiante y equipos de aire acondicionado. Domótica avanzada para controlar iluminación, persianas, temperatura y acceso desde el móvil. Seguridad máxima, con sensores, cámaras, rejas, persianas de alta seguridad y habitaciones preparadas como espacios de pánico. Ubicación inmejorable: Situada en la exclusiva urbanización El Bosque, esta villa combina tranquilidad y proximidad a servicios esenciales. A solo 5 minutos del Sector B de Boadilla del Monte y a 15 minutos del Hospital Puerta de Hierro, tendrás todo lo que necesitas al alcance: colegios, zonas comerciales, golf y universidad. Esta casa es mucho más que un lugar para vivir; es un estilo de vida. Perfecta para quienes buscan lujo, comodidad y un entorno único. ¡No dudes en contactarnos!",True,good,False,2821.0,True,False,True,False,[],False,False,2200000.0,€,True,True,chalet,independantHouse,"El Bosque, Villaviciosa de Odón",Casa independiente en calle Leizarán,Destacado,,,,El Bosque,,,,
108038653,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/fd/57/1331967572.webp,2655,43,265000.0,chalet,sale,164.0,2,1,calle Francia,Madrid,Colmenar de Oreja,es,40.0743114,-3.4453245,False,https://www.idealista.com/inmueble/108038653/,"Chalet independiente con piscina y gran parcela en Valle de San Juan, Colmenar de Oreja (Madrid) Se vende encantador chalet independiente de 164 m², ubicado en una amplia parcela de 1.179 m² en un entorno natural privilegiado. Situado en la tranquila zona de Valle de San Juan (Colmenar de Oreja), este inmueble ofrece la combinación perfecta entre confort, espacio y naturaleza. La vivienda se distribuye en una cómoda planta principal que cuenta con: Dos amplios dormitorios. Salón con dos ambientes, equipado con chimenea y aire acondicionado, ideal para disfrutar todo el año. Cocina luminosa con vistas al jardín delantero. Baño completo con bañera y vistas al jardín trasero. En la planta sótano encontramos: Un garaje con capacidad para dos vehículos. Espacios adaptados como lavandería, gran armario para almacenamiento de ropa y una amplia sala de juegos. Dos trasteros adicionales para maximizar el espacio de almacenamiento. El exterior es uno de los grandes atractivos de esta propiedad, rodeado de una exuberante vegetación que incluye olivos y pinos, aportando sombra y belleza natural. Desde la acogedora terraza delantera podrás disfrutar de impresionantes vistas al jardín, el lugar perfecto para relajarte mientras desayunas al son de los pájaros. En la parte trasera, una espectacular piscina invita a disfrutar del verano en un entorno privado y sereno. Características adicionales: Aire acondicionado por splits en salón y dormitorio principal. Calefacción por gasoil y chimenea en salón. Ventanas de aluminio con mosquiteras. Un hogar ideal para quienes buscan tranquilidad, contacto con la naturaleza y todas las comodidades modernas a solo unos minutos de Madrid. La urbanización cuenta con seguridad 24 horas, y se encuentra a solo 13 minutos de Aranjuez, con excelente conexión con la A-4 (Madrid - Córdoba) y línea de autobús cercana. ¡No pierdas esta oportunidad única! Contáctanos para más información o para concertar una visita. [IW].",True,good,False,1616.0,True,False,False,False,[],False,False,265000.0,€,,,chalet,independantHouse,Colmenar de Oreja,Casa independiente en calle Francia,Destacado,,,,,,,,
108617965,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/9d/e9/1350859563.webp,RP2332025139053,29,425000.0,flat,sale,56.0,2,1,calle de la Infanta Mercedes,Madrid,Madrid,es,40.456867,-3.6971002,False,https://www.idealista.com/inmueble/108617965/,"Te presentamos este piso, para todas aquellas personas que buscan un proyecto de reforma integral. Con una distribución espaciosa y luminosa. Se distribuye en: 2 dormitorios, 1 baño. Hall de entrada. Salón comedor, cocina independiente. Algunas otras características para destacar: pisos de madera. Exterior con orientación noroeste que proporciona una luz natural suave y agradable. Ascensor para acceder a todas las plantas del edificio. Posibilidad de reformar y personalizar, invertir en una oportunidad o crear un hogar soñado. Contacta con nosotros para obtener más información y programar una visita.",False,renew,False,7589.0,True,False,False,False,[],False,False,425000.0,€,,,flat,,"Cuatro Caminos, Madrid",Piso en calle de la Infanta Mercedes,Destacado,4,True,True,Tetuán,Cuatro Caminos,450000.0,25000.0,6.0
108363274,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/e4/6c/1341873275.webp,LCM36740,50,295000.0,flat,sale,97.0,3,1,calle Lebreles,Madrid,Madrid,es,40.3703726,-3.7554747,False,https://www.idealista.com/inmueble/108363274/,"En La Casa Agency te presentamos esta magnífica vivienda exterior ubicada en una de las zonas más demandadas del distrito de Carabanchel - Buenavista, ideal tanto para familias como para quienes buscan comodidad, buena comunicación y todos los servicios al alcance. Situada en una planta baja con ascensor, esta propiedad de 97 m² construidos está diseñada para ofrecer confort, funcionalidad y luz natural en cada rincón. Distribuido de forma funcional y equilibrada, cuenta con: 3 dormitorios, con armarios empotrados, salón-comedor amplio, muy luminoso gracias a su orientación exterior, cocina independiente equipada con salida directa a un patio y un baño completo con plato de ducha. Esta vivienda se encuentra en muy buen estado de conservación, lista para entrar a vivir. Además, dispone de: Calefacción individual por gas natural Aire acondicionado en el salón y en uno de los dormitorios Suelo de parquet y ventanas climalit, que garantizan aislamiento térmico y acústico Puerta blindada y videoportero para mayor seguridad y tranquilidad INCLUYE PLAZA DE GARAJE Y TRASTERO. A tan solo 5 minutos a pie del metro Carabanchel Alto (Línea 11) y con fácil acceso a múltiples líneas de autobús, esta vivienda se encuentra perfectamente conectada con el centro de Madrid y otros puntos clave de la ciudad. Está rodeado de todos los servicios necesarios para la vida diaria y el ocio: supermercados y tiendas de barrio, colegios, instalaciones deportivas y gimnasios, restaurantes y zonas de ocio, zonas verdes y parques, etc ¡Contáctanos para concertar una visita y descubrir tu nuevo hogar! ¡En La Casa Agency estaremos encantados de atenderte! HORARIO DE ATENCIÓN: De lunes a viernes: 10:00h-14:00h y 17:00h-20:30h. Sábados: 10:00h-14:00h. *Además, si quieres conocer el valor de tu vivienda, contáctanos y te haremos una valoración SIN COMPROMISO y SIN COSTE. **NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,good,False,3041.0,False,False,False,False,[],False,False,295000.0,€,True,True,flat,,"Buena Vista, Madrid",Piso en calle Lebreles,Destacado,bj,True,True,Carabanchel,Buena Vista,320000.0,25000.0,8.0
104900921,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/1d/9f/1235264802.webp,,15,189000.0,flat,sale,73.0,4,1,calle San Pablo,Madrid,Leganés,es,40.3327048,-3.7579522,False,https://www.idealista.com/inmueble/104900921/,"Agencia inmobiliaria de MADRID - zona LEGANÉS - Oficina Tecnocasa VENDE. EXCELENTE OPORTUNIDAD  ALTA RENTABILIDAD! 4ª planta exterior, CON ASCENSOR APROBADO EN JUNTA muy luminosa con vistas despejadas y magnifica ubicación, cerca de  2 grandes avenidas de Leganés. La vivienda se distribuye del siguiente modo: cocina amplia independiente, baño grande independiente, y 4 dormitorios uno de ellos con terraza y otro doble. La vivienda se vende totalmente equipada con muebles y electrodomésticos nuevos. MODELO DE NEGOCIO INMEDIATO. la suma de los contratos supera los 1.500€ al mes.   Muy bien comunicado, con rápido acceso por carretera, Cercanías línea C-5 (18 minutos a Atocha), Metro sur parada Casa del reloj a menos de 500m, Leganés central y Autobuses interurbanos directos a Aluche, Oporto entre otros. Cercano a la Universidad Carlos III y rodeado de Colegios, tanto de primaria como de secundaria. Zonas verdes. Cuenta con un Centro de Salud cercano. No dude en ponerse en contacto con nuestros asesores para más información o para concertar una cita para ver la vivienda.  ¡PREGUNTA POR LA FINANCIACIÓN CON KIRON! NO SE REFLEJA DIRECCIÓN EXACTA DE LA VIVIENDA POR PRIVACIDAD, LA DIRECCIÓN REFLEJADA EN EL ANUNCIO ESTA A ESCASOS METROS DE ELLA PARA QUE PUEDAN TENER UN PUNTO DE REFERENCIA DE DONDE SE UBICA EXACTAMENTE.  (LAS FOTOS DE LA VIVIENDA NO CORRESPONDEN CON LAS DEL ANUNCIO.",False,good,False,2589.0,True,False,False,False,[],False,False,189000.0,€,,,flat,,"Santos, Leganés",Piso en calle San Pablo,Destacado,4,True,False,Centro,Santos,,,
107853690,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/54/74/1326288802.webp,AGUACATE,24,189000.0,flat,sale,72.0,2,1,calle del Aguacate,Madrid,Madrid,es,40.3713108,-3.7453265,False,https://www.idealista.com/inmueble/107853690/,"La empresa DG Real Estate, VENDE EN EXCLUSIVA este magnífico piso en la zona de CARABANCHEL. La vivienda dispone de 72 m2 distribuidos en: El SALÓN cuenta con espacio para zona de comedor y de estar, muy luminoso gracias a la buena orientación que tiene y el gran ventanal. Dispone de AIRE ACONDICIONADO con bomba de calor. La COCINA, totalmente equipada con todos los electrodomésticos, muy amplia y con gran capacidad de almacenaje en ella, dispone de armarios en ambos lados de las paredes, tiene una salida directa al TENDEDERO, el cual se puede usar como despensa o incluso para agrandar el baño o hacer uno secundario. DOS HABITACIONES, ambas disponen de buen tamaño con posibilidad de ubicar en una de ella una cama doble y la otra cama individual con mesilla y armario, tal y como aparece en las fotografías. El piso cuenta con un BAÑO, reformado hace poco tiempo, completo con plato de ducha con mampara y suficiente espacio para poder ubicar armarios supletorios, además de lo comentado anteriormente, ya que comunica con el TENDEDERO. La vivienda cuenta con TODAS LAS FACILIDADADES, ya que no dispone de muros de carga, podemos adaptarla a nuestras necesidades completamente. La finca no dispone de ascensor, pero esta vivienda es una primera planta pero sin apenas escaleras, ya que es sólo medio tramo para llegar al inmueble. El edificio además, dispone de una amplia entrada y de una esplanada la cual la puede aprovechar algún vecino. Excelentemente comunicado con parada de Metro CARABANCHEL ALTO y líneas de autobuses 108, 118 Y N16. Ubicado en una zona muy tranquila con espacios ajardinados, colegios, zonas verdes, centros de salud, polideportivos, centros comerciales y de ocio en todo el entorno. Zona muy consolidada con todos los servicios. Si estás interesado en obtener más información sobre esta propiedad, no dudes en contactarnos. Nuestro equipo de expertos, estarán encantado de ayudarte. La compra de una casa siempre marca un momento especial en la vida de las personas.",True,good,False,2625.0,True,False,False,False,[],False,False,189000.0,€,,,flat,,"Buena Vista, Madrid",Piso en calle del Aguacate,Destacado,1,True,False,Carabanchel,Buena Vista,,,
108621366,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/95/88/1350202079.webp,LCM37356,26,275000.0,flat,sale,69.0,2,1,calle de Valmojado,Madrid,Madrid,es,40.3928956,-3.7574576,False,https://www.idealista.com/inmueble/108621366/,"¡Encuentra tu próximo hogar con La Casa Agency! Te presentamos en exclusiva este encantador cuarto piso exterior con ascensor de 69m² (según catastro), ubicado en Calle Valmojado, en plena zona del Parque de Aluche.   Disfruta de un entorno tranquilo y bien comunicado, junto al Parque de Aluche. Y a escasos metros del Auditorio y del Recinto Ferial de Aluche, con fácil acceso a la A-5. El inmueble cuenta con un trastero de 5m2, 2 dormitorios, un espacioso salón-comedor con acceso a una acogedora terraza exterior, cocina amueblada con salida a terraza interior, la cual actualmente se desempeña como lavadero, 1 baño completo plato de ducha, ventanas de aluminio y suelos de tarima. La Inspección Técnica de Edificaciones (ITE) es FAVORABLE, lo que garantiza la calidad y seguridad del edificio. Además, disfruta de una cómoda conexión con el transporte público, a solo 9 minutos a pie de la estación de Metro y Renfe de Aluche (L5 y C5), y cuenta con varias líneas de autobús interurbanos muy próximas, como son, la nº 121, 31, 138, N18 y 25. Este inmueble ofrece múltiples posibilidades, ya sea como inversión o como vivienda habitual. Es importante destacar que los honorarios de intermediación inmobiliaria no están incluidos en el precio de la vivienda. Contamos con un asesor inmobiliario y del departamento financiero FINANZATE para brindarte información detallada sobre los gastos de compraventa y financiación. Nos encargaremos de todos los trámites necesarios para que puedas adquirir tu vivienda de la manera más cómoda posible. Si deseas conocer el valor de tu vivienda actual, contáctanos para recibir una valoración SIN COMPROMISO y SIN COSTE.  VEN A VISITARLO SIN COMPROMISO Te esperamos en LA CASA AGENCY, Calle de Matilde Hernández 98. Horario de atención: Lunes a viernes: 10:00h - 14:00h y 17:00h - 20:30h Sábados: 10:00h - 14:00h ¡No dejes pasar esta oportunidad! Llámanos y descubre todo lo que este piso puede ofrecerte.",True,good,False,3986.0,True,False,False,False,[],False,False,275000.0,€,,,flat,,"Aluche, Madrid",Piso en calle de Valmojado,Destacado,4,True,True,Latina,Aluche,,,
107857571,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/6e/87/1326503117.webp,CH2025021,45,505000.0,chalet,sale,346.0,4,4,calle del Eucalipto,Madrid,Serranillos del Valle,es,40.2056765,-3.8715426,False,https://www.idealista.com/inmueble/107857571/,"CAPITAL HOME VENDE CHALET INDEPENDIENTE EN SERRANILLOS DEL VALLE.  Increíble chalet en venta en el municipio de Serranillos del Valle, cercano a todos los servicios que ofrece el pueble como centro de salud, farmacia, colegio, supermercados, campo de fútbol, centro sociocultural, restaurantes.. .  La vivienda está distribuida en 3 plantas de la siguiente manera:  Al entrar a la vivienda encontramos la planta principal con un amplio salón comedor y gran cocina, ambas estancias con salida al patio. Un aseo que da servicio a la planta y el mejor punto de la casa, una magnífica habitación en planta con vestidor y baño completo en suite con plato de ducha y mampara.  Si subimos a la planta de arriba, disponemos de 3 dormitorios, todos con armario empotrado y dos de ellos con acceso a un amplio balcón con vistas a la piscina.  Aparte, tenemos otro baño completo con bañera que da servicio a las 3 habitaciones. La parte de abajo de la vivienda cuenta con una acogedora sala de estar, acceso al gran garaje, con espacio para dos vehículos, donde también se encuentra el cuarto de la caldera y una despensa para más almacenamiento.  La joya de la corona es la gran parcela, de aproximadamente 530 m2, con piscina en pleno funcionamiento, aseo, barbacoa de obra, zona chill out, porche techado y acceso al garaje. No pierdas la oportunidad de conocer la casa de tus sueños y llámanos!  Disponemos de departamento financiero propio.",False,good,False,1460.0,True,False,False,False,[],False,False,505000.0,€,True,True,chalet,independantHouse,Serranillos del Valle,Casa independiente en calle del Eucalipto,Destacado,,,,,,,,
105295329,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/e6/17/1247778321.webp,1511,29,2450000.0,chalet,sale,1160.0,8,6,Fuente del Fresno,Madrid,Fuente del Fresno,es,40.5871557,-3.6006987,False,https://www.idealista.com/inmueble/105295329/,"Factor Norte presenta este Exclusivo chalet independiente en la prestigiosa urbanización Fuente del Fresno. Esta vivienda se caracteriza, tanto por su detallada construcción como por sus extraordinarias vistas de 180 grados. La vivienda está ubicada en una amplia parcela plana de 4.043 m2 (dos unidades) con una edificación total de 1.253 m2. Entre sus detalles arquitectónicos cabe resaltar que toda la construcción está realizada en hormigón blanco con carpintería en abeto de Oregón y con una gran terraza de 200 metros que bordea todo el perímetro del chalet, con 60 jardineras integradas al diseño principal de construcción igualmente en hormigón blanco con cubierta inclinada a dos agua en teja roja. El chalet consta de dos plantas más la planta sótano: El chalet consta de 8 dormitorios, 6 cuartos de baño, cocina con tres estancias, bodega-sótano habitable con chimenea y zona de comedor y de estar, piscina exterior, gimnasio y sauna, garaje interior para 2 vehículos y exterior para 6 vehículos.  La vivienda se completa con un cuarto trastero, almacén, una bodega y barbacoa con horno de Perihuela en el jardín. El diseño exclusivo de la vivienda es obra de los arquitectos de renombre D. Javier de Mesones y D. Antonio Miro (Doctores arquitectos). Un proyecto muy innovador para su época de construcción, con grandes espacios y mucha luminosidad prevaleciendo la simetría en su diseño. La escalera principal de acceso al chalet es izable automáticamente, el arquitecto incorpora al chalet esta construcción, característica de las antiguas fortalezas. Dispone de una impresionantes vistas despejadas. El jardín, con un diseño cuidado y vegetación consolidada, cuenta con una magnífica piscina y en la parcela hay instalado un hórreo centenario. La vivienda dispone de un perfecto diseño de iluminación en toda la vivienda con luz cálida y luz natural en los pasillos, luz que proporcionan los ventanales a la terraza que rodea la vivienda, y de diseño del jardín, con grandes espacios y agradable vegetación, con arbolado consolidado. La propiedad se encuentra dentro de la urbanización Fuente del Fresno, zona norte de Madrid, con una cómoda salida a la autovía A-1 y a la vez muy tranquila; con unas zonas zonas comunes deportivas y parque infantil, así como de seguridad 24 horas y control de acceso, y próxima a colegios.",False,good,False,2112.0,True,False,False,False,[],False,False,2450000.0,€,True,True,chalet,independantHouse,Fuente del Fresno,Casa independiente,Destacado,,,,,,,,
108262567,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/16/55/1338864358.webp,MH1113,49,1950000.0,chalet,sale,489.0,8,5,avenida de Nazaret,Madrid,Fuente del Fresno,es,40.5909189,-3.5893949,False,https://www.idealista.com/inmueble/108262567/,"MoreHouse Real Estate presenta en exclusiva esta espectacular villa de diseño contemporáneo, que destaca por sus impresionantes vistas panorámicas y una luminosidad excepcional que envuelve cada rincón de la vivienda. Con una superficie construida de 489 m² sobre una generosa parcela de 1.869 m², 8 dormitorios y 5 baños, esta villa ofrece amplios espacios, estancias versátiles y un diseño fluido que conecta el interior con el exterior de forma natural. En el exterior, una piscina infinity de gran tamaño se integra perfectamente con el entorno, mientras que el garaje cerrado con capacidad para tres vehículos garantiza comodidad y seguridad. Ubicada en una de las zonas más privilegiadas de la urbanización, esta propiedad ha sido concebida con materiales de las más altas calidades: suelos de tarima de roble macizo y carpintería Shüco con triple acristalamiento de seguridad, ofreciendo no solo elegancia, sino también confort y eficiencia energética. Distribución: -Planta Principal: Desde la entrada principal, se accede a un elegante salón-comedor que gira en torno a un patio interior ajardinado, generando una sensación de armonía y conexión con la naturaleza. Este espacio se abre completamente al porche y a la zona de piscina, creando una experiencia de vida interior-exterior sin igual. La planta se completa con una moderna cocina con office y salida a un segundo porche, un aseo de cortesía, sala de estar, un despacho o dormitorio adicional, un dormitorio de invitados y un cuarto de baño completo. -Planta Superior: Reservada para la zona privada, esta planta alberga el dormitorio principal tipo suite, con un vestidor de diseño, baño en suite y acceso a una terraza privada con vistas despejadas. Dos dormitorios adicionales comparten un amplio baño completo, todos ellos disfrutando de una luz natural excepcional y acabados de alta gama. -Planta Inferior: Este nivel ofrece un dormitorio de servicio con baño en suite, un amplio cuarto de estar o playroom con salida directa al jardín, además de trastero, zona de lavandería y plancha, y cuarto de instalaciones, todo diseñado para garantizar el máximo confort y funcionalidad. Por petición de algunos clientes, no publicamos parte de nuestros inmuebles en portales inmobiliarios; si están interesados pueden ver toda nuestras viviendas en nuestra página web. También tenemos oportunidades de inversión off-market. En MOREHOUSE Real Estate estamos especializados en comprar, vender y alquilar pisos en todo Madrid. Para cualquier gestión, no dude en contactar con nosotros.",True,good,False,3988.0,True,False,True,False,[],False,False,1950000.0,€,True,True,chalet,independantHouse,Fuente del Fresno,Casa independiente en avenida de Nazaret,Destacado,,,,,,,,
