propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
109174492,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/5d/31/1366467884.webp,MVF-13,25,327500.0,flat,sale,72.0,3,2,calle Esteban Collantes,Madrid,Madrid,es,40.4314234,-3.6366904,False,https://www.idealista.com/inmueble/109174492/,"Descubre este luminoso y moderno piso a estrenar de 72 metros cuadrados, perfecto para quienes buscan comodidad y estilo en su hogar. Con una distribución inteligente, cuenta con tres dormitorios y un baños completo, ideal para familias o quienes valoran el espacio. La vivienda ha sido completamente reformada y presenta acabados de calidad, incluyendo suelo de tarima, pintura lisa y ventanas de climalit que garantizan un excelente aislamiento. La cocina americana se integra perfectamente en el salón, creando un ambiente abierto y acogedor. Además, dispone de aire acondicionado y calefacción individual mediante bomba de frío y calor, para mantener la temperatura perfecta en cualquier estación del año. La propiedad también cuenta con un aseo adicional y una terraza exterior que aporta un toque de frescura y espacio adicional para disfrutar del buen tiempo. Entre sus características destacadas se encuentran el sistema de alarma, ascensor y un diseño exterior que aporta luminosidad natural a todos los espacios. Una oportunidad única para estrenar un hogar moderno, funcional y listo para entrar a vivir.",True,good,False,4549.0,True,False,True,False,[],False,False,327500.0,€,flat,,"Pueblo Nuevo, Madrid",Piso en calle Esteban Collantes,4,True,Ciudad Lineal,True,,,Pueblo Nuevo,,,,,
109164917,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/fa/ea/1366179286.webp,F2260,24,517300.0,flat,sale,119.0,3,2,"calle de la Ilusión, 52",Madrid,Madrid,es,40.4053859,-3.5539684,True,https://www.idealista.com/obra-nueva/109164917/,"LICENCIA DE OBRA CONCEDIDA Edificio Tabit IV cuenta con 89 viviendas de 2 y 3 dormitorios, todas con terrazas, bajos con jardín y espléndidos áticos. Todas las tipologías disponen, además, de trastero y plaza de garaje, con preinstalación eléctrica para carga de vehículos. Un complejo con unas zonas comunes espectaculares: bonitos jardines, piscina, área infantil, una zona social polivalente dotada de gimnasio para desarrollar una vida saludable, y gastroteca, donde promover los encuentros.  Los interiores de cada hogar se han cuidado al detalle, con un diseño inteligente de los espacios, y con la incorporación de las calidades constructivas y decorativas más exigentes: doble placa de yeso laminado, armarios vestidos con acabado textil, cuartos de baño alicatados por completo, cocinas equipadas con muebles altos y bajos, placa de inducción, campana extractora, horno y microondas.  Hogares eficientes, dotados de ventanales de gran tamaño para aprovechar al máximo la luz natural. Hogares comprometidos con el medio ambiente que, mirando al futuro y la sostenibilidad, incorporan la aerotermia en la climatización por suelo radiante y refrescante, proporcionando un ahorro máximo y un confort óptimo Situado en una ubicación excepcional, en la zona este de Madrid capital, en El Cañaveral, a tan solo 15 minutos de Atocha. Edificio Tabit IV ofrece un entorno que dispone de una gran variedad de supermercados, centros educativos, sanitarios y deportivos, además de una creciente oferta gastronómica y comercial, también cuenta con amplias zonas verdes como el Parque Central y el Bosque Metropolitano. Dispone de excelentes conexiones con varias líneas de autobuses, cercanías y acceso directo a la M-45 y R-3. ¡Contacta con nosotros y descubre los detalles de tu nuevo hogar!",False,newdevelopment,True,4347.0,True,False,False,False,[],False,False,517300.0,€,flat,,"El Cañaveral, Madrid","Piso en calle de la Ilusión, 52",6,True,Vicálvaro,True,True,True,El Cañaveral,False,,,,
109195253,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/9e/62/1367090775.webp,[[137]] E18B,21,510000.0,flat,sale,79.0,3,2,"Cerro del Campo, 31",Madrid,Madrid,es,40.4055926,-3.550309,True,https://www.idealista.com/obra-nueva/109195253/,"Limea Suites: Tu hogar, donde la calidad se siente Limea Suites es una exclusiva promoción de 94 viviendas distribuidas en dos torres, con una amplia zona común que invita al disfrute y la convivencia. Ofrece viviendas de 2 y 3 dormitorios, incluyendo viviendas en plantas baja con grandes terrazas y espectaculares áticos con solárium y con pérgola para disfrutar del sol, pensadas para adaptarse a tu estilo de vida.  En Limea Suites, cada detalle del equipamiento interior ha sido cuidadosamente seleccionado para ofrecer una experiencia de vida superior. La selección de materiales de alta gama y el diseño funcional de los espacios hacen de cada rincón un lugar acogedor y elegante, pensado para disfrutar desde el primer momento.  Los acabados destacan por su calidad: carpintería de PVC con triple vidrio y doble cámara de aire para un excelente aislamiento térmico y acústico, suelos laminados de gran resistencia que combinan estética y durabilidad, y cocinas completamente equipadas con electrodomésticos de última generación que facilitan el día a día. Además, las viviendas cuentan con conexiones para telecomunicaciones, garantizando comodidad y conectividad.  Estos elementos aseguran un alto nivel de eficiencia energética y aislamiento acústico todo ello, bajo la certificación Passivhaus. El Cañaveral, un barrio que es sinónimo de bienestar El Cañaveral es uno de los barrios más prometedores de Madrid, en pleno crecimiento urbanístico y con modernas promociones que garantizan bienestar y calidad de vida.  La zona cuenta con con varias líneas de autobús (159, E5, 290 y N6) que lo conectan con Metro, Cercanías y el centro de Madrid, y dispone además de una excelente comunicación por carretera gracias a su proximidad a la M-45 y el acceso directo a la R-3, lo que facilita los desplazamientos tanto hacia el centro como hacia el corredor del Henares.  Además, hay previsto un nuevo Parque Central que se va a ejecutar en El Cañaveral, conforme a la modificación de la almendra central, así como de las comunicaciones y accesos de El Cañaveral y la línea prevista del Bus de Tránsito Rápido (BTR) o BuP.  El Cañaveral ofrece una ubicación privilegiada y todos los servicios necesarios para una vida cómoda, con comercios, colegios, zonas verdes y centros de salud. Viviendas Passivhaus en El Cañaveral Sus amplias zonas comunes están diseñadas para el disfrute de toda la familia, con zonas verdes perfectamente integradas que invitan al relax y la recreación. Los más pequeños podrán disfrutar de áreas de juegos infantiles seguras y divertidas, mientras que los adultos se relajan junto a la moderna piscina de cloración salina, que ofrece un agua más saludable y respetuosa con el medio ambiente.  El espacio comunitario polivalente está diseñado para adaptarse a tus momentos más especiales. Contará con una exclusiva zona gourmet, perfecta para celebraciones y reuniones con amigos o familiares, y un gimnasio para que puedas mantenerte en forma sin salir de casa. Todo ello en un ambiente moderno y funcional que fomenta la convivencia y el bienestar. También habrá un aparcamiento para bicis y buzones tipo ""Smart locker"". Además, los núcleos de comunicación del edificio se han ejecutado mediante soluciones industrializadas, lo que garantiza una mayor calidad, eficiencia y confort en el día a día. Disfruta del confort de una vivienda Passivhaus con autoconsumo colectivo por placas solares. El autoconsumo eléctrico que incorporamos reduce la dependencia de fuentes de energía no renovables, que emiten grandes cantidades de CO2 y son perjudiciales para la salud de las personas.",False,,True,6456.0,True,False,False,False,[],False,False,510000.0,€,flat,,"El Cañaveral, Madrid","Piso en Cerro del Campo, 31",8,True,Vicálvaro,True,True,True,El Cañaveral,False,,,,
109164834,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/4a/50/1366178067.webp,F2260,24,508000.0,flat,sale,119.0,3,2,"calle de la Ilusión, 52",Madrid,Madrid,es,40.4053859,-3.5539684,True,https://www.idealista.com/obra-nueva/109164834/,"LICENCIA DE OBRA CONCEDIDA Edificio Tabit IV cuenta con 89 viviendas de 2 y 3 dormitorios, todas con terrazas, bajos con jardín y espléndidos áticos. Todas las tipologías disponen, además, de trastero y plaza de garaje, con preinstalación eléctrica para carga de vehículos. Un complejo con unas zonas comunes espectaculares: bonitos jardines, piscina, área infantil, una zona social polivalente dotada de gimnasio para desarrollar una vida saludable, y gastroteca, donde promover los encuentros.  Los interiores de cada hogar se han cuidado al detalle, con un diseño inteligente de los espacios, y con la incorporación de las calidades constructivas y decorativas más exigentes: doble placa de yeso laminado, armarios vestidos con acabado textil, cuartos de baño alicatados por completo, cocinas equipadas con muebles altos y bajos, placa de inducción, campana extractora, horno y microondas.  Hogares eficientes, dotados de ventanales de gran tamaño para aprovechar al máximo la luz natural. Hogares comprometidos con el medio ambiente que, mirando al futuro y la sostenibilidad, incorporan la aerotermia en la climatización por suelo radiante y refrescante, proporcionando un ahorro máximo y un confort óptimo Situado en una ubicación excepcional, en la zona este de Madrid capital, en El Cañaveral, a tan solo 15 minutos de Atocha. Edificio Tabit IV ofrece un entorno que dispone de una gran variedad de supermercados, centros educativos, sanitarios y deportivos, además de una creciente oferta gastronómica y comercial, también cuenta con amplias zonas verdes como el Parque Central y el Bosque Metropolitano. Dispone de excelentes conexiones con varias líneas de autobuses, cercanías y acceso directo a la M-45 y R-3. ¡Contacta con nosotros y descubre los detalles de tu nuevo hogar!",False,newdevelopment,True,4269.0,True,False,False,False,[],False,False,508000.0,€,flat,,"El Cañaveral, Madrid","Piso en calle de la Ilusión, 52",5,True,Vicálvaro,True,True,True,El Cañaveral,False,,,,
109195198,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/7b/8b/1367089423.webp,[[137]] E16D,21,485000.0,flat,sale,71.0,3,2,"Cerro del Campo, 31",Madrid,Madrid,es,40.4055926,-3.550309,True,https://www.idealista.com/obra-nueva/109195198/,"Limea Suites: Tu hogar, donde la calidad se siente Limea Suites es una exclusiva promoción de 94 viviendas distribuidas en dos torres, con una amplia zona común que invita al disfrute y la convivencia. Ofrece viviendas de 2 y 3 dormitorios, incluyendo viviendas en plantas baja con grandes terrazas y espectaculares áticos con solárium y con pérgola para disfrutar del sol, pensadas para adaptarse a tu estilo de vida.  En Limea Suites, cada detalle del equipamiento interior ha sido cuidadosamente seleccionado para ofrecer una experiencia de vida superior. La selección de materiales de alta gama y el diseño funcional de los espacios hacen de cada rincón un lugar acogedor y elegante, pensado para disfrutar desde el primer momento.  Los acabados destacan por su calidad: carpintería de PVC con triple vidrio y doble cámara de aire para un excelente aislamiento térmico y acústico, suelos laminados de gran resistencia que combinan estética y durabilidad, y cocinas completamente equipadas con electrodomésticos de última generación que facilitan el día a día. Además, las viviendas cuentan con conexiones para telecomunicaciones, garantizando comodidad y conectividad.  Estos elementos aseguran un alto nivel de eficiencia energética y aislamiento acústico todo ello, bajo la certificación Passivhaus. El Cañaveral, un barrio que es sinónimo de bienestar El Cañaveral es uno de los barrios más prometedores de Madrid, en pleno crecimiento urbanístico y con modernas promociones que garantizan bienestar y calidad de vida.  La zona cuenta con con varias líneas de autobús (159, E5, 290 y N6) que lo conectan con Metro, Cercanías y el centro de Madrid, y dispone además de una excelente comunicación por carretera gracias a su proximidad a la M-45 y el acceso directo a la R-3, lo que facilita los desplazamientos tanto hacia el centro como hacia el corredor del Henares.  Además, hay previsto un nuevo Parque Central que se va a ejecutar en El Cañaveral, conforme a la modificación de la almendra central, así como de las comunicaciones y accesos de El Cañaveral y la línea prevista del Bus de Tránsito Rápido (BTR) o BuP.  El Cañaveral ofrece una ubicación privilegiada y todos los servicios necesarios para una vida cómoda, con comercios, colegios, zonas verdes y centros de salud. Viviendas Passivhaus en El Cañaveral Sus amplias zonas comunes están diseñadas para el disfrute de toda la familia, con zonas verdes perfectamente integradas que invitan al relax y la recreación. Los más pequeños podrán disfrutar de áreas de juegos infantiles seguras y divertidas, mientras que los adultos se relajan junto a la moderna piscina de cloración salina, que ofrece un agua más saludable y respetuosa con el medio ambiente.  El espacio comunitario polivalente está diseñado para adaptarse a tus momentos más especiales. Contará con una exclusiva zona gourmet, perfecta para celebraciones y reuniones con amigos o familiares, y un gimnasio para que puedas mantenerte en forma sin salir de casa. Todo ello en un ambiente moderno y funcional que fomenta la convivencia y el bienestar. También habrá un aparcamiento para bicis y buzones tipo ""Smart locker"". Además, los núcleos de comunicación del edificio se han ejecutado mediante soluciones industrializadas, lo que garantiza una mayor calidad, eficiencia y confort en el día a día. Disfruta del confort de una vivienda Passivhaus con autoconsumo colectivo por placas solares. El autoconsumo eléctrico que incorporamos reduce la dependencia de fuentes de energía no renovables, que emiten grandes cantidades de CO2 y son perjudiciales para la salud de las personas.",False,,True,6831.0,True,False,False,False,[],False,False,485000.0,€,flat,,"El Cañaveral, Madrid","Piso en Cerro del Campo, 31",6,True,Vicálvaro,True,True,True,El Cañaveral,False,,,,
109218999,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/e3/a4/1367806768.webp,79084,20,2359000.0,flat,sale,207.0,3,4,Barrio Goya,Madrid,Madrid,es,40.4231331,-3.6753315,False,https://www.idealista.com/inmueble/109218999/,"Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria especializada en la gestión de activos prime en Madrid, presenta esta estupenda vivienda ubicada en el Barrio de Ibiza, a tan solo unos minutos caminando del Parque del Retiro. Situada en la sexta planta de un edificio de 1965, esta propiedad exterior ofrece un diseño moderno y elegante. Se entrega completamente amueblada con materiales y acabados de alta calidad. Accedemos a la vivienda a través de un elegante hall de entrada conectado con la zona de día y su amplio salón-comedor en la que se integra una cocina abierta optimizando la funcionalidad de los espacios.  La zona de descanso consta de tres dormitorios, cada uno diseñado para garantizar privacidad y bienestar. El dormitorio principal, con su propio vestidor y baño en suite, destaca por su amplitud y comodidad con acceso privado a una pequeña terraza. Los otros dos dormitorios, también con baño en suite, cuentan con armarios empotrados y una distribución que maximiza el espacio y la luminosidad. También dispone de un aseo de cortesía. Esta vivienda además goza de una plaza de garaje en una finca cercana.  El Barrio de Ibiza es una de las áreas más demandadas de Madrid, rodeado de una amplia variedad de servicios. La cercanía al Parque del Retiro permite disfrutar de un estilo de vida exclusivo, con la tranquilidad de un entorno privilegiado sin renunciar a la comodidad de estar en el corazón de la ciudad.",False,good,False,11396.0,True,False,False,False,[],False,False,2359000.0,€,flat,,"Goya, Madrid",Piso,6,True,Barrio de Salamanca,True,True,True,Goya,,,,,
108555270,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/84/81/1348353116.webp,LHV1519-D,18,441000.0,flat,sale,50.0,1,1,calle Monasterio de Montesclaros,Madrid,Madrid,es,40.5014848,-3.7016284,False,https://www.idealista.com/inmueble/108555270/,"Luminosa vivienda exterior que consta de un dormitorio, un baño, un salón comedor con ventana tipo mirador, cocina independiente amueblada y equipada. Dispone de suelos de tarima, pintura lisa, termo eléctrico, calefacción y aire acondicionado por conductos bomba frio/calor. El edificio cuenta con paneles solares que repercuten en ahorro de electricidad. Gastos de IBI: 306,84€/año Gastos de comunidad: 83,70€/mes 1 plaza de garaje y 1 trastero incluidos en el precio.  Urbanización con piscina, gimnasio, pista de pádel, salón comunitario, zonas verdes, parque infantil y seguridad 24 horas.  Zona con todo tipo de comercio, restaurantes, farmacias, supermercados, colegios.. . Bien comunicada con metro Montecarmelo (L10), metro y Renfe de Paco de Lucía (L9) y paradas de autobús 134, 170 y 178 muy cercana.",False,good,False,8820.0,True,False,True,False,[],False,False,441000.0,€,flat,,"Montecarmelo, Madrid",Piso en calle Monasterio de Montesclaros,2,True,Fuencarral,True,True,True,Montecarmelo,,459000.0,18000.0,4.0,
109195243,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/62/5b/1367091446.webp,[[137]] E18A,21,500000.0,flat,sale,71.0,3,2,"Cerro del Campo, 31",Madrid,Madrid,es,40.4055926,-3.550309,True,https://www.idealista.com/obra-nueva/109195243/,"Limea Suites: Tu hogar, donde la calidad se siente Limea Suites es una exclusiva promoción de 94 viviendas distribuidas en dos torres, con una amplia zona común que invita al disfrute y la convivencia. Ofrece viviendas de 2 y 3 dormitorios, incluyendo viviendas en plantas baja con grandes terrazas y espectaculares áticos con solárium y con pérgola para disfrutar del sol, pensadas para adaptarse a tu estilo de vida.  En Limea Suites, cada detalle del equipamiento interior ha sido cuidadosamente seleccionado para ofrecer una experiencia de vida superior. La selección de materiales de alta gama y el diseño funcional de los espacios hacen de cada rincón un lugar acogedor y elegante, pensado para disfrutar desde el primer momento.  Los acabados destacan por su calidad: carpintería de PVC con triple vidrio y doble cámara de aire para un excelente aislamiento térmico y acústico, suelos laminados de gran resistencia que combinan estética y durabilidad, y cocinas completamente equipadas con electrodomésticos de última generación que facilitan el día a día. Además, las viviendas cuentan con conexiones para telecomunicaciones, garantizando comodidad y conectividad.  Estos elementos aseguran un alto nivel de eficiencia energética y aislamiento acústico todo ello, bajo la certificación Passivhaus. El Cañaveral, un barrio que es sinónimo de bienestar El Cañaveral es uno de los barrios más prometedores de Madrid, en pleno crecimiento urbanístico y con modernas promociones que garantizan bienestar y calidad de vida.  La zona cuenta con con varias líneas de autobús (159, E5, 290 y N6) que lo conectan con Metro, Cercanías y el centro de Madrid, y dispone además de una excelente comunicación por carretera gracias a su proximidad a la M-45 y el acceso directo a la R-3, lo que facilita los desplazamientos tanto hacia el centro como hacia el corredor del Henares.  Además, hay previsto un nuevo Parque Central que se va a ejecutar en El Cañaveral, conforme a la modificación de la almendra central, así como de las comunicaciones y accesos de El Cañaveral y la línea prevista del Bus de Tránsito Rápido (BTR) o BuP.  El Cañaveral ofrece una ubicación privilegiada y todos los servicios necesarios para una vida cómoda, con comercios, colegios, zonas verdes y centros de salud. Viviendas Passivhaus en El Cañaveral Sus amplias zonas comunes están diseñadas para el disfrute de toda la familia, con zonas verdes perfectamente integradas que invitan al relax y la recreación. Los más pequeños podrán disfrutar de áreas de juegos infantiles seguras y divertidas, mientras que los adultos se relajan junto a la moderna piscina de cloración salina, que ofrece un agua más saludable y respetuosa con el medio ambiente.  El espacio comunitario polivalente está diseñado para adaptarse a tus momentos más especiales. Contará con una exclusiva zona gourmet, perfecta para celebraciones y reuniones con amigos o familiares, y un gimnasio para que puedas mantenerte en forma sin salir de casa. Todo ello en un ambiente moderno y funcional que fomenta la convivencia y el bienestar. También habrá un aparcamiento para bicis y buzones tipo ""Smart locker"". Además, los núcleos de comunicación del edificio se han ejecutado mediante soluciones industrializadas, lo que garantiza una mayor calidad, eficiencia y confort en el día a día. Disfruta del confort de una vivienda Passivhaus con autoconsumo colectivo por placas solares. El autoconsumo eléctrico que incorporamos reduce la dependencia de fuentes de energía no renovables, que emiten grandes cantidades de CO2 y son perjudiciales para la salud de las personas.",False,,True,7042.0,True,False,False,False,[],False,False,500000.0,€,flat,,"El Cañaveral, Madrid","Piso en Cerro del Campo, 31",8,True,Vicálvaro,True,True,True,El Cañaveral,False,,,,
105989248,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/44/7c/1363438197.webp,V-1784,73,639000.0,chalet,sale,270.0,5,4,calle del Pozo s/n,Madrid,Torrelodones,es,40.5796668,-3.8906556,True,https://www.idealista.com/inmueble/105989248/,"Espectacular casa individual muy luminosa sin apenas uso de 263 m2 sobre una parcela de 1333m2. 5 dormitorios, 4 baños y dos salones. La casa consta de un amplio dormitorio en planta, gran salón-comedor con chimenea de mármol de carrara, gran cocina con encimera de mármol. Suelo porcelánico y madera de tarima de roble maciza, aire acondicionado, calefacción y agua por gas natural, jardín muy consolidado por goteo automático y garaje para un coche y moto y otro en la rampa de acceso. Planta baja dispone de salón de verano, baño completo, un dormitorio y lavandería. Esta zona de la casa podría utilizarse como zona de servicios de invitados o como pequeño apartamento muy interesante para alquilar a estudiantes. La casa esta ubicada junto a la carretera del Pardo y aun agradable paseo al pueblo y al pantano.  En el jardín dispone de un gran cenador, barbacoa, estanque y todo ello rodeado de bonitos rincones, lista para entrar a vivir.",True,good,False,2367.0,True,False,True,True,[],False,False,639000.0,€,chalet,independantHouse,"El Monte, Torrelodones",Casa independiente en calle del Pozo s/n,,,Los Peñascales,,True,True,El Monte,,,,,
108156739,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/c8/3e/1335558707.webp,FRESNO ALGETE,40,625000.0,chalet,sale,720.0,4,4,"calle del Fresno, 18 -26",Madrid,Algete,es,40.6042064,-3.5469892,True,https://www.idealista.com/inmueble/108156739/,"REBAJADO AGENCIA OFICIAL CON LLAVES Ocasión, tenemos llaves, directos de la propiedad y NO TE COBRAMOS NADA DE HONORARIOS. Vendemos un magnífico chalet independiente de 3 plantas en una parcela de. 2645 metros con piscina, garaje cubierto para varios coches y un cuarto trastero cerrado. Además, tiene una zona techada de barbacoa y porche cubierto, además de garaje cerrado para dos coches. Se distribuye de la siguiente manera: . -Planta baja: dispone de salón con dos ambientes, con salida al porche y con chimenea. Tiene cocina sin muebles con salida a la zona de barbacoa. Encontramos un baño para las visitas, así como dos dormitorios, siendo uno de ellos en suite, disponiendo cada habitación de armarios empotrados. . -Planta alta: tenemos una buhardilla terminada con un baño y un cama de roble, con un montón de cajones para almacenaje, acorde con la escalera y la tarima colocada, que son también de roble. Dispone de varias ventanas que le dan mucha luz además de dos balcones. . -Semisótano: encontramos una cochera cerrada por si quieres guardar dos coches además de un salón grande con chimenea más una cocina americana, dormitorio, baño con ducha y una zona de lavadero, donde está la lavadora y secadora. Es un chalet que necesita actualización pero se quedaría una estupenda vivienda, siendo de las más grandes de la zona. [IW].",False,good,False,868.0,True,False,True,True,[],False,False,625000.0,€,chalet,independantHouse,Algete,"Casa independiente en calle del Fresno, 18 -26",,,,,True,True,,,,,,
107176976,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/a2/2c/1365619538.webp,EOR43457,85,1295000.0,flat,sale,141.0,3,3,Barrio Goya,Madrid,Madrid,es,40.4290592,-3.6727321,False,https://www.idealista.com/inmueble/107176976/,"Fantástico piso reformado recientemente, con terraza, garaje y trastero, en pleno distrito de Salamanca (barrio de Goya) en la zona comercial por excelencia.  Vivienda completamente reformada hace apenas año y medio, situada en una de las mejores zonas de Madrid. Cuenta con una pequeña terraza, plaza de garaje y trastero abuhardillado en la azotea. Su distribución es muy funcional: al entrar encontramos un hall que da paso a un amplio y luminoso salón-comedor con acceso directo a la terraza. Desde este hall accedemos también al pasillo que nos da acceso al dormitorio principal. Este destaca por su luminosidad, gran ventanal a la calle, armarios empotrados y baño en suite. La zona de descanso se completa con un segundo dormitorio, situado junto al principal y a un baño completo en el pasillo. La cocina, muy amplia y acogedora, cuenta con zona de comedor junto a una gran ventana. Está decorada con mucho gusto y rematada con papel pintado. Al fondo de la cocina encontramos una tercera habitación con armario empotrado y un aseo. Gracias al generoso tamaño de la cocina, esta estancia podría ampliarse considerablemente y el aseo transformarse en un baño completo, sin comprometer el espacio destinado a cocina y comedor. La vivienda incluye una plaza de garaje apta para coche mediano o pequeño. Aunque es de buen tamaño, el acceso requiere una maniobra debido a una curva en la rampa de entrada. El piso cuenta con una excelente reforma, lista para entrar a vivir. IBI: 1.031, 31 €.",True,good,False,9184.0,True,False,True,False,[],False,False,1295000.0,€,flat,,"Goya, Madrid",Piso,3,True,Barrio de Salamanca,True,True,True,Goya,,1350000.0,55000.0,4.0,
98054872,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/e9/3c/999500325.webp,59678,82,1790000.0,chalet,sale,622.0,7,8,Urb. este - Montepríncipe,Madrid,Boadilla del Monte,es,40.3962227,-3.8428313,False,https://www.idealista.com/inmueble/98054872/,"Precio negociable. Se estudian ofertas  En la urbanización Monteprincipe, rodeada de amplias zonas verdes, Busquests Gálvez, comercializa en exclusiva, chalet con la mayoría de las estancias en una sola planta. En una gran parcela de 4.768 metros cuadros, perfectamente ajardinada, con piscina, padel, porche de piscina, cenador y jardín de paseo, encontramos una vivienda de ladrillo visto, amplia y cómoda, con mucha luz. La parcela cuenta con seguridad perímetral, garita de seguridad y un amplio acceso, con aparcamiento para 20 coches, 6 de ellos techados. La entrada de la vivienda, es amplia con un hall generoso, en el que encontramos a la izquierda acceso a zona de habitaciones, tres en suite con dos vestidores, enfrente escalera de acceso a la planta superior en donde se encuentran dos dormitorios que comparten baño con terraza. Volviendo al hall, tenemos el acceso a los tres salones y comedor, con Lis que cuenta la vivienda. A la derecha en el hall, tenemos el acceso a la zona de cocina, que tiene entrada directa desde la calle, con habitación de servicio, despensa y lavandería. Desde el exterior y aprovechando la orografía de la parcela, el incurable, cuenta con un apartamento de 150 metros, y estancias de servicio, con accesos independientes. La parcela es muy bonita y el desarrollo de la vivienda, la hace cómoda y elegante. Mejor visitar. Parcela 4.768 metros, casa 622 Alturas 2 Seguridad 24 horas, 7 habitaciones, 7 baños, aseo, 2 cocinas, parking para 6 coches techado, apartamento, estancias para el  servicio, 3 salones, comedor, cocina con lavandería y despensa, despachos, las habitaciones en suite. Pádel, piscina, gran jardín con paisajísmo. BG Viviendas exclusivas, le ofrece a compradores y vendedores de inmuebles, un servicio integral especializado preventa, localizando, presentando y desarrollando opciones de compra y postventa, midiendo la satisfacción de los clientes, con un claro objetivo, mejorando cada día la calidad de nuestros servicios. El acompañamiento al cliente, es constante, con un equipo comercial con experiencia y empatía, para identificar las necesidades y gustos del cliente, y ofrecerles inmuebles, con un alto grado de satisfacción por parte de los compradores, sin pérdidas de tiempo ni dinero. BG Viviendas Exclusivas, cuenta con equipos multidisciplinares, que gestionan la compraventa de forma integral, reformas, decoración, contratos, préstamos, certificados, todo lo que usted pueda necesitar, para crear un entorno de calidad. Con 15 años de presencia en la zona Noroeste y capital de Madrid, en las más prestigiosas urbanizaciones de la Capital, se cuentan los cientos los hogares que hemos ayudado a crear. BG Viviendas Exclusivas es una empresa de confianza, que ha ayudado y seguirá ayudando a crear hogares e inversiones. Confíe en nosotros y estará en buenas manos.",True,good,False,2878.0,True,False,False,False,[],False,False,1790000.0,€,chalet,independantHouse,"Urb. este - Montepríncipe, Boadilla del Monte",Casa independiente,,,Urb. este - Montepríncipe,,True,True,,,,,,
107220747,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/1e/f0/1306563618.webp,1212,47,545000.0,flat,sale,106.0,2,2,calle de Manipa,Madrid,Madrid,es,40.4397121,-3.6466511,False,https://www.idealista.com/inmueble/107220747/,"Excepcional piso en Ciudad Lineal - 2 habitaciones, 2 baños, balcón y vistas a zona residencial.   Con una ubicación privilegiada y un diseño funcional, este piso es la opción ideal para aquellos que buscan calidad y comodidad.  El apartamento cuenta con:  2 habitaciones amplias y luminosas, ideales para descansar y relajarse.  2 baños modernos y bien equipados, garantizando la privacidad y comodidad de los ocupantes. Cocina equipada solo con fuego de vitrocerámica y horno.     Un balcón acogedor donde disfrutar de momentos al aire libre y una agradable vista a una zona residencial tranquila. Características:   Agua caliente por termo  Posibilidad de A/C Servicios:   Servicio de portería hasta las 13:00 horas de lunes a viernes  Ubicado en una zona bien comunicada y cerca de diferentes servicios, el piso goza de excelente estado de conservación y está listo para que se instale de inmediato. Aproveche la oportunidad de vivir en una zona céntrica y dinámica de Madrid, con todo lo necesario a su alcance, incluyendo la paz y tranquilidad de las vistas.   ¡Contáctenos hoy mismo para más información y agendar una visita!",True,good,False,5142.0,True,False,True,False,[],False,False,545000.0,€,flat,,"Concepción, Madrid",Piso en calle de Manipa,1,True,Ciudad Lineal,True,,,Concepción,,,,,
