propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
100633103,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/7f/f2/1366445656.webp,VMN2302016,41,,3800000.0,chalet,sale,1250.0,,8,9,Ciudalcampo,Madrid,Ciudalcampo,,es,,40.6284675,-3.6062864,False,https://www.idealista.com/inmueble/100633103/,"aProperties Real Estate presenta vivienda con excepcional ubicación y espectaculares vistas a la sierra de Madrid. La parcela está ubicada en un cul-de-sac y da al campo de golf, lo que le confiere gran tranquilidad e independencia. La construcción es sólida y está muy bien conservada. Con enormes ventanales que proporcionan luz y vistas impresionantes, la vivienda, de 1.250 metros construidos, cuenta con una disposición muy cómoda y funcional. Las cuatro plantas se distribuyen de la siguiente manera: Planta principal: señorial recibidor que da paso a un amplio y luminoso salón-comedor con chimenea y enormes ventanales con salida al jardín. El comedor tiene acceso directo a la cocina con office, zona de lavado, dormitorio de servicio con baño en suite y aseo de cortesía. Desde el recibidor accedemos a un despacho con una impresionante chimenea y amplios ventanales, y a una funcional sala de estar. Primera planta: desde una cómoda escalera de caracol que nace en el recibidor accedemos a la primera planta. Un amplio distribuidor da paso a cuatro dormitorios, todos ellos con baño en suite y salida a terraza con impresionantes vistas. El dormitorio principal tiene zona de estar, doble vestidor y amplio cuarto de baño con dos zonas diferenciadas. Buhardilla: estancia polivalente con baño completo y dos trasteros que aprovechan el espacio de caída del tejado. Terraza con espectaculares vistas a la sierra de Madrid. Planta baja: desde el distribuidor accedemos a un amplio salón con enorme chimenea rústica, cocina de apoyo y salida directa al jardín. Tiene anexo una bodega y despensa. Este salón es ideal para reuniones familiares y/o con amigos. Esta planta cuenta además con un cuarto de invitados con vestidor, baño completo en suite y salida directa al jardín, dormitorio adicional con baño en suite y trastero. La parcela, de 4.300 m², tiene una ubicación ideal, ya que linda con el campo de golf. El jardín consolidado cuenta con árboles frutales y varias encinas, tres de ellas centenarias y de porte impresionante. En la zona más despejada del jardín, se dispone la piscina y un cenador, cubierto por una glicinia, ideal para comidas y cenas veraniegas. El jardín cuenta también con un huerto y caseta de madera para guardar las herramientas de jardinería. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,,3040.0,True,True,True,True,[],False,True,3800000.0,€,True,True,chalet,Ciudalcampo,Casa independiente,Top+,independantHouse,,,,
109024795,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/e7/84/1362016234.webp,W-04658Q,28,6,940000.0,flat,sale,98.0,True,2,2,calle del Conde de Peñalver,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4264336,-3.6742915,False,https://www.idealista.com/inmueble/109024795/,"Fantástico piso en Goya. Engel & Völkers, inmobiliaria de lujo, tiene el placer de presentar esta fantástica propiedad en Goya. La vivienda, situada en una luminosa y tranquila sexta planta con vistas despejadas, tiene una perfecta distribución; accedemos a un recibidor que nos da paso al comedor que se comunica con la cocina, semi integrados con el salón. Dos dormitorios en suite completan esta cómoda vivienda ideal para familias o quienes buscan un espacio versátil. Todas las estancias reciben luz natural, consiguiendo espacios luminosos, confortables y tranquilos. El piso fue reformado hace un par de años por lo que está listo para entrar, con la cocina equipada y aire acondicionado. Con una ubicación privilegiada, situado en una de las calles más elegantes y cotizadas del barrio y en una elegante finca. El ascensor, portero físico y acceso adaptado para personas con movilidad reducida, completan este cómodo apartamento. ¡No lo piense más y venga a visitarlo! El barrio de Salamanca es una de las zonas más relevantes de Madrid, tanto por la distribución regular de sus edificios y la arquitectura de los mismos, como por los vecinos que habitan en sus emblemáticas calles. Residir en Goya es vivir la quintaesencia de Madrid. A pocos pasos de las boutiques más exclusivas de la Milla de Oro, galerías de arte, restaurantes Michelin y el emblemático Parque del Retiro, tendrá acceso a lo mejor que la ciudad puede ofrecer. Disfrute de la cultura, la gastronomía y el ocio sin renunciar a la serenidad de su hogar. En concreto, en el distrito Goya, encontramos edificios de altura media por lo que es una zona bastante poblada con viviendas de gran tamaño y señoriales. Esta zona posee una gran red de transporte público (metro, autobuses urbanos, paradas de taxi) y acceso muy cercano a la M30 y al aeropuerto.",True,good,False,True,9592.0,True,True,False,True,[],False,True,940000.0,€,,,flat,"Goya, Madrid",Piso en calle del Conde de Peñalver,Top+,,,,,
108552407,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/c2/70/1348241483.webp,W-0306LR,68,,1400000.0,chalet,sale,539.0,,6,3,calle Nuestra Señora de Nuria,Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4413013,-3.7971092,False,https://www.idealista.com/inmueble/108552407/,"Interesante unifamiliar en Pozuelo con múltiples posibilidades. Engel & Völkers ofrece una magnífica propiedad unifamiliar, ubicada en una zona residencial de Pozuelo. Se trata de una casa de dos plantas más semisótano diáfano, con 180m2 cada nivel, y con entradas independientes desde el jardín. Lo que permite su uso como viviendas autónomas o su transformación en una única residencia familiar de gran amplitud. Su estética de estilo mid-century confiere a toda la propiedad su carácter especial y su valor más atractivo. La planta principal se utiliza actualmente como ""casa de invierno"". En este nivel se encuentra el núcleo más tradicional del hogar: un amplio salón con grandes ventanales a la terraza; la cocina funcional y espaciosa; cuatro dormitorios y dos baños completos. Una bonita escalera interior de madera la comunica con la ""casa de verano"" de la planta cero, a nivel del jardín. La generosa terraza aporta no sólo la entrada abundante de luz natural, sino también una orientación ideal para disfrutar del sol de invierno, y la personalidad mid-century de toda la propiedad. Esta casa de invierno tiene su propio acceso al jardín desde la terraza a través de una escalera de piedra, también con marcado estilo cincuenta. La segunda planta fue pensada como refugio ideal para los meses más cálidos de Madrid. Diseñada como vivienda independiente, ofrece un gran salón protegido del sol del verano por el porche exterior creado por la terraza de la planta principal. Zona que ofrece un espacio magnífico para disfrutar del jardín en las noches de verano. Por supuesto, cuenta con cocina con una amplia despensa que puede integrarse, para crear un espacio moderno y funcional. El dormitorio principal cuenta con baño en suite, y una habitación adicional que puede reconvertirse en gran vestidor. Además cuenta con otro amplio dormitorio conectado con el salón. Esta planta tiene acceso directo al garaje donde se ubica un moderno ascensor. El sótano ofrece un espacio diáfano perfecto para uso profesional, estudio artístico o taller de hobbies como cerámica, escultura, o costura. Su acceso directo al jardín la hacen ideal para una actividad de clientes o visitas externas, con entrada totalmente independiente. Extras y potencial La propiedad cuenta con un ascensor moderno recién instalado, que conecta desde el amplio garaje (capacidad para tres vehículos) hasta las dos plantas principales. El jardín privado cuenta con una amplia piscina y una zona deportiva, en una parcela que ofrece privacidad y tranquilidad. La distribución actual permite múltiples posibilidades: Convertirla en una única vivienda familiar con zonas diferenciadas. Reformar y mantener su estructura actual para alquilar por plantas. Atraer el interés de promotores e inversores para realizar una obra nueva con posibilidad de construir un pareado; o un bajo con jardín, y un piso con espectacular terraza para alquiler. Una propiedad singular, con encanto, funcionalidad y alto potencial de rentabilidad. Una oportunidad única en Pozuelo para vivir, invertir o desarrollar. Pozuelo de Alarcón es una localidad en el Noroeste de la Comunidad de Madrid. Su enclave privilegiado por su proximidad a la capital, sus amplias zonas verdes y jardines, y sus servicios de calidad (Colegios y Universidades, Hoteles, Centros Comerciales de lujo, Hospitales privados de reconocido prestigio) han hecho que sea elegida como lugar de residencia por sectores de gran nivel adquisitivo, profesional y cultural de la sociedad madrileña. Posee excelentes comunicaciones con el centro y sus alrededores a través de: autovías y carreteras (M-30, M-40, M-503 y A-6); estaciones de Cercanías (Pozuelo y El Barrial, líneas C-7 y C-10); y líneas de autobuses urbanos e interurbanos (560, 561, 561A, 561B, 5 56A, y los nocturnos N901, N902, N905 y N906). Sin olvidar las líneas especiales A y H que enlazan al campus.",True,good,False,,2597.0,True,True,False,True,[],False,True,1400000.0,€,True,True,chalet,"Zona Estación, Pozuelo de Alarcón",Casa independiente en calle Nuestra Señora de Nuria,Top+,independantHouse,,,,
108538807,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/3b/40/1349637123.webp,W-0307EA,31,4,850000.0,flat,sale,106.0,True,2,1,calle de las Aguas,Madrid,Madrid,Centro,es,Palacio,40.4102577,-3.7134881,False,https://www.idealista.com/inmueble/108538807/,"Coqueta y luminosa propiedad con terraza en La Latina Engel & Völkers presenta esta luminosa y coqueta propiedad en el corazón del popular barrio de La Latina. Se trata de una propiedad exterior practicamente en su totalidad y se encuentra en la quarta planta con acsesor de una finca clásica de Madrid de los Austrias.  La vivienda cuenta con una superficie construida total aproximada de 90m² y 16m² de terraza, distribuida en torno a recibidor y salón amplio, a todo ello se le suma a la terraza que está perfectamente integrada. El dormitorio principal tiene un balcón que da a la calle y con puertas francesas que dan a la terraza. Este tipo de propiedad única y deseada ofrece importantes y diversas oportunidades para entrar a vivir, actualizar o hacer una reforma integral. El plano y la estructura de la propiedad invitan a su personalización según necesidades del cliente. Propiedades de este tipo no vienen al mercado con frecuencia así que póngase en contacto con nosotros ahora para una visita. La propiedad se encuentra en una de la zona de Palacio con innumerables calles, plazas, monumentos, y edificios que han dejado huella en la historia de Madrid. A escasos minutos te encontrarás el Palacio Real, Plaza de los Carros y Plaza de la Paja.  La demanda del distrito está en auge ya que la conservación de la ciudad junto con su historia se mantienen y a su vez se actualiza para las necesidades y lujos de hoy en día. La zona destaca por la gran cantidad de restaurantes, cafeterías, mesones, comercios, hostales y la gran variación cosmopolita. Las comunicaciones son excelentes, ya sea a través del M30, Metro, bus o Renfe.",True,good,False,True,8019.0,True,True,False,True,[],False,True,850000.0,€,,,flat,"Palacio, Madrid",Piso en calle de las Aguas,Top+,,,,,
105152071,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/ac/93/1338762169.webp,W-02W3YH,44,,1250000.0,chalet,sale,539.0,,5,5,calle Sotavento,Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.4233873,-3.7960318,False,https://www.idealista.com/inmueble/105152071/,"Unifamiliar para reformar en Somosaguas Engel & Völkers vende estupendo chalet para reformar, en la exclusiva urbanización de Somosaguas en Pozuelo de Alarcón, controlada las 24 horas del día con servicio de seguridad privada. Una vivienda acogedora y equilibrada, de generosas proporciones y con grandes ventanales que aportan luz natural a todas las estancias a cualquier hora del día, ofreciendo hermosas vistas hacia el pinar que rodea toda la zona. Actualmente la casa se utiliza como oficina y el futuro propietario podrá llevar a cabo un proyecto de reforma ajustado a sus necesidades, ubicando en la planta baja un amplio salón con una confortable chimenea y el comedor principal, ofreciendo acceso directo al jardín donde podrá disfrutar de una maravillosa piscina en un ambiente tranquilo y con total privacidad. En esta misma planta hay un espacio ideal reservado para la cocina con una zona para comidas más informales y una gran despensa. La planta baja se completaría con un gran armario ya existente y un aseo de invitados que podría ampliarse. La zona de noche tiene capacidad para albergar cuatro amplios dormitorios en suite con armarios empotrados y baños exteriores, que se ubican en la primera y segunda planta, a las que se accede a través de una cómoda escalera con un magnífico ventanal, que proporciona una luminosidad espectacular. El sótano es otro de los grandes atractivos de la vivienda, donde se podría disfrutar de otra segunda sala de estar con una práctica cocina, zona de lavandería y zona de servicio con dormitorio y baño completo. En definitiva, una vivienda con mucho potencial para un estilo de vida muy personal, cómodo y exclusivo. Somosaguas es una de las zonas más atractiva de la zona noroeste. A la excelente ubicación geográfica, hay que sumar la gran cantidad de vías de conexión con otros municipios, sobre todo, la proximidad con el centro de Madrid. Vivir en Somosaguas junto a amplias extensiones de zonas verdes y con salidas directas a las principales carreteras es un privilegio. Esta zona resulta atractiva para familias de poder adquisitivo alto, que busquen una primera residencia de alto nivel. Las infraestructuras cercanas son excelentes y goza de gran número de servicios cercanos a las zonas residenciales. Privacidad, tranquilidad, seguridad y un exquisito gusto, se aúnan consiguiendo el enclave y la casa perfecta, difícil de describir con palabras las sensaciones que nos invaden al visitar la zona, el entorno y esta magnífica y única residencia.",True,good,False,,2319.0,False,True,False,True,[],False,True,1250000.0,€,,,chalet,"Somosaguas, Pozuelo de Alarcón",Casa independiente en calle Sotavento,Top+,independantHouse,,1500000.0,250000.0,17.0
25550489,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/42/19/1327531106.webp,MOV02025,40,,1295000.0,chalet,sale,250.0,,4,5,El Soto de la Moraleja,Madrid,La Moraleja,El Soto de la Moraleja,es,,40.5195771,-3.6523864,False,https://www.idealista.com/inmueble/25550489/,"Magnífico chalet adosado de esquina en urbanización privada situada junto a una de las principales calles del Soto de la Moraleja, con rápidos accesos y cerca de los centros comerciales, bancos, etc.  Distribuido en 4 plantas, en la planta baja destacamos su amplio salón-comedor con salida a una bonita terraza acristalada y su coqueto jardín privado con orientación noreste. una luminosa cocina amueblada con zona de office y 1 aseo de invitados. En la planta primera se encuentra la zona de descanso, con 3 amplios dormitorios y 2 baños completos, siendo 1 de ellos en suite. En la planta de buhardilla se sitúa un amplio dormitorio principal en suite con su propio baño, con armarios bajo cubierta realizados a medida y salida a una soleada terraza, donde disfrutar de bonitas puestas de sol. En la planta de sótano, se encuentra un gran cuarto de juegos, una práctica zona despensa, un trastero, una zona de lavandería, y baño completo. En el precio se incluye una plaza de garaje interior en sótano. La vivienda está muy cuidada y en perfecto estado de conservación. con las carpinterías exteriores de aluminio, puertas interiores lacadas en blanco. Calefacción y agua caliente por caldera individual de Gas Natural, aire acondicionado en dormitorios con split frio y calor, armarios empotrados lacados en blanco. De Salas. Ref. MOV02025 DISTRIBUCIÓN PLANTA BAJA - Salón comedor, terraza porche acristalada con salida al jardín - Aseo de invitados - Cocina con office (13 m2) - Jardín solado privado (45 m2) PRIMERA PLANTA - 3 Dormitorios (uno de ellos (14 m2) en suite y vestidor) - 2 Baños BUHARDILLA - dormitorio principal en suite con baño (30 m2) - Maletero y armarios bajo cubierta a medida. SOTANO -Cuarto de juegos -Lavandería -Trastero -Despensa -baño completo - Calefacción de gas natural y aire acondicionado.",True,good,False,,5180.0,True,True,False,True,[],False,True,1295000.0,€,True,True,chalet,"El Soto de la Moraleja, La Moraleja",Chalet adosado,Top+,terracedHouse,,,,
37709397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/ca/13/1324329341.webp,VG-207447,92,,4450000.0,chalet,sale,700.0,,7,5,La Moraleja urbanización,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5284123,-3.6080308,False,https://www.idealista.com/inmueble/37709397/,"Gilmar Consulting Inmobiliario Moraleja ofrece en EXCLUSIVA esta exquisita vivienda, para entrar a vivir. Su estructura exterior personalizada con paneles de” Viroc” blanco, dan lugar a una impactante fachada con un diseño audaz y moderno. Consta de 700 m² sobre una llana parcela de 1.980 m².  Al acceder a la vivienda encontramos una zona de juegos toda exterior, junto a una flamante cocina con zona de servicio en su interior y un bonito dormitorio de invitados, junto a un dormitorio adicional. En la planta principal descubrimos un espectacular salón–comedor junto a una zona de estar con acceso directo a un fabuloso porche cubierto, para disfrutar de su piscina exterior de diseño, en las mejores reuniones al aire libre. En esta misma planta hallamos dos amplios dormitorios y dos cuartos de baño completos.  En una altura superior nos sorprende la master suite principal, con excelentes calidades y con acceso a una luminosa terraza con impactantes vistas. Dos baños completos y amplio vestidor junto a gran número de armarios.  Un gimnasio acristalado y un despacho anexo a la vivienda, de más de 30m2, nos aseguran calidad de vida en una de las mejores construcciones de La Moraleja. Dispone de apartamento de servicio con dos dormitorios y baño completo en planta baja. La Moraleja, compuesta por La Moraleja, El Soto y El Encinar de los Reyes, es el área residencial de lujo por excelencia de Madrid y la más conocida de España, situada en la zona Norte de Madrid. Según algunas publicaciones de prestigio mundial, es la mejor urbanización del mundo, teniendo en cuenta sus cualidades. Está situada a 10 minutos del centro y a 5 minutos de la terminal Internacional 4 del Aeropuerto Adolfo Suárez. en el término municipal de Alcobendas, y tiene una extensión de 950 hectáreas, con 1.050 viviendas independientes sobre parcelas de 1.500, 2.500 y 10.000 m2 y con 400 adosados en 9 urbanizaciones diferentes. La Moraleja cuenta con el mayor número de colegios privados nacionales e internacionales de toda España (entre otros el International College, King’s College, San Patricio, Runnymede, Los Sauces, Brains, Santa Helena, Saint George, Highlands, Aldovea, Base, Liceo Europeo, etc…). Acoge además uno de los dos campus que la Universidad Europea de Madrid tiene en la Comunidad de Madrid. Cuenta asimismo con varios centros comerciales y médicos, dos campos de golf de 18 hoyos, club de tenis, club de pádel, y una de las ofertas gastronómicas más atractivas de Madrid. Hay que destacar La Plaza de la Moraleja, donde se encuentran los principales y más prestigiosos restaurantes de Madrid (A’Kangas, La Máquina, Áurea, La Penela, El Barril, Salvaje) Cafeterías (Pino), Embassy, farmacias, bancos etc… Es un área que goza de gran seguridad gracias al sistema de alarmas que está conectado con la Entidad de Conservación de La Moraleja y las garitas de seguridad ubicadas en las diferentes entradas de acceso a la zona. Vivir en la Moraleja significa calidad, exclusividad y comodidad en un entorno inigualable y con los mejores servicios.",True,good,False,,6357.0,True,True,False,True,[],False,True,4450000.0,€,True,True,chalet,"La Moraleja urbanización, La Moraleja",Casa independiente,Top+,independantHouse,,,,
106566854,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/dd/43/1345899978.webp,MOV03452,34,,1250000.0,chalet,sale,210.0,,3,4,El Soto de la Moraleja,Madrid,La Moraleja,El Soto de la Moraleja,es,,40.5202789,-3.648602,False,https://www.idealista.com/inmueble/106566854/,"Magnífico chalet adosado en esquina en el Soto de la Moraleja, ideal para familias con niños, rodeado de amplios jardines, pádel, tenis, piscina y conserje.  Con dos amplias terrazas, una con salida directa desde el salón y otra desde la cocina, tres amplios dormitorios y tres baños más aseo de invitados, buhardilla y semisótano, esta vivienda ofrece una magnífica oportunidad para personalizar cada detalle, maximizando su potencial y adaptándola a sus gustos. Orientada al sur, cada estancia disfruta de abundante luz natural, creando un ambiente cálido y acogedor en cada rincón. Distribuida en dos plantas principales, más una amplia buhardilla y un enorme semisótano, la casa está diseñada para ofrecer tanto espacios privados como áreas para el disfrute común. Al ingresar, el hall recibidor da la bienvenida con su aseo de cortesía y armario. A continuación, el amplio salón-comedor, se abre al jardín privado con una terraza espaciosa de 60m², perfecta para disfrutar de momentos de tranquilidad al aire libre. La cocina independiente con su despensa, tiene acceso a una segunda terraza perfecta para desayunos y comidas. Dispone de zona de barbacoa. En la primera planta, la zona privada de descanso incluye dos amplios dormitorios (antes eran tres y es sencillo volver a su disposición original) y dos baños completos, uno de ellos en suite además de un vestidor y terraza, proporcionando comodidad y privacidad a cada miembro de la familia. La buhardilla alberga un tercer dormitorio con chimenea y baño en suite, ideal para invitados o como habitación principal. El semisótano ofrece un enorme espacio multifuncional de 60m² que puede utilizarse como salón adicional, sala de juegos y también para acondicionar otra habitación más con baño. Ubicada en una urbanización selecta y cuidada, que destaca por sus extensas áreas comunes. Los residentes disfrutan de una amplia piscina compartida entre pocos vecinos, un generoso jardín común, una pista de tenis y una de pádel, creando un ambiente exclusivo y tranquilo. No deje de visitar este chalet donde el confort y la privacidad se fusionan con la comodidad de estar cerca de todo. DISTRIBUCIÓN PLANTA PRINCIPAL - Hall recibidor y salón comedor con salida al jardín - Aseo de invitados - Cocina con office y salida a una terraza (20m²) - Porche (20 m2) y jardín privado (60 m2) PRIMERA PLANTA - 2 Dormitorios y 2 baños (Dormitorio principal (se han unido 2 dormitorios) con baño en suite, vestidor y terraza) BUHARDILLA - Gran habitación o dormitorio con chimenea - 1 Baño completo SEMISÓTANO - Gran sala diáfana con patio inglés de iluminación que se puede ampliar. - Calefacción de gas natural - Garaje: (1 plaza interior en sótano de la urbanización). Dispone de parking exterior para uso de los propietarios y visitas. URBANIZACIÓN - Piscina, Pista de tenis y pádel, zonas verdes e infantil, conserje.",True,good,False,,5952.0,True,True,False,True,[],False,True,1250000.0,€,True,True,chalet,"El Soto de la Moraleja, La Moraleja",Chalet adosado,Top+,terracedHouse,,,,
102209993,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/75/ba/1347823640.webp,MOV03356,52,,2390000.0,chalet,sale,328.0,,5,5,Encinar de los Reyes,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5014033,-3.6379431,False,https://www.idealista.com/inmueble/102209993/,"Les presentamos este magnífico chalet pareado, que cuenta con una excelente orientación y por ello todas sus estancias son muy luminosas. En especial el salón comedor con un magnífico suelo de mármol con acceso directo al porche y al fabuloso jardín con piscina privada (que tiene una bonita cascada de moderno diseño).  Es de destacar que la vida al aire libre se puede disfrutar tanto en el porche principal como en otro porche lateral con zona de barbacoa para disfrutar junto a la familia y los amigos.  Todas sus estancias son amplias y cuenta con una distribución muy confortable. En la primera planta donde están los tres dormitorios hay una bonita terraza con vistas totalmente despejadas a zonas verdes. La cocina esta equipada con todos los electrodomésticos. El chalet se encuentra situado dentro de una urbanización privada con seguridad las 24 horas, piscina, zonas verdes e infantil, en El Encinar de los Reyes, cerca de todos los colegios y del centro comercial. DESALAS. Ref. MOV03356.  DISTRIBUCIÓN PLANTA BAJA - Salón comedor (45 m2) - Aseo de invitados - Cocina con office (9 m2) - 2 Porches (uno con barbacoa y otro de (40 m2)) - Jardín y piscina privada PRIMERA PLANTA - 3 Dormitorios (Dormitorio principal (18 m2) con baño exterior en mármol de 9 m2 con ducha y bañera en suite) con salida a una terraza sobre el jardín.  (1 Dormitorio de 12 m2 con salida a la terraza), (1 Dormitorio de 11 m2) y baño de 5 m2 con bañera - Terraza BUHARDILLA - 1 Dormitorio o salón (20 m2) con salida a la terraza - 1 Baño - Terraza (12 m2) SÓTANO - 1 Dormitorio de servicio o invitados (10 m2) y 1 baño con ducha de 3 m2 - Patio inglés - Cuarto de lavandería (12 m2) y cuarto de máquinas - Garaje (3 plazas) y trastero - Calefacción gas natural por suelo radiante y aire acondicionado por conductos  URBANIZACIÓN - Piscina, zonas verdes, alarma y seguridad las 24 horas.",True,good,False,,7287.0,True,True,False,True,[],False,True,2390000.0,€,True,True,chalet,"Encinar de los Reyes, La Moraleja",Chalet pareado,Top+,semidetachedHouse,,,,
104628019,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/b4/d6/1226589355.webp,MOV03414,52,3,1850000.0,flat,sale,383.0,True,4,5,Encinar de los Reyes,Madrid,La Moraleja,Encinar de los Reyes,es,,40.4997139,-3.6381679,False,https://www.idealista.com/inmueble/104628019/,"Les presentamos EN EXCLUSIVA este magnífico piso de lujo en El Encinar de los Reyes. Se trata de un estupendo y luminoso piso de nueva construcción en el que se han incorporado materiales de gran calidad y los últimos avances tecnológicos para conseguir el mayor confort y la mejor calidad de vida. Con 383 m2 catastrales que se componen de más de 200 m2 de vivienda y 130 m2 de terrazas que han sido incorporadas al piso integrándose de manera fantástica con cerramientos de primera calidad con aislamiento térmico y acústico. El ambiente cálido con sus suelos de madera y los colores neutros transmiten una gran sensación de confort y serenidad, creando espacios acogedores que invitan al relax y a disfrutar de un hogar soñado. Dispone de una distribución muy confortable, se accede por el hall recibidor que nos da paso a través de pasillo al luminoso salón comedor con una fantástica terraza acristalada y con vistas a las zonas comunes. Destacamos su gran salón comedor que ha sido ampliado incorporando lo que en origen era un quinto dormitorio de la casa y también tiene un bonito aseo de invitados. Destacamos su cocina con isla y zona de office con gran terraza acristalada que aporta luminosidad y amplitud. También cuenta con zona de servicio independiente con dormitorio y baño en suite. La zona más privada dispone de tres amplios dormitorios y cuatro baños en suite El dormitorio principal es una master suite con amplios armarios y dos cuartos de baño en suite y salida a una gran terraza cerrada. Cuenta son sistema de domótica, con control de presencia, persianas, calefacción, con aplicación móvil. También dispone de detección de inundaciones y fuego y un recuperador entálpico con ventilación inteligente con filtrado de aire. En este lujoso y único piso la luz natural llega a todas sus estancias a través de sus grandes ventanales. También dispone de tres plazas de garaje de gran tamaño. DESALAS. Ref: MOV03414 DISTRIBUCIÓN - Hall de entrada y salón comedor - Aseo de invitados - 3 Dormitorios principales y 4 baños en suite (1 Dormitorio principal con 2 baños en suite y terraza), (2 Dormitorios con baño en suite) - Cocina con isla y zona de office - 1 Dormitorio de servicio con baño en suite. - Calefacción por suelo radiante, agua caliente por paneles solares. - Aire acondicionado bomba de frio/calor. - Domótica: control de presencia, persianas, calefacción, con aplicación móvil. Detección de inundaciones y fuego. - Recuperador entálpico - Garaje: 3 plazas URBANIZACIÓN - Piscina, zona infantil, salón de actividades y zona deportiva, zonas verdes, conserje y seguridad 24 h.",True,good,False,True,4830.0,True,True,False,True,[],False,True,1850000.0,€,True,True,flat,"Encinar de los Reyes, La Moraleja",Piso,Top+,,,,,
106609460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/37/fe/1340293868.webp,ST1916,59,,1190000.0,chalet,sale,360.0,,4,3,Santo Domingo,Madrid,Santo Domingo,,es,,40.629726,-3.5755329,False,https://www.idealista.com/inmueble/106609460/,"HOUSE AND HOUSE VENDE. - Preciosa vivienda en la exclusiva urbanización de Santo Domingo. Con diseño de vanguardia, grandes ventanales, orientación sur y una distribución cómoda y funcional. La vivienda se distribuye: PLANTA PRINCIPAL: Hall de entrada, salón comedor a doble altura con chimenea y salida directa a la gran terraza que ocupa todo el frente de la vivienda y a su vez comunica con jardín y piscina. Cocina con zona de office y también salida directa al lateral de la terraza, . En esta misma planta tenemos dos habitaciones y un baño completo. Garaje cerrado para dos coches. PLANTA PRIMERA: Amplio dormitorio principal con gran baño y vestidor y segundo dormitorio también muy amplio.  PLANTA BAJA: Desde el precioso porche de piscina accedemos a un baño completo y un gran cuarto multiusos ( perfecto para zona de juego de niños, gimnasio. etc. ) La casa tiene un bonito jardín muy consolidado y con mucha privacidad, zona de barbacoa y piscina. HOUSE AND HOUSE. - EMPRESA ESPECIALIZADA EN LAS URBANIZACIONES DE SANTO DOMINGO, CIUDALCAMPO, FUENTE DEL FRESNO Y VALDEALGUA DESDE HACE MÁS DE 16 AÑOS. La vivienda está ubicada dentro de una urbanización, situada en el kilometro 28 de la N-I, con seguridad privada las 24 horas los 365 días del año. Además está controlada con cámaras perimetrales de video-vigilancia. Dispone de una zona comercial que cuenta con todo tipo de servicios; supermercado, farmacia (abierta los 365días del año), zona de restauración, tiendas de regalos, banco, gimnasio, oficina de correos, veterinario, peluquería. Junto a la zona comercial, se encuentra el centro de Salud, con botiquín y asistencia las 24 horas del día. Tiene un Club Social, totalmente reformado, con campo de entrenamiento de Golf, piscina, escuela de Tenis, zona de ocio para niños y adultos. Junto a la Iglesia, hay un colegio-público bilingüe, con primaria y secundaria. En la urbanización de enfrente (Ciudalcampo) está el Colegio privado bilingüe SEK, y a 5 min por la vía de servicio en dirección Madrid se encuentra también el Trinity College colegio concertado bilingüe, ambos colegios con oferta hasta el bachillerato. La urbanización dispone de un autobús privado que recorre la urbanización y con parada final en Plaza de Castilla y paradas intermedias en Alcobendas y San Sebastián de los Reyes.  A 10 min, encontramos el Hospital público de la Seguridad Social Infanta Sofía, construido recientemente y con todas las especialidades.",True,good,False,,3306.0,True,True,False,True,[],False,True,1190000.0,€,True,True,chalet,Santo Domingo,Casa independiente,Top+,independantHouse,,,,
