propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
106700409,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/d7/c8/1291393497.webp,MAD899,36,4,899000.0,flat,sale,75.0,False,2,2,calle del Monte Esquinza,Madrid,Madrid,Chamberí,es,Almagro,40.4251448,-3.692415,False,https://www.idealista.com/inmueble/106700409/,"¡Sígusta Inversiones vende el hogar de tus sueños en el corazón de Madrid!  Este piso de 75 m² a estrenar en el prestigioso barrio de Almagro te ofrece una combinación perfecta de modernidad y elegancia clásica. Situado en un edificio histórico de 1926, completamente reformado bajo la dirección de un arquitecto de renombre, cada rincón ha sido diseñado para maximizar el confort y la privacidad. Con dos habitaciones y dos baños con acabados de alta calidad, disfrutarás de un espacio lleno de luz y sin vistas a vecinos, lo que garantiza tu tranquilidad. La cocina está equipada con electrodomésticos Miele de última generación, ideal para los amantes de la gastronomía. Además, el salón cuenta con una acogedora chimenea que añade un toque cálido y sofisticado. Se vende amueblado con muebles a medida, asegurando que cada detalle esté perfectamente integrado. El sistema de calefacción y aire acondicionado por aerotermia proporciona eficiencia energética sin sacrificar el confort. Ubicado en un barrio elegante y exclusivo del distrito de Chamberí, tendrás a tu disposición una amplia oferta cultural y gastronómica con restaurantes de alta calidad y galerías de arte. Este piso no solo es un lugar donde vivir, sino una oportunidad para disfrutar del estilo de vida madrileño en uno de sus barrios más prestigiosos. Con ascensor y apto para personas con movilidad reducida, este inmueble es la definición de lujo accesible. ¡No pierdas la oportunidad de hacerlo tuyo! Comunidad: 100€ (agua incluida) IBI: 480€.",True,good,False,True,11987.0,True,False,True,False,[],False,False,899000.0,€,flat,"Almagro, Madrid",Piso en calle del Monte Esquinza,Destacado,,,,,,
109068880,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/15/ea/1363452384.webp,BFP-V1447,41,1,529000.0,flat,sale,139.0,True,5,3,calle Autogiro,Madrid,Madrid,Barajas,es,Timón,40.4721535,-3.5853049,False,https://www.idealista.com/inmueble/109068880/,"CONTACTAR CON EXTENSIÓN Nº3 VENTA DE 2 PISOS TOTALMENTE REFORMADOS:  EL 1º DE 3 DORMITORIOS Y 2 BAÑOS Y EL 2º DE 2 DORMITORIOS Y 1 BAÑO. GRAN INVERSIÓN. Piso en exclusiva en el distrito de Barajas reformado de 139 m², dividido en dos viviendas totalmente independientes, sin división horizontal, siendo una sola finca registral. Se presenta a la venta este magnífico inmueble de 139 m² totalmente reformado, distribuido en dos viviendas con accesos independientes desde el portal, lo que lo convierte en una opción versátil y con un enorme potencial de rentabilidad. •Primera vivienda: cuenta con 3 amplios dormitorios, 2 baños completos, salón-comedor luminoso y cocina equipada. •Segunda vivienda: dispone de 2 dormitorios, 1 baño completo, salón-comedor funcional y cocina totalmente reformada. Ambas viviendas han sido renovadas con materiales de calidad, ofrecen gran luminosidad, climatización, ventanas con aislamiento térmico y acústico, además de un diseño actual y elegante. La propiedad se transmite con una única referencia catastral, por lo que el comprador podrá realizar fácilmente la división horizontal si lo desea, incrementando así el valor del activo. Una opción perfecta para: •Inversores que busquen obtener alta rentabilidad por alquiler (dos viviendas listas para arrendar). •Familias que quieran disponer de un piso principal junto a otro apartamento independiente. •Profesionales que busquen compaginar vivienda y despacho/estudio privado. Ubicado en una zona consolidada, en el barrio Timón, rodeada de servicios, comercios, colegios y con excelentes comunicaciones por transporte público y rápido acceso tanto al aeropuerto como a las principales vías de la ciudad. (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,False,3806.0,True,True,False,False,[],False,False,529000.0,€,flat,"Timón, Madrid",Piso en calle Autogiro,Destacado,563745.0,34745.0,6.0,,,
108502638,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/9c/41/1347691657.webp,,31,,890000.0,chalet,sale,440.0,,5,4,Hispanoamérica - Comunidades,Madrid,Valdemoro,Hispanoamérica - Comunidades,es,,40.1871253,-3.681173,False,https://www.idealista.com/inmueble/108502638/,"¡Descubre tu nuevo hogar en este espectacular chalet independiente! Con una construcción de 440 m², esta propiedad ofrece un diseño moderno y funcional que se adapta a todas las necesidades.   En la planta baja, te recibe una cocina americana con amplia despensa, un luminoso y amplio salón que es perfecto para disfrutar de momentos en familia, además cuenta con un dormitorio, y un baños completo, brindando comodidad y privacidad.  Subiendo a la planta primera, encontrarás tres amplios dormitorios, dos de ellos tipo suite, cada uno con baño completo y grandes vestidores. Imagina la comodidad de tener tu propio espacio personal.  Además, el sótano se convierte en un refugio adicional con un amplio salón-dormitorio, un baño completo y armarios que ofrecen un almacenamiento extra.  El exterior no se queda atrás: un gran patio con pérgola bioclimática donde vivir en total armonía con su entorno te permitirá disfrutar del aire libre en cualquier momento del año, así como un acogedor Cenador acristalado para disfrutar en cualquier estación del año, y una barbacoa. La casa está equipada con aire acondicionado en todas las estancias, luces LED y ventanas oscilobatientes con persianas y rejas que garantizan confort y seguridad. Barbacoa  Con garaje para tres coches y calefacción a gasoil, esta vivienda es perfecta para una familia que busca espacio y calidad de vida. No dejes pasar la oportunidad de visitar este hogar que combina elegancia y funcionalidad. ¡Tu nueva vida comienza aquí!",False,good,False,,2023.0,True,False,True,False,[],False,False,890000.0,€,chalet,"Hispanoamérica - Comunidades, Valdemoro",Casa independiente,Destacado,,,,True,True,independantHouse
108153829,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/55/68/1335468720.webp,3-113,34,2,990000.0,flat,sale,102.0,True,1,2,plaza de la República Argentina,Madrid,Madrid,Chamartín,es,El Viso,40.4464972,-3.6852263,False,https://www.idealista.com/inmueble/108153829/,"Vivienda de 102 m² distribuidos en tres niveles: - En la planta superior se encuentra el aseo de cortesía y el acceso principal. - La planta intermedia alberga un amplio salón con cocina americana y salida directa a una agradable terraza. - En la planta inferior se sitúa el dormitorio principal, con baño en suite y vestidor. Ubicada en la segunda altura del edificio, que dispone de ascensor y servicio de portería, en una finca cuidada y sin derramas pendientes. El inmueble se encuentra en excelente estado. La renovación fue realizada por el actual propietario, logrando una distribución muy funcional y un aprovechamiento óptimo del espacio. En su configuración anterior, la vivienda contaba con una estancia adicional junto a la cocina, fácilmente recuperable si se desea disponer de una habitación más. Dispone de calefacción individual mediante gas natural, al igual que el agua caliente, y sistema de climatización por conductos con bomba de frío y calor. Además, incorpora una chimenea operativa que aporta calidez y carácter al conjunto. Los materiales utilizados en la reforma son de alta calidad: carpintería de aluminio con doble acristalamiento Climalit, suelos originales restaurados, y electrodomésticos de marcas reconocidas. Incluido en el precio, se ofrece una plaza de garaje de grandes dimensiones, cómoda y de fácil maniobra. ITE favorable en 2021 Sin derramas Gastos de comunidad: 250 €/mes IBI anual: 600 € Honorarios de agencia: 2% + IVA.",False,good,False,True,9706.0,False,False,False,False,[],False,False,990000.0,€,flat,"El Viso, Madrid",Piso en plaza de la República Argentina,Destacado,1050000.0,60000.0,6.0,True,True,
107728613,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/c1/b2/1327151570.webp,3248-24620,24,6,785000.0,penthouse,sale,82.0,True,2,2,calle de Alburquerque,Madrid,Madrid,Chamberí,es,Trafalgar,40.4301844,-3.70144,False,https://www.idealista.com/inmueble/107728613/,"Ático en Venta en el Corazón de Chamberí - ¡Tu Nuevo Hogar Te Espera! Descubre este acogedor ático de 82 m² en la vibrante zona de Chamberí, a solo 170 metros de la emblemática Plaza de Olavide, uno de los rincones más queridos de Madrid, recientemente transformada en un espacio más peatonal, ordenado y accesible, convertida en el núcleo de la vida comunitaria del barrio de Chamberí. Este luminoso ático destaca por sus grandes ventanales que inundan cada rincón de luz natural, creando un ambiente acogedor y cálido. El salón-comedor es ideal para disfrutar de momentos en familia o con amigos, mientras que la cocina equipada con electrodomésticos modernos hará que cocinar sea un verdadero placer. Con dos cómodos dormitorios y dos baños, este ático es perfecto para adaptarse a tus necesidades. Además, cuenta con armarios empotrados que optimizan el espacio, brindando un toque de funcionalidad y estilo. Situado en la sexta planta de un edificio con ascensor, el acceso es cómodo y práctico, perfecto para cualquier persona. La propiedad ha sido mantenida en excelente estado desde su construcción en 1975 y cuenta con calefacción central y aire acondicionado en todas las estancias, garantizando confort durante todo el año. La ubicación es inmejorable, rodeada de supermercados, gimnasios y tiendas especializadas, además de una amplia oferta de restaurantes y actividades culturales que hacen de Chamberí un lugar vibrante para vivir. No pierdas la oportunidad de visitar este magnífico ático que combina comodidad, ubicación y estilo. ¡Tu nuevo hogar en Chamberí te está esperando!",False,good,False,True,9573.0,True,True,False,False,[],False,False,785000.0,€,flat,"Trafalgar, Madrid",Ático en calle de Alburquerque,Destacado,795000.0,10000.0,1.0,,,penthouse
108827986,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/07/88/1359170719.webp,003.6390,23,bj,260000.0,flat,sale,93.0,True,3,1,calle Dulcinea del Toboso,Madrid,Arganda,Centro,es,,40.2991633,-3.4463972,False,https://www.idealista.com/inmueble/108827986/,"FERRARI PONE A LA VENTA PISO EN CENTRO DE TRES DORMITORIOS COMPLETAMENTE REFORMADO Descubre este encantador piso de 93 metros cuadrados, situado en una zona tranquila con todos los servicios a mano. Con una excelente conexión al resto de la ciudad, paradas de autobuses, a menos de 10 minutos andando al metro línea 9. Es el lugar ideal para familias que desean disfrutar de la comodidad y funcionalidad en su día a día, con supermercados, parques, zona de ocio, colegios y un largo etc. Este acogedor hogar cuenta con estancias muy bien distribuidas a través de un amplio pasillo que permite disponer en él mobiliario variado. Salón independiente, muy amplio y luminoso de más de 20 m2, con aire acondicionado. La cocina está totalmente amueblada, con muebles altos y bajos, y con espacio para poner una mesa práctica y funcional para el uso del día a día. Desde este espacio tenemos acceso a una terraza, habililitada actualmente como una zona de lavado y segunda cocina con múltiples usos. Además, dispone de tres dormitorios, el dormitorio principal con aire acondicionado y gran armario empotrado, cada uno con suficiente espacio para mobiliario y almacenamiento, garantizando un ambiente ordenado y acogedor. El baño completo está equipado con bañera y mampara, dando servicio a toda la vivienda. Totalmente reformado en 2025; tanto la instalacion de tuberias como la electricidad, suelos, ventanas de PVC con vidrios de tres capas tipo Climalit y persianas eléctricas en el salón. Luz ambiental perimetral en el techo del salón. Carpinteria interior de madera. El aislante de las paredes exteriores se ha reforzado en la reforma lo que confiere a la vivienda mayor aislamiento acústico y térmico. Suelo en cocina y baño de gres y en el resto de la vivienda tarima. Si quieres tener mas informacion puedes ponerte en contacto a nuestro número de teléfono o en nuestra Web.",False,good,False,False,2796.0,False,False,True,True,[],False,False,260000.0,€,flat,"Centro, Arganda",Piso en calle Dulcinea del Toboso,Destacado,,,,,,
108567790,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/5a/80/1348678414.webp,28-327-1420,44,2,3200000.0,flat,sale,300.0,True,4,5,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4311599,-3.6943881,False,https://www.idealista.com/inmueble/108567790/,"Fabulosa vivienda de 300 m² con una maravillosa terraza en orientación Sur, trastero y dos plazas de garaje en el edificio, en pleno Barrio de Almagro, uno de los más exclusivos de Madrid por su excelente ubicación y entorno. Se distribuye en: -Puerta principal con Hall de entrada y aseo de visitas. -Zona de la servicio con una amplia Cocina de 21 m² con zona de lavandería y tendedero a patio de manzana muy luminoso, puerta de servicio con Dormitorio y Baño de servicio y comedor de diario con amplios armarios empotrados.  -Gran salón de 44 m² con chimenea y salida a la terraza. -Comedor de 22 m² con espacio para una gran mesa y también con salida a la terraza. -Agradable terraza de 16 m² en orientación Sur para disfrutar todo el año. -Zona de noche con TRES dormitorios dobles, todos con amplios armarios empotrados y baño completo en suite. Cuenta con una excelente distribución gracias a su planta prácticamente cuadrada, lo que hace que todas las estancias sean muy proporcionadas y por tanto con un excelente aprovechamiento del espacio, además su doble orientación hace que disponga de mucha luminosidad y ventilación cruzada. La vivienda se ubica en una finca con un portal muy representativo y amplias zonas comunes; dispone de un Cuarto trastero y de dos Plazas de Garaje en el edificio (una grande y otra más pequeña rotatorias anualmente) recogidas en la escritura además de la prohibición de uso de pisos turísticos en la finca en los estatutos de la comunidad. Una excelente oportunidad de adquirir una fabulosa vivienda en una de las zonas más exclusivas y demandadas de Madrid. Llámenos, estaremos encantados de atenderles. Honorarios agencia por cuenta de la propiedad.",False,good,False,True,10667.0,True,False,True,False,[],False,False,3200000.0,€,flat,"Almagro, Madrid",Piso,Destacado,,,,True,True,
104499961,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/8f/d8/1222589790.webp,OP-15040424,70,1,725000.0,flat,sale,86.0,True,3,2,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4213041,-3.7104013,False,https://www.idealista.com/inmueble/104499961/,"CONSORCIO REAL ESTATE ÓPERA VENDE PISO ZONA ÓPERA / PALACIO. Se vende vivienda singular y única ubicada a 20 metros del Palacio Real con zona muy privada de jardín para los 12 vecinos en la comunidad. La vivienda cuenta con de 3 amplios dormitorios, 2 baños completos, cocina independiente equipada, calefacción eléctrica, bomba frío/calor y amplios ventanales en todas sus estancias de lado a lado de los dormitorios y salon. La vivienda se encuentra ubicada en la Plaza de la Encarnación Plaza de la Encarnación. La vivienda se encuentra ubicada en el conjunto histórico y mas concretamente en Monumento de Madrid. Las viviendas de la zona Palacio gozan del encanto de barrio histórico, que tras el paso de los años sigue conservando la esencia de la época de los Austrias. Dicha zona delimitada entre la calle Bailén, la calle Mayor, Teatro de la Ópera y la grandiosa Plaza de Oriente, estupenda zona para pasear al lado del Palacio Real, Jardines de Sabatini y Campo del Moro, hacen de un entorno privilegiado para vivir y disfrutar del tiempo libre aún estando en el centro de Madrid. A un paso encontramos la calle Arenal, que une la puerta del Sol con el Teatro Real, dónde nos podemos encontrar comercios, restaurantes, bancos …, y la fabulosa Gran Vía y Plaza de Callao con cines, los mejores teatros y más comercios. Está ubicado en un barrio tranquilo y a la vez rodeado de todas las comodidades de una gran ciudad.",True,good,False,True,8430.0,True,False,True,False,[],False,False,725000.0,€,flat,"Palacio, Madrid",Piso,Destacado,,,,,,
109168092,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/63/70/1366283811.webp,3025-15366,48,bj,495000.0,flat,sale,83.0,True,3,1,calle de Santa Pola,Madrid,Madrid,Moncloa,es,Casa de Campo,40.4321299,-3.7345797,False,https://www.idealista.com/inmueble/109168092/,"REMAX PISUERGA pone en venta EN EXCLUSIVA este inmueble CON REFORMA TOTALMENTE INTEGRAL situado en el barrio de Casa de Campo, en el distrito de Moncloa-Aravaca, es uno de los distritos más cotizados de la capital, siendo una zona privilegiada donde se unen la exclusividad, la comodidad, naturaleza y buena conexión.  Junto al Centro Deportivo Municipal José María Cagigal, con sus magníficas instalaciones deportivas y piscinas y con una perfecta combinación de zonas verdes, servicios y proximidad al centro histórico, ofrece un estilo de vida único. Te invito a darte un paseo virtual. No dejes de ver el vídeo que recorre cada rincón de esta casa a estrenar y lee esta descripción. No te dejará indiferente.  Esta vivienda está situada en la planta baja de un edificio con ascensor de 4 alturas. Su propietario este año lo ha reformado integralmente con un gusto exquisito y mucho esmero para transformarla en una magnífica vivienda muy acogedora y súper luminosa. Para ello escogió los mejores materiales, tanto en los revestimientos, carpintería interior y exterior, alicatados, etc. así como en la reforma integral de toda la fontanería, electricidad, sistema de calefacción y aislamientos de la vivienda.  Está vivienda en planta baja, con acceso desde la calle para personas de movilidad reducida, es totalmente exterior en todo su perímetro.  Sus 75 m² útiles están muy bien aprovechados y se compone de: - 3 dormitorios dobles y muy luminosos. - 1 baño con ducha plato de ducha y ventana. - Amplio Salón con cocina abierta e integrada, con mobiliario de diseño, electrodomésticos de alta gama panelados y campana integrada en techo. Destacar:  - Zona comunitaria recién reformada, con acceso para personas con movilidad reducida y ascensor. - Zonas verdes y ajardinadas por ambas partes de la vivienda y edificio. - Cuota comunidad de vecinos: 62€ - Zona verde para aparcar (21€ al año) Situado a pocos pasos de la Casa de Campo, el mayor parque público de Madrid, ideal para quienes disfrutan del contacto con la naturaleza. A su vez, estás a un breve paseo del majestuoso Palacio Real, la Catedral de la Almudena y el vibrante parque Madrid Río, un entorno que combina historia, cultura y ocio. El Centro Comercial Príncipe Pío se encuentra aún más cerca en un corto y agradable paseo ofreciendo una amplia variedad de tiendas, restaurantes y servicios. Es ideal tanto para familias como para quienes buscan un entorno sereno sin renunciar a la comodidad de vivir cerca de todo. La zona también está excelentemente conectada:  - Líneas 41 y 75 de bus - Metro más cercano: Príncipe Pío (20 min. andando o 10 min. en bus). - Conexión próxima a M-30 (Salida 19). - Centro deportivo y piscina municipal a 100 metros. Estamos a tu disposición. Te esperamos. NOTA: La información, fotografías y croquis del inmueble en este anuncio tienen un fin únicamente informativo, no contractual ni vinculante, careciendo de validez jurídica.",True,good,False,True,5964.0,True,True,False,False,[],False,False,495000.0,€,flat,"Casa de Campo, Madrid",Piso en calle de Santa Pola,Destacado,,,,,,
108837266,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/1d/ec/1360517993.webp,RP1582025140159,52,2,149900.0,flat,sale,64.0,True,2,1,calle de Postas,Madrid,Aranjuez,Centro,es,,40.0317393,-3.6044486,False,https://www.idealista.com/inmueble/108837266/,"Te presentamos en exclusiva esta vivienda de 64 m² con infinitas posibilidades para convertirla en el piso ideal, completamente a tu medida. Situado en una segunda planta por escalera, el inmueble se distribuye actualmente en dos habitaciones, salón-comedor, cocina independiente y baño. Es totalmente exterior y cuenta con excelente ventilación cruzada, lo que favorece la circulación del aire y garantiza luz natural durante todo el día. Dispone de suelos de tarima, ventanas de climalit y una distribución versátil sin muros de carga, lo que te permitirá rediseñar los espacios a tu gusto, con libertad y sin limitaciones. Ubicado en pleno centro de Aranjuez, rodeado de todos los servicios esenciales: centros médicos, tiendas, bancos, bares, transporte, zonas verdes… Todo lo que necesitas, a pocos pasos y sin necesidad de coche. Perfecto para quienes buscan su primera vivienda o un espacio tranquilo y cómodo en el corazón de la ciudad. ¿Te imaginas viviendo aquí? ¡Ven a descubrirlo! Si necesitas financiación no dudes en solicitar tu asesoramiento personalizado, nuestro equipo te ayudará a encontrar la hipoteca que mejor se ajuste a ti y te acompañarán en todo el proceso.",False,good,False,False,2342.0,True,False,True,False,[],False,False,149900.0,€,flat,"Centro, Aranjuez",Piso en calle de Postas,Destacado,,,,,,
