propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108716876,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/60/f9/1353014992.webp,VT2.23,13,4,218000.0,flat,sale,83.0,True,2,2,Parcela A4-C3 s/n,Madrid,Madrid,Villa de Vallecas,es,Valdecarros,40.3444375,-3.6116875,True,https://www.idealista.com/obra-nueva/108716876/,"SIRIO Valdecarros – Tu nuevo hogar en el futuro de Madrid  EXCLUSIVAMENTE PARA PERSONA CON MOVILIDAD REDUCIDA 95 viviendas VPPL en régimen de cooperativa, con garaje y trastero incluidos, en uno de los desarrollos urbanísticos más ambiciosos e innovadores de Madrid: Valdecarros. Promovido por SIRIO DESARROLLOS DEL ESTE I S. COOP. MAD. , en la parcela A4-C3.  Un barrio en crecimiento con futuro verde  Valdecarros será uno de los pulmones verdes de Madrid, con más de 700 hectáreas dedicadas a zonas verdes —¡el equivalente a casi 500 campos de fútbol y 6 veces el Parque del Retiro! y más de 125 km de carril bici. Contará con todos los servicios necesarios para vivir cómodamente: colegios, guarderías, centros de salud, hospitales, instalaciones deportivas, grandes parques y zonas comerciales como La Gavia.  Conectividad y movilidad sin complicaciones  Ubicado entre las autovías M-31 y M-45, Valdecarros ofrece acceso rápido a la M-50, A-3 y excelentes conexiones mediante transporte público: autobuses de tránsito rápido al centro de Madrid, Atocha y el aeropuerto.  Espacios comunes y sostenibilidad  El residencial está diseñado para ofrecer calidad de vida, con zonas comunes que incluyen:   Jardines  Área infantil  Sala gourmet comunitaria  Piscina      Además, todas las viviendas están proyectadas con altas prestaciones energéticas, con calificación mínima B y posibilidad de alcanzar calificación A.",False,newdevelopment,True,True,False,2627.0,True,False,False,False,[],False,False,218000.0,€,flat,,"Valdecarros, Madrid",Piso en Parcela A4-c3 s/n,True,True,,,
108435060,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/ed/27/1344776846.webp,,27,6,620000.0,flat,sale,120.0,True,3,2,"paseo de Santa María de la Cabeza, 70",Madrid,Madrid,Arganzuela,es,Acacias,40.3996808,-3.700718,True,https://www.idealista.com/inmueble/108435060/,"Espectacular vivienda de 120m2 con amplia terraza en Paseo de Santa María de la Cabeza a tan solo unos metros de la Glorieta. Cuenta con mucha luz durante todo el día y unas magníficas vistas. La distribución actual se compone de salón doble, terraza acristalada de 13m2, amplia cocina, 3 habitaciones, amplio recibidor, baño y aseo. La vivienda está para reformar con múltiples opciones de distribución. El piso contaba en origen con 4 habitaciones. Cuota de comunidad 160€ + recibo del agua. Portero físico. Ascensor y montacargas. Calefacción por comunidad. Dispone de numerosos servicios, supermercados y parques en la zona. Contáctanos para más información y visitas.",False,renew,False,True,,5167.0,True,False,False,False,[],False,False,620000.0,€,flat,,"Acacias, Madrid","Piso en paseo de Santa María de la Cabeza, 70",,,630000.0,10000.0,2.0
106144182,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/e7/5f/1273826733.webp,2ºA,6,2,435000.0,duplex,sale,118.0,True,3,2,"calle SANTA CLARA, 10",Madrid,San Lorenzo de El Escorial,Abantos - Carmelitas,es,,40.5954752,-4.1421639,True,https://www.idealista.com/obra-nueva/106144182/,"""Los Jardines de San Lorenzo"" es un nuevo proyecto residencial en un espacio natural privilegiado de la Sierra de Guadarrama.  La promoción contempla la edificación de 8 viviendas con trastero, piscina y 9 plazas de aparcamiento, en régimen de vivienda libre.  Está organizada en un edificio independiente, bajos de cota alta con jardín, primeros en planta y segundos en dúplex en planta y bajo cubierta. Viviendas La tipología de las viviendas son de 3 dormitorios en la totalidad de sus diferentes unidades. Las viviendas contarán con: • Plazas de aparcamiento y trastero, incluidos en el precio • Jardín y piscina comunitarios • Ascensor en todos los niveles • Climatización frío y calor, con sistema de aerotermia y suelo refrescante • Cocinas amuebladas y equipadas con electrodomésticos (horno, microondas, campana,  placa de inducción, lavadora-secadora, lavavajillas y frigorífico) • Carpintería exterior con doble acristalamiento y rotura de puente térmico • Carpintería de interior con puertas macizas y armarios • Acabados interiores de primera calidad Sagelliv con más de 25 años de experiencia, es fiel a su filosofía de trabajo: “Con dedicación, creando hogares” Ponemos a su disposición nuestro equipo de trabajo en nuestras oficinas, siempre con cita previa: • Plaza de la Villa, 14 - 1º Loeches – Madrid. • C/Quiterio López, 5 – 1º D El Escorial – Madrid.",False,newdevelopment,True,True,False,3686.0,True,False,False,False,[],False,False,435000.0,€,flat,duplex,"Abantos - Carmelitas, San Lorenzo de El Escorial","Dúplex en calle Santa Clara, 10",True,True,,,
108716522,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/c0/c5/1353007649.webp,VT2.23,14,3,216100.0,flat,sale,83.0,True,2,2,Parcela A4-C3 s/n,Madrid,Madrid,Villa de Vallecas,es,Valdecarros,40.3444375,-3.6116875,True,https://www.idealista.com/obra-nueva/108716522/,"SIRIO Valdecarros – Tu nuevo hogar en el futuro de Madrid EXCLUSIVAMENTE PARA PERSONA CON MOVILIDAD REDUCIDA 95 viviendas VPPL en régimen de cooperativa, con garaje y trastero incluidos, en uno de los desarrollos urbanísticos más ambiciosos e innovadores de Madrid: Valdecarros. Promovido por SIRIO DESARROLLOS DEL ESTE I S. COOP. MAD. , en la parcela A4-C3.  Un barrio en crecimiento con futuro verde  Valdecarros será uno de los pulmones verdes de Madrid, con más de 700 hectáreas dedicadas a zonas verdes —¡el equivalente a casi 500 campos de fútbol y 6 veces el Parque del Retiro! y más de 125 km de carril bici. Contará con todos los servicios necesarios para vivir cómodamente: colegios, guarderías, centros de salud, hospitales, instalaciones deportivas, grandes parques y zonas comerciales como La Gavia.  Conectividad y movilidad sin complicaciones  Ubicado entre las autovías M-31 y M-45, Valdecarros ofrece acceso rápido a la M-50, A-3 y excelentes conexiones mediante transporte público: autobuses de tránsito rápido al centro de Madrid, Atocha y el aeropuerto.  Espacios comunes y sostenibilidad  El residencial está diseñado para ofrecer calidad de vida, con zonas comunes que incluyen:   Jardines  Área infantil  Sala gourmet comunitaria  Piscina      Además, todas las viviendas están proyectadas con altas prestaciones energéticas, con calificación mínima B y posibilidad de alcanzar calificación A.",False,newdevelopment,True,True,False,2604.0,True,False,False,False,[],False,False,216100.0,€,flat,,"Valdecarros, Madrid",Piso en Parcela A4-c3 s/n,True,True,,,
108334735,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/a2/9a/1341039245.webp,GU12,21,1,1670000.0,flat,sale,205.0,True,4,4,"calle del Doctor Gómez Ulla, 12",Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4296537,-3.6677032,True,https://www.idealista.com/inmueble/108334735/,"Directamente de la propiedad, vendemos vivienda ubicada en una elegante finca de 1958, con un portal señorial, ascensor principal, montacargas y portero físico. Disfrutarás de la tranquilidad y seguridad que solo un edificio clásico puede ofrecer. Su privilegiada orientación oeste garantiza luminosidad durante todo el día, creando un ambiente cálido y acogedor en cada estancia. La vivienda, situada en una primera planta exterior, destaca por su amplitud y distribución funcional: cuatro dormitorios espaciosos, tres baños completos (dos en suite), un aseo de cortesía y un espectacular salón-comedor con vistas al parque. La cocina, de diseño contemporáneo y totalmente equipada, está pensada para aprovechar al máximo el espacio y facilitar tu día a día. Vivir aquí significa tenerlo todo a tu alcance: comercios, restaurantes, colegios, centros deportivos y una excelente comunicación con toda la ciudad gracias a su proximidad a la calle Alcalá y la estación de metro Manuel Becerra. Ya sea para tu familia o para trabajar desde casa con comodidad, este piso es la opción perfecta para quienes no se conforman con menos. No dejes pasar esta oportunidad única de estrenar hogar en la mejor zona de Madrid. Contacta ahora y descubre tu nueva vida en el Barrio de Salamanca.",True,good,False,True,,8146.0,True,False,False,False,[],False,False,1670000.0,€,flat,,"Guindalera, Madrid","Piso en calle del Doctor Gómez Ulla, 12",,,1715000.0,45000.0,3.0
108127723,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/c1/cc/1334680465.webp,Tipo 5,5,1,232583.0,flat,sale,63.0,True,1,1,calle de las Guayanas s/n,Madrid,Colmenar Viejo,Centro,es,,40.6585623,-3.7711277,True,https://www.idealista.com/obra-nueva/108127723/,"LICENCIA DE OBRAS CONCEDIDA – CONSTRUYE NISMAR (Próximo inicio de obras) 11 viviendas de 1, 2 y 3 dormitorios, con garaje y trastero en un edificio singular con imagen e identidad propia, ubicado en el centro de la localidad C/ Guayanas, a 5 minutos de la plaza del Ayuntamiento. Cuenta con todos los servicios, zona comercial, colegios, parques, restauración, transporte público… La promoción consta de viviendas de 1, 2 y 3 dormitorios. Todas las viviendas disponen de balcón o terraza, plaza de garaje y trastero. Proyecto con calificación energética A. Se trata de un edificio singular en urbanización privada, tres alturas con fachada compuesta por sistema SATE | ETICS en color blanco y ocre tostado. Actualmente nos encontramos en fase de captación de socios para Residencial Dos, S. Coop. Mad. , ya que el proyecto se desarrollará en régimen de cooperativa y será gestionado por Ksanet, gestora con amplia experiencia en la gestión de cooperativas de viviendas. Contamos con que sea de su interés, y le invitamos a formar parte de la misma, además, al ser una cooperativa, tendrá la oportunidad de participar activamente en la toma de decisiones y contribuir al desarrollo de su nuevo hogar. Al adjudicarse la vivienda sobre plano, tiene la ventaja de adherirse al proyecto con una forma de pago más cómoda, pudiendo en la mayoría de los casos, beneficiarse del aumento de su valor a medida que avanza la construcción. Producción de calefacción y refrigeración mediante sistema de Aerotermia con instalación de suelo radiante-refrescante de baja temperatura, repartiendo de manera uniforme calor en invierno y frescor en verano con los más altos niveles de eficiencia y confort. Al no necesitar radiadores, entre otras grandes ventajas, se consigue maximizar el espacio útil en la vivienda. El control de la temperatura se regulará mediante termostato situado en el salón. Gran ahorro económico en la factura energética mensual con el máximo confort. Cocinas equipadas con muebles altos y bajos. Pintura plástica lisa, carpintería interior lacada en blanco. RESIDENCIAL GUAYANAS se convierte en una de las mejores opciones para estrenar vivienda moderna y de calidad en uno de los municipios más valorados por su calidad de vida de la Comunidad de Madrid.",False,newdevelopment,True,True,False,3692.0,True,False,False,False,[],False,False,232583.0,€,flat,,"Centro, Colmenar Viejo",Piso en calle de las Guayanas s/n,True,True,,,
106703948,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/02/29/1291507320.webp,DS-P66053B,14,2,2955000.0,flat,sale,220.0,True,3,3,calle Velázquez,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4308202,-3.6848492,False,https://www.idealista.com/inmueble/106703948/,"DIZA Consultores les presenta piso familiar, en edificio representativo, en la calle Velázquez. En la segunda planta de un edificio de mediados del siglo XX por un arquitecto de reconocido prestigio, encontramos este piso de techos altos con 220 metros cuadrados, dando a un patio de manzana muy agradable. La vivienda tiene una configuración clásica con el recibidor distribuyendo las diferentes zonas. La zona social es muy amplia y luminosa con salón-comedor. El comedor está comunicado con la zona de cocina y tiene capacidad doce comensales. Los grandes ventanales de los salones, hacen de estas estancias un lugar luminoso dando sensación de gran amplitud. La zona de descanso se compone por tres dormitorios principales. El dormitorio principal es de gran tamaño y con la opción de dejar un baño en suite. La cocina es muy amplia, pudiendo crear un comedor de diario, zona de lavandería y entrada independiente. La finca cuenta con portero físico de lunes a domingo en horario de portería, calefacción central, plaza de garaje grande y trastero en el edificio. El barrio Salamanca se trata de una de las zonas más lujosas y con mejor calidad de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,good,False,False,,13432.0,False,False,False,False,[],False,False,2955000.0,€,flat,,"Castellana, Madrid",Piso en calle Velázquez,,,,,
106830324,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/98/f7/1264270303.webp,29 Tipo A,13,,296000.0,chalet,sale,129.0,,3,3,avenida De Los Rosales s/n,Madrid,Torrelaguna,,es,,40.8271222,-3.5428692,True,https://www.idealista.com/obra-nueva/106830324/,"El proyecto Nortelaguna presenta 31 chalets unifamiliares de obra nueva pareados y adosados con dos tipologías, ambas de 3 dormitorios. Las viviendas cuentan con diversas orientaciones y están situadas en parcelas que varían entre los 320 m² y 350 m².  Esta promoción se ofrece, con precio cerrado y en promoción directa, como la mejor opción de obra nueva en Torrelaguna, al no tener que asumir ningún riesgo el comprador de las viviendas.  Ubicada en la Sierra Norte de Madrid, este municipio posee centros de salud, colegios, oferta comercial y excelente gastronomía. Su patrimonio arquitectónico medieval le ha valido la distinción de Monumento Histórico Artístico Nacional.  La calidad de vida se respira en el proyecto de Nortelaguna, donde el valor de su localización se combina con su diseño, concebido para el máximo aprovechamiento funcional y el mejor confort. Las viviendas disponen de unos 120 m2 construidos interiores más terrazas y porches, distribuidos según tipologías; dormitorio en planta baja y dos en planta primera, o los tres dormitorios en planta primera. La cocina abierta al salón-comedor establece continuidad con el porche para acceder con facilidad a los jardines de 170 m2 hasta 212 m2, según parcela, para disfrutar al aire libre con amigos y familia momentos inolvidables.   En este proyecto con buenas calidades destaca de manera especial la climatización con aerotermia por suelo radiante-refrescante. Con este sistema se logra en Nortelaguna mayor eficiencia energética y confort térmico en el interior de las viviendas, lo que permitirá un significativo ahorro en las facturas de calefacción y refrigeración, reduciendo al mismo tiempo las emisiones de CO₂ y el impacto ambiental.    Localización: El proyecto Nortelaguna se encuentra en el municipio de Torrelaguna en la Sierra Norte de Madrid, a 60 km del centro de Madrid por la A-1, a 48 km de la ciudad de Guadalajara, a 32 km de Buitrago de Lozoya y a 28 km de Guadalix. Aunado a sus buenas comunicaciones en coche, Torrelaguna posee líneas de buses suburbanos hacia diversos puntos de la ciudad que le comunican con Metro Madrid.  La ubicación del proyecto Nortelaguna permite acceder con facilidad al variado entorno natural de la Sierra, tanto para disfrutar de paisajes como para la práctica de múltiples deportes en cualquier época del año (senderismo, ciclismo o piragüismo, entre otros), sin renunciar a la vida práctica de tener a un paso de casa opciones de servicios, en un lugar tranquilo e histórico que incluso aún conserva calles empedradas.",False,,True,,False,2295.0,True,False,False,False,[],False,False,296000.0,€,chalet,terracedHouse,Torrelaguna,Chalet adosado en avenida De Los Rosales s/n,,,,,
107651972,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/c9/b3/1323107178.webp,ONM2502005-1,13,2,805000.0,flat,sale,99.0,True,2,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4281919,-3.7051855,False,https://www.idealista.com/obra-nueva/107651972/,"Ubicado en el corazón de Malasaña, en la emblemática Calle Monteleón, este edificio representa una oportunidad única de inversión en una de las zonas más dinámicas y cotizadas de Madrid. Se trata de un proyecto de rehabilitación integral, el inmueble se transformará en un espacio moderno y funcional, manteniendo el encanto arquitectónico del barrio. Ideal para desarrollar residencial prime, apartamentos turísticos o coliving, el edificio ofrece una combinación perfecta de tradición y vanguardia. El proyecto consta de 9 estudios y 5 viviendas de 2 dormitorios con acceso directo a un parking robotizado de más de 40 plazas. Cada detalle sale a la luz tras una rehabilitación que tiene como premisa la optimización del diseño y la funcionalidad de cada uno de los 14 apartamentos del edificio. Si buscas un activo exclusivo con gran potencial en una de las áreas más vibrantes de Madrid, Monteleón, es la inversión ideal. Contáctanos para más información sobre esta oportunidad única.  El Barrio de Universidad (en su origen conocido como Barrio de Maravillas) es un barrio del distrito Centro con bastante ambiente alternativo y vida nocturna. Algunos entendidos han llegado a compararlo con el Camden Town de Londres o el Barrio Alto de Lisboa. Por su situación estratégica entre los barrios de Chueca y de Argüelles, sus calles focalizaron en gran parte los movimientos de la llamada Movida madrileña de los años 70 y años 80. Muy bien comunicado, es una buena opción para vivir tanto para estudiantes como para público más adulto y post universitarios.",False,newdevelopment,True,True,False,8131.0,True,False,False,False,[],False,False,805000.0,€,flat,,"Malasaña-Universidad, Madrid",Piso,,,,,
108127763,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/c1/cc/1334680465.webp,Tipo 7,5,1,287914.0,flat,sale,80.0,True,2,1,Calle de las Guayanas s/n,Madrid,Colmenar Viejo,Centro,es,,40.6585623,-3.7711277,True,https://www.idealista.com/obra-nueva/108127763/,"LICENCIA DE OBRAS CONCEDIDA – CONSTRUYE NISMAR (Próximo inicio de obras) 11 viviendas de 1, 2 y 3 dormitorios, con garaje y trastero en un edificio singular con imagen e identidad propia, ubicado en el centro de la localidad C/ Guayanas, a 5 minutos de la plaza del Ayuntamiento. Cuenta con todos los servicios, zona comercial, colegios, parques, restauración, transporte público… La promoción consta de viviendas de 1, 2 y 3 dormitorios. Todas las viviendas disponen de balcón o terraza, plaza de garaje y trastero. Proyecto con calificación energética A. Se trata de un edificio singular en urbanización privada, tres alturas con fachada compuesta por sistema SATE | ETICS en color blanco y ocre tostado. Actualmente nos encontramos en fase de captación de socios para Residencial Dos, S. Coop. Mad. , ya que el proyecto se desarrollará en régimen de cooperativa y será gestionado por Ksanet, gestora con amplia experiencia en la gestión de cooperativas de viviendas. Contamos con que sea de su interés, y le invitamos a formar parte de la misma, además, al ser una cooperativa, tendrá la oportunidad de participar activamente en la toma de decisiones y contribuir al desarrollo de su nuevo hogar. Al adjudicarse la vivienda sobre plano, tiene la ventaja de adherirse al proyecto con una forma de pago más cómoda, pudiendo en la mayoría de los casos, beneficiarse del aumento de su valor a medida que avanza la construcción. Producción de calefacción y refrigeración mediante sistema de Aerotermia con instalación de suelo radiante-refrescante de baja temperatura, repartiendo de manera uniforme calor en invierno y frescor en verano con los más altos niveles de eficiencia y confort. Al no necesitar radiadores, entre otras grandes ventajas, se consigue maximizar el espacio útil en la vivienda. El control de la temperatura se regulará mediante termostato situado en el salón. Gran ahorro económico en la factura energética mensual con el máximo confort. Cocinas equipadas con muebles altos y bajos. Pintura plástica lisa, carpintería interior lacada en blanco. RESIDENCIAL GUAYANAS se convierte en una de las mejores opciones para estrenar vivienda moderna y de calidad en uno de los municipios más valorados por su calidad de vida de la Comunidad de Madrid.",False,newdevelopment,True,True,False,3599.0,True,False,False,False,[],False,False,287914.0,€,flat,,"Centro, Colmenar Viejo",Piso en Calle de las Guayanas s/n,True,True,,,
108551533,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/b0/af/1348221136.webp,,21,1,359000.0,duplex,sale,70.0,True,3,3,"calle de Hortaleza, 38",Madrid,Madrid,Centro,es,Chueca-Justicia,40.4219701,-3.6997797,True,https://www.idealista.com/inmueble/108551533/,"Bonito apartamento en pleno centro, totalmente exterior con UN BALCON y DOS VENTANAS A LA CALLE, TRES DORMITORIOS y TRES BAÑOS COMPLETOS. Distribuido en dos alturas, debido a sus casi cuatro metros de suelo a techos. * En la planta de abajo de 1,85 cm aproximadamente se encuentra el salón -cocina todo diáfano y muy amplio con balcón a la calle. * En la parte de arriba de 1,80 cm aproximadamente se encuentran tres dormitorios con tres baños completos. EN EL PLANO ADJUNTO PUEDE COMPROBAR LOS METROS ÚTILES EXACTOS DE AMBAS PLANTAS. AMUEBLADO, REFORMADO e INSONORIZADO y listo para vivir o sacar una gran rentabilidad por su inmejorable ubicación y características de unos 3.000 €. Por ejemplo para estudiantes. AIRE ACONDICIONADO Y CALEFACCIÓN POR CONDUCTOS EN TODAS LAS ESTANCIAS. Comunidad 18 €. IBI 198 €. SOY PARTICULAR, no hay gastos de agencia.  SOY PARTICULAR y puedo colaborar también con agencias sin exclusiva y sin encargo de venta, por libre SOLAMENTE y NO doy comisión.",True,good,False,True,,5129.0,True,False,False,False,[],False,False,359000.0,€,flat,duplex,"Chueca-Justicia, Madrid","Dúplex en calle de Hortaleza, 38",,,,,
108467622,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/96/b7/1347300916.webp,ONM2506007,22,,3390000.0,chalet,sale,700.0,,5,6,Bonanza,Madrid,Boadilla del Monte,Bonanza,es,,40.4517579,-3.89073,False,https://www.idealista.com/obra-nueva/108467622/,"Obra Nueva de chalet independiente en Bonanza, Las Lomas, Boadilla VIVIENDA DE LUJO EN BOADILLA DEL MONTE Aproperties presenta un exclusivo chalet independiente de Obra Nueva en la exclusiva urbanización Bonanza en Boadilla del Monte. Zona exclusiva con vigilancia 24h, ofrece máxima seguridad, privacidad y un estilo de vida familiar y exclusivo. Sus amplias zonas verdes con vistas a la sierra madrileña, jardines cuidados, instalaciones deportivas y piscina, solárium, junto a la calidad de sus viviendas, consolidan su estatus como uno de los entornos residenciales de mayor prestigio de la zona. Arquitectura minimalista que armoniza con el entorno Esta villa de lujo, con más de 700 metros construidos, se alza sobre una generosa parcela ajardinada, concebida bajo una estética contemporánea lujosa y zen, que combina volúmenes horizontales, líneas limpias y grandes ventanales que inundan de luz cada espacio. El uso de calidades de la gama premium de Porcelanosa, jardines interiores y cubiertas planas refuerza la sensación de conexión con el paisaje, creando una atmósfera de serenidad, equilibrio y sofisticación. Espacios interiores diseñados para el bienestar. La vivienda destaca por su distribución fluida y funcional, diferenciando con naturalidad las zonas sociales y privadas. Cada volumen ha sido diseñado con intención, integrando visualmente los espacios e invitando a disfrutar tanto del interior como del entorno natural. *Los renders publicados son meramente ilustrativos y no representan con exactitud el diseño, distribución y calidades finales del proyecto. Toda la información aquí publicada queda sujeta a explicación en una visita sobre plano y obra, donde se explicarán detalladamente el diseño, los acabados, materiales y características definitivas de la vivienda. ¿Te imaginas vivir aquí? Acerca de Bonanza Bonanza es una de las urbanizaciones donde poder vivir en un entorno integrado con la naturaleza a tan solo veinte minutos de Madrid. Situada en el Km 1 de la M-516 linde de los municipios de Majadahonda con Boadilla de Monte, con acceso directo a M-50 y M-503, M-40 a no más de 5 minutos y además dos líneas de autobús. Tiene una amplia oferta de centros educativos en el entorno de la urbanización, tanto públicos como concertados y privados, algunos de ellos bilingües. En cuanto a la zona de ocio cuentan con varios restaurantes sin salir de la urbanización que se completan con la amplia oferta gastronómica que ofrecen los municipios colindantes. Superficies comerciales cercanas como el Centro Oeste, Gran Plaza II y las Rozas Village. Además de contar con dos pequeños centros comerciales en la urbanización colindante. Es una urbanización con seguridad 24 horas.",False,newdevelopment,True,,False,4843.0,True,False,False,False,[],False,False,3390000.0,€,chalet,independantHouse,"Bonanza, Boadilla del Monte",Casa independiente,True,True,,,
105236086,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/d7/8b/1246070357.webp,TIPO B,13,,1306250.0,chalet,sale,296.0,,5,5,Hermanos San Román s/n,Madrid,Pozuelo de Alarcón,Zona norte,es,Zona norte,40.4497489,-3.8072152,True,https://www.idealista.com/obra-nueva/105236086/,"“ALTOS DEL PARQUE” es una promoción de 11 exclusivos chalets adosados, con parcela privada, y urbanización con jardín y piscina. Viviendas con grandes posibilidades. ESPACIONES PERSONALIZABLES para adaptarse a las necesidades de cada familia. En el corazón de Pozuelo, con vistas al Parque Alcalde José Martín Crespo-Díaz, y junto a la Plaza de la Constitución y al Parque Prados de Torrejón, “ALTOS DEL PARQUE” se encuentra en un entorno privilegiado, con gran oferta de servicios, centros educativos, comerciales y de ocio. Una zona consolidada y bien comunicada con los principales ejes de la ciudad. Las viviendas, de hasta 6 dormitorios, cuentan con amplios espacios distribuidos en cuatro plantas. En planta baja está el salón, comedor, cocina, aseo de cortesía, y zonas exteriores de la vivienda con porche delantero y amplia terraza trasera con salida a los jardines de la urbanización. Primera planta de dormitorios con baño ensuite y armarios empotrados. Ático con sala de estar, o dormitorio con baño, y salida a gran terraza. Y en el sótano, zona de bodega con grandes ventanales, ampliamente iluminada a través de patio inglés, con sala de estar personalizable, y acceso directo al aparcamiento comunitario. “ALTOS DEL PARQUE” está concebida como una urbanización de viviendas que combinan el diseño moderno de una construcción con excelentes materiales, con el confort de unos espacios estudiados y concebidos para disfrutar de todas las comodidades que ofrecen. Entrega segundo semestre 2026.",False,,True,,False,4413.0,True,False,False,False,[],False,False,1306250.0,€,chalet,terracedHouse,"Zona norte, Pozuelo de Alarcón",Chalet adosado en Hermanos San Román s/n,True,True,,,
109160892,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/26/a3/1366393028.webp,IE16-VLAJ,23,2,625000.0,flat,sale,137.0,True,2,2,avenida Lazarejo,Madrid,Las Rozas de Madrid,El Cantizal,es,El Cantizal,40.5172438,-3.9273404,False,https://www.idealista.com/inmueble/109160892/,"INMOBILIARIAS ENCUENTRO vende en Exclusiva este luminoso piso en una de las mejores urbanizaciones de El Cantizal, Las Rozas de Madrid. El inmueble de 127 m2 construidos, se compone de dos dormitorios, salón con terraza, cocina independiente y dos baños completos. Nos recibe un amplio hall de entrada con armario empotrado que nos dirige al amplio salón comedor con salida directa a la amplia terraza de 17 m2 con pérgola y zona de chill out. Desde el hall accedemos también a la cocina con amplio ventanal y tendedero y a la zona de descanso con dos amplios dormitorios, el principal con baño en suite y zona de vestidor. Ambos dormitorios tienen armarios empotrados. Completa esta zona otro baño completo con bañera. La vivienda cuenta con una plaza de garaje para coche grande con fácil acceso y un trastero. Entre sus calidades destacan el suelo de tarima, aire acondicionado por splits en el salón, calefacción independiente de gas natural y puerta blindada. CERTIFICACIÓN ENERGÉTICA: Calificación de Consumo: C/ Emisiones: C. La urbanización cerrada es una de las mejores de la zona, cuenta con dos piscinas, una infantil y otra para adultos, agradables zonas verdes, parque infantil, pista de pádel, gimnasio y vestuarios.  Con todo esto, destaca además su privilegiada ubicación por su cercanía a todos los servicios de Las Rozas, supermercados, parques, centros médicos, así como la comodidad tanto para el transporte público como privado, accediendo en cinco minutos a la carretera de El Escorial. Además cuenta con los mejores colegios en las proximidades. POR PRIVACIDAD EL PROPIETARIO NOS HA SOLICITADO EDITAR LAS IMÁGENES CON INTELIGENCIA ARTIFICIAL En Inmobiliarias Encuentro le brindamos todo el asesoramiento requerido en el proceso de compraventa tales como financiación, gastos de compraventa, notaría etc y ponemos a su alcance nuestros distintos sistemas adaptados a sus necesidades. Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: ""CAMBIA Y DESCANSA"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. ¡Financiación a tu medida! Con Finmo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! Entra en nuestra web y reserva este piso en tan sólo dos minutos con nuestro servicio iReserva.",True,good,False,True,,4562.0,True,False,False,False,[],False,False,625000.0,€,flat,,"El Cantizal, Las Rozas de Madrid",Piso en avenida Lazarejo,True,True,,,
