propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
103656906,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/9d/9d/1196449625.webp,3431-15594,34,4,1750000.0,flat,sale,153.0,True,2,2,calle de Pavía,Madrid,Madrid,Centro,es,40.4211732,-3.7099568,False,https://www.idealista.com/inmueble/103656906/,"Espectacular piso en un edificio histórico con vistas impresionantes a los Jardines de Sabatini y el Palacio Real.  Este inmueble cuenta con una distribución diáfana y una decoración de lujo que le dará un toque de elegancia a su vida. Además, podrá disfrutar de un gran salón comedor y la posibilidad de integrar una habitación adicional.  La cocina está completamente amueblada y equipada con detalles cuidados en la reforma, como los suelos de tarima, aire acondicionado, calefacción por hilo radiante y vigas de madera. Además, tiene dos balcones con preciosas vistas y una finca rehabilitada con ascensor en hierro forjado y caoba.  El piso se vende en rentabilidad, actualmente alquilado. inquilino solvente. En una zona demandada con variedad de comercios, gastronomía y oferta cultural, este piso está exento de IBI por ser un edificio histórico. Con una superficie construida de 153 m² y útiles de 134 m², cuenta con dos dormitorios y dos baños, balcón, armarios empotrados y trastero.  Construido en 1900, este piso se encuentra en la planta 4, es exterior y cuenta con ascensor. Su cocina está equipada con electrodomésticos y sin amueblar, y cuenta con aire acondicionado disponible. ¡No pierda la oportunidad de vivir en una zona emblemática de Madrid! Contáctenos para más información y agendar una visita.",True,good,False,True,,11438.0,True,True,False,False,[],False,False,1750000.0,€,,,flat,"Palacio, Madrid",Piso en calle de Pavía,,Palacio,,,
108499554,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/ec/35/1346729803.webp,ANDALUCIA 2,27,5,249900.0,flat,sale,115.0,True,3,2,Centro,Madrid,Valdemoro,Centro,es,40.1938325,-3.6738222,False,https://www.idealista.com/inmueble/108499554/,"Agencia inmobiliaria de Valdemoro, Tecnocasa Estudio Las Tres Erres SL. VENDE PISO en Valdemoro en zona centro, formado por salón-comedor que da acceso a una terraza, cocina totalmente equipada y espaciosa con salida a tendedero, cuarto de despensa, tres dormitorios que cuentan con un balcón que aprovecha al máximo la luminosidad de la vivienda y dos baños completos con ducha y el principal cuenta con bañera. La vivienda además cuenta con suelos de tarima, aire acondicionado en el salón y la habitación principal y armarios empotrados en todos los dormitorios Trastero incluido en el precio. La urbanización cuenta con piscina y zonas verdes. La vivienda está en la zona centro con acceso a multitud de servicios, como la facilidad de entrada y salida a la población a través de la autovía, así como bien comunicada por la red de transportes del municipio y con zonas verdes alrededor. No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON.",False,good,False,True,,2173.0,False,False,True,False,[],False,False,249900.0,€,,,flat,"Centro, Valdemoro",Piso,,,257900.0,8000.0,3.0
108745866,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/aa/d2/1353990651.webp,PIS_301,19,4,369000.0,flat,sale,90.0,True,3,2,CL CASTRILLO DE AZA,Madrid,Madrid,Villa de Vallecas,es,40.3842028,-3.6058095,False,https://www.idealista.com/inmueble/108745866/,"Jadein Ferrero vende impecable vivienda reformada con plaza de garaje en Santa Eugenia. Finca con servicio de conserjeria. Piso de 3 dormitorios y 2 baños, todo exterior y baño con luz natural. , gran cocina ampliada con terraza tendedero y muy buenas calidades, armarios empotrados en todos los dormitorios y terraza cerrada en dormitorio principal. Muy buena zona, junto a estación de renfe y Hospital Infanta Leonor, cercano a comercios, servicios etc.. . Concierte una visita sin compromiso...",False,good,False,True,,4100.0,False,False,True,False,[],False,False,369000.0,€,True,True,flat,"Santa Eugenia, Madrid",Piso en CL Castrillo De Aza,,Santa Eugenia,,,
105005786,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/6d/47/1238848135.webp,,47,,2300000.0,countryHouse,sale,586.0,,6,6,Las Aves,Madrid,Aranjuez,Las Aves,es,40.0107577,-3.6948011,False,https://www.idealista.com/inmueble/105005786/,"Finca de recreo ecuestre ubicada en la salida 47 de la N-IV, a 30 minutos de Madrid. Su superficie es de 12 hectáreas con diversas construcciones como la casa principal 586m2, piscina, casa del encargado de 833m2. 59 boxes, naves 1045m2, cuadras de abajo 370m2, nave pequeña de 134m2, picadero de salto en libertad, caminador, pista de trabajo, etc.",False,good,False,,,3925.0,True,False,True,False,[],False,False,2300000.0,€,True,True,countryHouse,"Las Aves, Aranjuez",Finca rústica,countryHouse,,,,
108626252,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/3a/ae/1365719809.webp,W-02T8WR,57,,1430000.0,chalet,sale,500.0,,6,4,Zona Monte el Pilar,Madrid,Majadahonda,Zona Monte el Pilar,es,40.4742427,-3.8553631,False,https://www.idealista.com/inmueble/108626252/,"Unifamiliar reformado en el Monte del Pilar Ubicado en una de las zonas más privilegiadas de Majadahonda, en pleno Monte del Pilar, presentamos esta magnífica vivienda unifamiliar que destaca por su excelente orientación en todas sus fachadas, lo que garantiza luz natural durante todo el día, y por contar con una piscina privada, perfecta para disfrutar en familia o con amigos. La vivienda ha sido completamente reformada, cuidando cada detalle con un diseño actual, funcional y de altas calidades. Se distribuye en varias plantas que aportan amplitud y versatilidad a cada rincón: •Planta baja: amplio salón con grandes ventanales y salida al jardín, cocina moderna e independiente, totalmente equipada, y un aseo de cortesía. •Primera planta: cuatro cómodos dormitorios, todos ellos exteriores y con armarios empotrados, y dos baños completos, uno de ellos en suite en el dormitorio principal. •Buhardilla: un gran espacio diáfano con múltiples posibilidades: zona de juegos, estudio, gimnasio o una acogedora sala de estar. •Sótano: garaje privado, un dormitorio adicional con baño completo (ideal para invitados o servicio), una sala con cocina que puede destinarse a distintos usos, zona de lavado y bodega, desde esta planta hay una salida directa al jardín Este chalet combina privacidad, confort y un entorno natural incomparable, todo ello a pocos minutos del centro de Majadahonda y con fácil acceso a servicios, colegios y transportes. Una oportunidad única para estrenar hogar en una de las mejores zonas residenciales del noroeste de Madrid. La propiedad se sitúa en el prestigioso entorno del Monte del Pilar, una de las zonas residenciales más exclusivas y demandadas del noroeste de Madrid. Esta ubicación ofrece una combinación perfecta de naturaleza, servicios de alta calidad y excelentes comunicaciones, convirtiéndola en un enclave ideal para familias y profesionales que buscan calidad de vida sin renunciar a la cercanía con la capital. Entorno natural privilegiado. El Monte del Pilar es un extenso parque forestal de más de 800 hectáreas de bosque mediterráneo, considerado uno de los pulmones verdes más importantes de la Comunidad de Madrid. Este entorno ofrece a los residentes la posibilidad de disfrutar de actividades al aire libre como senderismo, ciclismo y paseos en un ambiente tranquilo y seguro. Servicios y comercios a poca distancia La zona cuenta con una amplia oferta de servicios que facilitan el día a día: •Centro Comercial Monte del Pilar: Ubicado a escasos metros, alberga un supermercado Supercor, farmacia, restaurantes y diversas tiendas.  •Restaurantes y ocio La zona está rodeada de prestigiosos centros educativos, tanto públicos, privados y concertados •Universidades cercanas: Universidad Francisco de Vitoria. Esta diversidad educativa permite a las familias elegir la opción que mejor se adapte a sus necesidades. La ubicación ofrece acceso rápido a centros de salud de referencia como el Hospital Universitario Puerta de Hierro: Además, la zona cuenta con una amplia oferta de ambulatorios y centros médicos, tanto públicos como privados La zona goza de una ubicación estratégica con excelentes conexiones: •Transporte público: A 3 minutos se encuentra la estación de RENFE Cercanías de Majadahonda, que conecta con el centro de Madrid en aproximadamente 15 minutos. Además, varias líneas de autobús interurbanas con su parada a 2 minutos a pie desde la propiedad, ofrecen acceso directo a Moncloa y otras zonas de la capital. •Accesos por carretera: La zona cuenta con acceso directo a las principales vías de comunicación, como la A6, M50 y M503, así como carril bus-VAO facilitando los desplazamientos en vehículo privado.",True,good,False,,,2860.0,True,False,True,False,[],False,False,1430000.0,€,,,chalet,"Zona Monte el Pilar, Majadahonda",Casa independiente,independantHouse,,1487000.0,57000.0,4.0
109066529,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/b7/34/1364318807.webp,296140,19,2,249900.0,flat,sale,65.0,True,2,1,calle de Pradoluengo,Madrid,Madrid,Barajas,es,40.4523623,-3.5821381,False,https://www.idealista.com/inmueble/109066529/,"Se vende vivienda exterior de 65 m², con 2 dormitorios (antes 3), lista para entrar a vivir. Dispone de salón independiente, cocina con despensa y baño completo. Equipada con ventanas nuevas de doble Climalit, que aportan excelente aislamiento térmico y acústico. El edificio fue rehabilitado en 2022 (portal, fachada y ascensor), incorporando aislamiento térmico que mejora la eficiencia energética de la vivienda. Ubicado en la zona del Aeropuerto de Barajas, a pocos metros de la parada de Autobus 112, 114 y N4, comercios y todos los servicios. La comunidad es reducida, solo 30? /mes. Una oportunidad única para inversores: zona con alta demanda de alquiler y excelente rentabilidad. ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  ¿Necesitas vender para comprar? te ayudamos coordinándolo todo y con hipoteca cambio de casa. ¿Tienes prisa en vender? te ofrecemos una venta rápida con todas las garantías. ¿Necesitas una hipoteca? en donpiso la encuentras y en condiciones preferentes. ¿Herencias? , ¿Divorcios? , te ayudamos y coordinamos todo. Infórmate:.",False,good,False,True,,3845.0,True,False,False,False,[],False,False,249900.0,€,,,flat,"Aeropuerto, Madrid",Piso en calle de Pradoluengo,,Aeropuerto,,,
109214040,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/15/a3/1367647805.webp,,13,1,240000.0,flat,sale,111.0,True,3,2,CL TEJAR,Madrid,Humanes de Madrid,,es,40.2513964,-3.8296831,False,https://www.idealista.com/inmueble/109214040/,"ESPECIAL INVERSORES – INMUEBLE ALQUILADO EN RENTABILIDAD Humanes de Madrid ¿Buscas una inversión segura y con rentabilidad desde el primer día? Esta es tu oportunidad. Venta con inquilino en vigor. El inmueble se transmite con contrato de arrendamiento activo y al corriente de todos los gastos e impuestos. Actualmente genera una renta mensual de 900 €, con un inquilino puntual en los pagos y sin incidencias desde el inicio del contrato en noviembre de 2019. Además, la propiedad dispone de un seguro de impago contratado, lo que añade una capa extra de tranquilidad a la inversión. Rentabilidad bruta estimada: 4,50 % Descubre esta fantástica oportunidad de inversión en Humanes de Madrid. Se trata de una vivienda luminosa y bien distribuida, actualmente alquilada con contrato en vigor hasta noviembre de 2027, lo que garantiza una rentabilidad bruta del 4,5% desde el primer día. CARACTERÍSTICAS PRINCIPALES: - Superficie optimizada con 3 dormitorios y 2 baños. - 6 armarios empotrados, 2 de ellos en la habitación principal, aportando gran capacidad de almacenamiento. - Aire acondicionado en las tres habitaciones y en el salón, para disfrutar del máximo confort durante todo el año. - Plaza de garaje incluida, un valor añadido en la zona. - Gastos de comunidad: 120 €/mes. - IBI anual: 400 €. DETALLES PARA INVERSORES: - Alquiler actual: 900 €/mes. - Contrato vigente hasta noviembre 2027. - Rentabilidad asegurada del 4,5% bruto. La vivienda se encuentra en una zona tranquila de Humanes de Madrid, con buenas comunicaciones y todos los servicios cercanos: colegios, supermercados, transporte público y zonas verdes. En definitiva, una oportunidad sólida para quienes buscan inversión segura o, a futuro, una cómoda residencia familiar.",False,good,False,True,,2162.0,False,False,False,False,[],False,False,240000.0,€,True,True,flat,Humanes de Madrid,Piso en CL Tejar,,,,,
108764082,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/c7/9f/1355349547.webp,d1c4c72a-62cf-400e-9259-5a5042851e68,52,,479000.0,chalet,sale,96.0,,3,2,carretera de Galapagar a Navata,Madrid,Galapagar,La Navata,es,40.6038189,-3.9837655,False,https://www.idealista.com/inmueble/108764082/,"Precioso chalet de piedra clásico e independiente con parcela de 1.100 m2 en Carretera de Galapagar a La Navata. Distribuida en una única planta, con posibilidad de subir una segunda planta y otra más bajo cubierta.  Como otra opción, dispone de un anteproyecto para construir 4 chalets con acceso individual.  El chalet cuenta con tres orientaciones, dispone de un gran porche y terraza, gran salón, cocina, 3 habitaciones y 2 baños. Cuenta con calefacción central por gasoil y a/c. Tiene trastero muy amplio y aparcamiento cubierto con espacio para 4 coches.  La parcela ajardinada tiene piscina, un pozo de agua natural y zona de columpios infantil.  Muy bien comunicada, con la parada de autobús en la puerta y parada a 300 m del tren de cercanías que conecta directamente con el centro de Madrid. Acceso por carretera a 900 metros con salida a la A6. Además existe un Plan del ayuntamiento para construir una amplia zona deportiva y ajardinada en los márgenes del rio Guadarrama.",True,good,False,,,4990.0,True,True,False,False,[],False,False,479000.0,€,,,chalet,"La Navata, Galapagar",Casa independiente en carretera de Galapagar a Navata,independantHouse,,,,
108618930,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/7d/f1/1351974674.webp,be618e64-4101-4f04-97d5-01d3f535d0b2,47,4,170000.0,flat,sale,80.0,True,3,1,travesía Pintor Sorolla,Madrid,Parla,Pintores-Ferial,es,40.2398644,-3.7592872,False,https://www.idealista.com/inmueble/108618930/,"Oportunidad única en la zona norte de Parla: piso en cuarta planta, ideal para quienes busquen un hogar luminoso y bien ubicado. Cuenta con 80m2 con una distribución de 3 habitaciones, 1 baño completo, y una orientación oeste que garantiza luz natural durante la tarde, este piso se presenta como una opción perfecta para reformar y adaptarlo a tus necesidades. Además, al ser exterior, ofrece vistas despejadas y una excelente ventilación.  La propiedad está en una zona tranquila, pero muy bien comunicada, con acceso a todos los servicios y transporte público cercanos. ¡Ven a verlo y hazlo tuyo!",True,good,False,False,,2125.0,True,True,False,False,[],False,False,170000.0,€,,,flat,"Pintores-Ferial, Parla",Piso en travesía Pintor Sorolla,,,,,
108751141,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/cf/4e/1355964928.webp,61af3b30-8b68-496e-b040-d454c6492d15,45,2,900000.0,flat,sale,127.0,True,4,3,calle de Embajadores,Madrid,Madrid,Centro,es,40.4116957,-3.7066971,False,https://www.idealista.com/inmueble/108751141/,"Descubre esta espectacular vivienda de 127 m² ubicada en el vibrante barrio de Lavapiés, en pleno centro de Madrid. Esta propiedad, completamente reformada, destaca por su diseño moderno, amplitud y excelente distribución, ofreciendo un hogar funcional y acogedor. La vivienda cuenta con cuatro dormitorios amplios, perfectos para familias o quienes necesitan espacio adicional, y tres baños completos, lo que aporta comodidad y privacidad para todos los miembros del hogar o visitas. La cocina está completamente equipada con electrodomésticos modernos y se entrega totalmente amueblada, lista para entrar a vivir. Entre sus comodidades, destacan el aire acondicionado, la calefacción central y un calentador eléctrico, garantizando confort en cualquier época del año. El edificio ofrece un ambiente clásico con carácter, acorde al entorno histórico del barrio, y dispone de balcón privado, ideal para relajarse y disfrutar de las vistas abiertas a una de las zonas más culturales y vivas de la ciudad. Su ubicación es inmejorable: rodeado de restaurantes, mercados, espacios culturales y con excelente conexión mediante transporte público, permite vivir la auténtica experiencia madrileña en una de las zonas con mayor personalidad y demanda del centro de Madrid. Una oportunidad única tanto para residir como para invertir. Contáctanos para más información y agenda tu visita.",True,good,False,False,,7087.0,True,True,False,False,[],False,False,900000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Embajadores,,Lavapiés-Embajadores,,,
107626733,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/72/0f/1318032045.webp,Vivienda 11,40,,995000.0,chalet,sale,428.0,,5,5," Cabo de Creus, 8",Madrid,Boadilla del Monte,El Olivar de Mirabal,es,40.4249123,-3.9075788,True,https://www.idealista.com/obra-nueva/107626733/,"JORNADA PUERTAS ABIERTAS SÁBADO 05/04/2025 DE 10:00 A 13:45 CHALET PILOTO EN CALLE CABO DE CREUS Nº 6 CH 5.  Viridis 3.0 es la nueva promoción del Grupo Cambrija en Boadilla del Monte. Después de muchas promociones de éxito por su tamaño, distribución y sobre todo por su calidad constructiva, el Grupo Cambrija presenta en esta ocasión sus nuevas viviendas de alta calidad, alto confort y moderno diseño, que aúnan las nuevas tecnologías para en pos de la máxima eficiencia enérgica. Además, como no hay dos familias iguales, el Grupo Cambrija ofrece opciones de personalización, siempre bajo el asesoramiento de sus arquitectos, para adecuar la vivienda a su familia. Promoción de 42 viviendas de 4 o 5 dormitorios. La promoción cuenta con garaje subterráneo comunitario y cada vivienda con garajes privados para 2 o 3 vehículos. GRUPO CAMBRIJA, EL VALOR DE LAS COSAS BIEN HECHAS. LLAMENOS PARA CONCERTAR CITA.",False,newdevelopment,True,,False,2325.0,True,False,False,False,[],False,False,995000.0,€,True,True,chalet,"El Olivar de Mirabal, Boadilla del Monte","Chalet adosado en Cabo de Creus, 8",terracedHouse,,,,
103554020,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/be/ea/1174195644.webp,Bloque 6 2º A,49,2,2089500.0,flat,sale,214.0,True,3,3,"calle Ana Teresa, 1",Madrid,Madrid,Moncloa,es,40.460485,-3.7804196,True,https://www.idealista.com/obra-nueva/103554020/,"Inicio de obra en febrero de 2024 y fin de obra prevista en otoño de 2026. Próximo proyecto de Single Home, segunda fase, El Bosque de Aravaca II, ubicado en la calle Ana Teresa, número 1, Aravaca. Madrid. Promoción de 45 viviendas distribuidas en 8 bloques, de diferentes tipologías: apartamentos de 1 habitación con una superficie cerrada de desde 83m2, viviendas de 2 habitaciones +1 de servicio desde 138m2, 3+1 desde 180m2 y 4+1 desde 210m2. Disponemos de un bloque de viviendas de un 3+1 especial desde 295m2. Bajos con porches y jardín, primeros con porche y terraza y segundos con terrazas en planta y además una terraza diáfana superior con pérgola en ático. Parcela cerrada y vallada, con vigilancia de 24 h. con jardines y piscina privada, garajes y trasteros ubicada en frente del parque del Paseo de la Ermita de Aravaca. Está ubicada en el centro de una zona residencial del distrito Aravaca, salida 10 de la A-6. Accesible por la A-6, la M-40 y la estación de tren ""El Barrial-Centro Comercial Pozuelo”. Solicite una cita previa por teléfono o correo electrónico para visitar nuestra oficina de ventas de Madrid ubicada en la calle Pléyades, 6, Aravaca. Madrid.",False,,True,True,False,9764.0,True,False,False,False,[],False,False,2089500.0,€,True,True,flat,"Aravaca, Madrid","Piso en calle Ana Teresa, 1",,Aravaca,,,
107897240,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/9c/59/1327662108.webp,bajo-2d-03A,13,bj,869000.0,duplex,sale,317.0,True,2,3,Miguel Ángel Cantero Oliva s/n,Madrid,Boadilla del Monte,Viñas Viejas,es,40.4172801,-3.8952276,True,https://www.idealista.com/obra-nueva/107897240/,"Residencial INBISA Viñas Viejas es una nueva promoción de viviendas exclusivas que se emplaza en la confluencia de las calles Francisco Tomás y Valiente y Miguel Ángel Cantero Oliva en Boadilla del Monte (Madrid), uno de los municipios de España mejor valorados para vivir, gracias a su excepcional calidad de vida y entorno natural. Residencial INBISA Viñas Viejas presenta una exclusiva selección de 48 viviendas, con calificación energética ‘A’, en una urbanización cerrada con amplia dotación de aparcamiento y trasteros. La promoción se compone de viviendas en planta baja con magníficos jardines privados y bodegas, dos plantas de viviendas con amplias terrazas y planta ático con terraza y gran solárium.  Su diseño innovador con un atractivo juego de terrazas, su luminosidad y la amplitud de espacios, la convierten en una promoción exclusiva, única en la zona. Mientras, la disposición escalonada de los edificios le dotan de un carácter especial y permite que todas las fachadas cuenten con la mejor orientación y vistas. Residencial INBISA Viñas Viejas ofrece una amplia variedad de servicios habiendo sido estudiados con detalle y proyectados con la máxima calidad que la promoción merece. Entre sus exclusivas zonas comunes, encontrarás una piscina infinity con cloración salina, sala fitness, club social, zona solárium y área de juegos especialmente diseñada para los más pequeños, entre otros.  Dando importancia a la seguridad, la urbanización se encuentra en un recinto cerrado y vallado perimetralmente con acceso a través de una garita de vigilancia y control de accesos y cuenta con instalación de sistema de videovigilancia. Residencial INBISA Viñas Viejas se ha concebido pensando en la comodidad, el bienestar y el lujo de vivir donde siempre habías soñado, donde disfrutar de la tranquilidad de vivir en una urbanización privada, en la que tendrás todo lo que necesitas sin salir de casa.",False,newdevelopment,True,True,False,2741.0,True,False,False,False,[],False,False,869000.0,€,True,True,flat,"Viñas Viejas, Boadilla del Monte",Dúplex en Miguel Ángel Cantero Oliva s/n,duplex,,,,
107093066,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/1c/d9/1274179328.webp,Bloque 3 1º A,48,1,2026500.0,flat,sale,227.0,True,4,4,"calle Ana Teresa, 1",Madrid,Madrid,Moncloa,es,40.460485,-3.7804196,True,https://www.idealista.com/obra-nueva/107093066/,"Inicio de obra en febrero de 2024 y fin de obra prevista en otoño de 2026. Próximo proyecto de Single Home, segunda fase, El Bosque de Aravaca II, ubicado en la calle Ana Teresa, número 1, Aravaca. Madrid. Promoción de 45 viviendas distribuidas en 8 bloques, de diferentes tipologías: apartamentos de 1 habitación con una superficie cerrada de desde 83m2, viviendas de 2 habitaciones +1 de servicio desde 138m2, 3+1 desde 180m2 y 4+1 desde 210m2. Disponemos de un bloque de viviendas de un 3+1 especial desde 295m2. Bajos con porches y jardín, primeros con porche y terraza y segundos con terrazas en planta y además una terraza diáfana superior con pérgola en ático. Parcela cerrada y vallada, con vigilancia de 24 h. con jardines y piscina privada, garajes y trasteros ubicada en frente del parque del Paseo de la Ermita de Aravaca. Está ubicada en el centro de una zona residencial del distrito Aravaca, salida 10 de la A-6. Accesible por la A-6, la M-40 y la estación de tren ""El Barrial-Centro Comercial Pozuelo”. Solicite una cita previa por teléfono o correo electrónico para visitar nuestra oficina de ventas de Madrid ubicada en la calle Pléyades, 6, Aravaca. Madrid.",False,,True,True,False,8927.0,True,False,False,False,[],False,False,2026500.0,€,True,True,flat,"Aravaca, Madrid","Piso en calle Ana Teresa, 1",,Aravaca,,,
108744444,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/91/30/1353843956.webp,df3c64cd-31ef-454f-8285-0b54537737b7,54,6,2150500.0,flat,sale,187.0,True,3,3,calle de San Bernardo,Madrid,Madrid,Chamberí,es,40.4318263,-3.7064544,False,https://www.idealista.com/inmueble/108744444/,"Se ofrece una espectacular vivienda de 187 m² ubicada en el prestigioso barrio de Trafalgar, en el distrito de Chamberí, Madrid. Recién reformada con un diseño moderno y funcional, esta propiedad ofrece amplitud, confort y estilo en cada rincón. Cuenta con tres dormitorios espaciosos con baño en suite, ideales para familias o quienes valoran la comodidad y el espacio. La cocina, completamente equipada, está diseñada para satisfacer las necesidades del día a día, combinando funcionalidad y estética. La vivienda incluye soluciones de almacenamiento optimizadas, como armarios empotrados y una zona de trastero, que maximizan el orden sin comprometer el diseño. Extras y equipamiento El inmueble está dotado de aire acondicionado por conductos y calefacción central individualizada, además de bomba de frío/calor, garantizando un ambiente confortable durante todo el año. La propiedad es accesible para personas con movilidad reducida, lo que añade un valor adicional en términos de comodidad y accesibilidad para todos los residentes. Incluye también una plaza de garaje en edificio cercano, un elemento muy valorado en esta zona céntrica, que proporciona gran comodidad en el día a día. Elementos exteriores y zonas comunes La vivienda dispone de una terraza privada, ideal para disfrutar del aire libre, relajarse o crear un espacio verde personal en pleno entorno urbano. El edificio está adaptado a personas con movilidad reducida y dispone de zonas comunes cuidadas. Ubicación Situada en el corazón de Trafalgar, dentro del emblemático distrito de Chamberí, esta propiedad se encuentra en una de las zonas más dinámicas y deseadas de Madrid. Rodeada de todo tipo de servicios, restaurantes, tiendas, centros educativos y culturales, además de excelentes conexiones de transporte público, ofrece una calidad de vida excepcional. Una oportunidad única para quienes buscan un hogar elegante y funcional en una de las áreas más vibrantes de la capital.",True,good,False,True,,11500.0,True,True,False,False,[],False,False,2150500.0,€,True,True,flat,"Trafalgar, Madrid",Piso en calle de San Bernardo,,Trafalgar,,,
108199909,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/55/0d/1337085583.webp,37d742d3-c6e3-4459-b99a-7ceacbfa49c0,60,,595000.0,chalet,sale,442.0,,5,4,carretera de Robledo,Madrid,Fresnedillas de la Oliva,,es,40.4899041,-4.17936,False,https://www.idealista.com/inmueble/108199909/,"Chalet independiente en Fresnedillas de la Oliva, completamente reformado en 2021 (incluyendo fontanería, electricidad y sistema de climatización). La vivienda principal, de aproximadamente 140 m², se distribuye en cuatro dormitorios, tres baños completos, amplio salón, y cocina. Cuenta con sistema de aire acondicionado y calefacción por conductos en toda la casa, ventanas Climalit con mosquiteras, y agua caliente mediante depósito de gasóleo. Además, la propiedad incluye una casa de invitados de unos 60 m², con entrada independiente, cocina equipada y baño completo, ideal para alojar visitas o como espacio de alquiler vacacional. El exterior destaca por su amplio jardín con vistas despejadas al campo, piscina privada, gran terraza, y zonas ajardinadas. También dispone de un pozo, un garaje cerrado de 30 m², dos almacenes, un gallinero y un pequeño observatorio estelar ubicado al fondo de la parcela. La casa está construida en piedra, lo que le aporta un encanto rústico y una excelente eficiencia térmica. Se encuentra a poca distancia a pie del centro del pueblo de Fresnedillas de la Oliva y cuenta con parada de autobús en la puerta (línea 645 directa a Moncloa, Madrid), lo que facilita la conexión con la ciudad sin necesidad de vehículo. Una propiedad única para quienes buscan calidad de vida, entorno natural, y buenas comunicaciones con Madrid.",True,good,False,,,1346.0,True,True,False,False,[],False,False,595000.0,€,True,True,chalet,Fresnedillas de la Oliva,Casa independiente en carretera de Robledo,independantHouse,,,,
