propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108113550,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/5f/07/1334524611.webp,1628,34,10,1220000.0,flat,sale,146.0,True,4,2,calle de la Princesa,Madrid,Madrid,Moncloa,es,Argüelles,40.4241738,-3.7134968,False,https://www.idealista.com/inmueble/108113550/,"Se vende magníficos dos pisos unidos, y utilizados actualmente como oficina, pero registralmente son dos viviendas. Actualmente se distribuye como oficina, con varias estancias, dispone de ocho ventanas al exterior, y unas espectaculares vistas.  el proyecto de reforma si la intención es utilizarlo como vivienda, podría dar un piso de 3-4 dormitorios, 2 wc, salón comedor y cocina. Otra posibilidad sería hacer dos viviendas, de unos 70 metros construidos. Finca de lujo con portero 24h, posibilidad de garajes en la misma plaza. 6 ascensores, servicios centrales y portal de lujo. Mejor ver.",False,good,False,True,8356.0,True,False,False,False,[],False,False,1220000.0,€,flat,"Argüelles, Madrid",Piso en calle de la Princesa,Destacado,,,,,,,
109031730,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/ab/ce/1362218894.webp,1383,26,3,680000.0,flat,sale,130.0,True,4,1,plaza de la Beata María Ana de Jesús,Madrid,Madrid,Arganzuela,es,Chopera,40.3938984,-3.6965901,False,https://www.idealista.com/inmueble/109031730/,"VIVAHOGAR, ofrece PISO EN VENTA situado en PLAZA BEATA MARIA ANA DE JESUS, barrio de ARGANZUELA-CHOPERA, conocido por ser una de las zonas más vibrantes y en auge de Madrid. El inmueble consta de 130m2, ubicado en una TERCERA PLANTA, cuenta con 4 luminosos dormitorios, un baño, un salón espacioso y una cocina independiente. El inmueble cuenta con orientación sureste lo que proporcionara luz cálida y moderada en invierno, y evita el exceso de calor en verano ya que la exposición solar no es directa. El Edificio dispone de ascensor facilitando la accesibilidad a la vivienda. Es un Inmueble con muchas posibilidades que podras reformar y diseñar a tu gusto. Respecto a la comunicación y el transporte, la vivienda está perfectamente comunicada. A menos de 10 minutos andando encontrarás las estaciones de metro Legazpi (líneas 3 y 6) y Arganzuela-Planetario (línea 6). Acceso a las líneas de autobuses 62, 148 y 156. Cuenta con la cercanía de la estación de metro de Méndez Álvaro (líneas C1, C5 y C10) está a solo unos minutos.  La zona ofrece servicios asistenciales de salud como: el Centro de Salud la Chopera. Dispone de la facilidad de conseguir farmacias. El barrio cuenta con varios supermercados a 5 minutos andando entre ellos (, Dia, Mercadona, Lidl, primaprik) Las zonas de ocio y recreo, a pocos pasos de la vivienda se encuentran el emblemático Matadero Madrid, un centro cultural de referencia, Madrid Río, un extenso parque urbano perfecto para paseos, actividades deportivas o simplemente disfrutar al aire libre, club de futbol Madrid rio, Pista de Patinaje Madrid Rio, Palacio de Cristal, Centro Cultural Casa Reloj. Para la oferta educativa, para familias con niños el barrio cuenta con, el Colegio Beata María Ana de Jesús, Escuela Jardín Infantil, World Idiomas situados a pocos minutos, es una excelente opción educativa. Somos una Inmobiliaria de prestigio Internacional. Fuerza global, experiencia local.",False,renew,False,True,5231.0,True,False,False,False,[],False,False,680000.0,€,flat,"Chopera, Madrid",Piso en plaza de la Beata María Ana de Jesús,Destacado,,,,,,,
108360081,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/61/8b/1341812377.webp,,61,3,3000000.0,flat,sale,220.0,True,4,3,"avenida de Menéndez Pelayo, 21",Madrid,Madrid,Retiro,es,Ibiza,40.4194378,-3.6789766,True,https://www.idealista.com/inmueble/108360081/,"Menéndez Pelayo 21 es mucho más que una dirección: se trata de una propiedad única, pensada para quienes valoran el diseño, el confort y una ubicación inigualable con las mejores vista al PArque del Retiro, en una de las capitales más vibrantes de Europa. Esta exclusiva propiedad se sitúa en una tercera planta en esquina, directamente frente al Parque del Retiro. Gracias a su privilegiada orientación y grandes ventanales, goza de espectaculares vistas abiertas y una luminosidad inigualable en todas sus estancias.  Está ubicada en una finca representativa con portero y solo dos vecinos por planta, lo que garantiza privacidad, tranquilidad y elegancia desde la entrada. La vivienda fue objeto de una reforma integral en 2019–2020, ejecutada con una meticulosa atención al detalle y materiales de la más alta calidad. El proyecto combina diseño contemporáneo, y arquitectura interior sofisticada. Destacan los suelos de mármol travertino, una preciosa pared curva revestida en madera y un sistema de iluminación cuidadosamente diseñado por el prestigioso arquitecto David Chipperfield. Todos los dormitorios tienen ventanales con vistas exteriores. El dormitorio principal cuenta con amplios armarios empotrados, 2 elegantes nichos de mármol y una gran ventana con vistas impresionantes al Parque del Retiro. El baño en suite destaca por sus acabados en mármol gris italiano, ducha a ras de suelo, doble lavabo y grifería premium Vola. El segundo y tercer dormitorio, ambos exteriores, cuentan con escritorios y armarios empotrados. Comparten un baño con ducha. El piso cuenta con un cuarto de servicio, lavabo y ducha, y zona de lavandería. Un elegante baño de cortesía completa  La ubicación, en pleno barrio de Ibiza–Retiro, combina la tranquilidad de una zona residencial con el dinamismo de su entorno. Además de estar frente al Retiro (el mayor pulmón verde del centro de Madrid), la vivienda se encuentra a pocos minutos a pie del Triángulo del Arte (Museo del Prado, Reina Sofía y Thyssen-Bornemisza), del Barrio de Salamanca y de la Puerta de Alcalá, con una inmejorable oferta cultural, gastronómica y comercial. El piso cuenta con una distinguida selección de muebles de colección y piezas icónicas del diseño, disponibles para la venta. Piezas de reconocidos diseñadores como Antonio Citterio (B&B Italia), Frank Gehry, Maison Jansen, Ignacio Gardell, Fernand Dresse, Sergio Rodrigues, India Mahdavi o Angelo Mangiarotti, entre otros.",False,good,False,True,13636.0,True,False,False,False,[],False,False,3000000.0,€,flat,"Ibiza, Madrid","Piso en avenida de Menéndez Pelayo, 21",Destacado,,,,,,,
108856583,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/5d/58/1357174646.webp,EC-5490,30,1,297999.0,flat,sale,135.0,True,3,2,calle las Dehesillas,Madrid,Parla,El Nido-Las Fuentes,es,,40.2380055,-3.7786728,False,https://www.idealista.com/inmueble/108856583/,"EMPIRE REAL ESTATE PROPERTIES VENDE PRECIOSA VIVIENDA UBICADA EN PARLA, URBANIZACIÓN PRIVADA CON PISCINA, Y GARAJE, IDEAL PARA FAMILIAS! Esta espectacular propiedad se encuentra en una urbanización cerrada que ofrece seguridad, confort y una excelente calidad de vida, con zonas comunes ajardinadas, piscina comunitaria y plaza de garaje incluida. Un entorno ideal para familias que buscan tranquilidad sin renunciar a servicios y conexiones. Nada más acceder a la vivienda, nos sorprende un amplio y luminoso hall-recibidor con ventilación natural, un elemento poco común que marca la diferencia y permite una excelente circulación del aire y luz en toda la casa. Este espacio, además de funcional, cuenta con un gran armario empotrado, perfecto como guardarropa o para almacenaje adicional. Desde este elegante vestíbulo accedemos a un salón independiente, que se presenta con puertas dobles de acceso y está dividido de manera armoniosa en dos zonas: un espacioso comedor y una zona de estar muy acogedora. El salón dispone de aire acondicionado y ofrece vistas despejadas a las zonas verdes que rodean la urbanización, proporcionando una agradable sensación de amplitud y conexión con la naturaleza. La cocina, también de generosas dimensiones, se encuentra en excelente estado de conservación y cuenta con acceso a una terraza-tendedero con vistas abiertas, perfecta para el uso diario y con ventilación natural, lo que la convierte en un espacio práctico y luminoso. La zona de descanso se encuentra distribuida a través de un pasillo que da acceso a tres dormitorios dobles, todos ellos muy espaciosos, exteriores y con armarios empotrados. El dormitorio principal destaca por contar con aire acondicionado, una excelente entrada de luz natural y un baño en suite equipado con bañera de hidromasaje, ideal para disfrutar de momentos de relax. El segundo baño, también completo, dispone de un plato de ducha con mampara de cristal y presenta un diseño moderno y funcional. La vivienda incluye plaza de garaje en el precio, elemento imprescindible que completan esta oferta y añaden valor y comodidad. Se trata, sin duda, de una propiedad única, perfecta para familias que buscan amplitud, calidad y un entorno residencial seguro y agradable. FINANCIACION A TU MEDIDA, FINANCIAMOS HASTA EL 100% DEL VALOR. ¡VEN A VISITAR TU VIVIENDA!",True,good,False,True,2207.0,True,True,False,False,[],False,False,297999.0,€,flat,"El Nido-Las Fuentes, Parla",Piso en calle las Dehesillas,Destacado,True,True,,,,,
108189563,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/8f/bb/1336558601.webp,MON MANUELA ,21,8,244900.0,flat,sale,69.0,True,3,1,calle de los Pedroches,Madrid,Leganés,Zarzaquemada,es,Zarzaquemada,40.3365638,-3.7521372,False,https://www.idealista.com/inmueble/108189563/,"HOGARES LEGANÉS pone a la venta en exclusiva este espectacular piso Piso en venta en Leganés de 69 m², 3 habitaciones, con ascensor. Se vende acogedor piso de 69 m² en buen estado, ubicado en una zona tranquila y bien comunicada de Leganés. La vivienda cuenta con tres habitaciones, ideales para familias, teletrabajo o disponer de espacio adicional. Dispone de calefacción centralizada y aire acondicionado, lo que garantiza confort durante todo el año. El edificio cuenta con ascensor, lo que añade comodidad al día a día. Garaje opcional disponible por 6.500 € adicionales, perfecto para quienes buscan mayor comodidad y seguridad para su vehículo. Una excelente oportunidad para quienes desean vivir en una zona consolidada, con todos los servicios cercanos y buenas conexiones de transporte. Benefíciese de nuestro método de trabajo. Gestionamos la venta de su vivienda, encadenamos todos los plazos, contratos, documentación para escritura pública. Consúltenos sin compromiso. POSIBILIDAD DE HIPOTECAS 100% ESTUDIO DE FINANCIACIÓN GRATUITO CONSÚLTENOS Y CONCIERTE SU VISITA.",False,good,False,True,3549.0,True,False,False,False,[],False,False,244900.0,€,flat,"Zarzaquemada, Leganés",Piso en calle de los Pedroches,Destacado,,,,,,,
108857012,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/f2/b6/1363518492.webp,LCM37988,35,6,459000.0,flat,sale,55.0,True,2,1,plaza de Canalejas,Madrid,Madrid,Centro,es,Sol,40.4167195,-3.7021532,False,https://www.idealista.com/inmueble/108857012/,"¡OPORTUNIDAD JUNTO AL FOUR SEASONS! - LUZ, VISTAS Y UBICACIÓN PREMIUM EN EL CORAZÓN DE MADRID Edificio con ITE FAVORABLE Descubre esta fantástica vivienda en 6ª planta exterior, con ascensor y una excelente luminosidad natural que llena cada espacio de energía y confort. Disfruta de unas espectaculares vistas a los tejados madrileños, con todo el encanto de vivir en una de las zonas más emblemáticas de la capital. La vivienda dispone de 2 dormitorios con armarios empotrados, 1 baño completo, y está equipada con aire acondicionado en el salón y en ambos dormitorios. Todas las estancias cuentan con ventanas al exterior, aportando una ventilación cruzada y una claridad excepcionales. El edificio cuenta con la ITE favorable, garantizando su buen estado de conservación. Ubicada junto al exclusivo Hotel Four Seasons, en pleno centro de Madrid, estarás rodeado de cultura, gastronomía y vida urbana. A pocos pasos de Puerta del Sol, Plaza Mayor, y del recién renovado Canalejas, esta zona combina el encanto histórico con el lujo contemporáneo. Una ubicación inmejorable, con acceso inmediato a metro, tren, comercios, restaurantes y todos los servicios. Ideal tanto para vivir como para invertir en una de las zonas más codiciadas de la ciudad. No pierdas la oportunidad de vivir en este maravilloso piso. ¡Contáctanos hoy mismo para programar una visita! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",True,good,False,True,8345.0,True,True,False,False,[],False,False,459000.0,€,flat,"Sol, Madrid",Piso en plaza de Canalejas,Destacado,,,,,,,
108318091,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/ed/77/1340525631.webp,MON MANU,23,1,232000.0,flat,sale,72.0,True,3,1,calle de los Monegros,Madrid,Leganés,Zarzaquemada,es,Zarzaquemada,40.3374003,-3.7509957,False,https://www.idealista.com/inmueble/108318091/,"HOGARES LEGANÉS pone a la venta en exclusiva esta FANTÁSTICA VIVIENDA en una de las mejores zonas del barrio de Zarzaquemada. Se vende acogedor y funcional piso de 72 m² construidos, ideal para quienes buscan comodidad y buena distribución en una zona tranquila y bien comunicada. La vivienda cuenta con tres dormitorios, en uno de ellos con armario empotrado. El dormitorio principal es amplio y luminoso, mientras que los otros dos resultan perfectos como habitaciones infantiles, de invitados o despacho. Dispone de un baño completo y el salón-comedor es una estancia muy luminosa, con acceso directo a una terraza abierta, perfecta para disfrutar del aire libre, colocar una mesa pequeña, plantas o crear un rincón de relax. En conjunto, este piso ofrece un equilibrio ideal entre funcionalidad y confort, en una superficie bien aprovechada, con espacios pensados para el día a día y detalles prácticos como los armarios empotrados y la terraza. Benefíciese de nuestro método de trabajo. Gestionamos la venta de su vivienda, encadenamos todos los plazos, contratos, documentación para escritura pública. Consúltenos sin compromiso. POSIBILIDAD DE HIPOTECAS 100% ESTUDIO DE FINANCIACIÓN GRATUITO CONSÚLTENOS Y CONCIERTE SU VISITA.",False,good,False,True,3222.0,True,True,False,False,[],False,False,232000.0,€,flat,"Zarzaquemada, Leganés",Piso en calle de los Monegros,Destacado,,,,,,,
108840727,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/b3/6d/1356666360.webp,FRANCIA 52,31,,549900.0,chalet,sale,298.0,,5,4,francia 52,Madrid,Valdemoro,Centro,es,,40.1914959,-3.6726718,False,https://www.idealista.com/inmueble/108840727/,"Vivienda Única: Chalet Pareado totalmente aislado tanto acústica como térmicamente para entrar a vivir. Te presentamos este amplio y versátil chalet, ideal para quienes buscan comodidad, espacio y una distribución funcional pensada para el día a día. En la planta baja, originalmente destinada a garaje, se ha habilitado una práctica zona que incluye una cocina equipada, un salón acogedor, y un baño completo, convirtiéndose en un espacio ideal como apartamento independiente, zona de invitados o área de ocio. La primera planta destaca por su gran salón principal, luminoso y con acceso directo al patio exterior, perfecto para disfrutar del aire libre, comidas en familia o reuniones sociales. Esta planta también cuenta con un aseo de cortesía y una cocina principal totalmente equipada, que conecta de manera práctica con las zonas comunes. En la zona de descanso, ubicada en la planta superior, encontramos tres habitaciones, entre ellas una suite principal muy amplia, que incluye un baño privado y un vestidor espacioso, pensado para ofrecer privacidad, confort y mucho espacio de almacenamiento. Las otras dos habitaciones también cuentan con buenas dimensiones y luminosidad. La vivienda se completa con una amplia guardilla en la parte superior, un espacio polivalente que puede utilizarse como sala de juegos, oficina, estudio, zona de ocio o incluso como dormitorio adicional. Este chalet combina amplitud, funcionalidad y espacios exteriores en una distribución perfecta para familias que valoran la comodidad sin renunciar al estilo. Te presentamos este amplio y versátil chalet, ideal para quienes buscan comodidad, espacio y una distribución funcional pensada para el día a día. En la planta baja, originalmente destinada a garaje, se ha habilitado una práctica zona que incluye una cocina equipada, un salón acogedor, y un baño completo, convirtiéndose en un espacio ideal como apartamento independiente, zona de invitados o área de ocio. La primera planta destaca por su gran salón principal, luminoso y con acceso directo al patio exterior, perfecto para disfrutar del aire libre, comidas en familia o reuniones sociales. Esta planta también cuenta con un aseo de cortesía y una cocina principal totalmente equipada, que conecta de manera práctica con las zonas comunes. En la zona de descanso, ubicada en la planta superior, encontramos tres habitaciones, entre ellas una suite principal muy amplia, que incluye un baño privado y un vestidor espacioso, pensado para ofrecer privacidad, confort y mucho espacio de almacenamiento. Las otras dos habitaciones también cuentan con buenas dimensiones y luminosidad. La vivienda se completa con una amplia guardilla en la parte superior, un espacio polivalente que puede utilizarse como sala de juegos, oficina, estudio, zona de ocio o incluso como dormitorio adicional. Este chalet combina amplitud, funcionalidad y espacios exteriores en una distribución perfecta para familias que valoran la comodidad sin renunciar al estilo. Este anuncio no es vinculante, puede contener errores y se muestra a título informativo y no contractual. *.",True,good,False,,1845.0,False,True,False,False,[],False,False,549900.0,€,chalet,"Centro, Valdemoro",Chalet pareado en francia 52,Destacado,True,True,semidetachedHouse,,,,
108642079,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/1b/58/1350799362.webp,grecia62,27,,519900.0,chalet,sale,258.0,,4,3,calle de Grecia,Madrid,Valdemoro,Restón i - Restón Ii,es,,40.1748291,-3.6822424,False,https://www.idealista.com/inmueble/108642079/,"Se vende espectacular chalet adosado en la prestigiosa zona de El Restón, Valdemoro, ubicado en una urbanización privada con piscina comunitaria, cancha deportiva y parque infantil. Una vivienda ideal para quienes buscan espacio, comodidad y una excelente calidad de vida en un entorno familiar y tranquilo. La casa se distribuye en 4 plantas e incluye un amplio garaje con capacidad para tres coches y cargador para vehículo eléctrico. Dispone de 4 dormitorios, siendo el principal en suite con baño incorporado, además de un baño completo adicional y un aseo de cortesía. La buhardilla ha sido acondicionada como zona multifuncional, con un vestidor de gran tamaño que aporta amplitud y almacenamiento adicional. La vivienda cuenta con trastero, aire acondicionado en todas las estancias y ha sido actualizada recientemente por el propietario con acabados profesionales y materiales de primera calidad. Se encuentra en un estado impecable de conservación y está lista para entrar a vivir, sin necesidad de reformas. Situada en una zona privilegiada de Valdemoro, con todos los servicios a pocos minutos: colegios, institutos, centros médicos, supermercados, farmacias, zonas verdes y transporte público con conexión directa a Madrid. Además, tiene fácil acceso a las principales vías como la A-4 y R-4.",False,good,False,,2015.0,False,True,False,False,[],False,False,519900.0,€,chalet,"Restón i - Restón Ii, Valdemoro",Chalet adosado en calle de Grecia,Destacado,True,True,terracedHouse,,,,
108849781,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/1d/d7/1366620358.webp,LCM37822-Comillas,18,bj,225000.0,flat,sale,68.0,True,2,1,calle de Gumersindo Azcárate,Madrid,Madrid,Usera,es,Moscardó,40.3894827,-3.7112151,False,https://www.idealista.com/inmueble/108849781/,"Piso de 68 m2 a reformar en planta baja exterior con terraza situado en la zona de Usera. Se distribuye en hall de entrada, 2 dormitorios, salón, cocina independiente con acceso a lavadero y patio de uso y disfrute de la vivienda. La vivienda se encuentra para reformar con diferentes opciones de reubicación de estancias, según tus gustos y necesidades. El suministro de agua caliente y calefacción es individual a través de caldera de Gas Natural. La finca dispone de ITE favorable del año 2023 Estupenda ubicación, próximo a la calle Marcelo Usera y Rafaela Ybarra, en una zona rodeada de todos lo servicios y comercios, zonas ajardinadas y parques infantiles, al alcance de tu mano. Muy bien comunicado con las estación de Metro Usera, estación de Metro e Intercambiador de Elíptica y múltiples líneas de autobús. Fácil acceso a A42, A4, M30 y M40, por lo que el acceso al centro y extrarradio de la ciudad se convierte en cómodo y accesible. Por tanto, si buscas una vivienda para reformar a tu gusto, en un lugar bien comunicado, con todo lo que necesitas en tu vida cotidiana, ésta es una opción segura. Así pues y ahora más que nunca, ¡llámanos! Estamos trabajando para que sigas contando con nosotros en asesorarte, informarte y acompañarte en todo lo que necesites.",False,renew,False,False,3309.0,False,False,False,False,[],False,False,225000.0,€,flat,"Moscardó, Madrid",Piso en calle de Gumersindo Azcárate,Destacado,,,,240000.0,15000.0,6.0,
