propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,status,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108709342,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/db/46/1352800713.webp,W-030OD3,31,3,1600000.0,flat,sale,235.0,True,4,2,Barrio Gaztambide,Madrid,Madrid,Chamberí,es,40.4359585,-3.7159064,False,https://www.idealista.com/inmueble/108709342/,"Magnífica vivienda con 8 balcones en Chamberí Engel & Völkers tiene el placer de presentar en exclusiva esta espectacular vivienda en esquina con 8 balcones a la calle que llenan los espacios de luz natural. Esta propiedad, ubicada en Gaztambide-Chamberí, en un edificio clásico de los años 40 con ascensor de jaula y cabina de madera, destaca por su luminosidad y una cuidada reforma de calidad que combina funcionalidad, diseño y elegancia clásica. Con 235 metros construidos, su estudiada distribución separa claramente las zonas de día y de noche. El grandísimo salón-comedor, con cuatro balcones orientados al sur, dispone de tres espaciosos ambientes y se convierte en el núcleo principal de la vivienda. Los techos son altos y los suelos de precioso parqué. El salón está conectado visualmente con el recibidor a través de una cristalera que deja pasar la luz natural. Este espacio de entrada se distingue por su gran tamaño y detalles especiales como su bóveda y revestimiento en madera con cuarterones.  La zona de descanso cuenta con cuatro dormitorios exteriores, todos con balcón al este. Actualmente, uno de los dormitorios tiene función de despacho y otro, sala de televisión. A destacar, el dormitorio principal, dotado de una doble solución de almacenaje que garantiza el orden mediante un frente de armarios empotrados a los pies de la cama y un vestidor independiente con doble línea de armarios enfrentados, que actúa como paso previo al baño en suite. Un segundo baño, también completo y con doble seno, da servicio al resto de dormitorios. La cocina es independiente, luminosa con dos ventanas al patio de luces, zona office y se entrega equipada con electrodomésticos. La vivienda incluye además un cuarto de lavandería con ventana y puerta de servicio que da acceso a una escalera secundaria con montacargas. Hay también un cuarto trastero, de aproximadamente 5 metros cuadrados y alto techo, en el sótano. La climatización está resuelta con calefacción central con repartidores individuales y aire acondicionado por Split en el salón comedor y por conductos en el resto de la casa con control desde cada estancia. Una vivienda única, hogar ideal para familias o como inversión. Existe la posibilidad de adquirir por 50.000€ una plaza de garaje en un edificio vecino. No cobramos comisión al comprador. Excelente ubicación en el distrito Chamberí, barrio Gaztambide, cerca de Moncloa, junto a la calle de La Princesa, Plaza Cristo Rey y calle Cea Bermúdez.  Se trata de una zona con abundantes tiendas de todo tipo, moda, librerías, decoración, alimentación y supermercados, incluyendo los grandes almacenes de Zara y El Corte Inglés. Cuenta con una amplia oferta en restauración y ocio como los teatros Quique San Francisco, Abadía y Teatros El Canal en el entorno inmediato.  Apenas a 5 minutos a pie se encuentra el Parque del Oeste, zona verde emblemática de Madrid que termina en el Templo de Debod junto a la Plaza de España, y a unos 15 minutos andando está el Parque de Santander y las instalaciones deportivas GO Fit Vallehermoso.  Su completa red de transportes públicos incluye el intercambiador de Moncloa y las estaciones de metro Islas Filipinas y Argüelles, además de múltiples paradas de autobús, a lo cual se añade su rápido acceso a la A-6 y M-30. En el campo de las dotaciones, existe amplia oferta en infraestructura educacional, cuenta con escuelas infantiles, colegios y reconocidas universidades. En cuanto a infraestructura sanitaria se encuentra muy cerquita La Fundación Jiménez Díaz y el Hospital Clínico. En definitiva, excelente barrio con todo tipo de servicios. Todo un privilegio en Madrid.",True,False,True,,6809.0,False,False,True,False,[],False,False,1600000.0,€,,,flat,"Gaztambide, Madrid",Piso,Gaztambide,good,,,,
104179577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/79/20/1326663307.webp,W-02UWHI,32,5,2800000.0,flat,sale,239.0,True,4,5,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,40.4164861,-3.6999424,False,https://www.idealista.com/inmueble/104179577/,"Propiedad de lujo junto a Hotel Four Seasons Engel & Völkers inmobiliaria de lujo, tiene el placer de presentarle esta vivienda a estrenar, óptima para residencia y también para inversión y alquiler. La vivienda está recién reformada y amueblada en altas calidades y diseñada al más puro estilo vanguardista, con una estética depurada buscando a la vez aprovechar el espacio sin perder un ápice de estilo. El edificio data de 1901 conservando todo el encanto de la época y se encuentra en una de las calles más demandadas del barrio de Las Cortes, junto al complejo de lujo Canalejas, al lado del Hotel Four Seasons y en el centro de la “nueva milla de oro hotelera”. Se localiza en la planta quinta, con grandes ventanales en el salón con orientación a la calle y amplias ventanas en el resto de las estancias que le otorgan luz natural todo el día. La vivienda se compone de un gran salón con cocina integrada, cuatro dormitorios dobles (todos con baño en suite y dos de ellos, además con vestidor), cuatro baños completos y un aseo de cortesía. La reforma de la vivienda, además del exquisito proyecto de arquitectura de la misma, le otorga el privilegio de ser tranquila y silenciosa, al haber previsto un óptimo sistema de aislamiento en toda la propiedad. Todo un lujo en el centro del Madrid histórico y en pleno barrio de Las Cortes y en el centro de la “nueva milla de oro hotelera”, una de las zonas más activas del Madrid cultural y rodeado de los principales museos, El Prado, Thyssen-Bornemisza y Reina Sofía y del nuevo epicentro del lujo de Madrid como el Centro Canalejas, Hotel Four Seasons y el JW Marriott Hotel. Sin duda una gran oportunidad de vivir en una espectacular y lujosa vivienda en el corazón de Madrid. Ubicado en el barrio de Las Cortes, su nombre oficial se debe a que dentro de este barrio se encuentra el Congreso de los Diputados, cámara baja de las Cortes Generales de España. Una de las zonas de visita obligada a Madrid para disfrutar el ambiente que ofrece la ciudad. En la zona se ubican los museos del Prado y Thyssen-Bornemisza y en sus inmediaciones se halla el Centro de Arte Reina Sofía, promocionados turísticamente bajo la denominación de Paseo o Triángulo del Arte. Está rodeado de zonas verdes como el Jardín Botánico, y muy próximo al parque del Retiro, lo que lo hace perfecto para quienes quieren vivir en el centro de Madrid pero sin dejar de lado el contacto con la naturaleza. También se encuentra en el nuevo área del lujo del Centro Canalejas, Four Seasons y el JW Marriott Hotel. Es el barrio simbólico donde se funde tradición y vanguardia, el foco cultural de la ciudad. El nivel de infraestructuras y servicios en la zona es excelente. Está muy bien comunicada por metro y autobús. Posee una amplia dotación de pequeños locales de moda: restaurantes, bares, cafés, librerías, tiendas, galerías de arte y talleres coworking. También cines, teatros y salas de espectáculos se pueden encontrar por la zona.",False,False,True,,11715.0,False,False,False,False,[],False,False,2800000.0,€,,,flat,"Huertas-Cortes, Madrid",Piso,Huertas-Cortes,good,,,,
108254567,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/3f/bf/1338596202.webp,3486-05649,23,1,324500.0,flat,sale,74.0,True,2,1,calle Cardeñas,Madrid,Brunete,,es,40.4008468,-3.9992701,False,https://www.idealista.com/inmueble/108254567/,"¡Tu nuevo hogar en el corazón de Brunete te está esperando! Descubre esta fantástica oportunidad de inversión: un piso moderno, luminoso y con todas las comodidades, ubicado en una de las zonas más demandadas de Brunete. Con 74 m² construidos, esta vivienda de reciente construcción destaca por su diseño actual y funcional. Al entrar, te recibirá un amplio y acogedor salón-comedor bañado en luz natural, unido a una moderna cocina americana completamente amueblada, ideal para compartir momentos inolvidables con familia o amigos. Dispone además de dos amplios dormitorios, un elegante baño completo, plaza de garaje y trastero, además de acceso a una estupenda piscina comunitaria, perfecta para disfrutar del verano sin salir de casa. La calidad está presente en cada detalle: suelos de gres porcelánico, paredes lisas, carpintería interior de madera maciza lacada en blanco y ventanas abatibles de PVC con doble acristalamiento, que aseguran un excelente aislamiento térmico y acústico. Y para tu máximo confort durante todo el año, la vivienda incorpora un eficiente sistema de aerotermia con suelo radiante climatizado, que te proporcionará una temperatura ideal tanto en invierno como en verano, reduciendo además el consumo energético. Su ubicación es simplemente inmejorable: a pocos pasos del centro de Brunete, junto a la Plaza de Oriente, rodeado de zonas verdes, parques infantiles, transporte público y con excelente conexión a la M-600. No dejes pasar esta oportunidad única. Contáctanos y agenda tu visita. ¡Te encantará vivir aquí!",True,False,True,,4385.0,True,False,False,False,[],False,False,324500.0,€,True,True,flat,Brunete,Piso en calle Cardeñas,,good,,332500.0,8000.0,2.0
109196104,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/1e/93/1367124958.webp,VIVI00031,33,,325000.0,chalet,sale,99.0,,3,2,calle Santa Gema,Madrid,Loeches,,es,40.3811033,-3.4118641,False,https://www.idealista.com/inmueble/109196104/,"✨ Tu nuevo hogar en Loeches te está esperando ✨ NOSOTROS NO COBRAMOS HONORARIOS AL COMPRADOR Imagínate viviendo en una casa totalmente reformada, lista para entrar a disfrutar desde el primer día, en el corazón de una de las zonas más emblemáticas y tranquilas de Loeches. Por solo 325.000 €, esta joya ofrece 99 m² construidos (90 m² útiles) que combinan confort, estilo y practicidad. � Características que marcan la diferencia 3 habitaciones acogedoras, perfectas para cada miembro de la familia. 2 baños modernos y funcionales, con acabados de primera calidad. Orientación Este-Oeste: luz natural que baña cada estancia desde la mañana hasta el atardecer. Aerotermia instalada recientemente, eficiencia y ahorro asegurados. Seguridad reforzada con puerta blindada y trastero incluido. � Tu espacio exterior privado Sobre una parcela de 154 m², tendrás espacio para barbacoas, juegos, reuniones o simplemente para relajarte bajo el cielo abierto. Un entorno lleno de historia, en el casco antiguo, pero con todas las comodidades de la vida moderna. ❤️ Ideal para ti si buscas… Tu primera vivienda con encanto y sin necesidad de reformas. Un lugar con calidad de vida para tu familia. Una inversión segura en una zona de alta demanda. Ahorro en energía gracias a la AEROTERMIA Sin gastos de COMUNIDAD � Esta oportunidad no esperará mucho tiempo. Las casas así en Loeches vuelan… ¡Ven a verla cuanto antes y siente la magia de tu futuro hogar! DEHESA NORTE Permítenos guiarte a casa GASTOS APROXIMADOS Notaría: 750,00 € Registro: 450,00 € ITP: 19.500, 00 €.",True,False,,,3283.0,True,False,False,False,[],False,False,325000.0,€,,,chalet,Loeches,Casa independiente en calle Santa Gema,,good,independantHouse,,,
107970701,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/dd/a4/1329835283.webp,DS-P88030B,19,2,1600000.0,flat,sale,80.0,True,2,2,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,40.4251114,-3.679599,False,https://www.idealista.com/inmueble/107970701/,"DIZA Consultores les presenta este elegante piso de 2 dormitorios en pleno Recoletos. En la quinta planta de un edificio de principios del siglo XX, encontramos este piso reformado a estrenar de 80 metros cuadrados. La zona de día goza de muchísima luz durante todo el día gracias a sus balcones, dando a una de las mejores calles del Barrio Salamanca, en uno de los tramos más residenciales. Cuenta con una cocina totalmente equipada y zona de lavandería. La zona de descanso se compone de dos dormitorios, ambos con baño en suite. El edificio cuenta con calefacción individual y portero. La ubicación del inmueble es inmejorable, a un paso de El Retiro y de los mejores restaurantes y tiendas de la ciudad. El Barrio Salamanca, y en concreto Recoletos, se trata de una de las zonas más lujosas y con mejor calidad de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir. Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,False,True,,20000.0,False,False,False,False,[],False,False,1600000.0,€,,,flat,"Recoletos, Madrid",Piso,Recoletos,good,,,,
108309972,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/24/a6/1340299705.webp,W-0308SU,16,3,295000.0,flat,sale,52.0,True,2,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,40.4074984,-3.6993071,False,https://www.idealista.com/inmueble/108309972/,"Apartamento Reformado en Lavapiés Bienvenido a un exclusivo apartamento en el corazón de Madrid, una joya de 52 metros cuadrados que combina historia y modernidad. Construido en 1915 y reformado recientemente, este elegante espacio ofrece dos habitaciones y un baño, ideal para quienes buscan un activo en el centro de Madrid con una buena rentabilidad al encontrarse alquilado actualmente. Al entrar, se percibe una atmósfera de calidez y estilo. La distribución optimizada maximiza la luz natural y el confort, creando un ambiente acogedor y funcional. Cada rincón del apartamento refleja un diseño cuidado, pensado para ofrecer una experiencia de vida excepcional. Descubra la esencia de la vida urbana en Madrid con este apartamento que combina a la perfección el encanto histórico con las comodidades modernas. Una oportunidad única para disfrutar de la elegancia y el dinamismo de la capital española. Ubicada en el vibrante barrio de Lavapiés, en el corazón de Madrid, la propiedad ofrece una experiencia de vida inigualable para los compradores más exigentes. Lavapiés es conocido por su ambiente cosmopolita y su rica diversidad cultural, lo que lo convierte en un lugar altamente deseable para quienes buscan una vida urbana sofisticada. Este barrio combina a la perfección la tradición madrileña con un toque moderno, ofreciendo una amplia gama de restaurantes gourmet, galerías de arte contemporáneo y boutiques exclusivas. La infraestructura de la zona es excepcional, con múltiples opciones de transporte que facilitan el acceso a toda la ciudad. La estación de metro y cercanías de Embajadores está a menos de 5 minutos a pie, conectando rápidamente con el resto de Madrid. Además, la estación de Atocha, el principal nudo ferroviario de la ciudad, se encuentra a menos de 15 minutos, facilitando viajes nacionales e internacionales. Para los amantes del ocio y la cultura, el barrio ofrece una variedad de actividades. A pocos pasos se encuentra el Museo Reina Sofía, hogar de algunas de las obras maestras del arte moderno. El Parque del Retiro, un oasis verde en medio de la ciudad, está a solo 20 minutos caminando, ideal para disfrutar de un paseo relajante o un picnic al aire libre. Este enclave único no solo ofrece una ubicación privilegiada, sino también un estilo de vida exclusivo que combina lo mejor de la tradición y la modernidad. Vivir en esta zona es disfrutar de la esencia de Madrid en su máxima expresión, un lugar donde cada día se convierte en una experiencia extraordinaria.",False,False,False,,5673.0,False,False,False,False,[],False,False,295000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso,Lavapiés-Embajadores,good,,,,
108626309,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/64/43/1350335912.webp,W-02ZVS8,30,1,295000.0,flat,sale,45.0,True,1,1,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.4254361,-3.7053243,False,https://www.idealista.com/inmueble/108626309/,"Oportunidad en Malasaña ¡Haz realidad tu hogar soñado en el corazón de Malasaña! Te presentamos esta magnífica oportunidad de inversión en una de las zonas más codiciadas y con más encanto de Madrid. Este piso interior de 45m² ofrece una distribución muy funcional, con salón, cocina independiente, dormitorio y baño, todo ello con infinitas posibilidades de renovación. La vivienda necesita una reforma integral, lo que te brinda la ocasión perfecta para diseñar cada rincón a tu gusto y crear un espacio totalmente personalizado, adaptado a tus necesidades y estilo de vida. Situado en una finca cuidada que cuenta con ascensor, el piso se encuentra en una zona tranquila de Malasaña, a pocos pasos de zonas comerciales, culturales y gastronómicas, pero lo suficientemente retirada como para disfrutar de paz y privacidad en pleno centro de la ciudad. Ya sea como vivienda habitual, segunda residencia o proyecto de inversión, este piso es una excelente opción para quienes buscan ubicación, potencial y personalización. ¡No dejes pasar esta oportunidad única de crear tu hogar ideal en una de las mejores zonas de Madrid! Durante los años 80, el barrio de Malasaña saltó a la fama como el centro de la mundialmente conocida “Movida Madrileña"", un movimiento cultural y artístico que marca el final de la dictadura y el comienzo de una nueva era de libertad y diversión. El barrio está rodeado por las calles de Princesa, Gran Vía, Fuencarral, Carranza y Alberto Aguilera. Una característica del barrio de esta área es la cantidad de fachadas y balcones de color anaranjado. Los edificios de Malasaña son una rica muestra del patrimonio arquitectónico y cultural de la ciudad. El vecindario está lleno de pintorescas calles y callejones, mercadillos, una gran cantidad de historia, y un buen número de pequeñas tiendas exclusivas y negocios tradicionales que hacen de este barrio uno de los puntos de encuentro favoritos tanto para los visitantes como para los amantes de la historia de Madrid.",False,False,True,,6556.0,False,False,False,False,[],False,False,295000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso,Malasaña-Universidad,renew,,,,
104558002,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/1c/9d/1242593418.webp,Calle Londres II,17,,530000.0,chalet,sale,172.0,,3,3,Luxemburgo s/n,Madrid,Velilla de San Antonio,,es,40.3785621,-3.4789689,True,https://www.idealista.com/obra-nueva/104558002/,"SEGUNDA FASE YA A LA VENTA! ¿Sueñas con una vivienda unifamiliar moderna, espaciosa y con jardín en una zona tranquila y bien comunicada? ¡Living Villas de Londres by Sacresa lo hace realidad! 16 Chalets unifamiliares pareados con amplias parcelas independientes en Velilla de San Antonio. Living Villas de Londres, se ubica en las Calles Lisboa y Calle Londres (Manzana U-8). Chalets pareados de tres dormitorios con buhardilla terminada y habitable en parcelas de 270m2, con una superficie construida de 172,00 m2 y una superficie útil de 140 m2. Amplio espacio destinado a terraza y jardín de 128 m2 más un porche cubierto y solado de 15 m2 que les permitirá disfrutar al máximo de su nuevo hogar. Viviendas eficientes y sostenibles al incorporar el sistema de Aerotermia para la climatización de la vivienda, suelo radiante-refrigerante, cocina amueblada y con electrodomésticos según Memoria de Calidades. Dispone de un espacio de 37m2 destinado a aparcamiento para 2 vehículos en el interior de la parcela privada, en superficie, dotado con instalación para recarga de vehículos eléctricos, todo ello para disfrutar al máximo de tu nuevo hogar. Calificación Energética A. Su privilegiada localización facilita un rápido acceso al centro de la capital que se localiza a 20 km. A tan solo 5 minutos del Cañaveral y a 12 minutos de la calle O´Donnell por la Radial 3 (R-3). Rápido acceso por carretera a la M-50 – M-45 y M-40.  ¿Qué te ofrece Living Velilla de Luxemburgo? Diseño moderno y funcional: Viviendas con una distribución diáfana y luminosa, que aprovechan al máximo el espacio. Amplias estancias: Un salón comedor, una cocina totalmente equipada, 3 dormitorios, 2 baños, 1 aseo, además de una buhardilla terminada y habitable. Jardín privado: Un espacio exterior ideal para relajarse, jugar con los niños o disfrutar de barbacoas con amigos. Calidades de primera: Materiales de alta calidad en toda la vivienda, para garantizar tu confort y bienestar. Eficiencia energética: Viviendas de bajo consumo energético gracias al sistema de Aerotermia, que te ayudarán a ahorrar en tus facturas. ¿Quieres vivir en una de las mejores zonas de Velilla de San Antonio? No lo dudes más y ven a conocer Living Villas de Londres. ¡Solicita información sin compromiso! La documentación que se muestra es provisional y se ha elaborado a partir del Proyecto Básico y de Ejecución presentado para el que se ha obtenido la Licencia de Obras por parte del Ilmo. Ayto de Velilla de San Antonio – correspondiente a la Manzana U-8 (C/ Lisboa y C/Londres) del Sector XXIII del PGOU de Velilla de San Antonio (Madrid). Toda la información a la que se refiere el RD 515/1989, de 21 de abril, y demás normativa de aplicación se encuentra a disposición de los consumidores en las oficinas del vendedor sitas en Avda. de los Castillos, 17 Alcorcón (Madrid). Los precios indicados podrán ser modificados sin previo aviso y no incluyen en ningún caso los impuestos y gastos de formalización aplicables. Todas las imágenes que contiene esta documentación son recreaciones virtuales. En los precios de venta de viviendas, no se incluye el mobiliario, vegetación, ni los elementos decorativos presentes en las imágenes que, en ningún caso, serán objeto de la compraventa. En los precios indicados no se incluyen los impuestos ni gastos de formalización aplicables pudiendo ser modificados sin previo aviso. Esta documentación puede sufrir modificaciones por exigencias técnicas o jurídicas. Viviendas disponibles a 17/03/2025.",True,True,,False,3081.0,True,False,False,False,[],False,False,530000.0,€,True,True,chalet,Velilla de San Antonio,Chalet pareado en Luxemburgo s/n,,newdevelopment,semidetachedHouse,,,
109198089,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/6d/6b/1367196450.webp,3ARANJUEZ62347ABASTOS,23,2,155000.0,flat,sale,64.0,False,1,1,calle de Abastos,Madrid,Aranjuez,Centro,es,40.0301676,-3.5989314,False,https://www.idealista.com/inmueble/109198089/,"Vivienda de 1 dormitorio ubicada en Aranjuez, Madrid. Piso de segunda mano localizados en edificio residencial construido en 2010, que disponen de cocina amueblada independiente, con suelo tarima, armarios empotrados, radiadores para la calefacción y pre-instalación de aire acondicionado. La vivienda cuenta con superficies des 64 m², distribuidos en 1 dormitorio y 1 baño. Además, incluye una plaza de garaje y un trastero, ambos en planta sótano. Bien ubicado, en zona residencial consolidada, en pleno centro de Aranjuez, con acceso a varios servicios en pocos minutos, como parques, centro de salud, centros educativos, supermercados, restaurantes, complejos deportivos, oficinas de banco, de correos, farmacia y plazas entre otros establecimientos comerciales. Cuenta con buen desplazamiento por carretera enlazando en pocos minutos con las carreteras M-305 y N-IV.",False,False,True,,2422.0,True,False,False,False,[],False,False,155000.0,€,True,True,flat,"Centro, Aranjuez",Piso en calle de Abastos,,good,,,,
109090885,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/35/8c/c6/1364082456.webp,,47,4,560000.0,flat,sale,94.0,True,2,2,calle de Isabel Clara Eugenia,Madrid,Madrid,Hortaleza,es,40.4855343,-3.6480283,False,https://www.idealista.com/inmueble/109090885/,"KD SERVICIOS Vende, vivienda de 2 dormitorios, 94 m2 construidos, 80 m2 útiles. Orientado al este y al jardín de la urbanización. Vivienda en buen estado. Salón con gran ventanal. 2 baños completos, con bañera y ventana al exterior. Cocina amplia, amueblada y equipada. Tendedero cubierto y cerrado. Plaza de Parking incluida en el precio y opcional una segunda plaza Amplio trastero. Zona ajardinada, gran piscina adultos y piscina infantil, ideal bebes. Local de celebraciones Portero físico 24 horas, Cámaras de seguridad. VISITAS TODOS LOS DIAS DE LA SEMANA DE 09.30 A 16 HORAS. INCLUIDOS FINES DE SEMANA Y FESTIVOS.",False,False,True,,5957.0,True,False,False,False,[],False,False,560000.0,€,True,True,flat,"Sanchinarro, Madrid",Piso en calle de Isabel Clara Eugenia,Sanchinarro,good,,570000.0,10000.0,2.0
108246959,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/ec/8c/1366874131.webp,114068,27,,365900.0,chalet,sale,127.0,,3,3,"calle Gran Vía, 12",Madrid,Camarma de Esteruelas,,es,40.5440284,-3.3792433,True,https://www.idealista.com/obra-nueva/108246959/,,False,True,,False,2881.0,True,False,False,False,[],False,False,365900.0,€,,,chalet,Camarma de Esteruelas,"Chalet en calle Gran Vía, 12",,,,,,
108896196,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/13/42/1358236178.webp,MAD61977,20,3,1329000.0,flat,sale,90.0,,2,2,Barrio Almagro,Madrid,Madrid,Chamberí,es,40.4305798,-3.6958782,False,https://www.idealista.com/inmueble/108896196/,"Lucas Fox presenta este sofisticado piso en una de las zonas más cotizadas de Madrid, en la tercera planta de un edificio con portería y ascensor. Esta propiedad se ha reformado completamente con un diseño cuidado y materiales de alta calidad. La vivienda ofrece una distribución funcional de 90 m² que incluye dos dormitorios, dos baños completos, una cocina moderna totalmente equipada y un salón-comedor acogedor. Además, dispone de terraza y se entrega completamente amueblada. Se beneficia de un sistema de climatización con aire acondicionado y calefacción comunitaria. Gracias a su ubicación privilegiada en el distinguido entorno de Almagro y su elegante reforma, esta propiedad representa una oportunidad ideal tanto para vivir como para invertir en una de las zonas más exclusivas de la capital.  Un alto porcentaje de los inmuebles que tenemos en esta zona solo están publicados en nuestra web. Para ver toda nuestra cartera, visite nuestra web.",False,False,True,,14767.0,True,False,False,False,[],False,False,1329000.0,€,,,flat,"Almagro, Madrid",Piso,Almagro,good,,,,
106718373,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/e6/9e/1300009437.webp,9598,12,3,2500000.0,flat,sale,171.0,True,4,2,Barrio Sol,Madrid,Madrid,Centro,es,40.4145167,-3.7088386,False,https://www.idealista.com/inmueble/106718373/,"Es un placer poder presentar esta propiedad verdaderamente especial debido a su ubicación en la Plaza Mayor con vistas únicas a La Casa de la Panadería.   Su excelente distribución y diseño interior, con cuatro balcones a la Plaza Mayor hacen de esta una oportunidad única para acceder a una propiedad extraordinaria digna exponente del lujo en la capital. El diseño del apartamento lo hace muy cómodo y también práctico para vivir. Debemos destacar las amplias y luminosas habitaciones y salón debido a que todos tienen balcones con vistas espectaculares. Tiene una sala de cine excelentemente insonorizada que también puede ser utilizada como sala de eventos. El salón es amplio y luminoso con un comedor con dos balcones que dan a la Plaza principal. La gran cocina americana se conecta con el salón.",False,False,True,,14620.0,False,False,False,False,[],False,False,2500000.0,€,,,flat,"Sol, Madrid",Piso,Sol,good,,2900000.0,400000.0,14.0
108102448,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/8c/5d/1328250843.webp,T.09.3 1C,13,1,323000.0,flat,sale,85.0,True,3,2,"calle Ferrocarril del Tajuña, 5",Madrid,Arganda,Centro,es,40.3053924,-3.4485625,True,https://www.idealista.com/obra-nueva/108102448/,"A114+ es una promoción de nueva construcción VIVIENDA LIBRE localizada en Arganda del Rey, uno de los municipios históricos y con mayor expansión de la Comunidad de Madrid, y está situada en el Area de Centralidad de Arganda del Rey.  Arganda es un municipio muy bien comunicado tanto por carretera como por Metro, estando la estación del metro a escasos 2 minutos de la promoción.  A114+ consta de 114 viviendas de 1, 2, 3 y 4 dormitorios, todas ellas con al menos 1 plaza de garaje y un trastero incluidos. La urbanización dispone de amplias zonas comunes ajardinadas, piscina y cuarto bicicletas. Las viviendas destacan por sus soluciones arquitectónicas y calidades, así como por sus terrazas y/o jardines, así como por la calidad contrastada del promotor delegado Constructora Los Álamos empresa con más de 50 años de experiencia en la construcción de viviendas.  La promoción está situada en la calle Ferrocarril del Tajuña 5 de Arganda del Rey. Dotado zonas verdes y amplia oferta de servicios: comercio, centros deportivos (Ciudad deportiva Principe Felipe), restaurantes, supermercados, centros educativos y sanitarios etc. NOTA: El IVA de aplicación actualmente es el 10% de IVA que es el tipo vigente actualmente en Enero del 2025 (o el que está vigente en su momento en caso de cambio), que habrá que añadir al precio de venta.",False,True,True,False,3800.0,False,False,False,False,[],False,False,323000.0,€,True,True,flat,"Centro, Arganda","Piso en calle Ferrocarril del Tajuña, 5",,,,,,
