propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106095614,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/04/d0/1272362411.webp,41,3,339000.0,flat,sale,60.0,True,2,1,calle del Mesón de Paredes,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4099243,-3.7053341,False,https://www.idealista.com/inmueble/106095614/,"La Casa Agency Lavapiés gestiona este luminoso piso en venta en la calle Mesón de Paredes, una de las más castizas y demandadas del barrio de Lavapiés – Embajadores en Madrid centro. Se trata de un piso, ubicado en la 3ª planta de una finca con ascensor, construida en el año 1900. El inmueble se distribuye en las siguientes estancias: - hall de entrada, con dos armarios empotrados; - salón con cocina americana, con balcón y ventana al exterior; - 2 dormitorios, ambos con ventana al patio interior y - cuarto de baño completo. Actualmente el inmueble se encuentra alquilado con un contrato de larga estancia iniciado el día 01 de septiembre del 2023, el inquilino paga 1.200€ mensuales. El barrio de Lavapiés está muy bien comunicado con varias estaciones de Metro de Madrid: Antón Martín, Estación del Arte, Embajadores, Lavapiés y Tirso de Molina. Así como de Cercanías Renfe: Embajadores y Atocha Renfe, con conexión a todas las líneas de tren. Además, circulan por la zona varias líneas de autobuses de la EMT. Asimismo, es una zona con múltiples servicios educativos, sociales y asistenciales. Y también encontrarás muchos espacios culturales, bares, restaurantes, teatros, el Museo Reina Sofía, comercios locales, supermercados, el Mercado de San Fernando y diferentes opciones de entretenimiento. ¡Ponte en contacto si quieres realizar una visita!",False,good,False,True,5650.0,True,False,False,False,[],False,False,339000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle del Mesón de Paredes,Top,,,,,,,
108413625,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/7c/02/1344182909.webp,27,,940000.0,chalet,sale,258.0,,4,3,calle de Versalles,Madrid,Madrid,San Blas,es,Arcos,40.4154248,-3.6172939,False,https://www.idealista.com/inmueble/108413625/,"En la zona más exclusiva y tranquila de Las Rosas, calle Versalles, junto al centro comercial, Gilmar Consulting Inmobiliario comercializa este chalet impecable, listo para entrar a vivir. La distribución, en solo tres plantas, se compone de planta calle, con un amplio hall, buen salón con salida a la parcela, cocina, trastero, aseo de cortesía, garaje con capacidad para un coche grande En la primera planta hay dos pero había tres dormitorios grandes, también acompaña una agradable terraza patio interior, facil de recuperar a tres, uno de ellos con cuarto de baño en suite. La buhardilla es un gran espacio diáfano ideal para 2 domirtorios y posibilidad de hacer un cuarto de baño. Vivienda muy soleada, con una distribución muy funcional, caminando a la estación de metro, a tan solo 20 minutos del centro de Madrid y a 7 minutos andando desde el chalet. Una vivienda pensada para garantizar el confort y el bienestar de sus futuros propietarios. Vivienda impecable para acceder inmediatamente. Se encuentra estratégicamente ubicada en una de las zonas más demandadas últimamente. A solo diez minutos de las emblemáticas áreas de influencia del aeropuerto e IFEMA. En sus proximidades se pueden encontrar centros comerciales (Corte Inglés, Hipercor, Arturo Soria Plaza, Plenilunio, etc.), parques (Juan Carlos I, Juan Pablo II, Quinta Molinos, Marques Suanzes, El Capricho, etc.), clubs deportivos (Centro Deportivo los Prunos AQA, Club de Golf Olivar de la Hinojosa, etc.), colegios (Liceo Francés, San José del Parque -Maristas Colegio Bristol, Santa María de la Hispanidad, Alameda de Osuna, Colegio GAUDEM, Montessori, Darlington School, Nuestra Señora Santa María, Nursery School, Patrocinio de María, Santa María de la Hispanidad, Escuela Iraquí de Madrid, Instituto saudí de Madrid, Parque Conde de Orgaz, Ecole Maternelle Française Pomme D'api, Colegio Brains María Lombillo, etc.), parques empresariales (Julián Camarillo, Las Mercedes, Campo de las Naciones, IFEMA, Alameda de Osuna, Barajas, etc.), áreas empresariales (la milla de oro tecnológica madrileña, el llamado Silicon Valley de Madrid, un entorno con más de 200 empresas del sector tecnológico, cuajado de centros de datos y kilómetros de fibra óptica), hospitales (Clínica Universitaria de Navarra, etc.), sedes empresariales (VODAFONE, Banco Popular, ABC, EL PAIS, Registros de la Propiedad de Madrid, Banco de España, CSIF, Telefónica, Liberty Seguros, AENA, Juzgados, Jefatura General de Tráfico, etc.), hoteles (Melia, Hilton, Barceló, Confortel, IBIS, etc.), recintos feriales-IFEMA, etc. Con salida directa a M-30 y M-40, y a 5 minutos del centro de Madrid y del Aeropuerto Internacional Adolfo Suárez Madrid-Barajas. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles de Madrid, con equipos especializados en cada zona para proporcionarles la mejor opción a su necesidad, con todas las excelencias y cuidando al máximo los detalles. Disponemos de más de 30 oficinas en Madrid, Marbella, Estepona, Puerto Banús, Sevilla, Cádiz, Jerez e islas Canarias. Nuestra sede central está ubicada en la calle Goya, 47. Durante más de 36 años hemos demostrado nuestra profesionalidad y atención exquisita  Gilmar cuenta con más de 4.000 viviendas en venta, pisos de segunda mano, pisos nuevos, chalets, villas, primera línea de playa, fincas rústicas… Visite nuestra web y encuentre la mejor inversión inmobiliaria de la mano de los mejores profesionales del sector inmobiliario. Llámenos y le ayudaremos a encontrar la casa de sus sueños. Recuerde facilitarnos la referencia número 210332 para poder atenderle mejor. Las mejores opciones de inversión para rentabilizar su dinero.",False,good,False,,3643.0,False,False,False,False,[],False,False,940000.0,€,chalet,"Arcos, Madrid",Chalet adosado en calle de Versalles,Top,MH210332 ,True,True,terracedHouse,,,
107627194,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/be/36/1318050572.webp,25,3,1800000.0,flat,sale,211.0,True,4,5,calle Alcalá,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4255497,-3.671683,False,https://www.idealista.com/inmueble/107627194/,"Magnífica oportunidad de inversión en Goya Engel & Völkers presenta esta excelente oportunidad de inversión en el barrio de Salamanca. Situada en un edificio de los años 50’, la vivienda está dividida en tres apartamentos, uno de los apartamentos es tipo estudio con 32 m², el segundo dispone de dos dormitorios, dos baños y cocina integrada en la zona social de 83 m² y el tercero es interior a patio de manzana con 63 m², también con dos dormitorios, dos baños y cocina incluida en el salón. Todos con aire acondicionado por splits y cocinas completamente equipadas. También se puede usar como vivienda habitual, realizando una reforma, obteniendo un excelente piso con tres habitaciones en suite y una gran zona social. El barrio de Salamanca es una de las zonas más relevantes de Madrid, tanto por su peculiar distribución como por los vecinos que tradicionalmente han habitado sus emblemáticas calles. Su construcción data de la segunda mitad del siglo XIX y corresponde a la ampliación urbanística llevada a cabo durante el reinado de Isabel II. El precursor al que se debe su nombre fue José de Salamanca y Mayol, Marqués de Salamanca, quien concibió un nuevo emplazamiento con una cuidada edificación que albergara a las clases aristocráticas y burguesas de Madrid. De estilo decimonónico, se caracteriza por su especial distribución regular en forma de damero con calles perpendiculares. Sus edificios gozan de especial interés gracias a su calidad arquitectónica y la belleza de sus fachadas. Tradicionalmente Salamanca fue una zona de uso residencial, especialmente habitada por las élites políticas y económicas del país. En los últimos cincuenta años este carácter residencial convive con otras actividades como la empresarial, la diplomática y, especialmente la comercial ya que es una de las áreas de moda de lujo más importantes de la capital. Los orígenes del parque datan de la época de los Reyes Católicos, a finales del siglo XV y principios del XVI. Sin embargo la construcción del barrio es mucho más tardía. Corresponde a finales del siglo XIX, cuando el auge demográfico de la ciudad llevó a realizar sucesivos ensanches. Esta zona mantiene un trazado similar al de su vecino barrio de Salamanca, con calles perpendiculares con amplias aceras.",False,good,False,True,8531.0,False,False,False,False,[],False,False,1800000.0,€,flat,"Goya, Madrid",Piso en calle Alcalá,Top,W-02Z48H,,,,,,
107798469,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/19/63/1348891184.webp,7,1,1350000.0,flat,sale,220.0,True,3,2,Corredera Baja de San Pablo,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4238211,-3.7050113,False,https://www.idealista.com/inmueble/107798469/,"PISO DE DOS HABITACIONES CON PATIO EN MALASAÑA Nada más llegar entramos en un gran hall de entrada que divide la zona de noche y la zona de día. A la derecha encontramos un despacho con ventanal a la calle, un gran salón comedor, también con gran ventanal a la calle. La zona de noche se compone de 2 habitaciones y con cuarto de baño, tiene puerta de servicio. La gran joya de esta vivienda es el gran patio que tiene y comunica con varias estancias de la vivienda. La zona del fondo se compone de un gran salón comedor con ventanas a otra calle y cocina semi abierta que da lugar al patio. Esta vivienda se encuentra en un edificio singular, con suelo de la época y gran altura de techos. Tiene muchas posibilidades. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,6136.0,True,False,False,False,[],False,False,1350000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en Corredera Baja de San Pablo,Top,VM2504004,,,,,,
107526213,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/8a/bb/1315063263.webp,27,2,1500000.0,flat,sale,143.0,True,3,3,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4382431,-3.6851208,False,https://www.idealista.com/inmueble/107526213/,"UNICA Inmobiliaria, les presenta una estupenda vivienda situada en una finca clásica de 143 m. Está situada en una 2ºplanta exterior con 2 balcones desde donde podemos disfrutar de unas fantásticas vistas y una gran amplitud con luz de tarde. El acogedor salón - comedor tiene integrada la cocina ampliando así todos los espacios para compartir cada momento con la familia, está totalmente equipada. Pasamos a la zona de descanso donde la vivienda, nos ofrece 2 dormitorios, siendo el principal en suite y otro dormitorio junto con otro espacio abierto en donde se encuentra un despacho, en el que hay espacio para dormir. Con respecto a los baños, uno completo y otro de cortesía. En calidades destacamos, el suelo de tarima, las puertas lacadas en blanco, aire acondicionado, cerramientos con doble acristalamiento.  Elegante finca, cuenta con portero físico y fácil acceso para personas con movilidad reducida.  Piso ideal para rentabilizarlo (actualmente se encuentra alquilada hasta junio 2025) o por supuesto para vivirlo! La plaza del Marqués de Salamanca, la única plaza del barrio de Salamanca constituye el límite entre la zona acaudalada y la zona popular. Las viviendas características del arquitecto vasco Cristóbal Lecumberri Gandarias, con amplios portales para carruajes, patios interiores y una altura máxima de 3 o 4 plantas, se conservan en la zona delimitada por las calles de Villanueva, Serrano, Goya y Claudio Coello, Ortega y Gasset.  Además, esta fue la primera zona en ser urbanizada por José Salamanca y Mayol, marqués de Salamanca y conde de los Llanos. El barrio de Castellana es, un barrio residencial constituido a finales del siglo XIX y caracterizado por el alto poder adquisitivo de sus moradores y por la belleza de sus fachadas, de porte señorial y llamativa arte arquitectónica.  Donde destacamos los mejores restaurantes, galerías de arte y tiendas creadas para satisfacer los gustos más exquisitos.  La zona de Castellana puede ser o quizá aspirar a ser, con mucha razón, uno de los mejores barrios de la capital, un sitio cómodo, con servicios de todo tipo, limpio y seguro.  En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,10490.0,False,False,False,True,[],False,False,1500000.0,€,flat,"Castellana, Madrid",Piso,Top,426542,,,,,,
108375456,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/f8/64/1342236793.webp,28,1,281000.0,flat,sale,76.0,False,2,2,calle de Emilio Muñoz,Madrid,Madrid,San Blas,es,Simancas,40.4316274,-3.6323124,False,https://www.idealista.com/inmueble/108375456/,"Fantástico loft reformado de 76 m² con trastero y plaza de garaje. Distribuido en tres plantas, consta de salón-comedor, cocina de estilo americano, dos dormitorios y dos baños completos. La estancia principal se compone de un amplio salón-comedor integrado con una cocina americana completamente equipada con electrodomésticos. En la primera planta se encuentra el primer dormitorio, de buen tamaño, junto con un baño completo con plato de ducha. La segunda planta dispone del segundo dormitorio, también con baño completo equipado con plato de ducha y ventanas que favorecen la ventilación natural. La vivienda está climatizada mediante aire acondicionado con bomba de frío/calor. El agua caliente funciona con gas natural y los suelos son de parquet. La propiedad incluye una plaza de garaje y un trastero. El edificio cuenta con ascensor y está adaptado con elevador para personas con movilidad reducida. Excelente ubicación y comunicaciones: La zona está bien comunicada mediante transporte público. A tan solo 200 metros se encuentra la estación de metro García Noblejas (Línea 7), y a escasos 100 metros hay varias paradas de autobús, lo que facilita el acceso al centro de Madrid y otros puntos de la ciudad. En los alrededores encontrarás todo tipo de servicios y comercios: supermercados, farmacias, restaurantes, colegios y zonas verdes, lo que convierte esta vivienda en una opción cómoda y práctica tanto para vivir como para invertir.",False,good,False,True,3697.0,False,False,False,False,[],False,False,281000.0,€,flat,"Simancas, Madrid",Piso en calle de Emilio Muñoz,Top,70878,True,True,,,,
108598865,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/fa/f0/1349583030.webp,23,5,1100000.0,penthouse,sale,125.0,True,3,2,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.453217,-3.6807351,False,https://www.idealista.com/inmueble/108598865/,"Olisson Club presenta este magnífico ático totalmente exterior, vistas despejadas garaje en una ubicación privilegiada dentro de El Viso. La vivienda se encuentra en buen estado y ofrece una distribución funcional y luminosa. Su orientación sur proporciona una luz espectacular durante todo el día, además de vistas despejadas y exclusivas sobre El Viso. Al acceder, encontramos un dormitorio con un baño exterior, un cuarto de plancha y una cocina totalmente equipada. Al final del pasillo, se abre un amplio salón que integra una zona de comedor con mesa y otra de estar con sillones y mesa baja. Desde aquí, se accede al dormitorio principal, que dispone de un baño completo en suite. La finca es accesible, está en muy buen estado, cuenta con portero, así como derecho a aparcamiento en la rampa del garaje.  La casa cuenta con aire acondicionado por splits y calefacción central individualizada. La ubicación es excelente ya que tenemos a muy poca distancia todos los servicios como son colegios, supermercados, centros médicos, recintos deportivos, muy próximo a zonas verdes como el Parque de Berlín, y una gran oferta de los mejores bares y restaurantes de la zona. La comunicación es muy buena ya que tenemos numerosas líneas de autobús y metro a muy poca distancia, así como rápido acceso a las principales arterias de la ciudad como son las calles de Serrano, Príncipe de Vergara, Paseo de la Castellana y la M-30. [IW].",True,good,False,True,8800.0,True,False,False,False,[],False,False,1100000.0,€,flat,"Bernabéu-Hispanoamérica, Madrid",Ático,Top,his229JP,,,penthouse,,,
109046261,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/56/90/1362590007.webp,51,2,1290000.0,penthouse,sale,205.0,True,3,3,Golf - El Carralero,Madrid,Majadahonda,Golf - El Carralero,es,,40.4526194,-3.8611328,False,https://www.idealista.com/inmueble/109046261/,"Lucas Fox se complace en presentar este exclusivo ático dúplex a estrenar, que combina diseño contemporáneo, amplitud y luminosidad en un entorno privilegiado; en el incomparable complejo Pinnea Residencial de Majadahonda. En la planta principal, el acceso se realiza a través de un elegante vestíbulo, de techos altos, que da paso a un espacioso salón-comedor con cocina americana; ideal para el disfrute cotidiano o para recibir invitados en un ambiente cómodo y sofisticado.  Desde el salón se accede a una amplia terraza con vistas panoramicas suroeste, perfecta para disfrutar del aire libre con una excelente privacidad, aportando continuidad entre el interior y el exterior. Esta planta también dispone de un aseo de cortesía y lavandería; así como de un dormitorio principal con una excelente iluminación natural, generosos armarios empotrados y una distribución pensada para el confort. Además, existe la posibilidad de habilitar un cuarto dormitorio en esta planta, adaptando el espacio a las necesidades de cada familia. La primera planta alberga dos dormitorios adicionales, ambos de muy buen tamaño y con acceso directo a dos terrazas privadas que aportan un toque de exclusividad y tranquilidad. Un cuarto de baño completo da servicio a esta planta, completando así una distribución equilibrada y funcional. Este ático dúplex ofrece una oportunidad única de vivir en una vivienda nueva, con calidades excepcionales, en una de las zonas más demandadas de Majadahonda. Además cuenta con dos cómodas plazas de garaje en la misma finca.  Sin duda un ático duplex único dentro del municipio de Majadahonda. Ideal para personas en búsqueda de una residencia lujosa a estrenar, con inmejorables servicios comunes.   Esta propiedad pertenece a PINNEA Residencial con unas maravillosas zonas comunes, completamente privadas y seguras. Cuenta con placas solares y grandes zonas ajardinadas cobijadas por las copas de los pinos, un pinar privado de mas de 40.000 m2, dos piscinas exteriores y otra piscina interior climatizada y abierta los 365 días al año, sauna, gimnasio, pistas de padel, tennis y polideportiva, singular sala de eventos, parques infantiles, seguridad 24 horas, videovigilancia por CCTV, y control de acceso con barreras.  Un hogar lujoso y acogedor donde los protagonistas son el espacio exterior, la luz natural y el entorno caracterizado por la exuberante naturaleza que lo rodea. Todo ello a pocos minutos de Madrid Capital  A escasos metros encontraremos el colegio Endaze British International School o el Hospital Puerta de hierro, Diversas carreteras de comunicación con todo el noroeste y la capital. Muy cerca encontraremos también zonas comerciales como Equinoccio o Carralero.  Dispone de excelentes comunicaciones viarias (M-500, M-501), transporte público (autobús, cercanías y metro ligero), buenos equipamientos sociales, sanitarios (Hospital Puerta de Hierro, Hospital Montepríncipe), centros comerciales (Gran Plaza 2, Centro Equinoccio, etc.).  Póngase en contacto con Lucas Fox hoy mismo por teléfono o correo electrónico para organizar una visita. Trabajamos los siete días a la semana para adaptarnos a las necesidades de nuestros clientes. También puede visitarnos en nuestro Lounge de Lucas Fox en la Av. Europa, 38 en Pozuelo de Alarcón. Así podremos analizar sus necesidades con más detalle y ayudarle a encontrar la casa o la inversión perfecta.",False,good,False,True,6293.0,True,False,False,False,[],False,False,1290000.0,€,flat,"Golf - El Carralero, Majadahonda",Ático,Top,POZ62439,True,True,penthouse,,,
108208711,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/5e/51/1345611294.webp,21,bj,197900.0,flat,sale,38.0,True,1,1,calle Lucano,Madrid,Madrid,San Blas,es,Canillejas,40.4361204,-3.6109269,False,https://www.idealista.com/inmueble/108208711/,"Acogedor piso reformado de 38m², ideal para quienes buscan comodidad y buena ubicación. La vivienda se distribuye en un luminoso salón-comedor con cocina americana totalmente equipada con electrodomésticos y armarios de almacenamiento. El dormitorio doble dispone de entrada de luz natural, y el baño completo cuenta con plato de ducha. Entre sus comodidades, incluye agua caliente y calefacción eléctrica, así como ventanas climalit de doble acristalamiento, que garantizan un buen aislamiento térmico y acústico. Se encuentra en una zona excepcional, junto al Parque de Canillejas, un entorno ideal para disfrutar del aire libre, con amplias zonas verdes, áreas infantiles y espacios para la práctica deportiva. A pocos minutos están el Estadio Cívitas Metropolitano y el Auditorio de Canillejas, donde se celebran numerosos eventos y conciertos. La ubicación ofrece una amplia variedad de servicios y comercios, como el Centro de Día Municipal (a 3 minutos), el Centro de Tecnología de Estaciones y el Centro de Tecnología Avanzada S. L. (a 5 minutos), además de la Instalación Deportiva Municipal Antonio Palacios y el Parque Arquitecto Antonio Palacios. En cuanto a educación, la zona cuenta con una buena oferta, destacando el CEIP La Alameda y la Escuela de Educación Infantil de Extremadura. Excelente comunicación con transporte público: líneas de autobús 48, 28 y 140 con conexión directa a Manuel Becerra, y líneas 5 y 7 de metro (Torres Arias y Las Musas) a tan solo 10 minutos. Además, cuenta con acceso rápido a la M-40, lo que facilita los desplazamientos hacia el aeropuerto y otras zonas de Madrid.",False,good,False,False,5208.0,False,False,False,False,[],False,False,197900.0,€,flat,"Canillejas, Madrid",Piso en calle Lucano,Top,82246,,,,,,
107715865,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/60/d6/1320669948.webp,50,,5500000.0,chalet,sale,1226.0,,7,8,Barrio Ciudad Universitaria,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4613844,-3.7256929,False,https://www.idealista.com/inmueble/107715865/,"David Salcedo de GV | PUERTA DE HIERRO comercializa el siguiente inmueble: En la colonia Ciudad Puerta de Hierro encontramos esta maravillosa casa independiente con una superficie construida de 1.226 metros cuadrados sobre una espléndida parcela de 1.318 metros cuadrados. En un entorno completamente privilegiado podemos disfrutar de un estupendo jardín con piscina cubierta. Distribución: Planta baja: Hall de entrada, cuarto de baño de invitados, salón a doble altura de gran tamaño, amplio comedor independiente para veinticuatro comensales. Cocina con office y despensa, cuarto de lavado y planchado, cuarto de dormir con cuarto de baño incorporado para el servicio. Primera planta: cuarto de estar. Cuarto de dormir y cuarto de baño. Cuarto de dormir principal con vestidor y cuarto de baño en suite. Tres cuartos de dormir con cuarto de baño en suite cada uno. Segunda planta: Salón de grandísimo tamaño con cuarto de baño. Terraza. Planta semi-sótano: Garaje para cuatro coches, gimnasio, bodega, sauna, trastero, piscina cubierta y vestuarios. Maletero y taller. En esta planta y con entrada independiente: Salón comedor. Cuarto de dormir con vestidor y cuarto de baño en suite. Cocina. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,renew,False,,4486.0,False,False,False,False,[],False,False,5500000.0,€,chalet,"Ciudad Universitaria, Madrid",Casa independiente,Top,24140,True,True,independantHouse,,,
