propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108855502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/5f/cb/1357107571.webp,EMB-60,20,2,285000.0,flat,sale,81.0,False,3,1,calle Juan Salas,Madrid,Madrid,Usera,es,Pradolongo,40.3794775,-3.7078926,False,https://www.idealista.com/inmueble/108855502/,"""NEGOHOME MADRID ofrece excelente inmueble totalmente reformado hace dos años muy moderno y acogedor. Terraza incluida al salón y cocina. Es un piso con mucho encanto, muy amplio y luminoso. Tiene un bonito salón con salida a terraza acristalada, cocina totalmente amueblada y equipada, . Cuenta con un amplio dormitorio principal de unos 12M con armarios empotrado. El piso tiene un baño completo con plato de ducha y mampara. Es un piso con numerosas ventanas, lo que hace que la luz natural y la buena ventilación sea parte de su encanto. Cuenta con bomba de aire frio/caliente en el salón y una pequeña despensa en el pasillo. Además la vivienda cuenta con trastero. La ubicación del inmueble es privilegiada tiene muy próximo el Corazón de Madrid, Atocha, Retiro y otros lugares de gran importancia. Esta ubicado cerca del Parque de Madrid Rio donde se puede disfrutar de un magnífico ambiente natural, muy agradable para pasear y practicar deportes. Tiene muy próximo ofertas de restauración y cultura, lugares próximos como el Matadero y Naves del Español, Centro Comercial Plaza Río 2. Está rodeado de colegios, centros de salud, hospital, mercados, bancos, tiendas, bares y restaurantes para deleite de visitantes y residentes, comercios y servicios las 24H. Para más información o visitarlo no dude en contactar con nuestro departamento comercial NEGOHOME MADRID GESTIÓN INMOBILIARIA.",False,good,False,False,3519.0,False,False,False,False,[],False,False,285000.0,€,flat,"Pradolongo, Madrid",Piso en calle Juan Salas,Destacado,,,,,,,
107323871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/df/84/1309562434.webp,Loft Cotos 1,18,bj,195000.0,duplex,sale,70.0,True,2,2,"Puerto de Navacerrada, 1",Madrid,Cotos de Monterrey,,es,,40.7933686,-3.6004878,True,https://www.idealista.com/inmueble/107323871/,"Disponemos de Lofts en Planta Baja con un jardín privado de 20 mt2 aproximados Distribución en 2 plantas: Planta Baja, por donde tiene su acceso, salón diáfano y gran ventanal con puerta de acceso a un pequeño patio, una habitación pequeña, espacio para cocina y un aseo de cortesía. Planta Alta, dormitorio con 3 ventanas, baño completo con ventana y armario empotrado. Superficie construida aproximada de 70 mt2 Orientación Noroeste. Calefacción suelo radiante y ACS mediante caldera mural a gas Ferroli y termostato. Plaza de garaje doble para dos vehículos con ascensor con clave de seguridad para acceso a las plantas superiores. Puerta de seguridad Urbanización con piscina Conserje Notas:  Dada la altura al techo del Loft, existe la posibilidad de aumentar la superficie, con la instalación de una estructura de madera o metálica, con lo que se dispondría de un segundo dormitorio en la planta alta de unos 15 mt2. Se entregan libres de cargas, recién pintados y con suministros de agua, luz y gas, listos para contratar. Debido a las obras de mejora que se están acometiendo, no disponemos de fotos de cada uno de los Lofts, sólo una muestra piloto, mejor visitar.",False,good,False,True,2786.0,False,False,False,False,[],False,False,195000.0,€,flat,Cotos de Monterrey,"Dúplex en Puerto de Navacerrada, 1",Destacado,True,True,duplex,,,,
108924727,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/93/83/1359159537.webp,,20,1,389000.0,flat,sale,80.0,True,3,1,calle de Saavedra Fajardo,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4133071,-3.7269087,False,https://www.idealista.com/inmueble/108924727/,"¡Vivir en lo mejor de Madrid ahora es posible! Presentamos una oportunidad única y exclusiva en una de las calles más deseadas del barrio más valorado actualmente de Madrid. Una vivienda con tres dormitorios, luz natural a raudales y vistas espectaculares que la convierten en una joya prácticamente irrepetible por este precio. Encontrar un piso con estas características, con esta ubicación y a este nivel de calidad es hoy por hoy casi imposible. Pero Tempocasa —la agencia italiana especializada en viviendas con carácter en este barrio— te lo acerca en exclusiva. Situado justo frente a Madrid Río, un auténtico pulmón verde urbano, y a escasos minutos andando del Metro Puerta del Ángel, esta vivienda combina lo mejor de la naturaleza y la ciudad. Además, cuenta con múltiples conexiones: líneas de autobús 31, 33, 36, 39 y 138 a menos de 5 minutos, acceso directo al Paseo de Extremadura, y a tan solo 10 minutos caminando de la Casa de Campo, el mayor parque natural del centro de Madrid. Y si lo tuyo es el corazón de la ciudad, estarás en el centro en solo 20 minutos. Ubicación, vistas, espacio, luz y exclusividad. Esta no es solo una vivienda, es una oportunidad de vida. Solo con Tempocasa Marcos -.",True,good,False,False,4863.0,False,False,False,False,[],False,False,389000.0,€,flat,"Puerta del Ángel, Madrid",Piso en calle de Saavedra Fajardo,Destacado,,,,,,,
108463438,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/fa/94/1345676200.webp,LCM37183,36,3,760000.0,flat,sale,140.0,False,5,1,calle de Esparteros,Madrid,Madrid,Centro,es,Sol,40.4173794,-3.7052861,False,https://www.idealista.com/inmueble/108463438/,"GRAN OPORTUNIDAD DE VIVIENDA JUNTO A LA PLAZA MAYOR Y LA PUERTA DEL SOL Ubicado en una de las zonas más emblemáticas de la capital, este piso en el barrio de Sol ofrece un espacio amplio y con infinitas posibilidades de reforma. La vivienda, actualmente distribuida en cinco dormitorios, un baño, salón independiente y cocina, destaca por su orientación este y la luz natural que recibe a través de tres patios interiores. Al tratarse de una propiedad interior, garantiza un ambiente tranquilo y silencioso, ideal para quienes buscan comodidad en pleno centro. La mayoría de los muros son tabiques, lo que permite una redistribución completa según las necesidades del comprador. El edificio, con más de un siglo de historia (construido en 1890), conserva el encanto de la arquitectura clásica madrileña. Su portal señorial, junto con el ascensor, el sistema de calefacción por aire acondicionado frío-calor, portero físico y automático, y sistema de alarma, garantizan tanto seguridad como funcionalidad. Esta propiedad, que requiere una reforma integral, es perfecta para crear una residencia única o como inversión con alta rentabilidad en una de las zonas más codiciadas de Madrid. Vivir en Sol significa tener todo al alcance: cultura, ocio y conexión total. A pasos de la Puerta del Sol, rodeado de una amplia oferta gastronómica, comercial y educativa, como el reconocido Colegio San Ildefonso, y con el Centro Comercial La Vaguada a poca distancia. Las comunicaciones son inmejorables, con acceso al metro (líneas 1, 2 y 3), cercanías (C3 y C4) y autobuses (EMT 3, 50 y M1), lo que convierte esta ubicación en una opción excepcional tanto para vivir como para invertir en el corazón palpitante de Madrid.",True,renew,False,True,5429.0,False,True,False,False,[],False,False,760000.0,€,flat,"Sol, Madrid",Piso en calle de Esparteros,Destacado,,,,,,,
108600927,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/10/c4/1349641725.webp,,18,1,160000.0,flat,sale,56.0,True,3,1,calle Almoradi,Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3739941,-3.7388922,False,https://www.idealista.com/inmueble/108600927/,"Oportunidad única en Madrid por solo 169.000€ Te presentamos esta vivienda recién salida al mercado con un precio difícil de encontrar hoy en Madrid. Ubicada en una zona de colonias residenciales tranquilas y bien comunicadas, esta propiedad ofrece todo el potencial para convertirse en el hogar o inversión perfecta. Ubicación inmejorable: literalmente a 15 pasos del metro — una comodidad que marca la diferencia en el día a día. La vivienda cuenta con: 3 dormitorios Salón independiente Cocina 1 baño Terraza con vistas despejadas hacia el metro Necesita reforma, lo que te permite diseñarla completamente a tu gusto o prepararla para alquilar con una alta rentabilidad. Actualmente está alquilada, lo que también puede interesarte si buscas una propiedad con ingresos desde el primer día. Rodeada de viviendas similares, esta es una oportunidad de esas que no duran mucho: ideal tanto para vivir como para invertir a largo plazo en una zona consolidada y con gran demanda. Precio: 169.000 € Una de las mejores opciones de todo Madrid por ubicación, metros y potencial.",True,renew,False,False,2857.0,False,False,False,False,[],False,False,160000.0,€,flat,"Puerta Bonita, Madrid",Piso en calle Almoradi,Destacado,,,,,,,
108771866,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/96/db/1354662284.webp,LCM37381,55,1,505000.0,flat,sale,112.0,False,4,2,calle de Rafael de Riego,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.4036698,-3.6937693,False,https://www.idealista.com/inmueble/108771866/,"La Casa Agency presenta en venta un impresionante piso de 112 m² construidos, situado en el barrio de Palos de la Frontera. La propiedad se encuentra en una finca que dispone de ascensor y portero físico, ubicada en una zona tranquila y con excelentes conexiones. La vivienda se organiza en un espacioso salón al acceder, cocina independiente y cuatro dormitorios, dos de ellos dobles, lo que la convierte en una opción ideal para familias, personas que trabajan desde casa o quienes necesiten espacio adicional. Cuenta con un baño completo y un aseo, lo que mejora su funcionalidad para el día a día. Ubicado en una primera planta con altura de segundo piso, ofrece mayor privacidad y buena iluminación natural. Además, dispone de una terraza orientada al oeste, perfecta para aprovechar el sol de la tarde. La calefacción es individual por gas natural. El piso necesita reformas, lo que brinda la oportunidad perfecta para diseñarlo a medida y adaptarlo a tus gustos personales, convirtiéndolo en el hogar ideal. Una propiedad con gran proyección, en un barrio con mucho encanto. ¡Llámanos para concertar tu visita! Si necesitas asesoramiento financiero, nuestro departamento especializado FINANZATE puede ayudarte sin coste alguno a encontrar la mejor hipoteca. Trabajamos con hasta 16 bancos para ofrecerte la opción más adecuada. Contacta con nosotros y descubre todas las posibilidades de esta vivienda. NOTA: ESTE ANUNCIO ES MERAMENTE INFORMATIVO Y PUEDE CONTENER ERRORES. NO TIENE CARÁCTER CONTRACTUAL.",True,renew,False,True,4509.0,False,False,False,False,[],False,False,505000.0,€,flat,"Palos de la Frontera, Madrid",Piso en calle de Rafael de Riego,Destacado,,,,515000.0,10000.0,2.0,
108130896,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/98/6d/1334789069.webp,,33,2,525000.0,flat,sale,140.0,True,3,2,calle Asunción Balaguer,Madrid,Rivas-Vaciamadrid,Rivas Futura,es,,40.3408504,-3.5196884,False,https://www.idealista.com/inmueble/108130896/,"¡Descubre tu nuevo hogar en Rivas! Este espectacular piso de 140 m² aprox. se encuentra en una de las mejores zonas de la ciudad, ideal para disfrutar de la comodidad y el estilo de vida que mereces. Con 3 amplios dormitorios y 2 baños, este espacio está diseñado para ofrecerte todo lo que necesitas. La cocina amueblada es perfecta para los amantes de la gastronomía, mientras que el salón independiente, con acceso a una encantadora terraza, se convierte en el lugar ideal para relajarte o recibir a tus amigos. La propiedad cuenta con armarios empotrados que maximizan el espacio de almacenamiento, además de un trastero y plaza de garaje incluida en el precio. Imagina disfrutar de días soleados en la piscina o pasear por el jardín comunitario, todo ello con la tranquilidad que ofrece un portero físico. La vivienda, construida en 2018, ha sido diseñada con excelentes calidades y es apta para personas con movilidad reducida, garantizando así la accesibilidad para todos.  Rodeado de todos los servicios necesarios, este piso no solo es un hogar, sino un estilo de vida. Con calefacción por bomba de frío/calor y aire acondicionado, estarás cómodo durante todo el año. No pierdas la oportunidad de vivir en este maravilloso lugar. ¡Ven a visitarlo y enamórate! Posibilidad de adquirir otra plaza de garaje, precio a consultar.",False,good,False,True,3750.0,False,False,False,False,[],False,False,525000.0,€,flat,"Rivas Futura, Rivas-Vaciamadrid",Piso en calle Asunción Balaguer,Destacado,True,True,,,,,
109109784,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/0e/b3/1364624570.webp,RLGS0188,1,2,200000.0,flat,sale,52.0,True,2,1,"calle de Manuel Maroto, 44",Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3880598,-3.669357,True,https://www.idealista.com/inmueble/109109784/,"INMUEBLE SIN POSESION  INMUEBLE SIN POSESION Piso de 43 m² en venta, situado en Madrid. Construido en 2008, este piso cuenta con una superficie de 43 m² y consta de 2 dormitorios y 1 baño. La vivienda está comunicada mediante la estación del tren a unos minutos, paradas de autobús con las líneas 24, 103, 111, 144 y N11 y por carretera, a través de los accesos viarios M-30 y A-3 a unos minutos.  La zona dispone de equipamiento variado, colegio, restaurantes, centro de salud, pequeño comercio, etc. INMUEBLE SIN POSESION  INMUEBLE SIN POSESION.",False,good,False,True,3846.0,False,False,False,False,[],False,False,200000.0,€,flat,"San Diego, Madrid","Piso en calle de Manuel Maroto, 44",Destacado,,,,,,,
108546298,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/b2/e9/1348103959.webp,,42,3,549000.0,flat,sale,148.0,True,4,2,CL PALAU DE LA MUSICA,Madrid,Madrid,Carabanchel,es,Pau de Carabanchel,40.3603476,-3.7638573,False,https://www.idealista.com/inmueble/108546298/,"Inmonieves comercializa inmueble de 148 metros construidos 114 útiles. DISTRIBUCIÓN: Hall de entrada, pasillo distribuidor, salón independiente, cocina ( se vende con muebles y sin electrodomésticos) con acceso a una amplia terraza tendedero, cuatro dormitorios amplios todos ellos con varios armarios empotrados, dos cuartos de baño uno en dormitorio principal completo con bañera y bidet, y otro que da servicio al resto de habitaciones con plato ducha y ventana exterior el cual permite ventilación y luz natural.  ¡Atención al dato! El inmueble si dispone de terraza tendedero en la cocina, única y exclusivamente. MATERIALES: Suelos de parqué en salón dormitorios y pasillo, en baños y cocina porcelánicos carpintería exterior ventanas de aluminio con climalit de muy buena calidad, carpintería interior puerta de madera de roble, pintura lisa. ´ GASTOS  Recibo de comunidad 235 € Recibo de IBI 510.71 € Calefacción y agua caliente por gas natural individual. CONOCER UN POCO MÁS Urbanización cerrada, destacar las amplias zonas comunes, las dos piscinas muy amplias la gran pradera de césped natural rodeada de variedad de arboles, pista de pádel, y columpios. ORIENTACIÓN: Salón, dormitorio principal y dormitorio Oeste, baño secundario Norte, dos dormitorios y cocina Oeste.   SEGURIDAD: Al ser la urbanización cerrada dispones de portero físico 24 horas. COMUNICACIÓN: Varias líneas de autobuses y estación de Metro línea 11 la peseta, acceso directo a M-40  Barrio muy consolidado, colegios, comercios. Trastero y garaje incluido en el precio y tienen acceso directo desde el miso edificio. Es una tercera planta en un edificio de siete alturas y solo tres vecino por planta. Actualmente está alquilado buen inquilino. Para más información llama y reserva una visita. Inmonieves dispone de servicio financiero con las mejores condiciones del mercado actual. IMPORTANTE Por privacidad, no se publicaran fotos de las zonas comunes. Precio 549.000€.",False,good,False,True,3709.0,False,False,False,False,[],False,False,549000.0,€,flat,"Pau de Carabanchel, Madrid",Piso en CL Palau De La Musica,Destacado,True,True,,,,,
108954082,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/fb/46/1359958161.webp,LCM38166,18,3,342000.0,flat,sale,37.0,False,1,1,calle del Águila,Madrid,Madrid,Centro,es,Palacio,40.4102464,-3.7100906,False,https://www.idealista.com/inmueble/108954082/,"Luminoso piso en venta en Zona Palacio. Se ofrece a la venta un encantador piso ubicado en la cotizada Calle Águila, en pleno corazón del barrio Palacio, una de las zonas con más historia y carácter del centro de Madrid. Situado en una tercera planta, este inmueble destaca por su excelente ubicación, rodeado de patrimonio, cultura y con todos los servicios y transportes a un paso. Con una superficie de 37 m² muy bien aprovechados, la vivienda se distribuye de forma funcional y cómoda. Cuenta con un amplio dormitorio independiente equipado con armario empotrado, ideal para almacenamiento, un baño completo y un salón muy luminoso, que se integra perfectamente con una cocina abierta que incluye una práctica barra, lo que aporta un ambiente moderno y acogedor. Uno de los principales atractivos de este piso es su gran luminosidad y ventilación cruzada, gracias a que dispone de ventanas en todas las estancias, Esta característica, junto con su altura (tercera planta), garantiza luz natural durante todo el día y una agradable sensación de amplitud. Además, el piso está equipado con aire acondicionado y calefacción eléctrica, lo que asegura confort en cualquier época del año. Una oportunidad única para vivir o invertir en una de las zonas con más encanto de Madrid, en un piso con excelente distribución, lleno de luz y listo para entrar a vivir. NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,good,False,False,9243.0,False,False,False,False,[],False,False,342000.0,€,flat,"Palacio, Madrid",Piso en calle del Águila,Destacado,,,,,,,
