propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108913093,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/05/e2/1364748545.webp,RP592025140488,11,2,350000.0,flat,sale,75.0,True,3,1,calle de Luis Mitjans,Madrid,Madrid,Retiro,es,Adelfas,40.4016229,-3.6714661,False,https://www.idealista.com/inmueble/108913093/,"Redpiso Pacifico vende en exclusiva vivienda muy luminosa, exterior en segunda planta sin ascensor ubicada en el barrio de Adelfas, distrito de Retiro. Piso de tres dormitorios, dos de ellos sin ventanas, salón con dos balcones y amplias ventanas de aluminio blanco con climalit blanco, paredes de pintura lisa y suelos con baldosas en color terracota. Cocina con muebles, electrodomésticos y vitrocerámica, baño reformado con plato de ducha y paredes en gresite.  La zona cuenta con establecimientos y comercios de todo tipo lo que la convierte en una gran zona de servicios: supermercados, farmacias, entidades bancarias, restaurantes, colegios, guarderías. Muy bien comunicada, varias líneas de autobús y líneas de metro que te permitirán moverte sin problema por todo Madrid. Te ayudamos en la financiación!",True,good,False,False,4667.0,False,False,False,False,[],False,False,350000.0,€,flat,"Adelfas, Madrid",Piso en calle de Luis Mitjans,Destacado,,,
108309113,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/9f/dc/1340268209.webp,,12,4,3825000.0,flat,sale,410.0,True,4,3,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.434358,-3.6735492,False,https://www.idealista.com/inmueble/108309113/,"Esta exclusiva residencia ubicada en el corazón del distinguido Barrio de Salamanca en Madrid, se presenta como una oportunidad única de vivir en una propiedad con el máximo confort y elegancia. Estratégicamente situada en una magnífica finca moderna con excelente portal, esta propiedad es muy luminosa en todas sus estancias al estar situada en una planta alta y disfrutar de una excelente orientación. Excelentes vistas. Actualmente la vivienda NECESITA REFORMA TOTAL, obteniendo así una distribución de los espacios mucho más práctica y funcional.  Distribución actual: Hall de entrada con acceso a zona de recibo compuesta por un amplio salón doble en dos ambientes y comedor independiente. Amplios ventanales.  Acceso a una terraza amplia muy practicable.  Cocina independiente, muy amplia. Habitación de servicio y baño. La zona de descanso está conformada por 4 amplias habitaciones de gran tamaño, siendo el principal en suite.  Edificio con calefacción central y portero físico, plaza de garaje en finca.",False,renew,False,True,9329.0,False,False,False,False,[],False,False,3825000.0,€,flat,"Lista, Madrid",Piso,Destacado,True,True,
108897707,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/bc/95/1358279641.webp,,27,3,540000.0,duplex,sale,125.0,True,4,2,Barrio Fontarrón,Madrid,Madrid,Moratalaz,es,Fontarrón,40.4007943,-3.6443994,False,https://www.idealista.com/inmueble/108897707/,"DÚPLEX TOTALMENTE REFORMADO CON REFORMA A ESTRENAR, MUY SOLEADO, A 8 MIN A PIE DEL METRO ARTILLEROS, CON TRASTERO. Muy agradable y soleado, todo exterior, excelente, junto a colegios, mercado, bus, M30, piscinas municipales y Central de Policía. 125 m2, 4 dormitorios dobles con armarios empotrados, 2 baños con ventana, salón amplio muy soleado y con salida a terraza acristalada, cocina amueblada grande. Calefacción central, preinstalación de aire acondicionado, ventanas oscilobatientes doble climalit, suelo de tarima, puerta blindada. Para entrar a vivir. Todas las instalaciones nuevas, electricidad, fontanería, cocina, baños, ventanas. Planta tercera con 2 ascensores. Venga a verlo! Le conseguimos hasta el 100% financiación con las mejores condiciones. Asesoramiento integral durante todo el proceso de compra *Pvp no incluye gastos de notaría, registro ni impuestos.",False,good,False,True,4320.0,False,False,False,False,[],False,False,540000.0,€,flat,"Fontarrón, Madrid",Dúplex,Destacado,,,duplex
108088242,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/cb/87/1333461855.webp,,8,1,849000.0,flat,sale,78.0,True,2,2,calle de Narváez,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.422168,-3.6757105,False,https://www.idealista.com/inmueble/108088242/,"VIVIENDA EXCLUSIVA A ESTRENAR JUNTO AL PARQUE DEL RETIRO (BARRIO SALAMANCA) Vive en unas de las ubicaciones más privilegiadas de Madrid junto a la puerta principal del Parque del Retiro y en pleno corazón del Barrio de Salamanca, rodeado de gastronomía de autor, tienda de lujo y toda la esencia del estilo de vida madrileño más exclusivo. Esta elegante vivienda totalmente exterior, con grandes ventanales y espacios abiertos, ha sido completamente reformada a estrenar con las mejores calidades. ofrece un diseño moderno, cálido y funcional. Distribuida en dos dormitorios amplios y dos cuartos de baño completos. cocina de diseño con isla central y electrodomésticos de alta gama.  Salón luminoso y espacioso. Ubicada en una finca representativa con portal señorial y servicio de portero físico. Una oportunidad única. Urge venta.  Ideal para quienes buscan lujo, ubicación y comodidad en un sola propiedad.",False,good,False,True,10885.0,False,False,False,False,[],False,False,849000.0,€,flat,"Goya, Madrid",Piso en calle de Narváez,Destacado,,,
108687713,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/cd/7d/1352168259.webp,SPV22419,40,,690000.0,chalet,sale,279.0,,5,3,Teneria i - Teneria Ii,Madrid,Pinto,Teneria i - Teneria Ii,es,,40.2565624,-3.6922422,False,https://www.idealista.com/inmueble/108687713/,"ALIA INMOBILIARIA VENDE VIVIENDA UNIFAMILIAR DE ESQUINA, 221 M2 DE PARCELA, 279 m2 construidos de vivienda. Acceso a la vivienda solado en piedra con césped artificial, suelo porcelánico y césped artificial en parte trasera, pérgolas de lona en zona delantera y trasera con cofre cortavientos en acceso a jardín. En planta, hall distribuidor, cocina americana con columna multifunción tomas para frigorífico americano, cuenta con península, salón-comedor con acceso a patio trasero, dormitorio y aseo. En planta primera se sitúa la zona de descanso que cuenta con tres dormitorios, uno de ellos tipo suite con TERRAZA, vestidor, baño con doble seno, bañera, luz y ventilación natural; los otros dos dormitorios son dobles, baño con plato de ducha, luz y ventilación natural. BUHARDILLA, espacio abierto con zona de descanso-dormitorio, con toma de tv y acceso a solárium techado. Semisótano acondicionado con chimenea, pequeña barra de cocina, tomas de agua, luz, tv. CALIDADES, suelos en porcelánico de porcelanosa, carpintería exterior PVC con rpt y oscilobatiente, calefacción gas natural, carpintería lacada en blanco, armarios empotrados forrados y vestidos en todas las habitaciones, aire acondicionado - bomba de calor por split, rejas y mosquiteras. PISCINA con depuradora salina, robot limpia fondos, el jardín cuenta con ducha, riego, césped artificial, tomas de agua, luz, tv, iluminación, suelos porcelánicos, gran barbacoa de obra y zona techada. Zona consolidada con proximidad, supermercados, zonas verdes, complejos deportivos y colegios. Comunicación: parada de autobús, y salida rápida rodada a la A-4, M-50. SIN COMISIONES PARA EL COMPRADOR. ESTUDIO ECONÓMICO Y GESTIÓN DE PRÉSTAMO GRATUITO. ASESORAMIENTO JURÍDICO, FISCAL Y FINANCIERO SIN COSTE.",False,good,False,,2473.0,False,False,False,False,[],False,False,690000.0,€,chalet,"Teneria i - Teneria Ii, Pinto",Chalet pareado,Destacado,True,True,semidetachedHouse
107599722,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/03/a9/1317362502.webp,543-JC,1,2,380000.0,flat,sale,175.0,True,3,2,calle Elvira Lindo,Madrid,Getafe,El Bercial,es,,40.3303951,-3.7297482,False,https://www.idealista.com/inmueble/107599722/,"INMOBILIARIA JC TAMAYO, vende oportunidad única de piso en Getafe! ** LA VIVIENDA SE ENCUENTRA OCUPADA! El piso de unos 175 m2 se distribuye en recibidor, salón comedor muy amplio con salida a una terraza privada de 25 m2, tres habitaciones (una principal, dos individuales ) y dos baños completos. Cuenta con PISCINA COMUNITARIA, TRASTERO Y GARAJE! La vivienda se encuentra con antiguos propietarios dentro, la negociación de la salida de la propiedad seria a cargo de los nuevos compradores (ya hay un acuerdo de por medio por parte de estos). Para cualquier consulta o duda ponte en contacta con nosotros y te ayudamos!",False,good,False,True,2171.0,False,False,False,False,[],False,False,380000.0,€,flat,"El Bercial, Getafe",Piso en calle Elvira Lindo,Destacado,True,True,
108378538,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/4c/62/1342335414.webp,2044,19,3,245000.0,flat,sale,95.0,True,2,1,Centro,Madrid,Fuenlabrada,Centro,es,,40.2864194,-3.7949342,False,https://www.idealista.com/inmueble/108378538/,"R-2044 2 DORM. ANTES 3, 1 BAÑO CON POSIBILIDAD DEL SEGUNDO, PARA ENTRAR A VIVIR. (LE AYUDAMOS CON LA FINANCIACIÓN SIN COSTE, HASTA EL 100% DE LA COMPRA) Este precioso inmueble con ascensor, situado en la zona centro de fuenlabrada, a escasos metros de la calle Málaga, rodeada de todo tipo de comercios e innumerables servicios a escasos metros del inmueble. 93m2 útiles distribuidos en estupenda cocina amueblada con acceso a terraza acristalada, salon ind. amplio muy luminoso, 2 dormitorios actualmente aunque originalmente tenia tres, facilidad para volver a realizar ese tercer dormitorio, cuenta con un baño completo con plato de ducha practicamente nuevo y además existe la posibilidad de hacer otro baño, los dormitorios son bastantes amplios. En cuanto a las calidades este inmueble; puerta de roble, suelos de tarima, ventanas de aluminio, ventanas PVC, electricidad y fontanería cambiada. Demos Juntos El Primer Paso Hacia La Casa De Sus Sueños.",False,good,False,True,2579.0,False,False,False,False,[],False,False,245000.0,€,flat,"Centro, Fuenlabrada",Piso,Destacado,,,
108640588,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/0a/93/1350759147.webp,SIRE-0079,13,1,135000.0,flat,sale,72.0,True,3,1,avenida de Isabel la Católica,Madrid,Pinto,Centro - Ayuntamiento,es,,40.2469474,-3.6964817,False,https://www.idealista.com/inmueble/108640588/,"Esta propiedad es de PROCEDENCIA BANCARIA y se ubica en Pinto (MADRID) Se encuentra actualmente OKUPADA ilegalmente por lo que no se puede visitar y tampoco es apta para compradores que requieran financiación hipotecaria ya que no se puede acceder a su interior. La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona.  Consúltanos para más información.",False,renew,False,False,1875.0,False,False,False,False,[],False,False,135000.0,€,flat,"Centro - Ayuntamiento, Pinto",Piso en avenida de Isabel la Católica,Destacado,,,
108613562,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/cb/40/1349966571.webp,02530,9,6,1363000.0,flat,sale,130.0,False,2,2,CL GENERAL DIAZ PORLIER,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4289067,-3.6780704,False,https://www.idealista.com/inmueble/108613562/,"Magnifica vivienda en el barrio de Salamanca, sexta planta, en edificio representativo. El piso tiene dos dormitorios y dos baños, el principal con baño en suite, un amplia cocina y un gran salón. El piso esta recientemente reformado con materiales de muy buena calidad.      Zona consolidad y bien comunicada por transporte público ( metro, varias líneas de autobuses) Rodeada de colegios, guarderías, ambulatorio, hospitales, comercio tradicional, supermercados.  Próxima a la Calle Velázquez.    BARRIO SALAMANCA:     Barrio Salamanca, espacio tradicionalmente habitado por los élites políticas y económicas del país, convive con otras actividades como la empresarial, la diplomática y, especialmente la comercial, ya que es una de las áreas de moda de lujo más importantes de la capital. Aquí se localiza la \\\""Milla de Oro\\\"", exclusiva área comercial donde están concentradas las tiendas de las marcas de lujo más prestigiosas: Chanel, Dior, Prada, Tiffany. No faltan las galerías de arte y los espacios dedicados a la cultura como la Fundación March o el Museo Lázaro Galdiano, sin olvidar la cercanía al Parque del Retiro, el gran pulmón verde del centro de Madrid.    No dude en llamarnos para concertar visita, estaremos encantados de atenderles. -    Les esperamos.",False,good,False,True,10485.0,False,False,False,False,[],False,False,1363000.0,€,flat,"Goya, Madrid",Piso en CL General Diaz Porlier,Destacado,True,True,
107967920,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/91/e6/1330297639.webp,"casa de dos plantas, reforma integral, con encanto ",54,,269000.0,chalet,sale,192.0,,3,3,Lozoya,Madrid,Lozoya,,es,,40.9520886,-3.7895376,False,https://www.idealista.com/inmueble/107967920/,"Vivienda en Lozoya. Reformada por completo. Los criterios de rehabilitación de esta casa rural han sido el respeto por la estructura existente, la potenciación y valoración de la luz natural, y el trabajo con los materiales naturales y lo que representan: la solidez de la piedra y la calidez de la madera. La intervención ha consistido en la recuperación de los techos de vigas de madera, la piedra natural, tanto en las fachadas como en el interior, y la construcción de un tejado nuevo. Además, en las divisiones interiores se han utilizado aislamientos térmicos y acústicos, se ha sustituido la carpintería deteriorada por carpintería nueva, se han instalado ventanas oscilo-batientes con rotura de puente térmico y triple cristal, y se ha rediseñado una escalera con alma del pasado. En definitiva, se ha conjugado a la perfección los elementos originales con los criterios de sostenibilidad y confort creando un clima de armonía y calidez en toda la vivienda. La vivienda se distribuye en dos plantas: La planta baja es un amplio espacio diáfano donde la cocina es el verdadero corazón de la casa.   Es una cocina en isla con gran capacidad de almacenaje, abierta al salón comedor, muy práctica, funcional y estéticamente atractiva.  Completa la planta un dormitorio con baño en suite y un cuarto de lavado. A través de una escalera de madera se conecta con el nivel superior que se destina a zona de noche, con dos dormitorios con baño en suite, uno de ellos cuenta con un balcón y el otro con ventanas cenitales. Además, en esta planta existe un generoso espacio multifuncional listo para adaptarlo según nuestras necesidades, crear un rincón de trabajo, una sala de juegos, otro dormitorio, etc.. .  Esta casa es perfecta tanto para vivir todo el año, como segunda residencia o incluso para aquellos que buscan una rentabilidad. Si buscas un hogar con esencia y aires relajados. ¡No pierdas la oportunidad de visitarla!",False,good,False,,1401.0,False,False,False,False,[],False,False,269000.0,€,chalet,Lozoya,Chalet pareado,Destacado,,,semidetachedHouse
