propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108653011,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/18/55/1351155819.webp,RP142025139172,24,6,690000.0,flat,sale,106.0,True,4,2,ronda de Toledo,Madrid,Madrid,Arganzuela,es,Acacias,40.4067854,-3.7089083,False,https://www.idealista.com/inmueble/108653011/,"En la zona más concurrida del barrio de acacias, entre la glorieta de embajadores y la puerta de toledo, redpiso santa maría de la cabeza vende en exclusiva una vivienda totalmente exterior a ronda de toledo. Consta de salón con terraza cerrada, 4 dormitorios, 2 baños y cocina. La calefacción es central finca con portero y dos ascensores en cada una de las escaleras. I. E. E. Favorable 2021 (i. T. E. Favorable, así como la accesibilidad y la eficiencia energética del edificio). De comunidad se pagan 150 € y de ibi 610,34€. En la visita se entrega ficha de la vivienda y dos planos. Zona bien comunicada con autobuses, metro líneas 3 y 5, cercanías c5. Establecimientos de restauración, comercios, mercadona ahorramás dia y lidl, oficinas bancarias, gimnasios, colegios y guardería.",False,renew,False,True,6509.0,True,False,False,False,[],False,False,690000.0,€,flat,"Acacias, Madrid",Piso en ronda de Toledo,Destacado,,,,,,,
107084896,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/ab/df/1338641638.webp,Piso Av America,23,2,850000.0,flat,sale,148.0,True,5,2,avenida de América,Madrid,Madrid,Chamartín,es,Prosperidad,40.4389897,-3.6746345,False,https://www.idealista.com/inmueble/107084896/,"A la venta piso muy grande exterior de 147 m2 con 5 dormitorios, 2 baños, cocina independiente, terraza cubierta y dos puertas de entrada; todas las dependencias tienen ventanas. Nos encontramos ante un piso en la mejor ubicación posible del barrio ya pocos metros del Barrio de Salamanca de Madrid, junto al metro Cartagena y el intercambiador av. de américa. Luminoso piso exterior con grandes ventanales y orientación sur, lo que proporciona luz natural a casi cualquier hora del día.  Su distribución interior y la carencia de muros de carga supone la posibilidad de realizar una obra a su medida, y así cubrir todas sus necesidades. Además, tiene dos puertas de entrada, pudiendo usar una para despacho profesional y/o consultas y el resto de la vivienda para vivir. No se pierdan esta magnífica oportunidad. Preferiblemente contactar por email, muchas gracias.",True,renew,False,True,5743.0,True,False,False,False,[],False,False,850000.0,€,flat,"Prosperidad, Madrid",Piso en avenida de América,Destacado,,,,,,,
106090916,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/77/99/1272238980.webp,Z1726,39,7,159500.0,flat,sale,139.0,True,4,2,avenida Rey Juan Carlos I,Madrid,Leganés,El Carrascal,es,El Carrascal,40.3344702,-3.7392867,False,https://www.idealista.com/inmueble/106090916/,"IDEAL PARA INVERSORES: VENTA DE NUDA PROPIEDAD. Grupo Retiro gestiona la venta de la nuda propiedad de una vivienda valorada en 370.000 euros a cambio de un Pago Único de Capital de 159.500 €. Los usufructuarios, hombre de 71 años y mujer de 68 años, continuarán utilizando el inmueble hasta su fallecimiento. DESCRIPCIÓN DEL INMUEBLE: VIVIENDA EXTERIOR, consta de entrada, recibidor, salón comedor en dos ambientes y con acceso a terraza, cuatro dormitorios, dos baños y cocina con terraza. VIVIENDA: • Estado de conservación: muy bueno. • Calefacción: individual (gas). • Agua caliente: individual (gas). • Aire Acondicionado: por splits, en dormitorios y salón. • VPO: NO. EDIFICIO: • Tiene 9 plantas. • Condiciones de accesibilidad: Ascensor: SÍ (3). Acceso al portal: 2 escalones y rampa. Acceso a ascensor: directo desde portal. • La ITE pendiente de realizar. TIPO DE RENTA: COMPRAVENTA DE NUDA PROPIEDAD A CAMBIO DE PAGO ÚNICO DE CAPITAL Usted como comprador adquiere la Nuda Propiedad del inmueble a cambio del pago único de una cantidad. Los vendedores se reservan el usufructo vitalicio de la vivienda. Por tanto, al fallecimiento de los usufructuarios, Usted como comprador, pasará a tener la plena disponibilidad de la vivienda, al consolidarse el Uso y Disfrute de la misma con la Nuda Propiedad. Los usufructuarios han solicitado reservarse en la Escritura el derecho a poder arrendar la vivienda. Por supuesto, dicho arrendamiento se ejercerá conforme a unas normas de obligado cumplimiento y estableciendo conforme marca la Ley que el arrendamiento se extinga automáticamente al fallecimiento de los usufructuarios. Los Honorarios Profesionales de Mediación de GRUPO RETIRO y los impuestos asociados a esta operación no están incluidos. Puede ver otras oportunidades pinchando en nuestro LOGO.",False,good,False,True,1147.0,False,False,False,False,[],False,False,159500.0,€,flat,"El Carrascal, Leganés",Piso en avenida Rey Juan Carlos I,Destacado,,,,,,,
108102629,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/10/ea/1334882350.webp,RP1222025137306,32,4,320000.0,penthouse,sale,58.0,False,2,1,calle de Lavapiés,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4116906,-3.7025987,False,https://www.idealista.com/inmueble/108102629/,"¡REDPISO LAVAPIES-EMBAJADORES OFRECE VIVIENDA EXCLUSIVA, CON POSIBILIDAD DE HABILITAR BUHARDILLA, IDEAL PARA PRIMERA VIVIENDA Ó INVERSIÓN CON ALTA RENTABILIDAD! Ubicada en el Centro de Madrid en una zona privilegiada, dotada de personalidad y originalidad; Siendo un inmueble único de la zona de Lavapiés, enclavado en una finca clásica en muy buenas condiciones.  Situado a dos minutos de la Plaza Lavapiés, y tres minutos de la Plaza Tirso de Molina. Consta de 58 m2 construidos, distribuidos en: Amplio salón, cocina, dos dormitorios (antes tres), un baño, despensa y Plaza de Garaje (opcional) en Plaza Agustín Lara (Concesión de plaza para 45 años). También tiene la posibilidad de habilitar la buhardilla en la parte superior, que dispone de dos (2) metros de altura en la parte mas alta; Actualmente se encuentra cerrada, pero tienen la opción de añadir habitaciones adicionales, lo cual fue aprobado en junta de comunidad. La vivienda amueblada con mobiliarios y electrodomésticos de buena calidad, en los cuales se incluyen: Aire acondicionado, termo electrónico y armario empotrado. La vivienda se encuentra ubicada en una cuarta planta con ascensor, en un edifico de cuatro alturas.  Todas las estancias mantienen gran tamaño con techos elevados, teniendo la sensación de amplitud excepcional que la vivienda posee. Además, está dotada de grandes ventanales, para aprovechar al máximo la luz natural.  Se encuentra cerca de la Línea 3 (Lavapiés), Línea 1 (Tirso de Molina), Línea 5 (La Latina) de metro, y la Estación de Renfe de Atocha. Adicionalmente cuenta con múltiples comercios y espacios culturales, de ocio y gastronómicos, como los son el Mercado de San Fernando, Parroquia de San Millán y San Cayetano, Teatro Pavón, Teatro Circo Price, entre otros. Adicionalmente cuenta con fácil acceso a colegios y demás servicios públicos. A 5 minutos de la plaza Jacinto Benavente, y 10 minutos de la Puerta del Sol y Plaza Mayor. ***EL PRECIO NO INCLUYE GASTOS DE NOTARÍA, REGISTRO, GESTORÍA E IMPUESTO DE TRANSMISIONES PATRIMONIALES***. PARA MAYOR INFORMACIÓN NO DUDE EN CONTACTARNOS, O PARA AGENDAR UNA VÍSITA SIN NINGÚN COMPROMISO.  //SU HOGAR ES NUESTRO COMPROMISO// Disponemos de nuestro propio departamento financiero DCREDIT que le ayudará a gestionar cualquier crédito. ¡ASESORAMIENTO FINANCIERO GRATUITO! En REDPISO LAVAPIES trabajamos para ofrecer a nuestros clientes los mejores inmuebles del centro de Madrid, con un gran equipo especializado en la.",False,good,False,True,5517.0,True,False,False,False,[],False,False,320000.0,€,flat,"Lavapiés-Embajadores, Madrid",Ático en calle de Lavapiés,Destacado,True,True,penthouse,,,,
107825549,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/88/13/1325119301.webp,RP2392025136440,38,,1450000.0,chalet,sale,193.0,,2,3,calle de Francisco Suárez,Madrid,Madrid,Chamartín,es,Nueva España,40.4634589,-3.6836587,False,https://www.idealista.com/inmueble/107825549/,"¡Exclusiva oportunidad! Vivienda-Dúplex tipo chalet en la Calle Francisco Suárez, Madrid Te presentamos esta vivienda dúplex de 193 metros cuadrados construidos en la tranquila y cotizada Calle Francisco Suárez de Madrid, una propiedad única por su amplitud, luminosidad y la posibilidad de redistribuir los espacios según tus necesidades. Este dúplex está compuesto por dos pisos unidos, lo que le otorga la tipología de un chalet, y cuenta con dos entradas independientes, por lo que se puede segregar fácilmente si se desea, ofreciendo grandes posibilidades de personalización y aprovechamiento del espacio. Características del inmueble: • Superficie: 193 m² construidos. • Distribución actual: 2 habitaciones, 2 baños completos, 1 aseo, 2 salones amplios, cocina independiente de gran tamaño, bodega. Posibilidad de redistribuir para aumentar el número de habitaciones según tus necesidades. • Exterior y luminoso: Totalmente exterior con orientación este, lo que garantiza abundante luz natural durante todo el día. • Patio privado: Disfruta de un precioso patio privado de 60 m², el lugar perfecto para relajarte o disfrutar de momentos al aire libre. • Calidades: Suelos de parquet, paredes lisas y techos altos que aportan sensación de amplitud. • Comodidades: Calefacción central, aire acondicionado para mantener el ambiente ideal durante todo el año, y portero físico que garantiza seguridad y tranquilidad. Ubicación privilegiada: Este dúplex se encuentra en una de las zonas más cotizadas de Madrid, con acceso rápido a transporte público, comercios, colegios y zonas de ocio. La Calle Francisco Suárez es ideal para aquellos que buscan una vida tranquila sin renunciar a la cercanía de todos los servicios urbanos. ¡Una vivienda que tiene, ante todo, gran independencia! Perfecta para disfrutar de la tranquilidad y la comodidad de la vida en la ciudad. Nueva España es un barrio del distrito de Chamartín, situado en la zona noreste de la ciudad de Madrid. Sus límites son al sur la avenida de Alberto Alcocer y la calle de Costa Rica, al Norte con las calles Mateo Inurria y Caídos de la División Azul; al oeste con el paseo de la Castellana y al este con la avenida de la Paz (M-30). El extremo noroccidental de este barrio toca con la plaza de Castilla, que pertenece al barrio vecino de Castilla. Ofrece una amplia gama de servicios, comercios, colegios, instalaciones deportivas, hoteles, restauración, hospitales y clínicas y un amplio sistema de transporte público.",False,good,False,,7513.0,True,False,False,False,[],False,False,1450000.0,€,chalet,"Nueva España, Madrid",Casa independiente en calle de Francisco Suárez,Destacado,,,independantHouse,,,,
108573695,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/8d/26/1348841645.webp,1246,25,3,295000.0,flat,sale,84.0,True,3,2,calle San Macario,Madrid,Guadarrama,,es,,40.672431,-4.1003513,False,https://www.idealista.com/inmueble/108573695/,"INMOSEGUR vende SIN COMISIÓN AL COMPRADOR precioso piso TOTALMENTE REFORMADO A ESTRENAR, CON TRES TERRAZAS, en urbanización con PISCINA y con excelente ubicación. No cuenta con vecinos a los lados ni arriba. La vivienda completamente reformada a capricho y con excelentes calidades cuenta con 84m2 construidos, los cuales se distribuyen de la siguiente manera: - Amplio salón de 20m2 aprox. con excelente luz y ventanales que dan acceso a la terraza con preciosas vistas a la sierra. Cuenta con iluminación de diseño. - Cómoda cocina totalmente equipada con todos los electrodomésticos (marcas Cata y Edesa) y placa de inducción. Preciosos suelos y mucho almacenaje (armarios y cajones con sistema soft-close). - 3 dormitorios, dos de ellos con acceso a la segunda terraza. Dos de los dormitorios cuenta con armarios empotrados y totalmente vestidos. - 2 preciosos baños completos con ducha, ambos con radiadores toalleros. El segundo cuenta con espejo retroiluminado y acceso a la tercera terraza. OTRAS CARACTERÍSTICAS: - Aislamiento en toda la fachada (por el interior) - Ventanas nuevas oscilobatientes de PVC con climalit  - Calefacción gas natural con caldera nueva (instalación a estrenar ya que originalmente era eléctrica) - Suelos porcelánicos - Fontanería y electricidad nueva - Puerta de acceso blindada nueva - Carpintería interior nueva - Paredes lisas - Piscina Para más información no dude en contactarnos.",False,good,False,False,3512.0,True,False,False,False,[],False,False,295000.0,€,flat,Guadarrama,Piso en calle San Macario,Destacado,,,,,,,
107180257,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/cc/43/1305370402.webp,RP2392025134304,24,7,1500000.0,penthouse,sale,223.0,True,5,3,calle de Bolivia,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4572983,-3.6784766,False,https://www.idealista.com/inmueble/107180257/,"Redpiso Chamartín pone a su disposición este exclusivo ático en Chamartín. Descubre este espectacular ático en una de las mejores zonas de Chamartín, ubicado en la calle Bolivia. Cuenta con 223 m² construidos. Se trata de 2 pisos unidos, por lo que existe la posibilidad de segregar. Esta vivienda ofrece amplitud, luminosidad y comodidad en un entorno privilegiado. Situado en la séptima planta, su doble orientación este y oeste garantiza luz natural durante todo el día. Además, cuenta con dos terrazas, perfectas para disfrutar del aire libre y las vistas despejadas. Todas las ventanas son de climalit y las persianas eléctricas. Dispone de 5 dormitorios y 3 baños, uno de ellos en suite, ideales para familias numerosas o quienes buscan espacio adicional para despacho o zona de invitados. La distribución ha sido pensada para aprovechar al máximo cada metro cuadrado, con espacios abiertos y una gran sensación de amplitud. La cocina independiente es funcional y espaciosa, perfecta para los amantes de la gastronomía. Además, la vivienda está equipada con calefacción central y aire acondicionado, garantizando el máximo confort en cualquier época del año. Incluye plaza de garaje en el precio, un valor añadido en esta zona de Madrid. El edificio cuenta con ascensor y portero físico, aportando seguridad y comodidad a sus residentes. Una oportunidad única para vivir en un ático con todas las comodidades, en una ubicación inmejorable. ¡No dejes pasar esta oportunidad y ven a visitarlo! Para más información o concertar una visita, no dudes en contactar en los teléfonos: y.",False,good,False,True,6726.0,True,False,False,False,[],False,False,1500000.0,€,flat,"Bernabéu-Hispanoamérica, Madrid",Ático en calle de Bolivia,Destacado,True,True,penthouse,,,,
108529527,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/42/27/1347880026.webp,RP752025139082,19,2,350000.0,flat,sale,49.0,False,1,1,calle de la Santísima Trinidad,Madrid,Madrid,Chamberí,es,Trafalgar,40.43626,-3.6994769,False,https://www.idealista.com/inmueble/108529527/,"¡NO TE LO PIERDAS, ES TU OPORTUNIDAD! Redpiso Chamberí presenta en exclusiva esta estupenda vivienda en la calle Santísima Trinidad zona trafalgar una de las mejores del distrito de Chamberí, ubicada en una segunda planta interior de una finca con ascensor y servicio de conserjería. La vivienda cuenta con 49 m² construidos distribuidos de forma funcional en: •Luminoso salón-comedor •Cocina independiente •Dormitorio con buen tamaño •Baño completo •Suelos de parquet y ventanas de climalit orientadas a patio interior, lo que garantiza una ventilación natural y agradable. Dispone de calefacción central con contadores individuales y agua caliente individual, lo que facilita el control del consumo. Ideal tanto para vivir como para invertir, ya que ofrece grandes posibilidades de mejora y una alta rentabilidad. La finca incluye la posibilidad de plaza de garaje en concesión municipal (Ayuntamiento). Excelente ubicación y comunicaciones: Muy bien conectado mediante transporte público, con varias estaciones de metro en las cercanías: Quevedo (L2), Iglesia (L1), Canal (L2 y L7) y Alonso Cano (L7). No pierda la oportunidad de visitarlo. Para más información o concertar una visita: –  Visite también nuestra web:.",False,good,False,True,7143.0,True,False,False,False,[],False,False,350000.0,€,flat,"Trafalgar, Madrid",Piso en calle de la Santísima Trinidad,Destacado,,,,,,,
107964720,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/ee/13/1349670473.webp,RP2332025135594,45,6,730000.0,flat,sale,116.0,True,2,3,calle de la Infanta Mercedes,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4554847,-3.6991165,False,https://www.idealista.com/inmueble/107964720/,"Te presentamos una gran oportunidad para, piso amplio, con excelente ubicación, al alcance de todos los servicios indispensables para tu día a día( algunas fotos son renderizadas). Si bucas un hogar espacioso, bien distribuído y con todas las comodidades, este piso es para ti. Se distribuye en 2 habitaciones amplias y luminosas, 3 baños. Salón comedor súper amplio, perfecto para reuniones y momentos. Cocina independiente funcional y bien equipada. Detalles de armarios empotrados en las habitaciones para un mejor almacenamiento. Calefacción central, para disfutar de un buen ambiente. Un hogar diseñado para ofrecer confort y que tú le pongas tu impronta. Amplitud y funcionalidad dos características a destacar.  NO DEJES PASAR ESTA OPORTUNIDAD. Contáctanos para más información o para concertar una visita.",False,good,False,True,6293.0,True,False,False,False,[],False,False,730000.0,€,flat,"Cuatro Caminos, Madrid",Piso en calle de la Infanta Mercedes,Destacado,,,,,,,
104543614,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/55/05/1223943201.webp,0848,59,,520000.0,chalet,sale,289.0,,4,4,calle Oriente,Madrid,Daganzo de Arriba,,es,,40.5493242,-3.4563627,False,https://www.idealista.com/inmueble/104543614/,"Impresionante chalet independiente con 298m² construidos en 4 plantas, sobre parcela de 494m². 4 dormitorios, 3 baños, 1 aseo, jardín y piscina privada. Esta fabulosa vivienda cuenta con la siguiente distribución: Entrada techada, hall recibidor con armario empotrado, luminosa cocina totalmente amueblada y con salida al jardín. Gran salón comedor de 35m² equipado de chimenea con cassette y salida a jardín, donde encontraremos una amplia zona verde y piscina privada. En la primera planta encontramos los 4 dormitorios, todos con armario empotrado. El principal es tipo suite con baño dentro del dormitorio y acceso a terraza de 4m². Disponemos de otro baño completo con ventana y bañera con mampara. Increíble buhardilla de 36m² totalmente acondicionada equipada con estufa de hierro fundido y llena de posibilidades como despacho, otro dormitorio, sala de estar.. . Cuenta con baño dotado de ventana y bañera con mampara. En el amplio garaje de 76m² disponemos de toma de agua, desagüe, ventanas y puerta automática. Perfecto para guardar varios vehículos, trastero, taller, gimnasio.. . Calidades: Puertas en cerezo, ventanas de aluminio en blanco con Climalit y mosquiteras. Toldos / capotas en dormitorios. Suelos de parqué, gres y escalera en mármol. Pintura de gota. Calefacción por acumuladores eléctricos. Situada en una zona muy tranquila pero al lado del ayuntamiento, farmacia, polideportivo municipal, colegio y transporte público. No deje pasar esta oportunidad y venga a verlo o llámenos para mas información. NO COBRAMOS HONORARIOS A LA PARTE COMPRADORA.",False,good,False,,1799.0,False,False,False,True,[],False,False,520000.0,€,chalet,Daganzo de Arriba,Chalet pareado en calle Oriente,Destacado,True,True,semidetachedHouse,,,,
