propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
109181356,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/14/a7/1366681059.webp,ONM2509002,29,2,1430000.0,flat,sale,258.0,True,3,4,Barrio Cuzco-Castillejos,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4646946,-3.6907362,False,https://www.idealista.com/obra-nueva/109181356/,"Descubre CANAL 65, un proyecto residencial único formado por 7 viviendas exclusivas de 3 dormitorios, diseñadas con una arquitectura contemporánea y elegante. El edificio cuenta con zonas ajardinadas, gimnasio privado y un espectacular solárium con piscina en la azotea, pensado para disfrutar del skyline de Madrid. Ubicado en la calle Bravo Murillo 65, en pleno barrio de Ríos Rosas (distrito de Chamberí), el proyecto destaca por una localización inmejorable. Una zona residencial consolidada, con todos los servicios y comodidades al alcance, entre el Paseo de la Castellana y la vibrante calle Ponzano, epicentro gastronómico de la capital. Además, está perfectamente conectada mediante metro (Alonso Cano y Gregorio Marañón a pocos minutos a pie), Cercanías y múltiples accesos a las principales arterias de la ciudad desde Nuevos Ministerios. Cada vivienda ha sido concebida con altos estándares de calidad, cuidando hasta el último detalle: espacios amplios y luminosos, distribuciones funcionales y materiales nobles como piedra natural, vidrio o madera. Todo ello con un diseño atemporal que refleja un estilo urbano, sofisticado y cosmopolita. ¿Te imaginas vivir aquí?  Situado en el distrito de Chamberí, este barrio es uno de los más conocidos de la capital. Se encuentra en la manzana delimitada por el Paseo de la Castellana, las calles Raimundo Fernández Villaverde, Agustín de Betancourt y la plaza de San Juan de la Cruz. En la actualidad acoge la sede de los Ministerios de Fomento, Empleo y Seguridad Social y una sección del Ministerio de Agricultura y Medio Ambiente. Se halla plenamente integrado en el conjunto de la Castellana y del complejo de AZCA, uno de los centros de negocios y oficinas más importantes de la ciudad.",False,newdevelopment,True,True,5543.0,True,False,False,False,[],False,False,1430000.0,€,True,True,flat,"Cuzco-Castillejos, Madrid",Piso,False,,,,,
108951134,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/fe/7a/1359868358.webp,W-0464JH,42,,690000.0,chalet,sale,264.0,,5,3,Centro,Madrid,Villanueva del Pardillo,Centro,es,,40.4901317,-3.9663487,False,https://www.idealista.com/inmueble/108951134/,"Magnífico chalet adosado con Aerotermia y Placas solares listo para entrar a vivir Engel & Völkers presenta en exclusiva este magnífico chalet adosado que cuenta con aerotermia instalada y funcionando en las cuatro plantas que lo componen. Asimismo, ya cuenta con placas solares instaladas también, lo cual le dota a la vivienda de una calificación energética de primer nivel, así como una ahorro muy importante de consumo energético y uso de energía saludable. La vivienda esta situada junto al acceso a las zonas comunes, lo cual hace que sea más cómodo que el resto de chalets de la urbanización el acceder a las zonas comunes y sumergirte en su estupenda piscina, jugar un partido de padel o estar con los niños en el club social celebrando cualquier festejo o cumpleaños y en el parque infantil. La cocina es muy amplia con espacio de office para comer toda la familia y dispone de todos los electrodomésticos y los muebles. El aseo de cortesía en la misma planta principal es de gran amplitud también,con espacio para una posible ducha de plato si se desea. El salón comedor es muy luminoso con orientación sur y vistas muy despejadas a la zona común, sin ninguna vivienda enfrente. Cuenta con suelo reformado en mármol de gran calidad y chimenea en funcionamiento. Desde el salón salimos al patio de 30 metros solado, y que actualmente tiene césped artificial que se puede retirar fácilmente si se desea. Espacio para mesa y sillas y zona de relax con tumbonas. La primera planta es la zona de descanso con dos dormitorios secundarios dobles con cuarto de baño grande completo con bañera y el master room o dormitorio principal con vestidor y cuarto de baño en suite con ducha de plato y bañera de hidromasaje, ambos con vistas a las zonas comunes despejadas con gran privacidad. La buhardilla es un espacio multiusos diáfano con capacidad para salón comedor, dormitorios, sala de cine, desapcho, etc. y un gran trastero sacado de los espacios existentes bajo tejado de la vivienda. En la planta sótano se encuentran dos habitaciones que igualmente se pueden utilizar de diferentes formas, teniendo una de ellas ventilación, actualmente como zona de lavado y perfecta para dormitorio de servicio, de invitados, etc. La otra habitación también muy amplia sirve para zona de juegos, despacho,etc. En este mismos sótano, desde su distribuidor salimos al garaje cerrado con capacidad para dos coches grandes y espacio de almacenamiento que se abren con puerta hidráulica con mando a distancia y que accede a zona de garajes comunes con otras dos puertas cerradas comunitarias, lo cual le dota de gran seguridad. También cuenta con una gran trastero habilitado de las zonas bajo escaleras, y realizado de obra por los actuales propietarios. La urbanización dispone de seguridad, diurna y nocturna, así como cámaras de seguridad perimétricas. Este es tu futuro hogar y estaremos encantados de acompañarte a conocerlo. Villanueva del Pardillo cuenta con una infraestructura excelente, incluyendo colegios de prestigio, centros de salud y una amplia oferta comercial. A solo 30 minutos en coche del centro de Madrid, ofrece la ventaja de un fácil acceso a la vibrante vida urbana, mientras que el transporte público conecta eficazmente con el resto de la región. La zona es un paraíso para los amantes del ocio al aire libre, con numerosas rutas de senderismo y ciclismo en el Parque Regional del Curso Medio del Río Guadarrama. Los campos de golf cercanos y las instalaciones deportivas de alto nivel aseguran que siempre haya actividades para disfrutar. La proximidad a lugares de interés como El Escorial y la Sierra de Guadarrama añade un valor incalculable, ofreciendo escapadas culturales y naturales a corta distancia. Villanueva del Pardillo combina lo mejor de dos mundos: la tranquilidad de un entorno natural y la conveniencia de estar cerca de una metrópoli dinámica. Aquí, cada d.",False,good,False,,2614.0,True,False,True,False,[],False,False,690000.0,€,True,True,chalet,"Centro, Villanueva del Pardillo",Chalet adosado,,terracedHouse,715000.0,25000.0,3.0,
109205365,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/7e/7f/1367436095.webp,,23,bj,445000.0,flat,sale,96.0,True,3,2,"avenida de las Flores, 81",Madrid,Alcorcón,Valderas - Los Castillos,es,Valderas - Los Castillos,40.3543875,-3.8013095,True,https://www.idealista.com/inmueble/109205365/,"Agencia inmobiliaria en Alcorcón INMOBILIARIA HOGARES ALCORCÓN VENDE exclusivo BAJO CON JARDÍN en zona Los Castillos, una de las zonas más tranquilas y exclusivas de Alcorcón. La vivienda que cuenta con un diseño cómodo y funcional, se distribuye de la siguiente forma: Al entrar nos encontramos un amplio recibidor que da paso a un gran salón comedor con acceso directo al jardín de 121m, con gran privacidad y orientación sur, cocina con office también con salida al jardín, baño completo de cortesía, tres amplios dormitorios y baño en suite en el dormitorio principal. La vivienda se encuentra en una de las mejores urbanizaciones de Alcorcón y cuenta con piscina y personal de mantenimiento. Además, existe la posibilidad de adquirir una plaza de garaje en el mismo edificio por un precio de 25.000€. Muy bien comunicado, a tan solo 5 minutos a pie del metro San José de Valderas y paradas de autobús, con fácil acceso a la M-40 y A-5 y al centro de Madrid, este espectacular piso se convertirá en tu hogar perfecto. ¡NO PERDAIS LA OPORTUNIDAD DE VENIR A VISITARLO!",True,good,False,True,4635.0,False,False,False,False,[],False,False,445000.0,€,True,False,flat,"Valderas - Los Castillos, Alcorcón","Piso en avenida de las Flores, 81",,,,,,25000.0
108366812,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/84/65/1211450710.webp,PR-C-751@TipoA,28,,421000.0,flat,sale,139.0,True,3,2,"Barberán y Collar, 3",Madrid,Alcalá de Henares,El Pilar - Bripac,es,,40.50157,-3.34737,True,https://www.idealista.com/obra-nueva/108366812/,"Presume de la Mejor Terraza en Alcalá de Henares en la promoción más Premium Esta exclusiva promoción inmobiliaria no solo ofrece las mejores vistas panorámicas y espectaculares terrazas, sino que también garantiza la máxima privacidad, preservando la intimidad de sus residentes en un entorno único. Cerca de Madrid y sin renunciar a la naturaleza y la libertad de vivir rodeado de zonas verdes, donde pasear, jugar y hace deporte al aire libre. Y si te quedas en casa…. Viviendas con acabados modernos y de alta calidad en una urbanización con piscina, gimnasio, sala comunitaria y zona de juegos infantiles. Todo el confort que te mereces, en una promoción superior, de entre todas las de la ciudad de Alcalá de Henares. Hogares luminosos con calidades cuidadas, pensadas para el confort de tu familia: sistema de suelo radiante refrescante, cocinas amuebladas con vitrocerámica de inducción, suelos laminados e integrando un sistema domótico para el control que hará la vida más cómoda, sostenible y segura a todos los miembros de la familia. Destaca el fuerte aislamiento térmico y acústico, con lo que se obtiene un ambiente de tranquilidad en el interior de las viviendas, donde poder desconectar completamente del exterior. Las terrazas amplias son las auténticas protagonistas, convirtiéndose en el elemento de enlace entre el confort del interior y las actividades exteriores. Las viviendas tienen acabados y calidades de primera destacando la instalación de domótica que incluye sistema de control de encendido y apagado de luces y climatización. Pavimento laminado en salón, hall, dormitorios y distribuidor. Calefacción y refrigeración mediante suelo radiante refrescante con contador individual, y producción por bomba de calor centralizada. Cielo de Alcalá cuenta con viviendas de 2 y 3 dormitorios con amplias terrazas, áticos, y bajos con jardín, distribuidos en dos bloques de 6 alturas. Dentro de la urbanización podrás disfrutar de tu tiempo libre en espacios comunes preparados para ello, como las zonas ajardinadas, la piscina, el gimnasio o la sala comunitaria. Además, los más pequeños contarán con zonas de juegos infantiles.  Horario de atención: Martes a sábado, de 10:00 h a 14:00h y de 16:00 h a 19:30h. Domingos y lunes cerrado.",False,newdevelopment,True,True,3029.0,True,False,False,False,[],False,False,421000.0,€,True,True,flat,"El Pilar - Bripac, Alcalá de Henares","Piso en Barberán y Collar, 3",False,,,,,
108772511,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/86/36/1287529891.webp,PR-C-781@TipoG1,19,,471000.0,flat,sale,117.0,True,3,2,"avenida de la Democracia, 26",Madrid,Madrid,Villa de Vallecas,es,Santa Eugenia,40.3878046,-3.621928,True,https://www.idealista.com/obra-nueva/108772511/,"Viviendas de 2 y 3 dormitorios que destacan por su diseño moderno y sostenible. Bajos con jardín y áticos. Con 2 plazas de garaje y trastero incluido en el precio. Las zonas exteriores están pavimentadas y ajardinadas con especies arbóreas y arbustivas autóctonas y de bajo consumo hídrico. La zona infantil-recreativa cuenta con suelo amortiguado y está equipada con juegos infantiles. Las zonas comunes también incluyen dos salas comunitarias equipadas, que se destinarán a sala gourmet y sala fitness, y espacios reservados para bicicletas. El garaje cuenta con puerta de acceso motorizada y accionable mediante mando a distancia. Incluye zona con carritos para facilitar la carga y descarga de los vehículos. La piscina se ha proyectado con iluminación nocturna, zonas verdes y sistema de cloración mediante electrolisis salina. Este sistema es respetuoso con el medio ambiente, desinfecta con elementos naturales, no contamina y protege la salud de sus usuarios. El edificio cuenta con una estructura y cimentación realizadas según el Código Técnico de la Edificación, con aislamiento térmico y acústico que garantiza eficiencia energética y confort. Los pisos en Valdebernardo están equipados con suelos laminados de alta resistencia y baños con platos de ducha de resina o bañeras de acero, según el proyecto. La carpintería exterior es de PVC con ventanas de doble acristalamiento para un óptimo aislamiento. Las cocinas, entregadas amuebladas, cuentan con encimeras impermeables y electrodomésticos modernos como placa de inducción y campana extractora. En cuanto a los sistemas de climatización, las viviendas incluyen calefacción y refrigeración mediante suelo radiante refrescante, lo que proporciona un ambiente confortable y un ahorro energético significativo. Además, cada vivienda dispone de ventilación mecánica controlada para garantizar aire limpio y saludable en todo momento.",False,,True,True,4026.0,True,False,False,False,[],False,False,471000.0,€,True,True,flat,"Santa Eugenia, Madrid","Piso en avenida de la Democracia, 26",False,,,,,
107682873,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/c9/79/1319674478.webp,CHRIOG,42,,998000.0,chalet,sale,320.0,,3,2,calle Río Guadiana,Madrid,Boadilla del Monte,Parque Boadilla,es,,40.4354289,-3.9174565,False,https://www.idealista.com/inmueble/107682873/,"Hogares Boadilla del Monte pone a su disposición este MAGNÍFICO CHALET INDEPENDIENTE en la exclusiva urbanización PARQUE BOADILLA. La vivienda se encuentra en una prestigiosa zona residencial que destaca por su entorno tranquilo y rodeado de amplias zonas verdes. Se asienta sobre una parcela de 2.780 m² y cuenta con 320 m² construidos, ofreciendo un espacio amplio y confortable para toda la familia. Esta encantadora vivienda destaca por su amplitud, funcionalidad y unas impresionantes vistas a la sierra. En la planta principal, nos recibe un amplio y luminoso salón al que se accede a una terraza cerrada y a un amplio porche con magníficas vista a la sierra. Junto a él, se encuentra el comedor y una amplia cocina. Además, en esta planta encontramos dos cómodas habitaciones, un baño completo y un aseo, que aportan comodidad y funcionalidad al hogar.  En la planta superior se encuentra una espaciosa buhardilla diáfana de origen, de 75 m², un espacio con múltiples posibilidades, perfecto para crear una zona de ocio, despacho o dormitorio adicional. Por último, la planta baja alberga una amplia habitación, un baño completo, varios espacios de almacenaje, una práctica despensa, un cuarto de lavadora y un gran garaje con capacidad para tres coches y zona de almacenamiento adicional. La parcela, de generosas dimensiones, cuenta con amplias zonas ajardinadas, árboles frutales y una piscina, creando un entorno ideal para disfrutar del aire libre en cualquier época del año. La vivienda está equipada con placas solares, aire acondicionado por split y calefacción por gas natural, lo que garantiza un alto nivel de confort y eficiencia energética. Esta vivienda es el equilibrio perfecto entre confort, amplitud y unas vistas privilegiadas, ideal para quienes buscan disfrutar del hogar en un entorno tranquilo y natural. Parque Boadilla es conocida por su seguridad privada las 24 horas y su Club Social, que dispone de piscina, pistas de tenis y pádel, amplias zonas ajardinadas, parque infantil y un restaurante, proporcionando así un entorno ideal para el ocio y el bienestar. Además, esta ubicación privilegiada ofrece acceso directo al Parque Regional del Guadarrama, permitiendo disfrutar de la naturaleza sin renunciar a la comodidad de estar cerca de comercios, transporte público y las principales vías de comunicación con Madrid. Es el lugar perfecto para quienes buscan calidad de vida en un entorno exclusivo y bien conectado. La vivienda está ubicada próxima a la zona comercial y servicios de transporte público con fácil acceso a salida M50, M40, A5, A6 y M-501, además de colegios como el Mirabal International School y St. Michaels School, EuroCasvi, Virgen de Europa, Endaze School entre otros. ¡No dudes en visitar tu nuevo hogar!",True,good,False,,3119.0,True,True,False,False,[],False,False,998000.0,€,True,True,chalet,"Parque Boadilla, Boadilla del Monte",Casa independiente en calle Río Guadiana,,independantHouse,,,,
109014004,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/f1/c5/1363260797.webp,cee00827-653d-45b1-bb5a-ce7dc413dc3e,81,,189500.0,chalet,sale,134.0,,1,2,calle Goya,Madrid,Villa del Prado,,es,,40.27248,-4.3576108,False,https://www.idealista.com/inmueble/109014004/,"Las fotografías de la propiedad serán publicadas próximamente. Huspy vende esta estupenda vivienda en la Urbanización El Encinar del Alberche, en la localidad de Villa del Prado, dentro de urbanización privada con 24 horas de seguridad vigilada con control de matrículas. Dispone de supermercados, restaurantes, paradas de autobuses, etc. En una amplia parcela de 1.064m² en la zona más tranquila de la urbanización, con unas estupendas vistas y junto al arroyo, encontramos esta casa construida en 1997 que nos ofrece 134m² construidos de vivienda distribuidos en 2 dormitorios de buen tamaño, 2 baños completos, un salón-comedor y cocina con salida a diferentes zonas, un porche y un cenador con acceso a una gran terraza y gran piscina de dimensiones 12x4 m. También dispone de 3 casitas pequeñas para diferentes usos, una de ellas de 30 m2. que puede tener un uso para invitados. La parcela está organizada en varios ambientes ajardinados, en una parcela con unas ligeras pendientes que hace que tenga unas estupendas vistas al no tener viviendas colindantes cercanas. La vivienda necesita actualización aunque está en buen estado general para su uso, calefacción con estufa de leña y agua caliente mediante termo eléctrico. Una estupenda parcela para adaptarla al gusto del comprador. Los gastos de Comunidad son: 57€/mes. El IBI es de 400€/año. Recuerda que en Huspy no cobramos comisión al comprador. ¡Solicita una visita sin compromiso!",True,good,False,,1414.0,True,False,False,False,[],False,False,189500.0,€,,,chalet,Villa del Prado,Casa independiente en calle Goya,,independantHouse,,,,
108366911,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/59/cb/1192888799.webp,PR-C-751@TipoD,28,,529000.0,flat,sale,122.0,True,3,2,"Barberán y Collar, 3",Madrid,Alcalá de Henares,El Pilar - Bripac,es,,40.50157,-3.34737,True,https://www.idealista.com/obra-nueva/108366911/,"Presume de la Mejor Terraza en Alcalá de Henares en la promoción más Premium Esta exclusiva promoción inmobiliaria no solo ofrece las mejores vistas panorámicas y espectaculares terrazas, sino que también garantiza la máxima privacidad, preservando la intimidad de sus residentes en un entorno único. Cerca de Madrid y sin renunciar a la naturaleza y la libertad de vivir rodeado de zonas verdes, donde pasear, jugar y hace deporte al aire libre. Y si te quedas en casa…. Viviendas con acabados modernos y de alta calidad en una urbanización con piscina, gimnasio, sala comunitaria y zona de juegos infantiles. Todo el confort que te mereces, en una promoción superior, de entre todas las de la ciudad de Alcalá de Henares. Hogares luminosos con calidades cuidadas, pensadas para el confort de tu familia: sistema de suelo radiante refrescante, cocinas amuebladas con vitrocerámica de inducción, suelos laminados e integrando un sistema domótico para el control que hará la vida más cómoda, sostenible y segura a todos los miembros de la familia. Destaca el fuerte aislamiento térmico y acústico, con lo que se obtiene un ambiente de tranquilidad en el interior de las viviendas, donde poder desconectar completamente del exterior. Las terrazas amplias son las auténticas protagonistas, convirtiéndose en el elemento de enlace entre el confort del interior y las actividades exteriores. Las viviendas tienen acabados y calidades de primera destacando la instalación de domótica que incluye sistema de control de encendido y apagado de luces y climatización. Pavimento laminado en salón, hall, dormitorios y distribuidor. Calefacción y refrigeración mediante suelo radiante refrescante con contador individual, y producción por bomba de calor centralizada. Cielo de Alcalá cuenta con viviendas de 2 y 3 dormitorios con amplias terrazas, áticos, y bajos con jardín, distribuidos en dos bloques de 6 alturas. Dentro de la urbanización podrás disfrutar de tu tiempo libre en espacios comunes preparados para ello, como las zonas ajardinadas, la piscina, el gimnasio o la sala comunitaria. Además, los más pequeños contarán con zonas de juegos infantiles.  Horario de atención: Martes a sábado, de 10:00 h a 14:00h y de 16:00 h a 19:30h. Domingos y lunes cerrado.",False,newdevelopment,True,True,4336.0,True,False,False,False,[],False,False,529000.0,€,True,True,flat,"El Pilar - Bripac, Alcalá de Henares","Piso en Barberán y Collar, 3",False,,,,,
109215378,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/fb/f9/1367690318.webp,0096-00962,5,,198800.0,flat,sale,25.0,True,1,1,"avenida de las Fuerzas Armadas, 400",Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4818087,-3.6135978,True,https://www.idealista.com/inmueble/109215378/,"202 Invierta en la compra de una habitación de hotel.  Venta de ""UNIDAD HOTELERA"" La empresa Hotel101Global Ltda. , con sede en Singapur, inaugura en Madrid - Valdebebas su nuevo Hotel101 Madrid de 680 habitaciones y con los servicios de mayor calidad. Esta única oportunidad de comprar una habitación con rentabilidad garantizada es un nuevo concepto de inversión.  Cada habitación cuenta con un título individual de propiedad y su propio número de Registro Catastral. Todas las habitaciones tienen idénticas características. Así las unidades son de 21 metros cuadrados, con una cama doble y una cama extra, kitchenette, baño y mobiliario. Ubicado en Valdebebas, a un paso de IFEMA, de la ciudad deportiva del Real Madrid, de la Ciudad de la Justicia y del futuro circuito de F1 de Madrid. No se pierda esta oportunidad!",False,renew,False,True,7952.0,False,False,False,False,[],False,False,198800.0,€,,,flat,"Valdebebas - Valdefuentes, Madrid","Piso en avenida de las Fuerzas Armadas, 400",,,,,,
107491702,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/94/39/1314231852.webp,ONM2411005,23,2,1350000.0,flat,sale,129.0,True,2,2,Barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4239652,-3.6643265,False,https://www.idealista.com/obra-nueva/107491702/,"El exclusivo bloque de 10 viviendas de lujo en Jorge Juan 171, en pleno centro de Madrid. Este proyecto ofrece 2 áticos con impresionantes vistas y amplias terrazas, 2 bajos con jardín privado y 6 elegantes apartamentos con balcones. - Viviendas con Calefaccion y refrigeracion por Geotermia - Cocinas completamente equipadas con electrodomésticos y muebles de alta gama. - Planta superior con piscina y solárium como parte de sus zonas comunes. - Cada vivienda tiene incluido en el precio 2 plazas de Garaje y un Trastero. Vive la excelencia en un entorno privilegiado, rodeado de todas las comodidades y con acabados de vivienda de primera calidad. ¿Te imaginas vivir aquí? Fuente del Berro es muy similar a la Urbanización “La Finca”, aunque con una ubicación más céntrica en pleno corazón de Madrid. Su ubicación no puede ser más perfecta, se encuentra en plena Barrio de Salamanca, entre la Calle Goya y la Calle de Doctor Esquerdo y es la zona elegida como residencia de muchos políticos y artistas. Es un barrio residencial, tranquilo y seguro, con zonas ajardinadas ideales para familias con niños.",False,newdevelopment,True,True,10465.0,True,False,False,False,[],False,False,1350000.0,€,True,True,flat,"Fuente del Berro, Madrid",Piso,False,,,,,
108913566,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/86/36/1287529891.webp,PR-C-781@TipoF1,19,,451000.0,flat,sale,124.0,True,3,2,"avenida de la Democracia, 26",Madrid,Madrid,Villa de Vallecas,es,Santa Eugenia,40.3878046,-3.621928,True,https://www.idealista.com/obra-nueva/108913566/,"Viviendas de 2 y 3 dormitorios que destacan por su diseño moderno y sostenible. Bajos con jardín y áticos. Con 2 plazas de garaje y trastero incluido en el precio. Las zonas exteriores están pavimentadas y ajardinadas con especies arbóreas y arbustivas autóctonas y de bajo consumo hídrico. La zona infantil-recreativa cuenta con suelo amortiguado y está equipada con juegos infantiles. Las zonas comunes también incluyen dos salas comunitarias equipadas, que se destinarán a sala gourmet y sala fitness, y espacios reservados para bicicletas. El garaje cuenta con puerta de acceso motorizada y accionable mediante mando a distancia. Incluye zona con carritos para facilitar la carga y descarga de los vehículos. La piscina se ha proyectado con iluminación nocturna, zonas verdes y sistema de cloración mediante electrolisis salina. Este sistema es respetuoso con el medio ambiente, desinfecta con elementos naturales, no contamina y protege la salud de sus usuarios. El edificio cuenta con una estructura y cimentación realizadas según el Código Técnico de la Edificación, con aislamiento térmico y acústico que garantiza eficiencia energética y confort. Los pisos en Valdebernardo están equipados con suelos laminados de alta resistencia y baños con platos de ducha de resina o bañeras de acero, según el proyecto. La carpintería exterior es de PVC con ventanas de doble acristalamiento para un óptimo aislamiento. Las cocinas, entregadas amuebladas, cuentan con encimeras impermeables y electrodomésticos modernos como placa de inducción y campana extractora. En cuanto a los sistemas de climatización, las viviendas incluyen calefacción y refrigeración mediante suelo radiante refrescante, lo que proporciona un ambiente confortable y un ahorro energético significativo. Además, cada vivienda dispone de ventilación mecánica controlada para garantizar aire limpio y saludable en todo momento.",False,,True,True,3637.0,True,False,False,False,[],False,False,451000.0,€,True,True,flat,"Santa Eugenia, Madrid","Piso en avenida de la Democracia, 26",False,,,,,
108801177,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/86/36/1287529891.webp,PR-C-781@TipoB,19,,356000.0,flat,sale,80.0,True,2,2,"avenida de la Democracia, 26",Madrid,Madrid,Villa de Vallecas,es,Santa Eugenia,40.3878046,-3.621928,True,https://www.idealista.com/obra-nueva/108801177/,"Viviendas de 2 y 3 dormitorios que destacan por su diseño moderno y sostenible. Bajos con jardín y áticos. Con plaza de garaje y trastero incluido en el precio. Las zonas exteriores están pavimentadas y ajardinadas con especies arbóreas y arbustivas autóctonas y de bajo consumo hídrico. La zona infantil-recreativa cuenta con suelo amortiguado y está equipada con juegos infantiles. Las zonas comunes también incluyen dos salas comunitarias equipadas, que se destinarán a sala gourmet y sala fitness, y espacios reservados para bicicletas. El garaje cuenta con puerta de acceso motorizada y accionable mediante mando a distancia. Incluye zona con carritos para facilitar la carga y descarga de los vehículos. La piscina se ha proyectado con iluminación nocturna, zonas verdes y sistema de cloración mediante electrolisis salina. Este sistema es respetuoso con el medio ambiente, desinfecta con elementos naturales, no contamina y protege la salud de sus usuarios. El edificio cuenta con una estructura y cimentación realizadas según el Código Técnico de la Edificación, con aislamiento térmico y acústico que garantiza eficiencia energética y confort. Los pisos en Valdebernardo están equipados con suelos laminados de alta resistencia y baños con platos de ducha de resina o bañeras de acero, según el proyecto. La carpintería exterior es de PVC con ventanas de doble acristalamiento para un óptimo aislamiento. Las cocinas, entregadas amuebladas, cuentan con encimeras impermeables y electrodomésticos modernos como placa de inducción y campana extractora. En cuanto a los sistemas de climatización, las viviendas incluyen calefacción y refrigeración mediante suelo radiante refrescante, lo que proporciona un ambiente confortable y un ahorro energético significativo. Además, cada vivienda dispone de ventilación mecánica controlada para garantizar aire limpio y saludable en todo momento.",False,newdevelopment,True,True,4450.0,True,False,False,False,[],False,False,356000.0,€,True,True,flat,"Santa Eugenia, Madrid","Piso en avenida de la Democracia, 26",False,,,,,
107491782,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/43/ee/1314231898.webp,ONM2411005,23,1,1250000.0,flat,sale,129.0,True,2,2,Barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4239652,-3.6643265,False,https://www.idealista.com/obra-nueva/107491782/,"El exclusivo bloque de 10 viviendas de lujo en Jorge Juan 171, en pleno centro de Madrid. Este proyecto ofrece 2 áticos con impresionantes vistas y amplias terrazas, 2 bajos con jardín privado y 6 elegantes apartamentos con balcones. - Viviendas con Calefaccion y refrigeracion por Geotermia - Cocinas completamente equipadas con electrodomésticos y muebles de alta gama. - Planta superior con piscina y solárium como parte de sus zonas comunes. - Cada vivienda tiene incluido en el precio 2 plazas de Garaje y un Trastero. Vive la excelencia en un entorno privilegiado, rodeado de todas las comodidades y con acabados de vivienda de primera calidad. ¿Te imaginas vivir aquí? Fuente del Berro es muy similar a la Urbanización “La Finca”, aunque con una ubicación más céntrica en pleno corazón de Madrid. Su ubicación no puede ser más perfecta, se encuentra en plena Barrio de Salamanca, entre la Calle Goya y la Calle de Doctor Esquerdo y es la zona elegida como residencia de muchos políticos y artistas. Es un barrio residencial, tranquilo y seguro, con zonas ajardinadas ideales para familias con niños.",False,newdevelopment,True,True,9690.0,True,False,False,False,[],False,False,1250000.0,€,True,True,flat,"Fuente del Berro, Madrid",Piso,False,,,,,
