propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,parkingSpace.parkingSpacePrice
108721353,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/95/fe/1353153532.webp,VT01B,20,646200.0,chalet,sale,187.0,4,4,"calle de las Cuatro Peñas, 6",Madrid,Manzanares el Real,,es,40.7291385,-3.8623032,True,https://www.idealista.com/obra-nueva/108721353/,"Galivivienda Montelago Residencial ¡Bienvenido a Montelago Residencial, tu refugio exclusivo en la mejor zona de Manzanares, donde la naturaleza y la comodidad se fusionan para ofrecerte un estilo de vida inigualable! Ubicado en un entorno natural privilegiado, ideal para los amantes del senderismo y la escalada, Montelago Residencial, una urbanización única de chalets en Manzanares te invita a vivir en armonía con la naturaleza. Con una conexión directa a la M-607 y transporte público mediante autobuses, disfrutarás de una ubicación inmejorable a tan solo treinta minutos de Madrid en coche. Imagina despertar cada día con vistas impresionantes a la Sierra de Guadarrama, junto al embalse de Santillana y el parque regional de la Cuenca Alta del Manzanares. Este entorno excepcional ofrece la tranquilidad de la naturaleza con la conveniencia de tener todos los servicios, comercios y colegios a tu alcance, disfrutando de un magnífico chalet adosado en Manzanares Montelago Residencialpresenta una oportunidad única con 26 exclusivos chalets de 4 dormitorios en régimen de cooperativa. La personalización de acabados te permitirá crear el hogar de tus sueños. Podrás elegir entre dos opciones, en dos o tres plantas, ajustándose a tus necesidades. Sus parcelas privadas te permitirán tener ese espacio exterior ideal para tus hobbys, la jardinería, cultivar un huerto, o para disfrutar de una deliciosa barbacoa. Además, disfruta de amplias zonas comunes que incluyen una refrescante piscina y un gimnasio al aire libre, creando un espacio perfecto para relajarte y mantenerte activo. En Montelago Residencial, no solo encontrarás una casa, sino un estilo de vida que combina la elegancia con la naturaleza. Descubre la comodidad de vivir en un entorno único, donde cada día es una aventura y cada rincón te inspira. No dejes la oportunidad de cumplir tus sueños y hacerte con un chalet de obra nueva en Manzanares el Real. No pierdas la oportunidad de ser parte de esta exclusiva comunidad. ¡Contáctanos ahora y comienza la experiencia única de Montelago Residencial!",False,,True,False,3456.0,True,False,False,False,[],False,False,646200.0,€,True,True,chalet,terracedHouse,Manzanares el Real,"Chalet adosado en calle de las Cuatro Peñas, 6",,,,,
108375474,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/98/68/1341909942.webp,,15,234221.0,flat,sale,86.0,2,2,"calle Poligono UZP0202 los Cerros, 392",Madrid,Madrid,Vicálvaro,es,40.40581,-3.54043,True,https://www.idealista.com/obra-nueva/108375474/,"Cooper los Cerros es un proyecto de 80 viviendas VPPL de 2 y 3 dormitorios con salón, terraza, plaza de garaje y trastero. Los Cerros está proyectado como el nuevo barrio verde del sureste de Madrid, en Vicálvaro, con 4,7 millones de metros cuadrados de superficie. Es un proyecto urbanístico que integra un modelo residencial moderno con grandes espacios naturales, con el objetivo de ofrecer un modo de vida saludable, cómodo y de calidad. El diseño de estas viviendas ha priorizado el espacio y la luminosidad en cada rincón, pensadas para ofrecer un alto grado de comodidad y funcionalidad en sus múltiples detalles.  Con grandes ventanas y espacios diáfanos, invita a la luz natural a inundar sus interiores creando una atmósfera de amplitud. Además, cuenta con plaza de garaje, trastero y zonas comunes: piscina y zona infantil.",False,newdevelopment,True,False,2724.0,True,False,False,False,[],False,False,234221.0,€,True,True,flat,,"Los Cerros, Madrid","Piso en calle Poligono Uzp0202 los Cerros, 392",3,True,Los Cerros,True,
108775157,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/9e/58/1351546750.webp,1º C,11,295900.0,flat,sale,96.0,3,2,"calle Aluminio, 6",Madrid,Madrid,Villaverde,es,40.3527907,-3.6794802,True,https://www.idealista.com/obra-nueva/108775157/,"MÁS DEL 50% DE LAS VIVIENDAS COMERCIALIZADAS  Presentamos la oportunidad de formar parte de un proyecto de viviendas libres de obra nueva en régimen de cooperativa en una de las zonas con mayor proyección de Madrid.  La futura cooperativa se desarrollará en el Barrio de Villaverde a pocos metros de la estación de Cercanías Villaverde Bajo y estará compuesta por 19 viviendas de 1, 2 y 3 dormitorios, donde la mayoría de ellas cuentan con unas estupendas terrazas.  Es un proyecto único que se ha diseñado como un nuevo concepto de vivienda uniendo vanguardia y modernidad con el objetivo de ser un referente en la renovación del barrio.  Disfruta de una vivienda con todas las comodidades manteniendo la ventaja de vivir en tu barrio de siempre y estando muy bien conectado a través de la red de Cercanías, que te trasportará en 15 minutos hasta el centro de Madrid (Atocha).  Este proyecto no solo busca beneficiar al propietario, sino también formar parte de un cambio hacia una forma de vivir más sostenible y eficiente. Por eso, las viviendas incluyen mejoras como aislamientos térmicos, de luz y de sonido, que ayudan a reducir el consumo de energía y a ahorrar en las facturas, haciendo que el hogar sea más cómodo y responsable con el medio ambiente.  Además, las viviendas están pensadas para adaptarse a cada persona. Se ofrecen diferentes opciones de acabados y distribución, para que cada comprador pueda elegir lo que mejor se ajusta a sus gustos y necesidades reales.  Si deseas obtener más información y pre-inscribirte con elección preferente de vivienda, no dudes en ponerte en contacto con nosotros.  INFOGRAFÍAS ILUSTRATIVAS, CORRESPONDIENTES A PROYECTOS DE CARACTERÍSTICAS Y CALIDADES SIMILARES.",False,newdevelopment,True,False,3082.0,True,False,False,False,[],False,False,295900.0,€,,,flat,,"Butarque, Madrid","Piso en calle Aluminio, 6",1,True,Butarque,True,
108629307,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/d6/2b/1351542495.webp,VT 3.4,6,463000.0,flat,sale,101.0,3,2,"avenida Caballero de la Triste Figura, 9",Madrid,Getafe,Los Molinos,es,40.3177119,-3.7009469,True,https://www.idealista.com/obra-nueva/108629307/,"Descubre Suite Los Molinos, una exclusiva promoción de obra nueva en una de las zonas con mayor proyección de Getafe: el barrio de Los Molinos. Viviendas diseñadas para brindarte calidad de vida, confort y todos los servicios que tú y tu familia necesitáis, a solo unos minutos de casa. Elige entre modernas viviendas de 2 y 3 dormitorios, amplias, luminosas y con una distribución funcional. Todas cuentan con excelentes calidades, garaje y trastero incluidos. Muy pronto, podrás disfrutar de zonas comunes pensadas para tu bienestar, ideales para relajarte, compartir momentos y disfrutar sin salir de casa. Suite Los Molinos destaca por su ubicación privilegiada, en un entorno consolidado con todo lo que necesitas a tu alcance: •Centros educativos y guarderías •Áreas verdes, parques y zonas de paseo •Transporte público: Cercanías, autobuses y estación de Metro Los Espartales (Línea 3) a pocos minutos •Supermercados, comercios y servicios de proximidad •Centros de salud y equipamientos deportivos   Suite Los Molinos es tu oportunidad de vivir mejor, en una zona en pleno crecimiento y con excelentes comunicaciones.   Contáctanos y reserva ya tu vivienda.",False,,True,False,4584.0,True,False,False,False,[],False,False,463000.0,€,True,True,flat,,"Los Molinos, Getafe","Piso en avenida Caballero de la Triste Figura, 9",2,True,,True,
108762430,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/0f/c3/1354395204.webp,13,7,455000.0,chalet,sale,162.0,4,3,"calle Pico de la Miel, 2",Madrid,Miraflores de la Sierra,,es,40.7639779,-3.7454946,True,https://www.idealista.com/obra-nueva/108762430/,"¡Fase 2 de Adosados y Pareados ya disponible en La Finca de los Pinarejos! Vive en la sierra norte de Madrid, rodeado de naturaleza y confort Tras el éxito de la Fase 1, lanzamos una nueva parcela de 20 chalets adosados en uno de los entornos más privilegiados de la Comunidad de Madrid. La Finca de los Pinarejos – Adosados Fase 2 te ofrece una oportunidad única para estrenar hogar en un enclave natural, moderno y bien conectado. Viviendas pensadas para disfrutar Cada chalet ha sido diseñado con una arquitectura contemporánea, cuidando cada detalle para ofrecer la mejor calidad de vida: • 4 dormitorios amplios • 3 baños completos • Cocina totalmente equipada • Sistema de aerotermia para mayor eficiencia energética • Jardín privado • Piscina opcional Perfecto tanto como residencia habitual como para segunda vivienda. Una promoción diferente Ubicada en plena sierra norte, La Finca de los Pinarejos combina tranquilidad, naturaleza y una excelente accesibilidad a Madrid. Aquí, tu hogar se convierte en un refugio moderno, sostenible y con todas las comodidades que necesitas.",False,newdevelopment,True,False,2809.0,True,False,False,False,[],False,False,455000.0,€,True,True,chalet,terracedHouse,Miraflores de la Sierra,"Chalet adosado en calle Pico de la Miel, 2",,,,,
106978812,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/e0/a4/1299334538.webp,3º B,12,390000.0,penthouse,sale,158.0,2,1,"Zarza, 21",Madrid,Alcorcón,Centro,es,40.3489915,-3.827297,True,https://www.idealista.com/obra-nueva/106978812/,"BOSS INMOBILIARIA comercializa el proyecto de viviendas ZARZA 21, que se ubica en pleno corazón de Alcorcón, junto a la Plaza de España y el Ayuntamiento. Su situación privilegiada hace de esta promoción una oportunidad única de adquirir una vivienda en la mejor zona de Alcorcón. A tan solo 5 minutos a pie de la estación de Renfe Alcorcón Central, de la estación de Metro Sur Parque Lisboa y del Hospital Universitario.  Al estar en el pleno centro del municipio están garantizados todos los servicios como supermercados, farmacias, restaurantes y todo tipo de comercio de cercanía, además de grandes superficies como el Centro Comercial Tres Aguas o el Corte Inglés. La zona está estupendamente comunicada al contar con una amplia red de líneas de autobuses, Metro y Renfe, acceso directo a la A-5 y M-40, lo que permite en pocos minutos estar en el corazón de Madrid. EL PROYECTO ZARZA 21 consta de 10 viviendas con tipologías de 1 y 2 dormitorios, áticos con espectaculares terrazas de 50 m2 y viviendas en planta baja dúplex con patio privado. El edifico, haciendo esquina, en la parte alta de la Plaza de las Hermandades, proporciona a las viviendas una gran luminosidad al tener grandes espacios abiertos con terrazas; siendo todas exteriores. Las soluciones adoptadas en el residencial ZARZA 21 buscan conseguir unos niveles óptimos en cuanto a eficiencia energética y de confort, lo que redundará en un menor consumo y por tanto menor gasto económico, un comportamiento del edificio más respetuoso con el medio ambiente, así como una mejora de la habitabilidad de las viviendas. Los salones con amplios ventanales permiten potenciar la iluminación natural de la vivienda además de reducir las necesidades de refrigeración de la misma.  La climatización por aerotermia, energía limpia que genera un claro ahorro energético y económico así como un mayor respeto por el medio ambiente, es a través de suelo radiente/refrescante por agua, hace que el sistema trabaje a menor temperatura que los sistemas tradicionales y permite un reparto más homogéneo y racional del calor/frío. Además, favorece la mejor calidad del aire por mantener un nivel de humedad adecuado evitando producir sequedad en el ambiente o la proliferación de ácaros, al disminuir las corrientes de aire que favorecen la aparición de polvo. Todo esto redunda en un claro aumento del confort interior de las viviendas.  Ubicación única, diseño excepcional, confort y eficiencia se unen en este proyecto. ZARZA 21 no es solo un lugar para vivir, si no para invertir en tu futuro y crear tu nuevo hogar. Es una oportunidad única para ser parte de una comunidad vibrante y disfrutar de un estilo de vida moderno en el corazón de una de las ciudades más dinámicas de Europa.",False,newdevelopment,True,False,2468.0,True,False,False,False,[],False,False,390000.0,€,,,flat,penthouse,"Casco Antiguo, Alcorcón","Ático en Zarza, 21",3,True,Casco Antiguo,True,
98245054,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/cb/c6/1243218813.webp,263421,36,1250000.0,chalet,sale,600.0,5,5,Castillo - Campodón,Madrid,Villaviciosa de Odón,Castillo - Campodón,es,40.3574252,-3.875381,False,https://www.idealista.com/inmueble/98245054/,"CAMPODON - VILLAVICIOSA  Esta casa te va a enamorar desde el primer minuto!. hoy presentamos un fabuloso chalet independiente de mas de 630m2 construidos y habitables sobre una parcela de 1.850 m2. Una selecta joya arquitectónica diseñada al milímetro con materiales de altísima calidad ya que la propiedad fue en su vida empresarial un prestigioso constructor. CARACTERÍSTICAS. En la parcela se erige imponente esta vivienda de tres alturas con un total de 630 metros útiles. Accedemos por un luminoso y amplio hall que conecta con un salón principal a la izquierda, amplio y cuadrado, con un pantone en estuco italiano de alto brillo digno de las casas mas exclusivas, parquet natural flotante en roble con marquetería en el mismo suelo en toda la planta que le da un toque de diferenciación y de calidad, elegancia, todo maderas nobles, el distribuidor principal nos da acceso a las escaleras de madera maciza desde la planta sótano hasta la zona de dormitorios en cerezo macizo, con toda la pasamanería en madera a juego... que nos lleva a todas las plantas. En esta estancia superior encontramos 5 dormitorios totalmente equipados con su climatización,Esta magnífica urbanización se sitúa en la mejora residencial CAMPODÓN sita en el precioso municipio de Villaviciosa de Odon, al sur-oeste de Madrid, escasos minutos del Castillo de Villaviciosa de Odon, Casa Godoy, colegios, supermercados y un ambiente de naturaleza que adquirió este municipio unico en la comunidad de madrid. Campodon es prestigio, reconocimiento y popularidad es un entorno natural de belleza extraordinaria con arboleda que los propietarios han plantado y una serie de arboles frutales que hacen un jardín único, una parcela con piscina rectangular con depuración por hidrolisis (depuración por sal) no utiliza ni cloro ni aditivos artificiales que protegen la piel de los usuarios, climatización por calefacción diesel y aire acondicionado en toda la casa. UBICACION:  con todo tipo de servicios al su alrededor, colegios, supermercados, centros de salud, transporte público, cafés, restaurantes y buenas conexiones con el principal vial de la comarca, la autopista M50 y A5. Asimismo está situado a 20 minutos del centro de Madrid. En esta comarca bañada por la frondosidad de un bosque natural con el arroyo madre que podrás visitar andando y haciendo running y toda una zona de parque natural que vale la pena disfrutar intensamente. Estamos ante una vivienda de ensueño. colegios, supermercados, centros de salud, transporte público, cafés, restaurantes y buenas conexiones con el principal vial de la comarca, la autopista M50 y A5. Asimismo está situado a 20 minutos del centro de Madrid. es una casa de ensueño. llama ahora!. llama ya! y te informamos  Precio negociable.  ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  ¿Necesitas vender para comprar? te ayudamos coordinándolo todo y con hipoteca cambio de casa. ¿Tienes prisa en vender? te ofrecemos una venta rápida con todas las garantías. ¿Necesitas una hipoteca? en donpiso la encuentras y en condiciones preferentes. ¿Herencias?, ¿Divorcios?, te ayudamos y coordinamos todo. Infórmate:.",False,good,False,,2083.0,True,False,True,False,[],False,False,1250000.0,€,True,True,chalet,independantHouse,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente,,,,,
105580539,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/02/ba/1256678408.webp,594001,12,919000.0,flat,sale,96.0,3,3,Barrio Sol,Madrid,Madrid,Centro,es,40.4205507,-3.7018871,False,https://www.idealista.com/inmueble/105580539/,"Ana Gómez de la Serna de GV | JUSTICIA comercializa el siguiente inmueble: En este distrito histórico y culturalmente inigualable, con combinación única de encanto tradicional y modernidad cosmopolita, se encuentra este piso de 96 metros cuadrados construidos, que siendo interior es muy luminoso.  Cuenta con tres cuartos de dormir, uno de ellos con cuarto de baño en suite. La cocina está equipada con electrodomésticos de alta gama, se vende completamente amueblado con muebles de diseño hechos a medida, acabados en madera y una excelente iluminación mediante luces LED y decorado.  Asimismo cuenta con aire acondicionado y calefacción individual. Dispone de certificado energético. Se adjunta plano. Y.. . con una oferta cultural inigualable que incluye museos de renombre mundial, como el Museo del Prado el Museo Reina Sofía, así como una amplia variedad de tiendas, restaurantes y locales de entretenimiento. Distribución: Salón, cocina americana totalmente equipada, tres habitaciones, una de ellas con baño en suite y dos cuartos de baño.  Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,,9573.0,True,False,False,False,[],False,False,919000.0,€,,,flat,,"Sol, Madrid",Piso,3,False,Sol,True,
108762424,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/42/af/1354395202.webp,8,7,495000.0,chalet,sale,172.0,4,3,"calle Pico de la Miel, 2",Madrid,Miraflores de la Sierra,,es,40.7639779,-3.7454946,True,https://www.idealista.com/obra-nueva/108762424/,"¡Fase 2 de Adosados y Pareados ya disponible en La Finca de los Pinarejos! Vive en la sierra norte de Madrid, rodeado de naturaleza y confort Tras el éxito de la Fase 1, lanzamos una nueva parcela de 20 chalets adosados en uno de los entornos más privilegiados de la Comunidad de Madrid. La Finca de los Pinarejos – Adosados Fase 2 te ofrece una oportunidad única para estrenar hogar en un enclave natural, moderno y bien conectado. Viviendas pensadas para disfrutar Cada chalet ha sido diseñado con una arquitectura contemporánea, cuidando cada detalle para ofrecer la mejor calidad de vida: • 4 dormitorios amplios • 3 baños completos • Cocina totalmente equipada • Sistema de aerotermia para mayor eficiencia energética • Jardín privado • Piscina opcional Perfecto tanto como residencia habitual como para segunda vivienda. Una promoción diferente Ubicada en plena sierra norte, La Finca de los Pinarejos combina tranquilidad, naturaleza y una excelente accesibilidad a Madrid. Aquí, tu hogar se convierte en un refugio moderno, sostenible y con todas las comodidades que necesitas.",False,newdevelopment,True,False,2878.0,True,False,False,False,[],False,False,495000.0,€,True,True,chalet,semidetachedHouse,Miraflores de la Sierra,"Chalet pareado en calle Pico de la Miel, 2",,,,,
108729972,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/4d/f0/1353216449.webp,6,18,505345.0,chalet,sale,143.0,3,3,"avenida Estrella Polar, 9005",Madrid,Móstoles,Sur,es,40.3107523,-3.8507929,True,https://www.idealista.com/obra-nueva/108729972/,"Descubre tu nuevo chalet en Polar Móstoles Residencial, en el PAU – 4. Promoción de 11 viviendas unifamiliares adosadas en régimen de cooperativa. Tipologías de 2 a 4 dormitorios. Disponen de jardín, parking privado para un vehículo y solárium en cubierta.  Disfruta de tu independencia en una vivienda donde la calidad y sostenibilidad es esencial. Pensamos en las necesidades de la vida moderna: estancias amplias, luz natural, eficiencia energética y espacios exteriores privados donde disfrutar en familia.  Las viviendas contarán con acabados de alta gama cuidando el máximo detalle desde la carpintería exterior con aislamiento térmico y acústico, cocinas equipadas con materiales actuales y sistemas de climatización eficientes.",False,newdevelopment,True,False,3534.0,True,False,False,False,[],False,False,505345.0,€,True,True,chalet,terracedHouse,"Sur, Móstoles","Chalet adosado en avenida Estrella Polar, 9005",,,,,
104907252,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/2c/8b/1235513892.webp,3°A,13,3777000.0,flat,sale,193.0,3,2,"calle Hermosilla, 60",Madrid,Madrid,Barrio de Salamanca,es,40.4260273,-3.6804088,True,https://www.idealista.com/obra-nueva/104907252/,"Situado en Madrid, en el corazón del Barrio de Salamanca, Hermosilla 60 es una exclusiva promoción de viviendas prime, donde la arquitectura y la historia conviven con la modernidad de una de las zonas más codiciadas de la capital. 14 viviendas, con unas calidades extraordinarias, y los servicios más modernos y exclusivos contemporáneos: piscina climatizada, gimnasio, piscina y zona social en cubierta. La unión entre ubicación, exclusividad, comodidad y arquitectura convierte a Recoletos en el distrito más deseado en la capital de España. La variedad de ocio es tan diversa como las calles que rodean el edificio. Desde clásicos establecimientos madrileños, santuarios de las marcas de moda más exclusivas, hasta acogedores bistrós y restaurantes internacionales, que reflejan la parte más cosmopolita. Con una fachada clásica que refleja la esencia del siglo XIX, el edificio se convierte en un refugio que honra su carácter tradicional, a la vez que se integra en el presente más vanguardista. Con zonas ajardinadas y rincones acogedores, el rooftop es el lugar perfecto para vivir momentos inolvidables en el centro de Madrid.",False,newdevelopment,True,False,19570.0,True,False,False,False,[],False,False,3777000.0,€,,,flat,,"Recoletos, Madrid","Piso en calle Hermosilla, 60",3,True,Recoletos,True,
108629326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/13/2e/1351254594.webp,VT 3.5,6,563000.0,flat,sale,107.0,3,2,"avenida Caballero de la Triste Figura, 9",Madrid,Getafe,Los Molinos,es,40.3177119,-3.7009469,True,https://www.idealista.com/obra-nueva/108629326/,"Descubre Suite Los Molinos, una exclusiva promoción de obra nueva en una de las zonas con mayor proyección de Getafe: el barrio de Los Molinos. Viviendas diseñadas para brindarte calidad de vida, confort y todos los servicios que tú y tu familia necesitáis, a solo unos minutos de casa. Elige entre modernas viviendas de 2 y 3 dormitorios, amplias, luminosas y con una distribución funcional. Todas cuentan con excelentes calidades, garaje y trastero incluidos. Muy pronto, podrás disfrutar de zonas comunes pensadas para tu bienestar, ideales para relajarte, compartir momentos y disfrutar sin salir de casa. Suite Los Molinos destaca por su ubicación privilegiada, en un entorno consolidado con todo lo que necesitas a tu alcance: •Centros educativos y guarderías •Áreas verdes, parques y zonas de paseo •Transporte público: Cercanías, autobuses y estación de Metro Los Espartales (Línea 3) a pocos minutos •Supermercados, comercios y servicios de proximidad •Centros de salud y equipamientos deportivos   Suite Los Molinos es tu oportunidad de vivir mejor, en una zona en pleno crecimiento y con excelentes comunicaciones.   Contáctanos y reserva ya tu vivienda.",False,newdevelopment,True,False,5262.0,True,False,False,False,[],False,False,563000.0,€,True,True,flat,,"Los Molinos, Getafe","Piso en avenida Caballero de la Triste Figura, 9",3,True,,True,
109104691,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/31/32/1287075189.webp,Portal 1 1ºA,16,560500.0,flat,sale,114.0,4,2,"alameda del Valle, 27",Madrid,Madrid,Villa de Vallecas,es,40.3663719,-3.6210198,True,https://www.idealista.com/obra-nueva/109104691/,"Quaddro 2, situado en la mejor zona del Ensanche de Vallecas, dispone de 30 amplias y luminosas viviendas con terraza que incluyen plaza de garaje y trastero. La zona común a la que se abre la promoción contará con piscina, zonas ajardinadas y gastroteca con cocina equipada, para encontrar el bienestar que persigues.  El edificio está perfectamente comunicado con el centro de la ciudad y permite disfrutar de una oferta cultural y de ocio inigualables.  Máxima eficiencia energética y confort: Energías renovables, ahorro energético, gran aislamiento térmico y acústico… Todas estas cualidades se dan cita en Quaddro 2 y ofrecerán el máximo bienestar a nuestros clientes.  Infórmate en la oficina comercial situada en Avda. Ensanche de Vallecas, 71.",False,newdevelopment,True,False,4917.0,True,False,False,False,[],False,False,560500.0,€,True,True,flat,,"Ensanche de Vallecas - La Gavia, Madrid","Piso en alameda del Valle, 27",1,True,Ensanche de Vallecas - La Gavia,True,
108628460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/3d/fc/1350370973.webp,VT 3.3,7,239600.0,flat,sale,103.0,3,2,"avenida del Arroyo Juncal, 20",Madrid,Navalcarnero,La Dehesa - El Pinar,es,40.2977776,-3.9780972,True,https://www.idealista.com/obra-nueva/108628460/,"Tu nuevo hogar de nuevo en Navalcarnero  ¡Ya está aquí la 4ª fase de uno de los proyectos residenciales más esperados de Navalcarnero! Tras el éxito de las fases anteriores, lanzamos Diverso Navalcarnero IV, un nuevo conjunto de viviendas en altura de 2 y 3 dormitorios, todas con terraza, plaza de garaje y trastero incluidos, en régimen de cooperativa VPPL.  Además, disfrutarás de zonas comunes ajardinadas, área infantil y distintas tipologías pensadas para adaptarse a tu estilo de vida: bajos con patios, áticos con terrazas y pisos en altura.  Tipologías destacadas   Bajos con grandes patios privados  Áticos con espectaculares terrazas  Viviendas en altura con terrazas adaptadas a ti   Zonas comunes que marcan la diferencia   Zonas ajardinadas para tu descanso  Espacios infantiles seguros  Espacios abiertos para relajarte.",False,newdevelopment,True,False,2326.0,True,False,False,False,[],False,False,239600.0,€,True,True,flat,,"La Dehesa - El Pinar, Navalcarnero","Piso en avenida del Arroyo Juncal, 20",,True,,True,
108975460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/d2/13/1360594247.webp,IDE-25-004,22,1919000.0,flat,sale,96.0,3,3,"CL ALCANTARA, 11",Madrid,Madrid,Barrio de Salamanca,es,40.4267169,-3.6746999,True,https://www.idealista.com/inmueble/108975460/,"Goya es uno de los núcleos más exclusivos del distrito Salamanca. A pocos pasos se abre la Milla de Oro de Ortega y Gasset, eje de alta costura, joyerías de referencia y galerías de arte contemporáneo que marcan tendencia en la capital. Su excelente comunicación refuerza el atractivo del barrio: las estaciones de metro Goya, O’Donnell y Manuel Becerra se combinan con una amplia red de autobuses en Alcalá, Príncipe de Vergara y Doctor Esquerdo, además de carriles bici y accesos directos a la M-30.  Piso Interior ubicado en la Calle Alcántara, en pleno corazón del Barrio de Salamanca – Goya, este espectacular piso totalmente amueblado cuenta con una superficie de 146 m² catastrales. - 96m² Construidos - 82m² útiles - Tres dormitorios dobles - Tres baños completos - Amueblado - Cocina equipada - Terraza - Ascensor - Trastero - Plaza de garaje La distribución apuesta por la fluidez y la flexibilidad: los ambientes sociales se abren en planta para favorecer la convivencia, mientras que las zonas de descanso mantienen cierta intimidad sin renunciar a la luminosidad. Situado a escasos pasos del intercambiador de Diego de León, Lista y el Parque de El Retiro, ofrece una ubicación estratégica con potencial de revalorización en una de las zonas más demandadas y sólidas de Madrid.",True,good,False,,19990.0,True,False,False,False,[],False,False,1919000.0,€,True,True,flat,,"Goya, Madrid","Piso en CL Alcantara, 11",1,False,Goya,True,
108437914,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/f4/3d/1344864663.webp,1º A,13,889000.0,flat,sale,93.0,2,2,"Calle Viriato, 25",Madrid,Madrid,Chamberí,es,40.4360923,-3.7015097,True,https://www.idealista.com/obra-nueva/108437914/,"Excepcional proyecto de rehabilitación integral de Darya Homes en Chamberí.    Viriato 25 es un edificio 19 viviendas de 2 a 4 dormitorios ubicado uno de los barrios con más encanto de Madrid.  Contará con una impresionante piscina en azotea, además de gimnasio completamente equipado, con opción garaje y trastero.  Diseñado por el reconocido estudio de arquitectura Touza Arquitectos y con el sello de la reconocida interiorista Teresa Sapey, que harán de Viriato 25 un conjunto inigualable.  Viviendas 2 dormitorios en plantas intermedias y espectaculares viviendas en una planta de 3 dormitorios y uno adicional de servicio o 4 dormitorios, todas ellas con altas calidades y acabados que buscan la elegancia y sin perder el confort. Los compradores podrán contar con nuestro servicio de Darya Custom para personalizar su vivienda.",False,newdevelopment,True,False,9559.0,True,False,False,False,[],False,False,889000.0,€,,,flat,,"Trafalgar, Madrid","Piso en Calle Viriato, 25",1,True,Trafalgar,True,
105540149,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/77/c0/1305133243.webp,14178-13,21,449000.0,chalet,sale,576.0,10,4,calle del Guadalquivir,Madrid,Colmenarejo,,es,40.5511917,-4.0056932,False,https://www.idealista.com/inmueble/105540149/,"¡ Chalet de piedra con jardín y piscina! Vivienda unifamiliar independiente con amplio jardín y piscina a la venta en Colmenarejo, Madrid. La vivienda se distribuye en tres plantas y dispone de salón-comedor, diez dormitorios, cocina independiente, tres cuartos de baño y un aseo. Cuenta con suelos de parquet, ventanas de madera, puertas interiores de sapelly.. . Precisa reforma integral para entrar a vivir, pero ofrece muchas posibilidades. Buenas comunicaciones por carretera (M-510). Próximo a todo tipo de servicios e infraestructuras en la zona como centros educativos (IES Gregorio Peces-Barba), instalaciones deportivas (Polideportivo Colmenarejo), comercios, farmacias, restaurantes... SIN COMISIÓN.",False,renew,False,,780.0,True,False,False,False,[],False,False,449000.0,€,True,True,chalet,,Colmenarejo,Chalet en calle del Guadalquivir,,,,,
